,Ev Model,corHMM,picante,phylnn_fill_means,logit_eigenvecs,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised,EV Model,Missing Type
0,Extinct_BMT,0.008951271786901745,0.00010139780588769613,0.041155520379897066,0.0070734740927017896,0.0023697343189159324,0.0007951744421520044,0.04134867394747386,0.010820267065607899,0.000758973407478784,0.01202090827808125,0.001381330069878445,0.011232146286348952,0.0035000675437148023,Extinct_BMT,phyloNa
1,Extinct_BMT,0.39248394416896876,0.24077107940303968,0.26278189448503636,0.23067137035632143,0.25852260398603283,0.27195510880525203,0.24595470939820038,0.17562203516879438,0.16685322690193416,0.37070967920580944,0.4111525765636508,0.24984319064394528,0.18891401331228241,Extinct_BMT,phyloNa
2,Extinct_BMT,0.002120153989577167,0.0005275838187572496,0.0008791208791208751,0.003903098978738163,0.0024363920827830897,0.000874173614532924,0.00039045451456254376,0.0005126208971484502,0.0023687044504352925,0.0006792807967863978,0.026383576704960793,0.0006499843816497188,0.00020424120218936648,Extinct_BMT,phyloNa
3,Extinct_BMT,0.04982237450976434,0.028761829016132046,0.056279981493656706,0.12870370581041815,0.22370457249841366,0.13326633088024573,0.13529481752968708,0.16602781085276191,0.10442380121697549,0.14208545776228326,0.14076736874510423,0.11347889178820068,0.14213525956387268,Extinct_BMT,phyloNa
4,Extinct_BMT,0.0011781116681983084,3.0425669884222324e-06,0.009069732425179134,0.0040074806894215545,0.01720479556444473,0.02613718687742656,0.0011926623429628382,0.0017757842600504522,7.139710247549832e-05,0.009881893070691138,0.00018206078890470643,0.00010392200001052715,5.517826350837083e-06,Extinct_BMT,phyloNa
5,Extinct_BMT,4.755267464658816e-05,4.081123167455169e-09,0.0008502874148605394,6.442450340171814e-07,2.565574440760449e-06,2.3125254425538115e-05,9.991285354113e-22,2.6434909678388375e-09,3.843028200858629e-05,0.0016838867012667208,0.00046717796449,6.472199282000401e-07,3.676065533480356e-05,Extinct_BMT,phyloNa
6,Extinct_BMT,0.06633282735125459,0.07361351021623794,0.058139791837005274,0.10432764749842706,0.12253728558992402,0.09711402367376645,0.09960139874070924,0.1031886197720106,0.034447775361820185,0.09441757410260623,0.20956070801215665,0.05828933525355624,0.07731817816320884,Extinct_BMT,phyloNa
7,Extinct_BMT,0.11551475574257401,0.14871899451501522,0.2040816326530612,0.2865274852731323,0.26650072654039586,0.20273448423599552,0.23737790949566623,0.24177624139045528,0.23626717564247207,0.20061524593912328,0.29351027292521376,0.21547903960132592,0.25260922991027973,Extinct_BMT,phyloNa
8,Extinct_BMT,6.780021071414384e-05,1.4609266913674125e-09,0.0,0.22433124598745072,0.17102646860272852,0.139046791950662,0.16856719043299762,0.22015597194645797,7.181969262250048e-05,7.181969262250048e-05,7.181969262250048e-05,7.181969262250048e-05,7.181969262250048e-05,Extinct_BMT,phyloNa
9,Extinct_BMT,0.009447077612461541,0.006256339579889276,0.006480195728360768,0.07199616184543424,0.09859705584074546,0.08969719781572731,0.09968040219172261,0.0773406913823559,0.04949979567472906,0.06397628410597767,0.10449495961106,0.13041508622709494,0.12030415677078855,Extinct_BMT,phyloNa
