,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t2,-1.5703211,-3.0699031,-0.4009411,6.617914,9.421603,35.562553,17.031157,28.553099,0.97438836,-1.37716,19.061474,-2.1637988,-2.493075,22.419584,16.935291,-2.9232461
t16,-2.321141,-4.671686,-0.434947,9.095924,13.846223,51.62089,24.424704,41.240414,-0.022604657,-1.9917678,27.411037,-3.3618724,-3.5041218,32.034286,24.006943,-4.195667
t27,-2.4495049,-4.847108,-0.4245324,9.54888,14.513976,53.76602,25.34271,43.32298,-0.069861315,-2.1125095,28.716051,-3.5251985,-3.6106973,33.271706,25.087309,-4.3269
t28,-2.411371,-4.794288,-0.42103767,9.35835,14.162751,52.905582,25.017607,42.54967,-0.06362834,-2.0710282,28.288877,-3.4718387,-3.5571916,32.756542,24.69107,-4.277368
t10,-2.3539228,-4.8883095,-0.35083076,8.958305,10.881753,53.395054,27.605099,39.43409,-0.44560346,-1.658761,31.649971,-3.3052635,-3.34725,31.721155,24.716766,-4.493059
t11,-2.5627997,-5.208393,-0.17903852,11.447877,12.986005,58.669888,30.523329,44.557255,-0.47815868,-1.9312909,34.59791,-3.5398366,-3.8122754,35.045177,28.249348,-4.8932467
t130,-2.7866123,-5.900468,-0.29385987,12.320809,16.291798,64.90598,31.680824,50.84303,-0.31022692,-2.274082,36.966694,-4.056701,-4.148443,40.467464,31.180973,-5.345971
t131,-2.8063037,-5.892617,-0.31601772,12.299342,16.328201,64.81751,31.70274,50.840694,-0.28818017,-2.293267,36.893925,-4.0434413,-4.163725,40.451496,31.162401,-5.3478713
t92,-2.836645,-5.9044814,-0.3630416,12.516403,16.144688,65.095085,31.827972,50.849842,-0.24332462,-2.2952285,36.834145,-3.9934356,-4.2085247,40.377666,31.40773,-5.3715224
t53,-2.5457058,-5.3771334,-0.29273692,10.4937725,12.985035,57.409496,28.784426,44.20896,-0.21134797,-1.9674107,33.433666,-3.58689,-3.6919117,35.72873,27.814095,-4.8909783
t20,-2.3086898,-4.8575435,-0.42084476,8.2335205,9.734921,50.97657,26.993761,38.235065,-0.18432608,-1.6529133,30.542793,-3.2268665,-3.2369213,31.197174,24.183779,-4.464248
t12,-2.269611,-4.891006,-0.49105403,4.439086,1.2044476,43.858753,29.022251,27.68949,-0.85552454,-1.1592574,30.26719,-2.9550068,-2.2114072,23.68154,20.681013,-4.3029566
t67,-3.009034,-6.4974074,-0.61176217,7.2487354,3.5522258,59.591637,39.070156,39.536205,-1.3742245,-1.5688177,40.974087,-3.8752506,-3.0631733,31.431492,27.837852,-5.559173
t84,-3.265728,-6.8704696,-0.70222884,8.446852,5.539901,64.76253,41.956726,43.919643,-1.3749486,-1.7675236,43.803387,-4.1319213,-3.503013,34.32357,30.51385,-5.9048204
t85,-3.2457616,-6.8448052,-0.6185908,8.505005,5.4620066,64.641426,41.357277,44.010952,-1.4090812,-1.7429749,43.80706,-4.1335745,-3.4571698,34.32383,30.326746,-5.8794284
t65,-3.2957299,-6.905384,-0.66211045,8.379275,5.8202944,64.678276,41.737133,44.182095,-1.3798356,-1.8061055,43.732147,-4.1514716,-3.478792,34.232384,30.264175,-5.904241
t100,-3.4200172,-7.280957,-1.0593165,7.152174,3.849654,64.25619,43.497494,42.311275,-1.3218436,-1.8650315,44.242634,-4.223789,-3.3797543,33.577038,30.25311,-6.1149836
t101,-3.466936,-7.3434777,-1.0751891,7.275058,4.0800467,64.98707,43.979435,43.128876,-1.3126304,-1.8985888,44.718174,-4.261495,-3.45802,34.077637,30.664413,-6.197185
