"","t1","t2","t69","t122","t123","t27","t20","t31","t89","t90","t165","t166","t83","t71","t72","t70","t75","t76","t145","t146","t161","t162","t137","t18","t21","t22","t34","t117","t126","t127","t65","t115","t116","t54","t46","t153","t154","t133","t134","t132","t87","t143","t144","t63","t91","t130","t131","t108","t56","t103","t104","t149","t150","t73","t74","t67","t68","t66","t50","t49","t33","t44","t45","t16","t17","t35","t37","t38","t118","t119","t40","t57","t60","t61","t39","t62","t111","t112","t51","t52","t5","t13","t26","t29","t30","t55","t80","t139","t140","t94","t157","t158","t102","t48","t138","t151","t152","t95","t106","t107","t78","t79","t58","t59","t36","t124","t125","t135","t136","t86","t32","t7","t8","t10","t19","t23","t24","t96","t97","t163","t164","t120","t121","t53","t113","t114","t88","t77","t41","t98","t99","t155","t156","t105","t85","t147","t148","t159","t160","t42","t43","t25","t15","t9","t6","t64","t84","t128","t129","t81","t82","t141","t142","t14","t100","t101","t47","t28","t109","t110","t92","t93","t11","t12","t4","t3"
"t1",0,0.78882792775,12.643422932,12.6434229315,12.6434229315,10.5161353761,9.4060725991,12.6434229318,12.64342293232,12.64342293232,12.643422932275,12.643422932275,12.39897160272,11.75287271969,12.64342293222,11.67333125625,12.64342293222,11.79447621931,12.64342293178,12.64342293178,12.64342293196,12.64342293196,12.64342293193,9.282739799,9.6242984025,9.7243193743,10.7953551617,12.6434229316,12.6434229316,12.6434229316,12.64342293182,12.64342293152,12.64342293152,11.4414637333,11.5141687862,12.64342293158,12.64342293158,12.643422931526,12.643422931526,12.64342293149,12.64342293149,12.64342293151,12.64342293151,12.64342293179,12.28098643589,12.64342293159,12.52523537539,12.64342293159,12.64342293159,12.51003731295,12.64342293105,12.64342293185,12.64342293185,12.64342293165,12.17272838155,12.64342293156,12.64342293156,12.64342293158,12.64342293158,12.6434229315,10.8650741259,12.2737164299,11.9712770539,8.9771701257,11.6999752094,10.980232319969,11.026895426959,10.618280288449,12.643422932959,12.643422932959,11.104961026759,12.643422932159,11.499226946469,11.695410702339,12.643422932159,11.870747597559,12.299811313799,12.643422932559,12.643422931669,12.643422931669,7.2272297165,9.06624517932,11.35601556729,12.64342293204,10.19057070204,12.21800600244,12.64342293194,12.64342293195,12.64342293195,12.64342293194,12.64342293194,12.64342293194,12.64342293194,11.17737418774,12.55762094448,12.64342293147,12.64342293147,12.64342293144,12.64342293144,12.64342293144,12.64342293142,12.64342293142,11.46630655012,12.64342293182,11.50471580602,12.64342293182,12.64342293182,12.64342293182,12.64342293182,12.64342293182,11.16920683542,7.27210268292,7.92865643252,8.3798648055,9.06588975,10.7722043017,9.97393353524,12.64342293128,12.64342293128,12.64342293123,12.64342293123,12.64342293118,12.64342293118,12.64342293158,12.64342293123,12.64342293123,12.64342293123,12.61141419403,10.94202869063,12.64342293113,12.64342293113,12.64342293113,12.64342293113,12.64342293113,12.64342293153,12.64342293161,12.64342293161,12.64342293157,12.64342293157,11.12087235763,10.69869564152,10.04073540353,11.4868787418,8.8535824682,7.18304253722,12.388668277,12.6434229313,12.6434229313,12.6434229313,12.6434229313,12.6434229313,12.64342293098,12.64342293098,8.8822573272,12.6434229326,12.6434229326,11.705017696,10.9580971135,12.29777614285,12.6434229315,12.5097119844,12.13458413896,8.8833540633,7.8609562406,7.5437563343,4.4392406551
"t2",0.78882792775,0,11.94449492635,11.94449492585,11.94449492585,9.81720737045,8.70714459345,11.94449492615,11.94449492667,11.94449492667,11.944494926625,11.944494926625,11.70004359707,11.05394471404,11.94449492657,10.9744032506,11.94449492657,11.09554821366,11.94449492613,11.94449492613,11.94449492631,11.94449492631,11.94449492628,8.58381179335,8.92537039685,9.02539136865,10.09642715605,11.94449492595,11.94449492595,11.94449492595,11.94449492617,11.94449492587,11.94449492587,10.74253572765,10.81524078055,11.94449492593,11.94449492593,11.944494925876,11.944494925876,11.94449492584,11.94449492584,11.94449492586,11.94449492586,11.94449492614,11.58205843024,11.94449492594,11.82630736974,11.94449492594,11.94449492594,11.8111093073,11.9444949254,11.9444949262,11.9444949262,11.944494926,11.4738003759,11.94449492591,11.94449492591,11.94449492593,11.94449492593,11.94449492585,10.16614612025,11.57478842425,11.27234904825,8.27824212005,11.00104720375,10.281304314319,10.327967421309,9.919352282799,11.944494927309,11.944494927309,10.406033021109,11.944494926509,10.800298940819,10.996482696689,11.944494926509,11.171819591909,11.600883308149,11.944494926909,11.944494926019,11.944494926019,6.52830171085,8.36731717367,10.65708756164,11.94449492639,9.49164269639,11.51907799679,11.94449492629,11.9444949263,11.9444949263,11.94449492629,11.94449492629,11.94449492629,11.94449492629,10.47844618209,11.85869293883,11.94449492582,11.94449492582,11.94449492579,11.94449492579,11.94449492579,11.94449492577,11.94449492577,10.76737854447,11.94449492617,10.80578780037,11.94449492617,11.94449492617,11.94449492617,11.94449492617,11.94449492617,10.47027882977,6.57317467727,7.22972842687,7.68093679985,8.36696174435,10.07327629605,9.27500552959,11.94449492563,11.94449492563,11.94449492558,11.94449492558,11.94449492553,11.94449492553,11.94449492593,11.94449492558,11.94449492558,11.94449492558,11.91248618838,10.24310068498,11.94449492548,11.94449492548,11.94449492548,11.94449492548,11.94449492548,11.94449492588,11.94449492596,11.94449492596,11.94449492592,11.94449492592,10.42194435198,9.99976763587,9.34180739788,10.78795073615,8.15465446255,6.48411453157,11.68974027135,11.94449492565,11.94449492565,11.94449492565,11.94449492565,11.94449492565,11.94449492533,11.94449492533,8.18332932155,11.94449492695,11.94449492695,11.00608969035,10.25916910785,11.5988481372,11.94449492585,11.81078397875,11.43565613331,8.18442605765,7.16202823495,6.84482832865,3.74031264945
"t69",12.643422932,11.94449492635,0,2.0209996015,2.0209996015,3.8174192081,4.1836939621,8.7337143012,8.73371430172,8.73371430172,8.733714301675,8.733714301675,8.48926297212,7.84316408909,8.73371430162,7.76362262565,8.73371430162,7.88476758871,8.73371430118,8.73371430118,8.73371430136,8.73371430136,8.73371430133,5.3730311684,6.4066242661,6.5066452379,8.1575629151,10.005630685,10.005630685,10.005630685,10.00563068522,10.00563068492,10.00563068492,8.8036714867,8.8763765396,10.00563068498,10.00563068498,10.005630684926,10.005630684926,10.00563068489,10.00563068489,10.00563068491,10.00563068491,10.00563068519,9.64319418929,10.00563068499,9.88744312879,10.00563068499,10.00563068499,9.87224506635,10.00563068445,10.00563068525,10.00563068525,10.00563068505,9.53493613495,10.00563068496,10.00563068496,10.00563068498,10.00563068498,10.0056306849,8.2272818793,9.6359241833,9.3334848073,6.3393778791,9.0621829628,8.342440073369,8.389103180359,7.980488041849,10.005630686359,10.005630686359,8.467168780159,10.005630685559,8.861434699869,9.057618455739,10.005630685559,9.232955350959,9.662019067199,10.005630685959,10.005630685069,10.005630685069,5.7064679231,10.06051483792,12.35028522589,13.63769259064,11.18484036064,13.21227566104,13.63769259054,13.63769259055,13.63769259055,13.63769259054,13.63769259054,13.63769259054,13.63769259054,12.17164384634,13.55189060308,13.63769259007,13.63769259007,13.63769259004,13.63769259004,13.63769259004,13.63769259002,13.63769259002,12.46057620872,13.63769259042,12.49898546462,13.63769259042,13.63769259042,13.63769259042,13.63769259042,13.63769259042,12.16347649402,8.26637234152,8.92292609112,9.3741344641,10.0601594086,11.7664739603,10.96820319384,13.63769258988,13.63769258988,13.63769258983,13.63769258983,13.63769258978,13.63769258978,13.63769259018,13.63769258983,13.63769258983,13.63769258983,13.60568385263,11.93629834923,13.63769258973,13.63769258973,13.63769258973,13.63769258973,13.63769258973,13.63769259013,13.63769259021,13.63769259021,13.63769259017,13.63769259017,12.11514201623,11.69296530012,11.03500506213,12.4811484004,9.8478521268,8.17731219582,13.3829379356,13.6376925899,13.6376925899,13.6376925899,13.6376925899,13.6376925899,13.63769258958,13.63769258958,9.8765269858,13.6376925912,13.6376925912,12.6992873546,11.9523667721,13.29204580145,13.6376925901,13.503981643,13.12885379756,9.8776237219,8.8552258992,8.5380259929,8.8579854997
"t122",12.6434229315,11.94449492585,2.0209996015,0,0.553147794,3.8174192076,4.1836939616,8.7337143007,8.73371430122,8.73371430122,8.733714301175,8.733714301175,8.48926297162,7.84316408859,8.73371430112,7.76362262515,8.73371430112,7.88476758821,8.73371430068,8.73371430068,8.73371430086,8.73371430086,8.73371430083,5.3730311679,6.4066242656,6.5066452374,8.1575629146,10.0056306845,10.0056306845,10.0056306845,10.00563068472,10.00563068442,10.00563068442,8.8036714862,8.8763765391,10.00563068448,10.00563068448,10.005630684426,10.005630684426,10.00563068439,10.00563068439,10.00563068441,10.00563068441,10.00563068469,9.64319418879,10.00563068449,9.88744312829,10.00563068449,10.00563068449,9.87224506585,10.00563068395,10.00563068475,10.00563068475,10.00563068455,9.53493613445,10.00563068446,10.00563068446,10.00563068448,10.00563068448,10.0056306844,8.2272818788,9.6359241828,9.3334848068,6.3393778786,9.0621829623,8.342440072869,8.389103179859,7.980488041349,10.005630685859,10.005630685859,8.467168779659,10.005630685059,8.861434699369,9.057618455239,10.005630685059,9.232955350459,9.662019066699,10.005630685459,10.005630684569,10.005630684569,5.7064679226,10.06051483742,12.35028522539,13.63769259014,11.18484036014,13.21227566054,13.63769259004,13.63769259005,13.63769259005,13.63769259004,13.63769259004,13.63769259004,13.63769259004,12.17164384584,13.55189060258,13.63769258957,13.63769258957,13.63769258954,13.63769258954,13.63769258954,13.63769258952,13.63769258952,12.46057620822,13.63769258992,12.49898546412,13.63769258992,13.63769258992,13.63769258992,13.63769258992,13.63769258992,12.16347649352,8.26637234102,8.92292609062,9.3741344636,10.0601594081,11.7664739598,10.96820319334,13.63769258938,13.63769258938,13.63769258933,13.63769258933,13.63769258928,13.63769258928,13.63769258968,13.63769258933,13.63769258933,13.63769258933,13.60568385213,11.93629834873,13.63769258923,13.63769258923,13.63769258923,13.63769258923,13.63769258923,13.63769258963,13.63769258971,13.63769258971,13.63769258967,13.63769258967,12.11514201573,11.69296529962,11.03500506163,12.4811483999,9.8478521263,8.17731219532,13.3829379351,13.6376925894,13.6376925894,13.6376925894,13.6376925894,13.6376925894,13.63769258908,13.63769258908,9.8765269853,13.6376925907,13.6376925907,12.6992873541,11.9523667716,13.29204580095,13.6376925896,13.5039816425,13.12885379706,9.8776237214,8.8552258987,8.5380259924,8.8579854992
"t123",12.6434229315,11.94449492585,2.0209996015,0.553147794,0,3.8174192076,4.1836939616,8.7337143007,8.73371430122,8.73371430122,8.733714301175,8.733714301175,8.48926297162,7.84316408859,8.73371430112,7.76362262515,8.73371430112,7.88476758821,8.73371430068,8.73371430068,8.73371430086,8.73371430086,8.73371430083,5.3730311679,6.4066242656,6.5066452374,8.1575629146,10.0056306845,10.0056306845,10.0056306845,10.00563068472,10.00563068442,10.00563068442,8.8036714862,8.8763765391,10.00563068448,10.00563068448,10.005630684426,10.005630684426,10.00563068439,10.00563068439,10.00563068441,10.00563068441,10.00563068469,9.64319418879,10.00563068449,9.88744312829,10.00563068449,10.00563068449,9.87224506585,10.00563068395,10.00563068475,10.00563068475,10.00563068455,9.53493613445,10.00563068446,10.00563068446,10.00563068448,10.00563068448,10.0056306844,8.2272818788,9.6359241828,9.3334848068,6.3393778786,9.0621829623,8.342440072869,8.389103179859,7.980488041349,10.005630685859,10.005630685859,8.467168779659,10.005630685059,8.861434699369,9.057618455239,10.005630685059,9.232955350459,9.662019066699,10.005630685459,10.005630684569,10.005630684569,5.7064679226,10.06051483742,12.35028522539,13.63769259014,11.18484036014,13.21227566054,13.63769259004,13.63769259005,13.63769259005,13.63769259004,13.63769259004,13.63769259004,13.63769259004,12.17164384584,13.55189060258,13.63769258957,13.63769258957,13.63769258954,13.63769258954,13.63769258954,13.63769258952,13.63769258952,12.46057620822,13.63769258992,12.49898546412,13.63769258992,13.63769258992,13.63769258992,13.63769258992,13.63769258992,12.16347649352,8.26637234102,8.92292609062,9.3741344636,10.0601594081,11.7664739598,10.96820319334,13.63769258938,13.63769258938,13.63769258933,13.63769258933,13.63769258928,13.63769258928,13.63769258968,13.63769258933,13.63769258933,13.63769258933,13.60568385213,11.93629834873,13.63769258923,13.63769258923,13.63769258923,13.63769258923,13.63769258923,13.63769258963,13.63769258971,13.63769258971,13.63769258967,13.63769258967,12.11514201573,11.69296529962,11.03500506163,12.4811483999,9.8478521263,8.17731219532,13.3829379351,13.6376925894,13.6376925894,13.6376925894,13.6376925894,13.6376925894,13.63769258908,13.63769258908,9.8765269853,13.6376925907,13.6376925907,12.6992873541,11.9523667716,13.29204580095,13.6376925896,13.5039816425,13.12885379706,9.8776237214,8.8552258987,8.5380259924,8.8579854992
"t27",10.5161353761,9.81720737045,3.8174192081,3.8174192076,3.8174192076,0,2.0564064062,6.6064267453,6.60642674582,6.60642674582,6.606426745775,6.606426745775,6.36197541622,5.71587653319,6.60642674572,5.63633506975,6.60642674572,5.75748003281,6.60642674528,6.60642674528,6.60642674546,6.60642674546,6.60642674543,3.2457436125,4.2793367102,4.379357682,6.0302753592,7.8783431291,7.8783431291,7.8783431291,7.87834312932,7.87834312902,7.87834312902,6.6763839308,6.7490889837,7.87834312908,7.87834312908,7.878343129026,7.878343129026,7.87834312899,7.87834312899,7.87834312901,7.87834312901,7.87834312929,7.51590663339,7.87834312909,7.76015557289,7.87834312909,7.87834312909,7.74495751045,7.87834312855,7.87834312935,7.87834312935,7.87834312915,7.40764857905,7.87834312906,7.87834312906,7.87834312908,7.87834312908,7.878343129,6.0999943234,7.5086366274,7.2061972514,4.2120903232,6.9348954069,6.215152517469,6.261815624459,5.853200485949,7.878343130459,7.878343130459,6.339881224259,7.878343129659,6.734147143969,6.930330899839,7.878343129659,7.105667795059,7.534731511299,7.878343130059,7.878343129169,7.878343129169,3.5791803672,7.93322728202,10.22299766999,11.51040503474,9.05755280474,11.08498810514,11.51040503464,11.51040503465,11.51040503465,11.51040503464,11.51040503464,11.51040503464,11.51040503464,10.04435629044,11.42460304718,11.51040503417,11.51040503417,11.51040503414,11.51040503414,11.51040503414,11.51040503412,11.51040503412,10.33328865282,11.51040503452,10.37169790872,11.51040503452,11.51040503452,11.51040503452,11.51040503452,11.51040503452,10.03618893812,6.13908478562,6.79563853522,7.2468469082,7.9328718527,9.6391864044,8.84091563794,11.51040503398,11.51040503398,11.51040503393,11.51040503393,11.51040503388,11.51040503388,11.51040503428,11.51040503393,11.51040503393,11.51040503393,11.47839629673,9.80901079333,11.51040503383,11.51040503383,11.51040503383,11.51040503383,11.51040503383,11.51040503423,11.51040503431,11.51040503431,11.51040503427,11.51040503427,9.98785446033,9.56567774422,8.90771750623,10.3538608445,7.7205645709,6.05002463992,11.2556503797,11.510405034,11.510405034,11.510405034,11.510405034,11.510405034,11.51040503368,11.51040503368,7.7492394299,11.5104050353,11.5104050353,10.5719997987,9.8250792162,11.16475824555,11.5104050342,11.3766940871,11.00156624166,7.750336166,6.7279383433,6.410738437,6.7306979438
"t20",9.4060725991,8.70714459345,4.1836939621,4.1836939616,4.1836939616,2.0564064062,0,5.4963639683,5.49636396882,5.49636396882,5.496363968775,5.496363968775,5.25191263922,4.60581375619,5.49636396872,4.52627229275,5.49636396872,4.64741725581,5.49636396828,5.49636396828,5.49636396846,5.49636396846,5.49636396843,2.1356808355,3.1692739332,3.269294905,4.9202125822,6.7682803521,6.7682803521,6.7682803521,6.76828035232,6.76828035202,6.76828035202,5.5663211538,5.6390262067,6.76828035208,6.76828035208,6.768280352026,6.768280352026,6.76828035199,6.76828035199,6.76828035201,6.76828035201,6.76828035229,6.40584385639,6.76828035209,6.65009279589,6.76828035209,6.76828035209,6.63489473345,6.76828035155,6.76828035235,6.76828035235,6.76828035215,6.29758580205,6.76828035206,6.76828035206,6.76828035208,6.76828035208,6.768280352,4.9899315464,6.3985738504,6.0961344744,3.1020275462,5.8248326299,5.105089740469,5.151752847459,4.743137708949,6.768280353459,6.768280353459,5.229818447259,6.768280352659,5.624084366969,5.820268122839,6.768280352659,5.995605018059,6.424668734299,6.768280353059,6.768280352169,6.768280352169,2.4691175902,6.82316450502,9.11293489299,10.40034225774,7.94749002774,9.97492532814,10.40034225764,10.40034225765,10.40034225765,10.40034225764,10.40034225764,10.40034225764,10.40034225764,8.93429351344,10.31454027018,10.40034225717,10.40034225717,10.40034225714,10.40034225714,10.40034225714,10.40034225712,10.40034225712,9.22322587582,10.40034225752,9.26163513172,10.40034225752,10.40034225752,10.40034225752,10.40034225752,10.40034225752,8.92612616112,5.02902200862,5.68557575822,6.1367841312,6.8228090757,8.5291236274,7.73085286094,10.40034225698,10.40034225698,10.40034225693,10.40034225693,10.40034225688,10.40034225688,10.40034225728,10.40034225693,10.40034225693,10.40034225693,10.36833351973,8.69894801633,10.40034225683,10.40034225683,10.40034225683,10.40034225683,10.40034225683,10.40034225723,10.40034225731,10.40034225731,10.40034225727,10.40034225727,8.87779168333,8.45561496722,7.79765472923,9.2437980675,6.6105017939,4.93996186292,10.1455876027,10.400342257,10.400342257,10.400342257,10.400342257,10.400342257,10.40034225668,10.40034225668,6.6391766529,10.4003422583,10.4003422583,9.4619370217,8.7150164392,10.05469546855,10.4003422572,10.2666313101,9.89150346466,6.640273389,5.6178755663,5.30067566,5.6206351668
"t31",12.6434229318,11.94449492615,8.7337143012,8.7337143007,8.7337143007,6.6064267453,5.4963639683,0,5.09112790452,5.09112790452,5.091127904475,5.091127904475,4.84667657492,4.20057769189,5.09112790442,4.12103622845,5.09112790442,4.24218119151,5.09112790398,5.09112790398,5.09112790416,5.09112790416,5.09112790413,4.0949618672,6.4066242659,6.5066452377,8.1575629149,10.0056306848,10.0056306848,10.0056306848,10.00563068502,10.00563068472,10.00563068472,8.8036714865,8.8763765394,10.00563068478,10.00563068478,10.005630684726,10.005630684726,10.00563068469,10.00563068469,10.00563068471,10.00563068471,10.00563068499,9.64319418909,10.00563068479,9.88744312859,10.00563068479,10.00563068479,9.87224506615,10.00563068425,10.00563068505,10.00563068505,10.00563068485,9.53493613475,10.00563068476,10.00563068476,10.00563068478,10.00563068478,10.0056306847,8.2272818791,9.6359241831,9.3334848071,6.3393778789,9.0621829626,8.342440073169,8.389103180159,7.980488041649,10.005630686159,10.005630686159,8.467168779959,10.005630685359,8.861434699669,9.057618455539,10.005630685359,9.232955350759,9.662019066999,10.005630685759,10.005630684869,10.005630684869,5.7064679229,10.06051483772,12.35028522569,13.63769259044,11.18484036044,13.21227566084,13.63769259034,13.63769259035,13.63769259035,13.63769259034,13.63769259034,13.63769259034,13.63769259034,12.17164384614,13.55189060288,13.63769258987,13.63769258987,13.63769258984,13.63769258984,13.63769258984,13.63769258982,13.63769258982,12.46057620852,13.63769259022,12.49898546442,13.63769259022,13.63769259022,13.63769259022,13.63769259022,13.63769259022,12.16347649382,8.26637234132,8.92292609092,9.3741344639,10.0601594084,11.7664739601,10.96820319364,13.63769258968,13.63769258968,13.63769258963,13.63769258963,13.63769258958,13.63769258958,13.63769258998,13.63769258963,13.63769258963,13.63769258963,13.60568385243,11.93629834903,13.63769258953,13.63769258953,13.63769258953,13.63769258953,13.63769258953,13.63769258993,13.63769259001,13.63769259001,13.63769258997,13.63769258997,12.11514201603,11.69296529992,11.03500506193,12.4811484002,9.8478521266,8.17731219562,13.3829379354,13.6376925897,13.6376925897,13.6376925897,13.6376925897,13.6376925897,13.63769258938,13.63769258938,9.8765269856,13.637692591,13.637692591,12.6992873544,11.9523667719,13.29204580125,13.6376925899,13.5039816428,13.12885379736,9.8776237217,8.855225899,8.5380259927,8.8579854995
"t89",12.64342293232,11.94449492667,8.73371430172,8.73371430122,8.73371430122,6.60642674582,5.49636396882,5.09112790452,0,1.1139285254,1.798672859555,1.798672859555,1.55422153,1.57379486237,2.4643450749,2.05586923773,3.0259609137,2.17701420079,3.0466864265,3.0466864265,3.04668642668,3.04668642668,3.04668642665,4.09496186772,6.40662426642,6.50664523822,8.15756291542,10.00563068532,10.00563068532,10.00563068532,10.00563068554,10.00563068524,10.00563068524,8.80367148702,8.87637653992,10.0056306853,10.0056306853,10.005630685246,10.005630685246,10.00563068521,10.00563068521,10.00563068523,10.00563068523,10.00563068551,9.64319418961,10.00563068531,9.88744312911,10.00563068531,10.00563068531,9.87224506667,10.00563068477,10.00563068557,10.00563068557,10.00563068537,9.53493613527,10.00563068528,10.00563068528,10.0056306853,10.0056306853,10.00563068522,8.22728187962,9.63592418362,9.33348480762,6.33937787942,9.06218296312,8.342440073689,8.389103180679,7.980488042169,10.005630686679,10.005630686679,8.467168780479,10.005630685879,8.861434700189,9.057618456059,10.005630685879,9.232955351279,9.662019067519,10.005630686279,10.005630685389,10.005630685389,5.70646792342,10.06051483824,12.35028522621,13.63769259096,11.18484036096,13.21227566136,13.63769259086,13.63769259087,13.63769259087,13.63769259086,13.63769259086,13.63769259086,13.63769259086,12.17164384666,13.5518906034,13.63769259039,13.63769259039,13.63769259036,13.63769259036,13.63769259036,13.63769259034,13.63769259034,12.46057620904,13.63769259074,12.49898546494,13.63769259074,13.63769259074,13.63769259074,13.63769259074,13.63769259074,12.16347649434,8.26637234184,8.92292609144,9.37413446442,10.06015940892,11.76647396062,10.96820319416,13.6376925902,13.6376925902,13.63769259015,13.63769259015,13.6376925901,13.6376925901,13.6376925905,13.63769259015,13.63769259015,13.63769259015,13.60568385295,11.93629834955,13.63769259005,13.63769259005,13.63769259005,13.63769259005,13.63769259005,13.63769259045,13.63769259053,13.63769259053,13.63769259049,13.63769259049,12.11514201655,11.69296530044,11.03500506245,12.48114840072,9.84785212712,8.17731219614,13.38293793592,13.63769259022,13.63769259022,13.63769259022,13.63769259022,13.63769259022,13.6376925899,13.6376925899,9.87652698612,13.63769259152,13.63769259152,12.69928735492,11.95236677242,13.29204580177,13.63769259042,13.50398164332,13.12885379788,9.87762372222,8.85522589952,8.53802599322,8.85798550002
"t90",12.64342293232,11.94449492667,8.73371430172,8.73371430122,8.73371430122,6.60642674582,5.49636396882,5.09112790452,1.1139285254,0,1.798672859555,1.798672859555,1.55422153,1.57379486237,2.4643450749,2.05586923773,3.0259609137,2.17701420079,3.0466864265,3.0466864265,3.04668642668,3.04668642668,3.04668642665,4.09496186772,6.40662426642,6.50664523822,8.15756291542,10.00563068532,10.00563068532,10.00563068532,10.00563068554,10.00563068524,10.00563068524,8.80367148702,8.87637653992,10.0056306853,10.0056306853,10.005630685246,10.005630685246,10.00563068521,10.00563068521,10.00563068523,10.00563068523,10.00563068551,9.64319418961,10.00563068531,9.88744312911,10.00563068531,10.00563068531,9.87224506667,10.00563068477,10.00563068557,10.00563068557,10.00563068537,9.53493613527,10.00563068528,10.00563068528,10.0056306853,10.0056306853,10.00563068522,8.22728187962,9.63592418362,9.33348480762,6.33937787942,9.06218296312,8.342440073689,8.389103180679,7.980488042169,10.005630686679,10.005630686679,8.467168780479,10.005630685879,8.861434700189,9.057618456059,10.005630685879,9.232955351279,9.662019067519,10.005630686279,10.005630685389,10.005630685389,5.70646792342,10.06051483824,12.35028522621,13.63769259096,11.18484036096,13.21227566136,13.63769259086,13.63769259087,13.63769259087,13.63769259086,13.63769259086,13.63769259086,13.63769259086,12.17164384666,13.5518906034,13.63769259039,13.63769259039,13.63769259036,13.63769259036,13.63769259036,13.63769259034,13.63769259034,12.46057620904,13.63769259074,12.49898546494,13.63769259074,13.63769259074,13.63769259074,13.63769259074,13.63769259074,12.16347649434,8.26637234184,8.92292609144,9.37413446442,10.06015940892,11.76647396062,10.96820319416,13.6376925902,13.6376925902,13.63769259015,13.63769259015,13.6376925901,13.6376925901,13.6376925905,13.63769259015,13.63769259015,13.63769259015,13.60568385295,11.93629834955,13.63769259005,13.63769259005,13.63769259005,13.63769259005,13.63769259005,13.63769259045,13.63769259053,13.63769259053,13.63769259049,13.63769259049,12.11514201655,11.69296530044,11.03500506245,12.48114840072,9.84785212712,8.17731219614,13.38293793592,13.63769259022,13.63769259022,13.63769259022,13.63769259022,13.63769259022,13.6376925899,13.6376925899,9.87652698612,13.63769259152,13.63769259152,12.69928735492,11.95236677242,13.29204580177,13.63769259042,13.50398164332,13.12885379788,9.87762372222,8.85522589952,8.53802599322,8.85798550002
