"","t1","t11","t12","t6","t46","t47","t33","t23","t144","t145","t78","t79","t134","t135","t116","t101","t108","t109","t106","t160","t161","t117","t156","t157","t18","t9","t48","t82","t83","t124","t125","t107","t122","t123","t57","t44","t45","t58","t154","t155","t13","t42","t43","t19","t74","t110","t111","t52","t24","t84","t85","t80","t72","t73","t140","t141","t67","t89","t90","t68","t51","t55","t56","t66","t104","t105","t62","t63","t102","t103","t21","t7","t8","t10","t14","t148","t149","t81","t37","t132","t133","t22","t20","t28","t76","t77","t49","t50","t40","t120","t121","t146","t147","t128","t88","t150","t151","t114","t152","t153","t98","t129","t130","t96","t112","t113","t25","t26","t158","t159","t70","t71","t69","t64","t65","t54","t131","t142","t143","t97","t136","t137","t115","t36","t2","t16","t17","t29","t93","t94","t75","t34","t38","t39","t138","t139","t59","t95","t126","t127","t87","t60","t35","t15","t27","t30","t41","t53","t118","t119","t86","t162","t163","t91","t61","t92","t99","t100","t31","t32","t5","t3","t4"
"t123",7.5339251671,7.5046695338,8.3186903052,6.923375984999,8.3474380581,8.0530592071,7.1735699287,6.1888844693,8.3474380586,8.3474380586,8.3474380585,7.6442646431,8.34743805856,8.20582972395,8.3474380585,7.95186029707,8.34743805844,8.34743805844,8.3474380585,8.34743805851,8.34743805851,8.34743805848,8.34743805894,8.34743805894,5.30443064418,4.3377130576,3.0540677302,3.0540677305,3.0540677305,1.24928838607,1.29288182787,1.2928818278,0.4951927482,0,2.462004524,6.9799157203,5.7322968621,6.9799157205,6.97991572013,6.97991572013,6.92870243954,9.7296714193,9.7296714193,7.272432623,9.2352792626,9.7296714194,9.7296714194,9.7296714197,9.2542475826,9.30349774894,9.72967141964,9.72967141964,9.72967141964,9.47428113054,9.72967141981,9.72967141981,9.14127660581,9.72967141978,9.72967141978,9.27707253968,8.59425893351,9.54966651211,9.72967142011,9.72967141991,9.72967141981,9.72967141981,9.60348312101,9.72967141961,9.72967141994,9.72967141994,7.60313358674,7.9563342375,7.9138133924,7.2957654526,7.20789692696,10.42075391535,10.42075391535,10.4207539153,9.1142982493,10.4207539159,10.4207539159,8.3456792704,8.1904182517,8.35780872679,9.56419878243,10.4207539157,10.4207539153,9.5193173459,10.42075391536,10.42075391572,10.42075391572,10.42075391575,10.42075391575,10.42075391573,10.42075391563,10.42075391569,10.42075391569,10.42075391563,10.42075391565,10.42075391565,10.42075391573,10.42075391566,10.25867966468,10.4207539155,10.4207539155,10.4207539155,8.4620103604,8.8539430288,10.42075391557,10.42075391557,10.42075391518,9.62781973498,10.3287400137,10.4207539154,10.4207539154,9.18510751633,10.42075391575,10.42075391581,10.42075391581,10.42075391585,10.4207539154,10.4207539154,10.14760650205,8.9317466771,5.8106650563,8.90384825427,9.61911443324,10.46254444264,11.91597593844,11.91597593844,11.91597593844,10.80217610074,11.91597593874,11.76647728374,11.91597593794,11.91597593794,10.87784469934,11.91597593812,11.91597593812,11.91597593812,11.91597593802,11.39669067472,11.91597593784,9.99633222854,11.91597593814,11.34784065344,11.30641266364,10.97304880154,11.91597593834,11.91597593834,11.91597593844,11.9159759384689,11.9159759384689,11.37093582469,11.17582907964,11.91597593844,11.91597593842,11.91597593842,10.2799025504,10.9028764625,7.0514331453,7.0481680749,7.7591259076
"t57",7.5339251671,7.5046695338,8.3186903052,6.923375984999,8.3474380581,8.0530592071,7.1735699287,6.1888844693,8.3474380586,8.3474380586,8.3474380585,7.6442646431,8.34743805856,8.20582972395,8.3474380585,7.95186029707,8.34743805844,8.34743805844,8.3474380585,8.34743805851,8.34743805851,8.34743805848,8.34743805894,8.34743805894,5.30443064418,4.3377130576,3.0540677302,3.0540677305,3.0540677305,2.41841108227,2.46200452407,2.462004524,2.462004524,2.462004524,0,6.9799157203,5.7322968621,6.9799157205,6.97991572013,6.97991572013,6.92870243954,9.7296714193,9.7296714193,7.272432623,9.2352792626,9.7296714194,9.7296714194,9.7296714197,9.2542475826,9.30349774894,9.72967141964,9.72967141964,9.72967141964,9.47428113054,9.72967141981,9.72967141981,9.14127660581,9.72967141978,9.72967141978,9.27707253968,8.59425893351,9.54966651211,9.72967142011,9.72967141991,9.72967141981,9.72967141981,9.60348312101,9.72967141961,9.72967141994,9.72967141994,7.60313358674,7.9563342375,7.9138133924,7.2957654526,7.20789692696,10.42075391535,10.42075391535,10.4207539153,9.1142982493,10.4207539159,10.4207539159,8.3456792704,8.1904182517,8.35780872679,9.56419878243,10.4207539157,10.4207539153,9.5193173459,10.42075391536,10.42075391572,10.42075391572,10.42075391575,10.42075391575,10.42075391573,10.42075391563,10.42075391569,10.42075391569,10.42075391563,10.42075391565,10.42075391565,10.42075391573,10.42075391566,10.25867966468,10.4207539155,10.4207539155,10.4207539155,8.4620103604,8.8539430288,10.42075391557,10.42075391557,10.42075391518,9.62781973498,10.3287400137,10.4207539154,10.4207539154,9.18510751633,10.42075391575,10.42075391581,10.42075391581,10.42075391585,10.4207539154,10.4207539154,10.14760650205,8.9317466771,5.8106650563,8.90384825427,9.61911443324,10.46254444264,11.91597593844,11.91597593844,11.91597593844,10.80217610074,11.91597593874,11.76647728374,11.91597593794,11.91597593794,10.87784469934,11.91597593812,11.91597593812,11.91597593812,11.91597593802,11.39669067472,11.91597593784,9.99633222854,11.91597593814,11.34784065344,11.30641266364,10.97304880154,11.91597593834,11.91597593834,11.91597593844,11.9159759384689,11.9159759384689,11.37093582469,11.17582907964,11.91597593844,11.91597593842,11.91597593842,10.2799025504,10.9028764625,7.0514331453,7.0481680749,7.7591259076
"t44",7.5339251668,7.5046695335,8.3186903049,6.923375984699,8.3474380578,8.0530592068,7.1735699284,6.188884469,8.3474380583,8.3474380583,8.3474380582,7.6442646428,8.34743805826,8.20582972365,8.3474380582,7.95186029677,8.34743805814,8.34743805814,8.3474380582,8.34743805821,8.34743805821,8.34743805818,8.34743805864,8.34743805864,5.30443064388,4.3377130573,6.9799157199,6.9799157202,6.9799157202,6.93632227857,6.97991572037,6.9799157203,6.9799157203,6.9799157203,6.9799157203,0,1.6418899578,4.2836722382,4.28367223783,4.28367223783,6.92870243924,9.729671419,9.729671419,7.2724326227,9.2352792623,9.7296714191,9.7296714191,9.7296714194,9.2542475823,9.30349774864,9.72967141934,9.72967141934,9.72967141934,9.47428113024,9.72967141951,9.72967141951,9.14127660551,9.72967141948,9.72967141948,9.27707253938,8.59425893321,9.54966651181,9.72967141981,9.72967141961,9.72967141951,9.72967141951,9.60348312071,9.72967141931,9.72967141964,9.72967141964,7.60313358644,7.9563342372,7.9138133921,7.2957654523,7.20789692666,10.42075391505,10.42075391505,10.420753915,9.114298249,10.4207539156,10.4207539156,8.3456792701,8.1904182514,8.35780872649,9.56419878213,10.4207539154,10.420753915,9.5193173456,10.42075391506,10.42075391542,10.42075391542,10.42075391545,10.42075391545,10.42075391543,10.42075391533,10.42075391539,10.42075391539,10.42075391533,10.42075391535,10.42075391535,10.42075391543,10.42075391536,10.25867966438,10.4207539152,10.4207539152,10.4207539152,8.4620103601,8.8539430285,10.42075391527,10.42075391527,10.42075391488,9.62781973468,10.3287400134,10.4207539151,10.4207539151,9.18510751603,10.42075391545,10.42075391551,10.42075391551,10.42075391555,10.4207539151,10.4207539151,10.14760650175,8.9317466768,5.810665056,8.90384825397,9.61911443294,10.46254444234,11.91597593814,11.91597593814,11.91597593814,10.80217610044,11.91597593844,11.76647728344,11.91597593764,11.91597593764,10.87784469904,11.91597593782,11.91597593782,11.91597593782,11.91597593772,11.39669067442,11.91597593754,9.99633222824,11.91597593784,11.34784065314,11.30641266334,10.97304880124,11.91597593804,11.91597593804,11.91597593814,11.9159759381689,11.9159759381689,11.37093582439,11.17582907934,11.91597593814,11.91597593812,11.91597593812,10.2799025501,10.9028764622,7.051433145,7.0481680746,7.7591259073
"t45",6.2863063086,6.2570506753,7.0710714467,5.675757126499,7.0998191996,6.8054403486,5.9259510702,4.9412656108,7.0998192001,7.0998192001,7.0998192,6.3966457846,7.09981920006,6.95821086545,7.0998192,6.70424143857,7.09981919994,7.09981919994,7.0998192,7.09981920001,7.09981920001,7.09981919998,7.09981920044,7.09981920044,4.05681178568,3.0900941991,5.7322968617,5.732296862,5.732296862,5.68870342037,5.73229686217,5.7322968621,5.7322968621,5.7322968621,5.7322968621,1.6418899578,0,3.03605338,3.03605337963,3.03605337963,5.68108358104,8.4820525608,8.4820525608,6.0248137645,7.9876604041,8.4820525609,8.4820525609,8.4820525612,8.0066287241,8.05587889044,8.48205256114,8.48205256114,8.48205256114,8.22666227204,8.48205256131,8.48205256131,7.89365774731,8.48205256128,8.48205256128,8.02945368118,7.34664007501,8.30204765361,8.48205256161,8.48205256141,8.48205256131,8.48205256131,8.35586426251,8.48205256111,8.48205256144,8.48205256144,6.35551472824,6.708715379,6.6661945339,6.0481465941,5.96027806846,9.17313505685,9.17313505685,9.1731350568,7.8666793908,9.1731350574,9.1731350574,7.0980604119,6.9427993932,7.11018986829,8.31657992393,9.1731350572,9.1731350568,8.2716984874,9.17313505686,9.17313505722,9.17313505722,9.17313505725,9.17313505725,9.17313505723,9.17313505713,9.17313505719,9.17313505719,9.17313505713,9.17313505715,9.17313505715,9.17313505723,9.17313505716,9.01106080618,9.173135057,9.173135057,9.173135057,7.2143915019,7.6063241703,9.17313505707,9.17313505707,9.17313505668,8.38020087648,9.0811211552,9.1731350569,9.1731350569,7.93748865783,9.17313505725,9.17313505731,9.17313505731,9.17313505735,9.1731350569,9.1731350569,8.89998764355,7.6841278186,4.5630461978,7.65622939577,8.37149557474,9.21492558414,10.66835707994,10.66835707994,10.66835707994,9.55455724224,10.66835708024,10.51885842524,10.66835707944,10.66835707944,9.63022584084,10.66835707962,10.66835707962,10.66835707962,10.66835707952,10.14907181622,10.66835707934,8.74871337004,10.66835707964,10.10022179494,10.05879380514,9.72542994304,10.66835707984,10.66835707984,10.66835707994,10.6683570799689,10.6683570799689,10.12331696619,9.92821022114,10.66835707994,10.66835707992,10.66835707992,9.0322836919,9.655257604,5.8038142868,5.8005492164,6.5115070491
"t58",7.533925167,7.5046695337,8.3186903051,6.923375984899,8.347438058,8.053059207,7.1735699286,6.1888844692,8.3474380585,8.3474380585,8.3474380584,7.644264643,8.34743805846,8.20582972385,8.3474380584,7.95186029697,8.34743805834,8.34743805834,8.3474380584,8.34743805841,8.34743805841,8.34743805838,8.34743805884,8.34743805884,5.30443064408,4.3377130575,6.9799157201,6.9799157204,6.9799157204,6.93632227877,6.97991572057,6.9799157205,6.9799157205,6.9799157205,6.9799157205,4.2836722382,3.03605338,0,2.45426642963,2.45426642963,6.92870243944,9.7296714192,9.7296714192,7.2724326229,9.2352792625,9.7296714193,9.7296714193,9.7296714196,9.2542475825,9.30349774884,9.72967141954,9.72967141954,9.72967141954,9.47428113044,9.72967141971,9.72967141971,9.14127660571,9.72967141968,9.72967141968,9.27707253958,8.59425893341,9.54966651201,9.72967142001,9.72967141981,9.72967141971,9.72967141971,9.60348312091,9.72967141951,9.72967141984,9.72967141984,7.60313358664,7.9563342374,7.9138133923,7.2957654525,7.20789692686,10.42075391525,10.42075391525,10.4207539152,9.1142982492,10.4207539158,10.4207539158,8.3456792703,8.1904182516,8.35780872669,9.56419878233,10.4207539156,10.4207539152,9.5193173458,10.42075391526,10.42075391562,10.42075391562,10.42075391565,10.42075391565,10.42075391563,10.42075391553,10.42075391559,10.42075391559,10.42075391553,10.42075391555,10.42075391555,10.42075391563,10.42075391556,10.25867966458,10.4207539154,10.4207539154,10.4207539154,8.4620103603,8.8539430287,10.42075391547,10.42075391547,10.42075391508,9.62781973488,10.3287400136,10.4207539153,10.4207539153,9.18510751623,10.42075391565,10.42075391571,10.42075391571,10.42075391575,10.4207539153,10.4207539153,10.14760650195,8.931746677,5.8106650562,8.90384825417,9.61911443314,10.46254444254,11.91597593834,11.91597593834,11.91597593834,10.80217610064,11.91597593864,11.76647728364,11.91597593784,11.91597593784,10.87784469924,11.91597593802,11.91597593802,11.91597593802,11.91597593792,11.39669067462,11.91597593774,9.99633222844,11.91597593804,11.34784065334,11.30641266354,10.97304880144,11.91597593824,11.91597593824,11.91597593834,11.9159759383689,11.9159759383689,11.37093582459,11.17582907954,11.91597593834,11.91597593832,11.91597593832,10.2799025503,10.9028764624,7.0514331452,7.0481680748,7.7591259075
"t154",7.53392516663,7.50466953333,8.31869030473,6.923375984529,8.34743805763,8.05305920663,7.17356992823,6.18888446883,8.34743805813,8.34743805813,8.34743805803,7.64426464263,8.34743805809,8.20582972348,8.34743805803,7.9518602966,8.34743805797,8.34743805797,8.34743805803,8.34743805804,8.34743805804,8.34743805801,8.34743805847,8.34743805847,5.30443064371,4.33771305713,6.97991571973,6.97991572003,6.97991572003,6.9363222784,6.9799157202,6.97991572013,6.97991572013,6.97991572013,6.97991572013,4.28367223783,3.03605337963,2.45426642963,0,0.06495101726,6.92870243907,9.72967141883,9.72967141883,7.27243262253,9.23527926213,9.72967141893,9.72967141893,9.72967141923,9.25424758213,9.30349774847,9.72967141917,9.72967141917,9.72967141917,9.47428113007,9.72967141934,9.72967141934,9.14127660534,9.72967141931,9.72967141931,9.27707253921,8.59425893304,9.54966651164,9.72967141964,9.72967141944,9.72967141934,9.72967141934,9.60348312054,9.72967141914,9.72967141947,9.72967141947,7.60313358627,7.95633423703,7.91381339193,7.29576545213,7.20789692649,10.42075391488,10.42075391488,10.42075391483,9.11429824883,10.42075391543,10.42075391543,8.34567926993,8.19041825123,8.35780872632,9.56419878196,10.42075391523,10.42075391483,9.51931734543,10.42075391489,10.42075391525,10.42075391525,10.42075391528,10.42075391528,10.42075391526,10.42075391516,10.42075391522,10.42075391522,10.42075391516,10.42075391518,10.42075391518,10.42075391526,10.42075391519,10.25867966421,10.42075391503,10.42075391503,10.42075391503,8.46201035993,8.85394302833,10.4207539151,10.4207539151,10.42075391471,9.62781973451,10.32874001323,10.42075391493,10.42075391493,9.18510751586,10.42075391528,10.42075391534,10.42075391534,10.42075391538,10.42075391493,10.42075391493,10.14760650158,8.93174667663,5.81066505583,8.9038482538,9.61911443277,10.46254444217,11.91597593797,11.91597593797,11.91597593797,10.80217610027,11.91597593827,11.76647728327,11.91597593747,11.91597593747,10.87784469887,11.91597593765,11.91597593765,11.91597593765,11.91597593755,11.39669067425,11.91597593737,9.99633222807,11.91597593767,11.34784065297,11.30641266317,10.97304880107,11.91597593787,11.91597593787,11.91597593797,11.9159759379989,11.9159759379989,11.37093582422,11.17582907917,11.91597593797,11.91597593795,11.91597593795,10.27990254993,10.90287646203,7.05143314483,7.04816807443,7.75912590713
"t155",7.53392516663,7.50466953333,8.31869030473,6.923375984529,8.34743805763,8.05305920663,7.17356992823,6.18888446883,8.34743805813,8.34743805813,8.34743805803,7.64426464263,8.34743805809,8.20582972348,8.34743805803,7.9518602966,8.34743805797,8.34743805797,8.34743805803,8.34743805804,8.34743805804,8.34743805801,8.34743805847,8.34743805847,5.30443064371,4.33771305713,6.97991571973,6.97991572003,6.97991572003,6.9363222784,6.9799157202,6.97991572013,6.97991572013,6.97991572013,6.97991572013,4.28367223783,3.03605337963,2.45426642963,0.06495101726,0,6.92870243907,9.72967141883,9.72967141883,7.27243262253,9.23527926213,9.72967141893,9.72967141893,9.72967141923,9.25424758213,9.30349774847,9.72967141917,9.72967141917,9.72967141917,9.47428113007,9.72967141934,9.72967141934,9.14127660534,9.72967141931,9.72967141931,9.27707253921,8.59425893304,9.54966651164,9.72967141964,9.72967141944,9.72967141934,9.72967141934,9.60348312054,9.72967141914,9.72967141947,9.72967141947,7.60313358627,7.95633423703,7.91381339193,7.29576545213,7.20789692649,10.42075391488,10.42075391488,10.42075391483,9.11429824883,10.42075391543,10.42075391543,8.34567926993,8.19041825123,8.35780872632,9.56419878196,10.42075391523,10.42075391483,9.51931734543,10.42075391489,10.42075391525,10.42075391525,10.42075391528,10.42075391528,10.42075391526,10.42075391516,10.42075391522,10.42075391522,10.42075391516,10.42075391518,10.42075391518,10.42075391526,10.42075391519,10.25867966421,10.42075391503,10.42075391503,10.42075391503,8.46201035993,8.85394302833,10.4207539151,10.4207539151,10.42075391471,9.62781973451,10.32874001323,10.42075391493,10.42075391493,9.18510751586,10.42075391528,10.42075391534,10.42075391534,10.42075391538,10.42075391493,10.42075391493,10.14760650158,8.93174667663,5.81066505583,8.9038482538,9.61911443277,10.46254444217,11.91597593797,11.91597593797,11.91597593797,10.80217610027,11.91597593827,11.76647728327,11.91597593747,11.91597593747,10.87784469887,11.91597593765,11.91597593765,11.91597593765,11.91597593755,11.39669067425,11.91597593737,9.99633222807,11.91597593767,11.34784065297,11.30641266317,10.97304880107,11.91597593787,11.91597593787,11.91597593797,11.9159759379989,11.9159759379989,11.37093582422,11.17582907917,11.91597593797,11.91597593795,11.91597593795,10.27990254993,10.90287646203,7.05143314483,7.04816807443,7.75912590713
"t13",4.73295618664,4.70370055334,5.51772132474,4.122407004539,6.92870243844,6.63432358744,5.75483430904,4.77014884964,6.92870243894,6.92870243894,6.92870243884,6.22552902344,6.9287024389,6.78709410429,6.92870243884,6.53312467741,6.92870243878,6.92870243878,6.92870243884,6.92870243885,6.92870243885,6.92870243882,6.92870243928,6.92870243928,3.88569502452,3.82876491054,6.92870243914,6.92870243944,6.92870243944,6.88510899781,6.92870243961,6.92870243954,6.92870243954,6.92870243954,6.92870243954,6.92870243924,5.68108358104,6.92870243944,6.92870243907,6.92870243907,0,3.95364867956,3.95364867956,1.49640988326,3.45925652286,3.95364867966,3.95364867966,3.95364867996,3.47822484286,4.4988622858,4.9250359565,4.9250359565,4.9250359565,4.6696456674,4.92503595667,4.92503595667,4.33664114267,4.92503595664,4.92503595664,4.47243707654,3.78962347037,4.74503104897,4.92503595697,4.92503595677,4.92503595667,4.92503595667,4.79884765787,4.92503595647,4.9250359568,4.9250359568,2.7984981236,3.28375519004,5.11284441194,4.49479647214,4.4069279465,7.61978493489,7.61978493489,7.61978493484,6.31332926884,7.61978493544,7.61978493544,5.54471028994,5.38944927124,5.55683974633,6.76322980197,7.61978493524,7.61978493484,6.71834836544,7.6197849349,7.61978493526,7.61978493526,7.61978493529,7.61978493529,7.61978493527,7.61978493517,7.61978493523,7.61978493523,7.61978493517,7.61978493519,7.61978493519,7.61978493527,7.6197849352,7.45771068422,7.61978493504,7.61978493504,7.61978493504,5.66104137994,6.05297404834,7.61978493511,7.61978493511,7.61978493472,6.82685075452,7.52777103324,7.61978493494,7.61978493494,6.38413853587,7.61978493529,7.61978493535,7.61978493535,7.61978493539,7.61978493494,7.61978493494,7.34663752159,6.13077769664,3.00969607584,6.10287927381,6.81814545278,7.66157546218,9.11500695798,9.11500695798,9.11500695798,8.00120712028,9.11500695828,8.96550830328,9.11500695748,9.11500695748,8.07687571888,9.11500695766,9.11500695766,9.11500695766,9.11500695756,8.59572169426,9.11500695738,7.19536324808,9.11500695768,8.54687167298,8.50544368318,8.17207982108,9.11500695788,9.11500695788,9.11500695798,9.1150069580089,9.1150069580089,8.56996684423,8.37486009918,9.11500695798,9.11500695796,9.11500695796,7.47893356994,8.10190748204,4.25046416484,4.24719909444,4.95815692714
"t42",7.5339251664,7.5046695331,8.3186903045,6.923375984299,9.7296714182,9.4352925672,8.5558032888,7.5711178294,9.7296714187,9.7296714187,9.7296714186,9.0264980032,9.72967141866,9.58806308405,9.7296714186,9.33409365717,9.72967141854,9.72967141854,9.7296714186,9.72967141861,9.72967141861,9.72967141858,9.72967141904,9.72967141904,6.68666400428,6.6297338903,9.7296714189,9.7296714192,9.7296714192,9.68607797757,9.72967141937,9.7296714193,9.7296714193,9.7296714193,9.7296714193,9.729671419,8.4820525608,9.7296714192,9.72967141883,9.72967141883,3.95364867956,0,2.91052013,4.1523263717,6.1151730113,6.6095651681,6.6095651681,6.6095651684,6.1341413313,7.29983126556,7.72600493626,7.72600493626,7.72600493626,7.47061464716,7.72600493643,7.72600493643,7.13761012243,7.7260049364,7.7260049364,7.2734060563,6.59059245013,7.54600002873,7.72600493673,7.72600493653,7.72600493643,7.72600493643,7.59981663763,7.72600493623,7.72600493656,7.72600493656,5.59946710336,6.0847241698,7.9138133917,7.2957654519,7.20789692626,10.42075391465,10.42075391465,10.4207539146,9.1142982486,10.4207539152,10.4207539152,8.3456792697,8.190418251,8.35780872609,9.56419878173,10.420753915,10.4207539146,9.5193173452,10.42075391466,10.42075391502,10.42075391502,10.42075391505,10.42075391505,10.42075391503,10.42075391493,10.42075391499,10.42075391499,10.42075391493,10.42075391495,10.42075391495,10.42075391503,10.42075391496,10.25867966398,10.4207539148,10.4207539148,10.4207539148,8.4620103597,8.8539430281,10.42075391487,10.42075391487,10.42075391448,9.62781973428,10.328740013,10.4207539147,10.4207539147,9.18510751563,10.42075391505,10.42075391511,10.42075391511,10.42075391515,10.4207539147,10.4207539147,10.14760650135,8.9317466764,5.8106650556,8.90384825357,9.61911443254,10.46254444194,11.91597593774,11.91597593774,11.91597593774,10.80217610004,11.91597593804,11.76647728304,11.91597593724,11.91597593724,10.87784469864,11.91597593742,11.91597593742,11.91597593742,11.91597593732,11.39669067402,11.91597593714,9.99633222784,11.91597593744,11.34784065274,11.30641266294,10.97304880084,11.91597593764,11.91597593764,11.91597593774,11.9159759377689,11.9159759377689,11.37093582399,11.17582907894,11.91597593774,11.91597593772,11.91597593772,10.2799025497,10.9028764618,7.0514331446,7.0481680742,7.7591259069
"t43",7.5339251664,7.5046695331,8.3186903045,6.923375984299,9.7296714182,9.4352925672,8.5558032888,7.5711178294,9.7296714187,9.7296714187,9.7296714186,9.0264980032,9.72967141866,9.58806308405,9.7296714186,9.33409365717,9.72967141854,9.72967141854,9.7296714186,9.72967141861,9.72967141861,9.72967141858,9.72967141904,9.72967141904,6.68666400428,6.6297338903,9.7296714189,9.7296714192,9.7296714192,9.68607797757,9.72967141937,9.7296714193,9.7296714193,9.7296714193,9.7296714193,9.729671419,8.4820525608,9.7296714192,9.72967141883,9.72967141883,3.95364867956,2.91052013,0,4.1523263717,6.1151730113,6.6095651681,6.6095651681,6.6095651684,6.1341413313,7.29983126556,7.72600493626,7.72600493626,7.72600493626,7.47061464716,7.72600493643,7.72600493643,7.13761012243,7.7260049364,7.7260049364,7.2734060563,6.59059245013,7.54600002873,7.72600493673,7.72600493653,7.72600493643,7.72600493643,7.59981663763,7.72600493623,7.72600493656,7.72600493656,5.59946710336,6.0847241698,7.9138133917,7.2957654519,7.20789692626,10.42075391465,10.42075391465,10.4207539146,9.1142982486,10.4207539152,10.4207539152,8.3456792697,8.190418251,8.35780872609,9.56419878173,10.420753915,10.4207539146,9.5193173452,10.42075391466,10.42075391502,10.42075391502,10.42075391505,10.42075391505,10.42075391503,10.42075391493,10.42075391499,10.42075391499,10.42075391493,10.42075391495,10.42075391495,10.42075391503,10.42075391496,10.25867966398,10.4207539148,10.4207539148,10.4207539148,8.4620103597,8.8539430281,10.42075391487,10.42075391487,10.42075391448,9.62781973428,10.328740013,10.4207539147,10.4207539147,9.18510751563,10.42075391505,10.42075391511,10.42075391511,10.42075391515,10.4207539147,10.4207539147,10.14760650135,8.9317466764,5.8106650556,8.90384825357,9.61911443254,10.46254444194,11.91597593774,11.91597593774,11.91597593774,10.80217610004,11.91597593804,11.76647728304,11.91597593724,11.91597593724,10.87784469864,11.91597593742,11.91597593742,11.91597593742,11.91597593732,11.39669067402,11.91597593714,9.99633222784,11.91597593744,11.34784065274,11.30641266294,10.97304880084,11.91597593764,11.91597593764,11.91597593774,11.9159759377689,11.9159759377689,11.37093582399,11.17582907894,11.91597593774,11.91597593772,11.91597593772,10.2799025497,10.9028764618,7.0514331446,7.0481680742,7.7591259069
"t19",5.0766863701,5.0474307368,5.8614515082,4.466137187999,7.2724326219,6.9780537709,6.0985644925,5.1138790331,7.2724326224,7.2724326224,7.2724326223,6.5692592069,7.27243262236,7.13082428775,7.2724326223,6.87685486087,7.27243262224,7.27243262224,7.2724326223,7.27243262231,7.27243262231,7.27243262228,7.27243262274,7.27243262274,4.22942520798,4.172495094,7.2724326226,7.2724326229,7.2724326229,7.22883918127,7.27243262307,7.272432623,7.272432623,7.272432623,7.272432623,7.2724326227,6.0248137645,7.2724326229,7.27243262253,7.27243262253,1.49640988326,4.1523263717,4.1523263717,0,2.7247787828,3.2191709396,3.2191709396,3.2191709399,2.7437471028,4.84259246926,5.26876613996,5.26876613996,5.26876613996,5.01337585086,5.26876614013,5.26876614013,4.68037132613,5.2687661401,5.2687661401,4.81616726,4.13335365383,5.08876123243,5.26876614043,5.26876614023,5.26876614013,5.26876614013,5.14257784133,5.26876613993,5.26876614026,5.26876614026,3.14222830706,3.6274853735,5.4565745954,4.8385266556,4.75065812996,7.96351511835,7.96351511835,7.9635151183,6.6570594523,7.9635151189,7.9635151189,5.8884404734,5.7331794547,5.90056992979,7.10695998543,7.9635151187,7.9635151183,7.0620785489,7.96351511836,7.96351511872,7.96351511872,7.96351511875,7.96351511875,7.96351511873,7.96351511863,7.96351511869,7.96351511869,7.96351511863,7.96351511865,7.96351511865,7.96351511873,7.96351511866,7.80144086768,7.9635151185,7.9635151185,7.9635151185,6.0047715634,6.3967042318,7.96351511857,7.96351511857,7.96351511818,7.17058093798,7.8715012167,7.9635151184,7.9635151184,6.72786871933,7.96351511875,7.96351511881,7.96351511881,7.96351511885,7.9635151184,7.9635151184,7.69036770505,6.4745078801,3.3534262593,6.44660945727,7.16187563624,8.00530564564,9.45873714144,9.45873714144,9.45873714144,8.34493730374,9.45873714174,9.30923848674,9.45873714094,9.45873714094,8.42060590234,9.45873714112,9.45873714112,9.45873714112,9.45873714102,8.93945187772,9.45873714084,7.53909343154,9.45873714114,8.89060185644,8.84917386664,8.51581000454,9.45873714134,9.45873714134,9.45873714144,9.4587371414689,9.4587371414689,8.91369702769,8.71859028264,9.45873714144,9.45873714142,9.45873714142,7.8226637534,8.4456376655,4.5941943483,4.5909292779,5.3018871106
