accepted_species,estimate
t90,-0.15703943
t41,0.04230886
t7,0.04230886
t42,0.04230886
t51,-0.15703943
t27,-0.15703943
t74,0.14244209
t91,0.14244209
t92,0.14244209
t100,0.2143558
