"accepted_species","Medicinal"
"Hedyotis_marginata",0
"Argostemma_kurzii",0
"Psychotria_rubropedicellata",0
"Tarenna_spiranthera",0
"Bremeria_scabrella",0
"Landolphia_nitidula",0
"Gomphocarpus_praticola",NA
"Mandevilla_funiformis",0
"Landolphia_glandulosa",0
"Palicourea_bertieroides",0
"Vincetoxicum_arnottianum",1
"Vincetoxicum_forsteri",0
"Gentianella_scarlatinostriata",0
"Gentianella_rhaetica",NA
"Rudgea_coriacea",0
"Rauvolfia_balansae",1
"Vincetoxicum_costantinianum",0
"Bartonia_verna",0
"Palicourea_psittacina",NA
"Vincetoxicum_tenerrimum",0
"Urophyllum_elongatum",0
"Plocama_bucharica",0
"Palicourea_odorata",0
"Baissea_calophylla",0
"Vincetoxicum_hybanthera",NA
"Neanotis_lancifolia",0
"Pentagonia_tapacula",0
"Strychnos_alvimiana",0
"Strychnos_mitis",1
"Strychnos_lobelioides",0
"Metastelma_lineare",0
"Asclepias_viridis",1
"Alafia_zambesiaca",0
"Urophyllum_longipetalum",0
"Urophyllum_congestiflorum",0
"Notopleura_steyermarkiana",0
"Rondeletia_heterochroa",0
"Ceropegia_sahyadrica",0
"Ceropegia_schliebenii",0
"Galium_uruguayense",0
"Psychotria_paludicola",0
"Psychotria_rivularis",0
"Psychotria_fernandopoensis",1
"Psychotria_oblongicarpa",0
"Psychotria_kaoensis",0
"Galium_lilloi",1
"Galium_wigginsii",NA
"Psychotria_capitulifera",0
"Psychotria_hawthornei",0
"Galium_amblyophyllum",0
"Psychotria_moensis",0
"Neonauclea_pseudoborneensis",0
"Manettia_pichinchensis",0
"Neonauclea_endertii",0
"Alyxia_oppositifolia",0
"Ixora_mercaraica",NA
"Belonophora_coriacea",0
"Huernia_asirensis",0
"Hedyotis_inamoena",0
"Hoya_danumensis",0
"Hoya_pseudoleytensis",0
"Hoya_fitoensis",0
"Hoya_sigillatis",0
"Hoya_sarcophylla",0
"Mericarpaea_ciliata",0
"Faramea_axilliflora",0
"Psychotria_divergens",0
"Saba_thompsonii",0
"Chthamalia_schaffneri",0
"Duvaliandra_dioscoridis",0
"Desmidorchis_flava",0
"Mitracarpus_gypsophilus",NA
"Macrocarpaea_marahuacae",0
"Palicourea_costenorum",0
"Ibatia_dummelii",0
"Willughbeia_javanica",0
"Palicourea_calophylla",0
"Palicourea_kahirica",0
"Dolicholobium_rheophilum",0
"Paederia_verticillata",0
"Simira_pilosa",0
"Gomphocarpus_purpurascens",1
"Timonius_merokensis",0
"Timonius_koikokoensis",0
"Lasianthus_vrieseanus",0
"Centaurium_mairei",0
"Pavetta_herbacea",0
"Lasianthus_ellipsoideus",0
"Pavetta_zimmermanniana",0
"Stenostomum_rotundatum",0
"Lelya_osteocarpa",0
"Wendlandia_salicifolia",0
"Oldenlandia_willdenowiana",0
"Sabicea_trianae",NA
"Faramea_oxyclada",0
"Ophiorrhiza_macrodonta",0
"Arachnothryx_lojensis",0
"Chassalia_assimilis",0
"Greenea_parkinsonii",NA
"Faramea_intercedens",NA
