"accepted_species","traits"
"sp68",0
"sp86",1
"sp92",1
"sp95",0
"sp97",1
"sp98",0
"sp105",0
"sp106",1
"sp107",NA
"sp108",0
"sp109",0
"sp110",1
"sp115",0
"sp123",1
"sp126",0
"sp127",0
"sp128",NA
"sp129",NA
"sp131",1
"sp135",1
"sp136",0
"sp142",1
"sp145",0
"sp146",1
"sp147",0
"sp148",0
"sp153",1
"sp154",1
"sp156",1
"sp158",NA
"sp161",0
"sp162",0
"sp163",1
"sp164",1
"sp165",0
"sp166",1
"sp167",1
"sp168",0
"sp170",1
"sp171",1
"sp173",1
"sp174",0
"sp175",1
"sp176",0
"sp178",0
"sp179",1
"sp180",0
"sp182",0
"sp183",1
"sp185",0
"sp188",0
"sp190",0
"sp191",1
"sp193",1
"sp194",1
"sp195",NA
"sp196",NA
"sp197",0
"sp198",1
"sp199",1
"sp200",1
"sp201",1
"sp202",1
"sp203",1
"sp204",1
"sp205",NA
"sp207",1
"sp208",0
"sp209",1
"sp210",1
"sp211",1
"sp213",NA
"sp214",NA
"sp215",1
"sp216",1
"sp217",1
"sp218",0
"sp219",0
"sp220",1
"sp221",1
"sp222",1
"sp223",1
"sp224",1
"sp225",1
"sp227",1
"sp228",1
"sp229",1
"sp230",NA
"sp231",1
"sp232",1
"sp233",1
"sp234",1
"sp235",1
"sp236",1
"sp237",1
"sp238",1
"sp239",1
"sp240",1
"sp241",1
"sp242",1
