,0,1,2,3,4,5,6,7,8,9
t12,9.554183,2.16901,0.83718896,-1.796667,-1.390788,2.7616937,-0.8382336,5.119742,-1.0664953,-0.48182583
t38,9.568424,2.222585,0.82909155,-1.7961826,-1.388523,2.752324,-0.86130136,5.183281,-1.0677651,-0.4601144
t8,9.591161,2.2667332,0.83742166,-1.764218,-1.3911303,2.7871814,-0.82670206,5.151303,-1.0628862,-0.4767193
t59,9.529678,2.1382465,0.7323129,-1.7840424,-1.3730087,2.8482616,-0.83661157,5.268887,-1.0627117,-0.4704001
t79,9.495191,2.1415284,0.6870754,-1.7838097,-1.3752632,2.8576274,-0.8413712,5.276041,-1.0565773,-0.46994534
t80,9.499227,2.1478858,0.69081616,-1.7877098,-1.3754491,2.8566926,-0.8416821,5.2774234,-1.0569643,-0.4676617
t7,9.664638,2.2802138,0.84508157,-1.7617034,-1.3813212,2.7745075,-0.8437495,5.111037,-1.0795645,-0.48705825
t60,9.768361,3.287071,1.0326438,-1.6590842,-1.5176737,1.7797893,-1.0649061,5.30391,-0.9806835,-0.38124856
t92,9.763921,3.3221269,1.0392464,-1.6549904,-1.5157994,1.7679873,-1.0664781,5.284908,-0.9771658,-0.37690645
t93,9.76887,3.3233542,1.038338,-1.6554507,-1.5152504,1.7695987,-1.0677105,5.2831416,-0.978336,-0.37684813
t9,9.733174,3.2599893,1.2304802,-1.7000344,-1.4940604,1.639746,-1.0362772,5.2168884,-1.0009941,-0.36279044
t77,9.802698,5.093041,0.9418691,-1.8312196,-1.6795496,0.05159253,-1.2782979,5.840843,-0.9498006,-0.079521954
t78,9.811788,5.104379,0.94717616,-1.8311096,-1.6800759,0.05244869,-1.2816947,5.8410006,-0.94756985,-0.07873594
t21,9.801282,5.1808963,0.87986714,-1.8355535,-1.7182314,0.006056426,-1.2738214,5.8375483,-0.95583344,-0.09349636
t22,9.727171,5.2005215,0.83462214,-1.826074,-1.7120594,0.012237964,-1.2652435,5.8328323,-0.9417157,-0.08863484
t18,9.777336,5.156838,0.8704399,-1.834158,-1.7121356,0.0406937,-1.2709605,5.8477955,-0.95362324,-0.079139076
t15,9.795213,5.2004356,0.94416153,-1.8532556,-1.7037201,-0.002295411,-1.2544947,5.777414,-0.9505027,-0.095793806
t16,9.827937,5.206367,0.8754951,-1.8462762,-1.7067679,0.059382737,-1.265507,5.8060503,-0.9458706,-0.10387927
t66,9.833036,5.2673993,0.71670765,-1.8466473,-1.7032574,-0.0048577194,-1.3149494,5.898273,-0.96905464,-0.07305759
t84,9.854626,5.262855,0.73950154,-1.8526253,-1.7036113,-0.0052717333,-1.3182812,5.9144707,-0.9672387,-0.07040864
t85,9.852943,5.2638645,0.73431027,-1.8519175,-1.7007128,-0.0047493344,-1.318869,5.9039655,-0.9682806,-0.070681155
t97,9.822707,5.2473226,0.74678016,-1.8499081,-1.7090014,-0.00077359716,-1.3122867,5.910454,-0.96348524,-0.064631544
t98,9.821743,5.24674,0.7469424,-1.8497292,-1.7091296,-0.00074341334,-1.3122519,5.909798,-0.96356136,-0.064445965
t50,9.811902,5.0904927,0.83804804,-1.8589829,-1.6755711,0.10555136,-1.2994633,5.804066,-0.93889755,-0.08390085
t53,9.806151,5.070184,0.8278647,-1.8563036,-1.673967,0.13225806,-1.2897658,5.78026,-0.93981487,-0.09285261
t54,9.795772,5.0715604,0.8218482,-1.8573124,-1.6748804,0.11574578,-1.2971615,5.799944,-0.93666166,-0.089395724
t23,9.806845,4.798648,0.9727186,-1.8415165,-1.6108054,0.3417161,-1.2177155,5.8052382,-0.97730416,-0.13469614
t24,9.875288,4.774084,0.9204545,-1.823848,-1.61549,0.4065029,-1.2286774,5.7769647,-0.9774397,-0.14973287
t10,9.880291,4.809661,0.91181856,-1.8124167,-1.6268157,0.47185904,-1.2214667,5.725183,-0.953675,-0.14278673
t51,5.9293127,0.065821975,5.044751,-1.4591815,-0.23367058,0.56320107,-0.27711022,2.3853111,-0.88641655,-0.19718336
t67,5.979146,0.052904334,5.0671988,-1.4602469,-0.2407209,0.5820431,-0.27479503,2.384228,-0.89138156,-0.19802603
t68,5.97116,0.06310758,5.0638785,-1.457378,-0.2408508,0.56889087,-0.27543172,2.3586524,-0.888068,-0.19578446
t65,5.981435,0.063215226,5.067035,-1.4568247,-0.24160933,0.5770706,-0.2757568,2.386928,-0.887695,-0.19899468
t88,5.85735,0.036831226,5.3328424,-1.5038198,-0.20180999,0.19623429,-0.31882188,2.325338,-0.902819,-0.11171092
t89,5.8531494,0.040642556,5.3324294,-1.5044433,-0.20088135,0.19143999,-0.31962153,2.318836,-0.9023344,-0.11184668
t71,5.8704734,0.032614883,5.3212614,-1.5028205,-0.20385575,0.199211,-0.31984982,2.3221335,-0.9053332,-0.114723384
t40,5.9288416,0.036853965,5.2948546,-1.5010048,-0.22268558,0.19085962,-0.31792778,2.3189762,-0.90521175,-0.12019404
t76,5.9208446,0.111022085,5.3518496,-1.4923335,-0.21752882,0.16381335,-0.2895531,2.312474,-0.91244525,-0.13074054
t99,5.8994203,0.13317388,5.3637896,-1.4906052,-0.21462706,0.13244581,-0.28627312,2.3054106,-0.90989906,-0.12572417
t100,5.899663,0.13340634,5.364035,-1.4906937,-0.21460521,0.1324547,-0.28628275,2.3056927,-0.9099456,-0.12567243
t42,5.946791,0.039604153,5.2046843,-1.4900098,-0.22025616,0.24997765,-0.32523528,2.2702663,-0.9192068,-0.12935047
t43,5.9036255,0.06412673,5.229927,-1.4865849,-0.21329227,0.22582883,-0.3249996,2.2755475,-0.9175207,-0.121369116
t17,5.958306,0.044218298,5.2280564,-1.5017005,-0.2315002,0.21776754,-0.30609283,2.276058,-0.9246998,-0.13283561
t46,6.0399737,0.12954444,5.2754526,-1.5147222,-0.23992454,0.20292723,-0.32306466,2.3619254,-0.9043204,-0.12166852
t47,6.0337925,0.11612949,5.2319956,-1.516679,-0.237347,0.24658501,-0.3232994,2.3080797,-0.90034163,-0.13298239
t55,6.0182085,0.09602341,5.2550044,-1.5062135,-0.23273444,0.2754637,-0.29410413,2.3116672,-0.92648137,-0.12931703
t56,6.0189447,0.08721715,5.26778,-1.5108058,-0.2370343,0.25417846,-0.29630896,2.30445,-0.9287691,-0.1301928
t69,6.1034975,0.20971826,5.0371213,-1.4764113,-0.24627729,0.7428796,-0.28515953,2.4414434,-0.84378093,-0.20854382
t70,6.0830374,0.203616,5.0637164,-1.4789846,-0.24326561,0.7410563,-0.27993447,2.446654,-0.84037554,-0.21452141
t28,6.0710135,0.29692882,5.067151,-1.463155,-0.26225838,0.6197694,-0.29638988,2.4834857,-0.8486557,-0.21963553
t29,6.0817738,0.27743703,5.0680275,-1.468891,-0.2659305,0.59526765,-0.2973908,2.4613678,-0.84546417,-0.21488233
t26,6.2235293,0.46280658,5.1026373,-1.5113125,-0.2697954,0.78415376,-0.29779372,2.5549784,-0.7687735,-0.2912922
t27,6.2141976,0.3819513,5.143947,-1.5089378,-0.2570264,0.8864154,-0.27865872,2.5142114,-0.768613,-0.3131221
t4,6.4753027,1.4401274,4.673182,-1.3479193,-0.24983065,2.5978267,-0.04281492,3.314783,-0.5772935,-0.74265736
t1,6.3931437,1.6041731,4.5716653,-1.3734434,-0.21434903,2.4168558,-0.060541626,3.0211499,-0.58470726,-0.7001691
