,phylopars_picante,phylopars_phylnn_fill_means,phylopars_linear_eigenvecs,phylopars_linear_umap,phylopars_linear_autoencoded,phylopars_xgb_eigenvecs,phylopars_xgb_umap,phylopars_xgb_autoencoded,picante_phylnn_fill_means,picante_linear_eigenvecs,picante_linear_umap,picante_linear_autoencoded,picante_xgb_eigenvecs,picante_xgb_umap,picante_xgb_autoencoded,phylnn_fill_means_linear_eigenvecs,phylnn_fill_means_linear_umap,phylnn_fill_means_linear_autoencoded,phylnn_fill_means_xgb_eigenvecs,phylnn_fill_means_xgb_umap,phylnn_fill_means_xgb_autoencoded,linear_eigenvecs_linear_umap,linear_eigenvecs_linear_autoencoded,linear_eigenvecs_xgb_eigenvecs,linear_eigenvecs_xgb_umap,linear_eigenvecs_xgb_autoencoded,linear_umap_linear_autoencoded,linear_umap_xgb_eigenvecs,linear_umap_xgb_umap,linear_umap_xgb_autoencoded,linear_autoencoded_xgb_eigenvecs,linear_autoencoded_xgb_umap,linear_autoencoded_xgb_autoencoded,xgb_eigenvecs_xgb_umap,xgb_eigenvecs_xgb_autoencoded,xgb_umap_xgb_autoencoded
stat,-3.048238666049615,-12.223333634801143,-2.8284027204330147,-3.7263802080064297,-5.928739511467879,-6.075811019597999,-8.0644824741019,-6.605905946127086,-11.339031986765685,-2.7809829882640242,-3.556841508879295,-5.650276524790739,-4.492746306931765,-6.4203440069343864,-4.9697808585770336,-1.9049248840033028,-0.22002309459137107,0.5202728356415863,8.301377613602577,7.816765963794291,7.69271666812018,1.8620826154156525,2.0655011377737904,2.6319058117761562,2.498814493938404,2.5811569470486573,0.4992369611796012,2.844541332817768,2.4597905872250103,2.7030936020337952,4.267904953929224,3.6107894246705565,4.165316493823665,-1.652915611600182,-0.48046521704693984,1.2714120685437635
p value,0.002507577216290832,3.8632386258901556e-28,0.004994160629651321,0.00023222638789630826,8.410852733127001e-09,3.747263916092748e-09,1.7911193530745247e-14,1.80625038929684e-10,4.989834937753611e-25,0.0057634725058167795,0.0004362492205721141,3.7332262725011906e-08,1.005897758359248e-05,5.330288978969449e-10,1.1304369809087106e-06,0.057749159841750664,0.8260033123036493,0.6032584341682156,3.592369952159567e-15,9.319376867884565e-14,2.1027045924053414e-13,0.06357230254237768,0.03973709262113641,0.00893142427268148,0.012997413729567387,0.010323289834419921,0.6179795841272666,0.0047544280363496505,0.01446759376932757,0.007262672513857077,2.6518890500042926e-05,0.00035786006460918,4.072915101745185e-05,0.09939761661835755,0.6312479687917737,0.20457021517472376
