"","t1","t4","t6","t76","t77","t86","t87","t114","t115","t71","t79","t80","t30","t73","t74","t70","t39","t101","t102","t123","t124","t72","t97","t98","t118","t119","t55","t125","t126","t44","t28","t29","t19","t81","t88","t109","t120","t121","t133","t134","t135","t89","t23","t24","t12","t63","t99","t100","t78","t14","t8","t42","t56","t57","t16","t22","t107","t108","t69","t21","t34","t35","t15","t33","t38","t84","t85","t54","t64","t65","t95","t96","t82","t83","t40","t41","t37","t11","t25","t47","t48","t26","t5","t103","t104","t49","t75","t111","t112","t110","t66","t31","t93","t94","t18","t67","t68","t50","t60","t61","t43","t27","t7","t10","t116","t117","t58","t20","t36","t45","t46","t59","t127","t128","t122","t17","t32","t91","t92","t62","t90","t131","t132","t113","t51","t52","t53","t105","t106","t129","t130","t13","t9","t2","t3"
"t1",0,3.3457177089,3.49913690578,7.20019775679,7.20019775679,7.20019775679,7.20019775679,7.200197756906,7.200197756906,7.200197756906,7.200197756806,7.200197756806,7.20019775708,7.20019775675,7.20019775675,7.20019775666,6.91958703584,7.15697861324,7.20019775684,7.20019775688,7.20019775688,7.20019775688,7.02506179583,7.20019775693,7.20019775688,7.20019775688,7.20019775678,7.20019775682,7.20019775682,6.84629525578,6.33491018786,5.92672368293,7.20019775688,7.20019775671,7.20019775672,7.20019775672,7.20019775674,7.20019775674,7.20019775671,7.200197756709,7.200197756709,7.20019775668,7.20019775648,7.20019775648,6.69448771638,7.20019775728,7.20019775728,7.20019775728,7.20019775718,6.97013221748,4.89005416028,6.12866547315,6.64705647038,6.60035489978,7.20019775728,7.20019775662,7.20019775692,7.20019775692,7.20019775682,7.20019775658,7.20019775708,7.20019775708,7.20019775694,5.95109112931,7.20019775713,7.200197756929,7.200197756929,7.200197757029,6.99674907573,7.20019775703,7.20019775693,7.20019775693,7.20019775683,7.20019775683,6.86127065183,7.20019775693,7.20019775683,4.97439568818,6.80061327738,6.78457067717,7.20019775687,7.20019775647,3.2116651138,7.20019775701,7.20019775701,7.20019775711,7.20019775711,7.200197757168,7.200197757168,7.20019775711,7.20019775711,7.15169306693,7.20019775693,7.02165538743,7.20019775703,7.20019775703,7.20019775703,6.32754682686,7.0932803506,7.2001977571,7.2001977569,7.200197757,3.7981139266,4.85682110174,7.2001977566,7.2001977566,7.20019775654,7.20019775622,7.20019775682,6.86060736604,7.20019775694,7.20019775662,7.20019775664,7.20019775664,7.20019775664,7.20019775664,5.98358375514,7.20019775656,7.20019775656,7.20019775656,7.20019775668,7.20019775661,7.20019775661,7.20019775658,6.36889280133,7.20019775655,7.20019775655,7.20019775651,7.200197756555,7.200197756545,7.200197756545,4.98665148533,4.17030043348,1.56082685167,1.41332033664
"t4",3.3457177089,0,2.03554025548,5.73660110649,5.73660110649,5.73660110649,5.73660110649,5.736601106606,5.736601106606,5.736601106606,5.736601106506,5.736601106506,5.73660110678,5.73660110645,5.73660110645,5.73660110636,5.45599038554,5.69338196294,5.73660110654,5.73660110658,5.73660110658,5.73660110658,5.56146514553,5.73660110663,5.73660110658,5.73660110658,5.73660110648,5.73660110652,5.73660110652,5.38269860548,4.87131353756,4.46312703263,5.73660110658,5.73660110641,5.73660110642,5.73660110642,5.73660110644,5.73660110644,5.73660110641,5.736601106409,5.736601106409,5.73660110638,5.73660110618,5.73660110618,5.23089106608,5.73660110698,5.73660110698,5.73660110698,5.73660110688,5.50653556718,3.42645750998,4.66506882285,5.18345982008,5.13675824948,5.73660110698,5.73660110632,5.73660110662,5.73660110662,5.73660110652,5.73660110628,5.73660110678,5.73660110678,5.73660110664,4.48749447901,5.73660110683,5.736601106629,5.736601106629,5.736601106729,5.53315242543,5.73660110673,5.73660110663,5.73660110663,5.73660110653,5.73660110653,5.39767400153,5.73660110663,5.73660110653,3.51079903788,5.33701662708,5.32097402687,5.73660110657,5.73660110617,1.7480684635,7.77104979071,7.77104979071,7.77104979081,7.77104979081,7.771049790868,7.771049790868,7.77104979081,7.77104979081,7.72254510063,7.77104979063,7.59250742113,7.77104979073,7.77104979073,7.77104979073,6.89839886056,7.6641323843,7.7710497908,7.7710497906,7.7710497907,4.3689659603,5.42767313544,7.7710497903,7.7710497903,7.77104979024,7.77104978992,7.77104979052,7.43145939974,7.77104979064,7.77104979032,7.77104979034,7.77104979034,7.77104979034,7.77104979034,6.55443578884,7.77104979026,7.77104979026,7.77104979026,7.77104979038,7.77104979031,7.77104979031,7.77104979028,6.93974483503,7.77104979025,7.77104979025,7.77104979021,7.771049790255,7.771049790245,7.771049790245,5.55750351903,4.74115246718,2.42524359497,2.27773707994
"t6",3.49913690578,2.03554025548,0,5.22936896761,5.22936896761,5.22936896761,5.22936896761,5.229368967726,5.229368967726,5.229368967726,5.229368967626,5.229368967626,5.2293689679,5.22936896757,5.22936896757,5.22936896748,4.94875824666,5.18614982406,5.22936896766,5.2293689677,5.2293689677,5.2293689677,5.05423300665,5.22936896775,5.2293689677,5.2293689677,5.2293689676,5.22936896764,5.22936896764,4.8754664666,4.36408139868,3.95589489375,5.2293689677,5.22936896753,5.22936896754,5.22936896754,5.22936896756,5.22936896756,5.22936896753,5.229368967529,5.229368967529,5.2293689675,5.2293689673,5.2293689673,4.7236589272,5.2293689681,5.2293689681,5.2293689681,5.229368968,4.9993034283,2.9192253711,4.15783668397,4.6762276812,4.6295261106,5.2293689681,5.22936896744,5.22936896774,5.22936896774,5.22936896764,5.2293689674,5.2293689679,5.2293689679,5.22936896776,3.98026234013,5.22936896795,5.229368967749,5.229368967749,5.229368967849,5.02592028655,5.22936896785,5.22936896775,5.22936896775,5.22936896765,5.22936896765,4.89044186265,5.22936896775,5.22936896765,3.003566899,4.8297844882,4.81374188799,5.22936896769,5.22936896729,1.30444247578,7.92446898759,7.92446898759,7.92446898769,7.92446898769,7.924468987748,7.924468987748,7.92446898769,7.92446898769,7.87596429751,7.92446898751,7.74592661801,7.92446898761,7.92446898761,7.92446898761,7.05181805744,7.81755158118,7.92446898768,7.92446898748,7.92446898758,4.52238515718,5.58109233232,7.92446898718,7.92446898718,7.92446898712,7.9244689868,7.9244689874,7.58487859662,7.92446898752,7.9244689872,7.92446898722,7.92446898722,7.92446898722,7.92446898722,6.70785498572,7.92446898714,7.92446898714,7.92446898714,7.92446898726,7.92446898719,7.92446898719,7.92446898716,7.09316403191,7.92446898713,7.92446898713,7.92446898709,7.924468987135,7.924468987125,7.924468987125,5.71092271591,4.89457166406,2.57866279185,2.43115627682
"t76",7.20019775679,5.73660110649,5.22936896761,0,0.887761686,1.3944718172,1.3944718172,1.466916278736,1.466916278736,1.466916278736,1.466916278636,1.466916278636,2.72983111771,5.87445231138,5.87445231138,5.87445231129,5.59384159047,5.83123316787,5.87445231147,5.87445231151,5.87445231151,5.87445231151,5.69931635046,5.87445231156,5.87445231151,5.87445231151,5.87445231141,5.87445231145,5.87445231145,5.52054981041,5.00916474249,4.60097823756,5.87445231151,5.87445231134,5.87445231135,5.87445231135,5.87445231137,5.87445231137,5.87445231134,5.874452311339,5.874452311339,5.87445231131,5.87445231111,5.87445231111,5.36874227101,5.87445231191,5.87445231191,5.87445231191,5.87445231181,5.64438677211,5.21954196391,6.45815327678,6.97654427401,6.92984270341,7.52968556091,7.52968556025,7.52968556055,7.52968556055,7.52968556045,7.52968556021,7.52968556071,7.52968556071,7.52968556057,6.28057893294,7.52968556076,7.529685560559,7.529685560559,7.529685560659,7.32623687936,7.52968556066,7.52968556056,7.52968556056,7.52968556046,7.52968556046,7.19075845546,7.52968556056,7.52968556046,5.30388349181,7.13010108101,7.1140584808,7.5296855605,7.5296855601,5.00550332679,11.6255298386,11.6255298386,11.6255298387,11.6255298387,11.625529838758,11.625529838758,11.6255298387,11.6255298387,11.57702514852,11.62552983852,11.44698746902,11.62552983862,11.62552983862,11.62552983862,10.75287890845,11.51861243219,11.62552983869,11.62552983849,11.62552983859,8.22344600819,9.28215318333,11.62552983819,11.62552983819,11.62552983813,11.62552983781,11.62552983841,11.28593944763,11.62552983853,11.62552983821,11.62552983823,11.62552983823,11.62552983823,11.62552983823,10.40891583673,11.62552983815,11.62552983815,11.62552983815,11.62552983827,11.6255298382,11.6255298382,11.62552983817,10.79422488292,11.62552983814,11.62552983814,11.6255298381,11.625529838145,11.625529838135,11.625529838135,9.41198356692,8.59563251507,6.27972364286,6.13221712783
"t77",7.20019775679,5.73660110649,5.22936896761,0.887761686,0,1.3944718172,1.3944718172,1.466916278736,1.466916278736,1.466916278736,1.466916278636,1.466916278636,2.72983111771,5.87445231138,5.87445231138,5.87445231129,5.59384159047,5.83123316787,5.87445231147,5.87445231151,5.87445231151,5.87445231151,5.69931635046,5.87445231156,5.87445231151,5.87445231151,5.87445231141,5.87445231145,5.87445231145,5.52054981041,5.00916474249,4.60097823756,5.87445231151,5.87445231134,5.87445231135,5.87445231135,5.87445231137,5.87445231137,5.87445231134,5.874452311339,5.874452311339,5.87445231131,5.87445231111,5.87445231111,5.36874227101,5.87445231191,5.87445231191,5.87445231191,5.87445231181,5.64438677211,5.21954196391,6.45815327678,6.97654427401,6.92984270341,7.52968556091,7.52968556025,7.52968556055,7.52968556055,7.52968556045,7.52968556021,7.52968556071,7.52968556071,7.52968556057,6.28057893294,7.52968556076,7.529685560559,7.529685560559,7.529685560659,7.32623687936,7.52968556066,7.52968556056,7.52968556056,7.52968556046,7.52968556046,7.19075845546,7.52968556056,7.52968556046,5.30388349181,7.13010108101,7.1140584808,7.5296855605,7.5296855601,5.00550332679,11.6255298386,11.6255298386,11.6255298387,11.6255298387,11.625529838758,11.625529838758,11.6255298387,11.6255298387,11.57702514852,11.62552983852,11.44698746902,11.62552983862,11.62552983862,11.62552983862,10.75287890845,11.51861243219,11.62552983869,11.62552983849,11.62552983859,8.22344600819,9.28215318333,11.62552983819,11.62552983819,11.62552983813,11.62552983781,11.62552983841,11.28593944763,11.62552983853,11.62552983821,11.62552983823,11.62552983823,11.62552983823,11.62552983823,10.40891583673,11.62552983815,11.62552983815,11.62552983815,11.62552983827,11.6255298382,11.6255298382,11.62552983817,10.79422488292,11.62552983814,11.62552983814,11.6255298381,11.625529838145,11.625529838135,11.625529838135,9.41198356692,8.59563251507,6.27972364286,6.13221712783
"t86",7.20019775679,5.73660110649,5.22936896761,1.3944718172,1.3944718172,0,0.7184334856,1.466916278736,1.466916278736,1.466916278736,1.466916278636,1.466916278636,2.72983111771,5.87445231138,5.87445231138,5.87445231129,5.59384159047,5.83123316787,5.87445231147,5.87445231151,5.87445231151,5.87445231151,5.69931635046,5.87445231156,5.87445231151,5.87445231151,5.87445231141,5.87445231145,5.87445231145,5.52054981041,5.00916474249,4.60097823756,5.87445231151,5.87445231134,5.87445231135,5.87445231135,5.87445231137,5.87445231137,5.87445231134,5.874452311339,5.874452311339,5.87445231131,5.87445231111,5.87445231111,5.36874227101,5.87445231191,5.87445231191,5.87445231191,5.87445231181,5.64438677211,5.21954196391,6.45815327678,6.97654427401,6.92984270341,7.52968556091,7.52968556025,7.52968556055,7.52968556055,7.52968556045,7.52968556021,7.52968556071,7.52968556071,7.52968556057,6.28057893294,7.52968556076,7.529685560559,7.529685560559,7.529685560659,7.32623687936,7.52968556066,7.52968556056,7.52968556056,7.52968556046,7.52968556046,7.19075845546,7.52968556056,7.52968556046,5.30388349181,7.13010108101,7.1140584808,7.5296855605,7.5296855601,5.00550332679,11.6255298386,11.6255298386,11.6255298387,11.6255298387,11.625529838758,11.625529838758,11.6255298387,11.6255298387,11.57702514852,11.62552983852,11.44698746902,11.62552983862,11.62552983862,11.62552983862,10.75287890845,11.51861243219,11.62552983869,11.62552983849,11.62552983859,8.22344600819,9.28215318333,11.62552983819,11.62552983819,11.62552983813,11.62552983781,11.62552983841,11.28593944763,11.62552983853,11.62552983821,11.62552983823,11.62552983823,11.62552983823,11.62552983823,10.40891583673,11.62552983815,11.62552983815,11.62552983815,11.62552983827,11.6255298382,11.6255298382,11.62552983817,10.79422488292,11.62552983814,11.62552983814,11.6255298381,11.625529838145,11.625529838135,11.625529838135,9.41198356692,8.59563251507,6.27972364286,6.13221712783
"t87",7.20019775679,5.73660110649,5.22936896761,1.3944718172,1.3944718172,0.7184334856,0,1.466916278736,1.466916278736,1.466916278736,1.466916278636,1.466916278636,2.72983111771,5.87445231138,5.87445231138,5.87445231129,5.59384159047,5.83123316787,5.87445231147,5.87445231151,5.87445231151,5.87445231151,5.69931635046,5.87445231156,5.87445231151,5.87445231151,5.87445231141,5.87445231145,5.87445231145,5.52054981041,5.00916474249,4.60097823756,5.87445231151,5.87445231134,5.87445231135,5.87445231135,5.87445231137,5.87445231137,5.87445231134,5.874452311339,5.874452311339,5.87445231131,5.87445231111,5.87445231111,5.36874227101,5.87445231191,5.87445231191,5.87445231191,5.87445231181,5.64438677211,5.21954196391,6.45815327678,6.97654427401,6.92984270341,7.52968556091,7.52968556025,7.52968556055,7.52968556055,7.52968556045,7.52968556021,7.52968556071,7.52968556071,7.52968556057,6.28057893294,7.52968556076,7.529685560559,7.529685560559,7.529685560659,7.32623687936,7.52968556066,7.52968556056,7.52968556056,7.52968556046,7.52968556046,7.19075845546,7.52968556056,7.52968556046,5.30388349181,7.13010108101,7.1140584808,7.5296855605,7.5296855601,5.00550332679,11.6255298386,11.6255298386,11.6255298387,11.6255298387,11.625529838758,11.625529838758,11.6255298387,11.6255298387,11.57702514852,11.62552983852,11.44698746902,11.62552983862,11.62552983862,11.62552983862,10.75287890845,11.51861243219,11.62552983869,11.62552983849,11.62552983859,8.22344600819,9.28215318333,11.62552983819,11.62552983819,11.62552983813,11.62552983781,11.62552983841,11.28593944763,11.62552983853,11.62552983821,11.62552983823,11.62552983823,11.62552983823,11.62552983823,10.40891583673,11.62552983815,11.62552983815,11.62552983815,11.62552983827,11.6255298382,11.6255298382,11.62552983817,10.79422488292,11.62552983814,11.62552983814,11.6255298381,11.625529838145,11.625529838135,11.625529838135,9.41198356692,8.59563251507,6.27972364286,6.13221712783
"t114",7.200197756906,5.736601106606,5.229368967726,1.466916278736,1.466916278736,1.466916278736,1.466916278736,0,0.2214609904,1.4569306428,1.4569306427,1.4569306427,2.729831117826,5.874452311496,5.874452311496,5.874452311406,5.593841590586,5.831233167986,5.874452311586,5.874452311626,5.874452311626,5.874452311626,5.699316350576,5.874452311676,5.874452311626,5.874452311626,5.874452311526,5.874452311566,5.874452311566,5.520549810526,5.009164742606,4.600978237676,5.874452311626,5.874452311456,5.874452311466,5.874452311466,5.874452311486,5.874452311486,5.874452311456,5.874452311455,5.874452311455,5.874452311426,5.874452311226,5.874452311226,5.368742271126,5.874452312026,5.874452312026,5.874452312026,5.874452311926,5.644386772226,5.219541964026,6.458153276896,6.976544274126,6.929842703526,7.529685561026,7.529685560366,7.529685560666,7.529685560666,7.529685560566,7.529685560326,7.529685560826,7.529685560826,7.529685560686,6.280578933056,7.529685560876,7.529685560675,7.529685560675,7.529685560775,7.326236879476,7.529685560776,7.529685560676,7.529685560676,7.529685560576,7.529685560576,7.190758455576,7.529685560676,7.529685560576,5.303883491926,7.130101081126,7.114058480916,7.529685560616,7.529685560216,5.005503326906,11.625529838716,11.625529838716,11.625529838816,11.625529838816,11.625529838874,11.625529838874,11.625529838816,11.625529838816,11.577025148636,11.625529838636,11.446987469136,11.625529838736,11.625529838736,11.625529838736,10.752878908566,11.518612432306,11.625529838806,11.625529838606,11.625529838706,8.223446008306,9.282153183446,11.625529838306,11.625529838306,11.625529838246,11.625529837926,11.625529838526,11.285939447746,11.625529838646,11.625529838326,11.625529838346,11.625529838346,11.625529838346,11.625529838346,10.408915836846,11.625529838266,11.625529838266,11.625529838266,11.625529838386,11.625529838316,11.625529838316,11.625529838286,10.794224883036,11.625529838256,11.625529838256,11.625529838216,11.625529838261,11.625529838251,11.625529838251,9.411983567036,8.595632515186,6.279723642976,6.132217127946
"t115",7.200197756906,5.736601106606,5.229368967726,1.466916278736,1.466916278736,1.466916278736,1.466916278736,0.2214609904,0,1.4569306428,1.4569306427,1.4569306427,2.729831117826,5.874452311496,5.874452311496,5.874452311406,5.593841590586,5.831233167986,5.874452311586,5.874452311626,5.874452311626,5.874452311626,5.699316350576,5.874452311676,5.874452311626,5.874452311626,5.874452311526,5.874452311566,5.874452311566,5.520549810526,5.009164742606,4.600978237676,5.874452311626,5.874452311456,5.874452311466,5.874452311466,5.874452311486,5.874452311486,5.874452311456,5.874452311455,5.874452311455,5.874452311426,5.874452311226,5.874452311226,5.368742271126,5.874452312026,5.874452312026,5.874452312026,5.874452311926,5.644386772226,5.219541964026,6.458153276896,6.976544274126,6.929842703526,7.529685561026,7.529685560366,7.529685560666,7.529685560666,7.529685560566,7.529685560326,7.529685560826,7.529685560826,7.529685560686,6.280578933056,7.529685560876,7.529685560675,7.529685560675,7.529685560775,7.326236879476,7.529685560776,7.529685560676,7.529685560676,7.529685560576,7.529685560576,7.190758455576,7.529685560676,7.529685560576,5.303883491926,7.130101081126,7.114058480916,7.529685560616,7.529685560216,5.005503326906,11.625529838716,11.625529838716,11.625529838816,11.625529838816,11.625529838874,11.625529838874,11.625529838816,11.625529838816,11.577025148636,11.625529838636,11.446987469136,11.625529838736,11.625529838736,11.625529838736,10.752878908566,11.518612432306,11.625529838806,11.625529838606,11.625529838706,8.223446008306,9.282153183446,11.625529838306,11.625529838306,11.625529838246,11.625529837926,11.625529838526,11.285939447746,11.625529838646,11.625529838326,11.625529838346,11.625529838346,11.625529838346,11.625529838346,10.408915836846,11.625529838266,11.625529838266,11.625529838266,11.625529838386,11.625529838316,11.625529838316,11.625529838286,10.794224883036,11.625529838256,11.625529838256,11.625529838216,11.625529838261,11.625529838251,11.625529838251,9.411983567036,8.595632515186,6.279723642976,6.132217127946
"t71",7.200197756906,5.736601106606,5.229368967726,1.466916278736,1.466916278736,1.466916278736,1.466916278736,1.4569306428,1.4569306428,0,1.1178585311,1.1178585311,2.729831117826,5.874452311496,5.874452311496,5.874452311406,5.593841590586,5.831233167986,5.874452311586,5.874452311626,5.874452311626,5.874452311626,5.699316350576,5.874452311676,5.874452311626,5.874452311626,5.874452311526,5.874452311566,5.874452311566,5.520549810526,5.009164742606,4.600978237676,5.874452311626,5.874452311456,5.874452311466,5.874452311466,5.874452311486,5.874452311486,5.874452311456,5.874452311455,5.874452311455,5.874452311426,5.874452311226,5.874452311226,5.368742271126,5.874452312026,5.874452312026,5.874452312026,5.874452311926,5.644386772226,5.219541964026,6.458153276896,6.976544274126,6.929842703526,7.529685561026,7.529685560366,7.529685560666,7.529685560666,7.529685560566,7.529685560326,7.529685560826,7.529685560826,7.529685560686,6.280578933056,7.529685560876,7.529685560675,7.529685560675,7.529685560775,7.326236879476,7.529685560776,7.529685560676,7.529685560676,7.529685560576,7.529685560576,7.190758455576,7.529685560676,7.529685560576,5.303883491926,7.130101081126,7.114058480916,7.529685560616,7.529685560216,5.005503326906,11.625529838716,11.625529838716,11.625529838816,11.625529838816,11.625529838874,11.625529838874,11.625529838816,11.625529838816,11.577025148636,11.625529838636,11.446987469136,11.625529838736,11.625529838736,11.625529838736,10.752878908566,11.518612432306,11.625529838806,11.625529838606,11.625529838706,8.223446008306,9.282153183446,11.625529838306,11.625529838306,11.625529838246,11.625529837926,11.625529838526,11.285939447746,11.625529838646,11.625529838326,11.625529838346,11.625529838346,11.625529838346,11.625529838346,10.408915836846,11.625529838266,11.625529838266,11.625529838266,11.625529838386,11.625529838316,11.625529838316,11.625529838286,10.794224883036,11.625529838256,11.625529838256,11.625529838216,11.625529838261,11.625529838251,11.625529838251,9.411983567036,8.595632515186,6.279723642976,6.132217127946
