,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t2,2.3461366,11.396305,1.8639714,7.1941705,6.4348984,9.114069,2.806138,0.3133602,4.379832,2.6760538,7.0505905,4.3586564,7.2187347,8.424244,0.4050621
t5,2.3642538,11.6420355,1.7344931,7.3384748,6.397446,9.149592,2.8136938,0.38618034,4.612491,2.8220856,7.209173,4.167901,7.158571,8.429333,0.33802292
t87,2.341153,13.131424,1.0610148,8.314947,6.549581,9.271576,2.468978,0.9400962,5.8490396,3.658967,7.7795525,3.1898568,6.1603613,8.264972,-0.6566043
t88,2.2850444,13.1934185,1.0150104,8.29227,6.605718,9.328493,2.517123,1.0069802,5.8814015,3.7538078,7.8552165,3.189557,6.1449018,8.227903,-0.70622003
t30,2.3366346,13.347421,0.8510339,8.404972,6.5763264,9.312673,2.4635892,1.0323822,6.061006,3.8978374,7.996679,3.076342,6.018471,8.126933,-0.69820213
t43,2.3796077,13.231817,0.95923555,8.383771,6.5774264,9.311679,2.462328,0.97171026,5.970743,3.7833703,7.8905416,3.0440145,5.975309,8.18546,-0.77301115
t44,2.4145162,13.270253,0.9212448,8.40736,6.543031,9.278259,2.423962,0.9639393,6.005425,3.7811873,7.9125166,3.0297768,5.971908,8.163477,-0.7226122
t91,2.381937,13.260748,0.89231086,8.409722,6.5012655,9.235564,2.4020422,0.9514695,6.02494,3.8272176,7.9459085,3.0745997,6.033127,8.141963,-0.65915304
t127,2.370675,13.296768,0.91344124,8.367286,6.5494733,9.283187,2.4449513,1.0008942,5.988727,3.7935958,7.9269705,3.0829291,6.0042105,8.166608,-0.6659946
t128,2.462645,13.163411,0.8713888,8.449425,6.42865,9.165473,2.3286753,0.84475183,6.046881,3.790823,7.934362,3.012353,5.979656,8.123642,-0.6384222
t45,2.4284954,13.220851,0.9030673,8.407448,6.4933624,9.231153,2.3799865,0.89934653,6.0123634,3.8128967,7.949622,3.019553,5.9699526,8.1453905,-0.6818187
t12,2.378351,11.59277,1.7687168,7.2981887,6.412623,9.136181,2.786204,0.3752999,4.5536485,2.7783122,7.179639,4.205478,7.169826,8.425231,0.33639768
t13,2.3745089,11.566995,1.8158513,7.271856,6.387577,9.125693,2.8898654,0.32334703,4.4709425,2.8161004,7.1010227,4.322949,7.152589,8.384412,0.26742652
t20,1.7280843,10.21291,-0.64788675,4.018893,3.53017,8.128307,3.3341103,0.6872163,4.7193103,5.3392534,10.248765,5.5405273,5.573447,5.0073447,-2.2256002
t22,1.8833023,10.172589,-0.42924702,4.0853314,3.5873563,8.241629,3.274551,0.6835274,4.523784,5.2294736,10.232504,5.6282773,5.703083,5.258202,-2.3197482
t97,1.5671058,10.293756,-0.61161375,4.083874,3.5403624,7.98881,3.1870947,0.7776185,4.680191,5.5717616,10.345163,5.814145,5.4817886,5.219118,-2.7206597
t99,1.5216506,10.266199,-0.66865027,4.089785,3.5782568,8.0028305,3.2203686,0.74748623,4.697065,5.5795364,10.301077,5.7966228,5.426102,5.2440267,-2.7262228
t100,1.6723568,10.316963,-0.62831134,4.121457,3.5008678,8.061267,3.1808183,0.7652933,4.7374024,5.5298166,10.330537,5.76611,5.49141,5.1776,-2.6477475
t110,1.4658114,10.268024,-0.58881074,3.9974139,3.5660975,7.8852186,3.1328886,0.7837813,4.742303,5.588994,10.369105,5.9947453,5.4312077,5.152116,-2.9307833
t111,1.5025427,10.308204,-0.62105906,4.017466,3.5168788,7.8580694,3.1549082,0.8323738,4.7488437,5.6248093,10.419944,5.992146,5.4122577,5.166372,-2.9322944
t83,1.5613655,10.272783,-0.58980405,3.9666827,3.5550466,7.9453144,3.0754669,0.7662275,4.673252,5.5836906,10.429673,6.072453,5.482019,5.0756197,-2.9641767
t112,1.3918271,10.249109,-0.5628277,3.9844148,3.6370797,7.918722,3.0947607,0.75759476,4.843231,5.582104,10.372646,6.0079618,5.336112,5.0545993,-3.0735958
t146,1.4040604,10.266135,-0.56562954,4.0726695,3.6274493,7.8649387,3.1705983,0.8116709,4.8120494,5.5591626,10.308498,5.880622,5.3443756,5.261223,-2.9369657
t147,1.5023434,10.304419,-0.59550345,4.029827,3.5631287,7.9515376,3.0761166,0.7776353,4.764005,5.6284614,10.413312,6.0211635,5.4103093,5.1076903,-3.0092354
t55,1.660183,10.142947,-0.5384645,3.9033506,3.583266,8.0118475,3.2309973,0.68214494,4.6336384,5.412982,10.361487,5.922984,5.5738797,5.0586243,-2.709335
t59,1.7984623,10.176985,-0.5193137,3.9542954,3.5205507,8.072978,3.2595065,0.72564554,4.599418,5.455845,10.379536,5.8403983,5.61438,5.153319,-2.644973
t60,1.6671879,10.1707735,-0.5644872,3.9418566,3.5792034,8.015415,3.2249477,0.68789726,4.629233,5.439051,10.350638,5.887969,5.562737,5.0868554,-2.6976438
t36,1.6125866,10.148805,-0.59587127,3.9598854,3.6058855,8.105326,3.2918627,0.6262148,4.650999,5.358724,10.281186,5.7452416,5.565825,5.015894,-2.5188122
t95,1.5933574,10.178809,-0.73287684,3.9781637,3.595043,8.068573,3.3432846,0.6710476,4.734025,5.4560013,10.245131,5.6375847,5.4804626,4.9463487,-2.3910239
t96,1.540057,10.132617,-0.75894773,3.9827511,3.6565382,8.096924,3.4210978,0.60148466,4.7036824,5.3362536,10.150971,5.5740404,5.535685,4.958491,-2.2856789
t68,1.674756,10.188935,-0.6748579,4.057684,3.5868154,8.148929,3.3548152,0.6561318,4.701675,5.334747,10.191185,5.5414243,5.559537,5.050963,-2.2638907
t69,1.8012422,10.194742,-0.56181294,4.0224485,3.537328,8.157561,3.2710829,0.6849688,4.6062603,5.386709,10.303314,5.6649284,5.6047935,5.1170955,-2.401951
t67,1.7315272,10.111185,-0.651166,3.9780722,3.6134083,8.231656,3.3820982,0.601083,4.611045,5.3911777,10.227125,5.5984364,5.541791,5.031435,-2.3628497
t34,1.871332,10.176505,-0.51014495,4.062743,3.552031,8.228994,3.3043053,0.68750155,4.5733986,5.298104,10.2481785,5.5849094,5.6438813,5.1960545,-2.3006794
t9,2.3119109,11.459715,1.8182986,7.26281,6.4520926,9.136043,2.7406473,0.34878635,4.488536,2.6756039,7.092829,4.2270756,7.2289743,8.48679,0.5692247
t10,2.3764932,11.438644,1.905941,7.2054815,6.399052,9.10888,2.771573,0.28041482,4.395185,2.688285,7.0446115,4.329856,7.177894,8.405042,0.43463564
t6,2.1090348,11.535184,1.8035307,7.502523,6.608796,9.20069,2.604167,0.383612,4.681053,2.5939343,7.023701,4.0214806,7.2668324,8.720171,0.9582131
t35,2.2001014,11.52837,1.7865065,7.350844,6.4879575,9.201359,2.6900685,0.39019054,4.5873103,2.6718543,7.107437,4.1364594,7.2613206,8.612345,0.76088476
t76,1.9064934,11.569181,1.8305054,7.6747017,6.72211,9.355652,2.5226946,0.3397359,4.9009748,2.4957182,7.0180264,3.7668953,7.2851954,8.988975,1.4819363
t77,1.8407283,11.673287,1.866289,7.7670956,6.681978,9.2395525,2.369277,0.5235308,4.836858,2.5394294,7.044148,3.91815,7.1412177,8.926114,1.55179
t62,1.8201159,11.6444025,1.8972554,7.7020855,6.69592,9.278438,2.4257793,0.44463113,4.864221,2.5770538,6.9889674,3.9001656,7.189208,8.946345,1.5098195
t63,1.8525465,11.687947,1.8918597,7.6867905,6.6619806,9.3100395,2.4073975,0.47624943,4.8924727,2.5757985,7.04645,3.9001315,7.1688614,8.926346,1.5251789
t103,1.8171697,11.71514,1.8129655,7.658246,6.682935,9.344375,2.2668824,0.6023284,5.009098,2.4639313,6.996633,3.781989,7.245313,9.091086,1.8628727
t104,1.8085392,11.606274,1.7740415,7.5741115,6.6889777,9.357334,2.2980917,0.5478569,4.9117885,2.3571904,6.9433575,3.7199578,7.3629847,9.219685,1.8343645
t52,1.8312337,11.58948,1.7898927,7.61896,6.690613,9.301942,2.307291,0.53444904,4.844604,2.380258,6.9311194,3.7874503,7.3419423,9.148839,1.7346995
t144,1.6993467,11.6715355,1.8534281,7.641025,6.661116,9.394506,2.250715,0.5350668,4.987147,2.4438844,6.896977,3.7145798,7.274315,9.209887,1.9669216
t145,1.6981766,11.7640295,1.9023744,7.82067,6.6530676,9.382378,2.2212677,0.42270386,4.961712,2.459261,6.933542,3.760998,7.219976,9.151334,1.8651886
t81,1.6733172,11.667435,1.9251736,7.675618,6.5923,9.466928,2.3637505,0.3174143,5.005552,2.473135,6.9193425,3.7063558,7.281844,9.1860695,1.7899463
t82,1.6638058,11.5704155,1.8999405,7.605998,6.619326,9.420837,2.32637,0.35414648,4.910153,2.4127042,6.8812885,3.7391446,7.325539,9.244631,1.7876824
t42,1.7871779,11.699913,1.8471098,7.782374,6.6929955,9.335278,2.3305933,0.37433836,4.968725,2.467547,6.876442,3.7399309,7.296967,9.098939,1.6829613
t92,1.6143956,11.733651,1.9756986,7.5661235,6.5847816,9.449664,2.2530167,0.45705274,5.225888,2.6484182,6.936021,3.8128934,7.11206,9.15281,2.0892937
t136,1.6057627,11.810966,1.9375912,7.594417,6.571563,9.519187,2.2262976,0.48717967,5.236167,2.590271,6.9623117,3.691242,7.1236143,9.181125,2.1843693
t137,1.6793814,11.796746,1.9365791,7.548963,6.543854,9.483174,2.263039,0.54599136,5.2919893,2.6123369,6.9752254,3.7800245,7.1307144,9.143777,2.1912684
t119,1.619009,11.787655,1.9563941,7.5500154,6.533411,9.532651,2.2541382,0.5174604,5.2603703,2.580964,7.0027285,3.7270975,7.1454864,9.202089,2.228414
t98,1.5993934,11.747529,1.9752624,7.504246,6.4805346,9.590529,2.2958078,0.5518367,5.2213073,2.5134237,7.0664473,3.701413,7.206858,9.258433,2.275737
t70,1.9141784,11.65714,1.7462754,7.8952756,6.901068,9.213786,2.4080746,0.46981892,4.9506183,2.4657562,6.9383197,3.7184465,7.287661,8.954884,1.4915303
t71,1.8394933,11.597147,1.8019775,7.787439,6.825911,9.2642,2.4720566,0.3888096,4.946377,2.515067,6.8696833,3.7293525,7.29231,9.009188,1.4633224
t21,2.2432013,11.414147,1.8850924,7.2890935,6.4908457,9.153081,2.678896,0.31425872,4.4611254,2.5964282,7.008339,4.249965,7.2559032,8.567771,0.7133576
t15,1.9511135,11.539298,1.7196801,7.847204,6.948557,9.156,2.51392,0.4449746,4.860983,2.4751074,6.8811765,3.7539866,7.329701,8.91197,1.2945629
t16,2.1433806,11.534167,1.8057823,7.4653015,6.5760264,9.190823,2.6256216,0.3821914,4.656675,2.617465,7.045168,4.056778,7.255973,8.67842,0.8930239
t4,2.333711,11.376902,1.862699,7.1865,6.439755,9.112796,2.8412836,0.31009844,4.3554807,2.6838968,7.029801,4.3944564,7.224751,8.416952,0.37166715
t1,2.249456,11.355272,1.8807606,7.245585,6.4536133,9.134994,3.0599787,0.25897047,4.323128,2.7881424,6.897215,4.536835,7.211612,8.388488,0.16923198
t49,0.77254766,10.601891,4.4634204,7.19401,7.0165157,8.908915,6.99845,-1.5002946,2.2455943,3.3070662,2.4425516,8.574164,4.9230127,6.6830606,-1.5464001
t72,0.6401797,10.648077,4.5880685,7.201818,6.9371095,9.038355,7.130222,-1.5214868,2.2539809,3.3506784,2.3206904,8.658423,4.922562,6.6216116,-1.5407262
t73,0.70015955,10.601443,4.544184,7.17789,6.9753413,8.9712925,7.0545363,-1.5352457,2.240694,3.3629699,2.3739798,8.628285,4.9075227,6.6192803,-1.5496638
t39,0.786487,10.661974,4.4545264,7.2188854,6.999764,8.922735,7.0121336,-1.455299,2.3023763,3.2759838,2.430473,8.564159,4.9733663,6.699914,-1.4903046
t3,0.8478177,10.584104,4.2664804,7.0480227,7.0397477,8.887211,7.06088,-1.5096453,2.191012,3.3907247,2.6022327,8.619116,4.86804,6.559297,-1.5910262
t7,0.67707056,10.628632,4.5439544,7.1888747,6.9482,8.988929,7.0860376,-1.5163468,2.2654545,3.3474128,2.3753548,8.640156,4.929376,6.6245756,-1.5291692
t8,0.7580571,10.629525,4.3578067,7.085357,6.9819202,8.97414,7.1694536,-1.4652077,2.2371387,3.3323727,2.5142205,8.71605,4.9105344,6.570474,-1.568839
t32,0.9506543,10.454311,4.338236,6.745461,7.318899,9.203378,7.3270516,-1.6555737,1.9375569,3.5969577,2.0752683,9.094253,4.567355,6.0793886,-1.8094049
t33,0.8753188,10.5602045,4.2118735,6.838717,7.2429376,8.9092865,7.3138103,-1.6508127,1.9828498,3.6006403,2.3942032,8.904391,4.62628,6.2719955,-1.7947776
t46,1.0091615,10.493648,4.283993,6.744239,7.25382,9.0917635,7.353301,-1.7305928,1.8500899,3.6548028,2.229661,8.948188,4.563849,6.2094707,-1.8982202
t50,0.98991555,10.4932785,4.344698,6.7634807,7.2508574,9.14499,7.373044,-1.6930611,1.8658746,3.6376965,2.1594777,9.001828,4.5729585,6.170546,-1.89271
t51,0.9902116,10.47507,4.3166957,6.718837,7.276113,9.141906,7.393293,-1.7391508,1.8564491,3.6827996,2.1600642,9.002954,4.547084,6.159516,-1.9047408
t37,0.8752592,10.418215,4.3093133,6.6766267,7.3151135,9.1719265,7.437189,-1.7883849,1.948966,3.7756686,2.116352,9.065945,4.5559278,6.092756,-1.8538475
t131,1.1235148,10.475748,4.0536847,6.655538,7.4720078,9.142695,7.5472493,-1.6213497,1.7824526,3.5606952,2.183226,9.095338,4.549781,5.9869623,-2.0937734
t150,1.1100495,10.493294,4.049364,6.639689,7.4955482,9.113407,7.522154,-1.6576548,1.7735311,3.5952322,2.2085567,9.1117935,4.5147314,5.9619393,-2.0755794
t151,1.0791562,10.463764,4.0837874,6.5473523,7.478906,9.030326,7.4867687,-1.7371923,1.7805626,3.691276,2.1844268,9.232109,4.4198093,5.9559455,-2.0333261
t118,1.1710796,10.49301,4.0887976,6.560101,7.4428744,9.078551,7.4907756,-1.7819107,1.6791794,3.6678767,2.3033237,9.106166,4.4051437,6.019732,-2.0929968
t138,1.1252365,10.573901,4.0480866,6.598313,7.521475,9.037048,7.4630413,-1.7459029,1.704704,3.6699672,2.30955,9.110342,4.4365544,5.9424424,-2.0734034
t139,1.0824668,10.555905,4.0113697,6.594636,7.5562935,9.011104,7.453368,-1.7292732,1.7635953,3.690668,2.2499692,9.173417,4.441146,5.9048085,-2.0386848
t78,1.1340895,10.509923,4.1288886,6.5767593,7.43224,9.0882635,7.4634643,-1.7965945,1.6917402,3.6975229,2.2873487,9.0877495,4.412149,6.0189185,-2.0547137
t17,0.8788632,10.576631,4.169018,6.821027,7.2867723,8.897764,7.336011,-1.6536474,1.9807533,3.6037786,2.3430493,8.918864,4.612147,6.2486796,-1.8141574
t18,0.95174336,10.502819,4.191347,6.7857122,7.2095647,8.893853,7.2646213,-1.7066873,1.9171735,3.6292284,2.498687,8.850977,4.611775,6.2852077,-1.808514
t120,0.027455132,10.213024,6.949872,5.0337434,5.161672,7.5803843,4.6427736,-0.02807333,3.932842,5.6579657,4.113839,6.4968686,5.4212003,4.145377,0.5932571
t121,0.012089034,10.160062,6.8634834,4.9908876,5.3053436,7.7257905,4.6801724,-0.08527247,3.788956,5.647859,4.1297545,6.567738,5.363898,4.203851,0.5317955
t90,-0.007519203,10.189489,6.89536,5.019875,5.2533298,7.6791906,4.655484,-0.06305693,3.840182,5.690581,4.1129746,6.560531,5.360116,4.132159,0.5478037
t54,0.015216133,10.254334,6.9640036,5.1037025,5.236829,7.648477,4.614051,-0.043050237,3.8588057,5.730023,4.034244,6.543523,5.3810863,4.1624537,0.57012695
t57,0.027004153,10.059887,6.8246303,4.859437,5.2910886,7.708525,4.715444,-0.10665424,3.8044724,5.63698,4.2395744,6.571848,5.3367887,4.1905465,0.5214636
t58,-0.06421628,10.209553,6.8741508,4.9282804,5.2256193,7.6568136,4.6400566,-0.032853913,3.868066,5.703637,4.2438397,6.5750628,5.370134,4.0366597,0.5514957
t129,-0.025738433,10.114549,6.8490343,4.859525,5.1489863,7.586278,4.669509,-0.034618136,3.9426022,5.689173,4.2639165,6.4984884,5.363772,4.05064,0.5838591
t130,-0.07746393,10.173838,6.839556,4.870256,5.195205,7.638296,4.6223307,-0.007300412,3.8955948,5.740055,4.2715898,6.5271907,5.342476,4.00832,0.59198904
t122,-0.19771597,10.07537,6.744495,4.8048816,5.228027,7.689786,4.560196,0.11343404,3.8593009,5.586864,4.29765,6.369672,5.4821644,4.0751743,0.72994703
t123,-0.21794185,10.097098,6.762554,4.811723,5.181667,7.6405816,4.5249014,0.13938034,3.9060924,5.6413426,4.265138,6.356274,5.4627814,4.0232034,0.7502344
t108,-0.13759299,10.092309,6.812573,4.8813915,5.236679,7.6765,4.5813165,0.06395759,3.8541567,5.634581,4.2087784,6.4134808,5.4415345,4.127339,0.68407947
t109,-0.24453275,10.151244,6.801464,4.834138,5.1255045,7.578972,4.4807353,0.17743349,3.9628792,5.68629,4.244045,6.3183336,5.4741592,3.9788315,0.7875728
t19,-3.5713818,-3.4516418,-0.851716,7.099035,2.3242688,5.7314687,5.8264713,1.894978,5.4949446,4.068092,9.4728365,7.1554933,9.815818,7.8777986,5.9658527
t124,-3.5833611,-3.3127205,-0.6830145,7.0950217,2.3568544,5.692742,5.9285746,1.9218609,5.399559,4.187764,9.474027,7.170484,10.036282,7.667396,5.887004
t125,-3.5757902,-3.2753885,-0.70137477,7.04852,2.334365,5.6594853,5.877451,1.9386783,5.414535,4.108795,9.472472,7.206496,10.032872,7.6484346,5.9253316
t11,-3.6104221,-3.611276,-0.98601454,7.13074,2.3032084,5.845973,5.8119006,1.9908452,5.52045,3.9130373,9.493713,7.0963783,9.614217,8.124559,5.908269
t24,-3.5929542,-3.2118876,-0.7156337,6.9429774,2.3332014,5.5840774,5.7127934,1.697981,5.489061,4.0921454,9.342317,7.46695,10.117803,7.5023,5.996276
t65,-3.54225,-3.1586154,-0.60310715,7.014874,2.515309,5.5797195,5.899889,1.8028696,5.499554,4.1564827,9.377102,7.2497525,10.262078,7.431297,5.906148
t66,-3.535487,-3.2244093,-0.6913853,7.0235324,2.4254596,5.594555,5.791487,1.7341686,5.5637665,4.1324377,9.3967085,7.335579,10.143182,7.50393,5.9861455
t93,-3.6443002,-3.181924,-0.5880034,7.0735793,2.3694355,5.6511035,5.7868867,1.8076397,5.3925405,4.0667176,9.42072,7.420699,10.205043,7.4883356,5.885626
t94,-3.6517034,-3.2643037,-0.65443176,7.079939,2.294145,5.664285,5.8901415,1.8133512,5.387433,4.142625,9.363627,7.308308,10.162946,7.572781,5.89434
t61,-3.6867383,-3.218635,-0.6900007,7.0248647,2.2402055,5.6438484,5.8047504,1.8697011,5.378718,3.9360526,9.396027,7.3687296,10.086477,7.6162987,5.898902
t74,-3.579792,-3.2378788,-0.74011594,6.9721594,2.3087478,5.5910234,5.799834,1.8005334,5.444157,4.0510316,9.340714,7.370183,10.163957,7.523662,6.0426936
t75,-3.5922122,-3.25799,-0.7318328,6.9954796,2.289122,5.6119413,5.8406887,1.8396119,5.4178724,4.0467224,9.344852,7.3186817,10.154367,7.560512,6.017443
t29,-3.597096,-3.5693872,-0.9609292,7.1008124,2.3166344,5.80799,5.7829027,1.9386082,5.5349755,3.946467,9.474157,7.1423807,9.658233,8.0542755,5.9445057
t14,-3.6051779,-3.5116043,-0.8848653,7.14201,2.2768373,5.787585,5.8655367,1.9668695,5.4512877,4.0081964,9.494775,7.1118603,9.770477,7.9656096,5.9000587
t85,-3.6947243,-3.4069302,-0.6554668,7.2307973,2.1452608,5.8586836,6.152546,2.2343836,5.12833,3.9649506,9.569997,7.0591016,10.056873,7.8557935,5.6146626
t86,-3.6527095,-3.4856362,-0.7398621,7.167275,2.1628015,5.869252,6.100127,2.1995232,5.1996517,3.957854,9.527036,7.075457,10.002823,7.9210124,5.687001
t79,-3.6485143,-3.25182,-0.5529072,7.220126,2.2607296,5.780887,6.18199,2.303732,5.182225,3.846654,9.536151,7.0326223,10.1282215,7.7397556,5.5141716
t101,-3.7847621,-3.238349,-0.584543,7.3745403,2.29502,5.797148,6.2028785,2.269956,5.1753097,3.8999014,9.592366,7.013617,10.119687,7.7701325,5.594478
t102,-3.6380284,-3.253036,-0.55965805,7.1842628,2.205708,5.778818,6.16559,2.299435,5.1471844,3.8454583,9.518819,7.0748754,10.160314,7.72532,5.5153127
t31,-3.6380808,-3.6065323,-0.9527371,7.18282,2.2492404,5.8694253,5.903985,2.074086,5.424343,3.907648,9.518308,7.045973,9.700089,8.110215,5.8275847
t116,-3.8273747,-3.5358267,-0.66717696,7.434914,2.2039871,6.028736,6.382522,2.4941173,5.0063696,3.8875132,9.68449,6.8336234,9.949859,8.069529,5.4505715
t117,-3.7417848,-3.414217,-0.6048253,7.391682,2.2138424,5.913663,6.3563485,2.4852386,5.051663,3.8173172,9.632858,6.8915806,9.996173,7.9811163,5.42983
t148,-3.793339,-3.4975097,-0.6385077,7.3817058,2.1710057,5.9981036,6.35376,2.4772031,5.006875,3.8661191,9.655435,6.8791623,10.040106,8.008637,5.4465714
t149,-3.8605998,-3.5463262,-0.64348346,7.3627276,2.1131105,6.0031023,6.3390174,2.475934,4.941933,3.8069754,9.605692,6.937972,9.993786,8.087588,5.4615273
t47,-3.7700667,-3.5004535,-0.77471024,7.3189073,2.2095952,5.9192553,6.1284275,2.2944252,5.214291,3.8195176,9.598641,6.9749866,9.849844,8.060074,5.612431
t48,-3.8573883,-3.426873,-0.5781733,7.334601,2.250684,5.8682904,6.1923723,2.264285,5.2121153,3.8901343,9.655085,6.9173846,9.89028,7.942492,5.5948596
t84,-3.8756058,-3.344526,-0.697375,7.327599,2.2552185,5.859056,6.1725483,2.4089284,5.209664,3.7050018,9.524654,7.005816,9.946866,7.997211,5.545844
t113,-3.8009322,-3.3954458,-0.7493259,7.2953506,2.226177,5.8982463,6.2193,2.4704115,5.208473,3.7135644,9.496058,6.9831223,9.926461,8.058468,5.5043683
t114,-3.8063765,-3.3975554,-0.7399097,7.2305293,2.171825,5.86959,6.1527615,2.4584606,5.2119207,3.6366346,9.491566,7.0260143,9.9528,8.048925,5.517439
t53,-3.7811325,-3.397665,-0.6735136,7.2746787,2.2891526,5.8861375,6.2361774,2.4557326,5.243292,3.726049,9.541294,6.9307933,9.903833,8.02075,5.4596715
t25,8.491166,5.561321,4.6775374,5.8341393,4.592597,4.9846444,4.9711695,2.2262514,4.8552847,1.4673792,1.3473052,7.543344,4.7370005,8.835151,3.8920546
t26,8.491521,5.5815067,4.737387,5.7793946,4.512529,4.960656,5.0237684,2.1609905,4.8770947,1.477143,1.305835,7.460323,4.6967173,8.873227,3.84308
t23,8.455184,5.61081,4.7055993,5.854156,4.6176767,4.97109,4.957959,2.2401736,4.881056,1.4325106,1.320017,7.5812845,4.717477,8.798594,3.9107633
t115,8.368282,5.481445,4.505926,5.645536,4.222901,4.978141,5.1088624,1.9779016,4.4268026,1.9539717,1.5097597,7.0271006,4.9029856,9.050919,3.8317678
t140,8.329902,5.5418544,4.4610963,5.776528,4.394267,5.085521,4.9375772,2.001808,4.4672246,1.9518822,1.5856375,7.1159196,4.943785,8.922421,3.9023194
t141,8.290438,5.5348554,4.4930515,5.72605,4.316556,4.9905343,5.055543,1.9375316,4.4327974,2.0086265,1.5373374,7.180669,4.891869,9.023142,3.9243238
t56,8.463244,5.4808855,4.335897,5.639312,4.2964067,5.126665,5.0546784,2.12165,4.3990445,1.9402443,1.5817018,7.075562,4.9151125,8.981596,3.9664218
t105,8.425348,5.495909,4.3424864,5.7093844,4.345055,5.1220407,4.9898577,2.088772,4.3912196,1.9779651,1.5924612,7.079853,4.9416127,8.95583,3.9558723
t106,8.403848,5.5235868,4.3110404,5.6844807,4.312155,5.1050262,5.0481343,2.0322778,4.3284073,2.0409346,1.5965418,7.1116676,4.884119,8.999745,4.0447674
t64,8.357466,5.482597,4.4061313,5.756223,4.347956,5.0400553,4.9450574,2.0277076,4.352354,2.0135264,1.6336678,6.974151,5.0048795,8.896938,3.8457506
t38,8.471857,5.473261,4.264309,5.7547355,4.3786764,5.1615067,4.958328,2.1047332,4.3439846,2.036895,1.5815967,7.0921307,4.965381,8.999509,4.007004
t134,8.47084,5.3976145,4.060891,5.6751924,4.295655,5.485661,5.1121774,2.2876155,4.0197005,2.436386,1.9294286,7.397105,5.46493,9.367143,4.3833055
t135,8.447752,5.408902,4.049306,5.6443024,4.288225,5.412124,5.103371,2.237489,3.9837468,2.4328861,1.90314,7.3716426,5.436082,9.328421,4.436583
t89,8.370879,5.461763,4.1044497,5.72357,4.2938104,5.4365754,5.1085434,2.2809024,3.8956122,2.5493317,1.8788407,7.541397,5.392263,9.465526,4.482402
t132,8.323701,5.532456,4.182287,5.5958805,4.224853,5.4066668,5.1988034,2.1820042,3.9556475,2.4400885,1.8332431,7.423073,5.5045857,9.396908,4.4507685
t133,8.417383,5.46485,4.199091,5.6518044,4.165869,5.445784,5.080134,2.1990166,3.983416,2.4607577,1.8690741,7.4597545,5.399397,9.428034,4.3732486
t142,8.369814,5.4823227,4.05143,5.646936,4.2891407,5.5931797,5.12171,2.2337065,3.9330928,2.5752883,1.9962362,7.539842,5.298543,9.458786,4.4053235
