"","t2","t5","t87","t88","t30","t43","t44","t91","t127","t128","t45","t12","t13","t20","t22","t97","t99","t100","t110","t111","t83","t112","t146","t147","t55","t59","t60","t36","t95","t96","t68","t69","t67","t34","t9","t10","t6","t35","t76","t77","t62","t63","t103","t104","t52","t144","t145","t81","t82","t42","t92","t136","t137","t119","t98","t70","t71","t21","t15","t16","t4","t1","t49","t72","t73","t39","t3","t7","t8","t32","t33","t46","t50","t51","t37","t131","t150","t151","t118","t138","t139","t78","t17","t18","t120","t121","t90","t54","t57","t58","t129","t130","t122","t123","t108","t109","t19","t124","t125","t11","t24","t65","t66","t93","t94","t61","t74","t75","t29","t14","t85","t86","t79","t101","t102","t31","t116","t117","t148","t149","t47","t48","t84","t113","t114","t53","t25","t26","t23","t115","t140","t141","t56","t105","t106","t64","t38","t134","t135","t89","t132","t133","t142","t143","t126","t107","t80","t28","t40","t41","t27"
"t2",0,2.8297976688,4.4360231528,4.6571104085,4.6571104092,4.65711040931,4.65711040931,4.39181546726,4.58046604738,4.65711040891,4.65711040841,2.75740800735,2.65968628625,4.70662325099,3.10357041211,4.70662325091,4.70662325091,4.70662325091,4.70662325093,4.70662325093,4.70662325093,4.70662325101,4.70662325097,4.70662325097,4.70662325101,4.41476596584,4.70662325094,4.70662325081,4.70662325101,4.70662325101,4.70662325102,4.18661458122,4.70662325101,4.06277809191,2.58680491349,1.88123652833,3.80892720889,3.35674992979,4.70662325079,4.70662325079,4.70662325079,4.57668970399,4.70662325061,4.70662325061,4.70662325071,4.7066232509,4.7066232509,4.70662325061,4.70662325061,4.70662325031,4.70662325099,4.70662325092,4.70662325092,4.70662325092,4.70662325092,4.70662325049,4.70662325049,2.58685831073,4.70662325059,3.58786710759,1.28316609983,3.33599906463,8.10121910503,8.59598087253,8.59598087253,8.05907096163,5.01870807073,8.59598087233,5.64320649495,8.0805900052,7.1027543837,8.59598087333,8.38975886966,8.59598087306,8.59598087293,8.59598087304,8.595980873042,8.595980873042,8.59598087303,8.59598087302,8.59598087302,8.59598087303,7.00184718733,6.53227257993,8.59598087263,8.59598087263,8.49321536993,8.59598087253,8.59598087251,8.59598087251,8.5959808725,8.5959808725,8.59598087243,8.59598087243,8.59598087247,8.59598087247,7.38453454123,8.5959808728,8.5959808728,6.25088098803,8.5959808727,8.5959808728,8.4662091292,8.5959808729,8.5959808729,8.2297787468,8.5959808727,8.4218451442,7.1915899116,7.2929694672,8.59598087234,8.42822809644,8.59598087324,8.53643826964,8.59598087314,7.24324246533,8.574830432734,8.595980872834,8.5959808728,8.5959808728,8.27936330317,8.59598087277,8.388376777,8.5959808728,8.5959808728,8.5959808728,6.99571387401,6.62791260618,6.91944274321,8.59598087297,8.59598087299,8.59598087299,8.32415016967,8.59598087288,8.59598087288,8.59598087288,8.59598087317,8.59598087312,8.59598087312,8.59598087314,8.59598087317,8.59598087317,8.59598087316,8.59598087316,8.59598087316,8.59598087317,8.11685905203,6.78428572441,8.5959808725,7.8908890668,6.78797606203
"t5",2.8297976688,0,4.77751126,4.9985985157,4.9985985164,4.99859851651,4.99859851651,4.73330357446,4.92195415458,4.99859851611,4.99859851561,3.09889611455,3.00117439345,6.50211885279,4.89906601391,6.50211885271,6.50211885271,6.50211885271,6.50211885273,6.50211885273,6.50211885273,6.50211885281,6.50211885277,6.50211885277,6.50211885281,6.21026156764,6.50211885274,6.50211885261,6.50211885281,6.50211885281,6.50211885282,5.98211018302,6.50211885281,5.85827369371,4.38230051529,3.67673213013,5.60442281069,5.15224553159,6.50211885259,6.50211885259,6.50211885259,6.37218530579,6.50211885241,6.50211885241,6.50211885251,6.5021188527,6.5021188527,6.50211885241,6.50211885241,6.50211885211,6.50211885279,6.50211885272,6.50211885272,6.50211885272,6.50211885272,6.50211885229,6.50211885229,4.38235391253,6.50211885239,5.38336270939,3.07866170163,5.13149466643,9.89671470683,10.39147647433,10.39147647433,9.85456656343,6.81420367253,10.39147647413,7.43870209675,9.876085607,8.8982499855,10.39147647513,10.18525447146,10.39147647486,10.39147647473,10.39147647484,10.391476474842,10.391476474842,10.39147647483,10.39147647482,10.39147647482,10.39147647483,8.79734278913,8.32776818173,10.39147647443,10.39147647443,10.28871097173,10.39147647433,10.39147647431,10.39147647431,10.3914764743,10.3914764743,10.39147647423,10.39147647423,10.39147647427,10.39147647427,9.18003014303,10.3914764746,10.3914764746,8.04637658983,10.3914764745,10.3914764746,10.261704731,10.3914764747,10.3914764747,10.0252743486,10.3914764745,10.217340746,8.9870855134,9.088465069,10.39147647414,10.22372369824,10.39147647504,10.33193387144,10.39147647494,9.03873806713,10.370326034534,10.391476474634,10.3914764746,10.3914764746,10.07485890497,10.39147647457,10.1838723788,10.3914764746,10.3914764746,10.3914764746,8.79120947581,8.42340820798,8.71493834501,10.39147647477,10.39147647479,10.39147647479,10.11964577147,10.39147647468,10.39147647468,10.39147647468,10.39147647497,10.39147647492,10.39147647492,10.39147647494,10.39147647497,10.39147647497,10.39147647496,10.39147647496,10.39147647496,10.39147647497,9.91235465383,8.57978132621,10.3914764743,9.6863846686,8.58347166383
"t87",4.4360231528,4.77751126,0,0.4522911059,6.1616782826,6.16167828271,6.16167828271,5.89638334066,6.08503392078,6.16167828231,6.16167828181,4.26197588075,4.16425415965,8.10834433679,6.50529149791,8.10834433671,8.10834433671,8.10834433671,8.10834433673,8.10834433673,8.10834433673,8.10834433681,8.10834433677,8.10834433677,8.10834433681,7.81648705164,8.10834433674,8.10834433661,8.10834433681,8.10834433681,8.10834433682,7.58833566702,8.10834433681,7.46449917771,5.98852599929,5.28295761413,7.21064829469,6.75847101559,8.10834433659,8.10834433659,8.10834433659,7.97841078979,8.10834433641,8.10834433641,8.10834433651,8.1083443367,8.1083443367,8.10834433641,8.10834433641,8.10834433611,8.10834433679,8.10834433672,8.10834433672,8.10834433672,8.10834433672,8.10834433629,8.10834433629,5.98857939653,8.10834433639,6.98958819339,4.68488718563,6.73772015043,11.50294019083,11.99770195833,11.99770195833,11.46079204743,8.42042915653,11.99770195813,9.04492758075,11.482311091,10.5044754695,11.99770195913,11.79147995546,11.99770195886,11.99770195873,11.99770195884,11.997701958842,11.997701958842,11.99770195883,11.99770195882,11.99770195882,11.99770195883,10.40356827313,9.93399366573,11.99770195843,11.99770195843,11.89493645573,11.99770195833,11.99770195831,11.99770195831,11.9977019583,11.9977019583,11.99770195823,11.99770195823,11.99770195827,11.99770195827,10.78625562703,11.9977019586,11.9977019586,9.65260207383,11.9977019585,11.9977019586,11.867930215,11.9977019587,11.9977019587,11.6314998326,11.9977019585,11.82356623,10.5933109974,10.694690553,11.99770195814,11.82994918224,11.99770195904,11.93815935544,11.99770195894,10.64496355113,11.976551518534,11.997701958634,11.9977019586,11.9977019586,11.68108438897,11.99770195857,11.7900978628,11.9977019586,11.9977019586,11.9977019586,10.39743495981,10.02963369198,10.32116382901,11.99770195877,11.99770195879,11.99770195879,11.72587125547,11.99770195868,11.99770195868,11.99770195868,11.99770195897,11.99770195892,11.99770195892,11.99770195894,11.99770195897,11.99770195897,11.99770195896,11.99770195896,11.99770195896,11.99770195897,11.51858013783,10.18600681021,11.9977019583,11.2926101526,10.18969714783
"t88",4.6571104085,4.9985985157,0.4522911059,0,6.3827655383,6.38276553841,6.38276553841,6.11747059636,6.30612117648,6.38276553801,6.38276553751,4.48306313645,4.38534141535,8.32943159249,6.72637875361,8.32943159241,8.32943159241,8.32943159241,8.32943159243,8.32943159243,8.32943159243,8.32943159251,8.32943159247,8.32943159247,8.32943159251,8.03757430734,8.32943159244,8.32943159231,8.32943159251,8.32943159251,8.32943159252,7.80942292272,8.32943159251,7.68558643341,6.20961325499,5.50404486983,7.43173555039,6.97955827129,8.32943159229,8.32943159229,8.32943159229,8.19949804549,8.32943159211,8.32943159211,8.32943159221,8.3294315924,8.3294315924,8.32943159211,8.32943159211,8.32943159181,8.32943159249,8.32943159242,8.32943159242,8.32943159242,8.32943159242,8.32943159199,8.32943159199,6.20966665223,8.32943159209,7.21067544909,4.90597444133,6.95880740613,11.72402744653,12.21878921403,12.21878921403,11.68187930313,8.64151641223,12.21878921383,9.26601483645,11.7033983467,10.7255627252,12.21878921483,12.01256721116,12.21878921456,12.21878921443,12.21878921454,12.218789214542,12.218789214542,12.21878921453,12.21878921452,12.21878921452,12.21878921453,10.62465552883,10.15508092143,12.21878921413,12.21878921413,12.11602371143,12.21878921403,12.21878921401,12.21878921401,12.218789214,12.218789214,12.21878921393,12.21878921393,12.21878921397,12.21878921397,11.00734288273,12.2187892143,12.2187892143,9.87368932953,12.2187892142,12.2187892143,12.0890174707,12.2187892144,12.2187892144,11.8525870883,12.2187892142,12.0446534857,10.8143982531,10.9157778087,12.21878921384,12.05103643794,12.21878921474,12.15924661114,12.21878921464,10.86605080683,12.197638774234,12.218789214334,12.2187892143,12.2187892143,11.90217164467,12.21878921427,12.0111851185,12.2187892143,12.2187892143,12.2187892143,10.61852221551,10.25072094768,10.54225108471,12.21878921447,12.21878921449,12.21878921449,11.94695851117,12.21878921438,12.21878921438,12.21878921438,12.21878921467,12.21878921462,12.21878921462,12.21878921464,12.21878921467,12.21878921467,12.21878921466,12.21878921466,12.21878921466,12.21878921467,11.73966739353,10.40709406591,12.218789214,11.5136974083,10.41078440353
"t30",4.6571104092,4.9985985164,6.1616782826,6.3827655383,0,3.34286757611,3.34286757611,3.07757263406,3.26622321418,3.34286757571,3.34286757521,3.52402490015,3.42630317905,8.32943159319,6.72637875431,8.32943159311,8.32943159311,8.32943159311,8.32943159313,8.32943159313,8.32943159313,8.32943159321,8.32943159317,8.32943159317,8.32943159321,8.03757430804,8.32943159314,8.32943159301,8.32943159321,8.32943159321,8.32943159322,7.80942292342,8.32943159321,7.68558643411,6.20961325569,5.50404487053,7.43173555109,6.97955827199,8.32943159299,8.32943159299,8.32943159299,8.19949804619,8.32943159281,8.32943159281,8.32943159291,8.3294315931,8.3294315931,8.32943159281,8.32943159281,8.32943159251,8.32943159319,8.32943159312,8.32943159312,8.32943159312,8.32943159312,8.32943159269,8.32943159269,6.20966665293,8.32943159279,7.21067544979,4.90597444203,6.95880740683,11.72402744723,12.21878921473,12.21878921473,11.68187930383,8.64151641293,12.21878921453,9.26601483715,11.7033983474,10.7255627259,12.21878921553,12.01256721186,12.21878921526,12.21878921513,12.21878921524,12.218789215242,12.218789215242,12.21878921523,12.21878921522,12.21878921522,12.21878921523,10.62465552953,10.15508092213,12.21878921483,12.21878921483,12.11602371213,12.21878921473,12.21878921471,12.21878921471,12.2187892147,12.2187892147,12.21878921463,12.21878921463,12.21878921467,12.21878921467,11.00734288343,12.218789215,12.218789215,9.87368933023,12.2187892149,12.218789215,12.0890174714,12.2187892151,12.2187892151,11.852587089,12.2187892149,12.0446534864,10.8143982538,10.9157778094,12.21878921454,12.05103643864,12.21878921544,12.15924661184,12.21878921534,10.86605080753,12.197638774934,12.218789215034,12.218789215,12.218789215,11.90217164537,12.21878921497,12.0111851192,12.218789215,12.218789215,12.218789215,10.61852221621,10.25072094838,10.54225108541,12.21878921517,12.21878921519,12.21878921519,11.94695851187,12.21878921508,12.21878921508,12.21878921508,12.21878921537,12.21878921532,12.21878921532,12.21878921534,12.21878921537,12.21878921537,12.21878921536,12.21878921536,12.21878921536,12.21878921537,11.73966739423,10.40709406661,12.2187892147,11.513697409,10.41078440423
"t43",4.65711040931,4.99859851651,6.16167828271,6.38276553841,3.34286757611,0,2.230029806,3.05055288555,3.23920346567,3.3158478272,3.3158478267,3.52402490026,3.42630317916,8.3294315933,6.72637875442,8.32943159322,8.32943159322,8.32943159322,8.32943159324,8.32943159324,8.32943159324,8.32943159332,8.32943159328,8.32943159328,8.32943159332,8.03757430815,8.32943159325,8.32943159312,8.32943159332,8.32943159332,8.32943159333,7.80942292353,8.32943159332,7.68558643422,6.2096132558,5.50404487064,7.4317355512,6.9795582721,8.3294315931,8.3294315931,8.3294315931,8.1994980463,8.32943159292,8.32943159292,8.32943159302,8.32943159321,8.32943159321,8.32943159292,8.32943159292,8.32943159262,8.3294315933,8.32943159323,8.32943159323,8.32943159323,8.32943159323,8.3294315928,8.3294315928,6.20966665304,8.3294315929,7.2106754499,4.90597444214,6.95880740694,11.72402744734,12.21878921484,12.21878921484,11.68187930394,8.64151641304,12.21878921464,9.26601483726,11.70339834751,10.72556272601,12.21878921564,12.01256721197,12.21878921537,12.21878921524,12.21878921535,12.218789215352,12.218789215352,12.21878921534,12.21878921533,12.21878921533,12.21878921534,10.62465552964,10.15508092224,12.21878921494,12.21878921494,12.11602371224,12.21878921484,12.21878921482,12.21878921482,12.21878921481,12.21878921481,12.21878921474,12.21878921474,12.21878921478,12.21878921478,11.00734288354,12.21878921511,12.21878921511,9.87368933034,12.21878921501,12.21878921511,12.08901747151,12.21878921521,12.21878921521,11.85258708911,12.21878921501,12.04465348651,10.81439825391,10.91577780951,12.21878921465,12.05103643875,12.21878921555,12.15924661195,12.21878921545,10.86605080764,12.197638775044,12.218789215144,12.21878921511,12.21878921511,11.90217164548,12.21878921508,12.01118511931,12.21878921511,12.21878921511,12.21878921511,10.61852221632,10.25072094849,10.54225108552,12.21878921528,12.2187892153,12.2187892153,11.94695851198,12.21878921519,12.21878921519,12.21878921519,12.21878921548,12.21878921543,12.21878921543,12.21878921545,12.21878921548,12.21878921548,12.21878921547,12.21878921547,12.21878921547,12.21878921548,11.73966739434,10.40709406672,12.21878921481,11.51369740911,10.41078440434
"t44",4.65711040931,4.99859851651,6.16167828271,6.38276553841,3.34286757611,2.230029806,0,3.05055288555,3.23920346567,3.3158478272,3.3158478267,3.52402490026,3.42630317916,8.3294315933,6.72637875442,8.32943159322,8.32943159322,8.32943159322,8.32943159324,8.32943159324,8.32943159324,8.32943159332,8.32943159328,8.32943159328,8.32943159332,8.03757430815,8.32943159325,8.32943159312,8.32943159332,8.32943159332,8.32943159333,7.80942292353,8.32943159332,7.68558643422,6.2096132558,5.50404487064,7.4317355512,6.9795582721,8.3294315931,8.3294315931,8.3294315931,8.1994980463,8.32943159292,8.32943159292,8.32943159302,8.32943159321,8.32943159321,8.32943159292,8.32943159292,8.32943159262,8.3294315933,8.32943159323,8.32943159323,8.32943159323,8.32943159323,8.3294315928,8.3294315928,6.20966665304,8.3294315929,7.2106754499,4.90597444214,6.95880740694,11.72402744734,12.21878921484,12.21878921484,11.68187930394,8.64151641304,12.21878921464,9.26601483726,11.70339834751,10.72556272601,12.21878921564,12.01256721197,12.21878921537,12.21878921524,12.21878921535,12.218789215352,12.218789215352,12.21878921534,12.21878921533,12.21878921533,12.21878921534,10.62465552964,10.15508092224,12.21878921494,12.21878921494,12.11602371224,12.21878921484,12.21878921482,12.21878921482,12.21878921481,12.21878921481,12.21878921474,12.21878921474,12.21878921478,12.21878921478,11.00734288354,12.21878921511,12.21878921511,9.87368933034,12.21878921501,12.21878921511,12.08901747151,12.21878921521,12.21878921521,11.85258708911,12.21878921501,12.04465348651,10.81439825391,10.91577780951,12.21878921465,12.05103643875,12.21878921555,12.15924661195,12.21878921545,10.86605080764,12.197638775044,12.218789215144,12.21878921511,12.21878921511,11.90217164548,12.21878921508,12.01118511931,12.21878921511,12.21878921511,12.21878921511,10.61852221632,10.25072094849,10.54225108552,12.21878921528,12.2187892153,12.2187892153,11.94695851198,12.21878921519,12.21878921519,12.21878921519,12.21878921548,12.21878921543,12.21878921543,12.21878921545,12.21878921548,12.21878921548,12.21878921547,12.21878921547,12.21878921547,12.21878921548,11.73966739434,10.40709406672,12.21878921481,11.51369740911,10.41078440434
"t91",4.39181546726,4.73330357446,5.89638334066,6.11747059636,3.07757263406,3.05055288555,3.05055288555,0,0.26133777142,0.33798213295,1.84008028085,3.25872995821,3.16100823711,8.06413665125,6.46108381237,8.06413665117,8.06413665117,8.06413665117,8.06413665119,8.06413665119,8.06413665119,8.06413665127,8.06413665123,8.06413665123,8.06413665127,7.7722793661,8.0641366512,8.06413665107,8.06413665127,8.06413665127,8.06413665128,7.54412798148,8.06413665127,7.42029149217,5.94431831375,5.23874992859,7.16644060915,6.71426333005,8.06413665105,8.06413665105,8.06413665105,7.93420310425,8.06413665087,8.06413665087,8.06413665097,8.06413665116,8.06413665116,8.06413665087,8.06413665087,8.06413665057,8.06413665125,8.06413665118,8.06413665118,8.06413665118,8.06413665118,8.06413665075,8.06413665075,5.94437171099,8.06413665085,6.94538050785,4.64067950009,6.69351246489,11.45873250529,11.95349427279,11.95349427279,11.41658436189,8.37622147099,11.95349427259,9.00071989521,11.43810340546,10.46026778396,11.95349427359,11.74727226992,11.95349427332,11.95349427319,11.9534942733,11.953494273302,11.953494273302,11.95349427329,11.95349427328,11.95349427328,11.95349427329,10.35936058759,9.88978598019,11.95349427289,11.95349427289,11.85072877019,11.95349427279,11.95349427277,11.95349427277,11.95349427276,11.95349427276,11.95349427269,11.95349427269,11.95349427273,11.95349427273,10.74204794149,11.95349427306,11.95349427306,9.60839438829,11.95349427296,11.95349427306,11.82372252946,11.95349427316,11.95349427316,11.58729214706,11.95349427296,11.77935854446,10.54910331186,10.65048286746,11.9534942726,11.7857414967,11.9534942735,11.8939516699,11.9534942734,10.60075586559,11.932343832994,11.953494273094,11.95349427306,11.95349427306,11.63687670343,11.95349427303,11.74589017726,11.95349427306,11.95349427306,11.95349427306,10.35322727427,9.98542600644,10.27695614347,11.95349427323,11.95349427325,11.95349427325,11.68166356993,11.95349427314,11.95349427314,11.95349427314,11.95349427343,11.95349427338,11.95349427338,11.9534942734,11.95349427343,11.95349427343,11.95349427342,11.95349427342,11.95349427342,11.95349427343,11.47437245229,10.14179912467,11.95349427276,11.24840246706,10.14548946229
"t127",4.58046604738,4.92195415458,6.08503392078,6.30612117648,3.26622321418,3.23920346567,3.23920346567,0.26133777142,0,0.10946014127,2.02873086097,3.44738053833,3.34965881723,8.25278723137,6.64973439249,8.25278723129,8.25278723129,8.25278723129,8.25278723131,8.25278723131,8.25278723131,8.25278723139,8.25278723135,8.25278723135,8.25278723139,7.96092994622,8.25278723132,8.25278723119,8.25278723139,8.25278723139,8.2527872314,7.7327785616,8.25278723139,7.60894207229,6.13296889387,5.42740050871,7.35509118927,6.90291391017,8.25278723117,8.25278723117,8.25278723117,8.12285368437,8.25278723099,8.25278723099,8.25278723109,8.25278723128,8.25278723128,8.25278723099,8.25278723099,8.25278723069,8.25278723137,8.2527872313,8.2527872313,8.2527872313,8.2527872313,8.25278723087,8.25278723087,6.13302229111,8.25278723097,7.13403108797,4.82933008021,6.88216304501,11.64738308541,12.14214485291,12.14214485291,11.60523494201,8.56487205111,12.14214485271,9.18937047533,11.62675398558,10.64891836408,12.14214485371,11.93592285004,12.14214485344,12.14214485331,12.14214485342,12.142144853422,12.142144853422,12.14214485341,12.1421448534,12.1421448534,12.14214485341,10.54801116771,10.07843656031,12.14214485301,12.14214485301,12.03937935031,12.14214485291,12.14214485289,12.14214485289,12.14214485288,12.14214485288,12.14214485281,12.14214485281,12.14214485285,12.14214485285,10.93069852161,12.14214485318,12.14214485318,9.79704496841,12.14214485308,12.14214485318,12.01237310958,12.14214485328,12.14214485328,11.77594272718,12.14214485308,11.96800912458,10.73775389198,10.83913344758,12.14214485272,11.97439207682,12.14214485362,12.08260225002,12.14214485352,10.78940644571,12.120994413114,12.142144853214,12.14214485318,12.14214485318,11.82552728355,12.14214485315,11.93454075738,12.14214485318,12.14214485318,12.14214485318,10.54187785439,10.17407658656,10.46560672359,12.14214485335,12.14214485337,12.14214485337,11.87031415005,12.14214485326,12.14214485326,12.14214485326,12.14214485355,12.1421448535,12.1421448535,12.14214485352,12.14214485355,12.14214485355,12.14214485354,12.14214485354,12.14214485354,12.14214485355,11.66302303241,10.33044970479,12.14214485288,11.43705304718,10.33414004241
"t128",4.65711040891,4.99859851611,6.16167828231,6.38276553801,3.34286757571,3.3158478272,3.3158478272,0.33798213295,0.10946014127,0,2.1053752225,3.52402489986,3.42630317876,8.3294315929,6.72637875402,8.32943159282,8.32943159282,8.32943159282,8.32943159284,8.32943159284,8.32943159284,8.32943159292,8.32943159288,8.32943159288,8.32943159292,8.03757430775,8.32943159285,8.32943159272,8.32943159292,8.32943159292,8.32943159293,7.80942292313,8.32943159292,7.68558643382,6.2096132554,5.50404487024,7.4317355508,6.9795582717,8.3294315927,8.3294315927,8.3294315927,8.1994980459,8.32943159252,8.32943159252,8.32943159262,8.32943159281,8.32943159281,8.32943159252,8.32943159252,8.32943159222,8.3294315929,8.32943159283,8.32943159283,8.32943159283,8.32943159283,8.3294315924,8.3294315924,6.20966665264,8.3294315925,7.2106754495,4.90597444174,6.95880740654,11.72402744694,12.21878921444,12.21878921444,11.68187930354,8.64151641264,12.21878921424,9.26601483686,11.70339834711,10.72556272561,12.21878921524,12.01256721157,12.21878921497,12.21878921484,12.21878921495,12.218789214952,12.218789214952,12.21878921494,12.21878921493,12.21878921493,12.21878921494,10.62465552924,10.15508092184,12.21878921454,12.21878921454,12.11602371184,12.21878921444,12.21878921442,12.21878921442,12.21878921441,12.21878921441,12.21878921434,12.21878921434,12.21878921438,12.21878921438,11.00734288314,12.21878921471,12.21878921471,9.87368932994,12.21878921461,12.21878921471,12.08901747111,12.21878921481,12.21878921481,11.85258708871,12.21878921461,12.04465348611,10.81439825351,10.91577780911,12.21878921425,12.05103643835,12.21878921515,12.15924661155,12.21878921505,10.86605080724,12.197638774644,12.218789214744,12.21878921471,12.21878921471,11.90217164508,12.21878921468,12.01118511891,12.21878921471,12.21878921471,12.21878921471,10.61852221592,10.25072094809,10.54225108512,12.21878921488,12.2187892149,12.2187892149,11.94695851158,12.21878921479,12.21878921479,12.21878921479,12.21878921508,12.21878921503,12.21878921503,12.21878921505,12.21878921508,12.21878921508,12.21878921507,12.21878921507,12.21878921507,12.21878921508,11.73966739394,10.40709406632,12.21878921441,11.51369740871,10.41078440394
