"","t27","t69","t70","t8","t12","t13","t98","t99","t100","t81","t62","t71","t154","t155","t111","t49","t50","t46","t84","t85","t63","t64","t44","t45","t129","t130","t134","t135","t60","t40","t41","t33","t77","t78","t61","t90","t158","t159","t56","t121","t122","t148","t149","t88","t89","t136","t137","t36","t23","t20","t131","t132","t110","t108","t109","t14","t21","t91","t92","t67","t116","t117","t97","t118","t142","t143","t6","t125","t126","t128","t146","t147","t127","t18","t75","t76","t65","t119","t120","t103","t104","t72","t138","t139","t42","t57","t124","t140","t141","t144","t145","t54","t55","t58","t114","t115","t43","t59","t106","t107","t73","t74","t30","t95","t96","t26","t28","t34","t35","t5","t24","t79","t80","t66","t22","t15","t82","t83","t150","t151","t53","t152","t153","t123","t101","t102","t86","t17","t19","t29","t38","t39","t32","t31","t37","t52","t105","t112","t113","t10","t11","t9","t25","t51","t133","t156","t157","t87","t68","t7","t3","t4","t47","t48","t93","t94","t16","t1","t2"
"t27",0,3.1587384705,3.6530645284,1.91529601483,3.81266879731,3.51601584981,6.80690608681,6.80690608679,6.80690608679,6.80690608681,6.21115043821,6.80690608687,6.80690608679,6.80690608679,6.80690608687,6.80690608669,6.03205760469,5.48428608218,6.80690608677,6.80690608677,5.87249247229,6.65967604245,6.09922762195,6.80690608625,6.80690608675,6.80690608675,6.80690608678,6.80690608678,6.03967903885,5.84165880731,5.25232317871,5.00135371461,6.80690608671,6.80690608671,6.80690608641,6.80690608641,6.806906086369,6.806906086369,6.80690608682,6.80690608672,6.80690608672,6.80690608689,6.80690608689,6.80690608689,6.36808423489,6.80690608682,6.80690608682,6.30561520652,4.15540541972,5.04044955971,6.8069060871,6.8069060871,6.8069060871,6.8069060872,6.8069060872,7.5976355094,7.1465389746,9.4347713545,9.4347713545,9.4347713544,9.4347713541,9.4347713541,9.4347713541,9.4347713543,9.43477135432,9.43477135432,5.7756090462,9.4347713548,9.4347713548,9.43477135521,9.43477135518,9.43477135518,9.4347713552,7.61426493182,9.0470367509,9.4347713542,8.9757582525,9.4347713542,9.4347713542,9.4347713542,9.4347713542,9.4206353125,9.4347713542,9.4347713542,8.47554478711,8.90743609141,9.43477135411,9.43477135412,9.43477135412,9.43477135411,9.43477135411,8.34350337194,8.47050151247,8.7904791216,9.434771354,9.434771354,9.4347713536,8.7768384864,9.4347713542,9.4347713542,9.4347713546,9.4347713546,7.865152949,9.4347713542,9.4347713542,8.9125233966,7.7472269334,7.617755165,9.434771355,11.0879001628,10.6950633999,12.5369317318,12.5369317318,12.5369317318,10.3957880289,10.1365750043,12.5369317309,12.5369317309,12.53693173113,12.53693173113,12.5369317311,12.53693173092,12.53693173092,12.53693173096,12.53693173096,12.28724447216,12.5369317309,12.5369317317,10.4847972897,10.4204695879,10.99036092368,10.98707413788,12.53693173068,12.5369317304,10.7713183017,11.4267852796,12.5369317307,12.53693173069,12.53693173069,9.5117049879,9.904668113,9.6157516603,9.92414440133,12.5369317315,12.5369317313,12.53693173129,12.53693173129,12.5369317313,12.5369317313,9.4556868255,8.7429874595,9.2073911408,11.23228569904,11.2484867303,12.5369317312,12.5369317312,9.7448473378,7.3876092309,6.8576870807
"t69",3.1587384705,0,1.0378932069,2.94967304533,4.84704582781,4.55039288031,7.84128311731,7.84128311729,7.84128311729,7.84128311731,7.24552746871,7.84128311737,7.84128311729,7.84128311729,7.84128311737,7.84128311719,7.06643463519,6.51866311268,7.84128311727,7.84128311727,6.90686950279,7.69405307295,7.13360465245,7.84128311675,7.84128311725,7.84128311725,7.84128311728,7.84128311728,7.07405606935,6.87603583781,6.28670020921,6.03573074511,7.84128311721,7.84128311721,7.84128311691,7.84128311691,7.841283116869,7.841283116869,7.84128311732,7.84128311722,7.84128311722,7.84128311739,7.84128311739,7.84128311739,7.40246126539,7.84128311732,7.84128311732,7.33999223702,5.18978245022,6.07482659021,7.8412831176,7.8412831176,7.8412831176,7.8412831177,7.8412831177,8.6320125399,8.1809160051,10.469148385,10.469148385,10.4691483849,10.4691483846,10.4691483846,10.4691483846,10.4691483848,10.46914838482,10.46914838482,6.8099860767,10.4691483853,10.4691483853,10.46914838571,10.46914838568,10.46914838568,10.4691483857,8.64864196232,10.0814137814,10.4691483847,10.010135283,10.4691483847,10.4691483847,10.4691483847,10.4691483847,10.455012343,10.4691483847,10.4691483847,9.50992181761,9.94181312191,10.46914838461,10.46914838462,10.46914838462,10.46914838461,10.46914838461,9.37788040244,9.50487854297,9.8248561521,10.4691483845,10.4691483845,10.4691483841,9.8112155169,10.4691483847,10.4691483847,10.4691483851,10.4691483851,8.8995299795,10.4691483847,10.4691483847,9.9469004271,8.7816039639,8.6521321955,10.4691483855,12.1222771933,11.7294404304,13.5713087623,13.5713087623,13.5713087623,11.4301650594,11.1709520348,13.5713087614,13.5713087614,13.57130876163,13.57130876163,13.5713087616,13.57130876142,13.57130876142,13.57130876146,13.57130876146,13.32162150266,13.5713087614,13.5713087622,11.5191743202,11.4548466184,12.02473795418,12.02145116838,13.57130876118,13.5713087609,11.8056953322,12.4611623101,13.5713087612,13.57130876119,13.57130876119,10.5460820184,10.9390451435,10.6501286908,10.95852143183,13.571308762,13.5713087618,13.57130876179,13.57130876179,13.5713087618,13.5713087618,10.490063856,9.77736449,10.2417681713,12.26666272954,12.2828637608,13.5713087617,13.5713087617,10.7792243683,8.4219862614,7.8920641112
"t70",3.6530645284,1.0378932069,0,3.44399910323,5.34137188571,5.04471893821,8.33560917521,8.33560917519,8.33560917519,8.33560917521,7.73985352661,8.33560917527,8.33560917519,8.33560917519,8.33560917527,8.33560917509,7.56076069309,7.01298917058,8.33560917517,8.33560917517,7.40119556069,8.18837913085,7.62793071035,8.33560917465,8.33560917515,8.33560917515,8.33560917518,8.33560917518,7.56838212725,7.37036189571,6.78102626711,6.53005680301,8.33560917511,8.33560917511,8.33560917481,8.33560917481,8.335609174769,8.335609174769,8.33560917522,8.33560917512,8.33560917512,8.33560917529,8.33560917529,8.33560917529,7.89678732329,8.33560917522,8.33560917522,7.83431829492,5.68410850812,6.56915264811,8.3356091755,8.3356091755,8.3356091755,8.3356091756,8.3356091756,9.1263385978,8.675242063,10.9634744429,10.9634744429,10.9634744428,10.9634744425,10.9634744425,10.9634744425,10.9634744427,10.96347444272,10.96347444272,7.3043121346,10.9634744432,10.9634744432,10.96347444361,10.96347444358,10.96347444358,10.9634744436,9.14296802022,10.5757398393,10.9634744426,10.5044613409,10.9634744426,10.9634744426,10.9634744426,10.9634744426,10.9493384009,10.9634744426,10.9634744426,10.00424787551,10.43613917981,10.96347444251,10.96347444252,10.96347444252,10.96347444251,10.96347444251,9.87220646034,9.99920460087,10.31918221,10.9634744424,10.9634744424,10.963474442,10.3055415748,10.9634744426,10.9634744426,10.963474443,10.963474443,9.3938560374,10.9634744426,10.9634744426,10.441226485,9.2759300218,9.1464582534,10.9634744434,12.6166032512,12.2237664883,14.0656348202,14.0656348202,14.0656348202,11.9244911173,11.6652780927,14.0656348193,14.0656348193,14.06563481953,14.06563481953,14.0656348195,14.06563481932,14.06563481932,14.06563481936,14.06563481936,13.81594756056,14.0656348193,14.0656348201,12.0135003781,11.9491726763,12.51906401208,12.51577722628,14.06563481908,14.0656348188,12.3000213901,12.955488368,14.0656348191,14.06563481909,14.06563481909,11.0404080763,11.4333712014,11.1444547487,11.45284748973,14.0656348199,14.0656348197,14.06563481969,14.06563481969,14.0656348197,14.0656348197,10.9843899139,10.2716905479,10.7360942292,12.76098878744,12.7771898187,14.0656348196,14.0656348196,11.2735504262,8.9163123193,8.3863901691
"t8",1.91529601483,2.94967304533,3.44399910323,0,1.97609197774,1.67943903024,4.97032926724,4.97032926722,4.97032926722,4.97032926724,4.37457361864,4.9703292673,4.97032926722,4.97032926722,4.9703292673,4.97032926712,4.19548078512,3.64770926261,4.9703292672,4.9703292672,4.03591565272,4.82309922288,4.26265080238,4.97032926668,4.97032926718,4.97032926718,4.97032926721,4.97032926721,4.20310221928,4.00508198774,3.41574635914,3.16477689504,4.97032926714,4.97032926714,4.97032926684,4.97032926684,4.970329266799,4.970329266799,4.97032926725,4.97032926715,4.97032926715,4.97032926732,4.97032926732,4.97032926732,4.53150741532,4.97032926725,4.97032926725,4.46903838695,2.31882860015,3.20387274014,4.97032926753,4.97032926753,4.97032926753,4.97032926763,4.97032926763,5.76105868983,5.30996215503,7.59819453493,7.59819453493,7.59819453483,7.59819453453,7.59819453453,7.59819453453,7.59819453473,7.59819453475,7.59819453475,3.93903222663,7.59819453523,7.59819453523,7.59819453564,7.59819453561,7.59819453561,7.59819453563,5.77768811225,7.21045993133,7.59819453463,7.13918143293,7.59819453463,7.59819453463,7.59819453463,7.59819453463,7.58405849293,7.59819453463,7.59819453463,6.63896796754,7.07085927184,7.59819453454,7.59819453455,7.59819453455,7.59819453454,7.59819453454,6.50692655237,6.6339246929,6.95390230203,7.59819453443,7.59819453443,7.59819453403,6.94026166683,7.59819453463,7.59819453463,7.59819453503,7.59819453503,6.02857612943,7.59819453463,7.59819453463,7.07594657703,5.91065011383,5.78117834543,7.59819453543,9.25132334323,8.85848658033,10.70035491223,10.70035491223,10.70035491223,8.55921120933,8.29999818473,10.70035491133,10.70035491133,10.70035491156,10.70035491156,10.70035491153,10.70035491135,10.70035491135,10.70035491139,10.70035491139,10.45066765259,10.70035491133,10.70035491213,8.64822047013,8.58389276833,9.15378410411,9.15049731831,10.70035491111,10.70035491083,8.93474148213,9.59020846003,10.70035491113,10.70035491112,10.70035491112,7.67512816833,8.06809129343,7.77917484073,8.08756758176,10.70035491193,10.70035491173,10.70035491172,10.70035491172,10.70035491173,10.70035491173,7.61911000593,6.90641063993,7.37081432123,9.39570887947,9.41190991073,10.70035491163,10.70035491163,7.90827051823,5.55103241133,5.02111026113
"t12",3.81266879731,4.84704582781,5.34137188571,1.97609197774,0,0.4643653185,3.9839182389,3.98391823888,3.98391823888,3.9839182389,3.3881625903,3.98391823896,3.98391823888,3.98391823888,3.98391823896,3.98391823878,3.20906975678,2.66129823427,3.98391823886,3.98391823886,3.04950462438,3.83668819454,3.27623977404,3.98391823834,3.98391823884,3.98391823884,3.98391823887,3.98391823887,3.21669119094,3.0186709594,2.4293353308,2.1783658667,3.9839182388,3.9839182388,3.9839182385,3.9839182385,3.983918238459,3.983918238459,3.98391823891,3.98391823881,3.98391823881,3.98391823898,3.98391823898,3.98391823898,3.54509638698,3.98391823891,3.98391823891,3.48262735861,1.33241757181,2.2174617118,4.04535574461,4.04535574461,4.04535574461,4.04535574471,4.04535574471,6.13210130871,5.68100477391,7.96923715381,7.96923715381,7.96923715371,7.96923715341,7.96923715341,7.96923715341,7.96923715361,7.96923715363,7.96923715363,4.31007484551,7.96923715411,7.96923715411,7.96923715452,7.96923715449,7.96923715449,7.96923715451,6.14873073113,7.58150255021,7.96923715351,7.51022405181,7.96923715351,7.96923715351,7.96923715351,7.96923715351,7.95510111181,7.96923715351,7.96923715351,7.01001058642,7.44190189072,7.96923715342,7.96923715343,7.96923715343,7.96923715342,7.96923715342,6.87796917125,7.00496731178,7.32494492091,7.96923715331,7.96923715331,7.96923715291,7.31130428571,7.96923715351,7.96923715351,7.96923715391,7.96923715391,6.39961874831,7.96923715351,7.96923715351,7.44698919591,6.28169273271,6.15222096431,7.96923715431,9.62236596211,9.22952919921,11.07139753111,11.07139753111,11.07139753111,8.93025382821,8.67104080361,11.07139753021,11.07139753021,11.07139753044,11.07139753044,11.07139753041,11.07139753023,11.07139753023,11.07139753027,11.07139753027,10.82171027147,11.07139753021,11.07139753101,9.01926308901,8.95493538721,9.52482672299,9.52153993719,11.07139752999,11.07139752971,9.30578410101,9.96125107891,11.07139753001,11.07139753,11.07139753,8.04617078721,8.43913391231,8.15021745961,8.45861020064,11.07139753081,11.07139753061,11.0713975306,11.0713975306,11.07139753061,11.07139753061,7.99015262481,7.27745325881,7.74185694011,9.76675149835,9.78295252961,11.07139753051,11.07139753051,8.27931313711,5.92207503021,5.39215288001
"t13",3.51601584981,4.55039288031,5.04471893821,1.67943903024,0.4643653185,0,3.6872652914,3.68726529138,3.68726529138,3.6872652914,3.0915096428,3.68726529146,3.68726529138,3.68726529138,3.68726529146,3.68726529128,2.91241680928,2.36464528677,3.68726529136,3.68726529136,2.75285167688,3.54003524704,2.97958682654,3.68726529084,3.68726529134,3.68726529134,3.68726529137,3.68726529137,2.92003824344,2.7220180119,2.1326823833,1.8817129192,3.6872652913,3.6872652913,3.687265291,3.687265291,3.687265290959,3.687265290959,3.68726529141,3.68726529131,3.68726529131,3.68726529148,3.68726529148,3.68726529148,3.24844343948,3.68726529141,3.68726529141,3.18597441111,1.03576462431,1.9208087643,3.74870279711,3.74870279711,3.74870279711,3.74870279721,3.74870279721,5.83544836121,5.38435182641,7.67258420631,7.67258420631,7.67258420621,7.67258420591,7.67258420591,7.67258420591,7.67258420611,7.67258420613,7.67258420613,4.01342189801,7.67258420661,7.67258420661,7.67258420702,7.67258420699,7.67258420699,7.67258420701,5.85207778363,7.28484960271,7.67258420601,7.21357110431,7.67258420601,7.67258420601,7.67258420601,7.67258420601,7.65844816431,7.67258420601,7.67258420601,6.71335763892,7.14524894322,7.67258420592,7.67258420593,7.67258420593,7.67258420592,7.67258420592,6.58131622375,6.70831436428,7.02829197341,7.67258420581,7.67258420581,7.67258420541,7.01465133821,7.67258420601,7.67258420601,7.67258420641,7.67258420641,6.10296580081,7.67258420601,7.67258420601,7.15033624841,5.98503978521,5.85556801681,7.67258420681,9.32571301461,8.93287625171,10.77474458361,10.77474458361,10.77474458361,8.63360088071,8.37438785611,10.77474458271,10.77474458271,10.77474458294,10.77474458294,10.77474458291,10.77474458273,10.77474458273,10.77474458277,10.77474458277,10.52505732397,10.77474458271,10.77474458351,8.72261014151,8.65828243971,9.22817377549,9.22488698969,10.77474458249,10.77474458221,9.00913115351,9.66459813141,10.77474458251,10.7747445825,10.7747445825,7.74951783971,8.14248096481,7.85356451211,8.16195725314,10.77474458331,10.77474458311,10.7747445831,10.7747445831,10.77474458311,10.77474458311,7.69349967731,6.98080031131,7.44520399261,9.47009855085,9.48629958211,10.77474458301,10.77474458301,7.98266018961,5.62542208271,5.09549993251
"t98",6.80690608681,7.84128311731,8.33560917521,4.97032926724,3.9839182389,3.6872652914,0,0.89968984018,0.89968984018,1.37820088,1.5185690012,3.91202402406,3.91202402398,3.91202402398,3.91202402406,3.91202402388,3.13717554188,2.58940401937,3.91202402396,3.91202402396,2.97761040948,3.76479397964,3.20434555914,3.91202402344,3.91202402394,3.91202402394,3.91202402397,3.91202402397,3.14479697604,3.4437756403,2.8544400117,3.3344967794,5.1400491515,5.1400491515,5.1400491512,5.1400491512,5.140049151159,5.140049151159,6.53226826221,6.53226826211,6.53226826211,6.53226826228,6.53226826228,6.53226826228,6.09344641028,6.53226826221,6.53226826221,6.03097738191,3.88076759511,4.7658117351,7.03959303411,7.03959303411,7.03959303411,7.03959303421,7.03959303421,9.12633859821,8.67524206341,10.96347444331,10.96347444331,10.96347444321,10.96347444291,10.96347444291,10.96347444291,10.96347444311,10.96347444313,10.96347444313,7.30431213501,10.96347444361,10.96347444361,10.96347444402,10.96347444399,10.96347444399,10.96347444401,9.14296802063,10.57573983971,10.96347444301,10.50446134131,10.96347444301,10.96347444301,10.96347444301,10.96347444301,10.94933840131,10.96347444301,10.96347444301,10.00424787592,10.43613918022,10.96347444292,10.96347444293,10.96347444293,10.96347444292,10.96347444292,9.87220646075,9.99920460128,10.31918221041,10.96347444281,10.96347444281,10.96347444241,10.30554157521,10.96347444301,10.96347444301,10.96347444341,10.96347444341,9.39385603781,10.96347444301,10.96347444301,10.44122648541,9.27593002221,9.14645825381,10.96347444381,12.61660325161,12.22376648871,14.06563482061,14.06563482061,14.06563482061,11.92449111771,11.66527809311,14.06563481971,14.06563481971,14.06563481994,14.06563481994,14.06563481991,14.06563481973,14.06563481973,14.06563481977,14.06563481977,13.81594756097,14.06563481971,14.06563482051,12.01350037851,11.94917267671,12.51906401249,12.51577722669,14.06563481949,14.06563481921,12.30002139051,12.95548836841,14.06563481951,14.0656348195,14.0656348195,11.04040807671,11.43337120181,11.14445474911,11.45284749014,14.06563482031,14.06563482011,14.0656348201,14.0656348201,14.06563482011,14.06563482011,10.98438991431,10.27169054831,10.73609422961,12.76098878785,12.77718981911,14.06563482001,14.06563482001,11.27355042661,8.91631231971,8.38639016951
"t99",6.80690608679,7.84128311729,8.33560917519,4.97032926722,3.98391823888,3.68726529138,0.89968984018,0,0.8594696428,1.37820087998,1.51856900118,3.91202402404,3.91202402396,3.91202402396,3.91202402404,3.91202402386,3.13717554186,2.58940401935,3.91202402394,3.91202402394,2.97761040946,3.76479397962,3.20434555912,3.91202402342,3.91202402392,3.91202402392,3.91202402395,3.91202402395,3.14479697602,3.44377564028,2.85444001168,3.33449677938,5.14004915148,5.14004915148,5.14004915118,5.14004915118,5.140049151139,5.140049151139,6.53226826219,6.53226826209,6.53226826209,6.53226826226,6.53226826226,6.53226826226,6.09344641026,6.53226826219,6.53226826219,6.03097738189,3.88076759509,4.76581173508,7.03959303409,7.03959303409,7.03959303409,7.03959303419,7.03959303419,9.12633859819,8.67524206339,10.96347444329,10.96347444329,10.96347444319,10.96347444289,10.96347444289,10.96347444289,10.96347444309,10.96347444311,10.96347444311,7.30431213499,10.96347444359,10.96347444359,10.963474444,10.96347444397,10.96347444397,10.96347444399,9.14296802061,10.57573983969,10.96347444299,10.50446134129,10.96347444299,10.96347444299,10.96347444299,10.96347444299,10.94933840129,10.96347444299,10.96347444299,10.0042478759,10.4361391802,10.9634744429,10.96347444291,10.96347444291,10.9634744429,10.9634744429,9.87220646073,9.99920460126,10.31918221039,10.96347444279,10.96347444279,10.96347444239,10.30554157519,10.96347444299,10.96347444299,10.96347444339,10.96347444339,9.39385603779,10.96347444299,10.96347444299,10.44122648539,9.27593002219,9.14645825379,10.96347444379,12.61660325159,12.22376648869,14.06563482059,14.06563482059,14.06563482059,11.92449111769,11.66527809309,14.06563481969,14.06563481969,14.06563481992,14.06563481992,14.06563481989,14.06563481971,14.06563481971,14.06563481975,14.06563481975,13.81594756095,14.06563481969,14.06563482049,12.01350037849,11.94917267669,12.51906401247,12.51577722667,14.06563481947,14.06563481919,12.30002139049,12.95548836839,14.06563481949,14.06563481948,14.06563481948,11.04040807669,11.43337120179,11.14445474909,11.45284749012,14.06563482029,14.06563482009,14.06563482008,14.06563482008,14.06563482009,14.06563482009,10.98438991429,10.27169054829,10.73609422959,12.76098878783,12.77718981909,14.06563481999,14.06563481999,11.27355042659,8.91631231969,8.38639016949
"t100",6.80690608679,7.84128311729,8.33560917519,4.97032926722,3.98391823888,3.68726529138,0.89968984018,0.8594696428,0,1.37820087998,1.51856900118,3.91202402404,3.91202402396,3.91202402396,3.91202402404,3.91202402386,3.13717554186,2.58940401935,3.91202402394,3.91202402394,2.97761040946,3.76479397962,3.20434555912,3.91202402342,3.91202402392,3.91202402392,3.91202402395,3.91202402395,3.14479697602,3.44377564028,2.85444001168,3.33449677938,5.14004915148,5.14004915148,5.14004915118,5.14004915118,5.140049151139,5.140049151139,6.53226826219,6.53226826209,6.53226826209,6.53226826226,6.53226826226,6.53226826226,6.09344641026,6.53226826219,6.53226826219,6.03097738189,3.88076759509,4.76581173508,7.03959303409,7.03959303409,7.03959303409,7.03959303419,7.03959303419,9.12633859819,8.67524206339,10.96347444329,10.96347444329,10.96347444319,10.96347444289,10.96347444289,10.96347444289,10.96347444309,10.96347444311,10.96347444311,7.30431213499,10.96347444359,10.96347444359,10.963474444,10.96347444397,10.96347444397,10.96347444399,9.14296802061,10.57573983969,10.96347444299,10.50446134129,10.96347444299,10.96347444299,10.96347444299,10.96347444299,10.94933840129,10.96347444299,10.96347444299,10.0042478759,10.4361391802,10.9634744429,10.96347444291,10.96347444291,10.9634744429,10.9634744429,9.87220646073,9.99920460126,10.31918221039,10.96347444279,10.96347444279,10.96347444239,10.30554157519,10.96347444299,10.96347444299,10.96347444339,10.96347444339,9.39385603779,10.96347444299,10.96347444299,10.44122648539,9.27593002219,9.14645825379,10.96347444379,12.61660325159,12.22376648869,14.06563482059,14.06563482059,14.06563482059,11.92449111769,11.66527809309,14.06563481969,14.06563481969,14.06563481992,14.06563481992,14.06563481989,14.06563481971,14.06563481971,14.06563481975,14.06563481975,13.81594756095,14.06563481969,14.06563482049,12.01350037849,11.94917267669,12.51906401247,12.51577722667,14.06563481947,14.06563481919,12.30002139049,12.95548836839,14.06563481949,14.06563481948,14.06563481948,11.04040807669,11.43337120179,11.14445474909,11.45284749012,14.06563482029,14.06563482009,14.06563482008,14.06563482008,14.06563482009,14.06563482009,10.98438991429,10.27169054829,10.73609422959,12.76098878783,12.77718981909,14.06563481999,14.06563481999,11.27355042659,8.91631231969,8.38639016949
"t81",6.80690608681,7.84128311731,8.33560917521,4.97032926724,3.9839182389,3.6872652914,1.37820088,1.37820087998,1.37820087998,0,1.5185690012,3.91202402406,3.91202402398,3.91202402398,3.91202402406,3.91202402388,3.13717554188,2.58940401937,3.91202402396,3.91202402396,2.97761040948,3.76479397964,3.20434555914,3.91202402344,3.91202402394,3.91202402394,3.91202402397,3.91202402397,3.14479697604,3.4437756403,2.8544400117,3.3344967794,5.1400491515,5.1400491515,5.1400491512,5.1400491512,5.140049151159,5.140049151159,6.53226826221,6.53226826211,6.53226826211,6.53226826228,6.53226826228,6.53226826228,6.09344641028,6.53226826221,6.53226826221,6.03097738191,3.88076759511,4.7658117351,7.03959303411,7.03959303411,7.03959303411,7.03959303421,7.03959303421,9.12633859821,8.67524206341,10.96347444331,10.96347444331,10.96347444321,10.96347444291,10.96347444291,10.96347444291,10.96347444311,10.96347444313,10.96347444313,7.30431213501,10.96347444361,10.96347444361,10.96347444402,10.96347444399,10.96347444399,10.96347444401,9.14296802063,10.57573983971,10.96347444301,10.50446134131,10.96347444301,10.96347444301,10.96347444301,10.96347444301,10.94933840131,10.96347444301,10.96347444301,10.00424787592,10.43613918022,10.96347444292,10.96347444293,10.96347444293,10.96347444292,10.96347444292,9.87220646075,9.99920460128,10.31918221041,10.96347444281,10.96347444281,10.96347444241,10.30554157521,10.96347444301,10.96347444301,10.96347444341,10.96347444341,9.39385603781,10.96347444301,10.96347444301,10.44122648541,9.27593002221,9.14645825381,10.96347444381,12.61660325161,12.22376648871,14.06563482061,14.06563482061,14.06563482061,11.92449111771,11.66527809311,14.06563481971,14.06563481971,14.06563481994,14.06563481994,14.06563481991,14.06563481973,14.06563481973,14.06563481977,14.06563481977,13.81594756097,14.06563481971,14.06563482051,12.01350037851,11.94917267671,12.51906401249,12.51577722669,14.06563481949,14.06563481921,12.30002139051,12.95548836841,14.06563481951,14.0656348195,14.0656348195,11.04040807671,11.43337120181,11.14445474911,11.45284749014,14.06563482031,14.06563482011,14.0656348201,14.0656348201,14.06563482011,14.06563482011,10.98438991431,10.27169054831,10.73609422961,12.76098878785,12.77718981911,14.06563482001,14.06563482001,11.27355042661,8.91631231971,8.38639016951
