"","t1","t39","t124","t125","t98","t51","t71","t72","t89","t90","t131","t132","t146","t149","t150","t16","t126","t127","t122","t123","t25","t34","t128","t129","t65","t46","t47","t59","t106","t107","t4","t61","t62","t68","t69","t26","t20","t33","t138","t139","t64","t43","t21","t130","t144","t145","t7","t17","t63","t77","t78","t81","t85","t86","t115","t135","t147","t148","t109","t103","t30","t5","t6","t15","t22","t83","t84","t52","t53","t60","t73","t74","t133","t134","t50","t87","t88","t37","t2","t116","t117","t67","t136","t137","t140","t141","t96","t75","t76","t38","t91","t104","t105","t49","t57","t58","t56","t92","t93","t40","t101","t102","t29","t54","t94","t95","t44","t45","t35","t36","t108","t142","t143","t24","t31","t32","t113","t114","t110","t55","t27","t12","t13","t9","t18","t41","t120","t121","t97","t82","t66","t28","t111","t112","t8","t48","t99","t100","t42","t118","t119","t19","t23","t79","t80","t70","t14","t11","t10","t3"
"t1",0,6.2138327657,6.21383276601,6.21383276601,6.21383276601,6.21383276601,6.21383276611,6.213832766068,6.213832766068,5.798806317098,6.21383276616,6.21383276616,6.21383276617,6.213832766172,6.213832766172,5.6411436326,6.2138327665,6.2138327665,6.2138327666,6.2138327666,5.322145328,5.958809096,6.2138327664,6.2138327664,6.2138327664,6.2138327657,6.2138327657,6.2138327657,6.2138327657,6.2138327657,6.2138327665,6.21383276563,5.85336006663,6.2138327656,5.7339387256,4.67914642005,5.5008912757,5.60809414242,6.21383276604,6.21383276604,6.21383276602,6.21383276602,4.63536829512,6.2138327664,6.2138327664,6.2138327664,5.30929924629,4.37106598939,5.61473067089,6.21383276619,6.21383276619,5.75661889394,6.21383276605,6.21383276605,6.21383276605,6.21383276605,6.21383276605,6.21383276605,6.21383276612,6.21383276609,6.21383276579,4.2869247733,2.8055508946,4.9432575198,6.21383276568,6.21383276588,5.79780973835,6.21383276578,5.42831330477,6.2138327659,6.03065081026,6.21383276586,6.21383276582,6.21383276582,6.0811433308,6.2138327658,6.2138327658,5.5797155748,1.90944563024,6.21383276654,6.21383276654,5.85190535484,6.2138327663,6.2138327663,6.2138327663,6.2138327663,6.21383276633,6.21383276638,6.21383276638,5.52135044233,6.21383276642,6.21383276632,6.21383276632,6.21383276642,6.21383276632,5.70973092922,5.82273919232,6.18117188082,6.21383276622,5.32103925724,6.21383276654,6.21383276654,5.38866394574,5.75083743924,6.21383276594,6.21383276594,6.21383276598,6.21383276598,6.15080346668,6.21383276624,6.21383276634,6.21383276632,6.21383276632,6.21383276634,5.05894294075,5.29639921024,6.21383276574,6.21383276574,6.20469890484,6.21383276574,5.00235117844,4.132482179643,4.784534990743,6.21383276544,4.64914092504,5.39369024282,6.21383276572,6.21383276572,6.21383276562,6.16385896332,6.21383276562,6.21383276612,6.21383276602,6.21383276602,5.08422776334,6.21383276567,6.21383276567,6.21383276567,6.21383276574,6.21383276563,6.21383276563,5.11581378433,5.25903172858,5.79480389664,5.89130645628,6.21383276588,4.75910013508,5.53566014558,6.21383276544,2.11759233124
"t39",6.2138327657,0,2.03783748031,2.03783748031,2.03783748031,2.03783748031,2.03783748041,2.037837480368,2.037837480368,1.622811031398,2.40323468046,2.40323468046,2.40323468047,2.403234680472,2.403234680472,3.6426243191,6.2087603878,6.2087603878,6.2087603879,6.2087603879,5.3170729493,5.9537367173,6.2087603877,6.2087603877,6.2087603877,6.208760387,6.208760387,6.208760387,6.208760387,6.208760387,7.9411943052,8.61584885033,8.25537615133,8.6158488503,8.1359548103,7.08116250475,7.9029073604,8.01011022712,8.61584885074,8.61584885074,8.61584885072,8.61584885072,7.03738437982,8.6158488511,8.6158488511,8.6158488511,7.71131533099,6.77308207409,8.01674675559,8.61584885089,8.61584885089,8.15863497864,8.61584885075,8.61584885075,8.61584885075,8.61584885075,8.61584885075,8.61584885075,8.61584885082,8.61584885079,8.61584885049,7.996086741,6.5147128623,8.6524194875,9.92299473338,9.92299473358,9.50697170605,9.92299473348,9.13747527247,9.9229947336,9.73981277796,9.92299473356,9.92299473352,9.92299473352,9.7903052985,9.9229947335,9.9229947335,9.2888775425,5.61860759794,9.92299473424,9.92299473424,9.56106732254,9.922994734,9.922994734,9.922994734,9.922994734,9.92299473403,9.92299473408,9.92299473408,9.23051241003,9.92299473412,9.92299473402,9.92299473402,9.92299473412,9.92299473402,9.41889289692,9.53190116002,9.89033384852,9.92299473392,9.03020122494,9.92299473424,9.92299473424,9.09782591344,9.45999940694,9.92299473364,9.92299473364,9.92299473368,9.92299473368,9.85996543438,9.92299473394,9.92299473404,9.92299473402,9.92299473402,9.92299473404,8.76810490845,9.00556117794,9.92299473344,9.92299473344,9.91386087254,9.92299473344,8.71151314614,7.841644147343,8.493696958443,9.92299473314,8.35830289274,9.10285221052,9.92299473342,9.92299473342,9.92299473332,9.87302093102,9.92299473332,9.92299473382,9.92299473372,9.92299473372,8.79338973104,9.92299473337,9.92299473337,9.92299473337,9.92299473344,9.92299473333,9.92299473333,8.82497575203,8.96819369628,9.50396586434,9.60046842398,9.92299473358,8.46826210278,9.24482211328,9.92299473314,5.82675429894
"t124",6.21383276601,2.03783748031,0,0.2893934038,0.7391332422,1.6847968852,1.9479483883,1.947948388258,1.947948388258,1.532921939288,2.40323468077,2.40323468077,2.40323468078,2.403234680782,2.403234680782,3.64262431941,6.20876038811,6.20876038811,6.20876038821,6.20876038821,5.31707294961,5.95373671761,6.20876038801,6.20876038801,6.20876038801,6.20876038731,6.20876038731,6.20876038731,6.20876038731,6.20876038731,7.94119430551,8.61584885064,8.25537615164,8.61584885061,8.13595481061,7.08116250506,7.90290736071,8.01011022743,8.61584885105,8.61584885105,8.61584885103,8.61584885103,7.03738438013,8.61584885141,8.61584885141,8.61584885141,7.7113153313,6.7730820744,8.0167467559,8.6158488512,8.6158488512,8.15863497895,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885113,8.6158488511,8.6158488508,7.99608674131,6.51471286261,8.65241948781,9.92299473369,9.92299473389,9.50697170636,9.92299473379,9.13747527278,9.92299473391,9.73981277827,9.92299473387,9.92299473383,9.92299473383,9.79030529881,9.92299473381,9.92299473381,9.28887754281,5.61860759825,9.92299473455,9.92299473455,9.56106732285,9.92299473431,9.92299473431,9.92299473431,9.92299473431,9.92299473434,9.92299473439,9.92299473439,9.23051241034,9.92299473443,9.92299473433,9.92299473433,9.92299473443,9.92299473433,9.41889289723,9.53190116033,9.89033384883,9.92299473423,9.03020122525,9.92299473455,9.92299473455,9.09782591375,9.45999940725,9.92299473395,9.92299473395,9.92299473399,9.92299473399,9.85996543469,9.92299473425,9.92299473435,9.92299473433,9.92299473433,9.92299473435,8.76810490876,9.00556117825,9.92299473375,9.92299473375,9.91386087285,9.92299473375,8.71151314645,7.841644147653,8.493696958753,9.92299473345,8.35830289305,9.10285221083,9.92299473373,9.92299473373,9.92299473363,9.87302093133,9.92299473363,9.92299473413,9.92299473403,9.92299473403,8.79338973135,9.92299473368,9.92299473368,9.92299473368,9.92299473375,9.92299473364,9.92299473364,8.82497575234,8.96819369659,9.50396586465,9.60046842429,9.92299473389,8.46826210309,9.24482211359,9.92299473345,5.82675429925
"t125",6.21383276601,2.03783748031,0.2893934038,0,0.7391332422,1.6847968852,1.9479483883,1.947948388258,1.947948388258,1.532921939288,2.40323468077,2.40323468077,2.40323468078,2.403234680782,2.403234680782,3.64262431941,6.20876038811,6.20876038811,6.20876038821,6.20876038821,5.31707294961,5.95373671761,6.20876038801,6.20876038801,6.20876038801,6.20876038731,6.20876038731,6.20876038731,6.20876038731,6.20876038731,7.94119430551,8.61584885064,8.25537615164,8.61584885061,8.13595481061,7.08116250506,7.90290736071,8.01011022743,8.61584885105,8.61584885105,8.61584885103,8.61584885103,7.03738438013,8.61584885141,8.61584885141,8.61584885141,7.7113153313,6.7730820744,8.0167467559,8.6158488512,8.6158488512,8.15863497895,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885113,8.6158488511,8.6158488508,7.99608674131,6.51471286261,8.65241948781,9.92299473369,9.92299473389,9.50697170636,9.92299473379,9.13747527278,9.92299473391,9.73981277827,9.92299473387,9.92299473383,9.92299473383,9.79030529881,9.92299473381,9.92299473381,9.28887754281,5.61860759825,9.92299473455,9.92299473455,9.56106732285,9.92299473431,9.92299473431,9.92299473431,9.92299473431,9.92299473434,9.92299473439,9.92299473439,9.23051241034,9.92299473443,9.92299473433,9.92299473433,9.92299473443,9.92299473433,9.41889289723,9.53190116033,9.89033384883,9.92299473423,9.03020122525,9.92299473455,9.92299473455,9.09782591375,9.45999940725,9.92299473395,9.92299473395,9.92299473399,9.92299473399,9.85996543469,9.92299473425,9.92299473435,9.92299473433,9.92299473433,9.92299473435,8.76810490876,9.00556117825,9.92299473375,9.92299473375,9.91386087285,9.92299473375,8.71151314645,7.841644147653,8.493696958753,9.92299473345,8.35830289305,9.10285221083,9.92299473373,9.92299473373,9.92299473363,9.87302093133,9.92299473363,9.92299473413,9.92299473403,9.92299473403,8.79338973135,9.92299473368,9.92299473368,9.92299473368,9.92299473375,9.92299473364,9.92299473364,8.82497575234,8.96819369659,9.50396586465,9.60046842429,9.92299473389,8.46826210309,9.24482211359,9.92299473345,5.82675429925
"t98",6.21383276601,2.03783748031,0.7391332422,0.7391332422,0,1.6847968852,1.9479483883,1.947948388258,1.947948388258,1.532921939288,2.40323468077,2.40323468077,2.40323468078,2.403234680782,2.403234680782,3.64262431941,6.20876038811,6.20876038811,6.20876038821,6.20876038821,5.31707294961,5.95373671761,6.20876038801,6.20876038801,6.20876038801,6.20876038731,6.20876038731,6.20876038731,6.20876038731,6.20876038731,7.94119430551,8.61584885064,8.25537615164,8.61584885061,8.13595481061,7.08116250506,7.90290736071,8.01011022743,8.61584885105,8.61584885105,8.61584885103,8.61584885103,7.03738438013,8.61584885141,8.61584885141,8.61584885141,7.7113153313,6.7730820744,8.0167467559,8.6158488512,8.6158488512,8.15863497895,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885113,8.6158488511,8.6158488508,7.99608674131,6.51471286261,8.65241948781,9.92299473369,9.92299473389,9.50697170636,9.92299473379,9.13747527278,9.92299473391,9.73981277827,9.92299473387,9.92299473383,9.92299473383,9.79030529881,9.92299473381,9.92299473381,9.28887754281,5.61860759825,9.92299473455,9.92299473455,9.56106732285,9.92299473431,9.92299473431,9.92299473431,9.92299473431,9.92299473434,9.92299473439,9.92299473439,9.23051241034,9.92299473443,9.92299473433,9.92299473433,9.92299473443,9.92299473433,9.41889289723,9.53190116033,9.89033384883,9.92299473423,9.03020122525,9.92299473455,9.92299473455,9.09782591375,9.45999940725,9.92299473395,9.92299473395,9.92299473399,9.92299473399,9.85996543469,9.92299473425,9.92299473435,9.92299473433,9.92299473433,9.92299473435,8.76810490876,9.00556117825,9.92299473375,9.92299473375,9.91386087285,9.92299473375,8.71151314645,7.841644147653,8.493696958753,9.92299473345,8.35830289305,9.10285221083,9.92299473373,9.92299473373,9.92299473363,9.87302093133,9.92299473363,9.92299473413,9.92299473403,9.92299473403,8.79338973135,9.92299473368,9.92299473368,9.92299473368,9.92299473375,9.92299473364,9.92299473364,8.82497575234,8.96819369659,9.50396586465,9.60046842429,9.92299473389,8.46826210309,9.24482211359,9.92299473345,5.82675429925
"t51",6.21383276601,2.03783748031,1.6847968852,1.6847968852,1.6847968852,0,1.9479483883,1.947948388258,1.947948388258,1.532921939288,2.40323468077,2.40323468077,2.40323468078,2.403234680782,2.403234680782,3.64262431941,6.20876038811,6.20876038811,6.20876038821,6.20876038821,5.31707294961,5.95373671761,6.20876038801,6.20876038801,6.20876038801,6.20876038731,6.20876038731,6.20876038731,6.20876038731,6.20876038731,7.94119430551,8.61584885064,8.25537615164,8.61584885061,8.13595481061,7.08116250506,7.90290736071,8.01011022743,8.61584885105,8.61584885105,8.61584885103,8.61584885103,7.03738438013,8.61584885141,8.61584885141,8.61584885141,7.7113153313,6.7730820744,8.0167467559,8.6158488512,8.6158488512,8.15863497895,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885106,8.61584885113,8.6158488511,8.6158488508,7.99608674131,6.51471286261,8.65241948781,9.92299473369,9.92299473389,9.50697170636,9.92299473379,9.13747527278,9.92299473391,9.73981277827,9.92299473387,9.92299473383,9.92299473383,9.79030529881,9.92299473381,9.92299473381,9.28887754281,5.61860759825,9.92299473455,9.92299473455,9.56106732285,9.92299473431,9.92299473431,9.92299473431,9.92299473431,9.92299473434,9.92299473439,9.92299473439,9.23051241034,9.92299473443,9.92299473433,9.92299473433,9.92299473443,9.92299473433,9.41889289723,9.53190116033,9.89033384883,9.92299473423,9.03020122525,9.92299473455,9.92299473455,9.09782591375,9.45999940725,9.92299473395,9.92299473395,9.92299473399,9.92299473399,9.85996543469,9.92299473425,9.92299473435,9.92299473433,9.92299473433,9.92299473435,8.76810490876,9.00556117825,9.92299473375,9.92299473375,9.91386087285,9.92299473375,8.71151314645,7.841644147653,8.493696958753,9.92299473345,8.35830289305,9.10285221083,9.92299473373,9.92299473373,9.92299473363,9.87302093133,9.92299473363,9.92299473413,9.92299473403,9.92299473403,8.79338973135,9.92299473368,9.92299473368,9.92299473368,9.92299473375,9.92299473364,9.92299473364,8.82497575234,8.96819369659,9.50396586465,9.60046842429,9.92299473389,8.46826210309,9.24482211359,9.92299473345,5.82675429925
"t71",6.21383276611,2.03783748041,1.9479483883,1.9479483883,1.9479483883,1.9479483883,0,1.162382283758,1.162382283758,0.747355834788,2.40323468087,2.40323468087,2.40323468088,2.403234680882,2.403234680882,3.64262431951,6.20876038821,6.20876038821,6.20876038831,6.20876038831,5.31707294971,5.95373671771,6.20876038811,6.20876038811,6.20876038811,6.20876038741,6.20876038741,6.20876038741,6.20876038741,6.20876038741,7.94119430561,8.61584885074,8.25537615174,8.61584885071,8.13595481071,7.08116250516,7.90290736081,8.01011022753,8.61584885115,8.61584885115,8.61584885113,8.61584885113,7.03738438023,8.61584885151,8.61584885151,8.61584885151,7.7113153314,6.7730820745,8.016746756,8.6158488513,8.6158488513,8.15863497905,8.61584885116,8.61584885116,8.61584885116,8.61584885116,8.61584885116,8.61584885116,8.61584885123,8.6158488512,8.6158488509,7.99608674141,6.51471286271,8.65241948791,9.92299473379,9.92299473399,9.50697170646,9.92299473389,9.13747527288,9.92299473401,9.73981277837,9.92299473397,9.92299473393,9.92299473393,9.79030529891,9.92299473391,9.92299473391,9.28887754291,5.61860759835,9.92299473465,9.92299473465,9.56106732295,9.92299473441,9.92299473441,9.92299473441,9.92299473441,9.92299473444,9.92299473449,9.92299473449,9.23051241044,9.92299473453,9.92299473443,9.92299473443,9.92299473453,9.92299473443,9.41889289733,9.53190116043,9.89033384893,9.92299473433,9.03020122535,9.92299473465,9.92299473465,9.09782591385,9.45999940735,9.92299473405,9.92299473405,9.92299473409,9.92299473409,9.85996543479,9.92299473435,9.92299473445,9.92299473443,9.92299473443,9.92299473445,8.76810490886,9.00556117835,9.92299473385,9.92299473385,9.91386087295,9.92299473385,8.71151314655,7.841644147753,8.493696958853,9.92299473355,8.35830289315,9.10285221093,9.92299473383,9.92299473383,9.92299473373,9.87302093143,9.92299473373,9.92299473423,9.92299473413,9.92299473413,8.79338973145,9.92299473378,9.92299473378,9.92299473378,9.92299473385,9.92299473374,9.92299473374,8.82497575244,8.96819369669,9.50396586475,9.60046842439,9.92299473399,8.46826210319,9.24482211369,9.92299473355,5.82675429935
"t72",6.213832766068,2.037837480368,1.947948388258,1.947948388258,1.947948388258,1.947948388258,1.162382283758,0,1.152577053,0.73755060403,2.403234680828,2.403234680828,2.403234680838,2.40323468084,2.40323468084,3.642624319468,6.208760388168,6.208760388168,6.208760388268,6.208760388268,5.317072949668,5.953736717668,6.208760388068,6.208760388068,6.208760388068,6.208760387368,6.208760387368,6.208760387368,6.208760387368,6.208760387368,7.941194305568,8.615848850698,8.255376151698,8.615848850668,8.135954810668,7.081162505118,7.902907360768,8.010110227488,8.615848851108,8.615848851108,8.615848851088,8.615848851088,7.037384380188,8.615848851468,8.615848851468,8.615848851468,7.711315331358,6.773082074458,8.016746755958,8.615848851258,8.615848851258,8.158634979008,8.615848851118,8.615848851118,8.615848851118,8.615848851118,8.615848851118,8.615848851118,8.615848851188,8.615848851158,8.615848850858,7.996086741368,6.514712862668,8.652419487868,9.922994733748,9.922994733948,9.506971706418,9.922994733848,9.137475272838,9.922994733968,9.739812778328,9.922994733928,9.922994733888,9.922994733888,9.790305298868,9.922994733868,9.922994733868,9.288877542868,5.618607598308,9.922994734608,9.922994734608,9.561067322908,9.922994734368,9.922994734368,9.922994734368,9.922994734368,9.922994734398,9.922994734448,9.922994734448,9.230512410398,9.922994734488,9.922994734388,9.922994734388,9.922994734488,9.922994734388,9.418892897288,9.531901160388,9.890333848888,9.922994734288,9.030201225308,9.922994734608,9.922994734608,9.097825913808,9.459999407308,9.922994734008,9.922994734008,9.922994734048,9.922994734048,9.859965434748,9.922994734308,9.922994734408,9.922994734388,9.922994734388,9.922994734408,8.768104908818,9.005561178308,9.922994733808,9.922994733808,9.913860872908,9.922994733808,8.711513146508,7.841644147711,8.493696958811,9.922994733508,8.358302893108,9.102852210888,9.922994733788,9.922994733788,9.922994733688,9.873020931388,9.922994733688,9.922994734188,9.922994734088,9.922994734088,8.793389731408,9.922994733738,9.922994733738,9.922994733738,9.922994733808,9.922994733698,9.922994733698,8.824975752398,8.968193696648,9.503965864708,9.600468424348,9.922994733948,8.468262103148,9.244822113648,9.922994733508,5.826754299308
"t89",6.213832766068,2.037837480368,1.947948388258,1.947948388258,1.947948388258,1.947948388258,1.162382283758,1.152577053,0,0.44862164423,2.403234680828,2.403234680828,2.403234680838,2.40323468084,2.40323468084,3.642624319468,6.208760388168,6.208760388168,6.208760388268,6.208760388268,5.317072949668,5.953736717668,6.208760388068,6.208760388068,6.208760388068,6.208760387368,6.208760387368,6.208760387368,6.208760387368,6.208760387368,7.941194305568,8.615848850698,8.255376151698,8.615848850668,8.135954810668,7.081162505118,7.902907360768,8.010110227488,8.615848851108,8.615848851108,8.615848851088,8.615848851088,7.037384380188,8.615848851468,8.615848851468,8.615848851468,7.711315331358,6.773082074458,8.016746755958,8.615848851258,8.615848851258,8.158634979008,8.615848851118,8.615848851118,8.615848851118,8.615848851118,8.615848851118,8.615848851118,8.615848851188,8.615848851158,8.615848850858,7.996086741368,6.514712862668,8.652419487868,9.922994733748,9.922994733948,9.506971706418,9.922994733848,9.137475272838,9.922994733968,9.739812778328,9.922994733928,9.922994733888,9.922994733888,9.790305298868,9.922994733868,9.922994733868,9.288877542868,5.618607598308,9.922994734608,9.922994734608,9.561067322908,9.922994734368,9.922994734368,9.922994734368,9.922994734368,9.922994734398,9.922994734448,9.922994734448,9.230512410398,9.922994734488,9.922994734388,9.922994734388,9.922994734488,9.922994734388,9.418892897288,9.531901160388,9.890333848888,9.922994734288,9.030201225308,9.922994734608,9.922994734608,9.097825913808,9.459999407308,9.922994734008,9.922994734008,9.922994734048,9.922994734048,9.859965434748,9.922994734308,9.922994734408,9.922994734388,9.922994734388,9.922994734408,8.768104908818,9.005561178308,9.922994733808,9.922994733808,9.913860872908,9.922994733808,8.711513146508,7.841644147711,8.493696958811,9.922994733508,8.358302893108,9.102852210888,9.922994733788,9.922994733788,9.922994733688,9.873020931388,9.922994733688,9.922994734188,9.922994734088,9.922994734088,8.793389731408,9.922994733738,9.922994733738,9.922994733738,9.922994733808,9.922994733698,9.922994733698,8.824975752398,8.968193696648,9.503965864708,9.600468424348,9.922994733948,8.468262103148,9.244822113648,9.922994733508,5.826754299308
"t90",5.798806317098,1.622811031398,1.532921939288,1.532921939288,1.532921939288,1.532921939288,0.747355834788,0.73755060403,0.44862164423,0,1.988208231858,1.988208231858,1.988208231868,1.98820823187,1.98820823187,3.227597870498,5.793733939198,5.793733939198,5.793733939298,5.793733939298,4.902046500698,5.538710268698,5.793733939098,5.793733939098,5.793733939098,5.793733938398,5.793733938398,5.793733938398,5.793733938398,5.793733938398,7.526167856598,8.200822401728,7.840349702728,8.200822401698,7.720928361698,6.666136056148,7.487880911798,7.595083778518,8.200822402138,8.200822402138,8.200822402118,8.200822402118,6.622357931218,8.200822402498,8.200822402498,8.200822402498,7.296288882388,6.358055625488,7.601720306988,8.200822402288,8.200822402288,7.743608530038,8.200822402148,8.200822402148,8.200822402148,8.200822402148,8.200822402148,8.200822402148,8.200822402218,8.200822402188,8.200822401888,7.581060292398,6.099686413698,8.237393038898,9.507968284778,9.507968284978,9.091945257448,9.507968284878,8.722448823868,9.507968284998,9.324786329358,9.507968284958,9.507968284918,9.507968284918,9.375278849898,9.507968284898,9.507968284898,8.873851093898,5.203581149338,9.507968285638,9.507968285638,9.146040873938,9.507968285398,9.507968285398,9.507968285398,9.507968285398,9.507968285428,9.507968285478,9.507968285478,8.815485961428,9.507968285518,9.507968285418,9.507968285418,9.507968285518,9.507968285418,9.003866448318,9.116874711418,9.475307399918,9.507968285318,8.615174776338,9.507968285638,9.507968285638,8.682799464838,9.044972958338,9.507968285038,9.507968285038,9.507968285078,9.507968285078,9.444938985778,9.507968285338,9.507968285438,9.507968285418,9.507968285418,9.507968285438,8.353078459848,8.590534729338,9.507968284838,9.507968284838,9.498834423938,9.507968284838,8.296486697538,7.426617698741,8.078670509841,9.507968284538,7.943276444138,8.687825761918,9.507968284818,9.507968284818,9.507968284718,9.457994482418,9.507968284718,9.507968285218,9.507968285118,9.507968285118,8.378363282438,9.507968284768,9.507968284768,9.507968284768,9.507968284838,9.507968284728,9.507968284728,8.409949303428,8.553167247678,9.088939415738,9.185441975378,9.507968284978,8.053235654178,8.829795664678,9.507968284538,5.411727850338
