,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,12.316302,6.76813,8.005193,3.977707,7.83478,2.6145139,6.746594,5.7443957,1.4739146,6.6720376,0.6152826,6.098948,4.181664,4.558018,2.8355703
t39,-1.5919391,3.7181883,4.2940702,5.117289,3.0987942,0.6983602,5.6795015,7.9180593,4.0162053,1.5493902,3.7856467,9.625381,4.879543,7.005825,5.789988
t124,-1.5851144,3.8287525,4.334308,5.183177,3.060618,0.6755436,5.7348104,7.8764906,4.0270104,1.5953083,3.7557175,9.614579,4.839576,7.0106425,5.7382455
t125,-1.5177531,3.8032722,4.213488,5.206736,3.1283295,0.6932293,5.6514215,7.9738665,3.8982646,1.5429645,3.8190567,9.489777,4.9573927,7.128395,5.6179094
t98,-1.4973797,3.7991896,4.245831,5.2448525,3.0600967,0.6036968,5.699245,7.8991694,3.933718,1.5752676,3.699928,9.524221,4.8679266,7.072897,5.6409607
t51,-1.4994231,3.715766,4.233468,5.126861,3.1111739,0.6253258,5.648108,7.9250646,3.948773,1.508194,3.7712967,9.55992,4.903434,7.0158567,5.70792
t71,-1.6339558,3.6712275,4.2520223,5.0556784,3.1276658,0.7217525,5.644438,7.8729563,4.0089498,1.5416337,3.7498915,9.649814,4.959228,7.062476,5.7788754
t72,-1.5441608,3.6819985,4.227737,5.102239,3.1996677,0.7089425,5.569588,7.930824,3.962971,1.5261856,3.8041182,9.60067,4.917622,7.0420375,5.6476717
t89,-1.6471804,3.7489274,4.261016,5.0874476,3.1845334,0.8196257,5.6239934,8.005191,3.9972076,1.5343312,3.8881898,9.650323,4.972433,7.0870595,5.781001
t90,-1.6679775,3.6592755,4.3720436,5.047261,3.192883,0.72701436,5.591309,7.8380427,4.1076536,1.5867203,3.7347581,9.624791,4.8273363,6.93402,5.7842903
t131,-1.7446333,3.883009,4.379696,5.1854825,3.1415162,0.8501255,5.6802206,7.9334545,4.1150784,1.6563259,3.7989187,9.809792,4.8077235,7.022484,5.4397554
t132,-1.6776452,3.903205,4.347502,5.245092,3.14404,0.782879,5.6668024,7.917512,4.0717487,1.6639774,3.7470584,9.778808,4.776053,7.056095,5.343744
t146,-1.5911797,3.9585283,4.2775884,5.2614455,3.244108,0.82419795,5.5681305,8.018295,4.0110216,1.6501081,3.8486862,9.789524,4.7809067,7.0631237,5.3648424
