accepted_species,estimate
t4,-0.09864341856797978
t5,-0.09765265833660006
t32,-0.08239450280759938
t35,-0.08221577672631002
t33,-0.08222089020471658
t71,-0.08019543698911996
t64,-0.7244170218893592
t10,-0.6971902189264492
t41,-0.7038467444281126
t59,-0.7131392349885364
