accepted_species,estimate
t56,-0.06391615
t63,-0.22846198
t107,-0.060622092
t108,-0.12085602
t135,-0.22846198
t136,-0.16822799
t70,-0.07386158
t71,-0.22846198
t58,-0.31308842
t39,-0.4980662
t77,0.09635689
t78,-0.53752357
t101,0.07351156
t102,0.07351156
t100,0.07351156
