,0,1,2,3,4,5,6,7,8,9,10,11
t102,6.8403687,8.186281,0.4892383,6.6645617,5.643408,2.6441636,4.121692,4.015649,9.775938,6.7818685,2.0913634,5.641064
t103,7.0180645,8.209666,0.47682163,6.6358066,5.6736884,2.7398918,4.2271714,4.0714993,9.641632,6.756083,2.0892935,5.76489
t5,7.0476255,8.275764,0.39170456,6.708035,5.652607,2.571706,4.1515913,3.9847994,9.827706,6.6252685,1.9818308,5.7940893
t51,7.153261,8.171279,0.4241695,6.5758944,5.4817734,2.6351056,3.9510524,4.147223,10.042549,6.434037,1.808122,5.9715395
t52,7.0817227,8.152175,0.46431124,6.5495653,5.5384088,2.5443568,3.9960759,4.2472787,9.987705,6.4528775,1.7003502,5.9510727
t94,7.778425,8.101484,0.56998426,6.2842326,4.5418553,2.8418472,3.0377417,3.9129367,10.927142,5.5192127,1.2708411,6.638692
t95,7.843467,8.076301,0.5255234,6.2585263,4.5314074,2.871604,3.02712,3.9635227,10.954164,5.539849,1.2129605,6.641869
t100,7.8679852,8.108203,0.5607135,6.228675,4.5305867,2.8477736,2.9793398,3.9278018,10.93834,5.4896483,1.1836569,6.6832004
t101,7.8485413,8.011372,0.46015465,6.1759586,4.588664,2.9359312,2.9657445,4.0293,10.860096,5.4724417,1.1939262,6.715463
t63,7.768989,8.147887,0.60077053,6.304931,4.5057116,2.7980402,3.0634768,3.888401,10.96103,5.5624185,1.273552,6.5966735
t49,7.355275,7.982021,0.24461952,6.5624404,5.1538424,2.7004647,3.571907,4.211055,10.438143,5.993276,1.6472003,6.2746367
t74,7.3939705,7.9129577,0.17191522,6.5506477,5.061477,2.7098262,3.4269555,4.2473254,10.584459,5.8316936,1.5817579,6.404813
t75,7.3727446,7.8716464,0.14506069,6.4912252,5.137695,2.7858934,3.5495815,4.2780943,10.457055,5.9616284,1.6855862,6.276622
t96,7.277225,7.74631,0.0150938975,6.5370307,5.173268,2.7914102,3.5196722,4.347025,10.489132,5.9263806,1.7087597,6.3012266
t97,7.328253,7.8204784,0.08225655,6.5806036,5.0980372,2.7039218,3.4584374,4.254865,10.5602665,5.8572483,1.6715512,6.3784604
t67,7.4465604,7.896507,0.16247281,6.504185,5.0252485,2.7852705,3.4636123,4.311824,10.531971,5.880097,1.5699581,6.350479
t47,-5.635201,5.7259445,4.868784,7.274268,0.08283739,4.5796175,3.791257,4.38534,2.6435337,-4.2728753,9.972331,5.6511674
t48,-5.6169415,5.752293,4.778264,7.28454,0.094430074,4.5151925,3.7138314,4.5071483,2.734806,-4.1038814,9.913995,5.7071776
t58,-5.5955358,5.621909,4.833916,7.109801,0.10679191,4.488935,3.77337,4.306827,2.6327486,-4.2742324,9.926053,5.8032455
t72,-5.572378,5.6484923,4.7771735,7.1122613,0.14613083,4.4539714,3.7240384,4.3759594,2.6941988,-4.196969,9.891695,5.8342195
t73,-5.629862,5.561949,4.856301,7.102352,0.056643866,4.543264,3.7890277,4.2616014,2.6004288,-4.323629,9.968349,5.8157444
t61,-5.608732,5.695232,4.782699,7.177517,0.15536964,4.4874377,3.72389,4.399789,2.6957428,-4.1938305,9.912122,5.787978
t64,-5.633729,5.8901234,4.711586,7.4909325,0.029438982,4.5859346,3.6524758,4.6384506,2.880817,-3.97032,9.985557,5.4373565
t115,-5.6743917,5.983337,4.656554,7.5633416,-0.02727309,4.634049,3.5838208,4.733286,2.980421,-3.8634572,10.034881,5.3675513
t116,-5.7207932,5.864773,4.6360483,7.438306,0.08335019,4.665542,3.5716128,4.603662,2.8882077,-3.989718,10.071872,5.4841785
t65,-5.6265564,5.911763,4.6864133,7.495074,0.08045185,4.5730653,3.6406186,4.646993,2.9135032,-3.9521656,9.984345,5.430154
t66,-5.65407,5.8953676,4.6922317,7.500645,0.003458719,4.6112666,3.6247115,4.6530704,2.8930147,-3.9521396,10.012551,5.4250507
t9,-5.566554,5.771367,4.796549,7.256587,0.15497029,4.4570436,3.7526772,4.5051413,2.7236283,-4.103126,9.868595,5.781461
t42,7.2257004,8.40977,0.2904074,2.6632493,9.18886,0.10437558,2.3432279,4.7295604,5.7398686,8.507539,2.7364166,1.5769683
t43,7.1407385,8.377893,0.2770555,2.6569443,9.092488,0.10748736,2.310779,4.7183375,5.695882,8.377045,2.7210321,1.654684
t53,7.2260013,8.291146,0.35433397,2.9618516,8.974441,0.15686421,2.2477872,4.7865562,5.8348703,8.605415,2.6092625,1.6469988
t54,7.215379,8.216495,0.50182647,3.0715778,8.866814,0.24157473,2.3559299,4.8347387,5.952476,8.596671,2.5312572,1.7332236
t35,7.0832,8.102262,0.4538036,2.9820218,8.7217865,0.25011346,2.430378,4.697388,5.9247303,8.328646,2.6550345,1.8239511
t56,7.177755,8.217919,0.3353695,3.0046618,8.744878,0.27360183,2.3244824,4.7005963,5.8577647,8.398309,2.5983758,1.7971786
t57,7.1072416,8.03601,0.38209623,2.9581678,8.810295,0.19864726,2.3769293,4.7664895,5.84559,8.617956,2.6862977,1.648177
t119,7.1581993,8.024608,0.5279674,2.9730039,8.888848,0.19065374,2.499068,4.732997,5.9533987,8.609912,2.7684302,1.6156281
t120,7.0749793,8.048447,0.6422899,2.9482293,8.9650345,0.114151984,2.5049925,4.752675,5.9970627,8.492219,2.7262647,1.6674312
t82,7.1249666,8.137785,0.6799626,2.896854,9.046276,0.1270648,2.5343013,4.7927766,6.0482855,8.501983,2.6760848,1.7104589
t19,7.0295143,8.3028,0.5764978,2.9105217,9.05275,0.0019876538,2.3635104,4.8203483,5.919005,8.346856,2.5219164,1.7168727
t89,7.070504,8.30563,0.41010752,2.9477518,9.045453,-0.04199367,2.2316492,4.6891212,5.860337,8.383638,2.672236,1.4983835
t90,7.033501,8.1661625,0.59606737,3.0343049,8.98566,0.04357099,2.3663821,4.8112564,5.9664445,8.452469,2.582338,1.6362333
t18,7.096013,8.15674,0.38812053,2.9115067,8.625107,0.3017941,2.4176166,4.6786833,5.885702,8.215073,2.6582606,1.933181
t23,7.061389,8.268618,0.39428046,2.3777287,9.281233,-0.0016697285,2.3467395,4.6851163,5.88686,8.506527,2.9867694,1.5409619
t69,7.0494304,8.278961,0.40385085,2.2743413,9.412995,-0.076323695,2.348526,4.7121525,5.91453,8.655751,3.0494287,1.5165404
t70,7.157522,8.311399,0.32779226,2.4037175,9.288633,0.038368005,2.2805421,4.6408715,5.917256,8.500994,2.8886147,1.492813
t50,7.0730014,8.2582855,0.42706922,2.4256907,9.298768,-0.01971659,2.365007,4.7822495,5.853264,8.593859,2.9343724,1.5399244
t44,7.2231894,8.401627,0.32126448,2.513551,9.171076,0.072412625,2.4568524,4.700897,5.928525,8.486523,2.7454927,1.6935625
t45,7.164714,8.40914,0.4735459,2.6108847,9.331473,-0.025036523,2.3880775,4.6790724,5.9718294,8.451847,2.7656486,1.5064542
t98,7.1814194,8.590997,0.20112243,2.3844306,9.310677,-0.049876135,2.3159754,4.7293715,5.7400517,8.356095,2.644249,1.6800328
t99,7.140491,8.653805,0.13705947,2.3311615,9.275623,-0.024785284,2.2668583,4.6826735,5.690891,8.285016,2.5807393,1.7254183
t28,7.2147064,8.546724,0.22667938,2.320241,9.190602,0.06518051,2.385474,4.6420693,5.8089294,8.297722,2.6533785,1.8184065
t3,6.949643,8.274147,0.29256353,2.714578,8.650366,0.26243824,2.5339231,4.5296993,5.9014773,7.776266,2.6121917,2.081929
t4,6.977009,8.28246,0.30905455,2.7200356,8.679529,0.24502543,2.508051,4.5525923,5.888529,7.8094497,2.6310813,2.053285
