"accepted_species","trait_BM_trend_scaled"
"t1",0
"t6",0
"t10",0
"t24",0
"t25",0
"t85",0
"t86",0
"t84",0
"t7",0
"t21",0
"t22",0
"t46",0
"t91",0
"t92",0
"t62",0
"t2",1
"t8",1
"t40",1
"t78",1
"t79",1
"t106",1
"t107",1
"t71",1
"t37",1
"t38",1
"t31",0
"t108",1
"t109",0
"t93",1
"t59",1
"t39",1
"t36",0
"t17",0
"t55",1
"t76",1
"t77",1
"t121",1
"t122",1
"t13",1
"t111",1
"t112",0
"t110",1
"t32",0
"t20",0
"t33",1
"t34",1
"t14",1
"t15",0
"t16",1
"t26",1
"t27",1
"t41",1
"t113",1
"t114",1
"t83",1
"t117",1
"t118",1
"t60",1
"t87",1
"t88",1
"t68",0
"t80",0
"t81",0
"t104",0
"t105",0
"t29",0
"t30",0
"t11",0
"t12",0
"t102",0
"t103",0
"t5",0
"t51",0
"t52",0
"t94",0
"t95",0
"t100",0
"t101",0
"t63",0
"t49",0
"t74",0
"t75",0
"t96",0
"t97",0
"t67",0
"t47",1
"t48",1
"t58",1
"t72",1
"t73",1
"t61",0
"t64",0
"t115",0
"t116",0
"t65",0
"t66",0
"t9",0
"t42",0
"t43",0
"t53",0
"t54",0
"t35",0
"t56",0
"t57",0
"t119",0
"t120",0
"t82",0
"t19",0
"t89",0
"t90",0
"t18",0
"t23",0
"t69",0
"t70",0
"t50",0
"t44",0
"t45",0
"t98",0
"t99",1
"t28",0
"t3",0
"t4",0
