"accepted_species","traits"
"t13",1
"t15",0
"t16",1
"t19",0
"t24",0
"t25",1
"t30",1
"t31",0
"t32",1
"t33",0
"t35",1
"t36",1
"t37",0
"t38",0
"t41",1
"t42",0
"t46",0
"t47",0
"t50",1
"t51",1
"t52",1
"t53",0
"t54",0
"t55",1
"t56",1
"t57",1
"t58",0
"t59",0
"t61",0
"t62",0
"t63",1
"t65",0
"t66",0
"t67",0
"t68",0
"t69",1
"t70",0
"t71",1
"t72",1
"t73",0
"t75",1
"t77",1
"t78",0
"t79",1
"t80",0
"t81",1
"t82",1
"t84",0
"t85",1
"t86",1
"t87",1
"t88",0
"t89",1
"t90",0
"t92",1
"t93",1
"t94",0
"t95",1
"t96",1
"t97",1
"t99",1
"t100",0
"t101",1
"t102",0
"t103",1
"t104",0
"t105",0
"t106",1
"t107",1
"t108",0
"t109",1
"t110",0
"t111",0
"t112",0
"t113",1
"t114",0
"t115",1
"t116",1
"t117",0
"t118",0
"t119",1
"t120",1
"t121",0
"t122",0
"t123",0
"t124",0
"t125",0
"t126",1
"t127",0
"t128",0
"t129",1
"t130",1
"t131",0
"t132",0
"t133",1
"t134",1
"t135",0
"t136",1
"t137",1
"t138",1
