"","t8","t78","t120","t121","t48","t13","t66","t71","t72","t93","t94","t31","t126","t127","t80","t101","t102","t23","t53","t54","t87","t103","t104","t51","t108","t109","t30","t19","t20","t55","t56","t40","t63","t74","t75","t50","t69","t70","t122","t123","t42","t81","t82","t21","t22","t17","t18","t16","t52","t124","t125","t46","t47","t116","t117","t62","t33","t57","t105","t106","t44","t32","t12","t27","t28","t6","t128","t129","t45","t79","t132","t133","t107","t14","t15","t9","t25","t67","t68","t60","t61","t89","t90","t85","t86","t130","t131","t64","t65","t41","t118","t119","t29","t24","t97","t98","t73","t7","t1","t26","t34","t35","t88","t112","t113","t114","t115","t43","t76","t77","t110","t111","t83","t38","t10","t11","t95","t96","t49","t84","t99","t100","t91","t92","t36","t37","t58","t59","t39","t5","t3","t4","t2"
"t8",0,2.4685330469,2.61435111615,2.61435111615,2.6143511161,2.78347771456,2.78347771456,2.78347771456,2.78347771456,2.78347771455,2.78347771455,1.96067751216,2.7834777145,2.7834777145,3.53788480486,3.53788480486,3.53788480486,3.53788480446,3.29247760016,3.10480121871,3.53788480486,3.5378848049,3.5378848049,3.53788480487,3.53788480487,3.53788480487,3.51587734917,3.53788480437,3.03799797167,3.53788480496,3.53788480496,3.53788480486,3.53788480485,3.53788480485,3.53788480485,3.0024171084,3.29924450205,3.53788480485,3.53788480491,3.53788480491,3.53788480486,3.28408496276,3.53788480486,3.53788480498,3.53788480498,2.88727328888,3.53788480448,3.53788480456,3.37015940356,3.53788480487,3.53788480487,3.07689412776,3.53788480496,3.53788480494,3.53788480494,3.53788480496,2.8007391907,3.53788480506,3.53788480506,3.53788480506,3.14052746366,3.26826867296,2.24296689576,3.53788480466,2.98541485096,1.22235694506,5.95499234975,5.95499234975,5.95499234976,5.95499234966,5.954992349597,5.954992349597,5.95499234966,5.95499234956,5.95499234956,4.40381462786,5.95499234946,5.95499234956,5.95499234956,5.95499234956,5.95499234956,5.95499234958,5.95499234958,5.95499234958,5.95499234958,5.95499234962,5.95499234962,5.95499234946,5.95499234946,5.74513009761,5.9549923495,5.9549923495,5.07099027986,5.95499234976,5.95499234936,5.95499234936,5.95499234936,3.22479894723,4.76710279166,8.49591901931,8.63262835991,8.63262835991,8.63262835991,8.63262836001,8.63262836001,8.63262835997,8.63262835997,8.63262835991,8.63262835971,8.63262835971,8.63262835971,8.54562932015,8.63262835971,8.63262835971,7.42837042116,8.63262835986,8.5346574534,8.63262836011,8.63262836011,8.63262836011,8.57031698496,8.63262836016,8.63262836011,8.63262836011,8.63262836011,8.63262836011,8.63262836021,8.63262836021,8.63262836011,5.19519742185,5.30928909051,6.42436794111,4.48316621581
"t78",2.4685330469,0,0.47977716565,0.47977716565,1.021113481,4.98549050946,4.98549050946,4.98549050946,4.98549050946,4.98549050945,4.98549050945,4.16269030706,4.9854905094,4.9854905094,5.73989759976,5.73989759976,5.73989759976,5.73989759936,5.49449039506,5.30681401361,5.73989759976,5.7398975998,5.7398975998,5.73989759977,5.73989759977,5.73989759977,5.71789014407,5.73989759927,5.24001076657,5.73989759986,5.73989759986,5.73989759976,5.73989759975,5.73989759975,5.73989759975,5.2044299033,5.50125729695,5.73989759975,5.73989759981,5.73989759981,5.73989759976,5.48609775766,5.73989759976,5.73989759988,5.73989759988,5.08928608378,5.73989759938,5.73989759946,5.57217219846,5.73989759977,5.73989759977,5.27890692266,5.73989759986,5.73989759984,5.73989759984,5.73989759986,5.0027519856,5.73989759996,5.73989759996,5.73989759996,5.34254025856,5.47028146786,4.44497969066,5.73989759956,5.18742764586,3.42436973996,8.15700514465,8.15700514465,8.15700514466,8.15700514456,8.157005144497,8.157005144497,8.15700514456,8.15700514446,8.15700514446,6.60582742276,8.15700514436,8.15700514446,8.15700514446,8.15700514446,8.15700514446,8.15700514448,8.15700514448,8.15700514448,8.15700514448,8.15700514452,8.15700514452,8.15700514436,8.15700514436,7.94714289251,8.1570051444,8.1570051444,7.27300307476,8.15700514466,8.15700514426,8.15700514426,8.15700514426,5.42681174213,6.96911558656,10.69793181421,10.83464115481,10.83464115481,10.83464115481,10.83464115491,10.83464115491,10.83464115487,10.83464115487,10.83464115481,10.83464115461,10.83464115461,10.83464115461,10.74764211505,10.83464115461,10.83464115461,9.63038321606,10.83464115476,10.7366702483,10.83464115501,10.83464115501,10.83464115501,10.77232977986,10.83464115506,10.83464115501,10.83464115501,10.83464115501,10.83464115501,10.83464115511,10.83464115511,10.83464115501,7.39721021675,7.51130188541,8.62638073601,6.68517901071
"t120",2.61435111615,0.47977716565,0,0.1356950477,1.16693155025,5.13130857871,5.13130857871,5.13130857871,5.13130857871,5.1313085787,5.1313085787,4.30850837631,5.13130857865,5.13130857865,5.88571566901,5.88571566901,5.88571566901,5.88571566861,5.64030846431,5.45263208286,5.88571566901,5.88571566905,5.88571566905,5.88571566902,5.88571566902,5.88571566902,5.86370821332,5.88571566852,5.38582883582,5.88571566911,5.88571566911,5.88571566901,5.885715669,5.885715669,5.885715669,5.35024797255,5.6470753662,5.885715669,5.88571566906,5.88571566906,5.88571566901,5.63191582691,5.88571566901,5.88571566913,5.88571566913,5.23510415303,5.88571566863,5.88571566871,5.71799026771,5.88571566902,5.88571566902,5.42472499191,5.88571566911,5.88571566909,5.88571566909,5.88571566911,5.14857005485,5.88571566921,5.88571566921,5.88571566921,5.48835832781,5.61609953711,4.59079775991,5.88571566881,5.33324571511,3.57018780921,8.3028232139,8.3028232139,8.30282321391,8.30282321381,8.302823213747,8.302823213747,8.30282321381,8.30282321371,8.30282321371,6.75164549201,8.30282321361,8.30282321371,8.30282321371,8.30282321371,8.30282321371,8.30282321373,8.30282321373,8.30282321373,8.30282321373,8.30282321377,8.30282321377,8.30282321361,8.30282321361,8.09296096176,8.30282321365,8.30282321365,7.41882114401,8.30282321391,8.30282321351,8.30282321351,8.30282321351,5.57262981138,7.11493365581,10.84374988346,10.98045922406,10.98045922406,10.98045922406,10.98045922416,10.98045922416,10.98045922412,10.98045922412,10.98045922406,10.98045922386,10.98045922386,10.98045922386,10.8934601843,10.98045922386,10.98045922386,9.77620128531,10.98045922401,10.88248831755,10.98045922426,10.98045922426,10.98045922426,10.91814784911,10.98045922431,10.98045922426,10.98045922426,10.98045922426,10.98045922426,10.98045922436,10.98045922436,10.98045922426,7.543028286,7.65711995466,8.77219880526,6.83099707996
"t121",2.61435111615,0.47977716565,0.1356950477,0,1.16693155025,5.13130857871,5.13130857871,5.13130857871,5.13130857871,5.1313085787,5.1313085787,4.30850837631,5.13130857865,5.13130857865,5.88571566901,5.88571566901,5.88571566901,5.88571566861,5.64030846431,5.45263208286,5.88571566901,5.88571566905,5.88571566905,5.88571566902,5.88571566902,5.88571566902,5.86370821332,5.88571566852,5.38582883582,5.88571566911,5.88571566911,5.88571566901,5.885715669,5.885715669,5.885715669,5.35024797255,5.6470753662,5.885715669,5.88571566906,5.88571566906,5.88571566901,5.63191582691,5.88571566901,5.88571566913,5.88571566913,5.23510415303,5.88571566863,5.88571566871,5.71799026771,5.88571566902,5.88571566902,5.42472499191,5.88571566911,5.88571566909,5.88571566909,5.88571566911,5.14857005485,5.88571566921,5.88571566921,5.88571566921,5.48835832781,5.61609953711,4.59079775991,5.88571566881,5.33324571511,3.57018780921,8.3028232139,8.3028232139,8.30282321391,8.30282321381,8.302823213747,8.302823213747,8.30282321381,8.30282321371,8.30282321371,6.75164549201,8.30282321361,8.30282321371,8.30282321371,8.30282321371,8.30282321371,8.30282321373,8.30282321373,8.30282321373,8.30282321373,8.30282321377,8.30282321377,8.30282321361,8.30282321361,8.09296096176,8.30282321365,8.30282321365,7.41882114401,8.30282321391,8.30282321351,8.30282321351,8.30282321351,5.57262981138,7.11493365581,10.84374988346,10.98045922406,10.98045922406,10.98045922406,10.98045922416,10.98045922416,10.98045922412,10.98045922412,10.98045922406,10.98045922386,10.98045922386,10.98045922386,10.8934601843,10.98045922386,10.98045922386,9.77620128531,10.98045922401,10.88248831755,10.98045922426,10.98045922426,10.98045922426,10.91814784911,10.98045922431,10.98045922426,10.98045922426,10.98045922426,10.98045922426,10.98045922436,10.98045922436,10.98045922426,7.543028286,7.65711995466,8.77219880526,6.83099707996
"t48",2.6143511161,1.021113481,1.16693155025,1.16693155025,0,5.13130857866,5.13130857866,5.13130857866,5.13130857866,5.13130857865,5.13130857865,4.30850837626,5.1313085786,5.1313085786,5.88571566896,5.88571566896,5.88571566896,5.88571566856,5.64030846426,5.45263208281,5.88571566896,5.885715669,5.885715669,5.88571566897,5.88571566897,5.88571566897,5.86370821327,5.88571566847,5.38582883577,5.88571566906,5.88571566906,5.88571566896,5.88571566895,5.88571566895,5.88571566895,5.3502479725,5.64707536615,5.88571566895,5.88571566901,5.88571566901,5.88571566896,5.63191582686,5.88571566896,5.88571566908,5.88571566908,5.23510415298,5.88571566858,5.88571566866,5.71799026766,5.88571566897,5.88571566897,5.42472499186,5.88571566906,5.88571566904,5.88571566904,5.88571566906,5.1485700548,5.88571566916,5.88571566916,5.88571566916,5.48835832776,5.61609953706,4.59079775986,5.88571566876,5.33324571506,3.57018780916,8.30282321385,8.30282321385,8.30282321386,8.30282321376,8.302823213697,8.302823213697,8.30282321376,8.30282321366,8.30282321366,6.75164549196,8.30282321356,8.30282321366,8.30282321366,8.30282321366,8.30282321366,8.30282321368,8.30282321368,8.30282321368,8.30282321368,8.30282321372,8.30282321372,8.30282321356,8.30282321356,8.09296096171,8.3028232136,8.3028232136,7.41882114396,8.30282321386,8.30282321346,8.30282321346,8.30282321346,5.57262981133,7.11493365576,10.84374988341,10.98045922401,10.98045922401,10.98045922401,10.98045922411,10.98045922411,10.98045922407,10.98045922407,10.98045922401,10.98045922381,10.98045922381,10.98045922381,10.89346018425,10.98045922381,10.98045922381,9.77620128526,10.98045922396,10.8824883175,10.98045922421,10.98045922421,10.98045922421,10.91814784906,10.98045922426,10.98045922421,10.98045922421,10.98045922421,10.98045922421,10.98045922431,10.98045922431,10.98045922421,7.54302828595,7.65711995461,8.77219880521,6.83099707991
"t13",2.78347771456,4.98549050946,5.13130857871,5.13130857871,5.13130857866,0,2.9524673,2.9524673,2.9524673,2.95246729999,2.95246729999,2.6606994776,3.48349967994,3.48349967994,5.8857156693,5.8857156693,5.8857156693,5.8857156689,5.6403084646,5.45263208315,5.8857156693,5.88571566934,5.88571566934,5.88571566931,5.88571566931,5.88571566931,5.86370821361,5.88571566881,5.38582883611,5.8857156694,5.8857156694,5.8857156693,5.88571566929,5.88571566929,5.88571566929,5.35024797284,5.64707536649,5.88571566929,5.88571566935,5.88571566935,5.8857156693,5.6319158272,5.8857156693,5.88571566942,5.88571566942,5.23510415332,5.88571566892,5.885715669,5.717990268,5.88571566931,5.88571566931,5.4247249922,5.8857156694,5.88571566938,5.88571566938,5.8857156694,5.14857005514,5.8857156695,5.8857156695,5.8857156695,5.4883583281,5.6160995374,4.5907977602,5.8857156691,5.3332457154,3.5701878095,8.30282321419,8.30282321419,8.3028232142,8.3028232141,8.302823214037,8.302823214037,8.3028232141,8.302823214,8.302823214,6.7516454923,8.3028232139,8.302823214,8.302823214,8.302823214,8.302823214,8.30282321402,8.30282321402,8.30282321402,8.30282321402,8.30282321406,8.30282321406,8.3028232139,8.3028232139,8.09296096205,8.30282321394,8.30282321394,7.4188211443,8.3028232142,8.3028232138,8.3028232138,8.3028232138,5.57262981167,7.1149336561,10.84374988375,10.98045922435,10.98045922435,10.98045922435,10.98045922445,10.98045922445,10.98045922441,10.98045922441,10.98045922435,10.98045922415,10.98045922415,10.98045922415,10.89346018459,10.98045922415,10.98045922415,9.7762012856,10.9804592243,10.88248831784,10.98045922455,10.98045922455,10.98045922455,10.9181478494,10.9804592246,10.98045922455,10.98045922455,10.98045922455,10.98045922455,10.98045922465,10.98045922465,10.98045922455,7.54302828629,7.65711995495,8.77219880555,6.83099708025
"t66",2.78347771456,4.98549050946,5.13130857871,5.13130857871,5.13130857866,2.9524673,0,0.838385538,0.838385538,0.83838553799,0.83838553799,2.6606994776,3.48349967994,3.48349967994,5.8857156693,5.8857156693,5.8857156693,5.8857156689,5.6403084646,5.45263208315,5.8857156693,5.88571566934,5.88571566934,5.88571566931,5.88571566931,5.88571566931,5.86370821361,5.88571566881,5.38582883611,5.8857156694,5.8857156694,5.8857156693,5.88571566929,5.88571566929,5.88571566929,5.35024797284,5.64707536649,5.88571566929,5.88571566935,5.88571566935,5.8857156693,5.6319158272,5.8857156693,5.88571566942,5.88571566942,5.23510415332,5.88571566892,5.885715669,5.717990268,5.88571566931,5.88571566931,5.4247249922,5.8857156694,5.88571566938,5.88571566938,5.8857156694,5.14857005514,5.8857156695,5.8857156695,5.8857156695,5.4883583281,5.6160995374,4.5907977602,5.8857156691,5.3332457154,3.5701878095,8.30282321419,8.30282321419,8.3028232142,8.3028232141,8.302823214037,8.302823214037,8.3028232141,8.302823214,8.302823214,6.7516454923,8.3028232139,8.302823214,8.302823214,8.302823214,8.302823214,8.30282321402,8.30282321402,8.30282321402,8.30282321402,8.30282321406,8.30282321406,8.3028232139,8.3028232139,8.09296096205,8.30282321394,8.30282321394,7.4188211443,8.3028232142,8.3028232138,8.3028232138,8.3028232138,5.57262981167,7.1149336561,10.84374988375,10.98045922435,10.98045922435,10.98045922435,10.98045922445,10.98045922445,10.98045922441,10.98045922441,10.98045922435,10.98045922415,10.98045922415,10.98045922415,10.89346018459,10.98045922415,10.98045922415,9.7762012856,10.9804592243,10.88248831784,10.98045922455,10.98045922455,10.98045922455,10.9181478494,10.9804592246,10.98045922455,10.98045922455,10.98045922455,10.98045922455,10.98045922465,10.98045922465,10.98045922455,7.54302828629,7.65711995495,8.77219880555,6.83099708025
"t71",2.78347771456,4.98549050946,5.13130857871,5.13130857871,5.13130857866,2.9524673,0.838385538,0,0.744913255,0.78033992561,0.78033992561,2.6606994776,3.48349967994,3.48349967994,5.8857156693,5.8857156693,5.8857156693,5.8857156689,5.6403084646,5.45263208315,5.8857156693,5.88571566934,5.88571566934,5.88571566931,5.88571566931,5.88571566931,5.86370821361,5.88571566881,5.38582883611,5.8857156694,5.8857156694,5.8857156693,5.88571566929,5.88571566929,5.88571566929,5.35024797284,5.64707536649,5.88571566929,5.88571566935,5.88571566935,5.8857156693,5.6319158272,5.8857156693,5.88571566942,5.88571566942,5.23510415332,5.88571566892,5.885715669,5.717990268,5.88571566931,5.88571566931,5.4247249922,5.8857156694,5.88571566938,5.88571566938,5.8857156694,5.14857005514,5.8857156695,5.8857156695,5.8857156695,5.4883583281,5.6160995374,4.5907977602,5.8857156691,5.3332457154,3.5701878095,8.30282321419,8.30282321419,8.3028232142,8.3028232141,8.302823214037,8.302823214037,8.3028232141,8.302823214,8.302823214,6.7516454923,8.3028232139,8.302823214,8.302823214,8.302823214,8.302823214,8.30282321402,8.30282321402,8.30282321402,8.30282321402,8.30282321406,8.30282321406,8.3028232139,8.3028232139,8.09296096205,8.30282321394,8.30282321394,7.4188211443,8.3028232142,8.3028232138,8.3028232138,8.3028232138,5.57262981167,7.1149336561,10.84374988375,10.98045922435,10.98045922435,10.98045922435,10.98045922445,10.98045922445,10.98045922441,10.98045922441,10.98045922435,10.98045922415,10.98045922415,10.98045922415,10.89346018459,10.98045922415,10.98045922415,9.7762012856,10.9804592243,10.88248831784,10.98045922455,10.98045922455,10.98045922455,10.9181478494,10.9804592246,10.98045922455,10.98045922455,10.98045922455,10.98045922455,10.98045922465,10.98045922465,10.98045922455,7.54302828629,7.65711995495,8.77219880555,6.83099708025
"t72",2.78347771456,4.98549050946,5.13130857871,5.13130857871,5.13130857866,2.9524673,0.838385538,0.744913255,0,0.78033992561,0.78033992561,2.6606994776,3.48349967994,3.48349967994,5.8857156693,5.8857156693,5.8857156693,5.8857156689,5.6403084646,5.45263208315,5.8857156693,5.88571566934,5.88571566934,5.88571566931,5.88571566931,5.88571566931,5.86370821361,5.88571566881,5.38582883611,5.8857156694,5.8857156694,5.8857156693,5.88571566929,5.88571566929,5.88571566929,5.35024797284,5.64707536649,5.88571566929,5.88571566935,5.88571566935,5.8857156693,5.6319158272,5.8857156693,5.88571566942,5.88571566942,5.23510415332,5.88571566892,5.885715669,5.717990268,5.88571566931,5.88571566931,5.4247249922,5.8857156694,5.88571566938,5.88571566938,5.8857156694,5.14857005514,5.8857156695,5.8857156695,5.8857156695,5.4883583281,5.6160995374,4.5907977602,5.8857156691,5.3332457154,3.5701878095,8.30282321419,8.30282321419,8.3028232142,8.3028232141,8.302823214037,8.302823214037,8.3028232141,8.302823214,8.302823214,6.7516454923,8.3028232139,8.302823214,8.302823214,8.302823214,8.302823214,8.30282321402,8.30282321402,8.30282321402,8.30282321402,8.30282321406,8.30282321406,8.3028232139,8.3028232139,8.09296096205,8.30282321394,8.30282321394,7.4188211443,8.3028232142,8.3028232138,8.3028232138,8.3028232138,5.57262981167,7.1149336561,10.84374988375,10.98045922435,10.98045922435,10.98045922435,10.98045922445,10.98045922445,10.98045922441,10.98045922441,10.98045922435,10.98045922415,10.98045922415,10.98045922415,10.89346018459,10.98045922415,10.98045922415,9.7762012856,10.9804592243,10.88248831784,10.98045922455,10.98045922455,10.98045922455,10.9181478494,10.9804592246,10.98045922455,10.98045922455,10.98045922455,10.98045922455,10.98045922465,10.98045922465,10.98045922455,7.54302828629,7.65711995495,8.77219880555,6.83099708025
"t93",2.78347771455,4.98549050945,5.1313085787,5.1313085787,5.13130857865,2.95246729999,0.83838553799,0.78033992561,0.78033992561,0,0.4079917076,2.66069947759,3.48349967993,3.48349967993,5.88571566929,5.88571566929,5.88571566929,5.88571566889,5.64030846459,5.45263208314,5.88571566929,5.88571566933,5.88571566933,5.8857156693,5.8857156693,5.8857156693,5.8637082136,5.8857156688,5.3858288361,5.88571566939,5.88571566939,5.88571566929,5.88571566928,5.88571566928,5.88571566928,5.35024797283,5.64707536648,5.88571566928,5.88571566934,5.88571566934,5.88571566929,5.63191582719,5.88571566929,5.88571566941,5.88571566941,5.23510415331,5.88571566891,5.88571566899,5.71799026799,5.8857156693,5.8857156693,5.42472499219,5.88571566939,5.88571566937,5.88571566937,5.88571566939,5.14857005513,5.88571566949,5.88571566949,5.88571566949,5.48835832809,5.61609953739,4.59079776019,5.88571566909,5.33324571539,3.57018780949,8.30282321418,8.30282321418,8.30282321419,8.30282321409,8.302823214027,8.302823214027,8.30282321409,8.30282321399,8.30282321399,6.75164549229,8.30282321389,8.30282321399,8.30282321399,8.30282321399,8.30282321399,8.30282321401,8.30282321401,8.30282321401,8.30282321401,8.30282321405,8.30282321405,8.30282321389,8.30282321389,8.09296096204,8.30282321393,8.30282321393,7.41882114429,8.30282321419,8.30282321379,8.30282321379,8.30282321379,5.57262981166,7.11493365609,10.84374988374,10.98045922434,10.98045922434,10.98045922434,10.98045922444,10.98045922444,10.9804592244,10.9804592244,10.98045922434,10.98045922414,10.98045922414,10.98045922414,10.89346018458,10.98045922414,10.98045922414,9.77620128559,10.98045922429,10.88248831783,10.98045922454,10.98045922454,10.98045922454,10.91814784939,10.98045922459,10.98045922454,10.98045922454,10.98045922454,10.98045922454,10.98045922464,10.98045922464,10.98045922454,7.54302828628,7.65711995494,8.77219880554,6.83099708024
