"accepted_species","sorted"
"t26",-0.62085856342199
"t27",-1.15839386551186
"t12",-0.51315511946022
"t76",0.687380184842547
"t77",1.39083357000828
"t49",0.534585816474091
"t50",0.900282767744733
"t17",0.258507375594076
"t74",-0.179666483236408
"t75",-0.0491425933855453
"t3",1.46801025259486
"t45",-0.0926898181837546
"t46",0.52396021998306
"t29",0.333126777014876
"t53",-0.184493273764915
"t54",-0.882833725366238
"t10",0.47274340077949
"t52",-0.713445589393251
"t64",-0.665559010359581
"t65",-0.545449404257979
"t51",-0.616004987625874
"t80",0.618123448787052
"t81",0.839893566471837
"t39",0.186085128773766
"t32",0.130724578057085
"t33",0.0271832263473622
"t62",-1.141895805404
"t63",-1.29885593888405
"t21",0.00143349548978981
"t2",0.226974309256674
"t41",1.15146857491911
"t42",1.33119572052104
"t15",-1.66555146768362
"t38",-1.6748178192828
"t91",-0.849774266057832
"t92",-0.764901648599602
"t55",-1.13047635692889
"t86",-1.87338897809307
"t87",-1.8321396877767
"t28",-1.89019141915736
"t36",-2.21681437683209
"t37",-1.41135243054978
"t16",-1.70393618743502
"t88",-0.442111976512266
"t89",-0.471106796810579
"t11",0.285717839794671
"t57",-0.297869704882165
"t58",-0.0135035354663299
"t43",-0.65229583515502
"t34",-0.584604333534378
"t35",0.102460118960594
"t95",-0.996258571304038
"t96",-0.91940304533347
"t9",-0.470840294066627
"t93",-0.811119526698906
"t94",-0.814998197969124
"t61",-0.576027484479507
"t40",-0.181196051564509
"t72",-0.681863790989777
"t73",-0.0189907293913405
"t22",-1.29373726643012
"t30",-0.983073334413889
"t56",-1.45408566811286
"t84",-1.64880308863152
"t85",-1.61202081244656
"t13",0.697657967511038
"t14",0.326927029006784
"t78",0.724945255467421
"t79",0.605350272623025
"t31",-0.0796725044288684
"t6",0.232441487055602
"t7",0.0435386497297568
"t66",1.07385800055089
"t67",0.75618949279215
"t44",0.462775345098675
"t24",0.967479983895649
"t25",0.383908806662865
"t23",-0.0702123402699141
"t4",0.843833015650324
"t82",-0.103002016161183
"t83",-0.12818905452938
"t47",0.7405964879715
"t48",0.331468316776988
"t59",1.05546945448491
"t60",0.725586226314331
"t70",0.577595239764423
"t71",0.682885445649447
"t97",1.41057509094851
"t98",1.35690555503201
"t8",0.419939248703745
"t19",1.3307396607001
"t20",1.20808677954695
"t68",1.8699329823913
"t69",2.2940355853871
"t18",0.849297979743878
"t99",1.57285268274578
"t100",1.76180706038432
"t90",1.80207004612809
"t5",1.14022179544043
"t1",1.26111345966178
