"","t26","t27","t12","t76","t77","t49","t50","t17","t74","t75","t3","t45","t46","t29","t53","t54","t10","t52","t64","t65","t51","t80","t81","t39","t32","t33","t62","t63","t21","t2","t41","t42","t15","t38","t91","t92","t55","t86","t87","t28","t36","t37","t16","t88","t89","t11","t57","t58","t43","t34","t35","t95","t96","t9","t93","t94","t61","t40","t72","t73","t22","t30","t56","t84","t85","t13","t14","t78","t79","t31","t6","t7","t66","t67","t44","t24","t25","t23","t4","t82","t83","t47","t48","t59","t60","t70","t71","t97","t98","t8","t19","t20","t68","t69","t18","t99","t100","t90","t5","t1"
"t26",0,1.311708567,9.6697844346,9.6697844344,9.6697844344,9.6697844343,9.6697844343,9.6697844346,9.6697844342,9.6697844342,9.6697844345,9.66978443412,9.66978443412,9.66978443412,9.66978443412,9.66978443412,9.66978443382,9.669784434461,9.669784434461,9.669784434461,9.66978443442,9.66978443366,9.66978443366,9.6697844337,9.6697844336,9.6697844336,9.6697844336,9.6697844336,9.6697844336,9.6697844335,9.6697844335,9.6697844335,9.9823406872,9.9823406874,9.98234068748,9.98234068748,9.9823406874,9.98234068763,9.98234068763,9.9823406877,9.9823406876,9.9823406876,9.9823406879,9.98234068776,9.98234068776,9.9823406877,9.98234068758,9.98234068758,9.98234068768,9.98234068768,9.98234068768,9.98234068742,9.98234068742,9.9823406879,9.98234068767,9.98234068767,9.9823406877,9.9823406877,9.9823406878,9.9823406878,9.9823406877,9.9823406877,9.9823406877,9.98234068773,9.98234068773,9.9823406871,9.9823406871,9.98234068752,9.98234068752,9.9823406875,9.98234068747,9.98234068747,9.9823406878,9.9823406878,9.9823406878,9.98234068787,9.98234068787,9.9823406879,9.98234068776,9.98234068801,9.98234068801,9.98234068778,9.98234068778,9.9823406878,9.9823406878,9.98234068775,9.98234068775,9.9823406878,9.9823406878,9.98234068822,9.98234068772,9.98234068772,9.98234068778,9.98234068778,9.98234068731,9.98234068737,9.98234068737,9.98234068737,9.98234068788,9.982340688
"t27",1.311708567,0,9.6697844346,9.6697844344,9.6697844344,9.6697844343,9.6697844343,9.6697844346,9.6697844342,9.6697844342,9.6697844345,9.66978443412,9.66978443412,9.66978443412,9.66978443412,9.66978443412,9.66978443382,9.669784434461,9.669784434461,9.669784434461,9.66978443442,9.66978443366,9.66978443366,9.6697844337,9.6697844336,9.6697844336,9.6697844336,9.6697844336,9.6697844336,9.6697844335,9.6697844335,9.6697844335,9.9823406872,9.9823406874,9.98234068748,9.98234068748,9.9823406874,9.98234068763,9.98234068763,9.9823406877,9.9823406876,9.9823406876,9.9823406879,9.98234068776,9.98234068776,9.9823406877,9.98234068758,9.98234068758,9.98234068768,9.98234068768,9.98234068768,9.98234068742,9.98234068742,9.9823406879,9.98234068767,9.98234068767,9.9823406877,9.9823406877,9.9823406878,9.9823406878,9.9823406877,9.9823406877,9.9823406877,9.98234068773,9.98234068773,9.9823406871,9.9823406871,9.98234068752,9.98234068752,9.9823406875,9.98234068747,9.98234068747,9.9823406878,9.9823406878,9.9823406878,9.98234068787,9.98234068787,9.9823406879,9.98234068776,9.98234068801,9.98234068801,9.98234068778,9.98234068778,9.9823406878,9.9823406878,9.98234068775,9.98234068775,9.9823406878,9.9823406878,9.98234068822,9.98234068772,9.98234068772,9.98234068778,9.98234068778,9.98234068731,9.98234068737,9.98234068737,9.98234068737,9.98234068788,9.982340688
"t12",9.6697844346,9.6697844346,0,2.6915036538,2.6915036538,2.6915036537,2.6915036537,4.82770444,4.8277044396,4.8277044396,4.8277044399,4.82770443952,4.82770443952,4.82770443952,4.82770443952,4.82770443952,4.82770443922,4.827704439861,4.827704439861,4.827704439861,4.82770443982,4.82770443906,4.82770443906,4.8277044391,5.3705840366,5.3705840366,5.3705840366,5.3705840366,5.3705840366,6.2989940291,6.2989940291,6.2989940291,9.9823406868,9.982340687,9.98234068708,9.98234068708,9.982340687,9.98234068723,9.98234068723,9.9823406873,9.9823406872,9.9823406872,9.9823406875,9.98234068736,9.98234068736,9.9823406873,9.98234068718,9.98234068718,9.98234068728,9.98234068728,9.98234068728,9.98234068702,9.98234068702,9.9823406875,9.98234068727,9.98234068727,9.9823406873,9.9823406873,9.9823406874,9.9823406874,9.9823406873,9.9823406873,9.9823406873,9.98234068733,9.98234068733,9.9823406867,9.9823406867,9.98234068712,9.98234068712,9.9823406871,9.98234068707,9.98234068707,9.9823406874,9.9823406874,9.9823406874,9.98234068747,9.98234068747,9.9823406875,9.98234068736,9.98234068761,9.98234068761,9.98234068738,9.98234068738,9.9823406874,9.9823406874,9.98234068735,9.98234068735,9.9823406874,9.9823406874,9.98234068782,9.98234068732,9.98234068732,9.98234068738,9.98234068738,9.98234068691,9.98234068697,9.98234068697,9.98234068697,9.98234068748,9.9823406876
"t76",9.6697844344,9.6697844344,2.6915036538,0,0.2398034062,2.0179736713,2.0179736713,4.8277044398,4.8277044394,4.8277044394,4.8277044397,4.82770443932,4.82770443932,4.82770443932,4.82770443932,4.82770443932,4.82770443902,4.827704439661,4.827704439661,4.827704439661,4.82770443962,4.82770443886,4.82770443886,4.8277044389,5.3705840364,5.3705840364,5.3705840364,5.3705840364,5.3705840364,6.2989940289,6.2989940289,6.2989940289,9.9823406866,9.9823406868,9.98234068688,9.98234068688,9.9823406868,9.98234068703,9.98234068703,9.9823406871,9.982340687,9.982340687,9.9823406873,9.98234068716,9.98234068716,9.9823406871,9.98234068698,9.98234068698,9.98234068708,9.98234068708,9.98234068708,9.98234068682,9.98234068682,9.9823406873,9.98234068707,9.98234068707,9.9823406871,9.9823406871,9.9823406872,9.9823406872,9.9823406871,9.9823406871,9.9823406871,9.98234068713,9.98234068713,9.9823406865,9.9823406865,9.98234068692,9.98234068692,9.9823406869,9.98234068687,9.98234068687,9.9823406872,9.9823406872,9.9823406872,9.98234068727,9.98234068727,9.9823406873,9.98234068716,9.98234068741,9.98234068741,9.98234068718,9.98234068718,9.9823406872,9.9823406872,9.98234068715,9.98234068715,9.9823406872,9.9823406872,9.98234068762,9.98234068712,9.98234068712,9.98234068718,9.98234068718,9.98234068671,9.98234068677,9.98234068677,9.98234068677,9.98234068728,9.9823406874
"t77",9.6697844344,9.6697844344,2.6915036538,0.2398034062,0,2.0179736713,2.0179736713,4.8277044398,4.8277044394,4.8277044394,4.8277044397,4.82770443932,4.82770443932,4.82770443932,4.82770443932,4.82770443932,4.82770443902,4.827704439661,4.827704439661,4.827704439661,4.82770443962,4.82770443886,4.82770443886,4.8277044389,5.3705840364,5.3705840364,5.3705840364,5.3705840364,5.3705840364,6.2989940289,6.2989940289,6.2989940289,9.9823406866,9.9823406868,9.98234068688,9.98234068688,9.9823406868,9.98234068703,9.98234068703,9.9823406871,9.982340687,9.982340687,9.9823406873,9.98234068716,9.98234068716,9.9823406871,9.98234068698,9.98234068698,9.98234068708,9.98234068708,9.98234068708,9.98234068682,9.98234068682,9.9823406873,9.98234068707,9.98234068707,9.9823406871,9.9823406871,9.9823406872,9.9823406872,9.9823406871,9.9823406871,9.9823406871,9.98234068713,9.98234068713,9.9823406865,9.9823406865,9.98234068692,9.98234068692,9.9823406869,9.98234068687,9.98234068687,9.9823406872,9.9823406872,9.9823406872,9.98234068727,9.98234068727,9.9823406873,9.98234068716,9.98234068741,9.98234068741,9.98234068718,9.98234068718,9.9823406872,9.9823406872,9.98234068715,9.98234068715,9.9823406872,9.9823406872,9.98234068762,9.98234068712,9.98234068712,9.98234068718,9.98234068718,9.98234068671,9.98234068677,9.98234068677,9.98234068677,9.98234068728,9.9823406874
"t49",9.6697844343,9.6697844343,2.6915036537,2.0179736713,2.0179736713,0,0.8283708814,4.8277044397,4.8277044393,4.8277044393,4.8277044396,4.82770443922,4.82770443922,4.82770443922,4.82770443922,4.82770443922,4.82770443892,4.827704439561,4.827704439561,4.827704439561,4.82770443952,4.82770443876,4.82770443876,4.8277044388,5.3705840363,5.3705840363,5.3705840363,5.3705840363,5.3705840363,6.2989940288,6.2989940288,6.2989940288,9.9823406865,9.9823406867,9.98234068678,9.98234068678,9.9823406867,9.98234068693,9.98234068693,9.982340687,9.9823406869,9.9823406869,9.9823406872,9.98234068706,9.98234068706,9.982340687,9.98234068688,9.98234068688,9.98234068698,9.98234068698,9.98234068698,9.98234068672,9.98234068672,9.9823406872,9.98234068697,9.98234068697,9.982340687,9.982340687,9.9823406871,9.9823406871,9.982340687,9.982340687,9.982340687,9.98234068703,9.98234068703,9.9823406864,9.9823406864,9.98234068682,9.98234068682,9.9823406868,9.98234068677,9.98234068677,9.9823406871,9.9823406871,9.9823406871,9.98234068717,9.98234068717,9.9823406872,9.98234068706,9.98234068731,9.98234068731,9.98234068708,9.98234068708,9.9823406871,9.9823406871,9.98234068705,9.98234068705,9.9823406871,9.9823406871,9.98234068752,9.98234068702,9.98234068702,9.98234068708,9.98234068708,9.98234068661,9.98234068667,9.98234068667,9.98234068667,9.98234068718,9.9823406873
"t50",9.6697844343,9.6697844343,2.6915036537,2.0179736713,2.0179736713,0.8283708814,0,4.8277044397,4.8277044393,4.8277044393,4.8277044396,4.82770443922,4.82770443922,4.82770443922,4.82770443922,4.82770443922,4.82770443892,4.827704439561,4.827704439561,4.827704439561,4.82770443952,4.82770443876,4.82770443876,4.8277044388,5.3705840363,5.3705840363,5.3705840363,5.3705840363,5.3705840363,6.2989940288,6.2989940288,6.2989940288,9.9823406865,9.9823406867,9.98234068678,9.98234068678,9.9823406867,9.98234068693,9.98234068693,9.982340687,9.9823406869,9.9823406869,9.9823406872,9.98234068706,9.98234068706,9.982340687,9.98234068688,9.98234068688,9.98234068698,9.98234068698,9.98234068698,9.98234068672,9.98234068672,9.9823406872,9.98234068697,9.98234068697,9.982340687,9.982340687,9.9823406871,9.9823406871,9.982340687,9.982340687,9.982340687,9.98234068703,9.98234068703,9.9823406864,9.9823406864,9.98234068682,9.98234068682,9.9823406868,9.98234068677,9.98234068677,9.9823406871,9.9823406871,9.9823406871,9.98234068717,9.98234068717,9.9823406872,9.98234068706,9.98234068731,9.98234068731,9.98234068708,9.98234068708,9.9823406871,9.9823406871,9.98234068705,9.98234068705,9.9823406871,9.9823406871,9.98234068752,9.98234068702,9.98234068702,9.98234068708,9.98234068708,9.98234068661,9.98234068667,9.98234068667,9.98234068667,9.98234068718,9.9823406873
"t17",9.6697844346,9.6697844346,4.82770444,4.8277044398,4.8277044398,4.8277044397,4.8277044397,0,2.1612207016,2.1612207016,4.0016503621,4.10673884312,4.10673884312,4.10673884312,4.10673884312,4.10673884312,4.10673884282,4.106738843461,4.106738843461,4.106738843461,4.10673884342,4.10673884266,4.10673884266,4.1067388427,5.3705840366,5.3705840366,5.3705840366,5.3705840366,5.3705840366,6.2989940291,6.2989940291,6.2989940291,9.9823406868,9.982340687,9.98234068708,9.98234068708,9.982340687,9.98234068723,9.98234068723,9.9823406873,9.9823406872,9.9823406872,9.9823406875,9.98234068736,9.98234068736,9.9823406873,9.98234068718,9.98234068718,9.98234068728,9.98234068728,9.98234068728,9.98234068702,9.98234068702,9.9823406875,9.98234068727,9.98234068727,9.9823406873,9.9823406873,9.9823406874,9.9823406874,9.9823406873,9.9823406873,9.9823406873,9.98234068733,9.98234068733,9.9823406867,9.9823406867,9.98234068712,9.98234068712,9.9823406871,9.98234068707,9.98234068707,9.9823406874,9.9823406874,9.9823406874,9.98234068747,9.98234068747,9.9823406875,9.98234068736,9.98234068761,9.98234068761,9.98234068738,9.98234068738,9.9823406874,9.9823406874,9.98234068735,9.98234068735,9.9823406874,9.9823406874,9.98234068782,9.98234068732,9.98234068732,9.98234068738,9.98234068738,9.98234068691,9.98234068697,9.98234068697,9.98234068697,9.98234068748,9.9823406876
"t74",9.6697844342,9.6697844342,4.8277044396,4.8277044394,4.8277044394,4.8277044393,4.8277044393,2.1612207016,0,0.2820399536,4.0016503617,4.10673884272,4.10673884272,4.10673884272,4.10673884272,4.10673884272,4.10673884242,4.106738843061,4.106738843061,4.106738843061,4.10673884302,4.10673884226,4.10673884226,4.1067388423,5.3705840362,5.3705840362,5.3705840362,5.3705840362,5.3705840362,6.2989940287,6.2989940287,6.2989940287,9.9823406864,9.9823406866,9.98234068668,9.98234068668,9.9823406866,9.98234068683,9.98234068683,9.9823406869,9.9823406868,9.9823406868,9.9823406871,9.98234068696,9.98234068696,9.9823406869,9.98234068678,9.98234068678,9.98234068688,9.98234068688,9.98234068688,9.98234068662,9.98234068662,9.9823406871,9.98234068687,9.98234068687,9.9823406869,9.9823406869,9.982340687,9.982340687,9.9823406869,9.9823406869,9.9823406869,9.98234068693,9.98234068693,9.9823406863,9.9823406863,9.98234068672,9.98234068672,9.9823406867,9.98234068667,9.98234068667,9.982340687,9.982340687,9.982340687,9.98234068707,9.98234068707,9.9823406871,9.98234068696,9.98234068721,9.98234068721,9.98234068698,9.98234068698,9.982340687,9.982340687,9.98234068695,9.98234068695,9.982340687,9.982340687,9.98234068742,9.98234068692,9.98234068692,9.98234068698,9.98234068698,9.98234068651,9.98234068657,9.98234068657,9.98234068657,9.98234068708,9.9823406872
"t75",9.6697844342,9.6697844342,4.8277044396,4.8277044394,4.8277044394,4.8277044393,4.8277044393,2.1612207016,0.2820399536,0,4.0016503617,4.10673884272,4.10673884272,4.10673884272,4.10673884272,4.10673884272,4.10673884242,4.106738843061,4.106738843061,4.106738843061,4.10673884302,4.10673884226,4.10673884226,4.1067388423,5.3705840362,5.3705840362,5.3705840362,5.3705840362,5.3705840362,6.2989940287,6.2989940287,6.2989940287,9.9823406864,9.9823406866,9.98234068668,9.98234068668,9.9823406866,9.98234068683,9.98234068683,9.9823406869,9.9823406868,9.9823406868,9.9823406871,9.98234068696,9.98234068696,9.9823406869,9.98234068678,9.98234068678,9.98234068688,9.98234068688,9.98234068688,9.98234068662,9.98234068662,9.9823406871,9.98234068687,9.98234068687,9.9823406869,9.9823406869,9.982340687,9.982340687,9.9823406869,9.9823406869,9.9823406869,9.98234068693,9.98234068693,9.9823406863,9.9823406863,9.98234068672,9.98234068672,9.9823406867,9.98234068667,9.98234068667,9.982340687,9.982340687,9.982340687,9.98234068707,9.98234068707,9.9823406871,9.98234068696,9.98234068721,9.98234068721,9.98234068698,9.98234068698,9.982340687,9.982340687,9.98234068695,9.98234068695,9.982340687,9.982340687,9.98234068742,9.98234068692,9.98234068692,9.98234068698,9.98234068698,9.98234068651,9.98234068657,9.98234068657,9.98234068657,9.98234068708,9.9823406872
