"accepted_species","traits"
"t27",0
"t39",0
"t49",1
"t54",0
"t56",1
"t58",0
"t60",0
"t61",1
"t62",NA
"t63",1
"t68",1
"t71",0
"t72",NA
"t73",0
"t78",0
"t79",NA
"t81",0
"t82",1
"t83",1
"t87",0
"t88",0
"t94",0
"t97",0
"t99",1
"t104",1
"t105",0
"t106",NA
"t108",0
"t110",0
"t111",0
"t112",1
"t114",0
"t117",1
"t119",0
"t120",0
"t122",1
"t123",0
"t124",1
"t126",1
"t127",0
"t129",0
"t131",0
"t133",NA
"t134",NA
"t135",1
"t136",1
"t138",1
"t140",1
"t141",1
"t142",0
"t143",0
"t144",0
"t145",0
"t146",0
"t147",0
"t149",0
"t150",1
"t151",NA
"t152",0
"t153",1
"t154",0
"t155",NA
"t157",0
"t158",0
"t159",1
"t160",1
"t161",1
"t162",1
"t163",0
"t164",0
"t165",0
"t166",0
"t167",0
"t168",0
"t169",1
"t170",0
"t171",1
"t172",1
"t173",1
"t175",NA
"t176",NA
"t177",1
"t178",1
"t179",0
"t180",0
"t181",1
"t182",0
"t183",1
"t184",1
"t185",1
"t186",0
"t187",0
"t188",1
"t189",1
"t190",0
"t191",1
"t192",1
"t193",1
"t194",0
"t195",0
