"accepted_species","Medicinal"
"Larryleachia_marlothii",1
"Ferdinandusa_elliptica",0
"Guettardella_ioensis",0
"Perama_parviflora",0
"Tournefortiopsis_cuatrecasasii",0
"Kibatalia_laurifolia",NA
"Simira_paraguayensis",0
"Ophiorrhiza_danxiashanensis",0
"Mesechites_trifidus",1
"Ruehssia_phallica",0
"Lygisma_calcicola",1
"Rudgea_rondeletioides",0
"Ruehssia_nubicola",0
"Cicendia_filiformis",0
"Aidia_ochroleuca",0
"Randia_armata",1
"Tarenna_helferi",0
"Empogona_ngalaensis",0
"Huernia_humilis",0
"Sarcolobus_brachystephanus",0
"Catharanthus_lanceus",1
"Sherbournia_batesii",0
"Rustia_condamineoides",0
"Guettarda_divaricata",0
"Cynanchica_rumelica",NA
"Stenostomum_ophiticola",0
"Ruehssia_undulata",0
"Vincetoxicum_schneideri",NA
"Ibatia_friesii",0
"Matelea_ecuadorensis",NA
"Scleromitrion_verticillatum",1
"Eumachia_sclerocarpa",0
"Guettarda_undulata",0
"Guettarda_angelica",1
"Coutoubea_humilis",0
"Bouvardia_rosei",0
"Dolianthus_montiswilhelmii",0
"Ditassa_mandonii",0
"Strychnos_chlorantha",0
"Schradera_bipedunculata",0
"Metastelma_lineare",0
"Tachiadenus_longifolius",0
"Hindsia_sessilifolia",0
"Kutchubaea_sericantha",0
"Hancornia_speciosa",1
"Cynanchum_heteromorphum",0
"Lomatogonium_gamosepalum",0
"Cynanchum_chouxii",0
"Psychotria_paloensis",0
"Psychotria_barbatiloba",0
"Psychotria_bugoyensis",0
"Psychotria_purpurea",0
"Galium_comberi",0
"Psychotria_tenuicaulis",0
"Psychotria_piolampra",0
"Psychotria_testacea",0
"Manettia_smithii",0
"Coprosma_brassii",0
"Hillia_ulei",0
"Toxocarpus_kleinii",0
"Greeniopsis_pubescens",NA
"Hoya_juhoneweana",NA
"Hoya_edanoi",0
"Tabernaemontana_citrifolia",1
"Tabernaemontana_chocoensis",0
"Leptostigma_pilosum",0
"Keetia_gracilis",NA
"Comastoma_malyschevii",0
"Condylocarpon_amazonicum",0
"Ochrosia_mulsantii",0
"Palicourea_huallagana",0
"Palicourea_stenosepala",NA
"Palicourea_macrocalyx",0
"Richardia_gandarae",0
"Laubertia_peninsularis",0
"Canthium_obscurum",0
"Canthium_ellipticum",0
"Hoffmannia_arborescens",0
"Gonolobus_tingens",0
"Timonius_carstensensis",0
"Timonius_meridionalis",0
"Pavetta_gardneri",0
"Lasianthus_megaphyllus",0
"Cinchona_officinalis",1
"Randia_amazonasensis",0
"Isidorea_rheedioides",0
"Rudgea_hemisphaerica",NA
"Rudgea_marginata",0
"Anthorrhiza_areolata",0
"Halenia_schiedeana",0
"Gentianella_iberidea",0
"Ophiorrhiza_gaoligongensis",0
"Ophiorrhiza_havilandii",0
"Sabicea_arborea",NA
"Faramea_juruana",0
"Sabicea_rufa",0
"Arachnothryx_sessilis",0
"Gentiana_dahurica",1
"Argostemma_perakense",0
"Coffea_lebruniana",0
