"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145"
"t2",-0.0141787330302685,-0.00970559186859341,-0.00350130131046967,-0.014626117471022,0.053084956330917,-0.0297697217357415,-0.0699721481839545,0.0145096969331881,0.0154712524767355,0.0217721087966112,0.0344541869096472,0.122803325833365,-0.0025383885324089,-0.0047919488462679,-0.0132342390385526,-0.133855508691307,-0.19180759861773,0.0650875072655459,0.00757109073308661,-0.0855269845564915,0.110518099510256,0.0861804925662648,0.000656679668738734,0.193395684491407,-0.173565391608551,0.0290424340807217,0.130906162615749,0.0179434149530338,0.00301818406439939,0.0167771714738926,-0.00974781772279616,0.0017897024847535,-0.0127132774152514,-0.00455365921803867,-0.000275694052486093,-3.30672773504591e-05,0.00142110389089092,-0.00273808444351758,-3.56629508270232e-06,-0.00150925346261391,-0.000670564297618446,-0.0037048425201668,0.0157633220330936,0.003194015840858,-0.0616443320530138,-0.00201192612592338,-0.0173898158531033,-0.000690455726154941,-0.00176061621067795,0.0173715110296315,0.000793404256466655,8.66279763900851e-05,0.000939537848915318,0.251000508073329,0.00268020062635809,0.0885916072569775,-0.00119907271461024,-0.110300375436732,0.828125663876957,-0.00874530238833727,0.014214986720194,0.0110703293108617,-1.87072386000085e-05,-0.000300051774906817,0.00443325187962698,0.00352284527252828,-0.0855660544374524,-0.00229145162095128,-0.0791885373314543,-0.00010927233257073,-0.012504998813078,-0.003169295435665,-2.3165778575624e-05,-1.85207823063868e-05,-0.00958314047244683,0.000327517724383355,-2.23561725602337e-15,0.0001488659685699,-0.0539761950925364,0.000895783491941598,-2.44076758340279e-15,0.000451569210171815,1.29026359481212e-15,1.49429548356251e-06,-0.00743001111129045,0.0019923605490616,-0.00126735440258188,1.84170663188105e-15,-2.17622538069674e-06,0.000120392761327486,-0.00200732533903176,9.27288536758279e-16,-0.000105386233083428,-7.33939434376415e-06,7.58464324262437e-07,-0.000227641693099484,0.0576923137692658,0.0126890024350211,0.00139705112551771,-5.91630985966155e-07,1.33715494739106e-15,-4.17905436332395e-05,5.8000629090222e-07,-3.91340880731358e-05,9.86887562056979e-08,-7.26145842608334e-16,0.000562651192962702,0.000142264391751067,-0.0001995291113261,6.93236524547178e-09,4.16602181854617e-05,1.4005023409445e-06,-1.56776140961413e-05,3.82017575258933e-07,6.71188203273906e-05,1.06197691524376e-06,4.63204384486133e-07,-9.22254212956049e-07,-2.82061568412512e-07,1.7707174744436e-16,-6.55493158809766e-16,-1.40932464750445e-15,-3.22399429700209e-16,3.54424838308087e-10,3.95847332485246e-06,1.05988739197275e-15,-5.51809410244588e-07,-2.68344724163787e-16,-8.76640708222467e-18,-9.78707769128452e-07,1.47810944768438e-16,1.01944401675852e-15,1.78480526920994e-16,-2.91506350176575e-05,3.45322685312316e-17,8.75152148043532e-16,1.40697629716383e-15,-2.43733318969498e-15,-1.46105998430147e-07,1.06809549465298e-15,-5.11637194602904e-16,3.31019906928571e-15,2.26701732241882e-15,4.50191930701184e-15,2.1326610908072e-15
"t4",-0.0473814947152541,-0.0202660423448906,-0.000713322140381847,-0.0176680067298769,0.0637627980276556,-0.00989276462034888,-0.0549996487571244,0.0370061101879903,0.00382833212048808,0.0258734093368191,0.0406476740649654,0.142421834553777,-0.000558174803418922,-0.0050271132437126,-0.0152603394862644,-0.127018534679731,-0.172543431163237,0.057164795581312,0.0366102502667837,-0.0304223159438872,0.130926161215421,0.059083282639017,-0.0187633201423201,-0.0620573446932235,0.113864527326641,0.00884452672309073,-0.128049507259292,-0.0372891333151876,-0.00114498215652673,-0.00567230105001477,0.00304663554007068,-0.0312559209832843,0.00319139865699372,0.000995894715083794,5.96053484834288e-05,0.00340904270301592,0.00358605940503571,0.0237990089187677,1.37841503125315e-07,1.29739911711949e-05,-0.00173424328745374,-0.00280392421859673,0.00185431510047728,0.00205817984178811,-0.0757661309863132,-0.000127711272865183,-0.0296143253031853,-0.0043623199598989,-0.00297679863313011,0.00273780553938822,0.00133626628629605,4.67646793481729e-05,0.00174306471968837,0.399360223557316,0.0143773168622018,0.128879156283494,0.00160741262171532,-0.145984256483657,-0.255022504987056,0.0229391182875231,0.0358441094896698,-0.00121278917549255,-4.25239312439214e-05,0.0154300836589558,0.00997974327150797,0.00793005209759973,0.00547391159011442,-0.0030934149547619,0.00463891916415527,-0.00126734176536313,-0.0257129729167369,6.30361863411784e-05,-5.05226265447457e-05,-9.87805066096371e-05,8.41440764403289e-05,-2.02874647332997e-06,2.64372431361534e-15,1.58654247041332e-06,-0.201745382069776,-0.000144148962514988,-1.0894759357383e-14,-6.38283458550678e-06,-1.28009221844407e-14,-1.48762468135066e-11,-0.000185628904487861,1.25921650810429e-06,0.726955934985141,-5.74053197457161e-13,-8.08091328310751e-08,0.000500921305436087,-0.00311041715679264,-3.81963308196242e-15,-6.02762924615153e-06,-6.12553553667903e-07,1.18106009709893e-06,-0.000514826053347777,0.0906410128567604,0.01879363966887,0.00220055633891336,3.33103531363022e-08,-1.93022503114788e-15,1.09432587853498e-06,9.16418262269421e-07,9.26644944438164e-07,-2.00425959996665e-09,-3.86424638081667e-14,-4.41666578935754e-06,0.00022554605313095,3.08641044981865e-07,7.37970149789511e-11,6.626006826019e-05,1.52228326751256e-05,-2.49932962272807e-05,9.37624682716199e-09,1.69296461522806e-06,3.32241926591711e-08,7.39909193542885e-07,-1.47363447680797e-06,-4.50745135890978e-07,-3.8027999447677e-14,1.27359676653362e-14,1.63237394659691e-14,-2.28492905706253e-14,1.5990929442357e-11,6.32775211424641e-06,1.65505591263866e-16,-2.78628911794388e-08,-1.4272099997259e-14,-1.37748377977992e-15,-1.56317424596964e-06,8.23367118269583e-16,1.4645833483397e-15,-4.58544416900932e-16,-1.81658138095269e-06,3.41073329077786e-15,2.27012779649732e-15,5.95856990351941e-16,-3.39845719506991e-15,-2.32453851105349e-07,-2.50112253665594e-16,-1.23672205427192e-15,2.0620541839854e-15,1.64967579402451e-15,2.60265860108054e-16,1.8684608502349e-15
"t5",-0.047388902176546,-0.0202745575393077,-0.000713718716108952,-0.0176824909265208,0.0638311387390017,-0.00991079948894066,-0.0551510650566264,0.0371119094114517,0.00383984085019194,0.0259716543175585,0.0408054862908737,0.143006251760234,-0.000561069601428127,-0.0050550297396158,-0.0153493500809666,-0.127869700685423,-0.173736000276903,0.0575694959283354,0.0368967841992292,-0.0306768951115946,0.132072331982424,0.0596776616098561,-0.018963898389124,-0.062901335593234,0.115477913287904,0.00897338103071514,-0.129946665291018,-0.0378779294801383,-0.00116407549519824,-0.00576937624184305,0.00309973544604537,-0.0318346617206824,0.00325196008242796,0.00101531522625456,6.07707158301233e-05,0.00348283386248216,0.00366696207307331,0.0243432836759306,1.41178054941923e-07,1.32964969309214e-05,-0.00177783266420258,-0.00287705828266929,0.00190292699256979,0.00211382039767094,-0.0778249856091372,-0.000131979289536443,-0.0306197947721804,-0.00451238380454132,-0.00308017732169399,0.00283588000145608,0.00138522543014956,4.85650567322565e-05,0.0018109726001104,0.415240196935461,0.0149538788386295,0.134064149522353,0.00167426457527112,-0.15231174553561,-0.267165705063964,0.0240523446651588,0.0379282095365591,-0.00129166624566605,-4.5426420109229e-05,0.0165547697343165,0.0107201581990739,0.00852629800433907,0.00594231488190541,-0.00335931578148474,0.00505413727537381,-0.00138582142779536,-0.0284071761566638,7.21481016740212e-05,-5.85245589440263e-05,-0.000116209179916408,9.90103683853726e-05,-2.40476560418699e-06,-8.76481986399348e-15,1.97396873821716e-06,-0.278409208392502,-0.000202695588577577,-1.42169899495159e-14,-1.07911735090778e-05,1.18031824213234e-14,-4.5469547204968e-11,-0.000597927678492921,1.84070140871343e-05,-0.684874522605609,5.26978339779494e-13,-3.29629701494465e-08,0.00026032775281124,-0.00180106524442471,3.37911019629697e-15,-4.02238848191278e-06,-4.48357107633866e-07,8.91303255001526e-07,-0.000395344958617953,0.0721799800891031,0.0150150478048645,0.00181821538720827,2.76305759723691e-08,2.0456331631971e-15,9.20700149137341e-07,7.71175956733464e-07,7.80900451022423e-07,-1.69300686357169e-09,4.0516978376302e-14,-3.76983113281251e-06,0.000193607963459788,2.65167859779704e-07,6.4386024980644e-11,5.79872048398973e-05,1.33265835158084e-05,-2.22175228410478e-05,8.36075108409071e-09,1.51131914067451e-06,2.99635124647811e-08,6.69143698716017e-07,-1.33779325306527e-06,-4.09856212395091e-07,4.30634719111613e-14,-1.474620173774e-14,-1.02070274887762e-14,8.68638957539227e-15,1.47266879446042e-11,5.84007827593617e-06,-5.86959541432743e-15,-2.58784807853826e-08,1.40652424491287e-14,-7.89101688525755e-16,-1.45751022982085e-06,-1.02159974573294e-15,-6.98800268502459e-17,1.97189451947889e-15,-1.71079816611447e-06,1.62123243643078e-15,-3.99041844690863e-15,2.73912898502063e-15,1.65465353316105e-16,-2.19981275600411e-07,-1.12006024261538e-15,1.7947764630669e-15,3.71588168899096e-15,2.63446027606941e-16,8.51326423553028e-15,2.06681786033406e-15
"t6",-0.0487951971320628,-0.0288129837088829,-0.000488861917809811,-0.0160438827707775,0.0602699777681366,-0.00982951215563759,-0.0569697946204633,0.0385032682298227,0.00400788998912971,0.0279959747898995,0.0441398254527985,0.156103024219268,-0.000641275943449551,-0.00587845065206283,-0.0204155128786623,-0.158622053264567,-0.211871055882431,0.0711155696435441,0.0473852028001543,-0.0404930639798891,0.177853710970412,0.0863004116870283,-0.0284509472077675,-0.114853369027584,0.220526365401269,0.0177121371933441,-0.261974754789448,-0.0834877211612515,-0.00280888597320767,-0.0146169299884668,0.00814860240308911,-0.0964013770196842,0.010538161373059,0.00357960968676897,0.000216111113948465,0.0196129474409083,-0.00923135794369745,0.206682823892232,3.16459338560444e-06,0.00155344224325139,-0.00197552377926645,0.047626641134597,-0.0279530182001575,-0.0182221156632735,0.625994722490661,0.000244935667318354,0.0529991370373102,0.0202724683915796,0.00478957340216007,-0.00389208515347961,-0.00173878020659356,-5.05361008547338e-05,-0.00210246082874495,-0.386200942454994,-0.013938268446058,-0.10869911789735,-0.00131121201871337,0.10325399341128,0.12991757372467,-0.0109188344523659,-0.00821870315627735,0.000144665253922675,3.33243759420591e-06,0.00856354995323886,-0.000136048738762874,-3.43514867002618e-05,0.00044159297268208,-0.000258123619210555,0.000500166851442765,-0.000901356179861321,-0.0050490511733969,2.30716187089333e-05,-2.10107103201277e-05,-9.3394379037854e-05,4.02743004766253e-05,-1.02979327064626e-06,-4.01632873342647e-15,1.11050332257304e-06,-0.237226088311608,-0.000184194126588776,-1.24364412031194e-14,-1.74099244455603e-05,4.80597966026577e-16,-6.19818750971336e-08,0.0173836292684911,-4.00758857508487e-05,0.00702102821665389,-8.69097455107719e-15,3.0546077537465e-08,0.000682570121000468,0.000834453315858325,4.39216639761529e-16,1.11571371857632e-06,6.70411588599891e-08,-9.35577786466698e-08,0.000186014213677571,-0.00163008866242825,-9.68855712337313e-05,7.19139243977261e-05,1.28175391554721e-09,-3.2644058479783e-16,6.61265840805032e-08,5.56741170848417e-08,5.84305548824769e-08,-1.34017710410593e-10,-1.06473665974036e-15,-3.72452797074916e-07,2.12541296776141e-05,2.95641453131341e-08,9.19073935660257e-12,8.6486046983768e-06,1.0589892527869e-05,-4.08184171776149e-06,1.59619121671231e-09,2.92582886410564e-07,6.5480208906747e-09,1.50964764928123e-07,-3.15199249501648e-07,-9.83374475982058e-08,-4.23390480335896e-15,1.12306352208724e-15,4.23744379307286e-15,-1.2779505498427e-15,4.11361526958238e-12,1.65147685684098e-06,5.01352097534465e-16,-7.83993257628184e-09,-2.06815574069005e-16,1.05655416429897e-15,-4.60762801575072e-07,-8.64474597487119e-16,1.02459979500658e-16,7.93122789522634e-16,-6.04131316512615e-07,1.0050370991317e-16,2.76094570427745e-16,6.63393751973391e-16,-8.38437242320791e-16,-8.20761871600315e-08,1.49199306254304e-16,1.08040586239931e-15,2.81210486579785e-15,1.4194479257985e-15,4.71847496060682e-15,2.92144620949394e-15
"t7",-0.0485132898652044,-0.0283662083655426,-0.000478838935115504,-0.015559493323804,0.0578940851284741,-0.00917297113479495,-0.0512507654712559,0.0344914940588228,0.00356912007613147,0.024140255732458,0.0379268405114244,0.132905856646568,-0.000521494549592714,-0.00470491184152278,-0.0161406858392797,-0.120629564816364,-0.159585019635483,0.0531544306636973,0.0342038283532717,-0.0284818903036183,0.122769460579701,0.0557828477917924,-0.017793258029295,-0.0608879893956475,0.11286951344914,0.00883874913808794,-0.128664861429859,-0.0384216013567022,-0.00121439283150578,-0.00611919470558196,0.00333130866488043,-0.0361672903055165,0.003804634247056,0.00123498959251082,7.42248426755141e-05,0.00549604443241242,-0.00233550726878502,0.0503977608155237,6.47451348962349e-07,0.000288331420613122,-0.000350831993438732,0.00715633252277736,-0.00409372955141838,-0.00224282258062879,0.0745581563414698,-1.30930889979438e-05,-0.00359006135723962,-0.001615535611155,-0.000423487122239639,0.000456692274643577,0.000241238124134071,9.44655519757679e-06,0.000417825502255704,0.0846775092103191,0.00317589633447403,0.0251234635077088,0.00034789359028423,-0.0318941041681023,-0.0535734732647241,0.00473890012464664,0.00536096322811997,-0.000115558573004031,-2.8809958549216e-06,-0.00819012384848669,0.00013355131743031,3.43786592877787e-05,-0.000526447468352112,0.000309493310183689,-0.000630735632671847,0.0011976795199613,0.00762929099124229,-4.74310668339855e-05,4.65677897757938e-05,0.000224881233011229,-9.70718766378035e-05,2.56994858848295e-06,1.51326758603002e-14,-3.3152631276661e-06,0.885224648492217,0.000706642747264083,4.62690648563697e-14,7.96665230427881e-05,3.40889179976515e-15,3.41903430676702e-07,-0.0967068288002084,0.000241793053963339,-0.048581594495683,5.34166377517337e-14,-2.92598022736849e-07,-0.00745302177117464,-0.0101505337421264,-2.38888459801537e-15,-1.782095641063e-05,-1.63779345534529e-06,3.02665313603793e-06,-0.00766612161596703,0.217484584976099,0.0168625335425235,0.00473412416162633,7.10224533219072e-08,4.59330548320203e-15,2.25407754514631e-06,1.8866507524609e-06,1.90072382022505e-06,-4.08622844499474e-09,5.12511662578574e-15,-8.75588924695601e-06,0.000440052396721379,6.00665582757853e-07,1.37097021471852e-10,0.000121902084350657,0.000148360272053741,-4.36109887370317e-05,1.61802282049113e-08,2.90942281817702e-06,5.49403860167827e-08,1.21026813849868e-06,-2.37366072280211e-06,-7.21249911146452e-07,6.76250998424017e-15,-2.33665494596345e-15,-1.52990858446582e-14,7.92844576317023e-15,2.410908861485e-11,9.49180919064889e-06,3.73536875261591e-15,-4.05814806663603e-08,-5.31150698277693e-15,-5.79703781781854e-16,-2.23424972063023e-06,2.45259645884673e-15,2.26428091384188e-15,-3.5288597938203e-15,-2.46800574560825e-06,-1.34610907755717e-15,-1.71238326303276e-15,2.29873197356394e-15,-3.67743969432793e-15,-3.0773105002316e-07,1.28234740806669e-15,-1.79229662147435e-15,3.53047267339884e-15,3.5576094070325e-15,3.75854470538369e-15,6.93172832764861e-17
"t102",-0.0714410887222415,-0.189158905615527,0.00412942098165342,0.0251154274588345,-0.0534423943144596,0.00389898427916666,0.0141311256485507,-0.00920932114769552,-0.00091537858400481,-0.00541494274266015,-0.00845651450167967,-0.0294339690062187,0.000155073497137353,0.00236880206244686,0.2947944372384,0.0417800388626769,-0.0326536282869203,0.00459107186022772,-2.72541618041721e-05,0.000467646058736447,-0.00275654869701034,-0.00175654647962398,0.00059120219530546,0.00220016864218214,-0.00412504384635304,-0.000325991856640624,0.00477545716542177,0.00147184822047352,4.85011628805682e-05,0.000251048956024145,-0.000139785095868067,0.00168558017014151,-0.000188617358196674,-6.69044584779006e-05,-4.06101948484395e-06,-0.0007275223588024,0.177297132611127,0.0161835200640414,3.12312680081621e-08,1.06636148125833e-05,0.0139486969149706,7.11824062469663e-05,-3.79310868324532e-05,-1.22934826191277e-05,0.000368506906805132,1.89220338278353e-07,7.437971093669e-05,0.00344889890998381,-3.65313956122044e-06,-1.8276514471397e-06,-1.11981967451513e-06,2.15288180284377e-07,0.532927173905503,-0.00895182003468689,-0.00116674824817291,0.0184809258112924,1.9158871531569e-06,0.000115700462581558,0.000399475671551727,-3.70519426286043e-05,-5.86964936898802e-05,1.83131262363964e-06,6.5232832526109e-08,0.0221211464322517,6.76019732152573e-06,8.56308145846493e-07,3.73880277057797e-06,-2.40146852363647e-06,1.12721793790451e-05,-0.201818847310633,4.5511192226171e-05,1.45369673319306e-09,-1.8057088849162e-08,-0.00460103225209894,-2.44173875514945e-08,-1.78599808806258e-09,2.1096029398774e-16,3.16504547384417e-09,-0.000900669548233399,-7.16887457796017e-07,2.21671597041086e-15,-7.66747893842518e-08,1.07537250355108e-15,-2.96463840446336e-10,8.33784355156773e-05,-1.96655164259212e-07,3.52671050279363e-05,-1.20068040504054e-15,1.52894009590518e-10,-0.00136429609921701,2.9676095792217e-06,1.14901908748008e-15,2.18567043392954e-09,-3.6149980321315e-10,1.76263573271182e-09,-0.00620880291295385,0.00183419482280504,-0.00817090456506753,-2.75247555948079e-06,-3.33541663410893e-11,-3.50122346361928e-15,-3.6558974225649e-10,-2.98942334403505e-10,-2.51595457693917e-10,3.74949670692363e-13,-9.36441449618889e-15,-7.26525594056633e-10,7.65572198073911e-08,1.12899495335233e-10,6.91426863369463e-14,6.13298967494818e-08,0.000124067842541055,-3.48171092148024e-08,1.40549086109323e-11,2.59597462959598e-09,6.31124816635927e-11,1.4842648343173e-09,-3.18462575370516e-09,-1.00492419146872e-09,-1.01777961498964e-13,-2.16252249010317e-13,-0.70710678118655,1.25178581022227e-14,8.91899538603186e-14,1.87229781961617e-08,-4.19948549760653e-15,-9.30749462983232e-11,8.69042059056848e-15,1.23051596801586e-14,-5.63982121636323e-09,1.19313031211266e-14,4.26827643136472e-15,1.31351163159594e-16,-8.05850482874234e-09,-4.15872940303506e-16,6.27702358050327e-16,1.45686110826442e-15,-1.74690650889304e-15,-1.14837327847503e-09,4.3479315939713e-15,1.45145890330878e-15,1.22887591159202e-15,8.08221268273287e-17,1.01837424138564e-14,2.31621988802757e-15
"t103",-0.0714410887222416,-0.189158905615527,0.00412942098165377,0.0251154274588347,-0.0534423943144595,0.00389898427916694,0.0141311256485506,-0.00920932114769599,-0.000915378584005563,-0.00541494274266005,-0.00845651450167993,-0.0294339690062191,0.000155073497138048,0.00236880206244662,0.294794437238399,0.041780038862678,-0.0326536282869195,0.00459107186022738,-2.72541618050815e-05,0.000467646058736973,-0.00275654869700955,-0.00175654647962254,0.000591202195305023,0.00220016864218585,-0.00412504384635476,-0.000325991856640821,0.00477545716542249,0.00147184822047352,4.85011628812163e-05,0.00025104895602439,-0.000139785095868935,0.00168558017014169,-0.000188617358197238,-6.6904458478489e-05,-4.06101948737786e-06,-0.000727522358801615,0.177297132611123,0.0161835200640425,3.12312697959426e-08,1.06636148105712e-05,0.0139486969149702,7.11824062464841e-05,-3.79310868335014e-05,-1.22934826209097e-05,0.000368506906803943,1.89220339306047e-07,7.43797109361774e-05,0.0034488989099826,-3.65313956265367e-06,-1.82765144812585e-06,-1.11981967402875e-06,2.15288183912857e-07,0.532927173905507,-0.00895182003468292,-0.0011667482481722,0.018480925811288,1.91588715123432e-06,0.000115700462578963,0.000399475671551297,-3.70519426290867e-05,-5.86964936915018e-05,1.83131262175844e-06,6.52328336169269e-08,0.022121146432249,6.76019731683276e-06,8.56308144885835e-07,3.73880277153727e-06,-2.40146852385745e-06,1.1272179378546e-05,-0.201818847310631,4.55111922272077e-05,1.45369490287006e-09,-1.80570937910678e-08,-0.00460103225209327,-2.44173831612888e-08,-1.78598947013931e-09,2.17462168557934e-16,3.16505012099303e-09,-0.000900669548208725,-7.1688745445502e-07,-1.94255523409508e-15,-7.66747876344596e-08,2.33882671655527e-15,-2.96469360799685e-10,8.33784355131155e-05,-1.96655153915137e-07,3.52671050007011e-05,3.5430939390257e-15,1.52894592885966e-10,-0.00136429609922799,2.96760957973417e-06,-2.61442875449082e-15,2.18566186495291e-09,-3.61500475023567e-10,1.76264025540025e-09,-0.00620880291294748,0.00183419482278326,-0.00817090456506184,-2.75247556123187e-06,-3.33802097144486e-11,3.4656620264676e-15,-3.6560644964722e-10,-2.98948346550112e-10,-2.51586175831707e-10,3.66703292935969e-13,7.24604197448242e-15,-7.26511880196805e-10,7.65572231520329e-08,1.12914523102403e-10,5.63811902859165e-14,6.1329908865291e-08,0.00012406784260499,-3.48171352323036e-08,1.39810314543335e-11,2.59598106180367e-09,6.30424854027907e-11,1.4842802385459e-09,-3.18466948922027e-09,-1.00484207281524e-09,1.00715428285764e-13,2.1534034695905e-13,0.707106781186545,-1.45221593232034e-14,1.35430538570819e-15,1.87228760689304e-08,4.77929711301591e-15,-9.31302359260733e-11,-6.73722776553413e-15,-1.25229752847672e-14,-5.63982400992113e-09,-1.18624452689083e-14,-3.01385898310152e-15,6.25253500801716e-16,-8.05849049920221e-09,3.44511866609657e-15,-1.13084131993967e-15,4.38847571810399e-16,-3.60503301371447e-15,-1.14836507259637e-09,-3.49691014064363e-15,-7.90549973856296e-16,5.87978402754695e-15,4.82285775876455e-15,-3.74587381141553e-15,2.71771585720373e-15
"t55",-0.0712619409935443,-0.187881742107903,0.00409249504732012,0.0247836531889808,-0.0525177979051564,0.00378364692864771,0.0134957430000864,-0.00877898780026401,-0.000870355482367081,-0.00507665714579393,-0.00791602098952875,-0.0274425314804241,0.000141710992527942,0.00214966955583878,0.26609338710663,0.037077718986927,-0.0288572604781043,0.00404368582316314,-2.36424383080248e-05,0.000401125857121878,-0.00234520255366765,-0.00145246028395783,0.000481946277809912,0.0016716851145413,-0.00308837591707121,-0.000241506962698,0.00351454482019324,0.0010546557682882,3.38863735416098e-05,0.000173158420521933,-9.55127006135139e-05,0.00111380395117336,-0.000122819117325217,-4.28265461516491e-05,-2.59515473493118e-06,-0.000432222723870447,0.101784187408176,0.0091803893512828,1.67874435441824e-08,5.57535763931849e-06,0.00720565361311377,3.52365831472643e-05,-1.86615163119339e-05,-5.81768536915843e-06,0.000173204813692917,6.30346646054461e-08,2.41385561350733e-05,0.00109912180693217,-1.15283086503205e-06,-5.83615691625864e-07,-4.07298916819856e-07,-3.40551848446514e-08,-0.0269554790085233,1.71107342717379e-05,-3.35061925074655e-06,6.53156789812469e-05,-1.87780974406445e-08,-5.8635626640326e-06,-7.37386706082949e-05,8.02657212314309e-06,3.56845271819698e-05,-1.74671278659099e-06,-7.42224166481552e-08,-0.0317019516258073,-1.02984913259282e-05,-1.36567668532884e-06,-9.30432263698301e-06,6.0714913260598e-06,-3.29048804363365e-05,0.691079605990973,-0.000247253212897937,5.88458336787091e-07,-5.39509461286867e-07,-0.620273353848388,-1.08043980637761e-05,-1.29371007257131e-08,3.33038909178773e-14,1.98129958079585e-08,-0.00414272364909715,-3.20474945166274e-06,-4.85408063940384e-15,-2.95501581815141e-07,-3.18781288623353e-15,-1.02057396436846e-09,0.000285794613452538,-6.48528984559862e-07,0.000110050393102953,4.78977791752298e-16,4.33790949620544e-10,-0.00376336164076086,8.02419063352764e-06,8.32839969080986e-16,5.677203156404e-09,-9.00262210248942e-10,4.30826039737584e-09,-0.0149922564419455,0.00429883038235716,-0.0190920564076569,-6.20711680458786e-06,-7.48904749786257e-11,2.27566345832479e-15,-8.05665854207915e-10,-6.58600744583513e-10,-5.53187033227576e-10,8.17521428744113e-13,2.7218294752872e-15,-1.5679598803379e-09,1.63756369958632e-07,2.41168535854916e-10,1.30124699548787e-13,1.26792676069507e-07,0.000256333550698425,-6.96781821482024e-08,2.78620491829691e-11,5.14504182374714e-09,1.21899369406841e-10,2.84716517300924e-09,-6.0447307483848e-09,-1.89858999344692e-09,-3.86121829896818e-15,4.74129359875436e-15,-2.68704512396646e-16,1.00447366016012e-14,8.56200864804711e-14,3.37507736689501e-08,-2.17462288966507e-15,-1.64054667654475e-10,2.99521192943831e-15,4.17438064626368e-17,-9.78949100972176e-09,-5.03370236353983e-16,-9.55356828331829e-16,-3.94969022179693e-16,-1.34049793261821e-08,4.65368183483117e-16,7.36884358230558e-16,2.12603490486873e-15,-1.55971134058192e-15,-1.86678320988612e-09,-2.0399990228292e-15,-1.68930410533539e-15,1.42959404597485e-15,3.30745565554314e-15,6.19934173273763e-15,9.99790632586152e-16
