"","t1","t9","t18","t19","t28","t29","t10","t107","t108","t98","t100","t101","t109","t110","t173","t174","t64","t63","t68","t158","t159","t47","t48","t43","t20","t12","t36","t37","t78","t79","t53","t111","t132","t133","t38","t44","t56","t57","t147","t148","t105","t106","t54","t169","t170","t77","t113","t167","t168","t155","t171","t172","t52","t85","t126","t127","t86","t112","t156","t157","t62","t42","t27","t50","t51","t58","t114","t115","t61","t15","t8","t23","t34","t35","t162","t163","t151","t152","t97","t67","t149","t150","t73","t30","t90","t91","t87","t74","t72","t81","t95","t96","t65","t66","t17","t24","t25","t16","t22","t45","t143","t144","t118","t119","t13","t75","t76","t82","t83","t49","t103","t104","t99","t116","t117","t92","t32","t120","t121","t39","t40","t124","t125","t14","t3","t134","t135","t123","t141","t142","t55","t21","t80","t165","t166","t164","t128","t69","t93","t94","t84","t102","t145","t146","t160","t161","t139","t140","t136","t153","t154","t122","t46","t70","t71","t130","t131","t129","t137","t138","t33","t7","t88","t89","t41","t5","t6","t11","t26","t59","t60","t31","t4","t2"
"t77",10.30835546331,5.67109544581,6.85303658651,6.66360542567,7.45311570981,7.44201465011,5.14348343111,8.77669003661,8.77669003661,8.77669003661,8.77669003661,8.77669003661,8.43892789251,8.77669003651,8.776690036586,8.776690036586,8.77669003659,8.77669003671,8.16107856231,8.7766900358,8.7766900358,7.74191587111,7.94241218791,8.77669003631,6.11254019361,3.63499570599,5.56240959261,5.56240959261,5.56240959321,5.56240959321,4.13139864527,5.56240959251,5.56240959251,5.56240959251,3.77763790191,5.26715907371,4.78749994936,4.79141621226,5.56240959285,5.56240959285,5.40306051146,5.23187084196,0.9343728838,1.62835161971,1.62835161971,0,1.0759042783,1.07590427822,1.07590427822,1.07590427822,1.075904278234,1.075904278234,2.32960243951,4.03517337102,4.035173370981,4.035173370981,3.762900608481,4.03517337091,4.03517337093,4.03517337093,3.14296003591,2.82151932801,2.50186057177,5.26220661267,5.16066826467,4.00181764431,5.26220661327,5.26220661327,4.55841423477,4.33580784191,5.01587260831,6.97982063543,7.84538065535,7.09502298185,9.31942675337,9.31942675337,9.31942675342,9.31942675342,9.31942675345,9.31942675305,9.31942675342,9.31942675342,9.31942675345,6.74084711665,8.65159114996,9.31942675324,9.17030736164,8.88360149054,9.31942675364,8.46217950015,9.31942675364,9.31942675364,8.99788142004,8.43160141394,6.50119290273,6.58179295353,6.76205452383,9.31942675363,6.15839854806,7.83202585483,9.31942675373,9.31942675373,9.31942675373,9.29577992623,5.82018228877,8.84802069937,8.45492201171,9.31942675367,8.57969692196,8.07466357267,9.31942675377,9.15130387667,9.31942675377,9.31942675377,9.31942675377,9.31942675367,8.15151319287,9.31942675347,9.31942675347,9.31942675362,8.16496681662,9.31942675357,9.31942675357,6.10231967857,7.63974425771,12.61139832132,12.61139832132,12.6113983213,12.6113983212,12.6113983212,12.46340488891,9.57184615291,11.91010476381,12.611398321769,12.611398321769,12.61139832177,12.61139832171,12.61139832171,12.61139832176,12.61139832176,12.27699755989,12.61139832169,12.61139832179,12.61139832179,12.61139832182,12.61139832182,12.61139832186,12.61139832186,12.61139832186,12.61139832146,12.61139832146,12.6113983215,11.745876031,12.21245353461,11.70781401214,12.61139832161,12.61139832161,12.61139832171,12.61139832168,12.61139832168,11.05671869831,9.74698595315,12.61139832165,12.14514398795,12.61139832215,9.01415497532,9.66693662432,8.42262149161,12.61139832161,12.03759818111,12.04838905861,12.61139832141,9.08034085711,8.25383318011
"t113",11.01009354781,6.37283353031,7.55477467101,7.36534351017,8.15485379431,8.14375273461,5.84522151561,9.47842812111,9.47842812111,9.47842812111,9.47842812111,9.47842812111,9.14066597701,9.47842812101,9.478428121086,9.478428121086,9.47842812109,9.47842812121,8.86281664681,9.4784281203,9.4784281203,8.44365395561,8.64415027241,9.47842812081,6.81427827811,4.33673379049,6.26414767711,6.26414767711,6.26414767771,6.26414767771,4.83313672977,6.26414767701,6.26414767701,6.26414767701,4.47937598641,5.96889715821,5.48923803386,5.49315429676,6.26414767735,6.26414767735,6.10479859596,5.93360892646,1.6361109683,2.33008970421,2.33008970421,1.0759042783,0,0.80048560332,0.80048560332,0.80048560332,0.945409557534,0.945409557534,3.03134052401,4.73691145552,4.736911455481,4.736911455481,4.464638692981,4.73691145541,4.73691145543,4.73691145543,3.84469812041,3.52325741251,3.20359865627,5.96394469717,5.86240634917,4.70355572881,5.96394469777,5.96394469777,5.26015231927,5.03754592641,5.71761069281,7.68155871993,8.54711873985,7.79676106635,10.02116483787,10.02116483787,10.02116483792,10.02116483792,10.02116483795,10.02116483755,10.02116483792,10.02116483792,10.02116483795,7.44258520115,9.35332923446,10.02116483774,9.87204544614,9.58533957504,10.02116483814,9.16391758465,10.02116483814,10.02116483814,9.69961950454,9.13333949844,7.20293098723,7.28353103803,7.46379260833,10.02116483813,6.86013663256,8.53376393933,10.02116483823,10.02116483823,10.02116483823,9.99751801073,6.52192037327,9.54975878387,9.15666009621,10.02116483817,9.28143500646,8.77640165717,10.02116483827,9.85304196117,10.02116483827,10.02116483827,10.02116483827,10.02116483817,8.85325127737,10.02116483797,10.02116483797,10.02116483812,8.86670490112,10.02116483807,10.02116483807,6.80405776307,8.34148234221,13.31313640582,13.31313640582,13.3131364058,13.3131364057,13.3131364057,13.16514297341,10.27358423741,12.61184284831,13.313136406269,13.313136406269,13.31313640627,13.31313640621,13.31313640621,13.31313640626,13.31313640626,12.97873564439,13.31313640619,13.31313640629,13.31313640629,13.31313640632,13.31313640632,13.31313640636,13.31313640636,13.31313640636,13.31313640596,13.31313640596,13.313136406,12.4476141155,12.91419161911,12.40955209664,13.31313640611,13.31313640611,13.31313640621,13.31313640618,13.31313640618,11.75845678281,10.44872403765,13.31313640615,12.84688207245,13.31313640665,9.71589305982,10.36867470882,9.12435957611,13.31313640611,12.73933626561,12.75012714311,13.31313640591,9.78207894161,8.95557126461
"t167",11.01009354773,6.37283353023,7.55477467093,7.36534351009,8.15485379423,8.14375273453,5.84522151553,9.47842812103,9.47842812103,9.47842812103,9.47842812103,9.47842812103,9.14066597693,9.47842812093,9.478428121006,9.478428121006,9.47842812101,9.47842812113,8.86281664673,9.47842812022,9.47842812022,8.44365395553,8.64415027233,9.47842812073,6.81427827803,4.33673379041,6.26414767703,6.26414767703,6.26414767763,6.26414767763,4.83313672969,6.26414767693,6.26414767693,6.26414767693,4.47937598633,5.96889715813,5.48923803378,5.49315429668,6.26414767727,6.26414767727,6.10479859588,5.93360892638,1.63611096822,2.33008970413,2.33008970413,1.07590427822,0.80048560332,0,0.0463332575,0.11519705644,0.945409557454,0.945409557454,3.03134052393,4.73691145544,4.736911455401,4.736911455401,4.464638692901,4.73691145533,4.73691145535,4.73691145535,3.84469812033,3.52325741243,3.20359865619,5.96394469709,5.86240634909,4.70355572873,5.96394469769,5.96394469769,5.26015231919,5.03754592633,5.71761069273,7.68155871985,8.54711873977,7.79676106627,10.02116483779,10.02116483779,10.02116483784,10.02116483784,10.02116483787,10.02116483747,10.02116483784,10.02116483784,10.02116483787,7.44258520107,9.35332923438,10.02116483766,9.87204544606,9.58533957496,10.02116483806,9.16391758457,10.02116483806,10.02116483806,9.69961950446,9.13333949836,7.20293098715,7.28353103795,7.46379260825,10.02116483805,6.86013663248,8.53376393925,10.02116483815,10.02116483815,10.02116483815,9.99751801065,6.52192037319,9.54975878379,9.15666009613,10.02116483809,9.28143500638,8.77640165709,10.02116483819,9.85304196109,10.02116483819,10.02116483819,10.02116483819,10.02116483809,8.85325127729,10.02116483789,10.02116483789,10.02116483804,8.86670490104,10.02116483799,10.02116483799,6.80405776299,8.34148234213,13.31313640574,13.31313640574,13.31313640572,13.31313640562,13.31313640562,13.16514297333,10.27358423733,12.61184284823,13.313136406189,13.313136406189,13.31313640619,13.31313640613,13.31313640613,13.31313640618,13.31313640618,12.97873564431,13.31313640611,13.31313640621,13.31313640621,13.31313640624,13.31313640624,13.31313640628,13.31313640628,13.31313640628,13.31313640588,13.31313640588,13.31313640592,12.44761411542,12.91419161903,12.40955209656,13.31313640603,13.31313640603,13.31313640613,13.3131364061,13.3131364061,11.75845678273,10.44872403757,13.31313640607,12.84688207237,13.31313640657,9.71589305974,10.36867470874,9.12435957603,13.31313640603,12.73933626553,12.75012714303,13.31313640583,9.78207894153,8.95557126453
"t168",11.01009354773,6.37283353023,7.55477467093,7.36534351009,8.15485379423,8.14375273453,5.84522151553,9.47842812103,9.47842812103,9.47842812103,9.47842812103,9.47842812103,9.14066597693,9.47842812093,9.478428121006,9.478428121006,9.47842812101,9.47842812113,8.86281664673,9.47842812022,9.47842812022,8.44365395553,8.64415027233,9.47842812073,6.81427827803,4.33673379041,6.26414767703,6.26414767703,6.26414767763,6.26414767763,4.83313672969,6.26414767693,6.26414767693,6.26414767693,4.47937598633,5.96889715813,5.48923803378,5.49315429668,6.26414767727,6.26414767727,6.10479859588,5.93360892638,1.63611096822,2.33008970413,2.33008970413,1.07590427822,0.80048560332,0.0463332575,0,0.11519705644,0.945409557454,0.945409557454,3.03134052393,4.73691145544,4.736911455401,4.736911455401,4.464638692901,4.73691145533,4.73691145535,4.73691145535,3.84469812033,3.52325741243,3.20359865619,5.96394469709,5.86240634909,4.70355572873,5.96394469769,5.96394469769,5.26015231919,5.03754592633,5.71761069273,7.68155871985,8.54711873977,7.79676106627,10.02116483779,10.02116483779,10.02116483784,10.02116483784,10.02116483787,10.02116483747,10.02116483784,10.02116483784,10.02116483787,7.44258520107,9.35332923438,10.02116483766,9.87204544606,9.58533957496,10.02116483806,9.16391758457,10.02116483806,10.02116483806,9.69961950446,9.13333949836,7.20293098715,7.28353103795,7.46379260825,10.02116483805,6.86013663248,8.53376393925,10.02116483815,10.02116483815,10.02116483815,9.99751801065,6.52192037319,9.54975878379,9.15666009613,10.02116483809,9.28143500638,8.77640165709,10.02116483819,9.85304196109,10.02116483819,10.02116483819,10.02116483819,10.02116483809,8.85325127729,10.02116483789,10.02116483789,10.02116483804,8.86670490104,10.02116483799,10.02116483799,6.80405776299,8.34148234213,13.31313640574,13.31313640574,13.31313640572,13.31313640562,13.31313640562,13.16514297333,10.27358423733,12.61184284823,13.313136406189,13.313136406189,13.31313640619,13.31313640613,13.31313640613,13.31313640618,13.31313640618,12.97873564431,13.31313640611,13.31313640621,13.31313640621,13.31313640624,13.31313640624,13.31313640628,13.31313640628,13.31313640628,13.31313640588,13.31313640588,13.31313640592,12.44761411542,12.91419161903,12.40955209656,13.31313640603,13.31313640603,13.31313640613,13.3131364061,13.3131364061,11.75845678273,10.44872403757,13.31313640607,12.84688207237,13.31313640657,9.71589305974,10.36867470874,9.12435957603,13.31313640603,12.73933626553,12.75012714303,13.31313640583,9.78207894153,8.95557126453
"t155",11.01009354773,6.37283353023,7.55477467093,7.36534351009,8.15485379423,8.14375273453,5.84522151553,9.47842812103,9.47842812103,9.47842812103,9.47842812103,9.47842812103,9.14066597693,9.47842812093,9.478428121006,9.478428121006,9.47842812101,9.47842812113,8.86281664673,9.47842812022,9.47842812022,8.44365395553,8.64415027233,9.47842812073,6.81427827803,4.33673379041,6.26414767703,6.26414767703,6.26414767763,6.26414767763,4.83313672969,6.26414767693,6.26414767693,6.26414767693,4.47937598633,5.96889715813,5.48923803378,5.49315429668,6.26414767727,6.26414767727,6.10479859588,5.93360892638,1.63611096822,2.33008970413,2.33008970413,1.07590427822,0.80048560332,0.11519705644,0.11519705644,0,0.945409557454,0.945409557454,3.03134052393,4.73691145544,4.736911455401,4.736911455401,4.464638692901,4.73691145533,4.73691145535,4.73691145535,3.84469812033,3.52325741243,3.20359865619,5.96394469709,5.86240634909,4.70355572873,5.96394469769,5.96394469769,5.26015231919,5.03754592633,5.71761069273,7.68155871985,8.54711873977,7.79676106627,10.02116483779,10.02116483779,10.02116483784,10.02116483784,10.02116483787,10.02116483747,10.02116483784,10.02116483784,10.02116483787,7.44258520107,9.35332923438,10.02116483766,9.87204544606,9.58533957496,10.02116483806,9.16391758457,10.02116483806,10.02116483806,9.69961950446,9.13333949836,7.20293098715,7.28353103795,7.46379260825,10.02116483805,6.86013663248,8.53376393925,10.02116483815,10.02116483815,10.02116483815,9.99751801065,6.52192037319,9.54975878379,9.15666009613,10.02116483809,9.28143500638,8.77640165709,10.02116483819,9.85304196109,10.02116483819,10.02116483819,10.02116483819,10.02116483809,8.85325127729,10.02116483789,10.02116483789,10.02116483804,8.86670490104,10.02116483799,10.02116483799,6.80405776299,8.34148234213,13.31313640574,13.31313640574,13.31313640572,13.31313640562,13.31313640562,13.16514297333,10.27358423733,12.61184284823,13.313136406189,13.313136406189,13.31313640619,13.31313640613,13.31313640613,13.31313640618,13.31313640618,12.97873564431,13.31313640611,13.31313640621,13.31313640621,13.31313640624,13.31313640624,13.31313640628,13.31313640628,13.31313640628,13.31313640588,13.31313640588,13.31313640592,12.44761411542,12.91419161903,12.40955209656,13.31313640603,13.31313640603,13.31313640613,13.3131364061,13.3131364061,11.75845678273,10.44872403757,13.31313640607,12.84688207237,13.31313640657,9.71589305974,10.36867470874,9.12435957603,13.31313640603,12.73933626553,12.75012714303,13.31313640583,9.78207894153,8.95557126453
"t171",11.010093547744,6.372833530244,7.554774670944,7.365343510104,8.154853794244,8.143752734544,5.845221515544,9.478428121044,9.478428121044,9.478428121044,9.478428121044,9.478428121044,9.140665976944,9.478428120944,9.47842812102,9.47842812102,9.478428121024,9.478428121144,8.862816646744,9.478428120234,9.478428120234,8.443653955544,8.644150272344,9.478428120744,6.814278278044,4.336733790424,6.264147677044,6.264147677044,6.264147677644,6.264147677644,4.833136729704,6.264147676944,6.264147676944,6.264147676944,4.479375986344,5.968897158144,5.489238033794,5.493154296694,6.264147677284,6.264147677284,6.104798595894,5.933608926394,1.636110968234,2.330089704144,2.330089704144,1.075904278234,0.945409557534,0.945409557454,0.945409557454,0.945409557454,0,0.013276164068,3.031340523944,4.736911455454,4.736911455415,4.736911455415,4.464638692915,4.736911455344,4.736911455364,4.736911455364,3.844698120344,3.523257412444,3.203598656204,5.963944697104,5.862406349104,4.703555728744,5.963944697704,5.963944697704,5.260152319204,5.037545926344,5.717610692744,7.681558719864,8.547118739784,7.796761066284,10.021164837804,10.021164837804,10.021164837854,10.021164837854,10.021164837884,10.021164837484,10.021164837854,10.021164837854,10.021164837884,7.442585201084,9.353329234394,10.021164837674,9.872045446074,9.585339574974,10.021164838074,9.163917584584,10.021164838074,10.021164838074,9.699619504474,9.133339498374,7.202930987164,7.283531037964,7.463792608264,10.021164838064,6.860136632494,8.533763939264,10.021164838164,10.021164838164,10.021164838164,9.997518010664,6.521920373204,9.549758783804,9.156660096144,10.021164838104,9.281435006394,8.776401657104,10.021164838204,9.853041961104,10.021164838204,10.021164838204,10.021164838204,10.021164838104,8.853251277304,10.021164837904,10.021164837904,10.021164838054,8.866704901054,10.021164838004,10.021164838004,6.804057763004,8.341482342144,13.313136405754,13.313136405754,13.313136405734,13.313136405634,13.313136405634,13.165142973344,10.273584237344,12.611842848244,13.313136406203,13.313136406203,13.313136406204,13.313136406144,13.313136406144,13.313136406194,13.313136406194,12.978735644324,13.313136406124,13.313136406224,13.313136406224,13.313136406254,13.313136406254,13.313136406294,13.313136406294,13.313136406294,13.313136405894,13.313136405894,13.313136405934,12.447614115434,12.914191619044,12.409552096574,13.313136406044,13.313136406044,13.313136406144,13.313136406114,13.313136406114,11.758456782744,10.448724037584,13.313136406084,12.846882072384,13.313136406584,9.715893059754,10.368674708754,9.124359576044,13.313136406044,12.739336265544,12.750127143044,13.313136405844,9.782078941544,8.955571264544
"t172",11.010093547744,6.372833530244,7.554774670944,7.365343510104,8.154853794244,8.143752734544,5.845221515544,9.478428121044,9.478428121044,9.478428121044,9.478428121044,9.478428121044,9.140665976944,9.478428120944,9.47842812102,9.47842812102,9.478428121024,9.478428121144,8.862816646744,9.478428120234,9.478428120234,8.443653955544,8.644150272344,9.478428120744,6.814278278044,4.336733790424,6.264147677044,6.264147677044,6.264147677644,6.264147677644,4.833136729704,6.264147676944,6.264147676944,6.264147676944,4.479375986344,5.968897158144,5.489238033794,5.493154296694,6.264147677284,6.264147677284,6.104798595894,5.933608926394,1.636110968234,2.330089704144,2.330089704144,1.075904278234,0.945409557534,0.945409557454,0.945409557454,0.945409557454,0.013276164068,0,3.031340523944,4.736911455454,4.736911455415,4.736911455415,4.464638692915,4.736911455344,4.736911455364,4.736911455364,3.844698120344,3.523257412444,3.203598656204,5.963944697104,5.862406349104,4.703555728744,5.963944697704,5.963944697704,5.260152319204,5.037545926344,5.717610692744,7.681558719864,8.547118739784,7.796761066284,10.021164837804,10.021164837804,10.021164837854,10.021164837854,10.021164837884,10.021164837484,10.021164837854,10.021164837854,10.021164837884,7.442585201084,9.353329234394,10.021164837674,9.872045446074,9.585339574974,10.021164838074,9.163917584584,10.021164838074,10.021164838074,9.699619504474,9.133339498374,7.202930987164,7.283531037964,7.463792608264,10.021164838064,6.860136632494,8.533763939264,10.021164838164,10.021164838164,10.021164838164,9.997518010664,6.521920373204,9.549758783804,9.156660096144,10.021164838104,9.281435006394,8.776401657104,10.021164838204,9.853041961104,10.021164838204,10.021164838204,10.021164838204,10.021164838104,8.853251277304,10.021164837904,10.021164837904,10.021164838054,8.866704901054,10.021164838004,10.021164838004,6.804057763004,8.341482342144,13.313136405754,13.313136405754,13.313136405734,13.313136405634,13.313136405634,13.165142973344,10.273584237344,12.611842848244,13.313136406203,13.313136406203,13.313136406204,13.313136406144,13.313136406144,13.313136406194,13.313136406194,12.978735644324,13.313136406124,13.313136406224,13.313136406224,13.313136406254,13.313136406254,13.313136406294,13.313136406294,13.313136406294,13.313136405894,13.313136405894,13.313136405934,12.447614115434,12.914191619044,12.409552096574,13.313136406044,13.313136406044,13.313136406144,13.313136406114,13.313136406114,11.758456782744,10.448724037584,13.313136406084,12.846882072384,13.313136406584,9.715893059754,10.368674708754,9.124359576044,13.313136406044,12.739336265544,12.750127143044,13.313136405844,9.782078941544,8.955571264544
"t52",11.0100935478,6.3728335303,7.554774671,7.36534351016,8.1548537943,8.1437527346,5.8452215156,9.4784281211,9.4784281211,9.4784281211,9.4784281211,9.4784281211,9.140665977,9.478428121,9.478428121076,9.478428121076,9.47842812108,9.4784281212,8.8628166468,9.47842812029,9.47842812029,8.4436539556,8.6441502724,9.4784281208,6.8142782781,4.33673379048,6.2641476771,6.2641476771,6.2641476777,6.2641476777,4.83313672976,6.264147677,6.264147677,6.264147677,4.4793759864,5.9688971582,5.48923803385,5.49315429675,6.26414767734,6.26414767734,6.10479859595,5.93360892645,1.79805803191,3.03134052422,3.03134052422,2.32960243951,3.03134052401,3.03134052393,3.03134052393,3.03134052393,3.031340523944,3.031340523944,0,4.73691145551,4.736911455471,4.736911455471,4.464638692971,4.7369114554,4.73691145542,4.73691145542,3.8446981204,3.5232574125,3.20359865626,5.96394469716,5.86240634916,4.7035557288,5.96394469776,5.96394469776,5.26015231926,5.0375459264,5.7176106928,7.68155871992,8.54711873984,7.79676106634,10.02116483786,10.02116483786,10.02116483791,10.02116483791,10.02116483794,10.02116483754,10.02116483791,10.02116483791,10.02116483794,7.44258520114,9.35332923445,10.02116483773,9.87204544613,9.58533957503,10.02116483813,9.16391758464,10.02116483813,10.02116483813,9.69961950453,9.13333949843,7.20293098722,7.28353103802,7.46379260832,10.02116483812,6.86013663255,8.53376393932,10.02116483822,10.02116483822,10.02116483822,9.99751801072,6.52192037326,9.54975878386,9.1566600962,10.02116483816,9.28143500645,8.77640165716,10.02116483826,9.85304196116,10.02116483826,10.02116483826,10.02116483826,10.02116483816,8.85325127736,10.02116483796,10.02116483796,10.02116483811,8.86670490111,10.02116483806,10.02116483806,6.80405776306,8.3414823422,13.31313640581,13.31313640581,13.31313640579,13.31313640569,13.31313640569,13.1651429734,10.2735842374,12.6118428483,13.313136406259,13.313136406259,13.31313640626,13.3131364062,13.3131364062,13.31313640625,13.31313640625,12.97873564438,13.31313640618,13.31313640628,13.31313640628,13.31313640631,13.31313640631,13.31313640635,13.31313640635,13.31313640635,13.31313640595,13.31313640595,13.31313640599,12.44761411549,12.9141916191,12.40955209663,13.3131364061,13.3131364061,13.3131364062,13.31313640617,13.31313640617,11.7584567828,10.44872403764,13.31313640614,12.84688207244,13.31313640664,9.71589305981,10.36867470881,9.1243595761,13.3131364061,12.7393362656,12.7501271431,13.3131364059,9.7820789416,8.9555712646
"t85",11.01009354791,6.37283353041,7.55477467111,7.36534351027,8.15485379441,8.14375273471,5.84522151571,9.47842812121,9.47842812121,9.47842812121,9.47842812121,9.47842812121,9.14066597711,9.47842812111,9.478428121186,9.478428121186,9.47842812119,9.47842812131,8.86281664691,9.4784281204,9.4784281204,8.44365395571,8.64415027251,9.47842812091,6.81427827821,4.33673379059,6.26414767721,6.26414767721,6.26414767781,6.26414767781,4.83313672987,6.26414767711,6.26414767711,6.26414767711,4.47937598651,5.96889715831,5.48923803396,5.49315429686,6.26414767745,6.26414767745,6.10479859606,5.93360892656,3.50362896342,4.73691145573,4.73691145573,4.03517337102,4.73691145552,4.73691145544,4.73691145544,4.73691145544,4.736911455454,4.736911455454,4.73691145551,0,1.638329073561,1.638329073561,1.366056311061,1.71497289011,1.71497289013,1.71497289013,1.36136518111,2.99050594581,3.20359865637,5.96394469727,5.86240634927,4.70355572891,5.96394469787,5.96394469787,5.26015231937,5.03754592651,5.71761069291,7.68155872003,8.54711873995,7.79676106645,10.02116483797,10.02116483797,10.02116483802,10.02116483802,10.02116483805,10.02116483765,10.02116483802,10.02116483802,10.02116483805,7.44258520125,9.35332923456,10.02116483784,9.87204544624,9.58533957514,10.02116483824,9.16391758475,10.02116483824,10.02116483824,9.69961950464,9.13333949854,7.20293098733,7.28353103813,7.46379260843,10.02116483823,6.86013663266,8.53376393943,10.02116483833,10.02116483833,10.02116483833,9.99751801083,6.52192037337,9.54975878397,9.15666009631,10.02116483827,9.28143500656,8.77640165727,10.02116483837,9.85304196127,10.02116483837,10.02116483837,10.02116483837,10.02116483827,8.85325127747,10.02116483807,10.02116483807,10.02116483822,8.86670490122,10.02116483817,10.02116483817,6.80405776317,8.34148234231,13.31313640592,13.31313640592,13.3131364059,13.3131364058,13.3131364058,13.16514297351,10.27358423751,12.61184284841,13.313136406369,13.313136406369,13.31313640637,13.31313640631,13.31313640631,13.31313640636,13.31313640636,12.97873564449,13.31313640629,13.31313640639,13.31313640639,13.31313640642,13.31313640642,13.31313640646,13.31313640646,13.31313640646,13.31313640606,13.31313640606,13.3131364061,12.4476141156,12.91419161921,12.40955209674,13.31313640621,13.31313640621,13.31313640631,13.31313640628,13.31313640628,11.75845678291,10.44872403775,13.31313640625,12.84688207255,13.31313640675,9.71589305992,10.36867470892,9.12435957621,13.31313640621,12.73933626571,12.75012714321,13.31313640601,9.78207894171,8.95557126471
"t126",11.010093547871,6.372833530371,7.554774671071,7.365343510231,8.154853794371,8.143752734671,5.845221515671,9.478428121171,9.478428121171,9.478428121171,9.478428121171,9.478428121171,9.140665977071,9.478428121071,9.478428121147,9.478428121147,9.478428121151,9.478428121271,8.862816646871,9.478428120361,9.478428120361,8.443653955671,8.644150272471,9.478428120871,6.814278278171,4.336733790551,6.264147677171,6.264147677171,6.264147677771,6.264147677771,4.833136729831,6.264147677071,6.264147677071,6.264147677071,4.479375986471,5.968897158271,5.489238033921,5.493154296821,6.264147677411,6.264147677411,6.104798596021,5.933608926521,3.503628963381,4.736911455691,4.736911455691,4.035173370981,4.736911455481,4.736911455401,4.736911455401,4.736911455401,4.736911455415,4.736911455415,4.736911455471,1.638329073561,0,0.4282044166,1.3551554663,1.714972890071,1.714972890091,1.714972890091,1.361365181071,2.990505945771,3.203598656331,5.963944697231,5.862406349231,4.703555728871,5.963944697831,5.963944697831,5.260152319331,5.037545926471,5.717610692871,7.681558719991,8.547118739911,7.796761066411,10.021164837931,10.021164837931,10.021164837981,10.021164837981,10.021164838011,10.021164837611,10.021164837981,10.021164837981,10.021164838011,7.442585201211,9.353329234521,10.021164837801,9.872045446201,9.585339575101,10.021164838201,9.163917584711,10.021164838201,10.021164838201,9.699619504601,9.133339498501,7.202930987291,7.283531038091,7.463792608391,10.021164838191,6.860136632621,8.533763939391,10.021164838291,10.021164838291,10.021164838291,9.997518010791,6.521920373331,9.549758783931,9.156660096271,10.021164838231,9.281435006521,8.776401657231,10.021164838331,9.853041961231,10.021164838331,10.021164838331,10.021164838331,10.021164838231,8.853251277431,10.021164838031,10.021164838031,10.021164838181,8.866704901181,10.021164838131,10.021164838131,6.804057763131,8.341482342271,13.313136405881,13.313136405881,13.313136405861,13.313136405761,13.313136405761,13.165142973471,10.273584237471,12.611842848371,13.31313640633,13.31313640633,13.313136406331,13.313136406271,13.313136406271,13.313136406321,13.313136406321,12.978735644451,13.313136406251,13.313136406351,13.313136406351,13.313136406381,13.313136406381,13.313136406421,13.313136406421,13.313136406421,13.313136406021,13.313136406021,13.313136406061,12.447614115561,12.914191619171,12.409552096701,13.313136406171,13.313136406171,13.313136406271,13.313136406241,13.313136406241,11.758456782871,10.448724037711,13.313136406211,12.846882072511,13.313136406711,9.715893059881,10.368674708881,9.124359576171,13.313136406171,12.739336265671,12.750127143171,13.313136405971,9.782078941671,8.955571264671
"t127",11.010093547871,6.372833530371,7.554774671071,7.365343510231,8.154853794371,8.143752734671,5.845221515671,9.478428121171,9.478428121171,9.478428121171,9.478428121171,9.478428121171,9.140665977071,9.478428121071,9.478428121147,9.478428121147,9.478428121151,9.478428121271,8.862816646871,9.478428120361,9.478428120361,8.443653955671,8.644150272471,9.478428120871,6.814278278171,4.336733790551,6.264147677171,6.264147677171,6.264147677771,6.264147677771,4.833136729831,6.264147677071,6.264147677071,6.264147677071,4.479375986471,5.968897158271,5.489238033921,5.493154296821,6.264147677411,6.264147677411,6.104798596021,5.933608926521,3.503628963381,4.736911455691,4.736911455691,4.035173370981,4.736911455481,4.736911455401,4.736911455401,4.736911455401,4.736911455415,4.736911455415,4.736911455471,1.638329073561,0.4282044166,0,1.3551554663,1.714972890071,1.714972890091,1.714972890091,1.361365181071,2.990505945771,3.203598656331,5.963944697231,5.862406349231,4.703555728871,5.963944697831,5.963944697831,5.260152319331,5.037545926471,5.717610692871,7.681558719991,8.547118739911,7.796761066411,10.021164837931,10.021164837931,10.021164837981,10.021164837981,10.021164838011,10.021164837611,10.021164837981,10.021164837981,10.021164838011,7.442585201211,9.353329234521,10.021164837801,9.872045446201,9.585339575101,10.021164838201,9.163917584711,10.021164838201,10.021164838201,9.699619504601,9.133339498501,7.202930987291,7.283531038091,7.463792608391,10.021164838191,6.860136632621,8.533763939391,10.021164838291,10.021164838291,10.021164838291,9.997518010791,6.521920373331,9.549758783931,9.156660096271,10.021164838231,9.281435006521,8.776401657231,10.021164838331,9.853041961231,10.021164838331,10.021164838331,10.021164838331,10.021164838231,8.853251277431,10.021164838031,10.021164838031,10.021164838181,8.866704901181,10.021164838131,10.021164838131,6.804057763131,8.341482342271,13.313136405881,13.313136405881,13.313136405861,13.313136405761,13.313136405761,13.165142973471,10.273584237471,12.611842848371,13.31313640633,13.31313640633,13.313136406331,13.313136406271,13.313136406271,13.313136406321,13.313136406321,12.978735644451,13.313136406251,13.313136406351,13.313136406351,13.313136406381,13.313136406381,13.313136406421,13.313136406421,13.313136406421,13.313136406021,13.313136406021,13.313136406061,12.447614115561,12.914191619171,12.409552096701,13.313136406171,13.313136406171,13.313136406271,13.313136406241,13.313136406241,11.758456782871,10.448724037711,13.313136406211,12.846882072511,13.313136406711,9.715893059881,10.368674708881,9.124359576171,13.313136406171,12.739336265671,12.750127143171,13.313136405971,9.782078941671,8.955571264671
