"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166","c167","c168","c169","c170","c171","c172","c173","c174"
"t1",-0.0306058785700471,0.005142695425555,-0.0183274880267933,-0.0844957415104068,-0.000471798582646643,-0.0929112312975026,0.0114007772945907,0.00346915266944854,-0.00736845199920115,0.0325056958259729,-4.11784485072241e-05,-0.00216038575210121,0.0331426147610481,0.0810223224813956,-0.0108158908643856,-0.000874152845091441,0.00188713032365351,0.0432669709921886,-0.00188352600340132,0.581385492243277,0.207787725880944,-0.030141477294141,-0.285048142886706,-0.160677900524287,-0.00659088621963823,-0.00972357189029496,-0.588058466608796,0.0165975812819053,0.00167242732241816,0.0303950201137631,-0.184499904639697,-0.0102980144435377,-0.107685721450442,0.260172173311844,0.0192610941684425,0.0310956553511208,0.000510017522632906,0.000393484962817215,-0.000157938439618707,0.0359803158797045,0.0159798923131504,-0.0988161222721072,0.0118918099250556,0.0080582552701545,5.55963850414534e-16,-7.2915472389309e-05,-0.00243178212486837,-0.00373465700539303,0.00413468118584005,0.00125224456289985,0.0009178023019669,0.00156129541182811,-0.0116156093161308,-0.00868799698947284,-0.000237056245828893,0.000442416663330102,-0.0231509147076376,0.0490534440836751,-0.00427079716320325,-0.00264029158918273,-5.97361265321204e-07,-0.000142869934739736,0.0013359725698986,-7.97950731335934e-07,0.00298675193260233,0.000104666832187723,0.000158388593884471,-2.45171158134108e-07,0.00144826145520088,0.00106692221598194,-3.97175890869323e-06,-0.000187383244898586,-0.00285241291883937,0.00655605913615522,-1.23844211668265e-05,-1.167851534747e-05,0.00439538353085795,-2.27502568061241e-05,-1.49138501049686e-05,-0.0111485026903529,0.00124622886848584,4.64435669896345e-05,-0.00866667611716221,3.05330519447533e-06,-0.00235579331346161,-1.38676861898434e-16,6.14725700892135e-05,1.44010797176985e-05,0.000353740159906959,-0.000400831725610047,-1.5971581551122e-06,3.45415788182003e-07,-7.13383325143954e-05,0.00296397027709677,0.0110040040742982,-9.95092702619457e-05,-1.11301743266348e-16,1.85140881781929e-16,-8.76080222553143e-07,-2.00301705998469e-06,-0.000197712895130244,0.00319034141200884,-1.58612742330192e-06,9.33256340770416e-05,-2.39832101199393e-05,-8.05074555005988e-06,-8.73504798203797e-06,7.33184974991959e-09,-7.10254686883176e-16,2.68737881335088e-05,0.000852474294620197,3.52879975651298e-05,-0.000112521538627886,-1.86629146460623e-05,-0.000157271624819372,-0.000473800390721,-0.000229544344033679,9.11583344654091e-06,-0.000298807430820287,-7.13847342219992e-16,-0.000610644399503257,1.96017356782676e-08,2.34945598657485e-05,2.36813766886179e-05,-0.00195627108779228,-3.73003722761466e-08,-6.81476235982209e-07,-1.12426700785206e-06,-0.000142866409467646,0.000136971978915532,7.59943189783532e-07,3.02909081958121e-07,1.40085223176935e-16,-2.21832082557278e-05,6.84350393135215e-07,-3.60720171693822e-07,1.43820930171508e-16,-1.22033312604884e-06,2.00091713993187e-05,-3.99451249568346e-07,-2.20382832803513e-16,2.9783959343117e-08,-5.2520020558467e-08,-1.66402871194434e-16,7.64304080832836e-07,5.73504147368015e-06,1.25819124421654e-16,1.5089313345643e-08,9.30948084939094e-17,-1.81598686386901e-16,-6.45118883863042e-16,7.99570541701709e-08,6.81655394144817e-17,4.99706436695687e-16,3.43986253822087e-16,-1.44458979310896e-16,-4.78427266334495e-16,0.000114578957201847,-6.95855772526779e-16,1.02286135427522e-09,8.87814451288297e-16,-3.74966270575723e-17,-4.54211412269145e-16,-5.93899146856021e-16,1.71919437191894e-15,1.83680538910777e-15,1.62238197189808e-08,-1.18167181810734e-16,-2.42455303239662e-15,-2.3954565789362e-15,-2.61580810694711e-15,5.26144066877606e-15,4.85911948389487e-14,0.0758098043578903
"t9",0.0113181184011376,0.00999186393138449,-0.0207601741507134,-0.0333606837798524,0.00179061473808678,-0.0487623499408402,0.00665905049706811,-0.0142092922861333,-0.0327416812906875,0.0220178859507068,-0.000233106817883507,-0.0069661480539195,0.101887207094267,0.232322419936469,-0.0356228767753365,-0.0137336416543106,-0.0188298461194157,-0.00809322710843092,0.00165475626205431,-0.0152242252745022,-0.00172456983250513,-0.000592993750388199,0.00123109538604614,0.000174443309372475,-1.25696781411277e-05,0.00073833651961511,7.18943941894895e-05,-0.00245290018322507,-0.000271316151522045,-0.00531297622708559,0.00714505825822762,0.0097120042552946,0.0114426911464918,-0.0204015305517041,0.00164401237184581,0.0184218163841425,0.00684763386808058,-0.00464870648487476,1.65364511880857e-05,-0.00832356110696506,-0.00438678228819871,0.0303872272976044,0.010141422162454,0.0566385943668062,-1.09095510115803e-17,0.000202576857952025,0.0189128474300985,0.00132195482602134,-0.0214604302170073,0.000357875243594886,-0.000280560387988758,-0.00653080150632044,0.0125425298303001,0.0478030851344363,0.0010713009576392,-0.00195670180196006,0.0848346583654968,-0.00198039462556332,0.0113946763981164,-0.0241303707668579,4.92270143298357e-05,0.0026409641861856,-0.0229111159885813,1.04045223272946e-05,-0.001919276932042,-0.0016673540437832,-0.00239029286623692,3.76422115643617e-06,-0.0227384495995191,-0.0170885235921106,5.38281654447883e-06,0.00330625619921243,0.0504222869070962,-0.123639554905726,0.000292595257636013,0.000293294926843793,-0.111126218106376,0.000665349063486333,0.000440732799360889,0.0904269952732835,-0.00117059886263645,-0.00271899952103714,0.50545393703248,-0.000824311847267307,-0.00479881814945732,1.44826099810133e-15,-9.50423092908156e-05,-0.000106056870132831,-0.00416175030970567,0.00618749562685449,2.83796937752359e-05,-7.97046450736073e-06,0.000281863214517445,-0.0861861287669258,-0.430060406722252,0.00417558971212858,9.12921091667289e-15,-3.54315337929061e-15,5.08451190220744e-05,0.000188806209923829,0.0252954705305004,-0.62946629154089,0.000418571643052062,-0.0383211065949133,-0.000176611544162636,0.00920011139283981,-4.19054952875159e-05,3.22984801144346e-06,-1.13589330419665e-15,0.00412842583136766,0.104814785226189,0.00269724429691993,-0.00769970666559957,-0.00126380513808246,-0.000404479584733065,-0.029052312242824,-0.0137262890405502,1.92528175341143e-05,-0.0156328341412792,4.63768789904264e-14,-0.0305342488982658,7.713777593854e-07,4.85548543985776e-05,0.00010606295154074,-0.062978727326204,-1.14523415310499e-06,-2.09188975423093e-05,-3.38539880688038e-05,-0.00400003131012,0.00335073837213912,-0.000256765878650775,6.99830904109688e-06,8.57765255422557e-16,-2.76976965074982e-05,8.50018353963158e-07,-4.43126558687016e-07,-1.76859937464902e-15,-2.49226515832714e-05,2.36888263844585e-05,-7.84605745295991e-06,-1.11045345349129e-15,5.75789034079675e-07,-9.97514924284163e-07,1.52253988229548e-15,1.40535866167559e-05,6.44334378244424e-06,-1.48544749172971e-16,2.60672552078088e-07,4.55907431051235e-16,-1.77562143277009e-15,-4.97955162375433e-17,8.39202774115685e-08,5.02784444732225e-15,-2.96912172687414e-15,-9.58741138988322e-16,-4.53850134560591e-15,-1.0637012221435e-14,0.0413273398841637,2.48019795285507e-16,1.38861728365998e-08,1.25476060939215e-15,1.17293584542167e-16,-4.67324872270829e-15,-7.40062312863138e-16,-5.87046884627193e-15,-1.37993056777946e-15,1.50387441412944e-08,1.14543789496238e-15,1.47959136468196e-15,-3.42175491591172e-15,-1.1450651616317e-15,5.94012303419642e-15,5.27043182148132e-14,0.0758098043578986
"t18",0.0116137623412419,0.0104897104590124,-0.0225756682911717,-0.0375239209661128,0.0020551113230547,-0.0591108419202196,0.00826685068981152,-0.0180303371739661,-0.04371764438559,0.0304168843855267,-0.000328152104807257,-0.0103294373731409,0.153774315745633,0.385329966168397,-0.0658456039917884,-0.0303650888987008,-0.0445253495805535,-0.0209748601613712,0.00498618688246647,-0.0979133179120702,-0.0129202940123819,-0.00777941374891899,0.0304992165592678,-0.028677877218047,5.96376770958665e-05,-0.00284102041219022,-0.000273203894739921,0.00737271553580446,0.000736704785577598,0.00873664680035419,-0.0109314827161132,-0.0140307744481052,-0.0117885449266337,0.0206901984088785,-0.00155966041868325,-0.0158742079021725,-0.00509401024286847,0.00333191299667651,-1.15689285932117e-05,0.00446017852639799,0.00223965811495294,-0.0151161689982624,-0.00470545398410832,-0.0235994768073735,9.61922053915891e-16,-6.67345388702212e-05,-0.00622600697393799,-0.000320167996812826,0.00496154401022955,-8.20715340159759e-05,5.90363242758347e-05,0.00103616414348627,-0.00191805968885242,-0.00703743279286399,-0.000133815435021982,0.00023581892554044,-0.00802957353276502,0.000109589012465723,-0.000283082413945616,0.000582013845656268,-5.27973742150581e-07,6.07388679826418e-05,-0.000720118729534167,7.66190916459431e-07,-0.000144326711721553,-0.000132061883272822,-0.000245798163891608,4.94001671348552e-07,-0.0034317616117319,-0.00283062232073219,1.00477900804366e-06,0.000746738409582287,0.0114422779282188,-0.0326082927591595,0.000114642259890381,0.000125704157021157,-0.048087559614668,0.00035987109003494,0.000255345157226979,0.0581480443110594,-0.000756411122341655,-0.00195259189968762,0.376867026146716,-0.000969404750705257,-0.0075191909924568,3.65900936195793e-15,0.00253242115782592,0.000531009118242586,0.0121828950602586,-0.0132318558661364,-5.17140968588937e-05,1.09309080203288e-05,-0.000358506729164115,0.094110668153428,0.366607720491697,-0.00338035839670962,-6.0197911276384e-15,5.18486370781226e-15,-3.37400606054397e-05,-0.000102165701299255,-0.0125513606880814,0.286757623030496,-0.000183241811592537,0.0160834181412388,7.25898869531873e-05,-0.00367799727476117,1.56299107412617e-05,-1.1704092790605e-06,-7.72700972562648e-15,-0.00130949678950812,-0.031581138652183,-0.000693393465904241,0.00188293166653608,0.000307505939219441,9.43943182060955e-05,0.00671566731394832,0.00312988771158101,-4.32014144252748e-06,0.00328847150215148,-1.97196474942025e-14,0.00623103844459341,-1.29730817449103e-07,-6.92676950532912e-06,-1.44054557712339e-05,0.00848340489186643,1.44683028313231e-07,2.64198658132757e-06,4.15891088230526e-06,0.0004380029866682,-0.000279366094713461,-0.0043111182542516,-5.01270656174622e-07,-6.16085773852887e-16,1.78087130003923e-06,-5.25953574095261e-08,2.51726707375166e-08,-2.70516453693358e-15,1.10737652060293e-06,-9.42922044982851e-07,2.74757494878045e-07,-1.7217808732402e-15,-1.78567607481254e-08,2.6350680856511e-08,-1.44095602485742e-15,-2.46415866703411e-07,-8.78868057314764e-08,2.82455607200685e-15,5.77485068952977e-10,-1.19920532183687e-14,-2.31370987676186e-14,-5.28803578707402e-15,3.16503192289049e-09,-4.83682808580897e-15,2.8787098479122e-15,6.39685927844172e-15,-7.31185208213871e-15,-1.69626316708409e-13,0.644259438467336,-1.48209880607257e-14,-1.32688245891828e-09,7.2230423687775e-15,-1.94332267020981e-15,6.20724822293558e-15,-4.20811706836889e-15,-4.52005559368222e-15,-1.85818239001469e-15,-3.51317277502955e-10,8.33550286172662e-15,-2.60747868679606e-14,-1.07668260771158e-14,-3.24404417288215e-15,2.35330633009506e-15,3.9658935078004e-14,0.0758098043576958
"t19",0.0116013195718295,0.0104688242431999,-0.0224998670859529,-0.0373508709048577,0.00204414584983477,-0.0586847456211672,0.00820084078821244,-0.0178738675853677,-0.0432708133608863,0.0300762500651468,-0.000324305257531865,-0.010194052913641,0.15168943056,0.379237861864358,-0.0646537263869928,-0.029718235579499,-0.0435305812653422,-0.0204790804842509,0.00485906658589174,-0.094846691146098,-0.0125065766546075,-0.00751633463095132,0.0294340869710504,-0.0276359159868314,5.71177403865277e-05,-0.00271713707211372,-0.000261266468481625,0.0070368157334978,0.000702452225342486,0.00827842699212576,-0.0103465195881086,-0.013267531628376,-0.0110767509190765,0.0194345039896659,-0.00146290321748214,-0.0148572093412809,-0.00475089552977956,0.00310459902114822,-1.07730558827333e-05,0.00412392623063928,0.00206802367101613,-0.013947584863549,-0.00433315123483387,-0.0216656310741429,-4.28336363389287e-16,-6.08563431402233e-05,-0.00567748612824173,-0.000289526137982426,0.00448132639058314,-7.41127004388431e-05,5.31969389602788e-05,0.000927710387303856,-0.00171599737089385,-0.00629124695196032,-0.000119259037813192,0.000210035731893184,-0.0071246836817116,9.66501379984913e-05,-0.000248429429242624,0.000510706855417905,-4.62260319024122e-07,5.28781779745584e-05,-0.000626026636306909,6.61333111934131e-07,-0.000124542074005783,-0.000113881849796298,-0.000211128688518792,4.22368742088256e-07,-0.00292503266131875,-0.00240719437876419,8.51794240849747e-07,0.000629541539855353,0.00964506325067528,-0.0273548323414083,9.48492309335577e-05,0.000103664217972868,-0.0396425137552962,0.00029431926526153,0.000208336187945727,0.047276329660204,-0.000614888808716986,-0.00158184911033342,0.304950821282184,-0.000774643970039488,-0.00597163158184373,2.01807080305709e-15,0.0019659929343028,0.000409707398686992,0.00934739539434235,-0.0101002206252428,-3.93413155508403e-05,8.25157549048515e-06,-0.000269954244895655,0.0704559023077252,0.271218506811006,-0.00249345699822142,-4.37692337504093e-15,1.96638527148988e-15,-2.45621150001346e-05,-7.31100412127631e-05,-0.00890460632097065,0.201535829879845,-0.000128178274208504,0.0111916361350201,5.03757431837281e-05,-0.00254309273403328,1.07025467156173e-05,-7.98018756982168e-07,5.68653628725527e-16,-0.000873759008681498,-0.0208788043773885,-0.000443979243378938,0.0011921699181519,0.000194469330539375,5.91081756408235e-05,0.00419549621073175,0.00194877705926784,-2.67909852046943e-06,0.00200531728703192,-5.08699220361613e-14,0.00376835838183887,-7.39738134994572e-08,-3.72357915555264e-06,-7.59594685537652e-06,0.0044584409535202,7.40448372780033e-08,1.35192275384373e-06,2.10297356038509e-06,0.000210200130985883,-0.000116276298667764,-0.00168244752273022,-1.90620816012951e-07,-1.10136581138416e-16,6.31940566212861e-07,-1.81939338506121e-08,8.21410907410143e-09,6.20115992710703e-15,3.01986999245841e-07,-2.36101910566902e-07,6.20793249398959e-08,1.32752080761309e-15,-3.64937801925371e-09,4.69977872188499e-09,1.25204926002691e-15,-3.06259645267295e-08,-8.70569440937285e-09,-2.30000793488478e-15,-6.83137694995431e-12,1.36604887670108e-14,2.62119423985035e-14,3.83252655954814e-15,-8.6777542312113e-10,4.34020031866588e-15,1.03535639674221e-15,-4.40116819307835e-15,8.29433752975078e-15,2.01205472012796e-13,-0.761942152935087,1.33430887504005e-14,2.98643584186319e-09,-5.9452157318353e-15,1.36357895552288e-16,-5.41406624773233e-15,2.09980619020361e-15,1.7811950795464e-14,8.00571137228375e-15,2.2800680254607e-09,-8.4892366217043e-15,1.95937609326311e-14,5.92359282601871e-15,-5.82828634144805e-15,8.9230430460436e-15,5.40437108955791e-14,0.0758098043580876
"t28",0.0116848775344531,0.0106099805858516,-0.0230170873772683,-0.0385422069592466,0.00212002819225103,-0.0616736703356973,0.00866652433456434,-0.0189833915939879,-0.0464760135921769,0.0325378212417616,-0.000352215417371372,-0.0111868223489956,0.167031476042381,0.424869176428358,-0.0737473784679497,-0.034786181983666,-0.0513932842804655,-0.0244415444258403,0.0058916713031971,-0.12111550868558,-0.0160740743495061,-0.00982435208698635,0.038880081764095,-0.0370066259642899,8.12180253416927e-05,-0.00391948920820595,-0.000377238708036368,0.0103685699852939,0.00104582059919554,0.0132094184987423,-0.01672585526955,-0.0216853566978479,-0.0195827614109659,0.0345059185913277,-0.0026467964990825,-0.0276776491624026,-0.00930108824607507,0.00616116724658061,-2.1574124087939e-05,0.00924134619068012,0.00474194346829611,-0.0323896186865718,-0.0104226707781961,-0.0552075470247891,-4.14629983658182e-16,-0.000178428659987234,-0.0166537329059662,-0.00104935377843434,0.0168136627942028,-0.000279765450911976,0.000214478559648638,0.00470340173841574,-0.00897527877332595,-0.0339915567522988,-0.000743583653307964,0.00135184798598157,-0.0570826279476374,0.00128477772115768,-0.00721273733018289,0.0152661002404942,-3.08468743181476e-05,-0.00162123993138639,0.0140043463018495,-6.25702834495126e-06,0.00115370855374884,0.00100121715356366,0.00142872337288451,-2.24544810665758e-06,0.0135744868156491,0.0102185405911879,-3.23130881902034e-06,-0.00200766773730682,-0.0306298546390814,0.0762550995889265,-0.000194346172665758,-0.000199740615242205,0.0758970263942638,-0.000491041784188465,-0.000334539830529815,-0.0718965652108717,0.000932835205287837,0.00228158697578967,-0.432459024790261,0.000929332259511917,0.00664756943235551,-2.1611536431116e-15,-0.00171261839505245,-0.000336207694701567,-0.00727932498450359,0.00750819817639361,2.83827515829064e-05,-5.57055998326337e-06,0.000178463842640582,-0.0444169393881045,-0.155676594790491,0.00139932229640572,3.75403191282444e-15,2.43700405223374e-15,1.24989307286616e-05,3.29515789462984e-05,0.00378371961757907,-0.0804148931959589,4.95808434646108e-05,-0.0041836378472011,-1.85056255605912e-05,0.000912368054176583,-3.60890834199136e-06,2.61925570623152e-07,1.31139548044459e-14,0.000250609021362633,0.00565670136256193,9.87764570926945e-05,-0.000247368268674517,-4.00591110216663e-05,-1.14435244523045e-05,-0.00080045087969945,-0.000363963782515576,4.87739150382045e-07,-0.000327417127588392,3.53572843492806e-14,-0.000582388798731743,7.42901981096482e-09,2.0902059060066e-07,3.27532532473467e-07,-0.000182510908491614,-1.77670569194211e-09,-3.23318410305752e-08,-3.48913527734121e-08,3.00282608184745e-06,-1.29373342677675e-05,-0.703980069890827,2.33138607285436e-09,8.53691721050579e-15,6.20215738838541e-08,-2.08523870652985e-09,1.19270166792357e-09,-4.57309054187997e-15,6.77171798378557e-08,-6.16689960201191e-08,1.9079271975919e-08,5.58040386277439e-15,-1.29576980310337e-09,1.99919913912939e-09,7.73546091491537e-15,-2.00635857441231e-08,-7.33906272266347e-09,-7.43468179282372e-16,5.18557392234105e-11,-2.38749478440212e-15,2.92165790436766e-15,3.54529159768336e-16,2.93349829311652e-10,-1.55745478199734e-15,-1.73352568962908e-15,-2.24698394605422e-16,-2.20608006160705e-15,-1.08429351442294e-14,0.0355805890436306,3.85373397611711e-15,2.02436045616751e-11,2.17721003563172e-15,-5.28897920929079e-15,2.64535804251006e-15,-1.55043749468757e-15,8.33399123873529e-16,2.83505825866674e-15,1.19050872426623e-10,-1.20519808449605e-16,-7.14184254168855e-17,-5.22394328034287e-15,2.17616902516745e-15,5.56003778574379e-15,5.96463891695137e-14,0.0758098043579173
"t29",0.0116841426289894,0.0106087385930758,-0.0230125337840298,-0.0385317127069157,0.00211935954721952,-0.0616473115207453,0.00866241615558203,-0.0189736005977723,-0.0464477102078778,0.0325160751458863,-0.000351968796018628,-0.0111780446764071,0.16689580102442,0.424465245919829,-0.0736668005366722,-0.0347412127195281,-0.0513234848052252,-0.0244063486574236,0.00588249199085484,-0.120881401358694,-0.0160422711997042,-0.00980376079898132,0.0387957677053358,-0.036922932862154,8.10022265299207e-05,-0.00390871684004582,-0.000376199625177535,0.0103386943235293,0.00104274039711052,0.0131650718162559,-0.0166684568745913,-0.0216095882353144,-0.0195060039774691,0.0343698976669993,-0.00263610564576293,-0.0275617778860927,-0.00925990637639077,0.00613349343617415,-2.14763089807704e-05,0.00919487419789937,0.00471764862362758,-0.0322220100754107,-0.0103672849713217,-0.0549021168664453,-8.04645366351082e-18,-0.000177355342554205,-0.0165535300203793,-0.00104239571438141,0.0167006808513092,-0.000277881233801476,0.00021299972037405,0.00466870132091642,-0.00890854444996239,-0.0337368394958406,-0.000737836439485508,0.00134133474039577,-0.0566220315184997,0.00127380062147116,-0.00714828648268913,0.0151295417074877,-3.0565461334641e-05,-0.00160570571163059,0.0138685271362404,-6.19265522319429e-06,0.00114181385781425,0.000990838452407409,0.00141344178677366,-2.22055174121072e-06,0.0134203667555622,0.0101005252188261,-3.19310778612545e-06,-0.00198295473224225,-0.0302524270175499,0.0752828270658209,-0.000191622283614925,-0.000196880526695669,0.0748077813891961,-0.000483623371292608,-0.000329409010376618,-0.0707693234839431,0.00091819493679548,0.00224501375362715,-0.425476516728209,0.000913155209819874,0.00652762600736157,-4.89683261599111e-15,-0.00167752637009379,-0.000329086467867802,-0.00712048952988564,0.00733989829451153,2.77352556639803e-05,-5.43833376580617e-06,0.000174173513422881,-0.0433175651925243,-0.151590006071311,0.0013620576018488,8.45042967938336e-16,-5.99493368885656e-15,1.21442862298761e-05,3.19380959035521e-05,0.00366261474578065,-0.0777281484799826,4.78885843939194e-05,-0.00403744051453372,-1.78510964101357e-05,0.000879565081377227,-3.47344216452611e-06,2.51907008056489e-07,-7.80613875949103e-15,0.000240076554606802,0.00540931729788381,9.38257269151011e-05,-0.000234367245685937,-3.79433361625601e-05,-1.08133928566288e-05,-0.000755941879062719,-0.0003434370894416,4.59763481836062e-07,-0.000307261056695626,1.87639937571106e-15,-0.00054526443420929,6.82088798800801e-09,1.86813948297408e-07,2.89496239738778e-07,-0.000160983465322071,-1.53870146873586e-09,-2.79969220009428e-08,-2.9928603700761e-08,2.43856590681415e-06,-5.51124917631243e-06,0.710204603259568,-4.72636231990168e-08,-7.7163214263949e-15,1.21761582677518e-07,-3.57563109789802e-09,1.74531131375568e-09,3.14278570413157e-15,8.45389060726798e-08,-7.47235257185719e-08,2.25845197911881e-08,-5.51990150318203e-15,-1.51021938147491e-09,2.29671110747204e-09,-8.56009120711097e-15,-2.2570862651027e-08,-8.19762947708449e-09,1.08345791671799e-15,5.67093169848834e-11,1.24988090157554e-15,-5.29985420776079e-15,-1.55795707830548e-15,3.14159221641027e-10,7.08156362041974e-16,2.36496486740813e-15,2.52141397923621e-16,2.4866399770171e-15,-1.0550066573971e-14,0.0373894545712444,-5.37585593622326e-15,2.11780278702017e-11,-6.37037455782458e-16,6.82319246236443e-15,-3.22837701522905e-15,1.3997607749767e-15,-2.82021420265571e-15,-7.77685354042146e-17,1.23771571520961e-10,-5.89337750512029e-16,-4.90412717278646e-15,5.04967908939957e-16,-3.98514944746402e-15,4.01054237813276e-15,3.88897160292366e-14,0.0758098043578585
"t10",0.0286590666436858,-0.00326141131548416,-0.0420850867180275,-0.00506937751049108,0.00105269311337373,-0.0170839265392389,0.00258978573598482,-0.0164242024989819,-0.0185312500055155,0.00735181956418501,-0.000129249047272385,-0.00450300285690253,0.0637607909702067,0.0399865152773795,0.00506311472476341,0.0041517884590257,0.00845851550443452,0.000994226034147776,-0.0034177340218248,0.0379733342254851,-0.0133305807028591,0.00933250254127902,-0.0170030282184869,0.0421094847800674,-4.27044693669691e-05,0.00563992413130571,0.000211418934818394,-0.026083255142906,-0.00155761547412995,-0.0377243664321891,0.0238045811407928,0.0841657742625242,0.0352234780936866,-0.0421700953111993,0.0141874634394886,0.0796083043038815,0.0281412034576777,-0.0190349677796122,2.80577834767298e-05,-0.0231728122946738,-0.0132950139062921,0.0972375090850141,0.0677661600172647,0.288989079713155,-1.34711959573077e-15,0.00154334061469768,0.14957760965055,0.00232465375232345,-0.117709050870714,0.00392069950959904,-0.000166990221032593,-0.0354929518510723,0.0518052430640983,0.274756791502833,0.00324410105236764,-0.00509651707777071,0.38250960964145,0.103314528522983,0.108244897049656,-0.280728266734756,0.000420595189027048,-0.0220565514773934,-0.132352719427168,-0.000110710022294896,0.00354294267922325,-0.0161517927241573,0.0106042392035042,-7.71082675968296e-06,0.0182761208727298,-0.0833668353815677,-7.64883971701932e-07,0.00501583032509216,0.0696040182240981,-0.418938833217751,-1.91120690924527e-05,-0.000575450859696245,0.381021780612402,-0.0322044976948434,-0.000505573617359129,-0.039976002008778,-0.00323963215220147,0.00308183093733043,-0.1778804434859,0.0138217320983101,-0.000653811610816021,-3.29742225837025e-15,0.00276989951436558,0.00538157060514842,0.0129473163344992,-0.0136280221193083,-0.000261378935033223,1.02589975987233e-05,-0.000222415858774423,0.104479373808293,0.227280556184635,-0.00196107106903916,-3.70641476090405e-15,6.5135021685441e-15,2.3216783905937e-05,-6.85883807859604e-06,0.00520173278525412,-0.0853679258332118,7.42822900171212e-05,0.0045779789433795,-2.65423726802853e-06,0.00235188337604675,1.0764619038161e-07,-5.00687125099096e-05,4.17133460763226e-15,0.00605272415043257,0.0599272496832524,0.00239701338945193,-0.0254663668141229,-0.00409286414411595,-0.000124936441553012,-0.0558774118693288,-0.0603187403266886,-1.04692880525778e-06,-0.0432985368717518,-2.33469308450687e-14,-0.0820975617641393,6.02946661166991e-07,2.75162489929939e-05,0.000175202150274774,-0.152327733857073,-6.08725773253028e-06,-0.000111860705867853,-0.000421457965147385,-0.00963297288296834,0.00808250958091773,-2.18285914545177e-07,-1.42939974348736e-07,-5.94405936670566e-17,-4.00441364457334e-07,1.68001902263586e-08,-1.33498873137274e-08,6.52975886552471e-16,-0.00032982830860107,1.40804217992906e-06,-1.91099644679763e-05,-6.89836492456235e-16,1.97787805723287e-07,-3.66032997035572e-07,-4.13352258929897e-17,5.7174652879426e-06,6.02215038871186e-07,-1.09584058312266e-15,1.23790113073776e-07,-2.08690495263873e-15,6.44101576952816e-16,-1.00759840439843e-15,1.10701133122412e-08,-3.59544163927846e-16,2.37626908248056e-15,2.09399614947017e-15,-4.20624910906444e-16,-1.619421232596e-15,0.000268965927122508,-2.41880960142702e-15,3.4893914155924e-08,6.4741150650033e-16,7.28386583231621e-16,-3.66051779346e-16,-5.72563690804058e-16,-3.69007426135085e-16,2.97714705615995e-15,2.88003657320867e-09,-6.35735816441424e-17,-4.48197115714123e-15,-2.6887623616722e-15,-3.58449944254788e-15,5.80713975201022e-15,4.41982791959451e-14,0.0758098043578797
