,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t68,12.32568,7.898683,7.553174,4.6418943,9.761692,-1.234197,4.55105,9.8420515,0.55832,0.12241366,8.568442,5.825857,8.781324,1.3835485,-0.14700733,4.7176127,5.4062824
t158,12.383989,7.9581885,7.496545,4.562437,9.763005,-1.1917868,4.4928164,9.8977785,0.46212506,0.117740974,8.604008,5.8383255,8.809545,1.4380286,-0.1432747,4.778011,5.447621
t159,12.361235,7.9140196,7.5017624,4.616106,9.691614,-1.1962237,4.4497185,9.968179,0.51554173,0.16711694,8.545338,5.818587,8.804989,1.4568192,-0.09386744,4.7066665,5.4811006
t47,12.320987,7.8783894,7.47839,4.6522365,9.710018,-1.1779157,4.4827046,9.927455,0.5288026,0.14767341,8.531308,5.791057,8.750028,1.4493763,-0.12168022,4.70608,5.4205413
t48,12.365813,7.89873,7.5437083,4.626189,9.781992,-1.233806,4.5601573,9.866724,0.5366373,0.08173653,8.549372,5.789961,8.77615,1.4124068,-0.17402636,4.73125,5.4565797
t43,12.492879,7.95664,7.395506,4.507955,9.679178,-1.072774,4.394445,9.937794,0.4617182,0.10404704,8.653606,5.8706484,8.845368,1.4963839,-0.15297057,4.750556,5.512537
t20,-1.0965307,6.007297,3.6768095,4.8707633,5.3838015,3.5692449,6.2854204,4.8278475,4.6662374,3.7793653,4.0374312,7.762916,6.983979,4.659804,2.8978927,5.5546207,3.6742005
t12,-1.2058406,5.9202123,3.4753127,4.7903094,5.337972,3.629836,6.3439407,4.7864776,4.599691,3.7849195,3.9249823,7.5933523,6.932585,4.7073364,2.939121,5.4531116,3.7671607
t36,-0.8978701,0.2905654,10.692288,5.60408,5.4135194,4.7526884,8.007421,4.526548,4.796754,3.8776011,5.114237,6.867295,6.5458283,4.632349,2.2641084,7.068193,6.080005
t37,-0.85406494,0.30948484,10.659884,5.5796685,5.465281,4.741531,8.059692,4.566102,4.7904863,3.9157076,5.109501,6.8365936,6.504368,4.579185,2.2392788,7.1185265,6.0560017
t78,-0.82860464,0.29525688,10.647688,5.580419,5.506894,4.754009,8.092502,4.5871363,4.793173,3.9536083,5.133348,6.8024783,6.466341,4.541702,2.207148,7.128789,6.0350137
t79,-0.8447686,0.33487892,10.621971,5.5524416,5.4927826,4.7419376,8.09391,4.6045556,4.8033195,3.922881,5.104661,6.8235583,6.4946985,4.552405,2.208792,7.1230397,6.0197577
t53,-1.0028749,-0.65523154,10.657221,5.7946014,5.4228034,4.5086346,8.108711,4.3112674,4.4242597,4.2567506,5.9514766,6.959133,6.4824786,4.736571,2.5724504,7.075002,6.571557
t111,-0.7467997,0.18072636,10.743495,5.6650133,5.5314083,4.826598,8.047135,4.574046,4.850386,4.027602,5.2321506,6.7176538,6.3693514,4.519681,2.2278519,7.121372,6.0652466
t132,-0.7986569,0.1655883,10.814656,5.688569,5.4642863,4.8128,7.988171,4.5246406,4.798977,4.0609126,5.2842383,6.7797027,6.435433,4.580363,2.2279074,7.1182346,6.12889
t133,-0.82294613,0.19353953,10.849431,5.7476416,5.4741797,4.909196,7.954428,4.50168,4.860027,3.994059,5.1955814,6.714346,6.3376136,4.563459,2.1749976,7.146075,6.073932
t38,-1.0430945,-0.72333425,10.705358,5.844882,5.4000916,4.551799,8.102553,4.255268,4.460966,4.2545743,6.0317225,6.9008465,6.495735,4.773138,2.5995924,7.126437,6.5922623
t44,-0.84859407,0.050297257,10.676911,5.6662207,5.509284,4.708863,8.100689,4.510904,4.6977024,4.0390506,5.334032,6.817642,6.463022,4.5738015,2.308123,7.111319,6.180138
t56,-0.94718134,-0.3676508,10.6963625,5.766463,5.4478936,4.6116457,8.090633,4.371297,4.5764594,4.17036,5.699164,6.8669367,6.4728513,4.6757994,2.4709806,7.1082687,6.414293
t57,-0.9872185,-0.27769187,10.693912,5.7461095,5.3822665,4.6262765,8.081599,4.361978,4.5923843,4.097661,5.623116,6.880628,6.543684,4.728123,2.5026708,7.128211,6.39997
t147,-0.92619956,0.0383599,10.663118,5.6345835,5.365284,4.686967,8.016191,4.4628596,4.77686,3.9761503,5.33832,6.858382,6.534502,4.693607,2.3699832,7.1144004,6.2097654
t148,-0.9322929,0.12886627,10.663513,5.5979004,5.351194,4.6744337,7.999835,4.4876432,4.7636323,3.923177,5.259295,6.907091,6.6074977,4.697093,2.3499572,7.089478,6.1730037
t105,-0.9156799,0.039343007,10.595619,5.58525,5.472595,4.6051354,8.110154,4.5291753,4.620878,3.9383886,5.3495345,6.947729,6.624755,4.628763,2.374377,7.004819,6.1884246
t106,-0.9262177,-0.01898867,10.650399,5.6367273,5.404564,4.6526394,8.054716,4.470766,4.709995,3.9959767,5.3942256,6.8857737,6.5479207,4.674677,2.3844674,7.0925226,6.233364
t54,-1.0909655,-0.9124902,10.703548,5.919363,5.4671407,4.5175223,8.073086,4.184455,4.3597064,4.354269,6.1735506,6.904376,6.423435,4.7420077,2.6087208,7.046723,6.718808
t169,-1.2932845,-1.7523377,10.510089,6.131866,5.751936,4.199446,7.9083853,3.9305673,3.850223,4.7233176,6.859775,7.1324725,6.1822534,4.7761674,2.799934,6.725269,7.3067303
t170,-1.2659639,-1.7032187,10.487365,6.077732,5.7834897,4.169252,7.8800087,3.9351125,3.9045901,4.663491,6.8318653,7.148199,6.2117953,4.8163757,2.7884734,6.778934,7.309433
t77,-1.224303,-1.4089428,10.61004,6.053232,5.6132927,4.355831,8.011101,4.031091,4.048383,4.565622,6.5722675,7.0223856,6.29955,4.7241154,2.690002,6.8303137,7.063634
t113,-1.3265662,-1.7878547,10.54194,6.1550546,5.7245464,4.250295,8.003719,3.930436,3.7803807,4.734147,6.8846984,7.1073475,6.226289,4.6953583,2.7530718,6.6347075,7.333265
t167,-1.3538519,-1.8303422,10.523874,6.149108,5.7598743,4.210862,7.9561486,3.8853457,3.781663,4.744598,6.935524,7.126231,6.1875725,4.741282,2.7914133,6.67295,7.3829823
t168,-1.4216795,-1.8578006,10.517519,6.199469,5.794098,4.186453,7.9624224,3.8414717,3.7145064,4.803342,6.984526,7.1557903,6.1599965,4.741097,2.815689,6.6562223,7.434109
t155,-1.3823454,-1.8537768,10.575965,6.2044473,5.7029567,4.2714095,8.035996,3.8827662,3.7254364,4.767335,6.945924,7.084219,6.230463,4.6632295,2.7436907,6.5899982,7.3859315
t171,-1.3218261,-1.7813281,10.594858,6.2176185,5.644212,4.325833,8.060724,3.9569151,3.7392037,4.752912,6.8513446,7.0567746,6.2427073,4.6309834,2.7303038,6.5691285,7.271782
t172,-1.3214473,-1.7179228,10.5754385,6.1212883,5.7088766,4.289362,8.077084,3.9399436,3.8151824,4.670404,6.8351774,7.0651865,6.2907557,4.6403704,2.6949592,6.59965,7.3322253
t52,-1.3118784,-1.7406822,10.48026,6.101934,5.7971134,4.176612,7.932099,3.9373019,3.835919,4.716249,6.8608117,7.167207,6.207887,4.7638626,2.7782824,6.7218256,7.336447
t85,-2.0329928,-2.4944108,10.866385,6.89482,5.32232,4.3605595,7.3116693,2.9884233,3.7985942,4.8273907,7.6439643,6.7843337,6.124007,4.931124,2.8840454,6.9751244,7.8862514
t126,-2.0018446,-2.4631093,10.912504,6.864614,5.2808414,4.352693,7.3193164,3.0206156,3.8024428,4.81627,7.6107373,6.74188,6.1269298,4.8963294,2.8374228,7.016147,7.8693075
t127,-1.9864001,-2.518988,10.911214,6.84724,5.27829,4.3150544,7.3303375,3.0411572,3.7499971,4.874671,7.6662927,6.7590876,6.1509776,4.8788214,2.832786,6.99882,7.9314127
t86,-2.0434988,-2.52885,10.870573,6.9053497,5.3006277,4.3509884,7.293973,2.9784794,3.772339,4.8653164,7.6781797,6.7716794,6.1437697,4.916642,2.889923,6.983754,7.92899
t112,-2.0182707,-2.5443625,10.83586,6.8770776,5.3499837,4.3424387,7.3341765,2.99916,3.777102,4.865188,7.6934276,6.812817,6.1601453,4.9489293,2.9173973,6.945426,7.9378386
t156,-2.0529509,-2.4682026,10.8369875,6.913645,5.3560557,4.3858266,7.3130097,2.96903,3.8302774,4.8002267,7.6165485,6.800688,6.1242924,4.966216,2.9132402,6.95128,7.864858
t157,-2.083703,-2.575945,10.822684,6.944248,5.3472257,4.353833,7.2825704,2.936557,3.7925508,4.853854,7.724424,6.8209534,6.1250362,4.9705815,2.9342518,6.9354615,7.967077
t62,-1.1734709,-0.94001395,10.732642,6.030697,5.398631,4.477159,7.9578924,4.0607414,4.393997,4.334434,6.1558785,6.9023185,6.3820057,4.716112,2.558289,7.06686,6.7602386
t42,-1.1090423,-0.84993637,10.72972,5.9924254,5.4458194,4.490502,7.9888086,4.1250706,4.404487,4.3416915,6.0828357,6.898911,6.3561893,4.6731253,2.5298421,7.046996,6.7082133
t27,-1.0780909,-0.75234157,10.711288,5.8546867,5.358668,4.557824,8.091712,4.224974,4.486522,4.233339,6.0837865,6.8886447,6.530945,4.80938,2.6219652,7.1541634,6.601164
t50,-0.7483293,0.3259957,10.691828,5.607227,5.5542116,4.8327823,8.057778,4.644122,4.8844805,3.9316502,5.0889587,6.733696,6.386308,4.4894032,2.182621,7.125842,5.9829392
t51,-0.7360133,0.24996895,10.643476,5.5823393,5.5703692,4.7572403,8.116943,4.6358294,4.8140225,4.0002637,5.179481,6.761374,6.4268913,4.4888945,2.2175426,7.1168733,6.029835
t58,-1.0161417,-0.66291255,10.785822,5.8796344,5.4646206,4.639503,8.108719,4.2535934,4.537601,4.258807,5.9618497,6.8056393,6.4617977,4.734533,2.5522256,7.15393,6.534212
t114,-0.67423266,0.35835928,10.574012,5.5083256,5.6420293,4.7472835,8.187475,4.7093215,4.8478527,3.9811459,5.0635357,6.72157,6.401239,4.4076266,2.1191225,7.189372,5.9306307
t115,-0.65921533,0.24009857,10.600141,5.548918,5.6436796,4.744799,8.1837635,4.684021,4.822581,4.0554566,5.1972346,6.714098,6.380188,4.419773,2.18281,7.1588984,5.99684
t61,-0.94691676,-0.5140166,10.73533,5.837785,5.4988875,4.655254,8.08727,4.322054,4.574768,4.241624,5.8346314,6.7840924,6.4024177,4.648151,2.4546192,7.125374,6.4478855
t15,-1.0789523,-0.77111185,10.709043,5.8590493,5.361889,4.5686994,8.097784,4.2236247,4.477936,4.2485557,6.108665,6.8780403,6.5271363,4.8145185,2.6324158,7.151608,6.6074057
t8,-1.1512223,5.9682164,3.377861,4.729648,5.336622,3.689563,6.2890997,4.7871623,4.58329,3.7240374,3.8414977,7.663868,7.001922,4.793555,3.0029352,5.442095,3.6932077
t23,-1.0799364,6.140087,3.2357817,4.580579,5.4286623,3.7541718,6.2470064,4.7883162,4.5029182,3.6420596,3.5958765,8.058732,7.1393957,5.054319,3.153809,5.428008,3.4275358
t34,-0.9457551,6.167846,2.9546313,4.455049,5.3354936,3.7516918,6.0836797,4.7539773,4.472703,3.7022994,3.3218555,8.343774,7.152251,5.315669,3.3082159,5.4650607,3.3973372
t35,-1.0257647,6.1217713,3.151354,4.5429063,5.380028,3.7260275,6.1849294,4.769818,4.521732,3.693616,3.5524156,8.120949,7.110255,5.0880966,3.204164,5.4704957,3.4614923
t162,-0.6101908,6.0730567,3.1588166,4.8531175,4.6512704,3.82234,5.5003133,4.707755,4.622547,3.6336567,2.4565783,10.225923,7.21247,6.884671,3.0245805,5.4838634,2.7348568
t163,-0.5584092,6.1121793,3.130874,4.7920346,4.693282,3.7142003,5.3953824,4.821916,4.7430353,3.7240753,2.5168195,10.289299,7.317648,6.9425273,2.9768114,5.554772,2.7128048
t151,-0.5189702,6.141939,3.1412957,4.8173237,4.6648436,3.6782753,5.3945975,4.821656,4.7326794,3.7192097,2.501966,10.290765,7.3437414,6.9471354,2.9528646,5.5432086,2.6731558
t152,-0.5090623,6.1743016,3.13296,4.7893877,4.6969004,3.6626074,5.4107647,4.823106,4.6873407,3.694827,2.4839802,10.251317,7.3546934,6.894555,2.9898996,5.5268173,2.7087996
t97,-0.53293574,6.138538,3.136549,4.8127856,4.6686273,3.6917584,5.4157186,4.8078246,4.718873,3.7079573,2.497099,10.256883,7.3296485,6.9212627,2.972096,5.530756,2.6904404
t67,-0.58239794,6.1378493,3.068928,4.736684,4.7259717,3.7174761,5.4581647,4.7895484,4.6922536,3.6881354,2.5086663,10.072823,7.3174367,6.80543,3.0690885,5.5176053,2.7904334
t149,-0.58343107,6.143484,3.0898237,4.75435,4.690288,3.684651,5.510286,4.7627554,4.726139,3.6544929,2.4637787,10.021469,7.3093443,6.775816,3.0639968,5.485385,2.7785246
t150,-0.5764034,6.160303,3.14124,4.806665,4.6389413,3.6660447,5.5663137,4.7057934,4.7404547,3.5955055,2.4092426,10.00914,7.298063,6.7264943,3.0319698,5.4492683,2.7590058
t73,-0.5543635,6.177855,3.1121438,4.7649765,4.7013745,3.6831136,5.50164,4.754172,4.691816,3.6358426,2.4462736,10.092483,7.3454914,6.7422047,3.0538557,5.5087686,2.7690902
t30,-1.0800891,6.099081,3.2651896,4.6064773,5.396805,3.7298286,6.2423344,4.78492,4.5330744,3.6695716,3.6482246,8.002827,7.1024194,5.001651,3.1292028,5.452029,3.4755046
t90,-0.71605897,6.088435,2.9187975,4.6215134,4.8133016,3.7604434,5.6678734,4.78178,4.706009,3.6573467,2.575722,9.613356,7.248452,6.558268,3.265516,5.490903,2.9494557
t91,-0.6203699,6.195769,2.7676046,4.5336065,4.8314257,3.7479131,5.538805,4.7564745,4.606999,3.676787,2.5284429,9.649923,7.3130817,6.564919,3.3162892,5.4797196,2.9436958
t87,-0.5939917,6.247941,2.7701507,4.5675826,4.7827525,3.7203634,5.4878364,4.7514896,4.609896,3.6414769,2.4468935,9.764337,7.3290677,6.6202445,3.3036757,5.445084,2.9197867
t74,-0.6484723,6.175016,2.8758929,4.6112933,4.7643757,3.7485645,5.5701556,4.7426386,4.634617,3.6108925,2.5332854,9.714205,7.26857,6.6930523,3.300606,5.4157257,2.960452
t72,-0.67342085,6.0698686,2.8666155,4.5117936,4.8604593,3.8769782,5.659904,4.7743325,4.6593013,3.6965487,2.5604715,9.556605,7.2183084,6.693879,3.2871962,5.532541,2.884309
t81,-0.7108061,6.0381794,2.9752798,4.6176214,4.8575215,3.743337,5.706885,4.791505,4.721176,3.7167656,2.6723583,9.495193,7.2472687,6.4875827,3.21389,5.525816,2.9540691
t95,-0.6778034,6.0118356,2.9818118,4.5928297,4.8509603,3.814447,5.7135944,4.769872,4.705028,3.7215295,2.630327,9.539785,7.2264686,6.650274,3.1844409,5.590674,2.8508139
t96,-0.72687453,5.9821796,2.9210303,4.524914,4.899255,3.9087079,5.744336,4.7699656,4.709562,3.674382,2.598609,9.487655,7.161465,6.6907616,3.257615,5.5443015,2.8774521
t65,-0.68446684,6.029335,2.901496,4.523707,4.869933,3.8819294,5.703217,4.772795,4.6753416,3.7099884,2.5993903,9.507651,7.202282,6.694429,3.2617047,5.558944,2.8721662
t66,-0.72293395,6.09718,2.8957515,4.571129,4.854171,3.8080187,5.7123165,4.768149,4.6462884,3.668737,2.6502528,9.49571,7.21357,6.559703,3.3062918,5.478815,2.9929657
t17,-1.0894201,6.127997,3.3754537,4.622447,5.4467335,3.6751935,6.2795486,4.7905254,4.586194,3.6983354,3.764782,7.9710917,7.0854783,4.895952,3.1190367,5.4887266,3.479378
t24,-1.0205315,6.1143837,3.4049788,4.639984,5.4634786,3.6054828,6.2397375,4.730642,4.6456075,3.7512972,3.8017838,7.887791,7.093804,4.8558335,3.104407,5.549393,3.533397
t25,-1.0561767,6.110649,3.2844992,4.5791326,5.3964515,3.6836774,6.2315817,4.7819605,4.5753684,3.7185938,3.708941,8.0561905,7.0660944,4.9315763,3.177937,5.510301,3.4977105
t16,-0.62415385,6.2577043,2.5501835,4.354807,4.957104,3.803867,5.5876627,4.722765,4.4929686,3.6908092,2.5191567,9.428119,7.3104057,6.40143,3.4526558,5.489719,3.02432
t22,-1.1182759,5.9597344,3.307028,4.704046,5.313317,3.736824,6.2174854,4.7883315,4.534034,3.6646993,3.7437127,7.820961,7.033796,4.8996143,3.0165775,5.4219813,3.613207
t45,-0.88287157,6.2558827,2.700643,4.313214,5.3807335,3.7602835,6.016625,4.7190423,4.363318,3.7398376,3.1857598,8.33833,7.176199,5.306138,3.452568,5.461757,3.4476473
t143,-0.7273035,6.275241,2.3854716,4.18615,5.1641116,3.772372,5.6990075,4.6432676,4.3747005,3.7108188,2.6634345,8.857709,7.230008,5.9366455,3.6429179,5.450817,3.3095682
t144,-0.66786486,6.325714,2.3383718,4.136303,5.208896,3.8318114,5.7535744,4.7052507,4.330584,3.7717762,2.6132622,8.867262,7.290008,5.899826,3.581461,5.513586,3.2511802
t118,-0.71784633,6.3377385,2.3614676,4.17417,5.2419915,3.7826893,5.7622643,4.656052,4.2999344,3.7187827,2.6581504,8.862834,7.2381473,5.886546,3.619259,5.4619246,3.2900896
t119,-0.630573,6.3626537,2.292573,4.0900507,5.243728,3.8698473,5.789073,4.742611,4.2952337,3.8110821,2.6018267,8.828314,7.328692,5.85305,3.5462852,5.550435,3.223902
t13,-1.1366067,6.0165324,3.413467,4.706988,5.3790755,3.6697037,6.3061996,4.7781134,4.6068497,3.7398114,3.8608725,7.7180777,7.021098,4.78724,3.0325618,5.473891,3.6599772
t75,-0.56682175,6.976073,0.9492467,3.2797682,5.76115,3.9411988,5.656656,4.487136,3.4356067,3.828004,2.4388125,8.172827,7.3922305,4.9788737,4.474358,5.2712593,3.823587
t76,-0.6367918,6.9657774,1.0442029,3.3614066,5.8205924,3.928162,5.709416,4.4969,3.4448066,3.8784773,2.5357637,8.02343,7.3806276,4.8438864,4.4495583,5.286708,3.939043
t82,-0.44137836,7.0291395,0.677517,3.0251908,5.7707944,3.9669168,5.6665716,4.543252,3.2475088,3.848502,2.2003634,8.425293,7.351963,5.0311847,4.6759663,5.2548876,3.780935
t83,-0.5972248,6.882745,1.1344107,3.431534,5.7746725,3.9032142,5.6432676,4.4454317,3.4890366,3.7947083,2.5720327,8.043765,7.346185,4.9432015,4.419653,5.2367816,3.8432825
t49,-0.6567949,6.9289885,1.1661235,3.4474604,5.858855,3.9114463,5.7034793,4.484716,3.4706516,3.8639405,2.6327171,7.915217,7.3576612,4.7544227,4.4193754,5.247939,4.0044293
t103,-0.4393833,7.0905323,0.7204868,3.0813694,5.7708645,3.99713,5.5720887,4.429372,3.3041875,3.7565193,2.3095593,8.294361,7.4764485,5.0746617,4.6298795,5.2502894,3.6977344
t104,-0.48037103,7.100618,0.7838452,3.110821,5.7005973,4.0643907,5.6643534,4.38764,3.3118021,3.8506837,2.2945404,8.196091,7.5165925,5.0524044,4.6351113,5.166598,3.771097
t99,-0.4578141,7.0643125,0.7503046,3.0954936,5.7046866,4.025681,5.622191,4.422363,3.3110328,3.813861,2.2594423,8.265132,7.46355,5.0886893,4.6313324,5.1851773,3.7446053
t116,-0.42662832,7.0899587,0.7148119,3.03983,5.692022,4.055523,5.6231656,4.41996,3.2388945,3.8358855,2.2139387,8.224729,7.464833,5.077651,4.683078,5.1075845,3.7815433
t117,-0.4341521,7.0842094,0.7580091,3.0988536,5.727222,4.015266,5.558661,4.403781,3.3071055,3.7706504,2.2797835,8.259145,7.486549,5.1238003,4.596069,5.2043424,3.7144108
t92,-0.44913158,7.1058307,0.77353936,3.0645444,5.7285194,4.0536733,5.6574945,4.3836145,3.2758765,3.8467994,2.2997553,8.210973,7.5092025,5.018358,4.675159,5.181097,3.817225
t32,-0.69350654,6.9734764,1.1356835,3.4135947,5.858865,3.9474277,5.753003,4.5230865,3.426111,3.9051692,2.596194,7.963632,7.4028845,4.819434,4.443693,5.2888093,3.9434516
t120,-0.397431,7.0050097,0.8200676,3.1306512,5.708074,3.9425495,5.4846363,4.494392,3.3974364,3.6866152,2.3168705,8.453584,7.415784,5.246625,4.562167,5.2844954,3.5996807
t121,-0.4518808,6.9990845,0.81444937,3.132267,5.700182,3.956024,5.551961,4.4476714,3.3866735,3.7448347,2.2612448,8.407691,7.4134073,5.209974,4.570216,5.2600126,3.6012738
t39,-0.4738219,6.8858185,1.0467223,3.3276544,5.601476,3.9597776,5.602942,4.456787,3.5257256,3.750314,2.353649,8.434722,7.4053254,5.3207073,4.413785,5.228587,3.6051776
t40,-0.6472669,6.8758287,1.1852037,3.4638066,5.782116,3.893542,5.705469,4.494153,3.5353732,3.8435173,2.6222982,8.016585,7.3359833,4.8872313,4.361608,5.29341,3.897426
t124,-0.40026766,6.94811,0.95035523,3.2569509,5.604388,4.00497,5.551232,4.453529,3.45257,3.7148483,2.3780875,8.3591585,7.45221,5.282042,4.4722214,5.1693654,3.661707
t125,-0.4281043,6.93507,0.98034483,3.2802713,5.6055546,3.9963348,5.5737643,4.452451,3.471828,3.7341363,2.3807383,8.357836,7.4430537,5.277215,4.455846,5.178419,3.6652873
t14,-1.1083039,6.022075,3.3392825,4.6422296,5.3526554,3.6931472,6.2620497,4.78884,4.5847692,3.7090318,3.7782633,7.8589287,7.024439,4.864028,3.0842319,5.4782047,3.5685465
t3,-1.9859142,8.189856,6.631964,6.0139937,4.968593,4.0272617,6.925614,4.9307103,4.0046287,3.4698536,6.463578,7.462244,5.8025513,3.2052372,2.072503,4.344792,5.013305
t134,-0.8816491,9.273887,8.24836,6.353387,5.0664153,4.5606213,7.495761,6.0819874,5.0951486,3.3902652,7.5703573,7.2083864,5.2665825,1.6480011,1.0892954,4.3312793,5.239945
t135,-0.8653042,9.376065,8.235618,6.3865843,4.9490757,4.593126,7.4047303,6.054424,5.0969176,3.2736804,7.636118,7.1912646,5.3529468,1.7060889,1.0730783,4.2643967,5.1526093
t123,-0.9600035,9.287275,8.336583,6.347626,5.0422587,4.617187,7.494328,6.038717,5.0290065,3.3677063,7.604578,7.1389236,5.2705264,1.6453923,1.1668897,4.3189507,5.2361536
t141,-0.9191398,9.333529,8.320535,6.3828764,4.9912357,4.632356,7.446443,6.0602164,5.0676227,3.3202846,7.6389976,7.133238,5.3194466,1.6508912,1.1256473,4.2781262,5.18665
t142,-0.89234626,9.276478,8.38554,6.397612,5.0731506,4.65543,7.4953923,6.140237,5.117443,3.397753,7.6204023,7.0880666,5.2737846,1.5449461,1.0976225,4.2989764,5.233285
t55,-0.9802881,9.289447,8.276672,6.3191247,5.0319295,4.5837235,7.4994993,5.987574,4.9915237,3.3551927,7.5866075,7.179857,5.261891,1.7160609,1.1894898,4.3352714,5.244837
t21,-2.0349662,8.323505,6.7966337,6.0499024,4.8755937,4.047928,6.9454484,4.866916,3.962261,3.401776,6.610545,7.4368367,5.7721796,3.1001837,2.025962,4.2758703,5.0447235
t80,-2.4368167,10.224498,9.503154,5.9194765,3.106796,4.5273776,8.449721,4.441436,3.470194,2.669511,8.5900545,7.4024353,4.127086,2.7905197,2.6122043,4.614996,5.425488
t165,-2.6769524,10.609865,9.772431,5.8468246,2.7691317,4.7076197,8.538962,4.483719,3.2776403,2.495155,8.823532,7.3564377,4.0196977,2.7503116,2.8686533,4.7598047,5.4011097
t166,-2.6024024,10.69258,9.832272,5.754226,2.6605227,4.759136,8.466804,4.516478,3.2308974,2.5542989,8.85463,7.3797083,4.0993814,2.7595916,2.827308,4.7183824,5.3278356
t164,-2.5500734,10.696923,9.800834,5.736157,2.6903822,4.751634,8.461618,4.51607,3.1983302,2.584402,8.892004,7.405758,4.086241,2.734816,2.8108156,4.7373466,5.320858
t128,-2.6212122,10.621003,9.775537,5.819198,2.7635672,4.7047687,8.515623,4.4862504,3.241048,2.5352442,8.85142,7.3779387,4.0334897,2.7308822,2.8323615,4.7454576,5.3727374
t69,-2.5924506,10.374591,9.793931,5.9478683,2.8787298,4.6398396,8.471143,4.4537396,3.198256,2.5969307,8.80815,7.3838444,3.9924514,2.6857102,2.7847512,4.745523,5.4056973
t93,-2.6170719,10.292007,9.820979,5.9931664,2.8957415,4.6521344,8.4184675,4.47328,3.144978,2.6472433,8.785049,7.4134674,3.989884,2.6487317,2.7989633,4.7907877,5.415202
t94,-2.631906,10.295367,9.938306,5.868331,2.7552369,4.6561713,8.430852,4.4172444,3.222454,2.6778243,8.778134,7.3959513,3.9618068,2.77898,2.7842116,4.7981977,5.4360824
