"","t2","t3","t4","t5","t6","t7","t8","t9","t70","t71","t55","t103","t104","t42","t100","t101","t139","t140","t127","t75","t105","t121","t122","t37","t13","t12","t36","t62","t64","t84","t135","t136","t41","t56","t57","t49","t119","t120","t33","t47","t48","t52","t67","t68","t72","t73","t109","t110","t82","t83","t40","t26","t31","t32","t35","t130","t131","t92","t16","t39","t111","t112","t125","t126","t28","t19","t29","t53","t54","t60","t61","t50","t21","t22","t137","t138","t132","t77","t93","t98","t99","t43","t14","t15","t80","t81","t58","t59","t34","t115","t128","t129","t96","t97","t45","t46","t30","t20","t141","t142","t116","t69","t149","t150","t85","t10","t17","t88","t89","t147","t148","t65","t66","t76","t123","t124","t102","t90","t91","t133","t134","t27","t145","t146","t106","t113","t114","t38","t86","t87","t63","t79","t117","t118","t23","t24","t25","t51","t143","t144","t44","t11","t78","t107","t108","t94","t95","t74","t18","t1"
"t2",0,0.7620800691,4.05623204885,4.49274107355,5.315330196,5.405105805,5.7924781943,5.4260046547,9.53096829502,8.95571870668,9.530968295,9.530968295,9.530968295,9.53096829462,9.53096829462,9.53096829462,9.53096829456,9.53096829456,9.53096829456,9.32833776068,9.53096829458,9.53096829464,9.53096829464,9.18855600768,6.81666328572,6.23408409412,8.54071591706,8.90141654808,9.53096829437,9.45357620227,9.53096829437,9.53096829437,9.53096829398,9.53096829438,9.31268730068,9.53096829436,9.53096829482,9.53096829482,8.80611343948,9.53096829448,9.53096829448,9.53096829448,9.53096829438,9.03386808018,9.53096829446,9.53096829446,9.53096829406,9.53096829406,9.53096829416,9.53096829416,8.48369069726,9.53096829386,9.53096829382,9.53096829382,8.52350921622,9.53096829414,9.53096829414,9.53096829412,7.2343043601,9.53096829477,9.53096829477,9.53096829477,9.53096829486,9.53096829486,8.11291941757,7.02240269848,8.68334725676,9.48708938736,9.53096829486,9.19638812707,9.53096829487,9.53096829486,8.3121512305,7.8877419886,9.530968294531,9.530968294531,9.53096829453,9.53096829456,9.53096829454,9.53096829459,9.53096829459,9.10425935464,7.08909561896,7.410655997463,9.530968294606,9.530968294606,9.530968294506,9.095108956706,9.530968294506,9.530968294406,9.530968294406,9.530968294406,9.530968294406,9.407920756006,9.530968294503,9.002144963003,8.219336515353,9.071742094103,9.530968294773,9.530968294773,9.530968294803,9.530968294903,9.530968294873,9.530968294873,9.530968294903,6.2204712097,7.7262210474,9.5309682947,9.5309682947,9.53096829476,9.53096829476,9.4669820152,8.90122849072,9.53096829519,9.53096829518,9.53096829518,9.53096829519,9.53096829519,9.53096829519,9.53096829519,9.53096829519,8.30208420499,9.53096829495,9.53096829495,9.5309682949,9.5309682949,9.5309682949,8.326866271392,9.530968294892,9.530968294892,9.530968294892,9.530968294892,9.530968294992,9.530968294992,8.016464635192,9.53096829508,8.03994620148,9.0587470381,9.53096829493,9.53096829493,9.530968295,6.7488867664,9.5309682953,9.5309682953,9.5309682953,9.23779176689,9.5309682952,9.5309682952,7.442908938,6.3220682943
"t3",0.7620800691,0,3.65369019535,4.09019922005,4.9127883425,5.0025639515,5.3899363408,5.0234628012,9.12842644152,8.55317685318,9.1284264415,9.1284264415,9.1284264415,9.12842644112,9.12842644112,9.12842644112,9.12842644106,9.12842644106,9.12842644106,8.92579590718,9.12842644108,9.12842644114,9.12842644114,8.78601415418,6.41412143222,5.83154224062,8.13817406356,8.49887469458,9.12842644087,9.05103434877,9.12842644087,9.12842644087,9.12842644048,9.12842644088,8.91014544718,9.12842644086,9.12842644132,9.12842644132,8.40357158598,9.12842644098,9.12842644098,9.12842644098,9.12842644088,8.63132622668,9.12842644096,9.12842644096,9.12842644056,9.12842644056,9.12842644066,9.12842644066,8.08114884376,9.12842644036,9.12842644032,9.12842644032,8.12096736272,9.12842644064,9.12842644064,9.12842644062,6.8317625066,9.12842644127,9.12842644127,9.12842644127,9.12842644136,9.12842644136,7.71037756407,6.61986084498,8.28080540326,9.08454753386,9.12842644136,8.79384627357,9.12842644137,9.12842644136,7.909609377,7.4852001351,9.128426441031,9.128426441031,9.12842644103,9.12842644106,9.12842644104,9.12842644109,9.12842644109,8.70171750114,6.68655376546,7.008114143963,9.128426441106,9.128426441106,9.128426441006,8.692567103206,9.128426441006,9.128426440906,9.128426440906,9.128426440906,9.128426440906,9.005378902506,9.128426441003,8.599603109503,7.816794661853,8.669200240603,9.128426441273,9.128426441273,9.128426441303,9.128426441403,9.128426441373,9.128426441373,9.128426441403,5.8179293562,7.3236791939,9.1284264412,9.1284264412,9.12842644126,9.12842644126,9.0644401617,8.49868663722,9.12842644169,9.12842644168,9.12842644168,9.12842644169,9.12842644169,9.12842644169,9.12842644169,9.12842644169,7.89954235149,9.12842644145,9.12842644145,9.1284264414,9.1284264414,9.1284264414,7.924324417892,9.128426441392,9.128426441392,9.128426441392,9.128426441392,9.128426441492,9.128426441492,7.613922781692,9.12842644158,7.63740434798,8.6562051846,9.12842644143,9.12842644143,9.1284264415,6.3463449129,9.1284264418,9.1284264418,9.1284264418,8.83524991339,9.1284264417,9.1284264417,7.0403670845,5.9195264408
"t4",4.05623204885,3.65369019535,0,2.1392329253,3.14206285625,3.23183846525,3.61921085455,3.25273731495,7.35770095527,6.78245136693,7.35770095525,7.35770095525,7.35770095525,7.35770095487,7.35770095487,7.35770095487,7.35770095481,7.35770095481,7.35770095481,7.15507042093,7.35770095483,7.35770095489,7.35770095489,7.01528866793,4.64339594597,4.06081675437,6.36744857731,6.72814920833,7.35770095462,7.28030886252,7.35770095462,7.35770095462,7.35770095423,7.35770095463,7.13941996093,7.35770095461,7.35770095507,7.35770095507,6.63284609973,7.35770095473,7.35770095473,7.35770095473,7.35770095463,6.86060074043,7.35770095471,7.35770095471,7.35770095431,7.35770095431,7.35770095441,7.35770095441,6.31042335751,7.35770095411,7.35770095407,7.35770095407,6.35024187647,7.35770095439,7.35770095439,7.35770095437,5.06103702035,7.35770095502,7.35770095502,7.35770095502,7.35770095511,7.35770095511,5.93965207782,4.84913535873,6.51007991701,7.31382204761,7.35770095511,7.02312078732,7.35770095512,7.35770095511,6.13888389075,5.71447464885,7.357700954781,7.357700954781,7.35770095478,7.35770095481,7.35770095479,7.35770095484,7.35770095484,6.93099201489,4.91582827921,5.237388657713,7.357700954856,7.357700954856,7.357700954756,6.921841616956,7.357700954756,7.357700954656,7.357700954656,7.357700954656,7.357700954656,7.234653416256,7.357700954753,6.828877623253,6.046069175603,6.898474754353,7.357700955023,7.357700955023,7.357700955053,7.357700955153,7.357700955123,7.357700955123,7.357700955153,4.04720386995,5.55295370765,7.35770095495,7.35770095495,7.35770095501,7.35770095501,7.29371467545,6.72796115097,7.35770095544,7.35770095543,7.35770095543,7.35770095544,7.35770095544,7.35770095544,7.35770095544,7.35770095544,6.12881686524,7.3577009552,7.3577009552,7.35770095515,7.35770095515,7.35770095515,6.153598931642,7.357700955142,7.357700955142,7.357700955142,7.357700955142,7.357700955242,7.357700955242,5.843197295442,7.35770095533,5.86667886173,6.88547969835,7.35770095518,7.35770095518,7.35770095525,4.57561942665,7.35770095555,7.35770095555,7.35770095555,7.06452442714,7.35770095545,7.35770095545,5.26964159825,6.81443296655
"t5",4.49274107355,4.09019922005,2.1392329253,0,3.57857188095,3.66834748995,4.05571987925,3.68924633965,7.79420997997,7.21896039163,7.79420997995,7.79420997995,7.79420997995,7.79420997957,7.79420997957,7.79420997957,7.79420997951,7.79420997951,7.79420997951,7.59157944563,7.79420997953,7.79420997959,7.79420997959,7.45179769263,5.07990497067,4.49732577907,6.80395760201,7.16465823303,7.79420997932,7.71681788722,7.79420997932,7.79420997932,7.79420997893,7.79420997933,7.57592898563,7.79420997931,7.79420997977,7.79420997977,7.06935512443,7.79420997943,7.79420997943,7.79420997943,7.79420997933,7.29710976513,7.79420997941,7.79420997941,7.79420997901,7.79420997901,7.79420997911,7.79420997911,6.74693238221,7.79420997881,7.79420997877,7.79420997877,6.78675090117,7.79420997909,7.79420997909,7.79420997907,5.49754604505,7.79420997972,7.79420997972,7.79420997972,7.79420997981,7.79420997981,6.37616110252,5.28564438343,6.94658894171,7.75033107231,7.79420997981,7.45962981202,7.79420997982,7.79420997981,6.57539291545,6.15098367355,7.794209979481,7.794209979481,7.79420997948,7.79420997951,7.79420997949,7.79420997954,7.79420997954,7.36750103959,5.35233730391,5.673897682413,7.794209979556,7.794209979556,7.794209979456,7.358350641656,7.794209979456,7.794209979356,7.794209979356,7.794209979356,7.794209979356,7.671162440956,7.794209979453,7.265386647953,6.482578200303,7.334983779053,7.794209979723,7.794209979723,7.794209979753,7.794209979853,7.794209979823,7.794209979823,7.794209979853,4.48371289465,5.98946273235,7.79420997965,7.79420997965,7.79420997971,7.79420997971,7.73022370015,7.16447017567,7.79420998014,7.79420998013,7.79420998013,7.79420998014,7.79420998014,7.79420998014,7.79420998014,7.79420998014,6.56532588994,7.7942099799,7.7942099799,7.79420997985,7.79420997985,7.79420997985,6.590107956342,7.794209979842,7.794209979842,7.794209979842,7.794209979842,7.794209979942,7.794209979942,6.279706320142,7.79420998003,6.30318788643,7.32198872305,7.79420997988,7.79420997988,7.79420997995,5.01212845135,7.79420998025,7.79420998025,7.79420998025,7.50103345184,7.79420998015,7.79420998015,5.70615062295,7.25094199125
"t6",5.315330196,4.9127883425,3.14206285625,3.57857188095,0,0.3904367754,1.4871775169,1.1207039773,6.23967234442,5.66442275608,6.2396723444,6.2396723444,6.2396723444,6.23967234402,6.23967234402,6.23967234402,6.23967234396,6.23967234396,6.23967234396,6.03704181008,6.23967234398,6.23967234404,6.23967234404,5.89726005708,3.52536733512,2.94278814352,5.24941996646,5.61012059748,6.23967234377,6.16228025167,6.23967234377,6.23967234377,6.23967234338,6.23967234378,6.02139135008,6.23967234376,6.23967234422,6.23967234422,5.51481748888,6.23967234388,6.23967234388,6.23967234388,6.23967234378,5.74257212958,6.23967234386,6.23967234386,6.23967234346,6.23967234346,6.23967234356,6.23967234356,5.19239474666,6.23967234326,6.23967234322,6.23967234322,5.23221326562,6.23967234354,6.23967234354,6.23967234352,3.9430084095,6.23967234417,6.23967234417,6.23967234417,6.23967234426,6.23967234426,4.82162346697,3.73110674788,5.39205130616,6.19579343676,6.23967234426,5.90509217647,6.23967234427,6.23967234426,5.0208552799,4.596446038,6.239672343931,6.239672343931,6.23967234393,6.23967234396,6.23967234394,6.23967234399,6.23967234399,5.81296340404,3.79779966836,4.119360046863,6.239672344006,6.239672344006,6.239672343906,5.803813006106,6.239672343906,6.239672343806,6.239672343806,6.239672343806,6.239672343806,6.116624805406,6.239672343903,5.710849012403,4.928040564753,5.780446143503,6.239672344173,6.239672344173,6.239672344203,6.239672344303,6.239672344273,6.239672344273,6.239672344303,2.9291752591,4.4349250968,6.2396723441,6.2396723441,6.23967234416,6.23967234416,6.1756860646,5.60993254012,6.23967234459,6.23967234458,6.23967234458,6.23967234459,6.23967234459,6.23967234459,6.23967234459,6.23967234459,5.01078825439,6.23967234435,6.23967234435,6.2396723443,6.2396723443,6.2396723443,5.035570320792,6.239672344292,6.239672344292,6.239672344292,6.239672344292,6.239672344392,6.239672344392,4.725168684592,6.23967234448,4.74865025088,5.7674510875,6.23967234433,6.23967234433,6.2396723444,3.4575908158,6.2396723447,6.2396723447,6.2396723447,5.94649581629,6.2396723446,6.2396723446,4.1516129874,8.0735311137
"t7",5.405105805,5.0025639515,3.23183846525,3.66834748995,0.3904367754,0,1.5769531259,1.2104795863,6.32944795342,5.75419836508,6.3294479534,6.3294479534,6.3294479534,6.32944795302,6.32944795302,6.32944795302,6.32944795296,6.32944795296,6.32944795296,6.12681741908,6.32944795298,6.32944795304,6.32944795304,5.98703566608,3.61514294412,3.03256375252,5.33919557546,5.69989620648,6.32944795277,6.25205586067,6.32944795277,6.32944795277,6.32944795238,6.32944795278,6.11116695908,6.32944795276,6.32944795322,6.32944795322,5.60459309788,6.32944795288,6.32944795288,6.32944795288,6.32944795278,5.83234773858,6.32944795286,6.32944795286,6.32944795246,6.32944795246,6.32944795256,6.32944795256,5.28217035566,6.32944795226,6.32944795222,6.32944795222,5.32198887462,6.32944795254,6.32944795254,6.32944795252,4.0327840185,6.32944795317,6.32944795317,6.32944795317,6.32944795326,6.32944795326,4.91139907597,3.82088235688,5.48182691516,6.28556904576,6.32944795326,5.99486778547,6.32944795327,6.32944795326,5.1106308889,4.686221647,6.329447952931,6.329447952931,6.32944795293,6.32944795296,6.32944795294,6.32944795299,6.32944795299,5.90273901304,3.88757527736,4.209135655863,6.329447953006,6.329447953006,6.329447952906,5.893588615106,6.329447952906,6.329447952806,6.329447952806,6.329447952806,6.329447952806,6.206400414406,6.329447952903,5.800624621403,5.017816173753,5.870221752503,6.329447953173,6.329447953173,6.329447953203,6.329447953303,6.329447953273,6.329447953273,6.329447953303,3.0189508681,4.5247007058,6.3294479531,6.3294479531,6.32944795316,6.32944795316,6.2654616736,5.69970814912,6.32944795359,6.32944795358,6.32944795358,6.32944795359,6.32944795359,6.32944795359,6.32944795359,6.32944795359,5.10056386339,6.32944795335,6.32944795335,6.3294479533,6.3294479533,6.3294479533,5.125345929792,6.329447953292,6.329447953292,6.329447953292,6.329447953292,6.329447953392,6.329447953392,4.814944293592,6.32944795348,4.83842585988,5.8572266965,6.32944795333,6.32944795333,6.3294479534,3.5473664248,6.3294479537,6.3294479537,6.3294479537,6.03627142529,6.3294479536,6.3294479536,4.2413885964,8.1633067227
"t8",5.7924781943,5.3899363408,3.61921085455,4.05571987925,1.4871775169,1.5769531259,0,0.6476599354,6.71682034272,6.14157075438,6.7168203427,6.7168203427,6.7168203427,6.71682034232,6.71682034232,6.71682034232,6.71682034226,6.71682034226,6.71682034226,6.51418980838,6.71682034228,6.71682034234,6.71682034234,6.37440805538,4.00251533342,3.41993614182,5.72656796476,6.08726859578,6.71682034207,6.63942824997,6.71682034207,6.71682034207,6.71682034168,6.71682034208,6.49853934838,6.71682034206,6.71682034252,6.71682034252,5.99196548718,6.71682034218,6.71682034218,6.71682034218,6.71682034208,6.21972012788,6.71682034216,6.71682034216,6.71682034176,6.71682034176,6.71682034186,6.71682034186,5.66954274496,6.71682034156,6.71682034152,6.71682034152,5.70936126392,6.71682034184,6.71682034184,6.71682034182,4.4201564078,6.71682034247,6.71682034247,6.71682034247,6.71682034256,6.71682034256,5.29877146527,4.20825474618,5.86919930446,6.67294143506,6.71682034256,6.38224017477,6.71682034257,6.71682034256,5.4980032782,5.0735940363,6.716820342231,6.716820342231,6.71682034223,6.71682034226,6.71682034224,6.71682034229,6.71682034229,6.29011140234,4.27494766666,4.596508045163,6.716820342306,6.716820342306,6.716820342206,6.280961004406,6.716820342206,6.716820342106,6.716820342106,6.716820342106,6.716820342106,6.593772803706,6.716820342203,6.187997010703,5.405188563053,6.257594141803,6.716820342473,6.716820342473,6.716820342503,6.716820342603,6.716820342573,6.716820342573,6.716820342603,3.4063232574,4.9120730951,6.7168203424,6.7168203424,6.71682034246,6.71682034246,6.6528340629,6.08708053842,6.71682034289,6.71682034288,6.71682034288,6.71682034289,6.71682034289,6.71682034289,6.71682034289,6.71682034289,5.48793625269,6.71682034265,6.71682034265,6.7168203426,6.7168203426,6.7168203426,5.512718319092,6.716820342592,6.716820342592,6.716820342592,6.716820342592,6.716820342692,6.716820342692,5.202316682892,6.71682034278,5.22579824918,6.2445990858,6.71682034263,6.71682034263,6.7168203427,3.9347388141,6.716820343,6.716820343,6.716820343,6.42364381459,6.7168203429,6.7168203429,4.6287609857,8.550679112
"t9",5.4260046547,5.0234628012,3.25273731495,3.68924633965,1.1207039773,1.2104795863,0.6476599354,0,6.35034680312,5.77509721478,6.3503468031,6.3503468031,6.3503468031,6.35034680272,6.35034680272,6.35034680272,6.35034680266,6.35034680266,6.35034680266,6.14771626878,6.35034680268,6.35034680274,6.35034680274,6.00793451578,3.63604179382,3.05346260222,5.36009442516,5.72079505618,6.35034680247,6.27295471037,6.35034680247,6.35034680247,6.35034680208,6.35034680248,6.13206580878,6.35034680246,6.35034680292,6.35034680292,5.62549194758,6.35034680258,6.35034680258,6.35034680258,6.35034680248,5.85324658828,6.35034680256,6.35034680256,6.35034680216,6.35034680216,6.35034680226,6.35034680226,5.30306920536,6.35034680196,6.35034680192,6.35034680192,5.34288772432,6.35034680224,6.35034680224,6.35034680222,4.0536828682,6.35034680287,6.35034680287,6.35034680287,6.35034680296,6.35034680296,4.93229792567,3.84178120658,5.50272576486,6.30646789546,6.35034680296,6.01576663517,6.35034680297,6.35034680296,5.1315297386,4.7071204967,6.350346802631,6.350346802631,6.35034680263,6.35034680266,6.35034680264,6.35034680269,6.35034680269,5.92363786274,3.90847412706,4.230034505563,6.350346802706,6.350346802706,6.350346802606,5.914487464806,6.350346802606,6.350346802506,6.350346802506,6.350346802506,6.350346802506,6.227299264106,6.350346802603,5.821523471103,5.038715023453,5.891120602203,6.350346802873,6.350346802873,6.350346802903,6.350346803003,6.350346802973,6.350346802973,6.350346803003,3.0398497178,4.5455995555,6.3503468028,6.3503468028,6.35034680286,6.35034680286,6.2863605233,5.72060699882,6.35034680329,6.35034680328,6.35034680328,6.35034680329,6.35034680329,6.35034680329,6.35034680329,6.35034680329,5.12146271309,6.35034680305,6.35034680305,6.350346803,6.350346803,6.350346803,5.146244779492,6.350346802992,6.350346802992,6.350346802992,6.350346802992,6.350346803092,6.350346803092,4.835843143292,6.35034680318,4.85932470958,5.8781255462,6.35034680303,6.35034680303,6.3503468031,3.5682652745,6.3503468034,6.3503468034,6.3503468034,6.05717027499,6.3503468033,6.3503468033,4.2622874461,8.1842055724
"t70",9.53096829502,9.12842644152,7.35770095527,7.79420997997,6.23967234442,6.32944795342,6.71682034272,6.35034680312,0,0.67822863786,1.70099561738,1.70099561738,1.70099561738,4.966182421,4.966182421,4.966182421,4.96618242094,4.96618242094,4.96618242094,4.76355188706,4.96618242096,4.96618242102,4.96618242102,4.62377013406,3.3313494723,3.7850851691,6.19422961776,6.55493024878,7.18448199507,7.10708990297,7.18448199507,7.18448199507,7.18448199468,7.18448199508,6.96620100138,7.18448199506,7.18448199552,7.18448199552,8.40984459818,9.13469945318,9.13469945318,9.13469945318,9.13469945308,8.63759923888,9.13469945316,9.13469945316,9.13469945276,9.13469945276,9.13469945286,9.13469945286,8.08742185596,9.13469945256,9.13469945252,9.13469945252,8.12724037492,9.13469945284,9.13469945284,9.13469945282,6.8380355188,9.13469945347,9.13469945347,9.13469945347,9.13469945356,9.13469945356,7.71665057627,6.62613385718,8.28707841546,9.09082054606,9.13469945356,8.80011928577,9.13469945357,9.13469945356,7.9158823892,7.4914731473,9.134699453231,9.134699453231,9.13469945323,9.13469945326,9.13469945324,9.13469945329,9.13469945329,8.70799051334,6.69282677766,7.014387156163,9.134699453306,9.134699453306,9.134699453206,8.698840115406,9.134699453206,9.134699453106,9.134699453106,9.134699453106,9.134699453106,9.011651914706,9.134699453203,8.605876121703,7.823067674053,8.675473252803,9.134699453473,9.134699453473,9.134699453503,9.134699453603,9.134699453573,9.134699453573,9.134699453603,5.97199627432,7.47774611202,9.28249335932,9.28249335932,9.28249335938,9.28249335938,9.21850707982,8.65275355534,9.28249335981,9.2824933598,9.2824933598,9.28249335981,9.28249335981,9.28249335981,9.28249335981,9.28249335981,8.05360926961,9.28249335957,9.28249335957,9.28249335952,9.28249335952,9.28249335952,8.078391336012,9.282493359512,9.282493359512,9.282493359512,9.282493359512,9.282493359612,9.282493359612,7.767989699812,9.2824933597,7.7914712661,8.81027210272,9.28249335955,9.28249335955,9.28249335962,6.50041183102,9.28249335992,9.28249335992,9.28249335992,8.98931683151,9.28249335982,9.28249335982,7.19443400262,12.28916921272
"t71",8.95571870668,8.55317685318,6.78245136693,7.21896039163,5.66442275608,5.75419836508,6.14157075438,5.77509721478,0.67822863786,0,1.12574602904,1.12574602904,1.12574602904,4.39093283266,4.39093283266,4.39093283266,4.3909328326,4.3909328326,4.3909328326,4.18830229872,4.39093283262,4.39093283268,4.39093283268,4.04852054572,2.75609988396,3.20983558076,5.61898002942,5.97968066044,6.60923240673,6.53184031463,6.60923240673,6.60923240673,6.60923240634,6.60923240674,6.39095141304,6.60923240672,6.60923240718,6.60923240718,7.83459500984,8.55944986484,8.55944986484,8.55944986484,8.55944986474,8.06234965054,8.55944986482,8.55944986482,8.55944986442,8.55944986442,8.55944986452,8.55944986452,7.51217226762,8.55944986422,8.55944986418,8.55944986418,7.55199078658,8.5594498645,8.5594498645,8.55944986448,6.26278593046,8.55944986513,8.55944986513,8.55944986513,8.55944986522,8.55944986522,7.14140098793,6.05088426884,7.71182882712,8.51557095772,8.55944986522,8.22486969743,8.55944986523,8.55944986522,7.34063280086,6.91622355896,8.559449864891,8.559449864891,8.55944986489,8.55944986492,8.5594498649,8.55944986495,8.55944986495,8.132740925,6.11757718932,6.439137567823,8.559449864966,8.559449864966,8.559449864866,8.123590527066,8.559449864866,8.559449864766,8.559449864766,8.559449864766,8.559449864766,8.436402326366,8.559449864863,8.030626533363,7.247818085713,8.100223664463,8.559449865133,8.559449865133,8.559449865163,8.559449865263,8.559449865233,8.559449865233,8.559449865263,5.39674668598,6.90249652368,8.70724377098,8.70724377098,8.70724377104,8.70724377104,8.64325749148,8.077503967,8.70724377147,8.70724377146,8.70724377146,8.70724377147,8.70724377147,8.70724377147,8.70724377147,8.70724377147,7.47835968127,8.70724377123,8.70724377123,8.70724377118,8.70724377118,8.70724377118,7.503141747672,8.707243771172,8.707243771172,8.707243771172,8.707243771172,8.707243771272,8.707243771272,7.192740111472,8.70724377136,7.21622167776,8.23502251438,8.70724377121,8.70724377121,8.70724377128,5.92516224268,8.70724377158,8.70724377158,8.70724377158,8.41406724317,8.70724377148,8.70724377148,6.61918441428,11.71391962438
