"","t1","t5","t6","t39","t73","t74","t48","t52","t53","t49","t111","t112","t25","t28","t29","t67","t68","t19","t91","t92","t43","t44","t13","t100","t101","t127","t128","t54","t77","t83","t84","t65","t9","t12","t31","t34","t115","t116","t60","t121","t122","t108","t109","t110","t129","t130","t97","t14","t15","t85","t86","t90","t106","t107","t82","t87","t88","t7","t3","t46","t47","t22","t113","t114","t56","t50","t51","t24","t11","t23","t30","t81","t104","t105","t4","t16","t17","t18","t98","t99","t89","t93","t94","t76","t72","t125","t126","t75","t66","t21","t58","t59","t79","t80","t33","t69","t78","t123","t124","t102","t103","t26","t27","t55","t95","t96","t42","t32","t63","t117","t118","t45","t61","t62","t70","t71","t8","t35","t36","t57","t119","t120","t64","t2","t37","t38","t40","t41","t20","t10"
"t54",5.34019675679,5.15712381809,5.16202337609,7.30519651769,7.79357784621,7.79357784621,7.00886484854,7.203031977643,7.793577846143,7.79357784614,7.79357784618,7.79357784618,5.62351890369,6.40982627269,5.81840158089,6.40982627277,6.40982627277,6.40982627282,6.40982627292,6.40982627292,6.40982627302,6.11952276792,5.31313758182,6.40982627297,6.40982627297,6.409826272996,6.409826272996,0,1.56719027763,1.56719027757,1.56719027757,1.5671902776,3.1136890931,3.5633982412,4.8347018124,4.00635631836,4.83470181286,4.83470181286,4.8347018128,4.83470181279,4.83470181279,4.8347018128,4.8347018128,4.8347018128,4.834701812771,4.834701812771,4.8347018128,3.3037855965,3.02315319445,4.93530517419,4.93530517419,4.93530517419,4.93530517419,4.93530517419,4.93530517419,4.93530517418,4.93530517418,3.15538032909,4.57552254818,7.99732754318,7.99732754318,7.99732754328,7.99732754315,7.99732754315,7.99732754315,7.76854786395,7.99732754315,7.99732754315,6.24975322069,7.96282673619,7.99732754279,7.99732754319,7.99732754319,7.99732754319,7.12557971079,10.11559551328,9.05872662814,10.11559551334,10.11559551315,10.11559551315,10.11559551288,10.11559551282,10.11559551282,10.0342656025,10.11559551285,10.11559551281,10.11559551281,10.11559551282,10.11559551285,8.91121357111,10.11559551287,10.11559551287,10.11559551286,10.11559551286,10.11559551316,10.11559551285,10.11559551288,10.11559551285,10.11559551285,10.11559551308,10.11559551308,9.15285675978,10.11559551348,10.11559551322,10.11559551322,10.11559551322,10.11559551312,10.11559551275,10.11559551318,10.11559551308,10.11559551308,9.25086997399,10.11559551338,10.11559551338,10.11559551309,10.11559551309,8.92044928839,9.65265608918,10.11559551268,10.11559551289,10.11559551292,10.11559551292,10.11559551292,7.34001036239,10.94249745689,11.81887849139,11.81887849168,11.81887849168,11.81887849168,11.81887849198
"t77",5.34019675682,5.15712381812,5.16202337612,7.30519651772,7.79357784624,7.79357784624,7.00886484857,7.203031977673,7.793577846173,7.79357784617,7.79357784621,7.79357784621,5.62351890372,6.40982627272,5.81840158092,6.4098262728,6.4098262728,6.40982627285,6.40982627295,6.40982627295,6.40982627305,6.11952276795,5.31313758185,6.409826273,6.409826273,6.409826273026,6.409826273026,1.56719027763,0,0.91327222174,0.91327222174,1.10093513243,3.11368909313,3.56339824123,4.83470181243,4.00635631839,4.83470181289,4.83470181289,4.83470181283,4.83470181282,4.83470181282,4.83470181283,4.83470181283,4.83470181283,4.834701812801,4.834701812801,4.83470181283,3.30378559653,3.02315319448,4.93530517422,4.93530517422,4.93530517422,4.93530517422,4.93530517422,4.93530517422,4.93530517421,4.93530517421,3.15538032912,4.57552254821,7.99732754321,7.99732754321,7.99732754331,7.99732754318,7.99732754318,7.99732754318,7.76854786398,7.99732754318,7.99732754318,6.24975322072,7.96282673622,7.99732754282,7.99732754322,7.99732754322,7.99732754322,7.12557971082,10.11559551331,9.05872662817,10.11559551337,10.11559551318,10.11559551318,10.11559551291,10.11559551285,10.11559551285,10.03426560253,10.11559551288,10.11559551284,10.11559551284,10.11559551285,10.11559551288,8.91121357114,10.1155955129,10.1155955129,10.11559551289,10.11559551289,10.11559551319,10.11559551288,10.11559551291,10.11559551288,10.11559551288,10.11559551311,10.11559551311,9.15285675981,10.11559551351,10.11559551325,10.11559551325,10.11559551325,10.11559551315,10.11559551278,10.11559551321,10.11559551311,10.11559551311,9.25086997402,10.11559551341,10.11559551341,10.11559551312,10.11559551312,8.92044928842,9.65265608921,10.11559551271,10.11559551292,10.11559551295,10.11559551295,10.11559551295,7.34001036242,10.94249745692,11.81887849142,11.81887849171,11.81887849171,11.81887849171,11.81887849201
"t83",5.34019675676,5.15712381806,5.16202337606,7.30519651766,7.79357784618,7.79357784618,7.00886484851,7.203031977613,7.793577846113,7.79357784611,7.79357784615,7.79357784615,5.62351890366,6.40982627266,5.81840158086,6.40982627274,6.40982627274,6.40982627279,6.40982627289,6.40982627289,6.40982627299,6.11952276789,5.31313758179,6.40982627294,6.40982627294,6.409826272966,6.409826272966,1.56719027757,0.91327222174,0,0.8304174024,1.10093513237,3.11368909307,3.56339824117,4.83470181237,4.00635631833,4.83470181283,4.83470181283,4.83470181277,4.83470181276,4.83470181276,4.83470181277,4.83470181277,4.83470181277,4.834701812741,4.834701812741,4.83470181277,3.30378559647,3.02315319442,4.93530517416,4.93530517416,4.93530517416,4.93530517416,4.93530517416,4.93530517416,4.93530517415,4.93530517415,3.15538032906,4.57552254815,7.99732754315,7.99732754315,7.99732754325,7.99732754312,7.99732754312,7.99732754312,7.76854786392,7.99732754312,7.99732754312,6.24975322066,7.96282673616,7.99732754276,7.99732754316,7.99732754316,7.99732754316,7.12557971076,10.11559551325,9.05872662811,10.11559551331,10.11559551312,10.11559551312,10.11559551285,10.11559551279,10.11559551279,10.03426560247,10.11559551282,10.11559551278,10.11559551278,10.11559551279,10.11559551282,8.91121357108,10.11559551284,10.11559551284,10.11559551283,10.11559551283,10.11559551313,10.11559551282,10.11559551285,10.11559551282,10.11559551282,10.11559551305,10.11559551305,9.15285675975,10.11559551345,10.11559551319,10.11559551319,10.11559551319,10.11559551309,10.11559551272,10.11559551315,10.11559551305,10.11559551305,9.25086997396,10.11559551335,10.11559551335,10.11559551306,10.11559551306,8.92044928836,9.65265608915,10.11559551265,10.11559551286,10.11559551289,10.11559551289,10.11559551289,7.34001036236,10.94249745686,11.81887849136,11.81887849165,11.81887849165,11.81887849165,11.81887849195
"t84",5.34019675676,5.15712381806,5.16202337606,7.30519651766,7.79357784618,7.79357784618,7.00886484851,7.203031977613,7.793577846113,7.79357784611,7.79357784615,7.79357784615,5.62351890366,6.40982627266,5.81840158086,6.40982627274,6.40982627274,6.40982627279,6.40982627289,6.40982627289,6.40982627299,6.11952276789,5.31313758179,6.40982627294,6.40982627294,6.409826272966,6.409826272966,1.56719027757,0.91327222174,0.8304174024,0,1.10093513237,3.11368909307,3.56339824117,4.83470181237,4.00635631833,4.83470181283,4.83470181283,4.83470181277,4.83470181276,4.83470181276,4.83470181277,4.83470181277,4.83470181277,4.834701812741,4.834701812741,4.83470181277,3.30378559647,3.02315319442,4.93530517416,4.93530517416,4.93530517416,4.93530517416,4.93530517416,4.93530517416,4.93530517415,4.93530517415,3.15538032906,4.57552254815,7.99732754315,7.99732754315,7.99732754325,7.99732754312,7.99732754312,7.99732754312,7.76854786392,7.99732754312,7.99732754312,6.24975322066,7.96282673616,7.99732754276,7.99732754316,7.99732754316,7.99732754316,7.12557971076,10.11559551325,9.05872662811,10.11559551331,10.11559551312,10.11559551312,10.11559551285,10.11559551279,10.11559551279,10.03426560247,10.11559551282,10.11559551278,10.11559551278,10.11559551279,10.11559551282,8.91121357108,10.11559551284,10.11559551284,10.11559551283,10.11559551283,10.11559551313,10.11559551282,10.11559551285,10.11559551282,10.11559551282,10.11559551305,10.11559551305,9.15285675975,10.11559551345,10.11559551319,10.11559551319,10.11559551319,10.11559551309,10.11559551272,10.11559551315,10.11559551305,10.11559551305,9.25086997396,10.11559551335,10.11559551335,10.11559551306,10.11559551306,8.92044928836,9.65265608915,10.11559551265,10.11559551286,10.11559551289,10.11559551289,10.11559551289,7.34001036236,10.94249745686,11.81887849136,11.81887849165,11.81887849165,11.81887849165,11.81887849195
"t65",5.34019675679,5.15712381809,5.16202337609,7.30519651769,7.79357784621,7.79357784621,7.00886484854,7.203031977643,7.793577846143,7.79357784614,7.79357784618,7.79357784618,5.62351890369,6.40982627269,5.81840158089,6.40982627277,6.40982627277,6.40982627282,6.40982627292,6.40982627292,6.40982627302,6.11952276792,5.31313758182,6.40982627297,6.40982627297,6.409826272996,6.409826272996,1.5671902776,1.10093513243,1.10093513237,1.10093513237,0,3.1136890931,3.5633982412,4.8347018124,4.00635631836,4.83470181286,4.83470181286,4.8347018128,4.83470181279,4.83470181279,4.8347018128,4.8347018128,4.8347018128,4.834701812771,4.834701812771,4.8347018128,3.3037855965,3.02315319445,4.93530517419,4.93530517419,4.93530517419,4.93530517419,4.93530517419,4.93530517419,4.93530517418,4.93530517418,3.15538032909,4.57552254818,7.99732754318,7.99732754318,7.99732754328,7.99732754315,7.99732754315,7.99732754315,7.76854786395,7.99732754315,7.99732754315,6.24975322069,7.96282673619,7.99732754279,7.99732754319,7.99732754319,7.99732754319,7.12557971079,10.11559551328,9.05872662814,10.11559551334,10.11559551315,10.11559551315,10.11559551288,10.11559551282,10.11559551282,10.0342656025,10.11559551285,10.11559551281,10.11559551281,10.11559551282,10.11559551285,8.91121357111,10.11559551287,10.11559551287,10.11559551286,10.11559551286,10.11559551316,10.11559551285,10.11559551288,10.11559551285,10.11559551285,10.11559551308,10.11559551308,9.15285675978,10.11559551348,10.11559551322,10.11559551322,10.11559551322,10.11559551312,10.11559551275,10.11559551318,10.11559551308,10.11559551308,9.25086997399,10.11559551338,10.11559551338,10.11559551309,10.11559551309,8.92044928839,9.65265608918,10.11559551268,10.11559551289,10.11559551292,10.11559551292,10.11559551292,7.34001036239,10.94249745689,11.81887849139,11.81887849168,11.81887849168,11.81887849168,11.81887849198
"t9",3.97749523829,3.79442229959,3.79932185759,5.94249499919,6.43087632771,6.43087632771,5.64616333004,5.840330459143,6.430876327643,6.43087632764,6.43087632768,6.43087632768,4.26081738519,5.04712475419,4.45570006239,5.04712475427,5.04712475427,5.04712475432,5.04712475442,5.04712475442,5.04712475452,4.75682124942,3.95043606332,5.04712475447,5.04712475447,5.047124754496,5.047124754496,3.1136890931,3.11368909313,3.11368909307,3.11368909307,3.1136890931,0,2.2006967227,3.4720002939,2.64365479986,3.47200029436,3.47200029436,3.4720002943,3.47200029429,3.47200029429,3.4720002943,3.4720002943,3.4720002943,3.472000294271,3.472000294271,3.4720002943,1.941084078,1.66045167595,3.57260365569,3.57260365569,3.57260365569,3.57260365569,3.57260365569,3.57260365569,3.57260365568,3.57260365568,1.79267881059,3.21282102968,6.63462602468,6.63462602468,6.63462602478,6.63462602465,6.63462602465,6.63462602465,6.40584634545,6.63462602465,6.63462602465,4.88705170219,6.60012521769,6.63462602429,6.63462602469,6.63462602469,6.63462602469,5.76287819229,8.75289399478,7.69602510964,8.75289399484,8.75289399465,8.75289399465,8.75289399438,8.75289399432,8.75289399432,8.671564084,8.75289399435,8.75289399431,8.75289399431,8.75289399432,8.75289399435,7.54851205261,8.75289399437,8.75289399437,8.75289399436,8.75289399436,8.75289399466,8.75289399435,8.75289399438,8.75289399435,8.75289399435,8.75289399458,8.75289399458,7.79015524128,8.75289399498,8.75289399472,8.75289399472,8.75289399472,8.75289399462,8.75289399425,8.75289399468,8.75289399458,8.75289399458,7.88816845549,8.75289399488,8.75289399488,8.75289399459,8.75289399459,7.55774776989,8.28995457068,8.75289399418,8.75289399439,8.75289399442,8.75289399442,8.75289399442,5.97730884389,9.57979593839,10.45617697289,10.45617697318,10.45617697318,10.45617697318,10.45617697348
"t12",4.06889318539,3.88582024669,3.89071980469,6.03389294629,6.52227427481,6.52227427481,5.73756127714,5.931728406243,6.522274274743,6.52227427474,6.52227427478,6.52227427478,4.35221533229,5.13852270129,4.54709800949,5.13852270137,5.13852270137,5.13852270142,5.13852270152,5.13852270152,5.13852270162,4.84821919652,4.04183401042,5.13852270157,5.13852270157,5.138522701596,5.138522701596,3.5633982412,3.56339824123,3.56339824117,3.56339824117,3.5633982412,2.2006967227,0,2.6478103112,1.81946481716,2.64781031166,2.64781031166,2.6478103116,2.64781031159,2.64781031159,2.6478103116,2.6478103116,2.6478103116,2.647810311571,2.647810311571,2.6478103116,1.7100637311,1.42943132905,3.66400160279,3.66400160279,3.66400160279,3.66400160279,3.66400160279,3.66400160279,3.66400160278,3.66400160278,1.88407675769,3.30421897678,6.72602397178,6.72602397178,6.72602397188,6.72602397175,6.72602397175,6.72602397175,6.49724429255,6.72602397175,6.72602397175,4.97844964929,6.69152316479,6.72602397139,6.72602397179,6.72602397179,6.72602397179,5.85427613939,8.84429194188,7.78742305674,8.84429194194,8.84429194175,8.84429194175,8.84429194148,8.84429194142,8.84429194142,8.7629620311,8.84429194145,8.84429194141,8.84429194141,8.84429194142,8.84429194145,7.63990999971,8.84429194147,8.84429194147,8.84429194146,8.84429194146,8.84429194176,8.84429194145,8.84429194148,8.84429194145,8.84429194145,8.84429194168,8.84429194168,7.88155318838,8.84429194208,8.84429194182,8.84429194182,8.84429194182,8.84429194172,8.84429194135,8.84429194178,8.84429194168,8.84429194168,7.97956640259,8.84429194198,8.84429194198,8.84429194169,8.84429194169,7.64914571699,8.38135251778,8.84429194128,8.84429194149,8.84429194152,8.84429194152,8.84429194152,6.06870679099,9.67119388549,10.54757491999,10.54757492028,10.54757492028,10.54757492028,10.54757492058
"t31",5.34019675659,5.15712381789,5.16202337589,7.30519651749,7.79357784601,7.79357784601,7.00886484834,7.203031977443,7.793577845943,7.79357784594,7.79357784598,7.79357784598,5.62351890349,6.40982627249,5.81840158069,6.40982627257,6.40982627257,6.40982627262,6.40982627272,6.40982627272,6.40982627282,6.11952276772,5.31313758162,6.40982627277,6.40982627277,6.409826272796,6.409826272796,4.8347018124,4.83470181243,4.83470181237,4.83470181237,4.8347018124,3.4720002939,2.6478103112,0,1.30193827396,2.13028376846,2.13028376846,2.883774685,2.88377468499,2.88377468499,2.883774685,2.883774685,2.883774685,2.883774684971,2.883774684971,2.883774685,2.9813673023,2.70073490025,4.93530517399,4.93530517399,4.93530517399,4.93530517399,4.93530517399,4.93530517399,4.93530517398,4.93530517398,3.15538032889,4.57552254798,7.99732754298,7.99732754298,7.99732754308,7.99732754295,7.99732754295,7.99732754295,7.76854786375,7.99732754295,7.99732754295,6.24975322049,7.96282673599,7.99732754259,7.99732754299,7.99732754299,7.99732754299,7.12557971059,10.11559551308,9.05872662794,10.11559551314,10.11559551295,10.11559551295,10.11559551268,10.11559551262,10.11559551262,10.0342656023,10.11559551265,10.11559551261,10.11559551261,10.11559551262,10.11559551265,8.91121357091,10.11559551267,10.11559551267,10.11559551266,10.11559551266,10.11559551296,10.11559551265,10.11559551268,10.11559551265,10.11559551265,10.11559551288,10.11559551288,9.15285675958,10.11559551328,10.11559551302,10.11559551302,10.11559551302,10.11559551292,10.11559551255,10.11559551298,10.11559551288,10.11559551288,9.25086997379,10.11559551318,10.11559551318,10.11559551289,10.11559551289,8.92044928819,9.65265608898,10.11559551248,10.11559551269,10.11559551272,10.11559551272,10.11559551272,7.34001036219,10.94249745669,11.81887849119,11.81887849148,11.81887849148,11.81887849148,11.81887849178
"t34",4.51185126255,4.32877832385,4.33367788185,6.47685102345,6.96523235197,6.96523235197,6.1805193543,6.374686483403,6.965232351903,6.9652323519,6.96523235194,6.96523235194,4.79517340945,5.58148077845,4.99005608665,5.58148077853,5.58148077853,5.58148077858,5.58148077868,5.58148077868,5.58148077878,5.29117727368,4.48479208758,5.58148077873,5.58148077873,5.581480778756,5.581480778756,4.00635631836,4.00635631839,4.00635631833,4.00635631833,4.00635631836,2.64365479986,1.81946481716,1.30193827396,0,1.1797614867,1.1797614867,2.05542919096,2.05542919095,2.05542919095,2.05542919096,2.05542919096,2.05542919096,2.055429190931,2.055429190931,2.05542919096,2.15302180826,1.87238940621,4.10695967995,4.10695967995,4.10695967995,4.10695967995,4.10695967995,4.10695967995,4.10695967994,4.10695967994,2.32703483485,3.74717705394,7.16898204894,7.16898204894,7.16898204904,7.16898204891,7.16898204891,7.16898204891,6.94020236971,7.16898204891,7.16898204891,5.42140772645,7.13448124195,7.16898204855,7.16898204895,7.16898204895,7.16898204895,6.29723421655,9.28725001904,8.2303811339,9.2872500191,9.28725001891,9.28725001891,9.28725001864,9.28725001858,9.28725001858,9.20592010826,9.28725001861,9.28725001857,9.28725001857,9.28725001858,9.28725001861,8.08286807687,9.28725001863,9.28725001863,9.28725001862,9.28725001862,9.28725001892,9.28725001861,9.28725001864,9.28725001861,9.28725001861,9.28725001884,9.28725001884,8.32451126554,9.28725001924,9.28725001898,9.28725001898,9.28725001898,9.28725001888,9.28725001851,9.28725001894,9.28725001884,9.28725001884,8.42252447975,9.28725001914,9.28725001914,9.28725001885,9.28725001885,8.09210379415,8.82431059494,9.28725001844,9.28725001865,9.28725001868,9.28725001868,9.28725001868,6.51166486815,10.11415196265,10.99053299715,10.99053299744,10.99053299744,10.99053299744,10.99053299774
"t115",5.34019675705,5.15712381835,5.16202337635,7.30519651795,7.79357784647,7.79357784647,7.0088648488,7.203031977903,7.793577846403,7.7935778464,7.79357784644,7.79357784644,5.62351890395,6.40982627295,5.81840158115,6.40982627303,6.40982627303,6.40982627308,6.40982627318,6.40982627318,6.40982627328,6.11952276818,5.31313758208,6.40982627323,6.40982627323,6.409826273256,6.409826273256,4.83470181286,4.83470181289,4.83470181283,4.83470181283,4.83470181286,3.47200029436,2.64781031166,2.13028376846,1.1797614867,0,0.2912174614,2.88377468546,2.88377468545,2.88377468545,2.88377468546,2.88377468546,2.88377468546,2.883774685431,2.883774685431,2.88377468546,2.98136730276,2.70073490071,4.93530517445,4.93530517445,4.93530517445,4.93530517445,4.93530517445,4.93530517445,4.93530517444,4.93530517444,3.15538032935,4.57552254844,7.99732754344,7.99732754344,7.99732754354,7.99732754341,7.99732754341,7.99732754341,7.76854786421,7.99732754341,7.99732754341,6.24975322095,7.96282673645,7.99732754305,7.99732754345,7.99732754345,7.99732754345,7.12557971105,10.11559551354,9.0587266284,10.1155955136,10.11559551341,10.11559551341,10.11559551314,10.11559551308,10.11559551308,10.03426560276,10.11559551311,10.11559551307,10.11559551307,10.11559551308,10.11559551311,8.91121357137,10.11559551313,10.11559551313,10.11559551312,10.11559551312,10.11559551342,10.11559551311,10.11559551314,10.11559551311,10.11559551311,10.11559551334,10.11559551334,9.15285676004,10.11559551374,10.11559551348,10.11559551348,10.11559551348,10.11559551338,10.11559551301,10.11559551344,10.11559551334,10.11559551334,9.25086997425,10.11559551364,10.11559551364,10.11559551335,10.11559551335,8.92044928865,9.65265608944,10.11559551294,10.11559551315,10.11559551318,10.11559551318,10.11559551318,7.34001036265,10.94249745715,11.81887849165,11.81887849194,11.81887849194,11.81887849194,11.81887849224
"t116",5.34019675705,5.15712381835,5.16202337635,7.30519651795,7.79357784647,7.79357784647,7.0088648488,7.203031977903,7.793577846403,7.7935778464,7.79357784644,7.79357784644,5.62351890395,6.40982627295,5.81840158115,6.40982627303,6.40982627303,6.40982627308,6.40982627318,6.40982627318,6.40982627328,6.11952276818,5.31313758208,6.40982627323,6.40982627323,6.409826273256,6.409826273256,4.83470181286,4.83470181289,4.83470181283,4.83470181283,4.83470181286,3.47200029436,2.64781031166,2.13028376846,1.1797614867,0.2912174614,0,2.88377468546,2.88377468545,2.88377468545,2.88377468546,2.88377468546,2.88377468546,2.883774685431,2.883774685431,2.88377468546,2.98136730276,2.70073490071,4.93530517445,4.93530517445,4.93530517445,4.93530517445,4.93530517445,4.93530517445,4.93530517444,4.93530517444,3.15538032935,4.57552254844,7.99732754344,7.99732754344,7.99732754354,7.99732754341,7.99732754341,7.99732754341,7.76854786421,7.99732754341,7.99732754341,6.24975322095,7.96282673645,7.99732754305,7.99732754345,7.99732754345,7.99732754345,7.12557971105,10.11559551354,9.0587266284,10.1155955136,10.11559551341,10.11559551341,10.11559551314,10.11559551308,10.11559551308,10.03426560276,10.11559551311,10.11559551307,10.11559551307,10.11559551308,10.11559551311,8.91121357137,10.11559551313,10.11559551313,10.11559551312,10.11559551312,10.11559551342,10.11559551311,10.11559551314,10.11559551311,10.11559551311,10.11559551334,10.11559551334,9.15285676004,10.11559551374,10.11559551348,10.11559551348,10.11559551348,10.11559551338,10.11559551301,10.11559551344,10.11559551334,10.11559551334,9.25086997425,10.11559551364,10.11559551364,10.11559551335,10.11559551335,8.92044928865,9.65265608944,10.11559551294,10.11559551315,10.11559551318,10.11559551318,10.11559551318,7.34001036265,10.94249745715,11.81887849165,11.81887849194,11.81887849194,11.81887849194,11.81887849224
"t60",5.34019675699,5.15712381829,5.16202337629,7.30519651789,7.79357784641,7.79357784641,7.00886484874,7.203031977843,7.793577846343,7.79357784634,7.79357784638,7.79357784638,5.62351890389,6.40982627289,5.81840158109,6.40982627297,6.40982627297,6.40982627302,6.40982627312,6.40982627312,6.40982627322,6.11952276812,5.31313758202,6.40982627317,6.40982627317,6.409826273196,6.409826273196,4.8347018128,4.83470181283,4.83470181277,4.83470181277,4.8347018128,3.4720002943,2.6478103116,2.883774685,2.05542919096,2.88377468546,2.88377468546,0,1.18298548099,1.18298548099,1.182985481,1.547757711,1.547757711,2.112072489171,2.112072489171,2.1120724892,2.9813673027,2.70073490065,4.93530517439,4.93530517439,4.93530517439,4.93530517439,4.93530517439,4.93530517439,4.93530517438,4.93530517438,3.15538032929,4.57552254838,7.99732754338,7.99732754338,7.99732754348,7.99732754335,7.99732754335,7.99732754335,7.76854786415,7.99732754335,7.99732754335,6.24975322089,7.96282673639,7.99732754299,7.99732754339,7.99732754339,7.99732754339,7.12557971099,10.11559551348,9.05872662834,10.11559551354,10.11559551335,10.11559551335,10.11559551308,10.11559551302,10.11559551302,10.0342656027,10.11559551305,10.11559551301,10.11559551301,10.11559551302,10.11559551305,8.91121357131,10.11559551307,10.11559551307,10.11559551306,10.11559551306,10.11559551336,10.11559551305,10.11559551308,10.11559551305,10.11559551305,10.11559551328,10.11559551328,9.15285675998,10.11559551368,10.11559551342,10.11559551342,10.11559551342,10.11559551332,10.11559551295,10.11559551338,10.11559551328,10.11559551328,9.25086997419,10.11559551358,10.11559551358,10.11559551329,10.11559551329,8.92044928859,9.65265608938,10.11559551288,10.11559551309,10.11559551312,10.11559551312,10.11559551312,7.34001036259,10.94249745709,11.81887849159,11.81887849188,11.81887849188,11.81887849188,11.81887849218
"t121",5.34019675698,5.15712381828,5.16202337628,7.30519651788,7.7935778464,7.7935778464,7.00886484873,7.203031977833,7.793577846333,7.79357784633,7.79357784637,7.79357784637,5.62351890388,6.40982627288,5.81840158108,6.40982627296,6.40982627296,6.40982627301,6.40982627311,6.40982627311,6.40982627321,6.11952276811,5.31313758201,6.40982627316,6.40982627316,6.409826273186,6.409826273186,4.83470181279,4.83470181282,4.83470181276,4.83470181276,4.83470181279,3.47200029429,2.64781031159,2.88377468499,2.05542919095,2.88377468545,2.88377468545,1.18298548099,0,0.15825084858,0.43755238139,1.54775771099,1.54775771099,2.112072489161,2.112072489161,2.11207248919,2.98136730269,2.70073490064,4.93530517438,4.93530517438,4.93530517438,4.93530517438,4.93530517438,4.93530517438,4.93530517437,4.93530517437,3.15538032928,4.57552254837,7.99732754337,7.99732754337,7.99732754347,7.99732754334,7.99732754334,7.99732754334,7.76854786414,7.99732754334,7.99732754334,6.24975322088,7.96282673638,7.99732754298,7.99732754338,7.99732754338,7.99732754338,7.12557971098,10.11559551347,9.05872662833,10.11559551353,10.11559551334,10.11559551334,10.11559551307,10.11559551301,10.11559551301,10.03426560269,10.11559551304,10.115595513,10.115595513,10.11559551301,10.11559551304,8.9112135713,10.11559551306,10.11559551306,10.11559551305,10.11559551305,10.11559551335,10.11559551304,10.11559551307,10.11559551304,10.11559551304,10.11559551327,10.11559551327,9.15285675997,10.11559551367,10.11559551341,10.11559551341,10.11559551341,10.11559551331,10.11559551294,10.11559551337,10.11559551327,10.11559551327,9.25086997418,10.11559551357,10.11559551357,10.11559551328,10.11559551328,8.92044928858,9.65265608937,10.11559551287,10.11559551308,10.11559551311,10.11559551311,10.11559551311,7.34001036258,10.94249745708,11.81887849158,11.81887849187,11.81887849187,11.81887849187,11.81887849217
"t122",5.34019675698,5.15712381828,5.16202337628,7.30519651788,7.7935778464,7.7935778464,7.00886484873,7.203031977833,7.793577846333,7.79357784633,7.79357784637,7.79357784637,5.62351890388,6.40982627288,5.81840158108,6.40982627296,6.40982627296,6.40982627301,6.40982627311,6.40982627311,6.40982627321,6.11952276811,5.31313758201,6.40982627316,6.40982627316,6.409826273186,6.409826273186,4.83470181279,4.83470181282,4.83470181276,4.83470181276,4.83470181279,3.47200029429,2.64781031159,2.88377468499,2.05542919095,2.88377468545,2.88377468545,1.18298548099,0.15825084858,0,0.43755238139,1.54775771099,1.54775771099,2.112072489161,2.112072489161,2.11207248919,2.98136730269,2.70073490064,4.93530517438,4.93530517438,4.93530517438,4.93530517438,4.93530517438,4.93530517438,4.93530517437,4.93530517437,3.15538032928,4.57552254837,7.99732754337,7.99732754337,7.99732754347,7.99732754334,7.99732754334,7.99732754334,7.76854786414,7.99732754334,7.99732754334,6.24975322088,7.96282673638,7.99732754298,7.99732754338,7.99732754338,7.99732754338,7.12557971098,10.11559551347,9.05872662833,10.11559551353,10.11559551334,10.11559551334,10.11559551307,10.11559551301,10.11559551301,10.03426560269,10.11559551304,10.115595513,10.115595513,10.11559551301,10.11559551304,8.9112135713,10.11559551306,10.11559551306,10.11559551305,10.11559551305,10.11559551335,10.11559551304,10.11559551307,10.11559551304,10.11559551304,10.11559551327,10.11559551327,9.15285675997,10.11559551367,10.11559551341,10.11559551341,10.11559551341,10.11559551331,10.11559551294,10.11559551337,10.11559551327,10.11559551327,9.25086997418,10.11559551357,10.11559551357,10.11559551328,10.11559551328,8.92044928858,9.65265608937,10.11559551287,10.11559551308,10.11559551311,10.11559551311,10.11559551311,7.34001036258,10.94249745708,11.81887849158,11.81887849187,11.81887849187,11.81887849187,11.81887849217
