"","t1","t131","t132","t25","t66","t68","t69","t70","t34","t27","t37","t57","t82","t139","t140","t12","t26","t92","t129","t130","t22","t7","t33","t90","t91","t83","t58","t32","t38","t39","t124","t141","t142","t14","t15","t108","t109","t133","t134","t35","t36","t73","t122","t123","t81","t113","t114","t112","t10","t8","t95","t96","t94","t53","t51","t72","t97","t110","t111","t106","t107","t56","t44","t77","t78","t49","t100","t104","t105","t16","t30","t31","t9","t6","t116","t117","t115","t74","t21","t45","t46","t28","t41","t125","t126","t127","t128","t59","t3","t2","t4","t54","t55","t137","t138","t50","t79","t120","t121","t101","t93","t88","t89","t48","t43","t71","t84","t85","t40","t52","t75","t76","t17","t11","t61","t64","t65","t47","t62","t63","t98","t99","t67","t80","t118","t119","t143","t144","t86","t87","t135","t136","t29","t13","t18","t19","t20","t5","t60","t102","t103","t42","t23","t24"
"t1",0,5.33231023163,5.33231023163,3.9684991297,5.3323102319,5.33231023189,5.332310231822,5.332310231822,5.3323102323,4.01524909245,5.3323102319,4.68723189825,5.3323102316,5.33231023154,5.33231023154,5.3323102312,4.48233243063,5.33231023143,5.33231023142,5.33231023142,5.3323102316,3.3705983403,4.80764610821,5.33231023149,5.004866440567,5.33231023141,4.97214664181,4.83526691301,4.42178951661,5.33231023181,5.33231023111,5.332310231109,5.332310231109,3.86409500192,5.33231023122,5.33231023161,5.33231023161,5.33231023111,5.33231023111,4.32567880352,5.22516660551,4.90704696965,5.3323102318,5.3323102318,5.33231023185,5.33231023175,5.33231023175,5.33231023185,4.53785074281,4.84290938251,5.3323102315454,5.3323102315454,5.33231023151,5.33231023151,5.33231023161,5.33231023161,5.33231023161,5.33231023171,5.33231023171,5.33231023151,5.33231023151,4.92112694661,5.33231023151,5.33231023149,5.33231023149,5.19601028089,5.33231023151,5.33231023152,5.33231023152,5.33231023161,4.64705275741,5.33231023151,5.33231023181,2.54066467002,5.332310231974,5.332310231974,5.26637343774,5.332310232,5.3323102319,4.50555028095,4.58603878999,4.69049785421,5.33231023153,5.33231023155,5.33231023155,5.3323102315,5.3323102315,4.90863440391,2.07729241491,1.72795985138,5.6545818017,5.65902027606,5.65902027606,5.65902027609,5.65902027609,5.65902027606,5.65902027606,5.65902027609,5.65902027609,5.65902027614,5.65902027616,5.65902027613,5.65902027613,5.65902027603,5.65902027607,5.38456240817,5.65902027607,5.65902027607,5.65902027626,5.65902027616,5.65902027616,5.36556925786,4.3945153052,4.2266716019,5.659020276071,5.659020276101,5.087903134671,5.659020276071,5.659020275971,5.141454095371,5.659020276071,5.659020276071,5.659020276071,5.659020276071,5.659020276171,5.659020276171,5.659020276184,5.659020276184,5.346318946311,5.659020276161,5.659020276381,5.659020276381,5.659020275861,4.386349984261,4.27738283706,4.78962120089,5.65902027649,2.653886845552,5.1369013402,5.6590202767,5.51860730077,4.902765996,4.21657613801,5.6590202766
"t131",5.33231023163,0,0.10893108526,1.50285261533,6.04738344953,6.04738344952,6.047383449452,6.047383449452,6.04738344993,4.73032231008,6.04738344953,5.40230511588,6.04738344923,6.04738344917,6.04738344917,6.04738344883,6.06991137326,6.91988917406,6.91988917405,6.91988917405,6.91988917423,4.95817728293,6.85754668804,7.38221081132,7.054767020397,7.38221081124,7.02204722164,6.88516749284,6.47169009644,7.38221081164,7.38221081094,7.382210810939,7.382210810939,5.91399558175,7.38221081105,7.38221081144,7.38221081144,7.38221081094,7.38221081094,6.37557938335,7.27506718534,6.95694754948,7.38221081163,7.38221081163,7.38221081168,7.38221081158,7.38221081158,7.38221081168,6.58775132264,6.89280996234,7.3822108113754,7.3822108113754,7.38221081134,7.38221081134,7.38221081144,7.38221081144,7.38221081144,7.38221081154,7.38221081154,7.38221081134,7.38221081134,6.97102752644,7.38221081134,7.38221081132,7.38221081132,7.24591086072,7.38221081134,7.38221081135,7.38221081135,7.38221081144,6.69695333724,7.38221081134,7.38221081164,4.59056524985,7.382210811804,7.382210811804,7.31627401757,7.38221081183,7.38221081173,6.55545086078,6.63593936982,6.74039843404,7.38221081136,7.38221081138,7.38221081138,7.38221081133,7.38221081133,6.95853498374,4.12719299474,3.77786043121,9.08803727313,9.09247574749,9.09247574749,9.09247574752,9.09247574752,9.09247574749,9.09247574749,9.09247574752,9.09247574752,9.09247574757,9.09247574759,9.09247574756,9.09247574756,9.09247574746,9.0924757475,8.8180178796,9.0924757475,9.0924757475,9.09247574769,9.09247574759,9.09247574759,8.79902472929,7.82797077663,7.66012707333,9.092475747501,9.092475747531,8.521358606101,9.092475747501,9.092475747401,8.574909566801,9.092475747501,9.092475747501,9.092475747501,9.092475747501,9.092475747601,9.092475747601,9.092475747614,9.092475747614,8.779774417741,9.092475747591,9.092475747811,9.092475747811,9.092475747291,7.819805455691,7.71083830849,8.22307667232,9.09247574792,6.087342316982,8.57035681163,9.09247574813,8.9520627722,8.33622146743,7.65003160944,9.09247574803
"t132",5.33231023163,0.10893108526,0,1.50285261533,6.04738344953,6.04738344952,6.047383449452,6.047383449452,6.04738344993,4.73032231008,6.04738344953,5.40230511588,6.04738344923,6.04738344917,6.04738344917,6.04738344883,6.06991137326,6.91988917406,6.91988917405,6.91988917405,6.91988917423,4.95817728293,6.85754668804,7.38221081132,7.054767020397,7.38221081124,7.02204722164,6.88516749284,6.47169009644,7.38221081164,7.38221081094,7.382210810939,7.382210810939,5.91399558175,7.38221081105,7.38221081144,7.38221081144,7.38221081094,7.38221081094,6.37557938335,7.27506718534,6.95694754948,7.38221081163,7.38221081163,7.38221081168,7.38221081158,7.38221081158,7.38221081168,6.58775132264,6.89280996234,7.3822108113754,7.3822108113754,7.38221081134,7.38221081134,7.38221081144,7.38221081144,7.38221081144,7.38221081154,7.38221081154,7.38221081134,7.38221081134,6.97102752644,7.38221081134,7.38221081132,7.38221081132,7.24591086072,7.38221081134,7.38221081135,7.38221081135,7.38221081144,6.69695333724,7.38221081134,7.38221081164,4.59056524985,7.382210811804,7.382210811804,7.31627401757,7.38221081183,7.38221081173,6.55545086078,6.63593936982,6.74039843404,7.38221081136,7.38221081138,7.38221081138,7.38221081133,7.38221081133,6.95853498374,4.12719299474,3.77786043121,9.08803727313,9.09247574749,9.09247574749,9.09247574752,9.09247574752,9.09247574749,9.09247574749,9.09247574752,9.09247574752,9.09247574757,9.09247574759,9.09247574756,9.09247574756,9.09247574746,9.0924757475,8.8180178796,9.0924757475,9.0924757475,9.09247574769,9.09247574759,9.09247574759,8.79902472929,7.82797077663,7.66012707333,9.092475747501,9.092475747531,8.521358606101,9.092475747501,9.092475747401,8.574909566801,9.092475747501,9.092475747501,9.092475747501,9.092475747501,9.092475747601,9.092475747601,9.092475747614,9.092475747614,8.779774417741,9.092475747591,9.092475747811,9.092475747811,9.092475747291,7.819805455691,7.71083830849,8.22307667232,9.09247574792,6.087342316982,8.57035681163,9.09247574813,8.9520627722,8.33622146743,7.65003160944,9.09247574803
"t25",3.9684991297,1.50285261533,1.50285261533,0,4.6835723476,4.68357234759,4.683572347522,4.683572347522,4.683572348,3.36651120815,4.6835723476,4.03849401395,4.6835723473,4.68357234724,4.68357234724,4.6835723469,4.70610027133,5.55607807213,5.55607807212,5.55607807212,5.5560780723,3.594366181,5.49373558611,6.01839970939,5.690955918467,6.01839970931,5.65823611971,5.52135639091,5.10787899451,6.01839970971,6.01839970901,6.018399709009,6.018399709009,4.55018447982,6.01839970912,6.01839970951,6.01839970951,6.01839970901,6.01839970901,5.01176828142,5.91125608341,5.59313644755,6.0183997097,6.0183997097,6.01839970975,6.01839970965,6.01839970965,6.01839970975,5.22394022071,5.52899886041,6.0183997094454,6.0183997094454,6.01839970941,6.01839970941,6.01839970951,6.01839970951,6.01839970951,6.01839970961,6.01839970961,6.01839970941,6.01839970941,5.60721642451,6.01839970941,6.01839970939,6.01839970939,5.88209975879,6.01839970941,6.01839970942,6.01839970942,6.01839970951,5.33314223531,6.01839970941,6.01839970971,3.22675414792,6.018399709874,6.018399709874,5.95246291564,6.0183997099,6.0183997098,5.19163975885,5.27212826789,5.37658733211,6.01839970943,6.01839970945,6.01839970945,6.0183997094,6.0183997094,5.59472388181,2.76338189281,2.41404932928,7.7242261712,7.72866464556,7.72866464556,7.72866464559,7.72866464559,7.72866464556,7.72866464556,7.72866464559,7.72866464559,7.72866464564,7.72866464566,7.72866464563,7.72866464563,7.72866464553,7.72866464557,7.45420677767,7.72866464557,7.72866464557,7.72866464576,7.72866464566,7.72866464566,7.43521362736,6.4641596747,6.2963159714,7.728664645571,7.728664645601,7.157547504171,7.728664645571,7.728664645471,7.211098464871,7.728664645571,7.728664645571,7.728664645571,7.728664645571,7.728664645671,7.728664645671,7.728664645684,7.728664645684,7.415963315811,7.728664645661,7.728664645881,7.728664645881,7.728664645361,6.455994353761,6.34702720656,6.85926557039,7.72866464599,4.723531215052,7.2065457097,7.7286646462,7.58825167027,6.9724103655,6.28622050751,7.7286646461
"t66",5.3323102319,6.04738344953,6.04738344953,4.6835723476,0,1.14817744419,1.148177444122,1.148177444122,2.3020219116,3.79086186175,5.1079230012,4.46284466755,5.1079230009,5.10792300084,5.10792300084,5.1079230005,6.06991137353,6.91988917433,6.91988917432,6.91988917432,6.9198891745,4.9581772832,6.85754668831,7.38221081159,7.054767020667,7.38221081151,7.02204722191,6.88516749311,6.47169009671,7.38221081191,7.38221081121,7.382210811209,7.382210811209,5.91399558202,7.38221081132,7.38221081171,7.38221081171,7.38221081121,7.38221081121,6.37557938362,7.27506718561,6.95694754975,7.3822108119,7.3822108119,7.38221081195,7.38221081185,7.38221081185,7.38221081195,6.58775132291,6.89280996261,7.3822108116454,7.3822108116454,7.38221081161,7.38221081161,7.38221081171,7.38221081171,7.38221081171,7.38221081181,7.38221081181,7.38221081161,7.38221081161,6.97102752671,7.38221081161,7.38221081159,7.38221081159,7.24591086099,7.38221081161,7.38221081162,7.38221081162,7.38221081171,6.69695333751,7.38221081161,7.38221081191,4.59056525012,7.382210812074,7.382210812074,7.31627401784,7.3822108121,7.382210812,6.55545086105,6.63593937009,6.74039843431,7.38221081163,7.38221081165,7.38221081165,7.3822108116,7.3822108116,6.95853498401,4.12719299501,3.77786043148,9.0880372734,9.09247574776,9.09247574776,9.09247574779,9.09247574779,9.09247574776,9.09247574776,9.09247574779,9.09247574779,9.09247574784,9.09247574786,9.09247574783,9.09247574783,9.09247574773,9.09247574777,8.81801787987,9.09247574777,9.09247574777,9.09247574796,9.09247574786,9.09247574786,8.79902472956,7.8279707769,7.6601270736,9.092475747771,9.092475747801,8.521358606371,9.092475747771,9.092475747671,8.574909567071,9.092475747771,9.092475747771,9.092475747771,9.092475747771,9.092475747871,9.092475747871,9.092475747884,9.092475747884,8.779774418011,9.092475747861,9.092475748081,9.092475748081,9.092475747561,7.819805455961,7.71083830876,8.22307667259,9.09247574819,6.087342317252,8.5703568119,9.0924757484,8.95206277247,8.3362214677,7.65003160971,9.0924757483
"t68",5.33231023189,6.04738344952,6.04738344952,4.68357234759,1.14817744419,0,1.117524925332,1.117524925332,2.30202191159,3.79086186174,5.10792300119,4.46284466754,5.10792300089,5.10792300083,5.10792300083,5.10792300049,6.06991137352,6.91988917432,6.91988917431,6.91988917431,6.91988917449,4.95817728319,6.8575466883,7.38221081158,7.054767020657,7.3822108115,7.0220472219,6.8851674931,6.4716900967,7.3822108119,7.3822108112,7.382210811199,7.382210811199,5.91399558201,7.38221081131,7.3822108117,7.3822108117,7.3822108112,7.3822108112,6.37557938361,7.2750671856,6.95694754974,7.38221081189,7.38221081189,7.38221081194,7.38221081184,7.38221081184,7.38221081194,6.5877513229,6.8928099626,7.3822108116354,7.3822108116354,7.3822108116,7.3822108116,7.3822108117,7.3822108117,7.3822108117,7.3822108118,7.3822108118,7.3822108116,7.3822108116,6.9710275267,7.3822108116,7.38221081158,7.38221081158,7.24591086098,7.3822108116,7.38221081161,7.38221081161,7.3822108117,6.6969533375,7.3822108116,7.3822108119,4.59056525011,7.382210812064,7.382210812064,7.31627401783,7.38221081209,7.38221081199,6.55545086104,6.63593937008,6.7403984343,7.38221081162,7.38221081164,7.38221081164,7.38221081159,7.38221081159,6.958534984,4.127192995,3.77786043147,9.08803727339,9.09247574775,9.09247574775,9.09247574778,9.09247574778,9.09247574775,9.09247574775,9.09247574778,9.09247574778,9.09247574783,9.09247574785,9.09247574782,9.09247574782,9.09247574772,9.09247574776,8.81801787986,9.09247574776,9.09247574776,9.09247574795,9.09247574785,9.09247574785,8.79902472955,7.82797077689,7.66012707359,9.092475747761,9.092475747791,8.521358606361,9.092475747761,9.092475747661,8.574909567061,9.092475747761,9.092475747761,9.092475747761,9.092475747761,9.092475747861,9.092475747861,9.092475747874,9.092475747874,8.779774418001,9.092475747851,9.092475748071,9.092475748071,9.092475747551,7.819805455951,7.71083830875,8.22307667258,9.09247574818,6.087342317242,8.57035681189,9.09247574839,8.95206277246,8.33622146769,7.6500316097,9.09247574829
"t69",5.332310231822,6.047383449452,6.047383449452,4.683572347522,1.148177444122,1.117524925332,0,1.1071115318,2.302021911522,3.790861861672,5.107923001122,4.462844667472,5.107923000822,5.107923000762,5.107923000762,5.107923000422,6.069911373452,6.919889174252,6.919889174242,6.919889174242,6.919889174422,4.958177283122,6.857546688232,7.382210811512,7.054767020589,7.382210811432,7.022047221832,6.885167493032,6.471690096632,7.382210811832,7.382210811132,7.382210811131,7.382210811131,5.913995581942,7.382210811242,7.382210811632,7.382210811632,7.382210811132,7.382210811132,6.375579383542,7.275067185532,6.956947549672,7.382210811822,7.382210811822,7.382210811872,7.382210811772,7.382210811772,7.382210811872,6.587751322832,6.892809962532,7.3822108115674,7.3822108115674,7.382210811532,7.382210811532,7.382210811632,7.382210811632,7.382210811632,7.382210811732,7.382210811732,7.382210811532,7.382210811532,6.971027526632,7.382210811532,7.382210811512,7.382210811512,7.245910860912,7.382210811532,7.382210811542,7.382210811542,7.382210811632,6.696953337432,7.382210811532,7.382210811832,4.590565250042,7.382210811996,7.382210811996,7.316274017762,7.382210812022,7.382210811922,6.555450860972,6.635939370012,6.740398434232,7.382210811552,7.382210811572,7.382210811572,7.382210811522,7.382210811522,6.958534983932,4.127192994932,3.777860431402,9.088037273322,9.092475747682,9.092475747682,9.092475747712,9.092475747712,9.092475747682,9.092475747682,9.092475747712,9.092475747712,9.092475747762,9.092475747782,9.092475747752,9.092475747752,9.092475747652,9.092475747692,8.818017879792,9.092475747692,9.092475747692,9.092475747882,9.092475747782,9.092475747782,8.799024729482,7.827970776822,7.660127073522,9.092475747693,9.092475747723,8.521358606293,9.092475747693,9.092475747593,8.574909566993,9.092475747693,9.092475747693,9.092475747693,9.092475747693,9.092475747793,9.092475747793,9.092475747806,9.092475747806,8.779774417933,9.092475747783,9.092475748003,9.092475748003,9.092475747483,7.819805455883,7.710838308682,8.223076672512,9.092475748112,6.087342317174,8.570356811822,9.092475748322,8.952062772392,8.336221467622,7.650031609632,9.092475748222
"t70",5.332310231822,6.047383449452,6.047383449452,4.683572347522,1.148177444122,1.117524925332,1.1071115318,0,2.302021911522,3.790861861672,5.107923001122,4.462844667472,5.107923000822,5.107923000762,5.107923000762,5.107923000422,6.069911373452,6.919889174252,6.919889174242,6.919889174242,6.919889174422,4.958177283122,6.857546688232,7.382210811512,7.054767020589,7.382210811432,7.022047221832,6.885167493032,6.471690096632,7.382210811832,7.382210811132,7.382210811131,7.382210811131,5.913995581942,7.382210811242,7.382210811632,7.382210811632,7.382210811132,7.382210811132,6.375579383542,7.275067185532,6.956947549672,7.382210811822,7.382210811822,7.382210811872,7.382210811772,7.382210811772,7.382210811872,6.587751322832,6.892809962532,7.3822108115674,7.3822108115674,7.382210811532,7.382210811532,7.382210811632,7.382210811632,7.382210811632,7.382210811732,7.382210811732,7.382210811532,7.382210811532,6.971027526632,7.382210811532,7.382210811512,7.382210811512,7.245910860912,7.382210811532,7.382210811542,7.382210811542,7.382210811632,6.696953337432,7.382210811532,7.382210811832,4.590565250042,7.382210811996,7.382210811996,7.316274017762,7.382210812022,7.382210811922,6.555450860972,6.635939370012,6.740398434232,7.382210811552,7.382210811572,7.382210811572,7.382210811522,7.382210811522,6.958534983932,4.127192994932,3.777860431402,9.088037273322,9.092475747682,9.092475747682,9.092475747712,9.092475747712,9.092475747682,9.092475747682,9.092475747712,9.092475747712,9.092475747762,9.092475747782,9.092475747752,9.092475747752,9.092475747652,9.092475747692,8.818017879792,9.092475747692,9.092475747692,9.092475747882,9.092475747782,9.092475747782,8.799024729482,7.827970776822,7.660127073522,9.092475747693,9.092475747723,8.521358606293,9.092475747693,9.092475747593,8.574909566993,9.092475747693,9.092475747693,9.092475747693,9.092475747693,9.092475747793,9.092475747793,9.092475747806,9.092475747806,8.779774417933,9.092475747783,9.092475748003,9.092475748003,9.092475747483,7.819805455883,7.710838308682,8.223076672512,9.092475748112,6.087342317174,8.570356811822,9.092475748322,8.952062772392,8.336221467622,7.650031609632,9.092475748222
"t34",5.3323102323,6.04738344993,6.04738344993,4.683572348,2.3020219116,2.30202191159,2.302021911522,2.302021911522,0,3.79086186215,5.1079230016,4.46284466795,5.1079230013,5.10792300124,5.10792300124,5.1079230009,6.06991137393,6.91988917473,6.91988917472,6.91988917472,6.9198891749,4.9581772836,6.85754668871,7.38221081199,7.054767021067,7.38221081191,7.02204722231,6.88516749351,6.47169009711,7.38221081231,7.38221081161,7.382210811609,7.382210811609,5.91399558242,7.38221081172,7.38221081211,7.38221081211,7.38221081161,7.38221081161,6.37557938402,7.27506718601,6.95694755015,7.3822108123,7.3822108123,7.38221081235,7.38221081225,7.38221081225,7.38221081235,6.58775132331,6.89280996301,7.3822108120454,7.3822108120454,7.38221081201,7.38221081201,7.38221081211,7.38221081211,7.38221081211,7.38221081221,7.38221081221,7.38221081201,7.38221081201,6.97102752711,7.38221081201,7.38221081199,7.38221081199,7.24591086139,7.38221081201,7.38221081202,7.38221081202,7.38221081211,6.69695333791,7.38221081201,7.38221081231,4.59056525052,7.382210812474,7.382210812474,7.31627401824,7.3822108125,7.3822108124,6.55545086145,6.63593937049,6.74039843471,7.38221081203,7.38221081205,7.38221081205,7.382210812,7.382210812,6.95853498441,4.12719299541,3.77786043188,9.0880372738,9.09247574816,9.09247574816,9.09247574819,9.09247574819,9.09247574816,9.09247574816,9.09247574819,9.09247574819,9.09247574824,9.09247574826,9.09247574823,9.09247574823,9.09247574813,9.09247574817,8.81801788027,9.09247574817,9.09247574817,9.09247574836,9.09247574826,9.09247574826,8.79902472996,7.8279707773,7.660127074,9.092475748171,9.092475748201,8.521358606771,9.092475748171,9.092475748071,8.574909567471,9.092475748171,9.092475748171,9.092475748171,9.092475748171,9.092475748271,9.092475748271,9.092475748284,9.092475748284,8.779774418411,9.092475748261,9.092475748481,9.092475748481,9.092475747961,7.819805456361,7.71083830916,8.22307667299,9.09247574859,6.087342317652,8.5703568123,9.0924757488,8.95206277287,8.3362214681,7.65003161011,9.0924757487
"t27",4.01524909245,4.73032231008,4.73032231008,3.36651120815,3.79086186175,3.79086186174,3.790861861672,3.790861861672,3.79086186215,0,1.50694749315,0.8618691595,1.50694749285,1.50694749279,1.50694749279,2.21269202925,4.75285023408,5.60282803488,5.60282803487,5.60282803487,5.60282803505,3.64111614375,5.54048554886,6.06514967214,5.737705881217,6.06514967206,5.70498608246,5.56810635366,5.15462895726,6.06514967246,6.06514967176,6.065149671759,6.065149671759,4.59693444257,6.06514967187,6.06514967226,6.06514967226,6.06514967176,6.06514967176,5.05851824417,5.95800604616,5.6398864103,6.06514967245,6.06514967245,6.0651496725,6.0651496724,6.0651496724,6.0651496725,5.27069018346,5.57574882316,6.0651496721954,6.0651496721954,6.06514967216,6.06514967216,6.06514967226,6.06514967226,6.06514967226,6.06514967236,6.06514967236,6.06514967216,6.06514967216,5.65396638726,6.06514967216,6.06514967214,6.06514967214,5.92884972154,6.06514967216,6.06514967217,6.06514967217,6.06514967226,5.37989219806,6.06514967216,6.06514967246,3.27350411067,6.065149672624,6.065149672624,5.99921287839,6.06514967265,6.06514967255,5.2383897216,5.31887823064,5.42333729486,6.06514967218,6.0651496722,6.0651496722,6.06514967215,6.06514967215,5.64147384456,2.81013185556,2.46079929203,7.77097613395,7.77541460831,7.77541460831,7.77541460834,7.77541460834,7.77541460831,7.77541460831,7.77541460834,7.77541460834,7.77541460839,7.77541460841,7.77541460838,7.77541460838,7.77541460828,7.77541460832,7.50095674042,7.77541460832,7.77541460832,7.77541460851,7.77541460841,7.77541460841,7.48196359011,6.51090963745,6.34306593415,7.775414608321,7.775414608351,7.204297466921,7.775414608321,7.775414608221,7.257848427621,7.775414608321,7.775414608321,7.775414608321,7.775414608321,7.775414608421,7.775414608421,7.775414608434,7.775414608434,7.462713278561,7.775414608411,7.775414608631,7.775414608631,7.775414608111,6.502744316511,6.39377716931,6.90601553314,7.77541460874,4.770281177802,7.25329567245,7.77541460895,7.63500163302,7.01916032825,6.33297047026,7.77541460885
