accepted_species,estimate
t48,-0.6261771
t82,-0.4386334
t39,-0.2856417
t9,-0.014639373
t70,-0.2993364
t77,-0.2891495
t16,-0.10654974
t14,0.66337466
t29,0.6673244
t93,-0.5344518
