"accepted_species","Medicinal"
"Gynochthodes_ammitia",0
"Schizacme_novae-zelandiae",0
"Matelea_squiresii",0
"Leichhardtia_rostrata",0
"Benkara_depauperata",0
"Coddia_rudis",1
"Carpacoce_spermacocea",0
"Dischidia_torricellensis",0
"Faramea_umbellifera",0
"Oxypetalum_glaziovii",0
"Macropharynx_steyermarkii",0
"Skytanthus_martianus",0
"Asclepias_peltigera",0
"Notopleura_merumensis",0
"Benkara_scandens",0
"Halenia_grandiflora",0
"Ruehssia_virgultorum",0
"Rytigynia_adenodonta",0
"Voyriella_parviflora",0
"Razafimandimbisonia_humblotii",0
"Leichhardtia_bilobata",0
"Rytigynia_pauciflora",0
"Matelea_pueblensis",0
"Mycetia_longifolia",NA
"Randia_pittieri",0
"Notopleura_sucrensis",0
"Rothmannia_urcelliformis",1
"Oxypetalum_multiflorum",0
"Plocama_eriantha",0
"Geniostoma_imbricatum",0
"Urceola_quintaretii",1
"Hedyotis_ceylanica",NA
"Guettarda_insularis",0
"Guettarda_foliacea",0
"Symbolanthus_sessilis",0
"Plocama_tinctoria",NA
"Lasianthus_latifolius",0
"Cruciata_articulata",0
"Oxypetalum_acerosum",0
"Coptosapelta_parviflora",0
"Metastelma_albiflorum",0
"Agouticarpa_hirsuta",0
"Rhyssolobium_dumosum",0
"Isertia_reticulata",0
"Gardenia_epiphytica",0
"Cynanchum_acuminatum",0
"Ceropegia_tomentosa",0
"Ceropegia_jainii",0
"Swertia_barunensis",0
"Swertia_javanica",1
"Galium_cankiriense",NA
"Galium_binifolium",0
"Psychotria_camptodroma",0
"Psychotria_ambohimitombensis",0
"Psychotria_interstans",0
"Psychotria_leucocarpa",0
"Psychotria_cuneifolia",0
"Psychotria_cochabambana",0
"Coprosma_glabrata",0
"Ferdinandusa_uaupensis",0
"Ixora_brachypoda",1
"Huernia_occulta",0
"Hoya_lambii",0
"Hedyotis_novoguineensis",NA
"Hymenodictyon_embergeri",0
"Comastoma_malyschevii",0
"Gentianella_lineata",0
"Anisopus_efulensis",1
"Aspidosperma_olivaceum",0
"Mitracarpus_steyermarkii",NA
"Palicourea_insignis",0
"Palicourea_calophylla",0
"Macrocarpaea_glaziovii",0
"Cordiera_tuberculata",0
"Fagraea_woodiana",0
"Dictyanthus_tuberosus",0
"Polystemma_fishbeiniana",0
"Canthium_megistocarpum",0
"Gomphocarpus_rivularis",0
"Stapeliopsis_khamiesbergensis",0
"Cryptolepis_buchananii",1
"Timonius_jobiensis",0
"Cryptolepis_orbicularis",0
"Scolosanthus_versicolor",0
"Galianthe_chiquitosiana",NA
"Timonius_modestus",0
"Galactophora_colellana",0
"Prestonia_acrensis",0
"Wrightia_lecomtei",0
"Araujia_subhastata",0
"Gymnema_albidum",0
"Saprosma_glomerulata",NA
"Dendrosipanea_spigelioides",0
"Saprosma_kraussii",NA
"Otiophora_lanceolata",0
"Pyrostria_heliconioides",0
"Oldenlandia_justiciformis",NA
"Oldenlandia_cryptocarpa",0
"Argostemma_condensum",0
"Exacum_humbertii",0
