"","t1","t3","t11","t12","t119","t120","t52","t79","t80","t51","t10","t81","t100","t101","t55","t56","t72","t73","t93","t94","t6","t5","t8","t24","t25","t28","t29","t57","t115","t116","t69","t27","t59","t85","t86","t117","t118","t70","t71","t46","t30","t26","t13","t87","t123","t124","t111","t112","t7","t95","t102","t103","t31","t67","t68","t18","t19","t17","t14","t32","t35","t76","t77","t89","t90","t84","t113","t114","t16","t20","t96","t97","t38","t22","t23","t36","t37","t107","t108","t78","t58","t104","t105","t91","t92","t88","t66","t39","t50","t53","t54","t47","t9","t62","t63","t15","t74","t75","t4","t21","t44","t45","t42","t43","t48","t49","t33","t34","t109","t110","t106","t121","t122","t64","t65","t98","t99","t82","t83","t60","t61","t40","t41","t2"
"t115",7.42039272713,6.33861897032,7.35044300373,6.16351268313,7.3504430037,7.3504430037,7.206734019233,7.350443003733,7.350443003733,7.350443003733,7.350443004133,7.35044300433,7.34100817193,7.35044300433,7.35044300443,7.35044300443,7.35044300433,7.35044300433,7.35044300433,7.35044300433,7.35044300463,6.57165397693,3.97028889129,3.66514088599,4.52730193649,2.45914638019,1.78064298269,0.87519860939,0,0.04339494438,0.57279212319,3.14301065629,4.11388838939,3.96248506751,4.11388838939,5.34506911337,5.34506911337,5.34506911359,5.34506911359,5.34506911369,5.34506911369,5.27554871329,4.00179526349,5.34506911329,5.345069113263,5.345069113263,5.34506911324,5.34506911324,5.45728348025,5.45728348068,5.45728348064,5.45728348064,5.45728348068,5.45728348068,5.45728348068,5.45728348078,5.45728348078,4.85504956958,5.45728348105,4.93655367225,5.09536847978,5.45728348068,5.45728348068,5.45728348068,5.45728348068,5.45728348115,5.45728348113,5.45728348113,4.04900864357,5.18572591815,6.34581664285,6.34581664285,5.83728354355,6.34581664265,6.33218273765,6.34581664275,6.34581664275,6.34581664283,6.34581664283,6.34581664274,6.34581664281,6.34581664285,6.34581664285,6.345816642776,6.345816642776,6.19511766458,6.34581664279,6.34581664284,6.34581664274,6.34581664273,6.34581664273,6.34581664274,6.34581664241,6.34581664261,6.34581664261,6.34581664281,6.37037314323,6.37037314323,4.88287143333,7.65150210743,7.65150210713,7.65150210713,7.35357289033,7.65150210713,7.65150210703,7.65150210703,7.65150210713,7.65150210713,7.65150210665,7.65150210665,7.65150210665,7.651502106699,7.651502106699,7.65150210673,7.65150210673,7.65150210723,7.65150210723,7.65150210723,7.65150210723,7.65150210723,7.65150210723,7.65150210713,7.65150210713,6.58072307502
"t116",7.42039272713,6.33861897032,7.35044300373,6.16351268313,7.3504430037,7.3504430037,7.206734019233,7.350443003733,7.350443003733,7.350443003733,7.350443004133,7.35044300433,7.34100817193,7.35044300433,7.35044300443,7.35044300443,7.35044300433,7.35044300433,7.35044300433,7.35044300433,7.35044300463,6.57165397693,3.97028889129,3.66514088599,4.52730193649,2.45914638019,1.78064298269,0.87519860939,0.04339494438,0,0.57279212319,3.14301065629,4.11388838939,3.96248506751,4.11388838939,5.34506911337,5.34506911337,5.34506911359,5.34506911359,5.34506911369,5.34506911369,5.27554871329,4.00179526349,5.34506911329,5.345069113263,5.345069113263,5.34506911324,5.34506911324,5.45728348025,5.45728348068,5.45728348064,5.45728348064,5.45728348068,5.45728348068,5.45728348068,5.45728348078,5.45728348078,4.85504956958,5.45728348105,4.93655367225,5.09536847978,5.45728348068,5.45728348068,5.45728348068,5.45728348068,5.45728348115,5.45728348113,5.45728348113,4.04900864357,5.18572591815,6.34581664285,6.34581664285,5.83728354355,6.34581664265,6.33218273765,6.34581664275,6.34581664275,6.34581664283,6.34581664283,6.34581664274,6.34581664281,6.34581664285,6.34581664285,6.345816642776,6.345816642776,6.19511766458,6.34581664279,6.34581664284,6.34581664274,6.34581664273,6.34581664273,6.34581664274,6.34581664241,6.34581664261,6.34581664261,6.34581664281,6.37037314323,6.37037314323,4.88287143333,7.65150210743,7.65150210713,7.65150210713,7.35357289033,7.65150210713,7.65150210703,7.65150210703,7.65150210713,7.65150210713,7.65150210665,7.65150210665,7.65150210665,7.651502106699,7.651502106699,7.65150210673,7.65150210673,7.65150210723,7.65150210723,7.65150210723,7.65150210723,7.65150210723,7.65150210723,7.65150210713,7.65150210713,6.58072307502
"t69",7.42039272714,6.33861897033,7.35044300374,6.16351268314,7.35044300371,7.35044300371,7.206734019243,7.350443003743,7.350443003743,7.350443003743,7.350443004143,7.35044300434,7.34100817194,7.35044300434,7.35044300444,7.35044300444,7.35044300434,7.35044300434,7.35044300434,7.35044300434,7.35044300464,6.57165397694,3.9702888913,3.665140886,4.5273019365,2.4591463802,1.7806429827,0.8751986094,0.57279212319,0.57279212319,0,3.1430106563,4.1138883894,3.96248506752,4.1138883894,5.34506911338,5.34506911338,5.3450691136,5.3450691136,5.3450691137,5.3450691137,5.2755487133,4.0017952635,5.3450691133,5.345069113273,5.345069113273,5.34506911325,5.34506911325,5.45728348026,5.45728348069,5.45728348065,5.45728348065,5.45728348069,5.45728348069,5.45728348069,5.45728348079,5.45728348079,4.85504956959,5.45728348106,4.93655367226,5.09536847979,5.45728348069,5.45728348069,5.45728348069,5.45728348069,5.45728348116,5.45728348114,5.45728348114,4.04900864358,5.18572591816,6.34581664286,6.34581664286,5.83728354356,6.34581664266,6.33218273766,6.34581664276,6.34581664276,6.34581664284,6.34581664284,6.34581664275,6.34581664282,6.34581664286,6.34581664286,6.345816642786,6.345816642786,6.19511766459,6.3458166428,6.34581664285,6.34581664275,6.34581664274,6.34581664274,6.34581664275,6.34581664242,6.34581664262,6.34581664262,6.34581664282,6.37037314324,6.37037314324,4.88287143334,7.65150210744,7.65150210714,7.65150210714,7.35357289034,7.65150210714,7.65150210704,7.65150210704,7.65150210714,7.65150210714,7.65150210666,7.65150210666,7.65150210666,7.651502106709,7.651502106709,7.65150210674,7.65150210674,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210714,7.65150210714,6.58072307503
"t27",6.44951499404,5.36774123723,6.37956527064,5.19263495004,6.37956527061,6.37956527061,6.235856286143,6.379565270643,6.379565270643,6.379565270643,6.379565271043,6.37956527124,6.37013043884,6.37956527124,6.37956527134,6.37956527134,6.37956527124,6.37956527124,6.37956527124,6.37956527124,6.37956527154,5.60077624384,2.9994111582,2.6942631529,3.5564242034,3.1430106567,2.4645072592,3.1430106563,3.14301065629,3.14301065629,3.1430106563,0,1.1972865493,1.04588322742,1.1972865493,4.37419138028,4.37419138028,4.3741913805,4.3741913805,4.3741913806,4.3741913806,4.3046709802,3.0309175304,4.3741913802,4.374191380173,4.374191380173,4.37419138015,4.37419138015,4.48640574716,4.48640574759,4.48640574755,4.48640574755,4.48640574759,4.48640574759,4.48640574759,4.48640574769,4.48640574769,3.88417183649,4.48640574796,3.96567593916,4.12449074669,4.48640574759,4.48640574759,4.48640574759,4.48640574759,4.48640574806,4.48640574804,4.48640574804,3.07813091048,4.21484818506,5.37493890976,5.37493890976,4.86640581046,5.37493890956,5.36130500456,5.37493890966,5.37493890966,5.37493890974,5.37493890974,5.37493890965,5.37493890972,5.37493890976,5.37493890976,5.374938909686,5.374938909686,5.22423993149,5.3749389097,5.37493890975,5.37493890965,5.37493890964,5.37493890964,5.37493890965,5.37493890932,5.37493890952,5.37493890952,5.37493890972,5.39949541014,5.39949541014,3.91199370024,6.68062437434,6.68062437404,6.68062437404,6.38269515724,6.68062437404,6.68062437394,6.68062437394,6.68062437404,6.68062437404,6.68062437356,6.68062437356,6.68062437356,6.680624373609,6.680624373609,6.68062437364,6.68062437364,6.68062437414,6.68062437414,6.68062437414,6.68062437414,6.68062437414,6.68062437414,6.68062437404,6.68062437404,5.60984534193
"t59",7.42039272714,6.33861897033,7.35044300374,6.16351268314,7.35044300371,7.35044300371,7.206734019243,7.350443003743,7.350443003743,7.350443003743,7.350443004143,7.35044300434,7.34100817194,7.35044300434,7.35044300444,7.35044300444,7.35044300434,7.35044300434,7.35044300434,7.35044300434,7.35044300464,6.57165397694,3.9702888913,3.665140886,4.5273019365,4.1138883898,3.4353849923,4.1138883894,4.11388838939,4.11388838939,4.1138883894,1.1972865493,0,0.66350564492,0.8149089668,5.34506911338,5.34506911338,5.3450691136,5.3450691136,5.3450691137,5.3450691137,5.2755487133,4.0017952635,5.3450691133,5.345069113273,5.345069113273,5.34506911325,5.34506911325,5.45728348026,5.45728348069,5.45728348065,5.45728348065,5.45728348069,5.45728348069,5.45728348069,5.45728348079,5.45728348079,4.85504956959,5.45728348106,4.93655367226,5.09536847979,5.45728348069,5.45728348069,5.45728348069,5.45728348069,5.45728348116,5.45728348114,5.45728348114,4.04900864358,5.18572591816,6.34581664286,6.34581664286,5.83728354356,6.34581664266,6.33218273766,6.34581664276,6.34581664276,6.34581664284,6.34581664284,6.34581664275,6.34581664282,6.34581664286,6.34581664286,6.345816642786,6.345816642786,6.19511766459,6.3458166428,6.34581664285,6.34581664275,6.34581664274,6.34581664274,6.34581664275,6.34581664242,6.34581664262,6.34581664262,6.34581664282,6.37037314324,6.37037314324,4.88287143334,7.65150210744,7.65150210714,7.65150210714,7.35357289034,7.65150210714,7.65150210704,7.65150210704,7.65150210714,7.65150210714,7.65150210666,7.65150210666,7.65150210666,7.651502106709,7.651502106709,7.65150210674,7.65150210674,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210714,7.65150210714,6.58072307503
"t85",7.26898940526,6.18721564845,7.19903968186,6.01210936126,7.19903968183,7.19903968183,7.055330697363,7.199039681863,7.199039681863,7.199039681863,7.199039682263,7.19903968246,7.18960485006,7.19903968246,7.19903968256,7.19903968256,7.19903968246,7.19903968246,7.19903968246,7.19903968246,7.19903968276,6.42025065506,3.81888556942,3.51373756412,4.37589861462,3.96248506792,3.28398167042,3.96248506752,3.96248506751,3.96248506751,3.96248506752,1.04588322742,0.66350564492,0,0.26479443412,5.1936657915,5.1936657915,5.19366579172,5.19366579172,5.19366579182,5.19366579182,5.12414539142,3.85039194162,5.19366579142,5.193665791393,5.193665791393,5.19366579137,5.19366579137,5.30588015838,5.30588015881,5.30588015877,5.30588015877,5.30588015881,5.30588015881,5.30588015881,5.30588015891,5.30588015891,4.70364624771,5.30588015918,4.78515035038,4.94396515791,5.30588015881,5.30588015881,5.30588015881,5.30588015881,5.30588015928,5.30588015926,5.30588015926,3.8976053217,5.03432259628,6.19441332098,6.19441332098,5.68588022168,6.19441332078,6.18077941578,6.19441332088,6.19441332088,6.19441332096,6.19441332096,6.19441332087,6.19441332094,6.19441332098,6.19441332098,6.194413320906,6.194413320906,6.04371434271,6.19441332092,6.19441332097,6.19441332087,6.19441332086,6.19441332086,6.19441332087,6.19441332054,6.19441332074,6.19441332074,6.19441332094,6.21896982136,6.21896982136,4.73146811146,7.50009878556,7.50009878526,7.50009878526,7.20216956846,7.50009878526,7.50009878516,7.50009878516,7.50009878526,7.50009878526,7.50009878478,7.50009878478,7.50009878478,7.500098784829,7.500098784829,7.50009878486,7.50009878486,7.50009878536,7.50009878536,7.50009878536,7.50009878536,7.50009878536,7.50009878536,7.50009878526,7.50009878526,6.42931975315
"t86",7.42039272714,6.33861897033,7.35044300374,6.16351268314,7.35044300371,7.35044300371,7.206734019243,7.350443003743,7.350443003743,7.350443003743,7.350443004143,7.35044300434,7.34100817194,7.35044300434,7.35044300444,7.35044300444,7.35044300434,7.35044300434,7.35044300434,7.35044300434,7.35044300464,6.57165397694,3.9702888913,3.665140886,4.5273019365,4.1138883898,3.4353849923,4.1138883894,4.11388838939,4.11388838939,4.1138883894,1.1972865493,0.8149089668,0.26479443412,0,5.34506911338,5.34506911338,5.3450691136,5.3450691136,5.3450691137,5.3450691137,5.2755487133,4.0017952635,5.3450691133,5.345069113273,5.345069113273,5.34506911325,5.34506911325,5.45728348026,5.45728348069,5.45728348065,5.45728348065,5.45728348069,5.45728348069,5.45728348069,5.45728348079,5.45728348079,4.85504956959,5.45728348106,4.93655367226,5.09536847979,5.45728348069,5.45728348069,5.45728348069,5.45728348069,5.45728348116,5.45728348114,5.45728348114,4.04900864358,5.18572591816,6.34581664286,6.34581664286,5.83728354356,6.34581664266,6.33218273766,6.34581664276,6.34581664276,6.34581664284,6.34581664284,6.34581664275,6.34581664282,6.34581664286,6.34581664286,6.345816642786,6.345816642786,6.19511766459,6.3458166428,6.34581664285,6.34581664275,6.34581664274,6.34581664274,6.34581664275,6.34581664242,6.34581664262,6.34581664262,6.34581664282,6.37037314324,6.37037314324,4.88287143334,7.65150210744,7.65150210714,7.65150210714,7.35357289034,7.65150210714,7.65150210704,7.65150210704,7.65150210714,7.65150210714,7.65150210666,7.65150210666,7.65150210666,7.651502106709,7.651502106709,7.65150210674,7.65150210674,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210724,7.65150210714,7.65150210714,6.58072307503
"t117",7.42039272732,6.33861897051,7.35044300392,6.16351268332,7.35044300389,7.35044300389,7.206734019423,7.350443003923,7.350443003923,7.350443003923,7.350443004323,7.35044300452,7.34100817212,7.35044300452,7.35044300462,7.35044300462,7.35044300452,7.35044300452,7.35044300452,7.35044300452,7.35044300482,6.57165397712,4.78805606788,4.48290806258,5.34506911308,5.34506911378,4.66656571628,5.34506911338,5.34506911337,5.34506911337,5.34506911338,4.37419138028,5.34506911338,5.1936657915,5.34506911338,0,0.03698346236,2.28240585658,2.28240585658,2.28240585668,2.28240585668,2.21288545628,3.51187455248,4.85514840228,4.855148402253,4.855148402253,4.85514840223,4.85514840223,5.45728348044,5.45728348087,5.45728348083,5.45728348083,5.45728348087,5.45728348087,5.45728348087,5.45728348097,5.45728348097,4.85504956977,5.45728348124,4.93655367244,5.09536847997,5.45728348087,5.45728348087,5.45728348087,5.45728348087,5.45728348134,5.45728348132,5.45728348132,4.04900864376,5.18572591834,6.34581664304,6.34581664304,5.83728354374,6.34581664284,6.33218273784,6.34581664294,6.34581664294,6.34581664302,6.34581664302,6.34581664293,6.345816643,6.34581664304,6.34581664304,6.345816642966,6.345816642966,6.19511766477,6.34581664298,6.34581664303,6.34581664293,6.34581664292,6.34581664292,6.34581664293,6.3458166426,6.3458166428,6.3458166428,6.345816643,6.37037314342,6.37037314342,4.88287143352,7.65150210762,7.65150210732,7.65150210732,7.35357289052,7.65150210732,7.65150210722,7.65150210722,7.65150210732,7.65150210732,7.65150210684,7.65150210684,7.65150210684,7.651502106889,7.651502106889,7.65150210692,7.65150210692,7.65150210742,7.65150210742,7.65150210742,7.65150210742,7.65150210742,7.65150210742,7.65150210732,7.65150210732,6.58072307521
"t118",7.42039272732,6.33861897051,7.35044300392,6.16351268332,7.35044300389,7.35044300389,7.206734019423,7.350443003923,7.350443003923,7.350443003923,7.350443004323,7.35044300452,7.34100817212,7.35044300452,7.35044300462,7.35044300462,7.35044300452,7.35044300452,7.35044300452,7.35044300452,7.35044300482,6.57165397712,4.78805606788,4.48290806258,5.34506911308,5.34506911378,4.66656571628,5.34506911338,5.34506911337,5.34506911337,5.34506911338,4.37419138028,5.34506911338,5.1936657915,5.34506911338,0.03698346236,0,2.28240585658,2.28240585658,2.28240585668,2.28240585668,2.21288545628,3.51187455248,4.85514840228,4.855148402253,4.855148402253,4.85514840223,4.85514840223,5.45728348044,5.45728348087,5.45728348083,5.45728348083,5.45728348087,5.45728348087,5.45728348087,5.45728348097,5.45728348097,4.85504956977,5.45728348124,4.93655367244,5.09536847997,5.45728348087,5.45728348087,5.45728348087,5.45728348087,5.45728348134,5.45728348132,5.45728348132,4.04900864376,5.18572591834,6.34581664304,6.34581664304,5.83728354374,6.34581664284,6.33218273784,6.34581664294,6.34581664294,6.34581664302,6.34581664302,6.34581664293,6.345816643,6.34581664304,6.34581664304,6.345816642966,6.345816642966,6.19511766477,6.34581664298,6.34581664303,6.34581664293,6.34581664292,6.34581664292,6.34581664293,6.3458166426,6.3458166428,6.3458166428,6.345816643,6.37037314342,6.37037314342,4.88287143352,7.65150210762,7.65150210732,7.65150210732,7.35357289052,7.65150210732,7.65150210722,7.65150210722,7.65150210732,7.65150210732,7.65150210684,7.65150210684,7.65150210684,7.651502106889,7.651502106889,7.65150210692,7.65150210692,7.65150210742,7.65150210742,7.65150210742,7.65150210742,7.65150210742,7.65150210742,7.65150210732,7.65150210732,6.58072307521
"t70",7.42039272754,6.33861897073,7.35044300414,6.16351268354,7.35044300411,7.35044300411,7.206734019643,7.350443004143,7.350443004143,7.350443004143,7.350443004543,7.35044300474,7.34100817234,7.35044300474,7.35044300484,7.35044300484,7.35044300474,7.35044300474,7.35044300474,7.35044300474,7.35044300504,6.57165397734,4.7880560681,4.4829080628,5.3450691133,5.345069114,4.6665657165,5.3450691136,5.34506911359,5.34506911359,5.3450691136,4.3741913805,5.3450691136,5.19366579172,5.3450691136,2.28240585658,2.28240585658,0,0.5619312666,1.2213296183,1.7810580345,2.1047798823,3.5118745527,4.8551484025,4.855148402473,4.855148402473,4.85514840245,4.85514840245,5.45728348066,5.45728348109,5.45728348105,5.45728348105,5.45728348109,5.45728348109,5.45728348109,5.45728348119,5.45728348119,4.85504956999,5.45728348146,4.93655367266,5.09536848019,5.45728348109,5.45728348109,5.45728348109,5.45728348109,5.45728348156,5.45728348154,5.45728348154,4.04900864398,5.18572591856,6.34581664326,6.34581664326,5.83728354396,6.34581664306,6.33218273806,6.34581664316,6.34581664316,6.34581664324,6.34581664324,6.34581664315,6.34581664322,6.34581664326,6.34581664326,6.345816643186,6.345816643186,6.19511766499,6.3458166432,6.34581664325,6.34581664315,6.34581664314,6.34581664314,6.34581664315,6.34581664282,6.34581664302,6.34581664302,6.34581664322,6.37037314364,6.37037314364,4.88287143374,7.65150210784,7.65150210754,7.65150210754,7.35357289074,7.65150210754,7.65150210744,7.65150210744,7.65150210754,7.65150210754,7.65150210706,7.65150210706,7.65150210706,7.651502107109,7.651502107109,7.65150210714,7.65150210714,7.65150210764,7.65150210764,7.65150210764,7.65150210764,7.65150210764,7.65150210764,7.65150210754,7.65150210754,6.58072307543
"t71",7.42039272754,6.33861897073,7.35044300414,6.16351268354,7.35044300411,7.35044300411,7.206734019643,7.350443004143,7.350443004143,7.350443004143,7.350443004543,7.35044300474,7.34100817234,7.35044300474,7.35044300484,7.35044300484,7.35044300474,7.35044300474,7.35044300474,7.35044300474,7.35044300504,6.57165397734,4.7880560681,4.4829080628,5.3450691133,5.345069114,4.6665657165,5.3450691136,5.34506911359,5.34506911359,5.3450691136,4.3741913805,5.3450691136,5.19366579172,5.3450691136,2.28240585658,2.28240585658,0.5619312666,0,1.2213296183,1.7810580345,2.1047798823,3.5118745527,4.8551484025,4.855148402473,4.855148402473,4.85514840245,4.85514840245,5.45728348066,5.45728348109,5.45728348105,5.45728348105,5.45728348109,5.45728348109,5.45728348109,5.45728348119,5.45728348119,4.85504956999,5.45728348146,4.93655367266,5.09536848019,5.45728348109,5.45728348109,5.45728348109,5.45728348109,5.45728348156,5.45728348154,5.45728348154,4.04900864398,5.18572591856,6.34581664326,6.34581664326,5.83728354396,6.34581664306,6.33218273806,6.34581664316,6.34581664316,6.34581664324,6.34581664324,6.34581664315,6.34581664322,6.34581664326,6.34581664326,6.345816643186,6.345816643186,6.19511766499,6.3458166432,6.34581664325,6.34581664315,6.34581664314,6.34581664314,6.34581664315,6.34581664282,6.34581664302,6.34581664302,6.34581664322,6.37037314364,6.37037314364,4.88287143374,7.65150210784,7.65150210754,7.65150210754,7.35357289074,7.65150210754,7.65150210744,7.65150210744,7.65150210754,7.65150210754,7.65150210706,7.65150210706,7.65150210706,7.651502107109,7.651502107109,7.65150210714,7.65150210714,7.65150210764,7.65150210764,7.65150210764,7.65150210764,7.65150210764,7.65150210764,7.65150210754,7.65150210754,6.58072307543
"t46",7.42039272764,6.33861897083,7.35044300424,6.16351268364,7.35044300421,7.35044300421,7.206734019743,7.350443004243,7.350443004243,7.350443004243,7.350443004643,7.35044300484,7.34100817244,7.35044300484,7.35044300494,7.35044300494,7.35044300484,7.35044300484,7.35044300484,7.35044300484,7.35044300514,6.57165397744,4.7880560682,4.4829080629,5.3450691134,5.3450691141,4.6665657166,5.3450691137,5.34506911369,5.34506911369,5.3450691137,4.3741913806,5.3450691137,5.19366579182,5.3450691137,2.28240585668,2.28240585668,1.2213296183,1.2213296183,0,1.7810580346,2.1047798824,3.5118745528,4.8551484026,4.855148402573,4.855148402573,4.85514840255,4.85514840255,5.45728348076,5.45728348119,5.45728348115,5.45728348115,5.45728348119,5.45728348119,5.45728348119,5.45728348129,5.45728348129,4.85504957009,5.45728348156,4.93655367276,5.09536848029,5.45728348119,5.45728348119,5.45728348119,5.45728348119,5.45728348166,5.45728348164,5.45728348164,4.04900864408,5.18572591866,6.34581664336,6.34581664336,5.83728354406,6.34581664316,6.33218273816,6.34581664326,6.34581664326,6.34581664334,6.34581664334,6.34581664325,6.34581664332,6.34581664336,6.34581664336,6.345816643286,6.345816643286,6.19511766509,6.3458166433,6.34581664335,6.34581664325,6.34581664324,6.34581664324,6.34581664325,6.34581664292,6.34581664312,6.34581664312,6.34581664332,6.37037314374,6.37037314374,4.88287143384,7.65150210794,7.65150210764,7.65150210764,7.35357289084,7.65150210764,7.65150210754,7.65150210754,7.65150210764,7.65150210764,7.65150210716,7.65150210716,7.65150210716,7.651502107209,7.651502107209,7.65150210724,7.65150210724,7.65150210774,7.65150210774,7.65150210774,7.65150210774,7.65150210774,7.65150210774,7.65150210764,7.65150210764,6.58072307553
"t30",7.42039272764,6.33861897083,7.35044300424,6.16351268364,7.35044300421,7.35044300421,7.206734019743,7.350443004243,7.350443004243,7.350443004243,7.350443004643,7.35044300484,7.34100817244,7.35044300484,7.35044300494,7.35044300494,7.35044300484,7.35044300484,7.35044300484,7.35044300484,7.35044300514,6.57165397744,4.7880560682,4.4829080629,5.3450691134,5.3450691141,4.6665657166,5.3450691137,5.34506911369,5.34506911369,5.3450691137,4.3741913806,5.3450691137,5.19366579182,5.3450691137,2.28240585668,2.28240585668,1.7810580345,1.7810580345,1.7810580346,0,2.1047798824,3.5118745528,4.8551484026,4.855148402573,4.855148402573,4.85514840255,4.85514840255,5.45728348076,5.45728348119,5.45728348115,5.45728348115,5.45728348119,5.45728348119,5.45728348119,5.45728348129,5.45728348129,4.85504957009,5.45728348156,4.93655367276,5.09536848029,5.45728348119,5.45728348119,5.45728348119,5.45728348119,5.45728348166,5.45728348164,5.45728348164,4.04900864408,5.18572591866,6.34581664336,6.34581664336,5.83728354406,6.34581664316,6.33218273816,6.34581664326,6.34581664326,6.34581664334,6.34581664334,6.34581664325,6.34581664332,6.34581664336,6.34581664336,6.345816643286,6.345816643286,6.19511766509,6.3458166433,6.34581664335,6.34581664325,6.34581664324,6.34581664324,6.34581664325,6.34581664292,6.34581664312,6.34581664312,6.34581664332,6.37037314374,6.37037314374,4.88287143384,7.65150210794,7.65150210764,7.65150210764,7.35357289084,7.65150210764,7.65150210754,7.65150210754,7.65150210764,7.65150210764,7.65150210716,7.65150210716,7.65150210716,7.651502107209,7.651502107209,7.65150210724,7.65150210724,7.65150210774,7.65150210774,7.65150210774,7.65150210774,7.65150210774,7.65150210774,7.65150210764,7.65150210764,6.58072307553
"t26",7.35087232724,6.26909857043,7.28092260384,6.09399228324,7.28092260381,7.28092260381,7.137213619343,7.280922603843,7.280922603843,7.280922603843,7.280922604243,7.28092260444,7.27148777204,7.28092260444,7.28092260454,7.28092260454,7.28092260444,7.28092260444,7.28092260444,7.28092260444,7.28092260474,6.50213357704,4.7185356678,4.4133876625,5.275548713,5.2755487137,4.5970453162,5.2755487133,5.27554871329,5.27554871329,5.2755487133,4.3046709802,5.2755487133,5.12414539142,5.2755487133,2.21288545628,2.21288545628,2.1047798823,2.1047798823,2.1047798824,2.1047798824,0,3.4423541524,4.7856280022,4.785628002173,4.785628002173,4.78562800215,4.78562800215,5.38776308036,5.38776308079,5.38776308075,5.38776308075,5.38776308079,5.38776308079,5.38776308079,5.38776308089,5.38776308089,4.78552916969,5.38776308116,4.86703327236,5.02584807989,5.38776308079,5.38776308079,5.38776308079,5.38776308079,5.38776308126,5.38776308124,5.38776308124,3.97948824368,5.11620551826,6.27629624296,6.27629624296,5.76776314366,6.27629624276,6.26266233776,6.27629624286,6.27629624286,6.27629624294,6.27629624294,6.27629624285,6.27629624292,6.27629624296,6.27629624296,6.276296242886,6.276296242886,6.12559726469,6.2762962429,6.27629624295,6.27629624285,6.27629624284,6.27629624284,6.27629624285,6.27629624252,6.27629624272,6.27629624272,6.27629624292,6.30085274334,6.30085274334,4.81335103344,7.58198170754,7.58198170724,7.58198170724,7.28405249044,7.58198170724,7.58198170714,7.58198170714,7.58198170724,7.58198170724,7.58198170676,7.58198170676,7.58198170676,7.581981706809,7.581981706809,7.58198170684,7.58198170684,7.58198170734,7.58198170734,7.58198170734,7.58198170734,7.58198170734,7.58198170734,7.58198170724,7.58198170724,6.51120267513
"t13",6.07711887744,4.99534512063,6.00716915404,4.82023883344,6.00716915401,6.00716915401,5.863460169543,6.007169154043,6.007169154043,6.007169154043,6.007169154443,6.00716915464,5.99773432224,6.00716915464,6.00716915474,6.00716915474,6.00716915464,6.00716915464,6.00716915464,6.00716915464,6.00716915494,5.22838012724,3.444782218,3.1396342127,4.0017952632,4.0017952639,3.3232918664,4.0017952635,4.00179526349,4.00179526349,4.0017952635,3.0309175304,4.0017952635,3.85039194162,4.0017952635,3.51187455248,3.51187455248,3.5118745527,3.5118745527,3.5118745528,3.5118745528,3.4423541524,0,1.8710954186,1.871095418573,1.871095418573,1.87109541855,1.87109541855,4.11400963056,4.11400963099,4.11400963095,4.11400963095,4.11400963099,4.11400963099,4.11400963099,4.11400963109,4.11400963109,3.51177571989,4.11400963136,3.59327982256,3.75209463009,4.11400963099,4.11400963099,4.11400963099,4.11400963099,4.11400963146,4.11400963144,4.11400963144,2.70573479388,3.84245206846,5.00254279316,5.00254279316,4.49400969386,5.00254279296,4.98890888796,5.00254279306,5.00254279306,5.00254279314,5.00254279314,5.00254279305,5.00254279312,5.00254279316,5.00254279316,5.002542793086,5.002542793086,4.85184381489,5.0025427931,5.00254279315,5.00254279305,5.00254279304,5.00254279304,5.00254279305,5.00254279272,5.00254279292,5.00254279292,5.00254279312,5.02709929354,5.02709929354,3.53959758364,6.30822825774,6.30822825744,6.30822825744,6.01029904064,6.30822825744,6.30822825734,6.30822825734,6.30822825744,6.30822825744,6.30822825696,6.30822825696,6.30822825696,6.308228257009,6.308228257009,6.30822825704,6.30822825704,6.30822825754,6.30822825754,6.30822825754,6.30822825754,6.30822825754,6.30822825754,6.30822825744,6.30822825744,5.23744922533
