,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-4.704632,20.670908,-2.412749,-6.300224,10.494951,14.836439,-6.807634,-2.8065016,10.702708,-3.7742372,-9.781838,-3.4668534,-5.237573,25.32813,-2.4666889,32.511208
t5,-4.5676312,20.075975,-2.2802663,-5.903133,10.645569,14.76753,-6.4729524,-2.799717,9.901738,-3.7652435,-9.434783,-3.321098,-5.0206647,24.59009,-2.4348352,31.934055
t6,-5.0179014,21.769026,-2.4731977,-6.4287157,11.672585,16.181795,-7.085347,-2.9976537,11.051971,-4.1071463,-10.246822,-3.6164536,-5.447488,26.22153,-2.544335,34.985474
t7,-4.3899016,18.9801,-2.1972287,-5.6255527,10.160162,13.997383,-6.2517047,-2.6092963,9.484768,-3.5675175,-9.017653,-3.0666912,-4.7972775,23.37799,-2.3115845,30.619617
t4,-5.0532146,20.960045,-2.3457744,-6.381906,11.034708,15.6031885,-7.090047,-2.9190023,10.91248,-4.0992894,-10.132542,-3.496167,-5.4028926,26.424135,-2.5741038,34.259293
t84,-5.6525745,27.595926,-1.697517,-5.1626024,13.310783,28.150412,-8.955703,-6.009694,0.83915836,-7.479297,-13.9685545,-2.639678,-5.57648,38.066784,-3.7487226,29.555496
t85,-5.5156903,26.801811,-1.6539296,-4.97177,12.849946,27.436003,-8.726367,-5.8464427,0.40265304,-7.295337,-13.57358,-2.4137142,-5.3291554,37.16666,-3.7154179,28.424532
t78,-5.6920414,27.827898,-1.7279345,-5.244028,13.342267,28.103518,-9.024711,-6.0208945,0.5966218,-7.5594683,-13.978937,-2.5460525,-5.533932,38.17316,-3.8138444,29.713755
t54,-5.743842,28.296885,-1.8427294,-5.1658783,13.160603,28.104036,-9.10651,-6.001952,0.42873698,-7.4945755,-14.001979,-2.3764055,-5.365128,37.623127,-3.869524,29.606518
t62,-5.2829213,25.465654,-1.5958124,-4.590425,11.650206,26.160387,-8.470932,-5.6477275,-0.059648838,-7.004271,-13.009381,-1.9989475,-4.824001,35.56146,-3.5994642,26.229694
t71,-5.802941,27.814297,-1.8524853,-5.1632986,12.759677,28.003836,-9.326391,-6.0354,0.5463775,-7.5100465,-14.189476,-2.3831713,-5.419496,38.5116,-3.7888074,29.20325
t81,-5.787293,27.758673,-1.8558642,-5.1123986,12.944892,28.263578,-9.259641,-5.9985676,0.79494315,-7.492443,-14.167391,-2.3699696,-5.438035,38.06515,-3.7642696,29.326246
t163,-5.776122,27.723972,-1.8533636,-5.080042,12.751742,28.386044,-9.407786,-6.060544,0.38606197,-7.550049,-14.174416,-2.2428918,-5.408038,38.249107,-3.7667217,29.418709
t164,-5.7751894,27.72518,-1.8532937,-5.080354,12.752372,28.38768,-9.4082575,-6.061792,0.3838418,-7.551297,-14.174626,-2.243041,-5.4071994,38.249493,-3.767635,29.417595
t102,-5.714128,27.457376,-1.7682095,-5.1883044,13.320397,28.130064,-9.270842,-6.0405188,0.50736266,-7.658893,-14.17088,-2.43731,-5.396745,38.307873,-3.9039915,29.237026
t103,-5.7258887,27.654661,-1.7800823,-5.1524386,13.463802,28.289213,-9.269165,-6.087852,0.63496524,-7.6458926,-14.2208395,-2.4360368,-5.3739047,38.298836,-3.8746002,29.415993
t107,-5.4591002,27.70597,-1.7348632,-5.0383406,13.182653,27.52133,-8.583916,-5.805062,1.0164063,-7.322676,-13.450342,-2.603451,-5.3497686,36.904434,-3.61598,29.552721
t108,-5.2958817,26.977999,-1.6706251,-4.8587594,12.641922,26.831951,-8.351685,-5.6814437,0.6121877,-7.1562076,-13.06292,-2.4517252,-5.148236,35.976284,-3.5573506,28.470043
t33,-5.5878863,29.20566,-1.9739691,-5.321437,14.181383,27.902525,-8.691942,-5.87663,1.4255755,-7.2501893,-13.775311,-2.9612725,-5.5313563,37.667118,-3.6809099,30.54763
t50,-5.6726637,29.14486,-2.0363007,-5.254394,13.107599,27.808784,-8.741617,-5.7569976,1.1449921,-7.0831895,-13.798322,-2.8366873,-5.6964903,36.94569,-3.5031517,30.737997
t96,-5.739123,29.034687,-2.0101097,-5.2482977,13.228394,27.947851,-8.7797785,-5.794704,1.2528641,-7.0609164,-13.845647,-2.798059,-5.5983887,37.012184,-3.5805898,30.48308
t119,-5.530136,28.104187,-1.9035286,-5.005889,12.810189,27.258284,-8.47747,-5.6307464,0.9595445,-6.8593783,-13.387471,-2.642788,-5.3545656,35.9623,-3.5244496,29.276594
t120,-5.70713,29.049807,-2.0088294,-5.231977,13.284815,27.854197,-8.732268,-5.7452135,1.3197825,-7.0223656,-13.773836,-2.7968612,-5.565567,36.836338,-3.576414,30.408371
t83,-5.6937537,28.94296,-2.027344,-5.260883,13.382483,27.763323,-8.795131,-5.7274156,1.2909062,-6.999109,-13.829322,-2.8115366,-5.5309186,36.96932,-3.5799744,30.31372
t27,-3.8821084,31.627718,-1.9217122,-5.6301575,11.301092,21.271006,-5.118448,-4.8411126,1.2846472,-5.92408,-9.804305,-4.119821,-4.760949,28.189386,-3.0201538,27.100788
t131,-4.6789813,37.128845,-2.4558008,-6.798613,13.524063,25.561907,-6.0148034,-5.520563,3.3131402,-6.7392783,-11.628913,-5.0687804,-5.6955295,32.76115,-3.5073318,33.31252
t132,-4.6594806,37.02365,-2.434349,-6.7603517,13.538236,25.687578,-5.9829803,-5.552189,3.3724825,-6.766829,-11.615866,-5.074758,-5.71388,32.78378,-3.4999826,33.318336
t94,-4.320314,35.24418,-2.263315,-6.276467,12.730723,24.215626,-5.5372353,-5.2850094,2.5275395,-6.4232683,-10.846147,-4.6931686,-5.270779,30.782667,-3.316599,30.930067
t21,-3.6067207,30.759817,-1.8779013,-5.327477,10.661337,20.664259,-4.8176045,-4.7138124,0.39386493,-5.631477,-9.207725,-3.8742855,-4.4839,26.903154,-3.0040896,25.523857
t55,-4.559767,38.16993,-2.5602958,-6.985795,13.468485,24.784494,-6.1883235,-5.6015053,2.4883235,-6.744396,-11.599997,-5.244539,-5.845228,32.72308,-3.4931238,32.84435
t56,-4.615726,38.272507,-2.4373546,-6.821679,13.9509,25.645052,-6.0189323,-5.638418,2.378445,-6.684517,-11.583678,-5.2067018,-5.797617,32.39613,-3.5539997,33.210842
t35,-4.5297394,38.221725,-2.5559213,-6.9882083,13.640711,24.622131,-6.0855155,-5.747006,2.1806061,-6.614516,-11.488272,-5.340385,-5.811077,33.10239,-3.6278064,32.196754
t72,-4.508761,38.649906,-2.388268,-6.8418756,13.18651,24.844942,-5.6909766,-5.7771215,1.2367775,-6.6852965,-11.239414,-5.2595534,-5.702396,32.8883,-3.6428955,32.350437
