"","t1","t5","t6","t7","t4","t84","t85","t78","t54","t62","t71","t81","t163","t164","t102","t103","t107","t108","t33","t50","t96","t119","t120","t83","t27","t131","t132","t94","t21","t55","t56","t35","t72","t73","t74","t75","t43","t24","t98","t99","t125","t126","t77","t88","t89","t14","t2","t8","t9","t10","t53","t64","t157","t158","t40","t52","t82","t161","t162","t118","t114","t115","t111","t110","t116","t117","t42","t113","t136","t137","t124","t51","t127","t151","t152","t44","t23","t67","t153","t154","t104","t95","t68","t112","t135","t140","t141","t58","t59","t159","t160","t144","t109","t93","t79","t165","t166","t63","t15","t155","t156","t30","t69","t70","t22","t34","t57","t138","t139","t142","t143","t106","t16","t17","t18","t60","t66","t100","t101","t39","t29","t26","t147","t148","t105","t65","t129","t130","t128","t25","t31","t36","t37","t32","t28","t86","t87","t80","t20","t19","t41","t45","t46","t61","t145","t146","t47","t48","t49","t149","t150","t76","t38","t90","t91","t121","t122","t92","t97","t133","t134","t123","t13","t11","t12","t3"
"t98",7.8407259636,7.653676059,8.2970778478,7.354037049,8.1812838072,7.0910313619,6.824532846,7.0910313619,7.0910313615,6.3150333351,7.09103136185,7.09103136185,7.091031361781,7.091031361781,7.09103136185,7.09103136185,6.9141455106,6.65333956454,7.0910313617,7.0910313622,7.0910313619,6.8128240779,7.0910313619,7.0910313619,4.5190009699,6.0433981029,6.0433981029,5.45333829272,4.175906902,6.0433981028,6.0433981028,6.0433981025,6.04339810245,6.04339810245,5.2031481236,6.04339810245,4.8303534932,3.76706106012,0,0.6509664931,1.5109285503,1.5109285503,2.0242436603,1.8272662743,2.0242436603,5.4184968793,6.20800726911,6.20411806564,6.14874064438,6.54707941871,9.36977397476,9.91966078086,10.38989267226,10.38989267226,9.12927131576,10.38989267206,10.24729445776,10.38989267233,10.38989267233,10.38989267236,10.38989267231,10.38989267231,10.38989267226,10.38989267226,10.38989267224,10.38989267224,10.38989267226,10.389892672313,10.389892672313,10.389892672313,10.389892672313,10.389892672213,10.389892672813,10.389892672813,10.389892672813,10.30574866628,8.28573504316,9.60959370076,10.38989267237,10.38989267237,10.38989267237,10.38989267236,10.38989267236,10.38989267236,10.38989267236,10.3898926723,10.3898926723,9.41617471731,10.38989267201,10.38989267239,10.38989267239,10.38989267236,10.38989267236,10.13181716296,10.05078730916,10.389892672368,10.389892672368,9.42529081262,6.73759352466,10.38989267239,10.38989267239,8.58664648689,10.38989267309,10.38989267309,9.29698969629,9.71056990369,9.20800509427,10.38989267276,10.38989267276,10.38989267279,10.38989267279,10.33974398629,7.22211281217,7.15291317997,6.92995640174,10.38989267242,10.38989267262,10.38989267262,10.38989267262,9.06290960952,8.74310959632,10.38989267317,10.38989267267,10.38989267267,10.38989267257,9.49570485087,10.389892672884,10.389892672884,10.38989267287,9.70731261767,10.38989267237,10.38989267262,8.93383724872,9.94124109622,9.51957092687,9.73588281593,10.38989267267,10.38989267267,7.64263337447,7.52324604331,8.9352753126,10.35713523209,10.38989267209,9.70513766731,10.38989267251,10.38989267251,9.03363819601,9.060912721,9.03360516366,10.38989267251,10.38989267251,10.38989267251,10.02827471921,9.88542975271,9.87294338111,10.38989267261,10.38989267261,10.38989267261,10.38989267261,10.38989267257,10.38989267257,10.38989267261,6.30424621501,8.35482090934,8.39804360622,8.7527401452
"t99",7.4297543679,7.2427044633,7.8861062521,6.9430654533,7.7703122115,6.6800597662,6.4135612503,6.6800597662,6.6800597658,5.9040617394,6.68005976615,6.68005976615,6.680059766081,6.680059766081,6.68005976615,6.68005976615,6.5031739149,6.24236796884,6.680059766,6.6800597665,6.6800597662,6.4018524822,6.6800597662,6.6800597662,4.1080293742,5.6324265072,5.6324265072,5.04236669702,3.7649353063,5.6324265071,5.6324265071,5.6324265068,5.63242650675,5.63242650675,4.7921765279,5.63242650675,4.4193818975,3.35608946442,0.6509664931,0,1.0999569546,1.0999569546,1.6132720646,1.4162946786,1.6132720646,5.0075252836,5.79703567341,5.79314646994,5.73776904868,6.13610782301,8.95880237906,9.50868918516,9.97892107656,9.97892107656,8.71829972006,9.97892107636,9.83632286206,9.97892107663,9.97892107663,9.97892107666,9.97892107661,9.97892107661,9.97892107656,9.97892107656,9.97892107654,9.97892107654,9.97892107656,9.978921076613,9.978921076613,9.978921076613,9.978921076613,9.978921076513,9.978921077113,9.978921077113,9.978921077113,9.89477707058,7.87476344746,9.19862210506,9.97892107667,9.97892107667,9.97892107667,9.97892107666,9.97892107666,9.97892107666,9.97892107666,9.9789210766,9.9789210766,9.00520312161,9.97892107631,9.97892107669,9.97892107669,9.97892107666,9.97892107666,9.72084556726,9.63981571346,9.978921076668,9.978921076668,9.01431921692,6.32662192896,9.97892107669,9.97892107669,8.17567489119,9.97892107739,9.97892107739,8.88601810059,9.29959830799,8.79703349857,9.97892107706,9.97892107706,9.97892107709,9.97892107709,9.92877239059,6.81114121647,6.74194158427,6.51898480604,9.97892107672,9.97892107692,9.97892107692,9.97892107692,8.65193801382,8.33213800062,9.97892107747,9.97892107697,9.97892107697,9.97892107687,9.08473325517,9.978921077184,9.978921077184,9.97892107717,9.29634102197,9.97892107667,9.97892107692,8.52286565302,9.53026950052,9.10859933117,9.32491122023,9.97892107697,9.97892107697,7.23166177877,7.11227444761,8.5243037169,9.94616363639,9.97892107639,9.29416607161,9.97892107681,9.97892107681,8.62266660031,8.6499411253,8.62263356796,9.97892107681,9.97892107681,9.97892107681,9.61730312351,9.47445815701,9.46197178541,9.97892107691,9.97892107691,9.97892107691,9.97892107691,9.97892107687,9.97892107687,9.97892107691,5.89327461931,7.94384931364,7.98707201052,8.3417685495
"t125",7.8407259635,7.6536760589,8.2970778477,7.3540370489,8.1812838071,7.0910313618,6.8245328459,7.0910313618,7.0910313614,6.315033335,7.09103136175,7.09103136175,7.091031361681,7.091031361681,7.09103136175,7.09103136175,6.9141455105,6.65333956444,7.0910313616,7.0910313621,7.0910313618,6.8128240778,7.0910313618,7.0910313618,4.5190009698,6.0433981028,6.0433981028,5.45333829262,4.1759069019,6.0433981027,6.0433981027,6.0433981024,6.04339810235,6.04339810235,5.2031481235,6.04339810235,4.8303534931,3.76706106002,1.5109285503,1.0999569546,0,0.5832801448,2.0242436602,1.8272662742,2.0242436602,5.4184968792,6.20800726901,6.20411806554,6.14874064428,6.54707941861,9.36977397466,9.91966078076,10.38989267216,10.38989267216,9.12927131566,10.38989267196,10.24729445766,10.38989267223,10.38989267223,10.38989267226,10.38989267221,10.38989267221,10.38989267216,10.38989267216,10.38989267214,10.38989267214,10.38989267216,10.389892672213,10.389892672213,10.389892672213,10.389892672213,10.389892672113,10.389892672713,10.389892672713,10.389892672713,10.30574866618,8.28573504306,9.60959370066,10.38989267227,10.38989267227,10.38989267227,10.38989267226,10.38989267226,10.38989267226,10.38989267226,10.3898926722,10.3898926722,9.41617471721,10.38989267191,10.38989267229,10.38989267229,10.38989267226,10.38989267226,10.13181716286,10.05078730906,10.389892672268,10.389892672268,9.42529081252,6.73759352456,10.38989267229,10.38989267229,8.58664648679,10.38989267299,10.38989267299,9.29698969619,9.71056990359,9.20800509417,10.38989267266,10.38989267266,10.38989267269,10.38989267269,10.33974398619,7.22211281207,7.15291317987,6.92995640164,10.38989267232,10.38989267252,10.38989267252,10.38989267252,9.06290960942,8.74310959622,10.38989267307,10.38989267257,10.38989267257,10.38989267247,9.49570485077,10.389892672784,10.389892672784,10.38989267277,9.70731261757,10.38989267227,10.38989267252,8.93383724862,9.94124109612,9.51957092677,9.73588281583,10.38989267257,10.38989267257,7.64263337437,7.52324604321,8.9352753125,10.35713523199,10.38989267199,9.70513766721,10.38989267241,10.38989267241,9.03363819591,9.0609127209,9.03360516356,10.38989267241,10.38989267241,10.38989267241,10.02827471911,9.88542975261,9.87294338101,10.38989267251,10.38989267251,10.38989267251,10.38989267251,10.38989267247,10.38989267247,10.38989267251,6.30424621491,8.35482090924,8.39804360612,8.7527401451
"t126",7.8407259635,7.6536760589,8.2970778477,7.3540370489,8.1812838071,7.0910313618,6.8245328459,7.0910313618,7.0910313614,6.315033335,7.09103136175,7.09103136175,7.091031361681,7.091031361681,7.09103136175,7.09103136175,6.9141455105,6.65333956444,7.0910313616,7.0910313621,7.0910313618,6.8128240778,7.0910313618,7.0910313618,4.5190009698,6.0433981028,6.0433981028,5.45333829262,4.1759069019,6.0433981027,6.0433981027,6.0433981024,6.04339810235,6.04339810235,5.2031481235,6.04339810235,4.8303534931,3.76706106002,1.5109285503,1.0999569546,0.5832801448,0,2.0242436602,1.8272662742,2.0242436602,5.4184968792,6.20800726901,6.20411806554,6.14874064428,6.54707941861,9.36977397466,9.91966078076,10.38989267216,10.38989267216,9.12927131566,10.38989267196,10.24729445766,10.38989267223,10.38989267223,10.38989267226,10.38989267221,10.38989267221,10.38989267216,10.38989267216,10.38989267214,10.38989267214,10.38989267216,10.389892672213,10.389892672213,10.389892672213,10.389892672213,10.389892672113,10.389892672713,10.389892672713,10.389892672713,10.30574866618,8.28573504306,9.60959370066,10.38989267227,10.38989267227,10.38989267227,10.38989267226,10.38989267226,10.38989267226,10.38989267226,10.3898926722,10.3898926722,9.41617471721,10.38989267191,10.38989267229,10.38989267229,10.38989267226,10.38989267226,10.13181716286,10.05078730906,10.389892672268,10.389892672268,9.42529081252,6.73759352456,10.38989267229,10.38989267229,8.58664648679,10.38989267299,10.38989267299,9.29698969619,9.71056990359,9.20800509417,10.38989267266,10.38989267266,10.38989267269,10.38989267269,10.33974398619,7.22211281207,7.15291317987,6.92995640164,10.38989267232,10.38989267252,10.38989267252,10.38989267252,9.06290960942,8.74310959622,10.38989267307,10.38989267257,10.38989267257,10.38989267247,9.49570485077,10.389892672784,10.389892672784,10.38989267277,9.70731261757,10.38989267227,10.38989267252,8.93383724862,9.94124109612,9.51957092677,9.73588281583,10.38989267257,10.38989267257,7.64263337437,7.52324604321,8.9352753125,10.35713523199,10.38989267199,9.70513766721,10.38989267241,10.38989267241,9.03363819591,9.0609127209,9.03360516356,10.38989267241,10.38989267241,10.38989267241,10.02827471911,9.88542975261,9.87294338101,10.38989267251,10.38989267251,10.38989267251,10.38989267251,10.38989267247,10.38989267247,10.38989267251,6.30424621491,8.35482090924,8.39804360612,8.7527401451
"t77",7.8407259635,7.6536760589,8.2970778477,7.3540370489,8.1812838071,7.0910313618,6.8245328459,7.0910313618,7.0910313614,6.315033335,7.09103136175,7.09103136175,7.091031361681,7.091031361681,7.09103136175,7.09103136175,6.9141455105,6.65333956444,7.0910313616,7.0910313621,7.0910313618,6.8128240778,7.0910313618,7.0910313618,4.5190009698,6.0433981028,6.0433981028,5.45333829262,4.1759069019,6.0433981027,6.0433981027,6.0433981024,6.04339810235,6.04339810235,5.2031481235,6.04339810235,4.8303534931,3.76706106002,2.0242436603,1.6132720646,2.0242436602,2.0242436602,0,1.4587332164,1.6557106024,5.4184968792,6.20800726901,6.20411806554,6.14874064428,6.54707941861,9.36977397466,9.91966078076,10.38989267216,10.38989267216,9.12927131566,10.38989267196,10.24729445766,10.38989267223,10.38989267223,10.38989267226,10.38989267221,10.38989267221,10.38989267216,10.38989267216,10.38989267214,10.38989267214,10.38989267216,10.389892672213,10.389892672213,10.389892672213,10.389892672213,10.389892672113,10.389892672713,10.389892672713,10.389892672713,10.30574866618,8.28573504306,9.60959370066,10.38989267227,10.38989267227,10.38989267227,10.38989267226,10.38989267226,10.38989267226,10.38989267226,10.3898926722,10.3898926722,9.41617471721,10.38989267191,10.38989267229,10.38989267229,10.38989267226,10.38989267226,10.13181716286,10.05078730906,10.389892672268,10.389892672268,9.42529081252,6.73759352456,10.38989267229,10.38989267229,8.58664648679,10.38989267299,10.38989267299,9.29698969619,9.71056990359,9.20800509417,10.38989267266,10.38989267266,10.38989267269,10.38989267269,10.33974398619,7.22211281207,7.15291317987,6.92995640164,10.38989267232,10.38989267252,10.38989267252,10.38989267252,9.06290960942,8.74310959622,10.38989267307,10.38989267257,10.38989267257,10.38989267247,9.49570485077,10.389892672784,10.389892672784,10.38989267277,9.70731261757,10.38989267227,10.38989267252,8.93383724862,9.94124109612,9.51957092677,9.73588281583,10.38989267257,10.38989267257,7.64263337437,7.52324604321,8.9352753125,10.35713523199,10.38989267199,9.70513766721,10.38989267241,10.38989267241,9.03363819591,9.0609127209,9.03360516356,10.38989267241,10.38989267241,10.38989267241,10.02827471911,9.88542975261,9.87294338101,10.38989267251,10.38989267251,10.38989267251,10.38989267251,10.38989267247,10.38989267247,10.38989267251,6.30424621491,8.35482090924,8.39804360612,8.7527401451
"t88",7.6437485775,7.4566986729,8.1001004617,7.1570596629,7.9843064211,6.8940539758,6.6275554599,6.8940539758,6.8940539754,6.118055949,6.89405397575,6.89405397575,6.894053975681,6.894053975681,6.89405397575,6.89405397575,6.7171681245,6.45636217844,6.8940539756,6.8940539761,6.8940539758,6.6158466918,6.8940539758,6.8940539758,4.3220235838,5.8464207168,5.8464207168,5.25636090662,3.9789295159,5.8464207167,5.8464207167,5.8464207164,5.84642071635,5.84642071635,5.0061707375,5.84642071635,4.6333761071,3.57008367402,1.8272662743,1.4162946786,1.8272662742,1.8272662742,1.4587332164,0,1.1788788518,5.2215194932,6.01102988301,6.00714067954,5.95176325828,6.35010203261,9.17279658866,9.72268339476,10.19291528616,10.19291528616,8.93229392966,10.19291528596,10.05031707166,10.19291528623,10.19291528623,10.19291528626,10.19291528621,10.19291528621,10.19291528616,10.19291528616,10.19291528614,10.19291528614,10.19291528616,10.192915286213,10.192915286213,10.192915286213,10.192915286213,10.192915286113,10.192915286713,10.192915286713,10.192915286713,10.10877128018,8.08875765706,9.41261631466,10.19291528627,10.19291528627,10.19291528627,10.19291528626,10.19291528626,10.19291528626,10.19291528626,10.1929152862,10.1929152862,9.21919733121,10.19291528591,10.19291528629,10.19291528629,10.19291528626,10.19291528626,9.93483977686,9.85380992306,10.192915286268,10.192915286268,9.22831342652,6.54061613856,10.19291528629,10.19291528629,8.38966910079,10.19291528699,10.19291528699,9.10001231019,9.51359251759,9.01102770817,10.19291528666,10.19291528666,10.19291528669,10.19291528669,10.14276660019,7.02513542607,6.95593579387,6.73297901564,10.19291528632,10.19291528652,10.19291528652,10.19291528652,8.86593222342,8.54613221022,10.19291528707,10.19291528657,10.19291528657,10.19291528647,9.29872746477,10.192915286784,10.192915286784,10.19291528677,9.51033523157,10.19291528627,10.19291528652,8.73685986262,9.74426371012,9.32259354077,9.53890542983,10.19291528657,10.19291528657,7.44565598837,7.32626865721,8.7382979265,10.16015784599,10.19291528599,9.50816028121,10.19291528641,10.19291528641,8.83666080991,8.8639353349,8.83662777756,10.19291528641,10.19291528641,10.19291528641,9.83129733311,9.68845236661,9.67596599501,10.19291528651,10.19291528651,10.19291528651,10.19291528651,10.19291528647,10.19291528647,10.19291528651,6.10726882891,8.15784352324,8.20106622012,8.5557627591
"t89",7.8407259635,7.6536760589,8.2970778477,7.3540370489,8.1812838071,7.0910313618,6.8245328459,7.0910313618,7.0910313614,6.315033335,7.09103136175,7.09103136175,7.091031361681,7.091031361681,7.09103136175,7.09103136175,6.9141455105,6.65333956444,7.0910313616,7.0910313621,7.0910313618,6.8128240778,7.0910313618,7.0910313618,4.5190009698,6.0433981028,6.0433981028,5.45333829262,4.1759069019,6.0433981027,6.0433981027,6.0433981024,6.04339810235,6.04339810235,5.2031481235,6.04339810235,4.8303534931,3.76706106002,2.0242436603,1.6132720646,2.0242436602,2.0242436602,1.6557106024,1.1788788518,0,5.4184968792,6.20800726901,6.20411806554,6.14874064428,6.54707941861,9.36977397466,9.91966078076,10.38989267216,10.38989267216,9.12927131566,10.38989267196,10.24729445766,10.38989267223,10.38989267223,10.38989267226,10.38989267221,10.38989267221,10.38989267216,10.38989267216,10.38989267214,10.38989267214,10.38989267216,10.389892672213,10.389892672213,10.389892672213,10.389892672213,10.389892672113,10.389892672713,10.389892672713,10.389892672713,10.30574866618,8.28573504306,9.60959370066,10.38989267227,10.38989267227,10.38989267227,10.38989267226,10.38989267226,10.38989267226,10.38989267226,10.3898926722,10.3898926722,9.41617471721,10.38989267191,10.38989267229,10.38989267229,10.38989267226,10.38989267226,10.13181716286,10.05078730906,10.389892672268,10.389892672268,9.42529081252,6.73759352456,10.38989267229,10.38989267229,8.58664648679,10.38989267299,10.38989267299,9.29698969619,9.71056990359,9.20800509417,10.38989267266,10.38989267266,10.38989267269,10.38989267269,10.33974398619,7.22211281207,7.15291317987,6.92995640164,10.38989267232,10.38989267252,10.38989267252,10.38989267252,9.06290960942,8.74310959622,10.38989267307,10.38989267257,10.38989267257,10.38989267247,9.49570485077,10.389892672784,10.389892672784,10.38989267277,9.70731261757,10.38989267227,10.38989267252,8.93383724862,9.94124109612,9.51957092677,9.73588281583,10.38989267257,10.38989267257,7.64263337437,7.52324604321,8.9352753125,10.35713523199,10.38989267199,9.70513766721,10.38989267241,10.38989267241,9.03363819591,9.0609127209,9.03360516356,10.38989267241,10.38989267241,10.38989267241,10.02827471911,9.88542975261,9.87294338101,10.38989267251,10.38989267251,10.38989267251,10.38989267251,10.38989267247,10.38989267247,10.38989267251,6.30424621491,8.35482090924,8.39804360612,8.7527401451
"t14",5.2374211983,5.0503712937,5.6937730825,4.7507322837,5.5779790419,5.4184968796,5.1519983637,5.4184968796,5.4184968792,4.6424988528,5.41849687955,5.41849687955,5.418496879481,5.418496879481,5.41849687955,5.41849687955,5.2416110283,4.98080508224,5.4184968794,5.4184968799,5.4184968796,5.1402895956,5.4184968796,5.4184968796,3.8940997468,5.4184968798,5.4184968798,4.82843706962,3.5510056789,5.4184968797,5.4184968797,5.4184968794,5.41849687935,5.41849687935,4.5782469005,5.41849687935,4.2054522701,3.14215983702,5.4184968793,5.0075252836,5.4184968792,5.4184968792,5.4184968792,5.2215194932,5.4184968792,0,3.60470250381,3.60081330034,3.54543587908,3.94377465341,6.76646920946,7.31635601556,7.78658790696,7.78658790696,6.52596655046,7.78658790676,7.64398969246,7.78658790703,7.78658790703,7.78658790706,7.78658790701,7.78658790701,7.78658790696,7.78658790696,7.78658790694,7.78658790694,7.78658790696,7.786587907013,7.786587907013,7.786587907013,7.786587907013,7.786587906913,7.786587907513,7.786587907513,7.786587907513,7.70244390098,5.68243027786,7.00628893546,7.78658790707,7.78658790707,7.78658790707,7.78658790706,7.78658790706,7.78658790706,7.78658790706,7.786587907,7.786587907,6.81286995201,7.78658790671,7.78658790709,7.78658790709,7.78658790706,7.78658790706,7.52851239766,7.44748254386,7.786587907068,7.786587907068,6.82198604732,4.13428875936,7.78658790709,7.78658790709,5.98334172159,7.78658790779,7.78658790779,6.69368493099,7.10726513839,6.60470032897,7.78658790746,7.78658790746,7.78658790749,7.78658790749,7.73643922099,4.61880804687,4.54960841467,4.32665163644,7.78658790712,7.78658790732,7.78658790732,7.78658790732,6.45960484422,6.13980483102,7.78658790787,7.78658790737,7.78658790737,7.78658790727,6.89240008557,7.786587907584,7.786587907584,7.78658790757,7.10400785237,7.78658790707,7.78658790732,6.33053248342,7.33793633092,6.91626616157,7.13257805063,7.78658790737,7.78658790737,5.03932860917,4.91994127801,6.3319705473,7.75383046679,7.78658790679,7.10183290201,7.78658790721,7.78658790721,6.43033343071,6.4576079557,6.43030039836,7.78658790721,7.78658790721,7.78658790721,7.42496995391,7.28212498741,7.26963861581,7.78658790731,7.78658790731,7.78658790731,7.78658790731,7.78658790727,7.78658790727,7.78658790731,3.70094144971,5.75151614404,5.79473884092,6.1494353799
"t2",3.65884056011,3.47179065551,4.11519244431,3.17215164551,3.99939840371,6.20800726941,5.94150875351,6.20800726941,6.20800726901,5.43200924261,6.20800726936,6.20800726936,6.208007269291,6.208007269291,6.20800726936,6.20800726936,6.03112141811,5.77031547205,6.20800726921,6.20800726971,6.20800726941,5.92979998541,6.20800726941,6.20800726941,4.68361013661,6.20800726961,6.20800726961,5.61794745943,4.34051606871,6.20800726951,6.20800726951,6.20800726921,6.20800726916,6.20800726916,5.36775729031,6.20800726916,4.99496265991,3.93167022683,6.20800726911,5.79703567341,6.20800726901,6.20800726901,6.20800726901,6.01102988301,6.20800726901,3.60470250381,0,1.85586847533,1.80049105407,2.1988298284,5.02152438445,5.57141119055,6.04164308195,6.04164308195,4.78102172545,6.04164308175,5.89904486745,6.04164308202,6.04164308202,6.04164308205,6.041643082,6.041643082,6.04164308195,6.04164308195,6.04164308193,6.04164308193,6.04164308195,6.041643082003,6.041643082003,6.041643082003,6.041643082003,6.041643081903,6.041643082503,6.041643082503,6.041643082503,5.95749907597,3.93748545285,5.26134411045,6.04164308206,6.04164308206,6.04164308206,6.04164308205,6.04164308205,6.04164308205,6.04164308205,6.04164308199,6.04164308199,5.067925127,6.0416430817,6.04164308208,6.04164308208,6.04164308205,6.04164308205,5.78356757265,5.70253771885,6.041643082058,6.041643082058,5.07704122231,2.38934393435,6.04164308208,6.04164308208,4.23839689658,6.04164308278,6.04164308278,4.94874010598,5.36232031338,4.85975550396,6.04164308245,6.04164308245,6.04164308248,6.04164308248,5.99149439598,2.87386322186,2.80466358966,2.58170681143,6.04164308211,6.04164308231,6.04164308231,6.04164308231,4.71466001921,4.39486000601,6.04164308286,6.04164308236,6.04164308236,6.04164308226,5.14745526056,6.041643082574,6.041643082574,6.04164308256,5.35906302736,6.04164308206,6.04164308231,4.58558765841,5.59299150591,5.17132133656,5.38763322562,6.04164308236,6.04164308236,3.29438378416,3.174996453,4.58702572229,6.00888564178,6.04164308178,5.356888077,6.0416430822,6.0416430822,4.6853886057,4.71266313069,4.68535557335,6.0416430822,6.0416430822,6.0416430822,5.6800251289,5.5371801624,5.5246937908,6.0416430823,6.0416430823,6.0416430823,6.0416430823,6.04164308226,6.04164308226,6.0416430823,1.9559966247,4.17293550585,4.21615820273,4.57085474171
"t8",3.65495135664,3.46790145204,4.11130324084,3.16826244204,3.99550920024,6.20411806594,5.93761955004,6.20411806594,6.20411806554,5.42812003914,6.20411806589,6.20411806589,6.204118065821,6.204118065821,6.20411806589,6.20411806589,6.02723221464,5.76642626858,6.20411806574,6.20411806624,6.20411806594,5.92591078194,6.20411806594,6.20411806594,4.67972093314,6.20411806614,6.20411806614,5.61405825596,4.33662686524,6.20411806604,6.20411806604,6.20411806574,6.20411806569,6.20411806569,5.36386808684,6.20411806569,4.99107345644,3.92778102336,6.20411806564,5.79314646994,6.20411806554,6.20411806554,6.20411806554,6.00714067954,6.20411806554,3.60081330034,1.85586847533,0,0.21101518254,0.60935395687,3.58522002686,4.13510683296,4.60533872436,4.60533872436,3.34471736786,4.60533872416,4.46274050986,4.60533872443,4.60533872443,4.60533872446,4.60533872441,4.60533872441,4.60533872436,4.60533872436,4.60533872434,4.60533872434,4.60533872436,4.605338724413,4.605338724413,4.605338724413,4.605338724413,4.605338724313,4.605338724913,4.605338724913,4.605338724913,4.52119471838,2.50118109526,3.82503975286,4.60533872447,4.60533872447,4.60533872447,4.60533872446,4.60533872446,4.60533872446,4.60533872446,4.6053387244,4.6053387244,3.63162076941,4.60533872411,4.60533872449,4.60533872449,4.60533872446,4.60533872446,4.34726321506,4.26623336126,4.605338724468,4.605338724468,3.64073686472,0.95303957676,4.60533872449,4.60533872449,2.80209253899,4.60533872519,4.60533872519,3.51243574839,3.92601595579,3.42345114637,4.60533872486,4.60533872486,4.60533872489,4.60533872489,4.55519003839,1.43755886427,1.36835923207,1.14540245384,4.60533872452,4.60533872472,4.60533872472,4.60533872472,3.27835566162,2.95855564842,4.60533872527,4.60533872477,4.60533872477,4.60533872467,3.71115090297,4.605338724984,4.605338724984,4.60533872497,3.92275866977,4.60533872447,4.60533872472,3.14928330082,4.15668714832,3.73501697897,3.95132886803,4.60533872477,4.60533872477,1.85807942657,1.85504934593,3.26707861522,4.68893853471,4.72169597471,4.03694096993,4.72169597513,4.72169597513,3.36544149863,3.39271602362,3.36540846628,4.72169597513,4.72169597513,4.72169597513,4.36007802183,4.21723305533,4.20474668373,4.72169597523,4.72169597523,4.72169597523,4.72169597523,4.72169597519,4.72169597519,4.72169597523,0.63604951763,4.16904630238,4.21226899926,4.56696553824
"t9",3.59957393538,3.41252403078,4.05592581958,3.11288502078,3.94013177898,6.14874064468,5.88224212878,6.14874064468,6.14874064428,5.37274261788,6.14874064463,6.14874064463,6.148740644561,6.148740644561,6.14874064463,6.14874064463,5.97185479338,5.71104884732,6.14874064448,6.14874064498,6.14874064468,5.87053336068,6.14874064468,6.14874064468,4.62434351188,6.14874064488,6.14874064488,5.5586808347,4.28124944398,6.14874064478,6.14874064478,6.14874064448,6.14874064443,6.14874064443,5.30849066558,6.14874064443,4.93569603518,3.8724036021,6.14874064438,5.73776904868,6.14874064428,6.14874064428,6.14874064428,5.95176325828,6.14874064428,3.54543587908,1.80049105407,0.21101518254,0,0.52437030807,3.5298426056,4.0797294117,4.5499613031,4.5499613031,3.2893399466,4.5499613029,4.4073630886,4.54996130317,4.54996130317,4.5499613032,4.54996130315,4.54996130315,4.5499613031,4.5499613031,4.54996130308,4.54996130308,4.5499613031,4.549961303153,4.549961303153,4.549961303153,4.549961303153,4.549961303053,4.549961303653,4.549961303653,4.549961303653,4.46581729712,2.445803674,3.7696623316,4.54996130321,4.54996130321,4.54996130321,4.5499613032,4.5499613032,4.5499613032,4.5499613032,4.54996130314,4.54996130314,3.57624334815,4.54996130285,4.54996130323,4.54996130323,4.5499613032,4.5499613032,4.2918857938,4.21085594,4.549961303208,4.549961303208,3.58535944346,0.8976621555,4.54996130323,4.54996130323,2.74671511773,4.54996130393,4.54996130393,3.45705832713,3.87063853453,3.36807372511,4.5499613036,4.5499613036,4.54996130363,4.54996130363,4.49981261713,1.38218144301,1.31298181081,1.09002503258,4.54996130326,4.54996130346,4.54996130346,4.54996130346,3.22297824036,2.90317822716,4.54996130401,4.54996130351,4.54996130351,4.54996130341,3.65577348171,4.549961303724,4.549961303724,4.54996130371,3.86738124851,4.54996130321,4.54996130346,3.09390587956,4.10130972706,3.67963955771,3.89595144677,4.54996130351,4.54996130351,1.80270200531,1.79967192467,3.21170119396,4.63356111345,4.66631855345,3.98156354867,4.66631855387,4.66631855387,3.31006407737,3.33733860236,3.31003104502,4.66631855387,4.66631855387,4.66631855387,4.30470060057,4.16185563407,4.14936926247,4.66631855397,4.66631855397,4.66631855397,4.66631855397,4.66631855393,4.66631855393,4.66631855397,0.58067209637,4.11366888112,4.156891578,4.51158811698
