accepted_species,estimate
t71,1.0038983
t95,-0.3777363
t96,-0.2149194
t82,-0.96207434
t9,-0.5628757
t19,-0.01631794
t99,0.5425853
t94,0.48142168
t80,-0.45927918
t10,-0.6637042
