"","turnover.rates","eps.values","transition.rates"
"1",0.889691656921059,0.563841969473287,NA
"2",0.809192236978561,0.071173476986587,0.121159329079092
"3",0.354465091601014,0.421232780208811,0.928865821100771
"4",0.374024439137429,0.779277766356245,0.77881021448411
"5",0.889691656921059,0.563841969473287,0.422487927833572
"6",0.809192236978561,0.071173476986587,NA
"7",0.354465091601014,0.421232780208811,0.101018032757565
"8",0.374024439137429,0.779277766356245,0.704172036610544
"9",0.889691656921059,0.563841969473287,0.131372516974807
"10",0.809192236978561,0.071173476986587,0.131796006346121
"11",0.354465091601014,0.421232780208811,NA
"12",0.374024439137429,0.779277766356245,0.615963688585907
"13",0.889691656921059,0.563841969473287,0.577954276930541
"14",0.809192236978561,0.071173476986587,0.786025241948664
"15",0.354465091601014,0.421232780208811,0.466412544250488
"16",0.374024439137429,0.779277766356245,NA
