"","t126","t127","t86","t87","t66","t67","t22","t98","t99","t48","t24","t59","t60","t12","t41","t70","t71","t109","t110","t84","t85","t23","t20","t62","t65","t80","t81","t88","t89","t138","t139","t32","t82","t94","t95","t54","t77","t78","t11","t64","t74","t75","t49","t96","t97","t130","t131","t72","t73","t34","t35","t28","t104","t105","t9","t3","t1","t2","t6","t102","t103","t113","t114","t13","t19","t25","t61","t90","t91","t18","t15","t30","t31","t36","t44","t128","t129","t33","t38","t132","t133","t124","t125","t21","t7","t8","t10","t106","t134","t135","t83","t79","t111","t112","t55","t56","t47","t107","t108","t63","t76","t92","t93","t37","t136","t137","t29","t26","t16","t17","t50","t51","t57","t58","t116","t117","t40","t39","t69","t120","t121","t115","t118","t119","t101","t68","t14","t52","t53","t27","t45","t46","t122","t123","t100","t42","t43","t5","t4"
"t126",0,0.0936777024,1.2909826626,1.2909826626,2.7180198823,2.7463270202,2.5023865557,2.83289292036,2.83289292036,2.83289292036,2.83289292006,5.80281074956,6.12725460596,6.12725460646,6.12725460656,6.12725460656,6.12725460656,6.12725460646,6.12725460646,6.12725460651,6.12725460651,5.45579252556,6.1272546067,6.1272546063,6.01023158431,6.12725460628,6.12725460628,5.88051389333,6.12725460628,6.127254606245,6.127254606245,6.12725460616,6.12725460636,6.12725460636,6.12725460636,6.1272546063,6.1272546063,6.1272546063,4.673688917,6.1272546057,6.12725460561,6.12725460561,6.1272546056,6.1272546055,6.1272546055,6.12725460562,6.12725460562,6.22423660316,6.22423660316,5.33789311896,5.35070181716,7.84400822326,8.80692240246,8.80692240246,7.12853105676,6.13916165529,6.33581946517,5.88056500847,7.59213999771,9.96671064151,9.96671064151,9.96671064141,9.96671064141,9.96671064131,9.547782278398,9.966710640898,9.966710641298,9.797521981898,9.966710641298,9.96671064101,8.50019178547,9.96671064161,9.96671064161,9.64902518711,9.96671064121,9.96671064122,9.96671064122,9.31324848861,9.96671064121,9.96671064125,9.96671064125,9.96671064119,9.96671064119,9.96671064081,8.38780927991,8.21003206991,8.76053824706,9.9667106414,9.96671064147,9.96671064147,9.9667106414,9.9667106415,9.96671064146,9.96671064146,9.43774581386,9.49023999066,9.96671064106,9.96671064106,9.96671064106,9.89328920606,9.96671064129,9.96671064129,9.96671064129,9.27193480769,9.966710641043,9.966710641043,9.100350237055,9.96671064106,9.124142027562,9.571683420262,9.24724139695,9.96671064116,9.96671064116,9.96671064116,9.9667106412,9.9667106412,9.9667106411,9.44397767276,9.96671064139,9.96671064141,9.96671064141,9.96671064139,9.96671064144,9.96671064144,9.96671064139,9.96671064149,8.64680857839,9.61352631109,9.96671064129,9.02049972519,9.96671064119,9.45404660659,9.9667106412,9.9667106412,9.96671064119,9.59049790989,9.96671064129,8.54678041079,8.91163176876
"t127",0.0936777024,0,1.2909826626,1.2909826626,2.7180198823,2.7463270202,2.5023865557,2.83289292036,2.83289292036,2.83289292036,2.83289292006,5.80281074956,6.12725460596,6.12725460646,6.12725460656,6.12725460656,6.12725460656,6.12725460646,6.12725460646,6.12725460651,6.12725460651,5.45579252556,6.1272546067,6.1272546063,6.01023158431,6.12725460628,6.12725460628,5.88051389333,6.12725460628,6.127254606245,6.127254606245,6.12725460616,6.12725460636,6.12725460636,6.12725460636,6.1272546063,6.1272546063,6.1272546063,4.673688917,6.1272546057,6.12725460561,6.12725460561,6.1272546056,6.1272546055,6.1272546055,6.12725460562,6.12725460562,6.22423660316,6.22423660316,5.33789311896,5.35070181716,7.84400822326,8.80692240246,8.80692240246,7.12853105676,6.13916165529,6.33581946517,5.88056500847,7.59213999771,9.96671064151,9.96671064151,9.96671064141,9.96671064141,9.96671064131,9.547782278398,9.966710640898,9.966710641298,9.797521981898,9.966710641298,9.96671064101,8.50019178547,9.96671064161,9.96671064161,9.64902518711,9.96671064121,9.96671064122,9.96671064122,9.31324848861,9.96671064121,9.96671064125,9.96671064125,9.96671064119,9.96671064119,9.96671064081,8.38780927991,8.21003206991,8.76053824706,9.9667106414,9.96671064147,9.96671064147,9.9667106414,9.9667106415,9.96671064146,9.96671064146,9.43774581386,9.49023999066,9.96671064106,9.96671064106,9.96671064106,9.89328920606,9.96671064129,9.96671064129,9.96671064129,9.27193480769,9.966710641043,9.966710641043,9.100350237055,9.96671064106,9.124142027562,9.571683420262,9.24724139695,9.96671064116,9.96671064116,9.96671064116,9.9667106412,9.9667106412,9.9667106411,9.44397767276,9.96671064139,9.96671064141,9.96671064141,9.96671064139,9.96671064144,9.96671064144,9.96671064139,9.96671064149,8.64680857839,9.61352631109,9.96671064129,9.02049972519,9.96671064119,9.45404660659,9.9667106412,9.9667106412,9.96671064119,9.59049790989,9.96671064129,8.54678041079,8.91163176876
"t86",1.2909826626,1.2909826626,0,0.6190712926,2.7180198823,2.7463270202,2.5023865557,2.83289292036,2.83289292036,2.83289292036,2.83289292006,5.80281074956,6.12725460596,6.12725460646,6.12725460656,6.12725460656,6.12725460656,6.12725460646,6.12725460646,6.12725460651,6.12725460651,5.45579252556,6.1272546067,6.1272546063,6.01023158431,6.12725460628,6.12725460628,5.88051389333,6.12725460628,6.127254606245,6.127254606245,6.12725460616,6.12725460636,6.12725460636,6.12725460636,6.1272546063,6.1272546063,6.1272546063,4.673688917,6.1272546057,6.12725460561,6.12725460561,6.1272546056,6.1272546055,6.1272546055,6.12725460562,6.12725460562,6.22423660316,6.22423660316,5.33789311896,5.35070181716,7.84400822326,8.80692240246,8.80692240246,7.12853105676,6.13916165529,6.33581946517,5.88056500847,7.59213999771,9.96671064151,9.96671064151,9.96671064141,9.96671064141,9.96671064131,9.547782278398,9.966710640898,9.966710641298,9.797521981898,9.966710641298,9.96671064101,8.50019178547,9.96671064161,9.96671064161,9.64902518711,9.96671064121,9.96671064122,9.96671064122,9.31324848861,9.96671064121,9.96671064125,9.96671064125,9.96671064119,9.96671064119,9.96671064081,8.38780927991,8.21003206991,8.76053824706,9.9667106414,9.96671064147,9.96671064147,9.9667106414,9.9667106415,9.96671064146,9.96671064146,9.43774581386,9.49023999066,9.96671064106,9.96671064106,9.96671064106,9.89328920606,9.96671064129,9.96671064129,9.96671064129,9.27193480769,9.966710641043,9.966710641043,9.100350237055,9.96671064106,9.124142027562,9.571683420262,9.24724139695,9.96671064116,9.96671064116,9.96671064116,9.9667106412,9.9667106412,9.9667106411,9.44397767276,9.96671064139,9.96671064141,9.96671064141,9.96671064139,9.96671064144,9.96671064144,9.96671064139,9.96671064149,8.64680857839,9.61352631109,9.96671064129,9.02049972519,9.96671064119,9.45404660659,9.9667106412,9.9667106412,9.96671064119,9.59049790989,9.96671064129,8.54678041079,8.91163176876
"t87",1.2909826626,1.2909826626,0.6190712926,0,2.7180198823,2.7463270202,2.5023865557,2.83289292036,2.83289292036,2.83289292036,2.83289292006,5.80281074956,6.12725460596,6.12725460646,6.12725460656,6.12725460656,6.12725460656,6.12725460646,6.12725460646,6.12725460651,6.12725460651,5.45579252556,6.1272546067,6.1272546063,6.01023158431,6.12725460628,6.12725460628,5.88051389333,6.12725460628,6.127254606245,6.127254606245,6.12725460616,6.12725460636,6.12725460636,6.12725460636,6.1272546063,6.1272546063,6.1272546063,4.673688917,6.1272546057,6.12725460561,6.12725460561,6.1272546056,6.1272546055,6.1272546055,6.12725460562,6.12725460562,6.22423660316,6.22423660316,5.33789311896,5.35070181716,7.84400822326,8.80692240246,8.80692240246,7.12853105676,6.13916165529,6.33581946517,5.88056500847,7.59213999771,9.96671064151,9.96671064151,9.96671064141,9.96671064141,9.96671064131,9.547782278398,9.966710640898,9.966710641298,9.797521981898,9.966710641298,9.96671064101,8.50019178547,9.96671064161,9.96671064161,9.64902518711,9.96671064121,9.96671064122,9.96671064122,9.31324848861,9.96671064121,9.96671064125,9.96671064125,9.96671064119,9.96671064119,9.96671064081,8.38780927991,8.21003206991,8.76053824706,9.9667106414,9.96671064147,9.96671064147,9.9667106414,9.9667106415,9.96671064146,9.96671064146,9.43774581386,9.49023999066,9.96671064106,9.96671064106,9.96671064106,9.89328920606,9.96671064129,9.96671064129,9.96671064129,9.27193480769,9.966710641043,9.966710641043,9.100350237055,9.96671064106,9.124142027562,9.571683420262,9.24724139695,9.96671064116,9.96671064116,9.96671064116,9.9667106412,9.9667106412,9.9667106411,9.44397767276,9.96671064139,9.96671064141,9.96671064141,9.96671064139,9.96671064144,9.96671064144,9.96671064139,9.96671064149,8.64680857839,9.61352631109,9.96671064129,9.02049972519,9.96671064119,9.45404660659,9.9667106412,9.9667106412,9.96671064119,9.59049790989,9.96671064129,8.54678041079,8.91163176876
"t66",2.7180198823,2.7180198823,2.7180198823,2.7180198823,0,1.1490193443,2.0265326852,2.80458578246,2.80458578246,2.80458578246,2.80458578216,5.77450361166,6.09894746806,6.09894746856,6.09894746866,6.09894746866,6.09894746866,6.09894746856,6.09894746856,6.09894746861,6.09894746861,5.42748538766,6.0989474688,6.0989474684,5.98192444641,6.09894746838,6.09894746838,5.85220675543,6.09894746838,6.098947468345,6.098947468345,6.09894746826,6.09894746846,6.09894746846,6.09894746846,6.0989474684,6.0989474684,6.0989474684,4.6453817791,6.0989474678,6.09894746771,6.09894746771,6.0989474677,6.0989474676,6.0989474676,6.09894746772,6.09894746772,6.19592946526,6.19592946526,5.30958598106,5.32239467926,7.81570108536,8.77861526456,8.77861526456,7.10022391886,6.11085451739,6.30751232727,5.85225787057,7.56383285981,9.93840350361,9.93840350361,9.93840350351,9.93840350351,9.93840350341,9.519475140498,9.938403502998,9.938403503398,9.769214843998,9.938403503398,9.93840350311,8.47188464757,9.93840350371,9.93840350371,9.62071804921,9.93840350331,9.93840350332,9.93840350332,9.28494135071,9.93840350331,9.93840350335,9.93840350335,9.93840350329,9.93840350329,9.93840350291,8.35950214201,8.18172493201,8.73223110916,9.9384035035,9.93840350357,9.93840350357,9.9384035035,9.9384035036,9.93840350356,9.93840350356,9.40943867596,9.46193285276,9.93840350316,9.93840350316,9.93840350316,9.86498206816,9.93840350339,9.93840350339,9.93840350339,9.24362766979,9.938403503143,9.938403503143,9.072043099155,9.93840350316,9.095834889662,9.543376282362,9.21893425905,9.93840350326,9.93840350326,9.93840350326,9.9384035033,9.9384035033,9.9384035032,9.41567053486,9.93840350349,9.93840350351,9.93840350351,9.93840350349,9.93840350354,9.93840350354,9.93840350349,9.93840350359,8.61850144049,9.58521917319,9.93840350339,8.99219258729,9.93840350329,9.42573946869,9.9384035033,9.9384035033,9.93840350329,9.56219077199,9.93840350339,8.51847327289,8.88332463086
"t67",2.7463270202,2.7463270202,2.7463270202,2.7463270202,1.1490193443,0,2.0548398231,2.83289292036,2.83289292036,2.83289292036,2.83289292006,5.80281074956,6.12725460596,6.12725460646,6.12725460656,6.12725460656,6.12725460656,6.12725460646,6.12725460646,6.12725460651,6.12725460651,5.45579252556,6.1272546067,6.1272546063,6.01023158431,6.12725460628,6.12725460628,5.88051389333,6.12725460628,6.127254606245,6.127254606245,6.12725460616,6.12725460636,6.12725460636,6.12725460636,6.1272546063,6.1272546063,6.1272546063,4.673688917,6.1272546057,6.12725460561,6.12725460561,6.1272546056,6.1272546055,6.1272546055,6.12725460562,6.12725460562,6.22423660316,6.22423660316,5.33789311896,5.35070181716,7.84400822326,8.80692240246,8.80692240246,7.12853105676,6.13916165529,6.33581946517,5.88056500847,7.59213999771,9.96671064151,9.96671064151,9.96671064141,9.96671064141,9.96671064131,9.547782278398,9.966710640898,9.966710641298,9.797521981898,9.966710641298,9.96671064101,8.50019178547,9.96671064161,9.96671064161,9.64902518711,9.96671064121,9.96671064122,9.96671064122,9.31324848861,9.96671064121,9.96671064125,9.96671064125,9.96671064119,9.96671064119,9.96671064081,8.38780927991,8.21003206991,8.76053824706,9.9667106414,9.96671064147,9.96671064147,9.9667106414,9.9667106415,9.96671064146,9.96671064146,9.43774581386,9.49023999066,9.96671064106,9.96671064106,9.96671064106,9.89328920606,9.96671064129,9.96671064129,9.96671064129,9.27193480769,9.966710641043,9.966710641043,9.100350237055,9.96671064106,9.124142027562,9.571683420262,9.24724139695,9.96671064116,9.96671064116,9.96671064116,9.9667106412,9.9667106412,9.9667106411,9.44397767276,9.96671064139,9.96671064141,9.96671064141,9.96671064139,9.96671064144,9.96671064144,9.96671064139,9.96671064149,8.64680857839,9.61352631109,9.96671064129,9.02049972519,9.96671064119,9.45404660659,9.9667106412,9.9667106412,9.96671064119,9.59049790989,9.96671064129,8.54678041079,8.91163176876
"t22",2.5023865557,2.5023865557,2.5023865557,2.5023865557,2.0265326852,2.0548398231,0,2.58895245586,2.58895245586,2.58895245586,2.58895245556,5.55887028506,5.88331414146,5.88331414196,5.88331414206,5.88331414206,5.88331414206,5.88331414196,5.88331414196,5.88331414201,5.88331414201,5.21185206106,5.8833141422,5.8833141418,5.76629111981,5.88331414178,5.88331414178,5.63657342883,5.88331414178,5.883314141745,5.883314141745,5.88331414166,5.88331414186,5.88331414186,5.88331414186,5.8833141418,5.8833141418,5.8833141418,4.4297484525,5.8833141412,5.88331414111,5.88331414111,5.8833141411,5.883314141,5.883314141,5.88331414112,5.88331414112,5.98029613866,5.98029613866,5.09395265446,5.10676135266,7.60006775876,8.56298193796,8.56298193796,6.88459059226,5.89522119079,6.09187900067,5.63662454397,7.34819953321,9.72277017701,9.72277017701,9.72277017691,9.72277017691,9.72277017681,9.303841813898,9.722770176398,9.722770176798,9.553581517398,9.722770176798,9.72277017651,8.25625132097,9.72277017711,9.72277017711,9.40508472261,9.72277017671,9.72277017672,9.72277017672,9.06930802411,9.72277017671,9.72277017675,9.72277017675,9.72277017669,9.72277017669,9.72277017631,8.14386881541,7.96609160541,8.51659778256,9.7227701769,9.72277017697,9.72277017697,9.7227701769,9.722770177,9.72277017696,9.72277017696,9.19380534936,9.24629952616,9.72277017656,9.72277017656,9.72277017656,9.64934874156,9.72277017679,9.72277017679,9.72277017679,9.02799434319,9.722770176543,9.722770176543,8.856409772555,9.72277017656,8.880201563062,9.327742955762,9.00330093245,9.72277017666,9.72277017666,9.72277017666,9.7227701767,9.7227701767,9.7227701766,9.20003720826,9.72277017689,9.72277017691,9.72277017691,9.72277017689,9.72277017694,9.72277017694,9.72277017689,9.72277017699,8.40286811389,9.36958584659,9.72277017679,8.77655926069,9.72277017669,9.21010614209,9.7227701767,9.7227701767,9.72277017669,9.34655744539,9.72277017679,8.30283994629,8.66769130426
"t98",2.83289292036,2.83289292036,2.83289292036,2.83289292036,2.80458578246,2.83289292036,2.58895245586,0,0.3635997264,1.5394488182,2.1742394903,5.8028107496,6.127254606,6.1272546065,6.1272546066,6.1272546066,6.1272546066,6.1272546065,6.1272546065,6.12725460655,6.12725460655,5.4557925256,6.12725460674,6.12725460634,6.01023158435,6.12725460632,6.12725460632,5.88051389337,6.12725460632,6.127254606285,6.127254606285,6.1272546062,6.1272546064,6.1272546064,6.1272546064,6.12725460634,6.12725460634,6.12725460634,4.67368891704,6.12725460574,6.12725460565,6.12725460565,6.12725460564,6.12725460554,6.12725460554,6.12725460566,6.12725460566,6.2242366032,6.2242366032,5.337893119,5.3507018172,7.8440082233,8.8069224025,8.8069224025,7.1285310568,6.13916165533,6.33581946521,5.88056500851,7.59213999775,9.96671064155,9.96671064155,9.96671064145,9.96671064145,9.96671064135,9.547782278438,9.966710640938,9.966710641338,9.797521981938,9.966710641338,9.96671064105,8.50019178551,9.96671064165,9.96671064165,9.64902518715,9.96671064125,9.96671064126,9.96671064126,9.31324848865,9.96671064125,9.96671064129,9.96671064129,9.96671064123,9.96671064123,9.96671064085,8.38780927995,8.21003206995,8.7605382471,9.96671064144,9.96671064151,9.96671064151,9.96671064144,9.96671064154,9.9667106415,9.9667106415,9.4377458139,9.4902399907,9.9667106411,9.9667106411,9.9667106411,9.8932892061,9.96671064133,9.96671064133,9.96671064133,9.27193480773,9.966710641083,9.966710641083,9.100350237095,9.9667106411,9.124142027602,9.571683420302,9.24724139699,9.9667106412,9.9667106412,9.9667106412,9.96671064124,9.96671064124,9.96671064114,9.4439776728,9.96671064143,9.96671064145,9.96671064145,9.96671064143,9.96671064148,9.96671064148,9.96671064143,9.96671064153,8.64680857843,9.61352631113,9.96671064133,9.02049972523,9.96671064123,9.45404660663,9.96671064124,9.96671064124,9.96671064123,9.59049790993,9.96671064133,8.54678041083,8.9116317688
"t99",2.83289292036,2.83289292036,2.83289292036,2.83289292036,2.80458578246,2.83289292036,2.58895245586,0.3635997264,0,1.5394488182,2.1742394903,5.8028107496,6.127254606,6.1272546065,6.1272546066,6.1272546066,6.1272546066,6.1272546065,6.1272546065,6.12725460655,6.12725460655,5.4557925256,6.12725460674,6.12725460634,6.01023158435,6.12725460632,6.12725460632,5.88051389337,6.12725460632,6.127254606285,6.127254606285,6.1272546062,6.1272546064,6.1272546064,6.1272546064,6.12725460634,6.12725460634,6.12725460634,4.67368891704,6.12725460574,6.12725460565,6.12725460565,6.12725460564,6.12725460554,6.12725460554,6.12725460566,6.12725460566,6.2242366032,6.2242366032,5.337893119,5.3507018172,7.8440082233,8.8069224025,8.8069224025,7.1285310568,6.13916165533,6.33581946521,5.88056500851,7.59213999775,9.96671064155,9.96671064155,9.96671064145,9.96671064145,9.96671064135,9.547782278438,9.966710640938,9.966710641338,9.797521981938,9.966710641338,9.96671064105,8.50019178551,9.96671064165,9.96671064165,9.64902518715,9.96671064125,9.96671064126,9.96671064126,9.31324848865,9.96671064125,9.96671064129,9.96671064129,9.96671064123,9.96671064123,9.96671064085,8.38780927995,8.21003206995,8.7605382471,9.96671064144,9.96671064151,9.96671064151,9.96671064144,9.96671064154,9.9667106415,9.9667106415,9.4377458139,9.4902399907,9.9667106411,9.9667106411,9.9667106411,9.8932892061,9.96671064133,9.96671064133,9.96671064133,9.27193480773,9.966710641083,9.966710641083,9.100350237095,9.9667106411,9.124142027602,9.571683420302,9.24724139699,9.9667106412,9.9667106412,9.9667106412,9.96671064124,9.96671064124,9.96671064114,9.4439776728,9.96671064143,9.96671064145,9.96671064145,9.96671064143,9.96671064148,9.96671064148,9.96671064143,9.96671064153,8.64680857843,9.61352631113,9.96671064133,9.02049972523,9.96671064123,9.45404660663,9.96671064124,9.96671064124,9.96671064123,9.59049790993,9.96671064133,8.54678041083,8.9116317688
"t48",2.83289292036,2.83289292036,2.83289292036,2.83289292036,2.80458578246,2.83289292036,2.58895245586,1.5394488182,1.5394488182,0,2.1742394903,5.8028107496,6.127254606,6.1272546065,6.1272546066,6.1272546066,6.1272546066,6.1272546065,6.1272546065,6.12725460655,6.12725460655,5.4557925256,6.12725460674,6.12725460634,6.01023158435,6.12725460632,6.12725460632,5.88051389337,6.12725460632,6.127254606285,6.127254606285,6.1272546062,6.1272546064,6.1272546064,6.1272546064,6.12725460634,6.12725460634,6.12725460634,4.67368891704,6.12725460574,6.12725460565,6.12725460565,6.12725460564,6.12725460554,6.12725460554,6.12725460566,6.12725460566,6.2242366032,6.2242366032,5.337893119,5.3507018172,7.8440082233,8.8069224025,8.8069224025,7.1285310568,6.13916165533,6.33581946521,5.88056500851,7.59213999775,9.96671064155,9.96671064155,9.96671064145,9.96671064145,9.96671064135,9.547782278438,9.966710640938,9.966710641338,9.797521981938,9.966710641338,9.96671064105,8.50019178551,9.96671064165,9.96671064165,9.64902518715,9.96671064125,9.96671064126,9.96671064126,9.31324848865,9.96671064125,9.96671064129,9.96671064129,9.96671064123,9.96671064123,9.96671064085,8.38780927995,8.21003206995,8.7605382471,9.96671064144,9.96671064151,9.96671064151,9.96671064144,9.96671064154,9.9667106415,9.9667106415,9.4377458139,9.4902399907,9.9667106411,9.9667106411,9.9667106411,9.8932892061,9.96671064133,9.96671064133,9.96671064133,9.27193480773,9.966710641083,9.966710641083,9.100350237095,9.9667106411,9.124142027602,9.571683420302,9.24724139699,9.9667106412,9.9667106412,9.9667106412,9.96671064124,9.96671064124,9.96671064114,9.4439776728,9.96671064143,9.96671064145,9.96671064145,9.96671064143,9.96671064148,9.96671064148,9.96671064143,9.96671064153,8.64680857843,9.61352631113,9.96671064133,9.02049972523,9.96671064123,9.45404660663,9.96671064124,9.96671064124,9.96671064123,9.59049790993,9.96671064133,8.54678041083,8.9116317688
