"","t11","t12","t15","t76","t105","t106","t102","t103","t137","t138","t36","t126","t157","t158","t117","t83","t24","t9","t91","t129","t130","t63","t55","t35","t16","t18","t47","t141","t142","t120","t48","t89","t154","t161","t162","t127","t128","t121","t114","t32","t46","t50","t147","t148","t66","t21","t13","t97","t98","t51","t56","t163","t164","t25","t20","t70","t81","t82","t95","t96","t159","t160","t151","t152","t52","t39","t40","t5","t139","t140","t78","t3","t4","t1","t43","t44","t27","t28","t26","t61","t62","t42","t107","t108","t73","t109","t110","t111","t136","t145","t146","t71","t72","t23","t22","t68","t77","t93","t94","t90","t38","t37","t33","t34","t17","t14","t165","t166","t153","t79","t80","t49","t10","t31","t84","t85","t64","t65","t86","t100","t122","t123","t134","t135","t92","t53","t59","t60","t54","t155","t156","t112","t113","t45","t67","t99","t101","t143","t144","t131","t149","t150","t116","t69","t6","t41","t57","t118","t119","t124","t125","t29","t30","t19","t87","t88","t104","t115","t132","t133","t58","t74","t75","t8","t7","t2"
"t11",0,1.60088268404,1.72708875494,3.27144073704,3.92201088604,3.92201088604,3.92201088604,3.92201088604,3.92201088604,3.92201088604,1.95871839187,3.79183701434,3.92201088611,3.92201088611,3.92201088614,3.92201088604,3.47516447184,4.13423680783,5.22237469093,5.22237469093,5.22237469093,4.60403724073,5.22237469043,3.29456677663,4.08620164923,2.85214134201,4.65685965201,5.222374690781,5.222374690781,5.222374690781,4.023869210781,5.07384188201,5.2223746909,5.22237469089,5.22237469089,5.22237469085,5.22237469085,5.00249149591,5.22237469091,5.22237469091,4.18789519531,5.22237469071,5.22237469091,5.22237469091,5.22237469101,2.98642122291,2.40642541023,5.22237469041,5.22237469041,5.22237469041,3.91897889482,5.22237469128,5.22237469128,3.39235992121,2.78630558437,5.22237469093,5.22237469073,4.58023312003,5.222374690518,5.222374690518,5.2223746905,5.2223746905,5.22237469123,5.22237469123,4.03491159013,3.41521022319,3.60044936163,4.8909507769,7.9386161742,7.9386161742,7.9386161742,7.294780239,8.0219645414,8.3557412138,16.68205562507,16.68205562507,16.682055625058,16.682055625058,16.6820556242,16.68205562467,16.68205562467,16.68205562497,16.68205562457,16.68205562457,15.97666705077,16.68205562457,16.68205562457,16.68205562457,16.68205562447,16.68205562447,16.68205562447,15.69129254934,16.68205562417,14.78171856597,14.33281757687,16.66457265745,16.15306114635,16.68205562466,16.68205562466,16.68205562465,15.71916857955,15.37751848417,15.70893714882,15.92877606282,14.92665153232,14.90339877052,16.6820556244,16.6820556244,16.68205562439,16.56345540542,16.04577894062,15.97649751202,15.21843418412,15.057440680339,16.682055624439,16.569652207139,15.758658694939,15.798396180639,16.682055624639,16.682055624629,16.682055624599,16.682055624599,16.682055624599,16.682055624599,16.626459342139,16.277780245139,15.822900216739,16.682055624739,15.315910074439,16.682055624599,16.682055624599,16.682055624339,16.682055624339,14.963624291309,15.930062298639,16.682055624069,16.682055624089,16.682055624089,16.682055624089,16.682055624089,16.682055624089,16.682055624089,16.682055624089,16.682055624369,13.195426119639,15.15744240719,16.68205562409,16.68205562429,16.33977610868,16.68205562429,16.68205562429,14.72387485499,15.12130887049,15.59746451769,16.68205562449,16.68205562449,16.68205562449,16.68205562449,16.68205562449,16.68205562449,16.68205562486,16.68205562446,15.80519783735,15.13361542689,13.62749988629,8.26002061298
"t12",1.60088268404,0,1.5401901267,3.0845421088,3.7351122578,3.7351122578,3.7351122578,3.7351122578,3.7351122578,3.7351122578,1.77181976363,3.6049383861,3.73511225787,3.73511225787,3.7351122579,3.7351122578,3.2882658436,4.04567780687,5.13381568997,5.13381568997,5.13381568997,4.51547823977,5.13381568947,3.20600777567,3.99764264827,2.76358234105,4.56830065105,5.133815689821,5.133815689821,5.133815689821,3.935310209821,4.98528288105,5.13381568994,5.13381568993,5.13381568993,5.13381568989,5.13381568989,4.91393249495,5.13381568995,5.13381568995,4.09933619435,5.13381568975,5.13381568995,5.13381568995,5.13381569005,2.89786222195,2.31786640927,5.13381568945,5.13381568945,5.13381568945,3.83041989386,5.13381569032,5.13381569032,3.30380092025,2.69774658341,5.13381568997,5.13381568977,4.49167411907,5.133815689558,5.133815689558,5.13381568954,5.13381568954,5.13381569027,5.13381569027,3.94635258917,3.32665122223,3.51189036067,4.80239177594,7.85005717324,7.85005717324,7.85005717324,7.20622123804,7.93340554044,8.26718221284,16.59349662411,16.59349662411,16.593496624098,16.593496624098,16.59349662324,16.59349662371,16.59349662371,16.59349662401,16.59349662361,16.59349662361,15.88810804981,16.59349662361,16.59349662361,16.59349662361,16.59349662351,16.59349662351,16.59349662351,15.60273354838,16.59349662321,14.69315956501,14.24425857591,16.57601365649,16.06450214539,16.5934966237,16.5934966237,16.59349662369,15.63060957859,15.28895948321,15.62037814786,15.84021706186,14.83809253136,14.81483976956,16.59349662344,16.59349662344,16.59349662343,16.47489640446,15.95721993966,15.88793851106,15.12987518316,14.968881679379,16.593496623479,16.481093206179,15.670099693979,15.709837179679,16.593496623679,16.593496623669,16.593496623639,16.593496623639,16.593496623639,16.593496623639,16.537900341179,16.189221244179,15.734341215779,16.593496623779,15.227351073479,16.593496623639,16.593496623639,16.593496623379,16.593496623379,14.875065290349,15.841503297679,16.593496623109,16.593496623129,16.593496623129,16.593496623129,16.593496623129,16.593496623129,16.593496623129,16.593496623129,16.593496623409,13.106867118679,15.06888340623,16.59349662313,16.59349662333,16.25121710772,16.59349662333,16.59349662333,14.63531585403,15.03274986953,15.50890551673,16.59349662353,16.59349662353,16.59349662353,16.59349662353,16.59349662353,16.59349662353,16.5934966239,16.5934966235,15.71663883639,15.04505642593,13.53894088533,8.17146161202
"t15",1.72708875494,1.5401901267,0,2.7471184233,3.3976885723,3.3976885723,3.3976885723,3.3976885723,3.3976885723,3.3976885723,1.43439607813,3.2675147006,3.39768857237,3.39768857237,3.3976885724,3.3976885723,2.9508421581,4.17188387777,5.26002176087,5.26002176087,5.26002176087,4.64168431067,5.26002176037,3.33221384657,4.12384871917,2.88978841195,4.69450672195,5.260021760721,5.260021760721,5.260021760721,4.061516280721,5.11148895195,5.26002176084,5.26002176083,5.26002176083,5.26002176079,5.26002176079,5.04013856585,5.26002176085,5.26002176085,4.22554226525,5.26002176065,5.26002176085,5.26002176085,5.26002176095,3.02406829285,2.44407248017,5.26002176035,5.26002176035,5.26002176035,3.95662596476,5.26002176122,5.26002176122,3.43000699115,2.82395265431,5.26002176087,5.26002176067,4.61788018997,5.260021760458,5.260021760458,5.26002176044,5.26002176044,5.26002176117,5.26002176117,4.07255866007,3.45285729313,3.63809643157,4.92859784684,7.97626324414,7.97626324414,7.97626324414,7.33242730894,8.05961161134,8.39338828374,16.71970269501,16.71970269501,16.719702694998,16.719702694998,16.71970269414,16.71970269461,16.71970269461,16.71970269491,16.71970269451,16.71970269451,16.01431412071,16.71970269451,16.71970269451,16.71970269451,16.71970269441,16.71970269441,16.71970269441,15.72893961928,16.71970269411,14.81936563591,14.37046464681,16.70221972739,16.19070821629,16.7197026946,16.7197026946,16.71970269459,15.75681564949,15.41516555411,15.74658421876,15.96642313276,14.96429860226,14.94104584046,16.71970269434,16.71970269434,16.71970269433,16.60110247536,16.08342601056,16.01414458196,15.25608125406,15.095087750279,16.719702694379,16.607299277079,15.796305764879,15.836043250579,16.719702694579,16.719702694569,16.719702694539,16.719702694539,16.719702694539,16.719702694539,16.664106412079,16.315427315079,15.860547286679,16.719702694679,15.353557144379,16.719702694539,16.719702694539,16.719702694279,16.719702694279,15.001271361249,15.967709368579,16.719702694009,16.719702694029,16.719702694029,16.719702694029,16.719702694029,16.719702694029,16.719702694029,16.719702694029,16.719702694309,13.233073189579,15.19508947713,16.71970269403,16.71970269423,16.37742317862,16.71970269423,16.71970269423,14.76152192493,15.15895594043,15.63511158763,16.71970269443,16.71970269443,16.71970269443,16.71970269443,16.71970269443,16.71970269443,16.7197026948,16.7197026944,15.84284490729,15.17126249683,13.66514695623,8.29766768292
"t76",3.27144073704,3.0845421088,2.7471184233,0,1.2220405432,1.2220405432,1.2220405432,1.2220405432,1.8387275504,1.8387275504,1.69894595823,3.5320645807,3.66223845247,3.66223845247,3.6622384525,3.6622384524,3.8655819472,5.71623585987,6.80437374297,6.80437374297,6.80437374297,6.18603629277,6.80437374247,4.87656582867,5.66820070127,4.43414039405,6.23885870405,6.804373742821,6.804373742821,6.804373742821,5.605868262821,6.65584093405,6.80437374294,6.80437374293,6.80437374293,6.80437374289,6.80437374289,6.58449054795,6.80437374295,6.80437374295,5.76989424735,6.80437374275,6.80437374295,6.80437374295,6.80437374305,4.56842027495,3.98842446227,6.80437374245,6.80437374245,6.80437374245,5.50097794686,6.80437374332,6.80437374332,4.97435897325,4.36830463641,6.80437374297,6.80437374277,6.16223217207,6.804373742558,6.804373742558,6.80437374254,6.80437374254,6.80437374327,6.80437374327,5.61691064217,4.99720927523,5.18244841367,6.47294982894,9.52061522624,9.52061522624,9.52061522624,8.87677929104,9.60396359344,9.93774026584,18.26405467711,18.26405467711,18.264054677098,18.264054677098,18.26405467624,18.26405467671,18.26405467671,18.26405467701,18.26405467661,18.26405467661,17.55866610281,18.26405467661,18.26405467661,18.26405467661,18.26405467651,18.26405467651,18.26405467651,17.27329160138,18.26405467621,16.36371761801,15.91481662891,18.24657170949,17.73506019839,18.2640546767,18.2640546767,18.26405467669,17.30116763159,16.95951753621,17.29093620086,17.51077511486,16.50865058436,16.48539782256,18.26405467644,18.26405467644,18.26405467643,18.14545445746,17.62777799266,17.55849656406,16.80043323616,16.639439732379,18.264054676479,18.151651259179,17.340657746979,17.380395232679,18.264054676679,18.264054676669,18.264054676639,18.264054676639,18.264054676639,18.264054676639,18.208458394179,17.859779297179,17.404899268779,18.264054676779,16.897909126479,18.264054676639,18.264054676639,18.264054676379,18.264054676379,16.545623343349,17.512061350679,18.264054676109,18.264054676129,18.264054676129,18.264054676129,18.264054676129,18.264054676129,18.264054676129,18.264054676129,18.264054676409,14.777425171679,16.73944145923,18.26405467613,18.26405467633,17.92177516072,18.26405467633,18.26405467633,16.30587390703,16.70330792253,17.17946356973,18.26405467653,18.26405467653,18.26405467653,18.26405467653,18.26405467653,18.26405467653,18.2640546769,18.2640546765,17.38719688939,16.71561447893,15.20949893833,9.84201966502
"t105",3.92201088604,3.7351122578,3.3976885723,1.2220405432,0,1.1955840074,1.57086098,1.57086098,2.4892976994,2.4892976994,2.34951610723,4.1826347297,4.31280860147,4.31280860147,4.3128086015,4.3128086014,4.5161520962,6.36680600887,7.45494389197,7.45494389197,7.45494389197,6.83660644177,7.45494389147,5.52713597767,6.31877085027,5.08471054305,6.88942885305,7.454943891821,7.454943891821,7.454943891821,6.256438411821,7.30641108305,7.45494389194,7.45494389193,7.45494389193,7.45494389189,7.45494389189,7.23506069695,7.45494389195,7.45494389195,6.42046439635,7.45494389175,7.45494389195,7.45494389195,7.45494389205,5.21899042395,4.63899461127,7.45494389145,7.45494389145,7.45494389145,6.15154809586,7.45494389232,7.45494389232,5.62492912225,5.01887478541,7.45494389197,7.45494389177,6.81280232107,7.454943891558,7.454943891558,7.45494389154,7.45494389154,7.45494389227,7.45494389227,6.26748079117,5.64777942423,5.83301856267,7.12351997794,10.17118537524,10.17118537524,10.17118537524,9.52734944004,10.25453374244,10.58831041484,18.91462482611,18.91462482611,18.914624826098,18.914624826098,18.91462482524,18.91462482571,18.91462482571,18.91462482601,18.91462482561,18.91462482561,18.20923625181,18.91462482561,18.91462482561,18.91462482561,18.91462482551,18.91462482551,18.91462482551,17.92386175038,18.91462482521,17.01428776701,16.56538677791,18.89714185849,18.38563034739,18.9146248257,18.9146248257,18.91462482569,17.95173778059,17.61008768521,17.94150634986,18.16134526386,17.15922073336,17.13596797156,18.91462482544,18.91462482544,18.91462482543,18.79602460646,18.27834814166,18.20906671306,17.45100338516,17.290009881379,18.914624825479,18.802221408179,17.991227895979,18.030965381679,18.914624825679,18.914624825669,18.914624825639,18.914624825639,18.914624825639,18.914624825639,18.859028543179,18.510349446179,18.055469417779,18.914624825779,17.548479275479,18.914624825639,18.914624825639,18.914624825379,18.914624825379,17.196193492349,18.162631499679,18.914624825109,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825409,15.427995320679,17.39001160823,18.91462482513,18.91462482533,18.57234530972,18.91462482533,18.91462482533,16.95644405603,17.35387807153,17.83003371873,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.9146248259,18.9146248255,18.03776703839,17.36618462793,15.86006908733,10.49258981402
"t106",3.92201088604,3.7351122578,3.3976885723,1.2220405432,1.1955840074,0,1.57086098,1.57086098,2.4892976994,2.4892976994,2.34951610723,4.1826347297,4.31280860147,4.31280860147,4.3128086015,4.3128086014,4.5161520962,6.36680600887,7.45494389197,7.45494389197,7.45494389197,6.83660644177,7.45494389147,5.52713597767,6.31877085027,5.08471054305,6.88942885305,7.454943891821,7.454943891821,7.454943891821,6.256438411821,7.30641108305,7.45494389194,7.45494389193,7.45494389193,7.45494389189,7.45494389189,7.23506069695,7.45494389195,7.45494389195,6.42046439635,7.45494389175,7.45494389195,7.45494389195,7.45494389205,5.21899042395,4.63899461127,7.45494389145,7.45494389145,7.45494389145,6.15154809586,7.45494389232,7.45494389232,5.62492912225,5.01887478541,7.45494389197,7.45494389177,6.81280232107,7.454943891558,7.454943891558,7.45494389154,7.45494389154,7.45494389227,7.45494389227,6.26748079117,5.64777942423,5.83301856267,7.12351997794,10.17118537524,10.17118537524,10.17118537524,9.52734944004,10.25453374244,10.58831041484,18.91462482611,18.91462482611,18.914624826098,18.914624826098,18.91462482524,18.91462482571,18.91462482571,18.91462482601,18.91462482561,18.91462482561,18.20923625181,18.91462482561,18.91462482561,18.91462482561,18.91462482551,18.91462482551,18.91462482551,17.92386175038,18.91462482521,17.01428776701,16.56538677791,18.89714185849,18.38563034739,18.9146248257,18.9146248257,18.91462482569,17.95173778059,17.61008768521,17.94150634986,18.16134526386,17.15922073336,17.13596797156,18.91462482544,18.91462482544,18.91462482543,18.79602460646,18.27834814166,18.20906671306,17.45100338516,17.290009881379,18.914624825479,18.802221408179,17.991227895979,18.030965381679,18.914624825679,18.914624825669,18.914624825639,18.914624825639,18.914624825639,18.914624825639,18.859028543179,18.510349446179,18.055469417779,18.914624825779,17.548479275479,18.914624825639,18.914624825639,18.914624825379,18.914624825379,17.196193492349,18.162631499679,18.914624825109,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825409,15.427995320679,17.39001160823,18.91462482513,18.91462482533,18.57234530972,18.91462482533,18.91462482533,16.95644405603,17.35387807153,17.83003371873,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.9146248259,18.9146248255,18.03776703839,17.36618462793,15.86006908733,10.49258981402
"t102",3.92201088604,3.7351122578,3.3976885723,1.2220405432,1.57086098,1.57086098,0,1.255098286,2.4892976994,2.4892976994,2.34951610723,4.1826347297,4.31280860147,4.31280860147,4.3128086015,4.3128086014,4.5161520962,6.36680600887,7.45494389197,7.45494389197,7.45494389197,6.83660644177,7.45494389147,5.52713597767,6.31877085027,5.08471054305,6.88942885305,7.454943891821,7.454943891821,7.454943891821,6.256438411821,7.30641108305,7.45494389194,7.45494389193,7.45494389193,7.45494389189,7.45494389189,7.23506069695,7.45494389195,7.45494389195,6.42046439635,7.45494389175,7.45494389195,7.45494389195,7.45494389205,5.21899042395,4.63899461127,7.45494389145,7.45494389145,7.45494389145,6.15154809586,7.45494389232,7.45494389232,5.62492912225,5.01887478541,7.45494389197,7.45494389177,6.81280232107,7.454943891558,7.454943891558,7.45494389154,7.45494389154,7.45494389227,7.45494389227,6.26748079117,5.64777942423,5.83301856267,7.12351997794,10.17118537524,10.17118537524,10.17118537524,9.52734944004,10.25453374244,10.58831041484,18.91462482611,18.91462482611,18.914624826098,18.914624826098,18.91462482524,18.91462482571,18.91462482571,18.91462482601,18.91462482561,18.91462482561,18.20923625181,18.91462482561,18.91462482561,18.91462482561,18.91462482551,18.91462482551,18.91462482551,17.92386175038,18.91462482521,17.01428776701,16.56538677791,18.89714185849,18.38563034739,18.9146248257,18.9146248257,18.91462482569,17.95173778059,17.61008768521,17.94150634986,18.16134526386,17.15922073336,17.13596797156,18.91462482544,18.91462482544,18.91462482543,18.79602460646,18.27834814166,18.20906671306,17.45100338516,17.290009881379,18.914624825479,18.802221408179,17.991227895979,18.030965381679,18.914624825679,18.914624825669,18.914624825639,18.914624825639,18.914624825639,18.914624825639,18.859028543179,18.510349446179,18.055469417779,18.914624825779,17.548479275479,18.914624825639,18.914624825639,18.914624825379,18.914624825379,17.196193492349,18.162631499679,18.914624825109,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825409,15.427995320679,17.39001160823,18.91462482513,18.91462482533,18.57234530972,18.91462482533,18.91462482533,16.95644405603,17.35387807153,17.83003371873,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.9146248259,18.9146248255,18.03776703839,17.36618462793,15.86006908733,10.49258981402
"t103",3.92201088604,3.7351122578,3.3976885723,1.2220405432,1.57086098,1.57086098,1.255098286,0,2.4892976994,2.4892976994,2.34951610723,4.1826347297,4.31280860147,4.31280860147,4.3128086015,4.3128086014,4.5161520962,6.36680600887,7.45494389197,7.45494389197,7.45494389197,6.83660644177,7.45494389147,5.52713597767,6.31877085027,5.08471054305,6.88942885305,7.454943891821,7.454943891821,7.454943891821,6.256438411821,7.30641108305,7.45494389194,7.45494389193,7.45494389193,7.45494389189,7.45494389189,7.23506069695,7.45494389195,7.45494389195,6.42046439635,7.45494389175,7.45494389195,7.45494389195,7.45494389205,5.21899042395,4.63899461127,7.45494389145,7.45494389145,7.45494389145,6.15154809586,7.45494389232,7.45494389232,5.62492912225,5.01887478541,7.45494389197,7.45494389177,6.81280232107,7.454943891558,7.454943891558,7.45494389154,7.45494389154,7.45494389227,7.45494389227,6.26748079117,5.64777942423,5.83301856267,7.12351997794,10.17118537524,10.17118537524,10.17118537524,9.52734944004,10.25453374244,10.58831041484,18.91462482611,18.91462482611,18.914624826098,18.914624826098,18.91462482524,18.91462482571,18.91462482571,18.91462482601,18.91462482561,18.91462482561,18.20923625181,18.91462482561,18.91462482561,18.91462482561,18.91462482551,18.91462482551,18.91462482551,17.92386175038,18.91462482521,17.01428776701,16.56538677791,18.89714185849,18.38563034739,18.9146248257,18.9146248257,18.91462482569,17.95173778059,17.61008768521,17.94150634986,18.16134526386,17.15922073336,17.13596797156,18.91462482544,18.91462482544,18.91462482543,18.79602460646,18.27834814166,18.20906671306,17.45100338516,17.290009881379,18.914624825479,18.802221408179,17.991227895979,18.030965381679,18.914624825679,18.914624825669,18.914624825639,18.914624825639,18.914624825639,18.914624825639,18.859028543179,18.510349446179,18.055469417779,18.914624825779,17.548479275479,18.914624825639,18.914624825639,18.914624825379,18.914624825379,17.196193492349,18.162631499679,18.914624825109,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825409,15.427995320679,17.39001160823,18.91462482513,18.91462482533,18.57234530972,18.91462482533,18.91462482533,16.95644405603,17.35387807153,17.83003371873,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.9146248259,18.9146248255,18.03776703839,17.36618462793,15.86006908733,10.49258981402
"t137",3.92201088604,3.7351122578,3.3976885723,1.8387275504,2.4892976994,2.4892976994,2.4892976994,2.4892976994,0,0.4419027314,2.34951610723,4.1826347297,4.31280860147,4.31280860147,4.3128086015,4.3128086014,4.5161520962,6.36680600887,7.45494389197,7.45494389197,7.45494389197,6.83660644177,7.45494389147,5.52713597767,6.31877085027,5.08471054305,6.88942885305,7.454943891821,7.454943891821,7.454943891821,6.256438411821,7.30641108305,7.45494389194,7.45494389193,7.45494389193,7.45494389189,7.45494389189,7.23506069695,7.45494389195,7.45494389195,6.42046439635,7.45494389175,7.45494389195,7.45494389195,7.45494389205,5.21899042395,4.63899461127,7.45494389145,7.45494389145,7.45494389145,6.15154809586,7.45494389232,7.45494389232,5.62492912225,5.01887478541,7.45494389197,7.45494389177,6.81280232107,7.454943891558,7.454943891558,7.45494389154,7.45494389154,7.45494389227,7.45494389227,6.26748079117,5.64777942423,5.83301856267,7.12351997794,10.17118537524,10.17118537524,10.17118537524,9.52734944004,10.25453374244,10.58831041484,18.91462482611,18.91462482611,18.914624826098,18.914624826098,18.91462482524,18.91462482571,18.91462482571,18.91462482601,18.91462482561,18.91462482561,18.20923625181,18.91462482561,18.91462482561,18.91462482561,18.91462482551,18.91462482551,18.91462482551,17.92386175038,18.91462482521,17.01428776701,16.56538677791,18.89714185849,18.38563034739,18.9146248257,18.9146248257,18.91462482569,17.95173778059,17.61008768521,17.94150634986,18.16134526386,17.15922073336,17.13596797156,18.91462482544,18.91462482544,18.91462482543,18.79602460646,18.27834814166,18.20906671306,17.45100338516,17.290009881379,18.914624825479,18.802221408179,17.991227895979,18.030965381679,18.914624825679,18.914624825669,18.914624825639,18.914624825639,18.914624825639,18.914624825639,18.859028543179,18.510349446179,18.055469417779,18.914624825779,17.548479275479,18.914624825639,18.914624825639,18.914624825379,18.914624825379,17.196193492349,18.162631499679,18.914624825109,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825409,15.427995320679,17.39001160823,18.91462482513,18.91462482533,18.57234530972,18.91462482533,18.91462482533,16.95644405603,17.35387807153,17.83003371873,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.9146248259,18.9146248255,18.03776703839,17.36618462793,15.86006908733,10.49258981402
"t138",3.92201088604,3.7351122578,3.3976885723,1.8387275504,2.4892976994,2.4892976994,2.4892976994,2.4892976994,0.4419027314,0,2.34951610723,4.1826347297,4.31280860147,4.31280860147,4.3128086015,4.3128086014,4.5161520962,6.36680600887,7.45494389197,7.45494389197,7.45494389197,6.83660644177,7.45494389147,5.52713597767,6.31877085027,5.08471054305,6.88942885305,7.454943891821,7.454943891821,7.454943891821,6.256438411821,7.30641108305,7.45494389194,7.45494389193,7.45494389193,7.45494389189,7.45494389189,7.23506069695,7.45494389195,7.45494389195,6.42046439635,7.45494389175,7.45494389195,7.45494389195,7.45494389205,5.21899042395,4.63899461127,7.45494389145,7.45494389145,7.45494389145,6.15154809586,7.45494389232,7.45494389232,5.62492912225,5.01887478541,7.45494389197,7.45494389177,6.81280232107,7.454943891558,7.454943891558,7.45494389154,7.45494389154,7.45494389227,7.45494389227,6.26748079117,5.64777942423,5.83301856267,7.12351997794,10.17118537524,10.17118537524,10.17118537524,9.52734944004,10.25453374244,10.58831041484,18.91462482611,18.91462482611,18.914624826098,18.914624826098,18.91462482524,18.91462482571,18.91462482571,18.91462482601,18.91462482561,18.91462482561,18.20923625181,18.91462482561,18.91462482561,18.91462482561,18.91462482551,18.91462482551,18.91462482551,17.92386175038,18.91462482521,17.01428776701,16.56538677791,18.89714185849,18.38563034739,18.9146248257,18.9146248257,18.91462482569,17.95173778059,17.61008768521,17.94150634986,18.16134526386,17.15922073336,17.13596797156,18.91462482544,18.91462482544,18.91462482543,18.79602460646,18.27834814166,18.20906671306,17.45100338516,17.290009881379,18.914624825479,18.802221408179,17.991227895979,18.030965381679,18.914624825679,18.914624825669,18.914624825639,18.914624825639,18.914624825639,18.914624825639,18.859028543179,18.510349446179,18.055469417779,18.914624825779,17.548479275479,18.914624825639,18.914624825639,18.914624825379,18.914624825379,17.196193492349,18.162631499679,18.914624825109,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825129,18.914624825409,15.427995320679,17.39001160823,18.91462482513,18.91462482533,18.57234530972,18.91462482533,18.91462482533,16.95644405603,17.35387807153,17.83003371873,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.91462482553,18.9146248259,18.9146248255,18.03776703839,17.36618462793,15.86006908733,10.49258981402
