"","t1","t4","t5","t8","t33","t40","t101","t102","t140","t141","t78","t87","t88","t83","t84","t115","t116","t76","t77","t51","t52","t26","t58","t59","t96","t97","t151","t152","t54","t38","t80","t164","t165","t53","t32","t28","t36","t124","t125","t166","t167","t74","t75","t55","t61","t121","t136","t137","t91","t79","t12","t17","t18","t19","t22","t23","t39","t122","t123","t110","t13","t11","t2","t37","t41","t108","t109","t143","t144","t119","t120","t89","t90","t56","t57","t14","t30","t31","t15","t155","t162","t163","t142","t62","t63","t85","t86","t50","t106","t107","t68","t94","t95","t130","t131","t66","t67","t27","t42","t43","t128","t129","t117","t98","t153","t154","t65","t160","t161","t149","t150","t111","t112","t72","t73","t60","t34","t20","t21","t10","t6","t7","t29","t126","t127","t147","t148","t145","t132","t133","t105","t146","t158","t159","t118","t44","t45","t69","t70","t35","t92","t134","t135","t138","t139","t71","t81","t103","t104","t99","t100","t64","t47","t48","t49","t113","t114","t82","t156","t157","t93","t46","t25","t24","t16","t9","t3"
"t1",0,2.70498395453,1.97196292713,3.44239792003,5.86835884133,8.13817233107,8.13817233147,8.13817233147,8.13817233147,8.13817233147,8.13817233147,8.13817233163,8.13817233163,8.13817233167,7.68247414177,8.13817233157,8.13817233157,8.13817233157,8.13817233157,7.25345899273,7.28285487283,5.17238379749,8.13817233183,6.97660917753,8.13817233203,8.13817233203,8.13817233128,8.13817233128,7.37518349713,8.13817233183,8.13817233163,8.13817233168,8.13817233168,6.97305425543,6.77199250823,6.22589152072,7.25674500772,8.13817233122,8.00982732472,8.1381723312,8.1381723312,7.36247391388,8.13817233243,7.00211077353,8.13817233193,8.13817233193,8.13817233183,8.13817233183,7.80233643343,8.13817233193,3.52077099973,4.63685470993,5.67985085978,5.42532130378,5.23285713083,6.44230321053,6.91815287783,8.13817233153,8.13817233153,7.81475014384,3.55363415143,3.85395099053,1.09961979755,8.13817233105,7.53840640515,8.13817233196,8.13817233196,8.13817233154,8.13817233154,8.13817233156,8.13817233156,8.13817233156,8.03686374676,8.13817233155,6.935412707,4.63177566455,6.03130716699,5.71672307139,4.28984522579,8.1381723318,8.1381723318,8.1381723318,8.13817233177,8.01131585317,7.11632868253,7.64152953218,8.13817233227,7.18122395507,8.13817233184,8.13817233184,8.13817233194,8.13817233194,8.13817233194,8.13817233164,8.13817233164,7.96103680464,8.13817233194,5.28539795004,6.74857615294,8.13817233164,8.13817233163,8.13817233163,8.13817233164,8.13817233164,8.13817233213,8.13817233213,7.37995615564,8.1381723323,8.1381723323,8.13817233231,8.13817233231,8.13817233185,8.13817233185,7.91756641505,8.13817233185,7.42580988064,6.66156739564,5.37853762815,4.77590951878,3.43676728225,2.06168855865,1.91124795285,8.13817233155,8.13817233155,8.13817233155,8.13817233152,8.13817233152,8.13817233152,8.13817233155,8.13817233155,8.13817233159,8.13817233161,8.13817233161,8.13817233161,8.13120822839,6.82014176095,6.86796388525,7.17870564272,8.13817233155,6.53771259385,7.88523424224,8.13817233168,8.13817233168,8.13817233174,8.13817233174,8.13817233168,7.49457547296,8.13817233159,7.6716823242,8.13817233165,8.13817233165,8.13817233195,8.13817233205,8.13817233231,8.13817233188,8.13817233198,8.13817233198,8.13817233198,8.13817233194,8.13817233194,8.13817233201,6.78981020931,6.00372374171,5.59343655795,4.36532810685,2.53680323255,2.28109566375
"t4",2.70498395453,0,2.5643320426,4.0347670355,6.4607279568,8.73054144654,8.73054144694,8.73054144694,8.73054144694,8.73054144694,8.73054144694,8.7305414471,8.7305414471,8.73054144714,8.27484325724,8.73054144704,8.73054144704,8.73054144704,8.73054144704,7.8458281082,7.8752239883,5.76475291296,8.7305414473,7.568978293,8.7305414475,8.7305414475,8.73054144675,8.73054144675,7.9675526126,8.7305414473,8.7305414471,8.73054144715,8.73054144715,7.5654233709,7.3643616237,6.81826063619,7.84911412319,8.73054144669,8.60219644019,8.73054144667,8.73054144667,7.95484302935,8.7305414479,7.594479889,8.7305414474,8.7305414474,8.7305414473,8.7305414473,8.3947055489,8.7305414474,4.1131401152,5.2292238254,6.27221997525,6.01769041925,5.8252262463,7.034672326,7.5105219933,8.730541447,8.730541447,8.40711925931,4.1460032669,4.446320106,3.04123532722,10.07978786072,9.48002193482,10.07978786163,10.07978786163,10.07978786121,10.07978786121,10.07978786123,10.07978786123,10.07978786123,9.97847927643,10.07978786122,8.87702823667,6.57339119422,7.97292269666,7.65833860106,6.23146075546,10.07978786147,10.07978786147,10.07978786147,10.07978786144,9.95293138284,9.0579442122,9.58314506185,10.07978786194,9.12283948474,10.07978786151,10.07978786151,10.07978786161,10.07978786161,10.07978786161,10.07978786131,10.07978786131,9.90265233431,10.07978786161,7.22701347971,8.69019168261,10.07978786131,10.0797878613,10.0797878613,10.07978786131,10.07978786131,10.0797878618,10.0797878618,9.32157168531,10.07978786197,10.07978786197,10.07978786198,10.07978786198,10.07978786152,10.07978786152,9.85918194472,10.07978786152,9.36742541031,8.60318292531,7.32015315782,6.71752504845,5.37838281192,4.00330408832,3.85286348252,10.07978786122,10.07978786122,10.07978786122,10.07978786119,10.07978786119,10.07978786119,10.07978786122,10.07978786122,10.07978786126,10.07978786128,10.07978786128,10.07978786128,10.07282375806,8.76175729062,8.80957941492,9.12032117239,10.07978786122,8.47932812352,9.82684977191,10.07978786135,10.07978786135,10.07978786141,10.07978786141,10.07978786135,9.43619100263,10.07978786126,9.61329785387,10.07978786132,10.07978786132,10.07978786162,10.07978786172,10.07978786198,10.07978786155,10.07978786165,10.07978786165,10.07978786165,10.07978786161,10.07978786161,10.07978786168,8.73142573898,7.94533927138,7.53505208762,6.30694363652,4.47841876222,4.22271119342
"t5",1.97196292713,2.5643320426,0,2.7715484109,5.1975093322,7.46732282194,7.46732282234,7.46732282234,7.46732282234,7.46732282234,7.46732282234,7.4673228225,7.4673228225,7.46732282254,7.01162463264,7.46732282244,7.46732282244,7.46732282244,7.46732282244,6.5826094836,6.6120053637,4.50153428836,7.4673228227,6.3057596684,7.4673228229,7.4673228229,7.46732282215,7.46732282215,6.704333988,7.4673228227,7.4673228225,7.46732282255,7.46732282255,6.3022047463,6.1011429991,5.55504201159,6.58589549859,7.46732282209,7.33897781559,7.46732282207,7.46732282207,6.69162440475,7.4673228233,6.3312612644,7.4673228228,7.4673228228,7.4673228227,7.4673228227,7.1314869243,7.4673228228,2.8499214906,3.9660052008,5.00900135065,4.75447179465,4.5620076217,5.7714537014,6.2473033687,7.4673228224,7.4673228224,7.14390063471,2.8827846423,3.1831014814,2.30821429982,9.34676683332,8.74700090742,9.34676683423,9.34676683423,9.34676683381,9.34676683381,9.34676683383,9.34676683383,9.34676683383,9.24545824903,9.34676683382,8.14400720927,5.84037016682,7.23990166926,6.92531757366,5.49843972806,9.34676683407,9.34676683407,9.34676683407,9.34676683404,9.21991035544,8.3249231848,8.85012403445,9.34676683454,8.38981845734,9.34676683411,9.34676683411,9.34676683421,9.34676683421,9.34676683421,9.34676683391,9.34676683391,9.16963130691,9.34676683421,6.49399245231,7.95717065521,9.34676683391,9.3467668339,9.3467668339,9.34676683391,9.34676683391,9.3467668344,9.3467668344,8.58855065791,9.34676683457,9.34676683457,9.34676683458,9.34676683458,9.34676683412,9.34676683412,9.12616091732,9.34676683412,8.63440438291,7.87016189791,6.58713213042,5.98450402105,4.64536178452,3.27028306092,3.11984245512,9.34676683382,9.34676683382,9.34676683382,9.34676683379,9.34676683379,9.34676683379,9.34676683382,9.34676683382,9.34676683386,9.34676683388,9.34676683388,9.34676683388,9.33980273066,8.02873626322,8.07655838752,8.38730014499,9.34676683382,7.74630709612,9.09382874451,9.34676683395,9.34676683395,9.34676683401,9.34676683401,9.34676683395,8.70316997523,9.34676683386,8.88027682647,9.34676683392,9.34676683392,9.34676683422,9.34676683432,9.34676683458,9.34676683415,9.34676683425,9.34676683425,9.34676683425,9.34676683421,9.34676683421,9.34676683428,7.99840471158,7.21231824398,6.80203106022,5.57392260912,3.74539773482,3.48969016602
"t8",3.44239792003,4.0347670355,2.7715484109,0,4.7224973333,6.99231082304,6.99231082344,6.99231082344,6.99231082344,6.99231082344,6.99231082344,6.9923108236,6.9923108236,6.99231082364,6.53661263374,6.99231082354,6.99231082354,6.99231082354,6.99231082354,6.1075974847,6.1369933648,4.02652228946,6.9923108238,5.8307476695,6.992310824,6.992310824,6.99231082325,6.99231082325,6.2293219891,6.9923108238,6.9923108236,6.99231082365,6.99231082365,5.8271927474,5.6261310002,5.08003001269,6.11088349969,6.99231082319,6.86396581669,6.99231082317,6.99231082317,6.21661240585,6.9923108244,5.8562492655,6.9923108239,6.9923108239,6.9923108238,6.9923108238,6.6564749254,6.9923108239,2.3749094917,3.4909932019,4.53398935175,4.27945979575,4.0869956228,5.2964417025,5.7722913698,6.9923108235,6.9923108235,6.66888863581,2.4077726434,2.7080894825,3.77864929272,10.81720182622,10.21743590032,10.81720182713,10.81720182713,10.81720182671,10.81720182671,10.81720182673,10.81720182673,10.81720182673,10.71589324193,10.81720182672,9.61444220217,7.31080515972,8.71033666216,8.39575256656,6.96887472096,10.81720182697,10.81720182697,10.81720182697,10.81720182694,10.69034534834,9.7953581777,10.32055902735,10.81720182744,9.86025345024,10.81720182701,10.81720182701,10.81720182711,10.81720182711,10.81720182711,10.81720182681,10.81720182681,10.64006629981,10.81720182711,7.96442744521,9.42760564811,10.81720182681,10.8172018268,10.8172018268,10.81720182681,10.81720182681,10.8172018273,10.8172018273,10.05898565081,10.81720182747,10.81720182747,10.81720182748,10.81720182748,10.81720182702,10.81720182702,10.59659591022,10.81720182702,10.10483937581,9.34059689081,8.05756712332,7.45493901395,6.11579677742,4.74071805382,4.59027744802,10.81720182672,10.81720182672,10.81720182672,10.81720182669,10.81720182669,10.81720182669,10.81720182672,10.81720182672,10.81720182676,10.81720182678,10.81720182678,10.81720182678,10.81023772356,9.49917125612,9.54699338042,9.85773513789,10.81720182672,9.21674208902,10.56426373741,10.81720182685,10.81720182685,10.81720182691,10.81720182691,10.81720182685,10.17360496813,10.81720182676,10.35071181937,10.81720182682,10.81720182682,10.81720182712,10.81720182722,10.81720182748,10.81720182705,10.81720182715,10.81720182715,10.81720182715,10.81720182711,10.81720182711,10.81720182718,9.46883970448,8.68275323688,8.27246605312,7.04435760202,5.21583272772,4.96012515892
"t33",5.86835884133,6.4607279568,5.1975093322,4.7224973333,0,3.05290528234,3.05290528274,3.05290528274,3.05290528274,3.05290528274,3.05290528274,3.0529052829,3.0529052829,3.05290528294,2.59720709304,3.05290528284,3.05290528284,3.05290528284,3.05290528284,2.168191944,2.1975878241,0.79123163256,4.2215818127,3.0600186584,4.2215818129,4.2215818129,4.22158181215,4.22158181215,3.458592978,4.2215818127,4.2215818125,4.22158181255,4.22158181255,3.0564637363,2.8554019891,2.30930100159,3.34015448859,4.22158181209,4.09323680559,4.22158181207,4.22158181207,4.61872206675,5.3944204853,4.2583589264,5.3944204848,5.3944204848,5.3944204847,5.3944204847,5.0585845863,5.3944204848,2.9154350406,4.5115019706,5.55449812045,5.29996856445,5.1075043915,6.3169504712,6.7928001385,8.0128195922,8.0128195922,7.68939740451,3.4282814121,3.7285982512,6.20461021402,13.24316274752,12.64339682162,13.24316274843,13.24316274843,13.24316274801,13.24316274801,13.24316274803,13.24316274803,13.24316274803,13.14185416323,13.24316274802,12.04040312347,9.73676608102,11.13629758346,10.82171348786,9.39483564226,13.24316274827,13.24316274827,13.24316274827,13.24316274824,13.11630626964,12.221319099,12.74651994865,13.24316274874,12.28621437154,13.24316274831,13.24316274831,13.24316274841,13.24316274841,13.24316274841,13.24316274811,13.24316274811,13.06602722111,13.24316274841,10.39038836651,11.85356656941,13.24316274811,13.2431627481,13.2431627481,13.24316274811,13.24316274811,13.2431627486,13.2431627486,12.48494657211,13.24316274877,13.24316274877,13.24316274878,13.24316274878,13.24316274832,13.24316274832,13.02255683152,13.24316274832,12.53080029711,11.76655781211,10.48352804462,9.88089993525,8.54175769872,7.16667897512,7.01623836932,13.24316274802,13.24316274802,13.24316274802,13.24316274799,13.24316274799,13.24316274799,13.24316274802,13.24316274802,13.24316274806,13.24316274808,13.24316274808,13.24316274808,13.23619864486,11.92513217742,11.97295430172,12.28369605919,13.24316274802,11.64270301032,12.99022465871,13.24316274815,13.24316274815,13.24316274821,13.24316274821,13.24316274815,12.59956588943,13.24316274806,12.77667274067,13.24316274812,13.24316274812,13.24316274842,13.24316274852,13.24316274878,13.24316274835,13.24316274845,13.24316274845,13.24316274845,13.24316274841,13.24316274841,13.24316274848,11.89480062578,11.10871415818,10.69842697442,9.47031852332,7.64179364902,7.38608608022
"t40",8.13817233107,8.73054144654,7.46732282194,6.99231082304,3.05290528234,0,3.6080564384,3.6080564384,3.6080564384,3.6080564384,3.6080564384,3.88668842776,3.88668842776,3.8866884278,3.4309902379,3.8866884277,3.8866884277,3.8866884277,3.8866884277,3.12283963274,3.15223551284,3.0610451223,6.49139530244,5.32983214814,6.49139530264,6.49139530264,6.49139530189,6.49139530189,5.72840646774,6.49139530244,6.49139530224,6.49139530229,6.49139530229,5.32627722604,5.12521547884,4.57911449133,5.60996797833,6.49139530183,6.36305029533,6.49139530181,6.49139530181,6.88853555649,7.66423397504,6.52817241614,7.66423397454,7.66423397454,7.66423397444,7.66423397444,7.32839807604,7.66423397454,5.18524853034,6.78131546034,7.82431161019,7.56978205419,7.37731788124,8.58676396094,9.06261362824,10.28263308194,10.28263308194,9.95921089425,5.69809490184,5.99841174094,8.47442370376,15.51297623726,14.91321031136,15.51297623817,15.51297623817,15.51297623775,15.51297623775,15.51297623777,15.51297623777,15.51297623777,15.41166765297,15.51297623776,14.31021661321,12.00657957076,13.4061110732,13.0915269776,11.664649132,15.51297623801,15.51297623801,15.51297623801,15.51297623798,15.38611975938,14.49113258874,15.01633343839,15.51297623848,14.55602786128,15.51297623805,15.51297623805,15.51297623815,15.51297623815,15.51297623815,15.51297623785,15.51297623785,15.33584071085,15.51297623815,12.66020185625,14.12338005915,15.51297623785,15.51297623784,15.51297623784,15.51297623785,15.51297623785,15.51297623834,15.51297623834,14.75476006185,15.51297623851,15.51297623851,15.51297623852,15.51297623852,15.51297623806,15.51297623806,15.29237032126,15.51297623806,14.80061378685,14.03637130185,12.75334153436,12.15071342499,10.81157118846,9.43649246486,9.28605185906,15.51297623776,15.51297623776,15.51297623776,15.51297623773,15.51297623773,15.51297623773,15.51297623776,15.51297623776,15.5129762378,15.51297623782,15.51297623782,15.51297623782,15.5060121346,14.19494566716,14.24276779146,14.55350954893,15.51297623776,13.91251650006,15.26003814845,15.51297623789,15.51297623789,15.51297623795,15.51297623795,15.51297623789,14.86937937917,15.5129762378,15.04648623041,15.51297623786,15.51297623786,15.51297623816,15.51297623826,15.51297623852,15.51297623809,15.51297623819,15.51297623819,15.51297623819,15.51297623815,15.51297623815,15.51297623822,14.16461411552,13.37852764792,12.96824046416,11.74013201306,9.91160713876,9.65589956996
"t101",8.13817233147,8.73054144694,7.46732282234,6.99231082344,3.05290528274,3.6080564384,0,0.9897420194,1.9354576366,1.9354576366,1.9354576366,3.88668842816,3.88668842816,3.8866884282,3.4309902383,3.8866884281,3.8866884281,3.8866884281,3.8866884281,3.12283963314,3.15223551324,3.0610451227,6.49139530284,5.32983214854,6.49139530304,6.49139530304,6.49139530229,6.49139530229,5.72840646814,6.49139530284,6.49139530264,6.49139530269,6.49139530269,5.32627722644,5.12521547924,4.57911449173,5.60996797873,6.49139530223,6.36305029573,6.49139530221,6.49139530221,6.88853555689,7.66423397544,6.52817241654,7.66423397494,7.66423397494,7.66423397484,7.66423397484,7.32839807644,7.66423397494,5.18524853074,6.78131546074,7.82431161059,7.56978205459,7.37731788164,8.58676396134,9.06261362864,10.28263308234,10.28263308234,9.95921089465,5.69809490224,5.99841174134,8.47442370416,15.51297623766,14.91321031176,15.51297623857,15.51297623857,15.51297623815,15.51297623815,15.51297623817,15.51297623817,15.51297623817,15.41166765337,15.51297623816,14.31021661361,12.00657957116,13.4061110736,13.091526978,11.6646491324,15.51297623841,15.51297623841,15.51297623841,15.51297623838,15.38611975978,14.49113258914,15.01633343879,15.51297623888,14.55602786168,15.51297623845,15.51297623845,15.51297623855,15.51297623855,15.51297623855,15.51297623825,15.51297623825,15.33584071125,15.51297623855,12.66020185665,14.12338005955,15.51297623825,15.51297623824,15.51297623824,15.51297623825,15.51297623825,15.51297623874,15.51297623874,14.75476006225,15.51297623891,15.51297623891,15.51297623892,15.51297623892,15.51297623846,15.51297623846,15.29237032166,15.51297623846,14.80061378725,14.03637130225,12.75334153476,12.15071342539,10.81157118886,9.43649246526,9.28605185946,15.51297623816,15.51297623816,15.51297623816,15.51297623813,15.51297623813,15.51297623813,15.51297623816,15.51297623816,15.5129762382,15.51297623822,15.51297623822,15.51297623822,15.506012135,14.19494566756,14.24276779186,14.55350954933,15.51297623816,13.91251650046,15.26003814885,15.51297623829,15.51297623829,15.51297623835,15.51297623835,15.51297623829,14.86937937957,15.5129762382,15.04648623081,15.51297623826,15.51297623826,15.51297623856,15.51297623866,15.51297623892,15.51297623849,15.51297623859,15.51297623859,15.51297623859,15.51297623855,15.51297623855,15.51297623862,14.16461411592,13.37852764832,12.96824046456,11.74013201346,9.91160713916,9.65589957036
"t102",8.13817233147,8.73054144694,7.46732282234,6.99231082344,3.05290528274,3.6080564384,0.9897420194,0,1.9354576366,1.9354576366,1.9354576366,3.88668842816,3.88668842816,3.8866884282,3.4309902383,3.8866884281,3.8866884281,3.8866884281,3.8866884281,3.12283963314,3.15223551324,3.0610451227,6.49139530284,5.32983214854,6.49139530304,6.49139530304,6.49139530229,6.49139530229,5.72840646814,6.49139530284,6.49139530264,6.49139530269,6.49139530269,5.32627722644,5.12521547924,4.57911449173,5.60996797873,6.49139530223,6.36305029573,6.49139530221,6.49139530221,6.88853555689,7.66423397544,6.52817241654,7.66423397494,7.66423397494,7.66423397484,7.66423397484,7.32839807644,7.66423397494,5.18524853074,6.78131546074,7.82431161059,7.56978205459,7.37731788164,8.58676396134,9.06261362864,10.28263308234,10.28263308234,9.95921089465,5.69809490224,5.99841174134,8.47442370416,15.51297623766,14.91321031176,15.51297623857,15.51297623857,15.51297623815,15.51297623815,15.51297623817,15.51297623817,15.51297623817,15.41166765337,15.51297623816,14.31021661361,12.00657957116,13.4061110736,13.091526978,11.6646491324,15.51297623841,15.51297623841,15.51297623841,15.51297623838,15.38611975978,14.49113258914,15.01633343879,15.51297623888,14.55602786168,15.51297623845,15.51297623845,15.51297623855,15.51297623855,15.51297623855,15.51297623825,15.51297623825,15.33584071125,15.51297623855,12.66020185665,14.12338005955,15.51297623825,15.51297623824,15.51297623824,15.51297623825,15.51297623825,15.51297623874,15.51297623874,14.75476006225,15.51297623891,15.51297623891,15.51297623892,15.51297623892,15.51297623846,15.51297623846,15.29237032166,15.51297623846,14.80061378725,14.03637130225,12.75334153476,12.15071342539,10.81157118886,9.43649246526,9.28605185946,15.51297623816,15.51297623816,15.51297623816,15.51297623813,15.51297623813,15.51297623813,15.51297623816,15.51297623816,15.5129762382,15.51297623822,15.51297623822,15.51297623822,15.506012135,14.19494566756,14.24276779186,14.55350954933,15.51297623816,13.91251650046,15.26003814885,15.51297623829,15.51297623829,15.51297623835,15.51297623835,15.51297623829,14.86937937957,15.5129762382,15.04648623081,15.51297623826,15.51297623826,15.51297623856,15.51297623866,15.51297623892,15.51297623849,15.51297623859,15.51297623859,15.51297623859,15.51297623855,15.51297623855,15.51297623862,14.16461411592,13.37852764832,12.96824046456,11.74013201346,9.91160713916,9.65589957036
"t140",8.13817233147,8.73054144694,7.46732282234,6.99231082344,3.05290528274,3.6080564384,1.9354576366,1.9354576366,0,0.236447302,1.515988156,3.88668842816,3.88668842816,3.8866884282,3.4309902383,3.8866884281,3.8866884281,3.8866884281,3.8866884281,3.12283963314,3.15223551324,3.0610451227,6.49139530284,5.32983214854,6.49139530304,6.49139530304,6.49139530229,6.49139530229,5.72840646814,6.49139530284,6.49139530264,6.49139530269,6.49139530269,5.32627722644,5.12521547924,4.57911449173,5.60996797873,6.49139530223,6.36305029573,6.49139530221,6.49139530221,6.88853555689,7.66423397544,6.52817241654,7.66423397494,7.66423397494,7.66423397484,7.66423397484,7.32839807644,7.66423397494,5.18524853074,6.78131546074,7.82431161059,7.56978205459,7.37731788164,8.58676396134,9.06261362864,10.28263308234,10.28263308234,9.95921089465,5.69809490224,5.99841174134,8.47442370416,15.51297623766,14.91321031176,15.51297623857,15.51297623857,15.51297623815,15.51297623815,15.51297623817,15.51297623817,15.51297623817,15.41166765337,15.51297623816,14.31021661361,12.00657957116,13.4061110736,13.091526978,11.6646491324,15.51297623841,15.51297623841,15.51297623841,15.51297623838,15.38611975978,14.49113258914,15.01633343879,15.51297623888,14.55602786168,15.51297623845,15.51297623845,15.51297623855,15.51297623855,15.51297623855,15.51297623825,15.51297623825,15.33584071125,15.51297623855,12.66020185665,14.12338005955,15.51297623825,15.51297623824,15.51297623824,15.51297623825,15.51297623825,15.51297623874,15.51297623874,14.75476006225,15.51297623891,15.51297623891,15.51297623892,15.51297623892,15.51297623846,15.51297623846,15.29237032166,15.51297623846,14.80061378725,14.03637130225,12.75334153476,12.15071342539,10.81157118886,9.43649246526,9.28605185946,15.51297623816,15.51297623816,15.51297623816,15.51297623813,15.51297623813,15.51297623813,15.51297623816,15.51297623816,15.5129762382,15.51297623822,15.51297623822,15.51297623822,15.506012135,14.19494566756,14.24276779186,14.55350954933,15.51297623816,13.91251650046,15.26003814885,15.51297623829,15.51297623829,15.51297623835,15.51297623835,15.51297623829,14.86937937957,15.5129762382,15.04648623081,15.51297623826,15.51297623826,15.51297623856,15.51297623866,15.51297623892,15.51297623849,15.51297623859,15.51297623859,15.51297623859,15.51297623855,15.51297623855,15.51297623862,14.16461411592,13.37852764832,12.96824046456,11.74013201346,9.91160713916,9.65589957036
"t141",8.13817233147,8.73054144694,7.46732282234,6.99231082344,3.05290528274,3.6080564384,1.9354576366,1.9354576366,0.236447302,0,1.515988156,3.88668842816,3.88668842816,3.8866884282,3.4309902383,3.8866884281,3.8866884281,3.8866884281,3.8866884281,3.12283963314,3.15223551324,3.0610451227,6.49139530284,5.32983214854,6.49139530304,6.49139530304,6.49139530229,6.49139530229,5.72840646814,6.49139530284,6.49139530264,6.49139530269,6.49139530269,5.32627722644,5.12521547924,4.57911449173,5.60996797873,6.49139530223,6.36305029573,6.49139530221,6.49139530221,6.88853555689,7.66423397544,6.52817241654,7.66423397494,7.66423397494,7.66423397484,7.66423397484,7.32839807644,7.66423397494,5.18524853074,6.78131546074,7.82431161059,7.56978205459,7.37731788164,8.58676396134,9.06261362864,10.28263308234,10.28263308234,9.95921089465,5.69809490224,5.99841174134,8.47442370416,15.51297623766,14.91321031176,15.51297623857,15.51297623857,15.51297623815,15.51297623815,15.51297623817,15.51297623817,15.51297623817,15.41166765337,15.51297623816,14.31021661361,12.00657957116,13.4061110736,13.091526978,11.6646491324,15.51297623841,15.51297623841,15.51297623841,15.51297623838,15.38611975978,14.49113258914,15.01633343879,15.51297623888,14.55602786168,15.51297623845,15.51297623845,15.51297623855,15.51297623855,15.51297623855,15.51297623825,15.51297623825,15.33584071125,15.51297623855,12.66020185665,14.12338005955,15.51297623825,15.51297623824,15.51297623824,15.51297623825,15.51297623825,15.51297623874,15.51297623874,14.75476006225,15.51297623891,15.51297623891,15.51297623892,15.51297623892,15.51297623846,15.51297623846,15.29237032166,15.51297623846,14.80061378725,14.03637130225,12.75334153476,12.15071342539,10.81157118886,9.43649246526,9.28605185946,15.51297623816,15.51297623816,15.51297623816,15.51297623813,15.51297623813,15.51297623813,15.51297623816,15.51297623816,15.5129762382,15.51297623822,15.51297623822,15.51297623822,15.506012135,14.19494566756,14.24276779186,14.55350954933,15.51297623816,13.91251650046,15.26003814885,15.51297623829,15.51297623829,15.51297623835,15.51297623835,15.51297623829,14.86937937957,15.5129762382,15.04648623081,15.51297623826,15.51297623826,15.51297623856,15.51297623866,15.51297623892,15.51297623849,15.51297623859,15.51297623859,15.51297623859,15.51297623855,15.51297623855,15.51297623862,14.16461411592,13.37852764832,12.96824046456,11.74013201346,9.91160713916,9.65589957036
