"accepted_species","trait_EB_scaled"
"t59",-0.945924981345883
"t77",-0.865546224175347
"t83",-0.53997034998758
"t84",-0.44415496418617
"t66",-0.409709132060512
"t99",-1.42616968310622
"t100",-1.43876023164429
"t72",-0.519766904388712
"t37",-0.463235919883485
"t14",-0.783152193630322
"t15",-2.71700323414116
"t3",-0.672637773328479
"t9",-0.403056620111269
"t89",0.900737724511932
"t90",0.973905656247676
"t47",-0.012081696869192
"t48",-0.218654828403368
"t32",-0.805352305835078
"t29",-0.195912676796612
"t11",0.00239037938020984
"t51",0.625482197582003
"t52",0.202625177077
"t18",1.13467947979749
"t33",2.36920565964332
"t34",2.56165494445748
"t73",1.57060424817128
"t74",1.9350303321183
"t78",1.82238556101639
"t79",1.83578116350577
"t35",1.44112277396576
"t49",1.71773065267533
"t50",1.50034962358533
"t38",1.66520507183172
"t39",0.817625636804537
"t53",-1.21837825217538
"t54",-1.18548846352839
"t28",-1.0855263290496
"t20",-0.826846528209318
"t21",-0.534811916538713
"t80",-0.609229455280431
"t81",-0.493196855544117
"t67",-0.974250678964216
"t68",-1.07021286909882
"t22",-0.520508397807655
"t42",-1.6003019682037
"t43",-1.08070384831375
"t1",0.367710615682083
"t2",-0.886078307854554
"t91",0.170805542786354
"t92",0.27766407659977
"t25",0.356736540193872
"t26",0.678022833336202
"t23",1.30679858997481
"t44",-0.00350687206771076
"t45",1.33630120764289
"t55",0.338336535817795
"t56",-0.0395697106600928
"t7",0.59944249609265
"t8",1.27573851107967
"t41",0.346341505200101
"t60",-0.403354859460251
"t61",-0.00120519712807435
"t4",1.66782469940794
"t5",0.618910866305203
"t36",0.439550205271032
"t57",0.744670290698312
"t58",0.795983818147155
"t46",0.389424628865007
"t71",0.728204052020962
"t82",1.07092939805624
"t93",0.524917721971107
"t94",0.591063230650013
"t30",0.969390987807249
"t19",1.29493787765677
"t6",0.533824034542329
"t87",-0.504984705285337
"t88",-0.430998120796899
"t95",-1.1480134612237
"t96",-1.05355687802524
"t27",-0.227216571308208
"t12",0.933318082007716
"t62",-0.870077525226931
"t63",-0.827145179260723
"t31",-1.55862624294
"t85",-0.60785252531186
"t86",-0.588158074694704
"t16",0.0462591687469449
"t17",-0.237553856060302
"t97",-0.534622842986851
"t98",-0.44253805882881
"t24",-0.204498763244218
"t10",-0.778082939930244
"t13",-0.840075478258206
"t40",-0.978504955371714
"t75",-0.754856019735815
"t76",-0.67760788446318
"t69",-0.498475523860814
"t70",-0.94725088690005
"t64",-0.675863446102359
"t65",-0.698803629337099
