"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158"
"t2",-0.0507419303168778,-0.0180292902789692,0.00768786404556558,-0.0512497972840356,-0.00178187249492931,-0.00976674469761189,-0.000450997653611975,0.000815985613763834,0.0258279781430598,0.0777577544995863,0.0188099995701915,-0.00802727809622066,0.000256653317566704,-0.00371294781998293,0.000275140187843026,0.0035064616747716,-0.00285763756837588,-0.00277396732616949,-0.000726938806870424,0.000666627941994894,0.0142980716160627,0.00732878913385365,0.00284651015633498,0.0187108438812201,0.00538057852779355,-0.131892920619898,0.0229724365616653,0.0101036354099679,0.0045061441894388,-4.27163586378243e-07,0.00884816818796907,-0.0253071421002548,-0.000105333677878122,-0.000141220251885263,4.16745479064937e-05,0.000382435827482098,-0.000270679664148866,0.00107942766182426,-0.000175103803862368,-0.00836440413410274,-0.00448984425835662,0.000101197153084543,-0.000324521727072341,-1.83575786476124e-05,0.00216816399565365,0.00319057985548446,-0.0832408044518361,0.013744512074703,-0.000150081983120563,0.00325235876239922,-0.0176542356195348,-0.0838748560624041,-0.0435625762100391,0.0032456671914009,0.0169915686655852,0.000188296866193762,0.00737707627655425,-0.00138681768094438,-0.0020423962645728,7.90858525130991e-05,3.98771064230946e-05,-0.0150997535601973,-0.00026751239489701,-0.00575131217238722,-0.000901296332863658,-0.00434121785061431,-0.0546588405234416,-0.00824365052851502,4.35117879037305e-05,0.00748280687745364,-0.15281511012666,0.00051906628425678,0.0153280950715582,0.399132655907225,-0.000159914678099289,-0.0810779048550067,5.37601464608701e-05,1.79888193255411e-14,0.170870607783096,0.0359511921595712,-2.6242801669327e-15,-0.00376812547915628,0.0258619757348173,-0.00784902598361229,0.000810821786378324,1.15649626719608e-05,-0.00954569385459874,-0.000359787423372507,-9.8492445236169e-05,7.40832690426713e-16,9.67986495684545e-16,0.00938565295190781,-7.87861706632668e-16,-0.000524271309881929,-0.00639614259211147,-0.00532256865602181,0.0025977759136345,-0.00292514625842331,-0.000869541185007123,0.0160577784747376,0.00249205765730179,3.1280985168353e-06,1.27734868218811e-07,-0.000443400381879374,-7.83401631986928e-17,0.011592901551688,0.000107287883922507,-3.25166644394865e-05,-1.88351639801964e-15,-2.58902628978823e-05,-0.0612655042683429,-5.64642488318054e-06,0.000184824940138606,5.72741517226659e-16,0.00259187589257963,8.44110500216693e-15,-0.0243052409198119,-3.70894881016755e-15,-0.000408971969159112,-0.000469379778597332,-0.0285894888442617,0.844390664145063,-0.000129436111425354,6.59662231880375e-14,-8.534296220155e-14,0.000720056811192227,0.0383902292109936,1.68004201729387e-14,-0.00758786201906992,0.0017140715820534,0.000731374435531702,-1.75126064154682e-14,-1.03612006567102e-15,0.000292277990860387,8.82948597431263e-15,0.011977895923903,8.44459561075317e-05,3.45980940654637e-15,-5.89183816017857e-06,4.09553855478518e-05,3.80408876711466e-05,-3.95293969540702e-17,-2.33212595109738e-16,-2.83794390668421e-16,-1.54463679249378e-15,1.36001242346277e-15,-1.8723207088971e-16,-1.9586153456912e-15,2.67095001956972e-15,1.93749250412869e-15,-1.88090244644341e-16,-1.72823103936703e-15,9.82406308213902e-15,-7.18521949008809e-16,3.17450030760878e-05,-8.38155710813634e-16,1.14225883021371e-14,-9.73237703645764e-15
"t20",-0.080175295275826,0.0230126488692349,0.007985390665169,-0.0877099673433657,-0.00661307141769493,-0.202297755418779,0.00375655081003504,-0.000883092988413267,-0.00706785915702068,-0.016290010053187,-0.00321631039401451,0.000917313638708001,-0.000259248541746556,0.00105123870861511,-3.21068150257569e-06,-3.61532108159781e-05,-0.00299095472181363,-0.000173192551241025,-9.70234493498852e-05,0.000120232235009132,0.00303167072619349,0.00616261041815134,0.000568480675095528,0.00393732254049452,0.00124622662098146,-0.0369512753551457,0.00703652557518021,-0.00154529507473321,0.00136271701576381,-1.54262208407563e-07,0.0032747930045127,-0.00957863069046923,-4.13126008314229e-05,-6.82532495909046e-05,2.05893542667758e-05,0.000194699713361047,-0.000144030205664253,0.000664790303236288,-0.000165752248725822,-0.0832465688420993,-0.0104276935385222,9.34778052052189e-05,-0.000303294343948397,-1.77100941167864e-05,0.00211886586035317,0.0038183040481816,-0.161299532747428,0.00499176120437512,-0.000135375247083408,0.0203844862749954,-0.0510792262212536,-0.341420949735068,-0.717825589305125,-0.0637618490741866,-0.0656093686426393,0.0227805570860735,-0.0183582307770135,0.00245763363132409,0.00359546152291736,-0.000138304009141956,-0.000455515309871457,0.0125305095786311,0.000165348165973246,0.00222876511413622,0.000180754699395865,0.00084066925900773,0.00899353346542914,-0.00266621066953105,2.05162487833937e-05,0.0108536798849523,-0.381554394290729,-0.00355896954309698,-0.0215944768859355,-0.20627448101639,7.33898149857049e-05,0.240841925574422,-4.83424516789903e-05,-3.09269964992585e-15,-0.088910616415583,-0.0183990452172481,-3.92424254096779e-16,0.00166027439751369,-0.00941057420357302,0.00276667600815874,-0.000233308098767135,-3.07388298152563e-06,0.00247334895140694,8.9095665885169e-05,2.33366919418059e-05,-1.4922223102695e-15,-5.09619782437252e-16,0.000349790183720619,2.27410374970264e-15,0.000107778816646085,0.00129132739035533,0.00104131432276575,-0.000486150423287739,0.000503825065476836,0.00014798432087083,-0.00273129190556947,-0.000405791398449562,-4.75668920870907e-07,-1.9387989011168e-08,6.54852567643124e-05,-9.06700885790604e-16,-0.0130573631796022,-1.49557654771355e-05,4.69178841721367e-06,4.92631835665698e-15,5.09151792589751e-06,0.0453580517895598,1.7749837753791e-07,-7.32479938336175e-06,-5.8278251903139e-16,-0.00013721818785616,2.38293322537697e-15,0.00190550989153969,6.08183418171027e-15,1.8877575106171e-05,2.05603021161296e-05,0.00124781010513712,-0.0360405667429981,5.4680780812589e-06,-2.90160481670119e-15,-1.62848449927051e-15,-2.79814001897538e-05,0.000696478642871409,2.71768397476983e-16,0.000273000671301015,-5.7731399172531e-05,-2.43164647986219e-05,-1.77532097316947e-15,-2.96038345070137e-17,-5.6815863536055e-06,9.2800316133091e-15,-0.000188853504979504,-1.23453418148876e-06,-4.42345536006109e-15,3.00165889966197e-08,1.21002379649165e-05,-7.63881408719709e-09,-1.69445290041589e-16,1.65134456201435e-16,-3.75984971947979e-16,-7.12604461600082e-15,8.42515569507168e-16,1.90859457255165e-15,-6.12502280118894e-16,7.00550433415033e-16,-3.55799281954309e-15,5.22230599237058e-16,-2.7234554773074e-15,7.80372332646005e-15,-2.8293200225058e-16,6.46112735072275e-07,-1.13869514957844e-15,9.90788776937194e-15,-1.09106030991964e-14
"t36",-0.085429307579259,0.0263089677588029,0.0100883886814742,-0.116654652884512,-0.0093555557004111,-0.300797640479078,0.00581195959780446,-0.00165958416415973,-0.0241424628168684,-0.0690365006056701,-0.0165691148660129,0.00762963752923292,0.0077016726876438,-0.0102692057408963,2.00765621108903e-05,0.000218615884942729,0.00782796597297504,0.000323436310955674,8.36454382348354e-05,-6.26890712247658e-05,-0.00132922190495963,-0.00254619533651234,-0.00019161568160567,-0.00118347901186495,-0.000279735626066447,0.003176150632624,-0.000344414484055838,5.90574402765248e-05,-2.32187351874979e-05,-1.04427050341181e-08,0.00025798404333398,-0.00084842988744778,-4.27696844023504e-06,-1.21708058303972e-05,3.81237979135007e-06,3.78266215021749e-05,-2.985866281222e-05,0.000165451754792476,-6.88035654276822e-05,-0.0713641744709521,-0.00123299444695909,2.6107000214558e-05,-8.53866949519551e-05,-5.08850339373907e-06,0.000613543585169164,0.00121512283404859,-0.0569254141527791,0.00184477536980333,-5.0411503579496e-05,0.00798580901184597,-0.0209946857201914,-0.14528688443219,-0.327147244274717,-0.0303310398860859,-0.0338667640922026,0.011839449820972,-0.0100423562958933,0.00143782306694573,0.00210681876761053,-8.11699790165039e-05,-0.000277437279890564,0.00972200848724257,0.000155726492232629,0.0032894237232086,0.000624857790273167,0.00305299864801225,0.0863378989386152,0.00985749431754663,-6.11616212266932e-05,-0.0210418284118224,0.661286275918379,0.0048141773334423,0.0210271333681385,0.0198745132000612,9.25857745218019e-06,-0.532145485987764,6.35433077012682e-05,-2.7167860687322e-15,0.080368671099169,0.0154640516900092,3.80630124247441e-16,-0.0010270114718498,0.00403370796956045,-0.00111325525390492,6.1003732819204e-05,6.6631226974452e-07,-0.000503110979221151,-1.60993943881277e-05,-3.72047472444557e-06,1.00448752267364e-15,4.81449881516224e-16,-4.39816215323266e-05,-3.7033376808518e-15,-1.16136567904217e-05,-0.000129002046778387,-9.14380680780827e-05,3.505459703031e-05,-2.27007274046311e-05,-6.11267889564773e-06,0.000112343282954504,1.1213856454594e-05,2.69090383519357e-09,9.70657065545711e-11,3.98446337784649e-07,1.40764706697377e-15,-0.000458059094862425,-5.72017218286473e-07,1.8212392107071e-07,-3.12761648744315e-15,2.27529673487027e-07,0.00228172785941238,1.11791577245952e-08,-4.794147518283e-07,4.79562063985404e-16,-1.11912520286082e-05,-3.29564653049397e-16,0.000163686713933273,-2.74921118764043e-15,1.91079022539825e-06,2.17036085209304e-06,0.000132067140486512,-0.00387510094167268,5.92041112859696e-07,-1.27356662798337e-16,5.92313908143098e-15,-3.21123994286926e-06,8.06392260200781e-05,-1.91943720256178e-15,3.19860594770055e-05,-6.99563437294825e-06,-2.96243432040542e-06,3.65708819297445e-16,5.95467694435344e-16,-8.00395455801249e-07,-3.91168709891936e-15,-2.75045586575892e-05,-1.81613867799624e-07,1.56322624202285e-15,4.77451075094046e-09,1.98666766898361e-06,-1.26079143404854e-09,-4.80657533002108e-16,1.37215775064562e-16,-7.74049889528346e-17,5.94585435506994e-15,-1.71905859367755e-16,7.81098022463032e-16,-7.05234277461536e-16,1.3959623635461e-15,8.44917311915408e-15,-1.35076748920714e-15,-2.78679756776744e-15,9.31011217115567e-15,-1.51763100168064e-16,1.22385544965809e-07,-6.93164355675054e-16,9.78025912375427e-15,-9.264924612855e-15
"t70",-0.0875507167476048,0.0276479874028157,0.0109491280117955,-0.128542618987613,-0.0104862614949219,-0.341524648806702,0.00666363753071515,-0.00198422911853789,-0.0314034109993145,-0.0915499573700964,-0.0222835326562178,0.0105152627710104,0.0111545437521957,-0.0151975203215758,3.02452142553842e-05,0.00032989511321152,0.0126036198796255,0.000544150762299455,0.000165808369331756,-0.000147610784029179,-0.00336981028243484,-0.00663257430772997,-0.000551717137661202,-0.00362276116642392,-0.00101666890599446,0.0233034830821407,-0.00410149731179653,0.000879642285500488,-0.000739429629403255,6.81894179618587e-08,-0.00140779058471358,0.00401748924062751,1.66909458697676e-05,2.34304865491816e-05,-6.99865082747571e-06,-6.54847229419771e-05,4.80199011098653e-05,-0.000232832051042848,0.000152458826152852,0.247511226771793,-0.00585736804838548,-1.94129206298695e-06,7.34792497773692e-06,5.71970497202508e-07,-7.43699994608421e-05,-0.000221184177972114,0.0104262889545618,-0.000318126034895529,8.58519776482039e-06,-0.00123110172402701,0.00287736262633228,0.0180423680654562,0.0322575703178424,0.00251626305538457,0.00184525138583966,-0.000618071730417702,0.000357027954613342,-2.15800566495672e-05,-3.06429929954183e-05,1.14276392190379e-06,9.42696724303819e-07,0.00055494162305746,1.50313127513112e-05,0.000553293749139617,0.000159774149285772,0.0007916225269091,0.0265216283806864,0.00438150363347046,-2.90200843719483e-05,-0.0120021655135526,0.401838288869612,0.00346453050195657,0.0203788894513938,0.322510945236298,-0.000139976462590437,0.712507317922783,-6.38824389730872e-05,4.93247392143734e-16,-0.0579111581468783,-0.0102987371238514,-5.70863486344199e-15,0.000470602264360309,-0.00111746667683133,0.000281813360603895,-8.0959234120897e-06,-6.48050559271991e-08,4.37182491622389e-05,1.11851436224679e-06,1.98570228177359e-07,4.27601229743263e-16,1.29415546700654e-15,1.23998607725554e-06,1.03382817505667e-15,1.72636436167464e-07,1.16832072682342e-06,1.15962906516859e-08,4.02237737530766e-07,-7.15797525474056e-07,-2.0982883536356e-07,3.87099557925673e-06,4.99664346681789e-07,1.64650817296935e-10,5.99127285902588e-12,2.79698649243183e-08,1.52927546424728e-16,-4.25701683192306e-05,-5.46105832351747e-08,1.74707426373328e-08,4.28961948301944e-15,2.29031368016495e-08,0.000240099397149015,1.29329093734625e-09,-5.64517879693986e-08,1.33547113604701e-15,-1.47105428567298e-06,-4.57212709647511e-15,2.21326947908102e-05,3.65283997240998e-15,2.84274772843922e-07,3.31411183101762e-07,2.01998953955253e-05,-0.000598639329793843,9.18671942193876e-08,2.75316423849919e-16,-7.26307118178149e-15,-5.17492942507053e-07,1.30713465860636e-05,-2.79767581309044e-16,5.22607766231136e-06,-1.16931163760562e-06,-4.96991644677238e-07,4.64812139160484e-15,-3.93741811282107e-16,-1.49018670084713e-07,3.70642056120862e-16,-5.25143163082348e-06,-3.49439760348382e-08,1.76320216697806e-15,9.7701620104298e-10,4.17180338699489e-07,-2.65905209207936e-10,-3.95106999216649e-17,1.06261791485376e-15,-3.87873534250671e-16,3.85438470740687e-15,4.52663169776947e-16,8.88385502540004e-16,-5.61206167628277e-16,8.73372294533512e-16,-7.36582003023682e-15,-3.15353744699294e-16,-1.60226243120074e-15,5.63465054890006e-15,-4.57893995209204e-16,2.90665978316831e-08,-4.56089594719317e-16,8.59355897517831e-15,-9.48624817196213e-15
"t132",-0.0880459368398688,0.0279616405117248,0.0111516138426919,-0.131344740016887,-0.0107533636730814,-0.351161101424371,0.00686539990071933,-0.00206153192006899,-0.0331492201806129,-0.0969745445109256,-0.0236625099671566,0.0112134236223829,0.0119942200299801,-0.0163985750037843,3.27276841195027e-05,0.000357066085083053,0.0137768237365013,0.000598586218495642,0.000186345979992572,-0.000169096747884818,-0.00388850743756218,-0.00767299042169414,-0.000643925514903882,-0.00424939882017839,-0.00120754171808037,0.0286375368166957,-0.00510620627074382,0.0010997306047751,-0.000932751683341324,9.01813927187374e-08,-0.0018766371148786,0.0053953526671375,2.26889837042496e-05,3.44238262645237e-05,-1.03712201153068e-05,-9.81939853023094e-05,7.32724137063422e-05,-0.000375848419187033,0.000267970975458589,0.441239909642607,-0.0107020559033265,-3.90609671581003e-06,1.48484376565581e-05,1.16947852889425e-06,-0.000152793229871405,-0.000489405916874526,0.025977568905334,-0.000847981899026535,2.3163018992159e-05,-0.0036291925490834,0.00935421537290117,0.0635887482761485,0.137571890060425,0.0124221535107683,0.0131891239277897,-0.00459185026063596,0.00377907666169287,-0.00052130213488357,-0.000763217052581495,2.93800035618714e-05,9.85180357131953e-05,-0.00312318801865532,-4.74719321048785e-05,-0.000946259238142846,-0.000178326913143876,-0.000872022058936927,-0.0250971372180483,-0.00313584480110188,1.99202121789761e-05,0.00740969050326778,-0.240105161161744,-0.00191359178104663,-0.0100698758217576,-0.117277222965567,4.8878939913925e-05,-0.200591147021522,1.66341390878953e-05,-9.78805351887403e-17,0.0133285144038364,0.00228732343497709,2.54650330609383e-15,-8.44740403731753e-05,0.000127583346346643,-2.87756993828888e-05,1.68621169747843e-07,-7.6333345343403e-10,9.72837681135087e-07,4.57394193397256e-08,1.17811781114557e-08,-2.4328318001548e-16,-1.89432830818347e-16,1.1231940982067e-07,-5.02343276550303e-16,1.87044766547718e-08,1.35937655328664e-07,1.49561777448414e-09,5.86963443235033e-08,-1.26437698137857e-07,-3.79901049540784e-08,7.01652604887101e-07,9.86686343383244e-08,3.70446537367098e-11,1.35415088620975e-12,6.71816790742451e-09,9.39130890663159e-17,-1.18989491983959e-05,-1.55068339285872e-08,4.97488658235412e-09,-2.53447303583052e-15,6.71219206186818e-09,7.22971225100002e-05,4.1332708534565e-10,-1.8247519847228e-08,-1.9809346786871e-16,-5.11116460119349e-07,-1.21260908915543e-15,7.83702295070266e-06,-3.02343077300937e-15,1.07425157627451e-07,1.2750593232191e-07,7.78053029619908e-06,-0.000232176540597928,3.57394025668996e-08,-6.63265517221257e-16,4.47830375813295e-15,-2.06678758199458e-07,5.24182014981743e-06,-1.40517701799757e-15,2.10734564622789e-06,-4.79062134958155e-07,-2.04139380050131e-07,-1.8097248013496e-16,2.57770752248202e-15,-6.58436160392694e-08,1.51373513591274e-14,-2.36165767397278e-06,-1.58000408743346e-08,-3.44380185008478e-15,4.61203151988007e-10,2.00498335887507e-07,-1.281650992441e-10,5.44869668043623e-15,1.4579489261025e-14,4.61916037271808e-15,-0.707106781186545,1.54783656614569e-13,-1.65576356511041e-14,-6.76600270554862e-15,2.27693700930724e-14,8.91208655128573e-14,1.57283148302392e-15,-6.67377756294949e-16,1.36479048455979e-14,2.70219936128778e-15,1.52016023225696e-08,-2.09470871049043e-15,2.05459040016947e-14,-1.16591329949346e-14
"t133",-0.0880459368398688,0.0279616405117249,0.0111516138426919,-0.131344740016887,-0.0107533636730813,-0.351161101424371,0.00686539990071926,-0.00206153192006904,-0.033149220180613,-0.0969745445109258,-0.0236625099671565,0.011213423622383,0.0119942200299799,-0.0163985750037845,3.27276841195944e-05,0.000357066085082948,0.0137768237365005,0.000598586218495261,0.000186345979992252,-0.000169096747884872,-0.00388850743756159,-0.00767299042169374,-0.000643925514904137,-0.00424939882017868,-0.00120754171808068,0.0286375368166956,-0.00510620627074397,0.00109973060477608,-0.000932751683340863,9.01813926736208e-08,-0.00187663711487905,0.00539535266713858,2.26889837036653e-05,3.44238262649603e-05,-1.03712201149409e-05,-9.81939853027255e-05,7.32724137062044e-05,-0.000375848419187312,0.000267970975460561,0.441239909642604,-0.0107020559033233,-3.90609671493805e-06,1.48484376571093e-05,1.16947852920679e-06,-0.000152793229870551,-0.00048940591687474,0.0259775689053333,-0.000847981899025444,2.31630189932084e-05,-0.00362919254908223,0.00935421537289988,0.0635887482761452,0.137571890060418,0.0124221535107681,0.0131891239277889,-0.00459185026063513,0.00377907666169317,-0.000521302134883232,-0.000763217052582353,2.9380003560671e-05,9.85180357140754e-05,-0.00312318801865482,-4.74719321047412e-05,-0.000946259238143227,-0.000178326913145156,-0.000872022058933692,-0.025097137218045,-0.00313584480110292,1.99202121789008e-05,0.00740969050326869,-0.240105161161753,-0.00191359178104533,-0.010069875821758,-0.117277222965574,4.88789399125122e-05,-0.200591147021517,1.66341390905957e-05,7.1767524150496e-16,0.0133285144038329,0.00228732343497893,2.21462791596452e-15,-8.44740403731481e-05,0.000127583346345317,-2.87756993834143e-05,1.68621168265505e-07,-7.6333482910871e-10,9.72837679156905e-07,4.57394193355379e-08,1.17811763959629e-08,-3.40297597210363e-16,-8.73809387425704e-16,1.12319407456811e-07,4.54404886388372e-16,1.87044783298252e-08,1.35937653502407e-07,1.49561602466315e-09,5.86963427552591e-08,-1.26437695891062e-07,-3.79901057312159e-08,7.01652603201194e-07,9.86686323188623e-08,3.70412855779196e-11,1.3500741448467e-12,6.71816576962823e-09,-1.39028913027606e-16,-1.18989491830024e-05,-1.5506835088977e-08,4.97488894389984e-09,-3.80437050603228e-16,6.71218806956325e-09,7.22971225080371e-05,4.13322889450129e-10,-1.82475226942976e-08,-1.55118205726109e-15,-5.11116456622499e-07,4.05887172224369e-15,7.8370229505158e-06,9.45947439970178e-16,1.07425156470426e-07,1.2750592562577e-07,7.78053029625253e-06,-0.000232176540589841,3.57393998117255e-08,4.10037120182418e-16,-1.72381620171372e-15,-2.06678765586154e-07,5.24182014699699e-06,2.79324481143778e-15,2.10734564689443e-06,-4.79062132731834e-07,-2.0413938234537e-07,-6.73666317451951e-15,-2.57079599883429e-15,-6.5843614896256e-08,-1.523118811379e-14,-2.36165768497927e-06,-1.5800054181921e-08,3.06607458296958e-15,4.61179633537639e-10,2.00498349629278e-07,-1.28194726107349e-10,-5.586081090468e-15,-1.41924031664629e-14,-5.39594521387542e-15,0.707106781186549,-1.530460220469e-13,1.78267918677527e-14,4.30492067088972e-15,-1.96537391888622e-14,-8.14089520870037e-14,5.66244848871823e-16,-3.24407749857874e-15,1.51288268853321e-15,-3.01413679520048e-15,1.52015918474304e-08,-2.45864713677861e-16,2.86005098151108e-15,-8.52029108486051e-15
"t119",-0.087641033039582,0.0277033146987214,0.0109833036174877,-0.129005584138877,-0.0105293276625743,-0.343049491002058,0.00669510695630853,-0.00199554100454083,-0.0316257365696106,-0.0922176081947348,-0.0224489943682636,0.0105953049433553,0.0112418492544649,-0.0153169073991589,3.04826842257484e-05,0.000332484732302971,0.0126997383359211,0.000548128698148348,0.000166663597601561,-0.000147856689669783,-0.00336948454091439,-0.00662744606391953,-0.000549855155320044,-0.0036045535975988,-0.00100673383465122,0.0226584369218034,-0.00395085587798235,0.000844499583295981,-0.000704426633735968,6.13697286455754e-08,-0.00125080851895943,0.00352295622937337,1.42894212871777e-05,1.52086653310357e-05,-4.30700709178313e-06,-3.69568605874281e-05,2.29171482487164e-05,-1.35737636151855e-05,-0.000234532647863256,-0.517473568264113,0.0208640342417345,-5.31758026717822e-05,0.000169240859898695,9.41741063199798e-06,-0.00110657779558217,-0.00163446652083951,0.0582884459539477,-0.00169803376591045,4.56293822852647e-05,-0.00649648581806586,0.0155587675711769,0.101081053748213,0.20282919449633,0.0176024097041028,0.0175228810289441,-0.00607121586001546,0.00482840508648866,-0.000639832200921763,-0.000935921922272651,3.59962427697429e-05,0.000118292604445294,-0.00336047017933702,-4.76347549724838e-05,-0.000837845999557381,-0.000136623178405975,-0.000664323866966379,-0.0177797237891028,-0.00185427934055654,1.13809377935194e-05,0.00383236585687202,-0.119933610963868,-0.000870213657516729,-0.00388457213375965,-0.018206164574044,5.84397770308812e-06,0.0190172463980352,-3.0613601175485e-06,6.64801030353473e-17,-0.00452567596220023,-0.000887514683894367,1.27425899096156e-15,6.04366901718673e-05,-0.000215156757826108,5.7569717675457e-05,-2.28771156139055e-06,-2.03195166810779e-08,1.41402598972869e-05,3.81387683728916e-07,7.11341482310298e-08,-4.27557783283029e-16,-8.87773403872148e-16,4.80205125071872e-07,1.3817277737907e-15,6.96843904129403e-08,4.80181747918807e-07,4.90004992019565e-09,1.7617703689434e-07,-3.33373453019467e-07,-9.85564299057252e-08,1.81891898875215e-06,2.42026758207644e-07,8.37714686741053e-11,3.04900666116946e-12,1.46043049423382e-08,-3.05020040043006e-16,-2.36823537086961e-05,-3.05892219476781e-08,9.79799887938192e-09,2.26589432530251e-15,1.30079261304087e-08,0.000138015810210206,7.6371197307807e-10,-3.35096556252346e-08,-8.65679533684111e-16,-9.03072548178417e-07,5.62808158870885e-16,1.37094337142078e-05,6.48781130137926e-15,1.81665548197053e-07,2.13642736135956e-07,1.30290308696172e-05,-0.000387425192194955,5.95435073908989e-08,1.35470323453464e-15,2.39055956839223e-15,-3.39758874846197e-07,8.59920716761746e-06,3.79452473674313e-15,3.44743624918617e-06,-7.77432480737098e-07,-3.30852625925685e-07,1.06057657750863e-14,1.43752243319515e-14,-1.02889723189741e-07,0.707106781186547,-3.65829120450585e-06,-2.44096120671446e-08,-9.38975112044696e-15,6.97565119313333e-10,3.0060151139159e-07,-1.91891937706058e-10,-6.47201920325904e-15,7.24193804088203e-15,-1.52301763277313e-15,1.6681100944993e-14,-2.70639444159897e-15,-7.83826183292415e-16,1.01930936741684e-15,2.06440817762574e-15,-1.67738367649288e-15,-5.4536026318584e-16,-4.45953199337265e-15,5.75784195090623e-15,2.83054938235721e-16,2.18725342401553e-08,-2.16032009996134e-15,1.23751347901542e-14,-1.09988709466124e-14
"t120",-0.087641033039582,0.0277033146987214,0.0109833036174876,-0.129005584138877,-0.0105293276625742,-0.343049491002058,0.00669510695630855,-0.00199554100454095,-0.0316257365696105,-0.0922176081947347,-0.0224489943682634,0.0105953049433552,0.0112418492544651,-0.0153169073991588,3.04826842256382e-05,0.000332484732302584,0.0126997383359212,0.000548128698148586,0.000166663597601293,-0.000147856689669574,-0.00336948454091381,-0.00662744606391919,-0.000549855155319829,-0.00360455359759853,-0.00100673383465095,0.0226584369218018,-0.0039508558779823,0.000844499583296576,-0.000704426633736939,6.13697287703387e-08,-0.00125080851895922,0.00352295622937289,1.42894212868354e-05,1.52086653309384e-05,-4.30700709155705e-06,-3.69568605874846e-05,2.29171482481751e-05,-1.35737636147818e-05,-0.000234532647862556,-0.517473568264112,0.0208640342417354,-5.31758026728539e-05,0.000169240859899077,9.41741063231973e-06,-0.00110657779558222,-0.00163446652083951,0.058288445953946,-0.00169803376591105,4.56293822852112e-05,-0.00649648581806578,0.015558767571176,0.10108105374821,0.202829194496322,0.0176024097041007,0.0175228810289438,-0.00607121586001433,0.00482840508648833,-0.000639832200921042,-0.000935921922272882,3.59962427698426e-05,0.000118292604448418,-0.00336047017933824,-4.76347549750624e-05,-0.000837845999556222,-0.000136623178405455,-0.000664323866965334,-0.0177797237891002,-0.00185427934055358,1.13809377947493e-05,0.003832365856873,-0.119933610963873,-0.000870213657517373,-0.00388457213376016,-0.0182061645740558,5.84397770229821e-06,0.0190172463980437,-3.06136011870733e-06,7.11205470686172e-16,-0.00452567596220803,-0.000887514683895343,6.1103703567382e-16,6.04366901711483e-05,-0.000215156757827561,5.75697176756039e-05,-2.28771156008979e-06,-2.03195191690799e-08,1.41402599002634e-05,3.81387681806405e-07,7.11341515269023e-08,3.14725401568486e-16,3.18398242386338e-17,4.80205125043221e-07,8.08452395964099e-17,6.96843923947195e-08,4.80181750131366e-07,4.90005619441941e-09,1.76177030850109e-07,-3.33373451976102e-07,-9.85564271189054e-08,1.81891898473293e-06,2.42026756178621e-07,8.376341377487e-11,3.05291920399633e-12,1.46043083653725e-08,5.13895999980249e-16,-2.36823537053411e-05,-3.05892240189663e-08,9.79800291717191e-09,-2.75476162204935e-16,1.30079274344586e-08,0.000138015810208183,7.63706138023713e-10,-3.35096548885484e-08,1.44811967006266e-16,-9.03072549855834e-07,-6.67221243287415e-16,1.37094337174106e-05,-8.63555443567711e-15,1.81665533266078e-07,2.1364273094701e-07,1.30290308674522e-05,-0.000387425192176168,5.95435082627652e-08,-1.80131006088777e-15,1.38675121478185e-16,-3.3975887460336e-07,8.59920716010849e-06,-2.78798934814323e-15,3.44743624273219e-06,-7.77432494480384e-07,-3.30852626250085e-07,-1.0787516283081e-14,-1.43183269533155e-14,-1.02889577265688e-07,-0.707106781186548,-3.65829104360916e-06,-2.44095151622475e-08,1.10921992694607e-14,6.97564523323058e-10,3.00601490367358e-07,-1.91898484158163e-10,6.18032024167323e-15,-6.53614599733688e-15,3.56018074115357e-16,-1.37806432931598e-14,4.48569608591053e-15,2.44703775168994e-15,-3.00511536228223e-15,7.77160126912602e-16,1.47113092588152e-15,1.36581229593305e-15,4.57088626644489e-16,9.35592271365424e-15,-5.2378366726707e-16,2.18725324782717e-08,4.84354793411282e-16,8.35582829017369e-15,-9.26064842625216e-15
