"","t6","t33","t34","t4","t50","t59","t60","t5","t12","t15","t39","t75","t76","t52","t23","t19","t41","t42","t35","t27","t28","t26","t73","t74","t124","t125","t10","t16","t81","t82","t63","t98","t99","t14","t45","t70","t104","t105","t2","t43","t44","t29","t120","t121","t132","t133","t111","t109","t110","t53","t54","t55","t56","t9","t68","t69","t71","t72","t40","t51","t79","t91","t119","t138","t139","t85","t101","t152","t153","t17","t67","t77","t78","t88","t93","t126","t127","t86","t87","t61","t62","t114","t134","t135","t96","t97","t95","t148","t149","t115","t116","t90","t122","t123","t108","t83","t84","t80","t102","t103","t13","t11","t38","t66","t112","t113","t21","t48","t49","t32","t24","t64","t65","t57","t58","t130","t131","t106","t107","t100","t128","t129","t94","t92","t136","t137","t47","t46","t20","t36","t37","t22","t150","t151","t140","t142","t143","t89","t117","t118","t146","t147","t144","t145","t141","t18","t25","t30","t31","t3","t1","t7","t8"
"t6",0,2.69060115596,2.24262054796,1.00829725786,3.94198443092,3.24789170466,3.18395485326,1.32537750362,5.87590629123,4.44258132523,6.06441420237,6.06441420207,6.06441420207,5.22166657457,4.5438748619,5.29126931837,5.43401342786,6.00807075446,6.06441420256,5.63949792387,5.91086803787,4.86196481921,6.06441420166,5.61384660806,6.06441420166,6.06441420166,3.95248894494,4.52121648067,6.06441420217,6.06441420217,6.06441420217,6.06441420217,6.06441420217,5.43552618796,6.06441420236,6.06441420216,6.06441420216,6.06441420216,4.88375692331,6.52890191081,6.06014199851,5.43330352431,6.52890191124,6.52890191124,6.52890191114,6.52890191114,6.52890191114,6.52890191114,6.52890191114,6.52890191134,5.59694381714,6.52890191124,6.52890191124,4.66317204414,6.52890191101,6.32982800581,6.52890191128,6.52890191128,5.38258641458,6.52890191153,6.52890191123,6.52890191124,6.52890191124,6.52890191133,6.52890191133,6.52890191131,6.52890191128,6.528901911301,6.528901911301,6.52890191081,6.52890191111,6.52890191111,6.52890191111,6.29696172768,6.52890191119,6.52890191109,6.52890191109,6.18601969027,6.52890191117,6.52890191117,6.52890191109,6.52890191119,6.52890191119,6.52890191119,6.52890191104,6.52890191104,6.528901911056,6.528901911086,6.528901911086,6.528901911056,6.528901911056,6.528901911036,6.52890191158,6.52890191158,6.52890191158,6.52890191121,6.52890191121,6.52890191118,6.33886266428,6.52890191128,4.73918875078,4.71907981848,5.70598972528,6.52890191118,6.52890191118,6.52890191118,5.03892091148,6.52890191087,6.27313404547,6.52890191127,5.16432469077,6.35720913737,6.13240030537,5.68728606617,6.52890191097,6.52890191107,6.52890191107,6.52890191106,6.52890191106,6.36987479301,6.52890191159,6.52890191159,6.52890191159,6.52890191154,6.52890191154,6.52890191154,5.58057820295,6.32323055851,4.86095897606,6.03391852001,5.75826654121,5.38327340801,6.52890191124,6.52890191124,6.52890191123,6.52890191124,6.52890191124,6.52890191121,6.52890191126,6.52890191126,6.5289019113,6.5289019113,6.528901911055,6.501458082245,6.52890191105,5.60378997221,5.77706407491,6.52890191115,6.52890191115,2.80194464451,5.64103615686,7.97348057366,7.38323446826
"t33",2.69060115596,0,2.373914608,3.5698131459,6.50350031896,5.8094075927,5.7454707413,3.88689339166,8.43742217927,7.00409721327,8.62593009041,8.62593009011,8.62593009011,7.78318246261,7.10539074994,7.85278520641,7.9955293159,8.5695866425,8.6259300906,8.20101381191,8.47238392591,7.42348070725,8.6259300897,8.1753624961,8.6259300897,8.6259300897,6.51400483298,7.08273236871,8.62593009021,8.62593009021,8.62593009021,8.62593009021,8.62593009021,7.997042076,8.6259300904,8.6259300902,8.6259300902,8.6259300902,7.44527281135,9.09041779885,8.62165788655,7.99481941235,9.09041779928,9.09041779928,9.09041779918,9.09041779918,9.09041779918,9.09041779918,9.09041779918,9.09041779938,8.15845970518,9.09041779928,9.09041779928,7.22468793218,9.09041779905,8.89134389385,9.09041779932,9.09041779932,7.94410230262,9.09041779957,9.09041779927,9.09041779928,9.09041779928,9.09041779937,9.09041779937,9.09041779935,9.09041779932,9.090417799341,9.090417799341,9.09041779885,9.09041779915,9.09041779915,9.09041779915,8.85847761572,9.09041779923,9.09041779913,9.09041779913,8.74753557831,9.09041779921,9.09041779921,9.09041779913,9.09041779923,9.09041779923,9.09041779923,9.09041779908,9.09041779908,9.090417799096,9.090417799126,9.090417799126,9.090417799096,9.090417799096,9.090417799076,9.09041779962,9.09041779962,9.09041779962,9.09041779925,9.09041779925,9.09041779922,8.90037855232,9.09041779932,7.30070463882,7.28059570652,8.26750561332,9.09041779922,9.09041779922,9.09041779922,7.60043679952,9.09041779891,8.83464993351,9.09041779931,7.72584057881,8.91872502541,8.69391619341,8.24880195421,9.09041779901,9.09041779911,9.09041779911,9.0904177991,9.0904177991,8.93139068105,9.09041779963,9.09041779963,9.09041779963,9.09041779958,9.09041779958,9.09041779958,8.14209409099,8.88474644655,7.4224748641,8.59543440805,8.31978242925,7.94478929605,9.09041779928,9.09041779928,9.09041779927,9.09041779928,9.09041779928,9.09041779925,9.0904177993,9.0904177993,9.09041779934,9.09041779934,9.090417799095,9.062973970285,9.09041779909,8.16530586025,8.33857996295,9.09041779919,9.09041779919,5.36346053255,8.2025520449,10.5349964617,9.9447503563
"t34",2.24262054796,2.373914608,0,3.1218325379,6.05551971096,5.3614269847,5.2974901333,3.43891278366,7.98944157127,6.55611660527,8.17794948241,8.17794948211,8.17794948211,7.33520185461,6.65741014194,7.40480459841,7.5475487079,8.1216060345,8.1779494826,7.75303320391,8.02440331791,6.97550009925,8.1779494817,7.7273818881,8.1779494817,8.1779494817,6.06602422498,6.63475176071,8.17794948221,8.17794948221,8.17794948221,8.17794948221,8.17794948221,7.549061468,8.1779494824,8.1779494822,8.1779494822,8.1779494822,6.99729220335,8.64243719085,8.17367727855,7.54683880435,8.64243719128,8.64243719128,8.64243719118,8.64243719118,8.64243719118,8.64243719118,8.64243719118,8.64243719138,7.71047909718,8.64243719128,8.64243719128,6.77670732418,8.64243719105,8.44336328585,8.64243719132,8.64243719132,7.49612169462,8.64243719157,8.64243719127,8.64243719128,8.64243719128,8.64243719137,8.64243719137,8.64243719135,8.64243719132,8.642437191341,8.642437191341,8.64243719085,8.64243719115,8.64243719115,8.64243719115,8.41049700772,8.64243719123,8.64243719113,8.64243719113,8.29955497031,8.64243719121,8.64243719121,8.64243719113,8.64243719123,8.64243719123,8.64243719123,8.64243719108,8.64243719108,8.642437191096,8.642437191126,8.642437191126,8.642437191096,8.642437191096,8.642437191076,8.64243719162,8.64243719162,8.64243719162,8.64243719125,8.64243719125,8.64243719122,8.45239794432,8.64243719132,6.85272403082,6.83261509852,7.81952500532,8.64243719122,8.64243719122,8.64243719122,7.15245619152,8.64243719091,8.38666932551,8.64243719131,7.27785997081,8.47074441741,8.24593558541,7.80082134621,8.64243719101,8.64243719111,8.64243719111,8.6424371911,8.6424371911,8.48341007305,8.64243719163,8.64243719163,8.64243719163,8.64243719158,8.64243719158,8.64243719158,7.69411348299,8.43676583855,6.9744942561,8.14745380005,7.87180182125,7.49680868805,8.64243719128,8.64243719128,8.64243719127,8.64243719128,8.64243719128,8.64243719125,8.6424371913,8.6424371913,8.64243719134,8.64243719134,8.642437191095,8.614993362285,8.64243719109,7.71732525225,7.89059935495,8.64243719119,8.64243719119,4.91547992455,7.7545714369,10.0870158537,9.4967697483
"t4",1.00829725786,3.5698131459,3.1218325379,0,3.09302850466,2.3989357784,2.334998927,0.47642157736,5.50373500637,4.07041004037,5.69224291751,5.69224291721,5.69224291721,4.84949528971,4.17170357704,4.91909803351,5.061842143,5.6358994696,5.6922429177,5.26732663901,5.53869675301,4.48979353435,5.6922429168,5.2416753232,5.6922429168,5.6922429168,3.58031766008,4.14904519581,5.69224291731,5.69224291731,5.69224291731,5.69224291731,5.69224291731,5.0633549031,5.6922429175,5.6922429173,5.6922429173,5.6922429173,4.51158563845,6.15673062595,5.68797071365,5.06113223945,6.15673062638,6.15673062638,6.15673062628,6.15673062628,6.15673062628,6.15673062628,6.15673062628,6.15673062648,5.22477253228,6.15673062638,6.15673062638,4.29100075928,6.15673062615,5.95765672095,6.15673062642,6.15673062642,5.01041512972,6.15673062667,6.15673062637,6.15673062638,6.15673062638,6.15673062647,6.15673062647,6.15673062645,6.15673062642,6.156730626441,6.156730626441,6.15673062595,6.15673062625,6.15673062625,6.15673062625,5.92479044282,6.15673062633,6.15673062623,6.15673062623,5.81384840541,6.15673062631,6.15673062631,6.15673062623,6.15673062633,6.15673062633,6.15673062633,6.15673062618,6.15673062618,6.156730626196,6.156730626226,6.156730626226,6.156730626196,6.156730626196,6.156730626176,6.15673062672,6.15673062672,6.15673062672,6.15673062635,6.15673062635,6.15673062632,5.96669137942,6.15673062642,4.36701746592,4.34690853362,5.33381844042,6.15673062632,6.15673062632,6.15673062632,4.66674962662,6.15673062601,5.90096276061,6.15673062641,4.79215340591,5.98503785251,5.76022902051,5.31511478131,6.15673062611,6.15673062621,6.15673062621,6.1567306262,6.1567306262,5.99770350815,6.15673062673,6.15673062673,6.15673062673,6.15673062668,6.15673062668,6.15673062668,5.20840691809,5.95105927365,4.4887876912,5.66174723515,5.38609525635,5.01110212315,6.15673062638,6.15673062638,6.15673062637,6.15673062638,6.15673062638,6.15673062635,6.1567306264,6.1567306264,6.15673062644,6.15673062644,6.156730626195,6.129286797385,6.15673062619,5.23161868735,5.40489279005,6.15673062629,6.15673062629,2.42977335965,5.268864872,7.6013092888,7.0110631834
"t50",3.94198443092,6.50350031896,6.05551971096,3.09302850466,0,1.42900942174,1.36507257034,3.3598976287,8.43742217943,7.00409721343,8.62593009057,8.62593009027,8.62593009027,7.78318246277,7.1053907501,7.85278520657,7.99552931606,8.56958664266,8.62593009076,8.20101381207,8.47238392607,7.42348070741,8.62593008986,8.17536249626,8.62593008986,8.62593008986,6.51400483314,7.08273236887,8.62593009037,8.62593009037,8.62593009037,8.62593009037,8.62593009037,7.99704207616,8.62593009056,8.62593009036,8.62593009036,8.62593009036,7.44527281151,9.09041779901,8.62165788671,7.99481941251,9.09041779944,9.09041779944,9.09041779934,9.09041779934,9.09041779934,9.09041779934,9.09041779934,9.09041779954,8.15845970534,9.09041779944,9.09041779944,7.22468793234,9.09041779921,8.89134389401,9.09041779948,9.09041779948,7.94410230278,9.09041779973,9.09041779943,9.09041779944,9.09041779944,9.09041779953,9.09041779953,9.09041779951,9.09041779948,9.090417799501,9.090417799501,9.09041779901,9.09041779931,9.09041779931,9.09041779931,8.85847761588,9.09041779939,9.09041779929,9.09041779929,8.74753557847,9.09041779937,9.09041779937,9.09041779929,9.09041779939,9.09041779939,9.09041779939,9.09041779924,9.09041779924,9.090417799256,9.090417799286,9.090417799286,9.090417799256,9.090417799256,9.090417799236,9.09041779978,9.09041779978,9.09041779978,9.09041779941,9.09041779941,9.09041779938,8.90037855248,9.09041779948,7.30070463898,7.28059570668,8.26750561348,9.09041779938,9.09041779938,9.09041779938,7.60043679968,9.09041779907,8.83464993367,9.09041779947,7.72584057897,8.91872502557,8.69391619357,8.24880195437,9.09041779917,9.09041779927,9.09041779927,9.09041779926,9.09041779926,8.93139068121,9.09041779979,9.09041779979,9.09041779979,9.09041779974,9.09041779974,9.09041779974,8.14209409115,8.88474644671,7.42247486426,8.59543440821,8.31978242941,7.94478929621,9.09041779944,9.09041779944,9.09041779943,9.09041779944,9.09041779944,9.09041779941,9.09041779946,9.09041779946,9.0904177995,9.0904177995,9.090417799255,9.062973970445,9.09041779925,8.16530586041,8.33857996311,9.09041779935,9.09041779935,5.36346053271,8.20255204506,10.53499646186,9.94475035646
"t59",3.24789170466,5.8094075927,5.3614269847,2.3989357784,1.42900942174,0,0.5303237454,2.66580490244,7.74332945317,6.31000448717,7.93183736431,7.93183736401,7.93183736401,7.08908973651,6.41129802384,7.15869248031,7.3014365898,7.8754939164,7.9318373645,7.50692108581,7.77829119981,6.72938798115,7.9318373636,7.48126977,7.9318373636,7.9318373636,5.81991210688,6.38863964261,7.93183736411,7.93183736411,7.93183736411,7.93183736411,7.93183736411,7.3029493499,7.9318373643,7.9318373641,7.9318373641,7.9318373641,6.75118008525,8.39632507275,7.92756516045,7.30072668625,8.39632507318,8.39632507318,8.39632507308,8.39632507308,8.39632507308,8.39632507308,8.39632507308,8.39632507328,7.46436697908,8.39632507318,8.39632507318,6.53059520608,8.39632507295,8.19725116775,8.39632507322,8.39632507322,7.25000957652,8.39632507347,8.39632507317,8.39632507318,8.39632507318,8.39632507327,8.39632507327,8.39632507325,8.39632507322,8.396325073241,8.396325073241,8.39632507275,8.39632507305,8.39632507305,8.39632507305,8.16438488962,8.39632507313,8.39632507303,8.39632507303,8.05344285221,8.39632507311,8.39632507311,8.39632507303,8.39632507313,8.39632507313,8.39632507313,8.39632507298,8.39632507298,8.396325072996,8.396325073026,8.396325073026,8.396325072996,8.396325072996,8.396325072976,8.39632507352,8.39632507352,8.39632507352,8.39632507315,8.39632507315,8.39632507312,8.20628582622,8.39632507322,6.60661191272,6.58650298042,7.57341288722,8.39632507312,8.39632507312,8.39632507312,6.90634407342,8.39632507281,8.14055720741,8.39632507321,7.03174785271,8.22463229931,7.99982346731,7.55470922811,8.39632507291,8.39632507301,8.39632507301,8.396325073,8.396325073,8.23729795495,8.39632507353,8.39632507353,8.39632507353,8.39632507348,8.39632507348,8.39632507348,7.44800136489,8.19065372045,6.728382138,7.90134168195,7.62568970315,7.25069656995,8.39632507318,8.39632507318,8.39632507317,8.39632507318,8.39632507318,8.39632507315,8.3963250732,8.3963250732,8.39632507324,8.39632507324,8.396325072995,8.368881244185,8.39632507299,7.47121313415,7.64448723685,8.39632507309,8.39632507309,4.66936780645,7.5084593188,9.8409037356,9.2506576302
"t60",3.18395485326,5.7454707413,5.2974901333,2.334998927,1.36507257034,0.5303237454,0,2.60186805104,7.67939260177,6.24606763577,7.86790051291,7.86790051261,7.86790051261,7.02515288511,6.34736117244,7.09475562891,7.2374997384,7.811557065,7.8679005131,7.44298423441,7.71435434841,6.66545112975,7.8679005122,7.4173329186,7.8679005122,7.8679005122,5.75597525548,6.32470279121,7.86790051271,7.86790051271,7.86790051271,7.86790051271,7.86790051271,7.2390124985,7.8679005129,7.8679005127,7.8679005127,7.8679005127,6.68724323385,8.33238822135,7.86362830905,7.23678983485,8.33238822178,8.33238822178,8.33238822168,8.33238822168,8.33238822168,8.33238822168,8.33238822168,8.33238822188,7.40043012768,8.33238822178,8.33238822178,6.46665835468,8.33238822155,8.13331431635,8.33238822182,8.33238822182,7.18607272512,8.33238822207,8.33238822177,8.33238822178,8.33238822178,8.33238822187,8.33238822187,8.33238822185,8.33238822182,8.332388221841,8.332388221841,8.33238822135,8.33238822165,8.33238822165,8.33238822165,8.10044803822,8.33238822173,8.33238822163,8.33238822163,7.98950600081,8.33238822171,8.33238822171,8.33238822163,8.33238822173,8.33238822173,8.33238822173,8.33238822158,8.33238822158,8.332388221596,8.332388221626,8.332388221626,8.332388221596,8.332388221596,8.332388221576,8.33238822212,8.33238822212,8.33238822212,8.33238822175,8.33238822175,8.33238822172,8.14234897482,8.33238822182,6.54267506132,6.52256612902,7.50947603582,8.33238822172,8.33238822172,8.33238822172,6.84240722202,8.33238822141,8.07662035601,8.33238822181,6.96781100131,8.16069544791,7.93588661591,7.49077237671,8.33238822151,8.33238822161,8.33238822161,8.3323882216,8.3323882216,8.17336110355,8.33238822213,8.33238822213,8.33238822213,8.33238822208,8.33238822208,8.33238822208,7.38406451349,8.12671686905,6.6644452866,7.83740483055,7.56175285175,7.18675971855,8.33238822178,8.33238822178,8.33238822177,8.33238822178,8.33238822178,8.33238822175,8.3323882218,8.3323882218,8.33238822184,8.33238822184,8.332388221595,8.304944392785,8.33238822159,7.40727628275,7.58055038545,8.33238822169,8.33238822169,4.60543095505,7.4445224674,9.7769668842,9.1867207788
"t5",1.32537750362,3.88689339166,3.43891278366,0.47642157736,3.3598976287,2.66580490244,2.60186805104,0,5.82081525213,4.38749028613,6.00932316327,6.00932316297,6.00932316297,5.16657553547,4.4887838228,5.23617827927,5.37892238876,5.95297971536,6.00932316346,5.58440688477,5.85577699877,4.80687378011,6.00932316256,5.55875556896,6.00932316256,6.00932316256,3.89739790584,4.46612544157,6.00932316307,6.00932316307,6.00932316307,6.00932316307,6.00932316307,5.38043514886,6.00932316326,6.00932316306,6.00932316306,6.00932316306,4.82866588421,6.47381087171,6.00505095941,5.37821248521,6.47381087214,6.47381087214,6.47381087204,6.47381087204,6.47381087204,6.47381087204,6.47381087204,6.47381087224,5.54185277804,6.47381087214,6.47381087214,4.60808100504,6.47381087191,6.27473696671,6.47381087218,6.47381087218,5.32749537548,6.47381087243,6.47381087213,6.47381087214,6.47381087214,6.47381087223,6.47381087223,6.47381087221,6.47381087218,6.473810872201,6.473810872201,6.47381087171,6.47381087201,6.47381087201,6.47381087201,6.24187068858,6.47381087209,6.47381087199,6.47381087199,6.13092865117,6.47381087207,6.47381087207,6.47381087199,6.47381087209,6.47381087209,6.47381087209,6.47381087194,6.47381087194,6.473810871956,6.473810871986,6.473810871986,6.473810871956,6.473810871956,6.473810871936,6.47381087248,6.47381087248,6.47381087248,6.47381087211,6.47381087211,6.47381087208,6.28377162518,6.47381087218,4.68409771168,4.66398877938,5.65089868618,6.47381087208,6.47381087208,6.47381087208,4.98382987238,6.47381087177,6.21804300637,6.47381087217,5.10923365167,6.30211809827,6.07730926627,5.63219502707,6.47381087187,6.47381087197,6.47381087197,6.47381087196,6.47381087196,6.31478375391,6.47381087249,6.47381087249,6.47381087249,6.47381087244,6.47381087244,6.47381087244,5.52548716385,6.26813951941,4.80586793696,5.97882748091,5.70317550211,5.32818236891,6.47381087214,6.47381087214,6.47381087213,6.47381087214,6.47381087214,6.47381087211,6.47381087216,6.47381087216,6.4738108722,6.4738108722,6.473810871955,6.446367043145,6.47381087195,5.54869893311,5.72197303581,6.47381087205,6.47381087205,2.74685360541,5.58594511776,7.91838953456,7.32814342916
"t12",5.87590629123,8.43742217927,7.98944157127,5.50373500637,8.43742217943,7.74332945317,7.67939260177,5.82081525213,0,2.316583534,3.93841641114,3.93841641084,3.93841641084,3.09566878334,2.41787707067,3.16527152714,3.36796864197,3.94202596857,3.99836941667,3.57345313798,3.84482325198,2.79592003332,4.72039141817,4.26982382457,4.72039141817,4.72039141817,3.27159481745,3.84032235318,5.38352007468,5.38352007468,5.38352007468,5.38352007468,5.38352007468,4.75463206047,5.38352007487,5.38352007467,5.38352007467,5.38352007467,7.25676489982,8.90190988732,8.43314997502,7.80631150082,8.90190988775,8.90190988775,8.90190988765,8.90190988765,8.90190988765,8.90190988765,8.90190988765,8.90190988785,7.96995179365,8.90190988775,8.90190988775,7.03618002065,8.90190988752,8.70283598232,8.90190988779,8.90190988779,7.75559439109,8.90190988804,8.90190988774,8.90190988775,8.90190988775,8.90190988784,8.90190988784,8.90190988782,8.90190988779,8.901909887811,8.901909887811,8.90190988732,8.90190988762,8.90190988762,8.90190988762,8.66996970419,8.9019098877,8.9019098876,8.9019098876,8.55902766678,8.90190988768,8.90190988768,8.9019098876,8.9019098877,8.9019098877,8.9019098877,8.90190988755,8.90190988755,8.901909887566,8.901909887596,8.901909887596,8.901909887566,8.901909887566,8.901909887546,8.90190988809,8.90190988809,8.90190988809,8.90190988772,8.90190988772,8.90190988769,8.71187064079,8.90190988779,7.11219672729,7.09208779499,8.07899770179,8.90190988769,8.90190988769,8.90190988769,7.41192888799,8.90190988738,8.64614202198,8.90190988778,7.53733266728,8.73021711388,8.50540828188,8.06029404268,8.90190988748,8.90190988758,8.90190988758,8.90190988757,8.90190988757,8.74288276952,8.9019098881,8.9019098881,8.9019098881,8.90190988805,8.90190988805,8.90190988805,7.95358617946,8.69623853502,7.23396695257,8.40692649652,8.13127451772,7.75628138452,8.90190988775,8.90190988775,8.90190988774,8.90190988775,8.90190988775,8.90190988772,8.90190988777,8.90190988777,8.90190988781,8.90190988781,8.901909887565,8.874466058755,8.90190988756,7.97679794872,8.15007205142,8.90190988766,8.90190988766,5.17495262102,8.01404413337,10.34648855017,9.75624244477
"t15",4.44258132523,7.00409721327,6.55611660527,4.07041004037,7.00409721343,6.31000448717,6.24606763577,4.38749028613,2.316583534,0,1.98511325694,1.98511325664,1.98511325664,1.14236562914,0.46457391647,1.21196837294,1.93464367597,2.50870100257,2.56504445067,2.14012817198,2.41149828598,1.36259506732,3.28706645217,2.83649885857,3.28706645217,3.28706645217,1.83826985145,2.40699738718,3.95019510868,3.95019510868,3.95019510868,3.95019510868,3.95019510868,3.32130709447,3.95019510887,3.95019510867,3.95019510867,3.95019510867,5.82343993382,7.46858492132,6.99982500902,6.37298653482,7.46858492175,7.46858492175,7.46858492165,7.46858492165,7.46858492165,7.46858492165,7.46858492165,7.46858492185,6.53662682765,7.46858492175,7.46858492175,5.60285505465,7.46858492152,7.26951101632,7.46858492179,7.46858492179,6.32226942509,7.46858492204,7.46858492174,7.46858492175,7.46858492175,7.46858492184,7.46858492184,7.46858492182,7.46858492179,7.468584921811,7.468584921811,7.46858492132,7.46858492162,7.46858492162,7.46858492162,7.23664473819,7.4685849217,7.4685849216,7.4685849216,7.12570270078,7.46858492168,7.46858492168,7.4685849216,7.4685849217,7.4685849217,7.4685849217,7.46858492155,7.46858492155,7.468584921566,7.468584921596,7.468584921596,7.468584921566,7.468584921566,7.468584921546,7.46858492209,7.46858492209,7.46858492209,7.46858492172,7.46858492172,7.46858492169,7.27854567479,7.46858492179,5.67887176129,5.65876282899,6.64567273579,7.46858492169,7.46858492169,7.46858492169,5.97860392199,7.46858492138,7.21281705598,7.46858492178,6.10400770128,7.29689214788,7.07208331588,6.62696907668,7.46858492148,7.46858492158,7.46858492158,7.46858492157,7.46858492157,7.30955780352,7.4685849221,7.4685849221,7.4685849221,7.46858492205,7.46858492205,7.46858492205,6.52026121346,7.26291356902,5.80064198657,6.97360153052,6.69794955172,6.32295641852,7.46858492175,7.46858492175,7.46858492174,7.46858492175,7.46858492175,7.46858492172,7.46858492177,7.46858492177,7.46858492181,7.46858492181,7.468584921565,7.441141092755,7.46858492156,6.54347298272,6.71674708542,7.46858492166,7.46858492166,3.74162765502,6.58071916737,8.91316358417,8.32291747877
