"accepted_species","F1.1/1"
"t69",-0.6137371259967
"t70",-0.175961315797975
"t30",0.271289773810485
"t31",0.772460151514243
"t83",-0.0426550641145047
"t84",0.034143093743781
"t8",-0.868814213347316
"t79",-1.04335330683755
"t80",-0.952401816951017
"t22",-0.919414876080961
"t75",-1.66176448910265
"t76",-1.85732486554508
"t73",-0.248919225605228
"t74",-0.763089743661931
"t37",-1.34932079874719
"t38",-1.46568613838034
"t91",-2.11125140012547
"t92",-1.91996507098592
"t19",-1.78881762316354
"t64",-1.20967891736418
"t65",-1.04581145056793
"t29",-1.13796333823962
"t24",-1.94698712299735
"t25",-1.07393279714874
"t52",-1.86336093978543
"t95",-1.51197677890312
"t96",-1.63769532989403
"t1",0.223612781661537
"t3",0.214302751655997
"t20",0.245510060489002
"t87",-0.0583181899949268
"t88",0.0610663756643209
"t72",0.308021211191086
"t5",0.410792808305136
"t13",0.0181865917865626
"t56",0.481397192362734
"t57",0.310891238596327
"t36",0.0670344682381162
"t4",-0.859894144224887
"t41",0.746431336887014
"t43",1.17326550545775
"t21",0.949157185099854
"t58",0.531034418600962
"t59",0.515499157984872
"t34",0.470215840294106
"t35",-0.244176667023179
"t27",-0.0136749946342587
"t6",0.351448957346537
"t7",0.15414318247787
"t46",-0.0863956280979462
"t47",1.1224875917429
"t39",-0.2773774615939
"t85",-0.220625870755029
"t86",0.651077954835144
"t42",0.147728665048186
"t16",0.0343854066399923
"t48",0.487139124337608
"t51",0.695874781326158
"t71",1.55384913235261
"t82",0.981685463561557
"t53",-1.3042949777274
"t54",-1.7602383958596
"t55",-1.07106756195649
"t77",-1.52494897450556
"t78",-1.02350041385256
"t63",-0.497730967044751
"t97",1.90931170431017
"t98",1.67002844797986
"t28",0.887210276548855
"t49",0.600986930018664
"t50",0.590339917565686
"t23",1.06029287791739
"t68",1.26279507751121
"t81",1.59373734948081
"t93",1.87323287046822
"t94",1.4229002673529
"t67",0.989353388409633
"t17",1.33036165989196
"t18",1.8816802846605
"t61",0.676068335557579
"t62",0.996817459650775
"t14",-0.0769411257953988
"t15",1.06293371544122
"t10",0.682059788996359
"t11",0.641827028573462
"t32",1.14122994680526
"t33",1.02017306200544
"t9",0.0486976385849346
"t44",0.496055345354451
"t45",-0.0262783856357854
"t26",-0.181012735029394
"t2",-0.431028583258471
"t60",-0.657053624685064
"t66",0.596759059472755
"t89",-0.465280301035778
"t90",-0.102397472294721
"t40",0.342121244132617
"t99",1.27872461990454
"t100",0.177366236061683
"t12",-0.125076511320539
