,lambda,kappa,Ev Model,corHMM,picante,phylnn_fill_means,logit_eigenvecs,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised,EV Model,Missing Type
0,0.679723236477003,0.373075367650017,SYM,0.22415447828367915,0.254455522746844,0.22261765401569117,0.2034695900484854,0.2113946405715264,0.28924790596651395,0.23786848792105864,0.19483240526812548,0.2317166064200225,0.20775284331264343,0.11951133484253518,0.22813466662015824,0.1508464590483858,simulations,phyloNa
1,0.932076094904914,0.476183333201334,ARD,0.24457108044681694,0.29785810068816304,0.2111111111111111,0.2953077460260519,0.29283380718987834,0.2960585437924416,0.2920338710883263,0.2601847939607414,0.300591458706306,0.27713567862471755,0.282855266147722,0.301785833051028,0.29035470300059096,simulations,phyloNa
2,0.874251067172736,0.354039853205904,ARD,0.21139857927873643,0.1942263692370993,0.37037037037037035,0.25327430888234986,0.2635917097687559,0.29666136017612466,0.25456686559000374,0.2942879138063343,0.24896060392139624,0.3245311349563579,0.3344565157010617,0.3192145808733952,0.32907799182436037,simulations,phyloNa
3,0.716029567644,0.671306958654895,ARD,0.3115398746936511,0.24380935401277376,0.21562499999981463,0.3100519652237767,0.2824629414244505,0.46936846006972033,0.30443724925647536,0.554568746384296,0.3783521374709292,0.2897965807345803,0.5096127463527831,0.3302482022785276,0.2734174052616379,simulations,phyloNa
4,0.689346042228863,0.738661099458113,ARD,0.14020100071203684,0.10252456248590147,0.1488361202760402,0.2841335747648436,0.1294054985523939,0.15241540337598147,0.27074426513423944,0.2700768471534786,0.20006214646598589,0.14718934942147022,0.27299184214326744,0.20187690133315633,0.1801252644088268,simulations,phyloNa
5,0.599194515496492,0.636029576417059,ARD,0.20142160601450682,0.2444370370373496,0.16619955651160354,0.1625994824958634,0.16222209623299813,0.2097716933302826,0.17825666136770377,0.16084783146076956,0.20636152635277258,0.21238452766479415,0.5066861106713179,0.16694455877909092,0.2640996609277957,simulations,phyloNa
6,0.487546782474965,0.487199063878506,SYM,0.1719052840350822,0.196499181069577,0.2,0.18302678476992834,0.18473728737068887,0.20374348787264807,0.17493420661107045,0.18060113790931767,0.1895365157027817,0.1864737649079516,0.18493466021978217,0.17296699180529002,0.1917325005264796,simulations,phyloNa
7,0.62820504582487,0.91853723837994,SYM,0.09435964131759554,0.09999333810760466,0.09364210291699619,0.09444078025356192,0.09444090269269753,0.09442812487355956,0.09440626631404817,0.09442795959161286,0.09517909048764264,0.09572878280203402,0.0951194129751764,0.09542788691564105,0.09454864673285719,simulations,phyloNa
8,0.473582398612052,0.912659163121134,SYM,0.019462100136269055,0.0021570735815675457,0.01669135802469137,0.010089391683673867,0.020238560385771348,0.0003140158115119484,0.00015471499414267917,0.02018835433137377,0.010554004659223782,0.010973281096764907,0.0002703360756100003,0.008489755076799608,0.01531034424244752,simulations,phyloNa
9,0.357866066042334,0.790863311616704,SYM,0.002496590481982582,0.0003467098414328204,0.001777777777777783,0.0044620581355339075,0.004464729735470778,0.0013446675884629324,0.004524787116140435,0.004503816920669583,0.01168482779851204,0.005285060902170016,0.0018146704940492492,0.006678822744098374,0.004974273666273211,simulations,phyloNa
10,0.115040743723512,0.361590256448835,SYM,0.0014906589271340795,1.688121782013325e-07,0.0022222222222222287,0.004244015620493024,0.004395774619570749,1.0732340178659223e-05,0.0052664828938578335,0.00510107423706087,0.013762157417964998,0.004110946089555605,0.004532583832518004,5.5972266481820475e-05,0.0006902096970959992,simulations,phyloNa
11,0.153133203042671,0.399756976170465,SYM,0.3303428658103732,0.25,0.09183673469391755,0.09824103681912025,0.1131568036019194,0.09269291401537376,0.12221621407786723,0.08575729643136146,0.10650361809997437,0.09015836284469289,0.1480486024470829,0.16145176084326276,0.17256795945247824,simulations,phyloNa
12,0.0269637804012746,0.0281450734473765,ER,0.19069849796911323,0.15454114192554103,0.2666666666666667,0.1991013733054311,0.298098280596817,0.1715081223274152,0.11566754129440286,0.23105993521916074,0.1170558977957236,0.26876652546194024,0.09144789340047454,0.21295063489411636,0.21477350594252878,simulations,phyloNa
13,0.802689752308652,0.114347623893991,ARD,0.210000133779223,0.2679876572177575,0.3,0.21307749421783959,0.3691096713692875,0.2933167285349456,0.21097400457312482,0.30258024217690227,0.25361666378728176,0.1714363777652261,0.28818652104472786,0.11632677891275153,0.22018383470799355,simulations,phyloNa
14,0.137260468443856,0.938455149764195,ARD,0.010142238768914767,0.000167156447827817,0.013438313821205037,0.009925033137474767,0.009750279757470835,0.0004748807184785024,0.00992601939192864,0.010107706722688608,0.00582144775889266,0.004253510366192181,0.0001302097799025007,0.005932252554429247,0.007003632096214731,simulations,phyloNa
15,0.827253582887352,0.0169322062283754,SYM,0.3031655806700739,0.2753688027908202,0.271273674971428,0.30793549786646846,0.33205940266715184,0.2927879828284641,0.3120236375430276,0.3108156311742577,0.31867257841328095,0.23987580483645835,0.23574851725853838,0.30517372272747545,0.23294309251544734,simulations,phyloNa
16,0.454043803270906,0.608343860367313,SYM,0.04265442713626194,0.25,0.043807333765870565,0.0442333944644591,0.044189830838659364,0.043845485376369876,0.04368421965521245,0.04414160498749021,0.033344181231910595,0.0350153445719674,0.02187068684353312,0.037827239441441604,0.03220317315218361,simulations,phyloNa
17,0.134661502903327,0.564857071032748,ARD,0.09443490591327815,0.3482910672993764,0.10782403935807228,0.09114759420596057,0.09115104887472779,0.09888814783661132,0.0912041891651964,0.0911777731784813,0.09440251026169799,0.13267859147843508,0.20261778337910932,0.10313600223375999,0.0921115398269429,simulations,phyloNa
18,0.255964451469481,0.595689140027389,ARD,0.08981033222820618,0.09652886004887778,0.09008153009819618,0.09114250800788207,0.09113711132675263,0.10032039157838976,0.0911318295999192,0.09107136705671579,0.1033175552513497,0.0925761863947058,0.4253923583493771,0.09161982232675488,0.0913132031693574,simulations,phyloNa
19,0.54094411060214,0.007343360921368,ER,0.2220712075462788,0.21925231734170564,0.2022373979193856,0.19898392405345813,0.21376967296691635,0.2899268277964652,0.2688403780035843,0.24730416743080053,0.20155887577626594,0.24165877762972224,0.2376582182937527,0.235376355836664,0.18872718412934003,simulations,phyloNa
20,0.851311463396996,0.889473456190899,ER,0.0018249297961996109,3.937905774916854e-06,0.0751111111111111,0.007369526206066387,0.0023587355067466714,0.0040608083067956505,0.002835025121950041,0.00231104037578122,0.0024064058536607514,0.007543065389450969,0.0019189591677603985,0.0020293477616530097,0.0010745978264809397,simulations,phyloNa
21,0.83766297227703,0.412584908539429,ARD,0.07356052811436954,0.07344772993576129,0.09249382716049383,0.0917481099360655,0.08856192850211655,0.0621912852862645,0.08001439658727696,0.0762913513535466,0.0828223963902871,0.08460449115924311,0.08278287544233562,0.0929798351080112,0.08095030402735329,simulations,phyloNa
22,0.268517488148063,0.5984679274261,SYM,0.003231516802133457,3.355204341702472e-05,0.004162372579292315,0.0030799112614295233,0.0031731961808097358,0.01512713735857035,0.003113345963960323,0.0031330285847059464,0.003723699336763074,0.003594699994042,0.1123270382904343,0.0030977260377858793,0.00391977418561,simulations,phyloNa
23,0.727879757061601,0.651223860913888,ARD,0.26158308999303476,0.29646326235716314,0.23777777777777778,0.28818211853972003,0.2989876656794353,0.29777433277112497,0.2632358820056616,0.28988165830284823,0.28124415924938495,0.26841410443801,0.2836746690327335,0.2890020819403163,0.28998953634769703,simulations,phyloNa
24,0.650365619687364,0.339380336459726,SYM,0.24999632262190025,0.1942041180717668,0.23333333333333334,0.2596907474514339,0.25531231007069743,0.25207947754900717,0.2523951202361733,0.252670872308829,0.22553775786954083,0.2579690077357673,0.4238090632857451,0.263072303589565,0.22743405958224433,simulations,phyloNa
25,0.863712080288678,0.970681524369866,SYM,0.1863804640604099,0.19000374311705437,0.09531509692749979,0.16165437086467724,0.0764693506479316,0.15011107962382705,0.06364668761012365,0.0567765528106313,0.1220181930706025,0.01523032771997366,0.13040063242142333,0.09850366675415952,0.09208620578103349,simulations,phyloNa
26,0.235562418587506,0.307215892476961,SYM,0.3380076017585128,0.3989231061500644,0.4,0.3956126702053696,0.37127582177068674,0.3992835599161412,0.3800804065913353,0.3851122054171735,0.3772870712152899,0.38591704768281,0.34757822727744003,0.359183813315705,0.38048447854352485,simulations,phyloNa
27,0.906160342507064,0.19303193828091,ARD,0.15457842255199836,0.1326451912184925,0.14785185185185185,0.24376869077639127,0.2535441099596013,0.29090091687344394,0.2039117325168291,0.26729410323244523,0.22813267970969192,0.3023632218454827,0.3922858201900539,0.21739104652159455,0.22593353284642928,simulations,phyloNa
28,0.244960652664304,0.313013840001076,ER,0.2234079284232014,0.23313835896181154,0.236640119883399,0.23841610306530664,0.24023485534864308,0.2870103464223834,0.24050884061699912,0.2402664442552444,0.23557503414884584,0.22783180692374322,0.43457701604004023,0.2491081797406543,0.23810928809624018,simulations,phyloNa
29,0.046840965282172,0.428799480898306,ARD,0.3077158757955122,0.49568844683808305,0.7,0.6887509776669901,0.5122511706725246,0.6831515435318283,0.30932951806110703,0.622068657121895,0.5044962641600099,0.5840929615744443,0.6571746690054401,0.5597476911880899,0.38517761931725236,simulations,phyloNa
30,0.0774284382350743,0.497581969248131,ER,0.1561522259016909,0.1531013574432809,0.09076543209876545,0.1268175473100842,0.12926885764096746,0.1250076477542207,0.11274506144797836,0.11591999934947576,0.10652700155921735,0.15700626256689548,0.10001580306340888,0.11012047244305001,0.1325371643982791,simulations,phyloNa
31,0.0247375629842281,0.77923045726493,ER,0.1602185660871125,0.24997849527934796,0.1600607557793732,0.178785659918347,0.16223451599890495,0.22821617306832587,0.22395448434211046,0.2081395498200246,0.16673637968109153,0.16580747897123177,0.31653591355907773,0.17711977993417022,0.185005773909973,simulations,phyloNa
32,0.6883689109236,0.213969770353287,ARD,0.007858843841339027,1.3359290852025036e-05,0.028444444444444456,0.0010176772040546228,7.646996849570956e-05,9.568768348741972e-09,0.00043122083386823147,1.8429661358324628e-05,0.001033933159934138,0.003674290281232366,0.0007830091132900007,0.00014937483961000023,0.0004381318785600021,simulations,phyloNa
33,0.492557814344764,0.672413918422535,ARD,0.00014026278415254454,5.089078457232291e-09,0.0001382251624731165,0.2151512477318946,0.21740299127000715,0.20715966179711381,0.1762476440167505,0.17222665425467804,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,0.00012345654321000088,simulations,phyloNa
34,0.430785101139918,0.225280609447509,ER,0.1225340650591558,0.10300572131535404,0.1324299296924885,0.24335485922000705,0.2403120447992686,0.27034889427469516,0.27204281020683707,0.20337540366781148,0.20711041654573975,0.2883393372943365,0.2782921599811642,0.25466156620869873,0.18639439980671518,simulations,phyloNa
35,0.426244340371341,0.646593628451228,SYM,0.4667830096589306,0.5837177200845465,0.5272716049382715,0.5149480170149934,0.5045391281814997,0.5570009213365067,0.5186546608372911,0.44935905627967765,0.5815234598843506,0.5913827222671936,0.55903496229124,0.5848175791669286,0.531185823739886,simulations,phyloNa
36,0.947891642805189,0.669881876325235,SYM,0.2956313208649268,0.45530585750705266,0.20011111111111107,0.5052360783648543,0.5637229357503346,0.576710417553419,0.24481224463129364,0.3267881542074338,0.5076666170716135,0.5195660259737496,0.5415803696066489,0.5497465153623966,0.48859133546043526,simulations,phyloNa
37,0.0823913631029427,0.752923221327364,ARD,0.0004968297272609651,6.128842118147562e-07,0.00034567901234567824,0.0004935402944009311,0.0004921123341108921,0.0004952928308654653,0.0004965540848388724,0.0004944864277003182,0.0005890649368356,0.0005890649368356,0.0005890649368356,0.0005890649368356,0.0005890649368356,simulations,phyloNa
38,0.181967720855027,0.639365607872605,ARD,0.09180979924855717,0.09975875329599995,0.1032961894393678,0.09203858055764169,0.0920809882745852,0.10353874568862913,0.09337368533141135,0.09332369405794039,0.09555901060455561,0.09628270449206662,0.09759378127980772,0.09507663379773065,0.09317078350310459,simulations,phyloNa
39,0.502506433986127,0.706104839919135,SYM,0.08916349836809002,0.09982795140577456,0.16111111111111115,0.09262308561980945,0.09583889004599132,0.09510388210866225,0.09352402203060038,0.09213857177862217,0.09663784972900001,0.09694303955296554,0.08943457054070839,0.09212594544832617,0.09438087781924001,simulations,phyloNa
40,0.696306402562186,0.0112225995399058,ER,0.1948553440474469,0.18569748336765718,0.30874788841913536,0.29341157981449334,0.3107486047564267,0.3165525926153941,0.2699922905190869,0.2528627129628921,0.2530989282313146,0.2517364311476501,0.4054114178297487,0.254108878130178,0.3626070932879124,simulations,phyloNa
41,0.980084053007886,0.94142407272011,ARD,0.016931370216717714,0.000997042853586003,0.04899999999999999,0.05938075374545139,0.024422397179021192,0.04541627651221036,0.11453291405562624,0.11877564803861733,0.008887007639077849,0.07274269708347983,0.07094517757201664,0.03267985078146948,0.058025513441560025,simulations,phyloNa
42,0.56970704998821,0.1693196950946,ARD,0.2986442279351274,0.2520593977337377,0.21664441749816632,0.19662422000790764,0.26139920563603086,0.2125983815600069,0.19773133290074812,0.22638450061112975,0.205542040822173,0.2383114024634118,0.2782797322331384,0.24128050847638863,0.12331469764585896,simulations,phyloNa
43,0.705208317842335,0.624670718796551,ARD,0.09232023213776544,0.09891441807981696,0.0906231488432189,0.10966840615881757,0.09544651800881855,0.1863247046743235,0.09576201858937658,0.09699521183635183,0.090099102025,0.09092039444455623,0.0931972821189045,0.09113402525624999,0.09736583389934952,simulations,phyloNa
44,0.795834821416065,0.800618533976376,ARD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,simulations,phyloNa
45,0.800261728232726,0.84150183876045,SYM,0.06919862421863399,0.14844414719210014,0.10277777777777779,0.003248309655509366,0.00307110904413,0.0011404972562230713,0.0035262378811360107,0.0033915165095683452,0.0838748691414245,0.0025915881577062497,0.10396656636658093,0.04428764530352898,0.011161023596120614,simulations,phyloNa
46,0.758728641550988,0.765237089246511,ARD,0.01384738055638349,0.010397082466787408,0.37345679012345684,0.005165327994982149,3.54671141217927e-05,0.0011015397291657529,0.0004395042276354754,0.002275588553065708,0.00014453132317432017,1.0937205238960108e-05,0.03827136860591175,0.007365901603434215,0.0010447858417725606,simulations,phyloNa
47,0.776468137977645,0.335918797878549,ER,0.24704130079599768,0.24996796338404015,0.23777777777777778,0.23712522432431285,0.3171355835669599,0.4260675780264388,0.2531962325285327,0.26316380428708935,0.2786539796991248,0.37752541051733174,0.33207199615716243,0.2568905154844498,0.24549113310944698,simulations,phyloNa
48,0.205123885069042,0.685781631153077,ER,0.0910044124556327,0.09974671176188164,0.0910493827160494,0.09198299299921955,0.09203307728739854,0.09836173285279291,0.0920125524850261,0.09203545739521134,0.09272997467379958,0.09271668766439732,0.09103898310001432,0.09259356777405962,0.09309696502129165,simulations,phyloNa
