,0,1,2,3,4,5,6,7,8,9,10,11,12
t4,10.550781,0.9488204,6.7763515,1.6906499,4.202093,6.75574,6.2895136,2.5320077,6.869262,3.0998309,5.998278,8.431003,3.127646
t26,1.3451277,1.0986011,5.40739,-3.8188531,6.0449877,5.1495357,6.289486,5.1324916,5.670565,1.2344791,4.9883504,8.976838,6.5661798
t27,1.407966,1.1619416,5.343263,-3.8096473,6.0831685,5.1049376,6.252404,5.1887555,5.745131,1.2756605,4.953579,8.926621,6.6159973
t121,1.3181828,0.8713772,5.462327,-3.9090846,6.073799,5.1984177,6.1973553,4.800452,5.312221,1.2842035,4.9757853,9.224993,6.483102
t122,1.3778913,0.89569765,5.411048,-3.8778396,6.077566,5.1562,6.204202,4.860708,5.3959274,1.2847346,4.948391,9.19226,6.5455065
t103,1.3317707,0.7752952,5.4798207,-3.9542022,6.0199676,4.9978137,6.297489,4.7882066,5.3456926,1.2610351,4.8135014,9.284063,6.608923
t68,1.3380008,0.82259357,5.4621916,-3.939887,6.011175,5.078207,6.2668295,4.7913556,5.345212,1.2424579,4.8873487,9.254204,6.5501266
t69,1.3252321,0.8630163,5.4663744,-3.946769,5.954256,5.10653,6.321904,4.794472,5.35284,1.181077,4.9459367,9.214225,6.505594
t46,1.3143843,1.0292187,5.4556885,-3.9020467,5.957796,5.192746,6.3377004,4.921498,5.38776,1.1625133,5.0004153,9.077309,6.4592805
t53,1.2904226,1.013928,5.4844174,-3.904252,6.011528,5.18355,6.3030734,4.9335084,5.3488207,1.2107637,4.974557,9.082354,6.4769588
t54,1.26942,0.9771361,5.504367,-3.979038,5.9315543,5.1505237,6.3555465,4.8451595,5.316542,1.1474596,4.972153,9.12768,6.4775057
t135,1.5137678,1.5188869,5.0628633,-3.6975513,6.0978665,4.927365,6.3459153,5.607036,6.293409,1.277085,4.9937267,8.51785,6.7223535
t136,1.5498416,1.5542388,5.1002502,-3.650247,6.2237926,4.9984818,6.2135983,5.6015954,6.342427,1.3889779,4.900895,8.5191145,6.7900624
t80,1.4333012,1.5335821,5.16309,-3.7719247,6.216171,5.059493,6.190741,5.4755244,6.3974876,1.374605,4.9045854,8.528601,6.679684
t99,1.5273539,1.62155,4.977965,-3.7633147,6.1794634,4.9591274,6.22448,5.7684603,6.4461117,1.2412152,4.9543076,8.421494,6.868616
t100,1.5368463,1.6170186,5.099915,-3.744843,6.10207,5.0030804,6.302256,5.63749,6.462812,1.2545558,4.925976,8.440041,6.8312235
t38,1.5031292,1.4864991,5.1322427,-3.7563133,6.0663323,5.0044894,6.331622,5.6425657,6.289194,1.1940503,4.9798927,8.5629835,6.80189
t74,1.5142424,1.3894424,5.214173,-3.5939054,6.1693015,5.0279856,6.3030343,5.6736717,6.1494527,1.3277016,4.990343,8.686991,6.820474
t125,1.5499656,1.4690014,5.1648245,-3.6651297,6.132819,5.0292,6.2852354,5.669247,6.2183785,1.2724751,4.938842,8.61626,6.8467407
t126,1.6352746,1.4272428,5.2233505,-3.6852481,6.1433425,5.0648074,6.1998286,5.554472,6.1783485,1.2706387,4.843507,8.678462,6.8757515
t49,1.4726932,1.3798485,5.2503138,-3.6876836,6.16513,5.0773644,6.269075,5.553346,6.165895,1.3010061,4.9531164,8.69349,6.7409296
t6,10.412319,0.85273767,6.747382,1.7798518,4.263508,6.7281113,6.3301907,2.37756,6.7528214,3.1445613,6.0085526,8.484129,3.1252124
t51,7.747316,0.5098217,4.300317,11.22913,-1.4972291,0.2203647,6.36475,2.2146604,2.8809068,-0.3841808,5.1595397,6.1379924,-1.276832
t52,7.7821074,0.42118832,4.285132,11.315152,-1.4955409,0.19335894,6.3016057,2.2748291,2.9660826,-0.3960547,5.0596075,6.086655,-1.19323
t66,7.825859,0.48549375,4.2667165,11.180977,-1.4389772,0.17356804,6.341058,2.2767482,2.8862934,-0.45507556,5.18879,6.0489535,-1.2774205
t67,7.81946,0.3866464,4.234174,11.228585,-1.4132684,0.21141869,6.2948546,2.3165886,2.9335055,-0.49133852,5.108995,6.055438,-1.2288746
t58,7.8759937,0.44392422,4.33359,11.21719,-1.4160864,0.120156236,6.4156704,2.2111833,2.9248908,-0.4816627,5.158176,6.045263,-1.2371333
t113,7.827547,0.43717906,4.372493,11.410573,-1.4793241,0.11172776,6.4038167,2.191166,2.878598,-0.37526044,5.0211363,6.0999265,-1.2870703
t114,7.876914,0.41365284,4.3079205,11.302751,-1.4678632,0.10295478,6.3481774,2.2588024,2.9977953,-0.44828743,5.0957546,5.9939227,-1.1652273
t107,7.7918878,0.36144295,4.326836,11.404696,-1.393708,0.21281414,6.3481812,2.237537,2.8721745,-0.47272003,4.986711,6.109896,-1.2917532
t108,7.820388,0.36578348,4.423623,11.462824,-1.4218333,0.14605457,6.446617,2.1449575,2.906412,-0.44624278,4.9646997,6.0848994,-1.2471045
t3,10.551895,0.9592638,6.782912,1.7189322,4.226143,6.7658663,6.2626505,2.5387897,6.8859096,3.0610192,5.947348,8.403944,3.1195674
t16,10.467873,0.8955896,6.816709,1.4702303,4.2165666,6.8541117,6.306529,2.5026593,6.6568995,3.3237689,6.1106286,8.4406595,2.967667
t93,11.876197,2.3060338,10.482961,1.86188,3.2527826,6.055947,5.9317794,4.979557,10.020045,4.618627,4.1167703,8.676417,0.42768636
t94,11.883451,2.3219419,10.592498,1.92427,3.2092245,6.02745,5.981129,5.0796475,10.112671,4.558275,4.0877,8.6033535,0.3375355
t117,11.90568,2.2645648,10.444034,1.8624779,3.2522235,5.975804,5.9220786,4.925303,10.004694,4.633289,4.06148,8.670025,0.42054418
t118,11.728805,2.4511728,10.554521,1.872623,3.184952,6.041448,6.074147,5.025936,10.161245,4.67442,4.1669226,8.711308,0.3570268
t75,11.761665,2.421928,10.556093,1.8885361,3.2100391,6.0677443,6.0353684,5.0391316,10.131626,4.6456566,4.16749,8.694232,0.35466117
t133,11.855435,2.3169303,10.437519,1.8639675,3.289569,6.065737,5.905255,4.944727,9.98062,4.6172266,4.1503334,8.706931,0.46858102
t134,11.841682,2.3577046,10.557687,1.7986612,3.1907613,6.0136557,6.007235,5.03014,10.079529,4.667883,4.0467153,8.715384,0.45804244
t25,12.017126,2.228157,10.451513,2.0072596,3.3685992,6.3476787,5.762629,5.082787,9.772614,4.2815833,4.3643656,8.437498,0.42278165
t39,12.14163,2.1367412,10.447835,2.0366602,3.4224198,6.2880635,5.6559353,5.0765495,9.744039,4.311833,4.316553,8.496748,0.40869653
t78,12.061303,2.1942065,10.546757,2.0575824,3.4410317,6.305855,5.7135115,5.1579733,9.863496,4.4006,4.339592,8.4892,0.31677333
t89,12.115953,2.1452816,10.536853,2.0942674,3.5244339,6.1962037,5.667565,5.085623,9.851001,4.4864087,4.291333,8.548184,0.3544437
t90,12.074095,2.1605814,10.443022,2.0571418,3.4349763,6.3077703,5.689347,5.1095614,9.765086,4.3624706,4.3743896,8.532392,0.36053827
t59,11.988576,2.0811596,10.308908,2.0147533,3.6117854,6.280024,5.5462976,4.960002,9.666403,4.671919,4.532887,8.757755,0.44715235
t61,11.980143,2.1729078,10.355927,1.9566187,3.5246077,6.187559,5.629935,4.8906393,9.741326,4.5808225,4.4434423,8.654559,0.5344292
t62,11.996469,2.1285193,10.332721,1.9932956,3.5571265,6.2384644,5.5952125,4.9305882,9.697416,4.5938077,4.478506,8.687793,0.49332404
t91,12.0001545,2.1730282,10.281798,1.9147301,3.5625641,6.138023,5.5820494,4.807947,9.744906,4.5536613,4.4479566,8.598203,0.6217712
t92,12.004775,2.0757115,10.284116,2.02937,3.6139426,6.314809,5.538383,4.977839,9.632441,4.624722,4.5502834,8.737075,0.43455756
t13,10.5585375,0.9423001,6.790087,1.5069731,4.088472,6.809867,6.234526,2.4970143,6.769084,3.2441902,6.01071,8.350817,2.8730218
t30,12.7268715,0.40972704,8.96226,1.7021439,3.96403,7.580614,4.9128246,4.2014484,8.858387,2.166232,3.3311045,7.2512774,2.271131
t76,12.810632,0.3213349,8.95081,1.7615551,4.016592,7.656425,4.832214,4.198711,8.859215,2.105317,3.2463975,7.1659513,2.3249006
t82,12.822557,0.37588227,8.870373,1.8021683,3.9919145,7.5997415,4.8206897,4.1688704,8.783074,2.0753691,3.270995,7.2293253,2.3769226
t83,12.852309,0.3122685,8.942177,1.8490914,4.037189,7.586152,4.792597,4.2515683,8.826401,2.052069,3.2398014,7.180981,2.2996104
t87,12.838722,0.45150104,9.027609,1.6770959,3.875105,7.6426797,4.7957716,4.1640625,8.939006,2.0495284,3.2063437,7.2763352,2.2258246
t88,12.746619,0.33927777,8.986767,1.7045096,4.0115647,7.623664,4.895566,4.222446,8.885257,2.1527503,3.2904382,7.1888804,2.2755568
t19,10.487803,0.9118118,6.9094663,1.4977968,4.221819,6.801148,6.3332562,2.5974565,6.771767,3.2629228,6.0778165,8.503509,3.09256
t20,12.701234,0.42728877,8.878501,1.7434056,4.0207467,7.5556006,4.9354963,4.20044,8.790189,2.1910465,3.3670444,7.2734604,2.3231463
t8,10.449411,0.8948529,6.936899,1.5513811,4.295177,6.794286,6.36579,2.5983737,6.7706127,3.2519836,6.0957365,8.552499,3.1802156
t7,10.492853,0.86899114,6.8835454,1.6418296,4.2254415,6.710686,6.35398,2.5352902,6.859133,3.1850474,6.1126666,8.569137,3.185685
t14,10.496936,0.65644807,6.667349,1.5172195,4.1003532,6.6194797,6.469772,2.2005088,6.711858,3.2983425,6.205312,8.617237,3.257167
t15,10.493,0.6271575,6.7271013,1.4452505,4.0447555,6.5440593,6.542539,2.182751,6.767563,3.364002,6.177538,8.696106,3.354624
t21,10.576025,0.6779172,6.7145114,1.4575588,4.0383797,6.538196,6.470239,2.3192177,6.829057,3.2577796,6.140971,8.715575,3.3475652
t22,10.6325,0.62646574,6.5304523,1.4516921,3.923005,6.2822986,6.6380777,2.0179446,6.779957,3.3087792,6.07922,8.750847,3.4936528
t85,10.83224,0.5175016,6.0077066,1.3232958,3.7193089,5.5976195,7.169922,1.2016388,6.675141,3.2512372,5.939673,8.79442,3.7813883
t86,10.899459,0.5742736,6.0372276,1.3912864,3.6579633,5.651674,7.168482,0.9852159,6.639928,3.2894773,6.0747786,8.881333,3.9590416
t33,10.831752,0.5051604,6.0603013,1.4118334,3.6710036,5.5715156,7.2269716,1.0385247,6.678783,3.2264824,5.9980316,8.836153,3.8925927
t34,10.695675,0.55007327,6.305895,1.432552,3.789778,5.938193,6.9053235,1.518262,6.6619973,3.3447797,6.099778,8.777163,3.671747
t123,10.684816,0.47161555,6.1556673,1.4198469,3.6984217,5.6038003,7.0807486,1.1629759,6.5932198,3.273661,6.011314,8.859525,3.74084
t124,10.740268,0.51606816,6.226975,1.5633535,3.7224448,5.592512,7.1739144,1.1128193,6.738032,3.2523172,6.122637,8.799718,3.7995389
t104,10.701764,0.48302495,6.1765075,1.4740187,3.7370641,5.7221813,7.022172,1.181399,6.6052995,3.3214912,6.118691,8.812145,3.7806146
t60,10.716393,0.46035546,6.294981,1.5752412,3.726738,5.7052712,7.1029105,1.1421001,6.720019,3.1738558,6.1533237,8.787432,3.7341645
t37,10.647215,0.46139994,6.258725,1.5632771,3.6841033,5.631233,7.086764,1.0690938,6.62558,3.289637,6.1491137,8.860506,3.8301282
t28,10.692871,0.5683365,6.3557787,1.4368622,3.8284004,6.020812,6.8459463,1.6126273,6.688195,3.326263,6.1184545,8.753275,3.6204133
t42,10.780354,0.5644148,6.202759,1.4349235,3.7713356,5.7708807,7.0380325,1.2931364,6.690295,3.346982,6.126798,8.777562,3.7753088
t43,10.824651,0.5208449,6.1699753,1.4633378,3.7587664,5.742711,7.1086164,1.1723151,6.7056513,3.2030041,6.121398,8.753528,3.7779565
t17,10.8988495,0.5027468,5.9113107,1.3483632,3.6810315,5.5461025,7.2344184,0.9861796,6.619172,3.1710932,5.9054556,8.807648,3.9018028
t18,10.62559,0.6343793,6.5414677,1.4297478,3.9421492,6.3353677,6.6206994,2.0538979,6.748116,3.3182507,6.111307,8.711959,3.4416695
t10,11.742066,4.5242643,2.1107388,2.5127,4.7106013,6.3081994,6.7852964,2.4191294,6.370451,2.5137634,3.8606758,5.269804,1.3285104
t11,10.506842,0.864994,6.7659974,1.5276033,4.1276693,6.779221,6.4615526,2.5109951,6.7877,3.338123,6.3752446,8.616204,3.183284
t115,11.6991625,4.371899,1.9619058,3.0550895,4.767826,6.3637547,6.8330655,2.0666509,6.76971,2.5215044,4.0561867,4.7918434,1.7271258
t116,11.733439,4.426934,1.95209,3.0774617,4.756949,6.361725,6.868744,1.9887589,6.755973,2.5668206,4.0595865,4.6471906,1.8525814
t77,11.628501,4.343985,1.9678061,3.048232,4.735257,6.32527,6.7589407,2.1151347,6.8160844,2.469418,4.150656,4.7064524,1.8420653
t101,11.660248,4.3731823,1.8942714,3.1628234,4.735332,6.315589,6.812905,2.0916812,6.835472,2.5504458,3.9892373,4.6842585,1.6722159
t102,11.580327,4.267193,2.0488994,3.1493506,4.668012,6.245274,6.734329,2.091116,6.747176,2.6635575,4.0459585,4.7535434,1.7261572
t129,11.646501,4.270597,1.9643964,3.1027203,4.762341,6.226246,6.741436,2.1162958,6.741095,2.6630905,3.9679036,4.7034154,1.679189
t130,11.68614,4.205965,2.090148,3.110223,4.7178516,6.3354435,6.8461614,2.0180492,6.7868547,2.6231415,4.084863,4.8347483,1.7059392
t44,11.625056,4.166066,2.1061494,3.1728752,4.6974487,6.297915,6.7969804,2.0798597,6.776702,2.6848207,4.035324,4.869717,1.6254896
t56,11.778643,4.3619485,2.0438187,3.0304427,4.7766776,6.394611,6.9137235,2.0204003,6.6790843,2.6241016,3.973303,4.921628,1.6338954
t57,11.768898,4.3113914,1.9960186,3.126845,4.7725983,6.444746,6.937653,2.0245306,6.7941236,2.5136173,4.0485487,5.0485744,1.5712917
t47,11.804694,4.43819,1.9924966,2.9609652,4.803285,6.4052844,6.9095488,2.0830228,6.657534,2.5622578,3.9381082,4.9966407,1.5526509
t23,11.623744,4.1246543,2.2967427,2.978415,4.6754904,6.3194127,6.7814183,2.1746762,6.66444,2.6487103,4.08052,5.175358,1.592249
t24,11.770407,4.464921,2.0249543,2.6901367,4.7369995,6.345833,6.825389,2.3541362,6.5059776,2.444501,3.9231884,5.1681685,1.3696954
t71,11.6986065,4.4874215,2.0230522,2.786241,4.7095456,6.3332825,6.7861094,2.2473576,6.5753446,2.4812832,3.9605112,4.9935846,1.5208648
t72,11.770343,4.4778557,1.9255147,2.8285627,4.773734,6.342275,6.8579316,2.2550745,6.6439595,2.373824,3.981541,5.0313444,1.4719174
t70,11.711595,4.326857,2.0923162,2.839254,4.716414,6.282985,6.7792735,2.2714214,6.61623,2.4982018,3.9826376,5.108608,1.453685
t31,12.71521,7.079804,1.740088,0.024312193,5.530307,5.246188,5.7049103,3.35178,2.5852885,2.3162532,4.2509146,5.3211703,0.7841633
t84,13.216,7.486948,1.7683567,0.15294462,5.7954254,5.142996,5.4334955,3.1646385,2.202614,2.293044,4.7221346,5.071728,1.1017978
t111,13.357336,7.4377093,1.7775191,0.05931459,5.7704973,5.1357756,5.383228,3.2353954,2.2224355,2.2011259,4.8149953,5.0611405,1.0808003
t112,13.365276,7.313503,1.7188742,0.04486951,5.737082,5.1482544,5.326745,3.2592058,2.33021,2.1826932,4.690001,5.18646,1.032714
t95,13.192715,7.464885,1.7835627,0.060615446,5.713005,5.1317377,5.5552864,3.267579,2.1194026,2.2674453,4.718749,4.9662337,1.048575
t96,13.23059,7.3144183,1.7890815,0.019473245,5.7409563,5.1355796,5.4398875,3.203181,2.2287312,2.1574185,4.6817503,5.0565953,1.007256
t79,13.344037,7.4732294,1.8171874,0.15163153,5.6924143,5.098455,5.5086274,3.199624,2.298519,2.3481016,4.6956477,5.23666,0.9349447
t131,13.287909,7.341997,1.8777466,0.07070696,5.723312,5.064575,5.571881,3.108686,2.385444,2.1590395,4.5786595,5.2279773,0.8922049
t132,13.234887,7.3648424,1.8560034,0.069869064,5.7224503,5.0896425,5.513708,3.2090755,2.3595135,2.2280262,4.6775885,5.1860313,0.8787683
t97,13.0883665,7.2755227,1.6451184,0.0039882655,5.7415595,5.1466393,5.30542,3.441292,2.303142,2.2662723,4.6813865,5.1548905,0.98258144
t98,13.021073,7.201246,1.7264532,0.027051024,5.7389317,5.129008,5.4271207,3.3769734,2.4858994,2.242545,4.610531,5.2245655,0.83541465
t55,13.073691,7.2671037,1.7437004,-0.02131982,5.56497,5.261243,5.4682713,3.3781583,2.3112175,2.3116863,4.601565,5.234524,0.9458089
t40,12.814129,7.173007,1.7163348,0.06337736,5.5803447,5.206677,5.705341,3.2882104,2.484941,2.3848,4.3326044,5.3628078,0.7908591
t41,13.084203,7.380801,1.6245773,0.055686466,5.631816,5.170916,5.3626747,3.3933537,2.1386828,2.391275,4.605256,5.1926665,1.0256385
