"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132"
"t17",0.134215688139718,-0.0244473773352816,-0.120420143773929,9.28426609243521e-06,-0.00273193279815408,-0.00362980668088388,0.00224417405065858,0.000645470159734749,0.000128837858397723,-1.61666577365506e-05,-3.87426586222431e-05,0.0187733600157054,-0.00288023723079445,2.89240839659055e-05,-0.000109762991293637,0.0206753309674526,6.53147396445688e-06,-7.87880645389606e-05,1.11604523085129e-06,-8.70744079239478e-06,2.24122300936187e-06,-9.91852792682546e-05,0.000802313851238973,-6.0413191792057e-09,0.00507210493383953,4.43342067373508e-05,0.0031652012294993,-2.60743623829943e-05,0.000312285585132398,1.61532650878843e-05,-0.149692180109871,0.0107617910704253,0.000109094091025336,-0.000106028210966524,-0.00141436048608357,-6.76488606685314e-06,0.0202806193283709,8.15596195258763e-05,0.000253814599006884,-0.00336594181197872,0.00613288718044681,0.209108585613623,0.13231635946127,0.000722438242109583,-0.000484143303616223,-0.000112493456109975,-0.00416129380129156,0.0217681674668495,0.141034348778775,-0.00225077818655844,0.00137227433337343,-0.0109459740033631,-0.0270949702655453,-0.00212917435469934,0.920067176657487,-1.47061383925288e-05,-1.42340040984698e-15,0.00220513838627585,-0.00130060019302867,-0.00190924416663736,0.0454101728686745,0.00392252177986517,-0.000149458277897783,0.000159279283114513,-0.0345784924509641,-0.000476941355661237,2.47229345384949e-06,8.79940570393076e-06,-4.60923130665719e-06,1.0426274487252e-06,1.32836195898007e-05,-6.01413055906665e-06,2.9383467880883e-06,1.41660618110297e-06,-5.15698732305096e-06,-0.000314385931499797,0.0179963000221903,3.53959585535005e-16,-0.00109966943219431,8.89972747058944e-07,0.00102902428765213,7.00890096022999e-06,9.85055672805091e-05,0.000319735749136849,1.90343090292308e-15,-0.0254465184486518,2.94771153244333e-06,6.21788639295731e-07,-4.45177409471631e-09,-6.97599227429415e-16,1.53699661052739e-16,5.4458486210496e-09,1.57094010240337e-16,1.88506968146083e-06,-2.48161003313128e-05,3.82179884760124e-06,-3.64303082070656e-06,1.50113834499618e-15,-8.1541112409253e-07,4.78981454305565e-05,-1.50219850496546e-15,-3.0801378819775e-07,-2.76999103450139e-15,3.93876191277681e-07,0.0416343927915668,-4.04177001341296e-15,-4.86974302473918e-16,-5.5402459695142e-07,-3.20012835334135e-15,1.97056808761639e-09,0.0231316072574243,4.82592760261258e-16,-5.96515634871283e-14,-1.25279378760386e-15,-0.000504706510920007,7.28573217317877e-15,9.26044528307552e-16,1.65924745546697e-15,1.27017809225798e-15,1.08579631951953e-16,7.00167804931507e-17,1.77937367193665e-15,4.91761306993802e-09,-8.79780992249584e-16,5.23486578426488e-17,1.90331131239979e-16,-6.99383242953291e-15,-6.77807439364105e-10,-7.38657379068346e-16,2.54599430079083e-15,-5.93361684237171e-15,-1.85195654782829e-14
"t61",0.14106933381901,-0.0270488860610455,-0.150220850997321,1.36143068131778e-05,-0.00466354261460047,-0.00816910832073525,0.00604951155828095,0.00247465859930513,0.000711532970844284,-0.000163641246780282,0.000443319615572955,-0.164727643066217,0.0394055319391018,-5.36228687161872e-05,0.000187093798700605,-0.0323345509900796,-7.03299768973648e-06,6.72017572821259e-05,-9.16808453604612e-07,6.62348423874587e-06,-1.63231125784901e-06,6.59226633453101e-05,-0.000383526279813437,2.45282516648424e-09,-0.00168229305546864,-1.29184753030595e-05,-0.000807206692991469,6.16855952912645e-06,-5.66601260540179e-05,-2.02176228134145e-06,0.015017729937552,-0.000360573546179729,4.79510018053953e-06,7.60823891557422e-06,1.90398473011446e-05,4.13646356193381e-08,0.000314804087178975,2.22604862588457e-05,7.06587691776613e-05,-0.00168108351059485,0.00683594397618277,0.240698636603749,-0.343597511365333,-2.76107052243035e-06,1.10064394070133e-05,4.01013331702337e-06,0.000358776783208657,-0.00193557036532084,-0.0119654881842206,0.000179240890074049,-9.6535559462941e-05,0.000755508718395802,0.00184908523431204,0.000123784256967286,-0.0472683308823504,5.79228987716388e-07,-5.97612213601307e-16,-6.28933847724686e-05,3.48394601488065e-05,5.10628444090383e-05,-0.000593785737796166,-0.000100995848327699,4.22590667421002e-06,-4.55509915402751e-06,-0.233409447295777,-7.22270467549053e-06,2.93768531334169e-08,-2.99017400396872e-10,-6.37973106951632e-09,2.74235898330148e-09,5.94462603188273e-08,-2.98599138779773e-08,2.23347834957414e-08,1.26520580527717e-08,-9.25137302660595e-08,-1.16685237797705e-05,0.0168470055752807,-1.28241770040564e-14,-8.85573085572069e-06,7.27508398057809e-09,0.00062403439256782,5.34580397659856e-08,6.44494474170396e-07,1.86152440389823e-06,-3.92851220386194e-15,-0.000133060008794087,7.51298935469074e-09,-8.34816188083568e-09,7.00122325181579e-11,-1.84999845560223e-15,-9.32602165968278e-15,-1.49304995834642e-10,-1.4904762569903e-14,-1.02319097656856e-07,1.37547286099783e-06,-3.84998224784804e-07,3.86123771726405e-07,-1.8564096896266e-14,1.17102842858223e-07,-2.31767306564784e-05,7.26261735122874e-15,2.6874677387219e-07,2.54418547794871e-14,-5.84191876328479e-07,-0.526248290636265,3.09334778942151e-16,-4.91774410163233e-15,-1.00107735025685e-06,-7.71544189311651e-14,9.34162449767172e-09,0.639574675317459,4.34652559964407e-14,-1.83041008865514e-12,-5.34950491181006e-14,0.000419645849009461,4.41328077517125e-14,6.88944527985594e-15,7.00790354624753e-15,5.20060645141946e-14,2.03766386898052e-14,1.13998718671779e-13,8.35958163260519e-15,-3.46260529083841e-11,4.3306467715004e-15,-2.98768515194704e-15,1.38906523899758e-15,-1.40032852092891e-14,-2.98829680598199e-11,1.67514830124487e-14,4.54363436677664e-15,-1.42509221265191e-14,-1.08425576665093e-14
"t62",0.141405707892349,-0.0271759192304513,-0.151660266965362,1.38208179951276e-05,-0.00475474138486743,-0.00838032768425466,0.00622528466886186,0.00255826645358194,0.000737980522082137,-0.000170293285069874,0.000465096851984198,-0.17335138471591,0.0415169715403415,-5.68032133331402e-05,0.000198815122604584,-0.0344316413077807,-7.55842873495262e-06,7.271167088665e-05,-9.93146117536835e-07,7.19284060121103e-06,-1.77519851706131e-06,7.19202102076271e-05,-0.000423667241442908,2.72761443612087e-09,-0.00188651934206275,-1.45638557543101e-05,-0.000914833281609616,7.01094937463888e-06,-6.49801943792145e-05,-2.34002602873494e-06,0.0174450987401777,-0.00042194303683815,5.63641569806926e-06,9.20327862585246e-06,2.32857237140653e-05,5.06650642917726e-08,0.000387307288874669,2.84459152178916e-05,9.03358311385718e-05,-0.00217870243356763,0.00898816829010546,0.316623517814271,-0.468307972871781,-3.94442288049936e-06,1.57676478271492e-05,5.75867391096873e-06,0.000528512019699856,-0.00290327487003348,-0.0182955151153689,0.000278550303622761,-0.000154136669228202,0.00121107814557933,0.00297100843805429,0.000205457083553116,-0.080430870813241,1.04061403716907e-06,-1.24708809304825e-15,-0.000121733953260764,6.89357340973808e-05,0.000101115604092683,-0.00121127234860575,-0.000206379828548515,8.71963667417862e-06,-9.4101842976778e-06,-0.499095991656729,-1.5713622284103e-05,6.4086877468192e-08,-6.96791920462239e-10,-1.57178457472003e-08,7.00177159279401e-09,1.60163440568186e-07,-8.16761828716284e-08,6.69434413049129e-08,4.0025923742744e-08,-3.75814493231198e-07,-4.98628076155146e-05,0.0735307371720823,1.16725951453833e-14,-5.3302249242213e-05,4.81546493091881e-08,0.00449791327409774,4.43207240881758e-07,7.10447018719538e-06,2.44391841858755e-05,5.85628720952606e-15,-0.00286149958635268,2.57321793335729e-07,7.96938208164436e-08,-5.90612632278147e-10,3.03077347176474e-15,7.67689858286299e-15,8.36214183772627e-10,1.47395680331348e-14,3.66926197025304e-07,-4.87083385392267e-06,9.78578902575802e-07,-9.56573789770912e-07,2.9472786721463e-14,-2.50977608901107e-07,3.21572899478156e-05,-1.13844526599603e-14,-3.26146160594963e-07,-1.71811930453972e-14,6.51120740844966e-07,0.511469640042816,-1.26721970979053e-14,2.06274758639876e-16,5.26307080490097e-07,3.05752319405216e-14,-4.17093180017215e-09,-0.269688782018073,-2.03358054099521e-14,8.0071120402149e-13,2.3879509199114e-14,-0.000129970875895793,6.02273554305557e-15,-6.9009183777993e-15,2.73527017305973e-15,-2.26319871044495e-14,-9.69021166523093e-15,-6.51177048479738e-14,-5.08105766171041e-15,3.22369501861452e-12,-2.91698865916882e-15,1.49842109794992e-15,-2.14371827277838e-15,-7.7702929815927e-15,3.21170448735703e-13,-1.02260629047622e-14,2.36875700020711e-15,-4.35038443551967e-15,-2.1370739903226e-14
"t45",0.141153880879739,-0.0270806507392886,-0.150576807627103,1.36647190406811e-05,-0.00468557613522754,-0.00821936961418559,0.00609101071943182,0.00249416639581161,0.000717651097350597,-0.00016516635080989,0.000448202124693447,-0.166644308330889,0.0398732353971313,-5.43162563348847e-05,0.0001896253127293,-0.0327846209137274,-7.14254540662474e-06,6.83252458307333e-05,-9.32312244815412e-07,6.73814082652234e-06,-1.66094194130622e-06,6.71111719784654e-05,-0.000391123759546656,2.50349756080086e-09,-0.00171866969425622,-1.32048825416483e-05,-0.000825500820215911,6.30986766441935e-06,-5.79960377411278e-05,-2.07047092903794e-06,0.0153818615839685,-0.000369397042629141,4.91280673365035e-06,7.78982872917312e-06,1.94781713475449e-05,4.23109763730838e-08,0.00032185978613427,2.26119988769822e-05,7.17662413839418e-05,-0.00170119072065867,0.00688490739219704,0.242382692658021,-0.340421326056226,-2.64337015644265e-06,1.05097537313281e-05,3.82034923297794e-06,0.00033229195594465,-0.00174871779217259,-0.0104719300185751,0.000151890402744689,-7.64481227988143e-05,0.00059135884629688,0.00143701491223935,8.50523997082608e-05,-0.0283326338236747,1.88672323885513e-07,2.56302387688213e-16,2.44325125422492e-05,-2.59208277271934e-05,-3.87355039189659e-05,0.000859410919910066,0.000151253461904165,-7.63650882944604e-06,8.42221926618011e-06,0.830441381472048,3.65278423060105e-05,-1.57594209976995e-07,5.00421101930578e-08,-9.00677253952219e-08,2.68058794718718e-08,4.42967875468409e-07,-2.12132369293235e-07,1.346191835084e-07,7.31873062879255e-08,-5.40129004977001e-07,-6.95998687922761e-05,0.101502005046865,-3.37708277041623e-15,-6.53773633799376e-05,5.77037002596768e-08,0.00529342355712438,5.08682388835554e-07,7.84826117649721e-06,2.65315550733153e-05,4.72211408104854e-16,-0.00300384890343525,2.65149810536858e-07,7.22856072214372e-08,-5.29286989834777e-10,-5.94717477553604e-15,-1.30588282475422e-15,7.12074317274871e-10,5.22041480264747e-15,2.87718195677397e-07,-3.80841499833914e-06,6.99151313817711e-07,-6.77745233978722e-07,-5.38252984788819e-16,-1.68841417982038e-07,1.73049150335895e-05,-2.14274216486888e-15,-1.58650941708214e-07,-1.29259353174531e-14,2.93337631104056e-07,0.197963110261203,-1.7156093155364e-14,4.14445816020796e-15,-7.02364418160336e-09,-9.87325832460619e-15,6.81657911976878e-10,0.0597797963024406,4.2426434676828e-15,-1.44873132436695e-13,-8.48958181823839e-15,7.76012631242728e-05,2.33074956408752e-14,1.9693977253589e-15,4.79918608669147e-15,1.58720064139324e-15,1.40315367634808e-15,-5.37584804161367e-15,7.03088190376776e-19,-1.23449863172699e-11,-3.01897862088588e-15,-9.82625273103094e-17,5.31862862448523e-16,-9.71569360028937e-15,-1.2542252666578e-11,-2.69691806372042e-15,2.8915582628352e-15,-5.47983297170508e-15,-2.19734794695484e-14
"t39",0.140560740570432,-0.0268575975550175,-0.148072684849756,1.33094273791362e-05,-0.00453010497758572,-0.00786426988114873,0.00579769510581426,0.0023562474071482,0.000674399710827773,-0.000154388626936283,0.00041377535575665,-0.153149634128661,0.0365824534260724,-4.94566673809833e-05,0.00017193671308559,-0.0296471414710177,-6.38980795159557e-06,6.07289631436044e-05,-8.27845867303914e-07,5.97172086340615e-06,-1.47054626553364e-06,5.93071980472647e-05,-0.000344958223948368,2.2166208308681e-09,-0.00154114161485175,-1.20150257973465e-05,-0.000767867754919681,5.96507392386454e-06,-5.96025215810521e-05,-2.58804133624186e-06,0.0225089275520567,-0.00146806929165482,-1.4958987553639e-05,2.54347036183512e-06,7.27077373045277e-06,1.5953513914668e-08,0.000124188459935262,8.82256974184062e-06,2.7976119931717e-05,-0.000642941297528861,0.00249378842835196,0.0876643744588828,-0.107213284105736,-6.43857807335859e-07,2.51279994998495e-06,8.98619303721204e-07,6.41259462585266e-05,-0.000282615209884395,-0.00132718247033175,1.45271389215887e-05,-3.00598956487524e-06,1.8028994871583e-05,3.61687489057325e-05,-4.94883203785454e-06,0.00400811267413941,-1.02961495649977e-07,1.07356385630775e-15,1.74974973154959e-05,-1.02671658450292e-05,-1.50686439472804e-05,0.000176299264003287,2.98950603875339e-05,-1.21772449393087e-06,1.30650763435712e-06,0.0458978488361345,6.14182006345523e-07,-1.76538791559102e-09,-5.00678910960695e-09,1.55933660725458e-08,-5.74865863487158e-09,-1.20184910985959e-07,6.07514592272524e-08,-4.99690134980865e-08,-3.0557864579676e-08,3.45532654396294e-07,5.03804489354475e-05,-0.0799115790935386,-1.11398218288596e-15,4.50650927244987e-05,-4.24442113054689e-08,-0.00539982683343029,-4.14096340158564e-07,-6.96754673060887e-06,-2.44735509020721e-05,-3.84416288326939e-15,0.00297926756341933,-2.73567226691522e-07,-9.64745799605232e-08,7.22687650101922e-10,5.33518796250984e-15,-2.84556453066048e-15,-1.06745801737802e-09,-7.44807539023398e-15,-4.95047175063684e-07,6.58232307496845e-06,-1.37769242820419e-06,1.350493971259e-06,-4.65170110832257e-14,3.59253830092691e-07,-4.5844519215858e-05,2.01651822009924e-14,4.50997832991331e-07,2.49946691913148e-14,-8.71014960337845e-07,-0.626511473914871,6.64641205503642e-14,-2.5792441828214e-15,3.50403108774041e-07,9.71141213239835e-14,-8.35779811881977e-09,-0.709590180844816,-4.08138563318467e-14,1.89732661914927e-12,6.52920766248406e-14,-0.00108759930548093,-1.44564945419432e-13,-6.83235264277914e-15,-2.27607002359404e-14,-4.23142504285205e-14,-9.6870856216094e-15,-5.60596884074608e-14,5.18477311910616e-15,3.57808104678125e-09,1.40688686187669e-15,2.47573417916587e-15,2.32931413829867e-16,1.87796903120945e-14,-4.13977736074309e-10,-9.64239270345281e-15,-2.73309291895279e-15,6.98027081325611e-15,-1.58355269395091e-14
"t60",0.142279916274581,-0.027512271398512,-0.155626663944472,1.44170453656438e-05,-0.00502808974394006,-0.00904927873679977,0.00679814715105722,0.00284277923831411,0.000830866384572793,-0.00019444147828862,0.000551025077270275,-0.208517266830382,0.0502372679702022,-7.07586771538756e-05,0.000252158417406445,-0.0442128071512362,-1.03075373779169e-05,0.000104290634592208,-1.43796669272609e-06,1.06310846660383e-05,-2.65665911172408e-06,0.00011072674601982,-0.00074362422448209,5.21679919891926e-09,-0.00411089213923073,-3.50544079842069e-05,-0.00247380256281041,2.03738230763037e-05,-0.000252352250628863,-1.46163417245362e-05,0.146893704795316,-0.0140790810654882,-0.000202475646640213,-1.92878305528239e-05,-3.35657917574518e-05,-6.98130531522359e-08,-0.00046996479523241,-1.46998117694894e-05,-4.62513524150986e-05,0.000865034124070406,-0.00276191756440161,-0.0965272023945343,0.0777163934882777,2.81303993651625e-07,-1.06508633657739e-06,-3.71056761665202e-07,-1.98537027819802e-05,6.99686571840505e-05,0.000251169100830765,-2.10170396161732e-06,2.34037088408338e-07,-1.23951934247196e-06,-2.29418692640937e-06,-3.05274302687557e-08,0.000220550358224866,-1.57949309603819e-08,2.40817743287412e-15,4.8967036660599e-06,-3.25412373033419e-06,-4.79587631699018e-06,6.50346664804189e-05,1.11170573504717e-05,-4.73289850944926e-07,5.1052728889614e-07,0.0207383111029584,2.96951395255907e-07,-8.62516316773438e-10,-3.09635413572197e-09,1.15807084521945e-08,-4.78177489216658e-09,-1.18344944026184e-07,6.27301213376981e-08,-6.92251221710182e-08,-5.09140705578961e-08,1.92479072027492e-06,0.000442004181237305,-0.907519272737728,3.0056275274151e-16,-0.00019695894274109,1.37179061823224e-07,-0.105580827483601,9.99355281200099e-07,1.26402043384664e-05,3.98747371061918e-05,-4.06277411345707e-15,-0.00403874514088393,3.38483886293689e-07,7.27740186212252e-08,-5.2494086213891e-10,-8.42628205740529e-16,9.61992256114356e-16,6.68885327857907e-10,-4.1492064915779e-15,2.53624175449627e-07,-3.35105397208111e-06,5.86899327305466e-07,-5.66897234462272e-07,2.37218437854551e-14,-1.38424253068568e-07,1.33386215953669e-05,-6.57550582415162e-15,-1.19542676336843e-07,-3.75535766276518e-15,2.17265792736416e-07,0.141389681576153,-9.89146781203501e-15,-6.46768443775097e-16,-4.88966123604672e-08,-1.09145640003109e-14,1.01882252721689e-09,0.0824530685700206,3.35962611434015e-15,-2.09716383183609e-13,-5.28584653783219e-15,9.71414741749692e-05,7.35736647215622e-15,1.67057239636127e-15,2.97856442927079e-15,4.3925324937684e-15,-1.67427006414469e-15,-3.7045482137836e-15,3.05514291309261e-15,-1.10496617094225e-10,-2.7543750943861e-15,5.4343656149026e-16,-9.19644316796032e-17,-9.10863337456688e-15,2.5138437135694e-12,4.38541715259676e-16,4.00371994967163e-15,-7.71850953071623e-15,-1.828981804503e-14
"t96",0.142771264408359,-0.0277000681899284,-0.157810412192989,1.47400842784038e-05,-0.00517433732324521,-0.00940076192840077,0.00709638613838028,0.00298889748509451,0.000878107376831537,-0.000206600452867145,0.000593245570812195,-0.225635282109167,0.0544670291390385,-7.74163136130823e-05,0.000277360963637809,-0.0488044694802539,-1.15615475971615e-05,0.000118391784186157,-1.63585451870558e-06,1.21486037947193e-05,-3.04390613306585e-06,0.000127603569342164,-0.000877251231514448,6.23381584973278e-09,-0.00499454819945447,-4.30492988515712e-05,-0.00307117510262116,2.54441999726246e-05,-0.000321245959853914,-1.89849237539731e-05,0.192357763335352,-0.0187484948128961,-0.00027245802245925,-2.78643126428389e-05,-4.99318431937454e-05,-1.04280232804001e-07,-0.00071069523418234,-2.49284094701853e-05,-7.85582346288071e-05,0.0015386394910375,-0.00517595083674303,-0.181204080632762,0.168918180922449,7.84071580573593e-07,-3.02099984147541e-06,-1.06870200079545e-06,-6.86088905717853e-05,0.000283029695755263,0.00124737460350808,-1.30003088815019e-05,2.49940141571047e-06,-1.48421594149236e-05,-2.96031624193265e-05,3.75914143078023e-06,-0.00289532751672618,6.77904614438676e-08,1.28593235729253e-15,-1.04594553184947e-05,5.9982150413208e-06,8.79649881524271e-06,-0.000100149249942135,-1.69573887022739e-05,6.85229839520844e-07,-7.3448232797007e-07,-0.0251636918846362,-3.33109548484516e-07,9.55951486713211e-10,2.63034519564534e-09,-8.08288061358063e-09,2.97134548489302e-09,6.23909045442552e-08,-3.16373587288315e-08,2.705748820945e-08,1.72476025025051e-08,-3.38176852894778e-07,-6.70365974566445e-05,0.128962003357551,4.69693768394844e-16,-3.47358595972866e-06,2.31567636249104e-08,0.521008822977057,-1.88744370888502e-07,-8.76282049630397e-07,-1.75149201812347e-06,-2.1438893068537e-15,2.83150008392588e-05,3.35063427225616e-09,7.12599544680329e-09,-5.4880606257166e-11,-2.86506228279954e-15,-3.12523442828664e-15,8.73319855527637e-11,-3.23586903957374e-15,4.19399413930932e-08,-5.57736075440625e-07,1.1509528125042e-07,-1.12528143524765e-07,9.80188070704255e-15,-2.93700458249822e-08,3.3867361519649e-06,1.62141839871472e-15,-3.18642887907171e-08,-5.33469779592718e-15,5.96284699523486e-08,0.0405584462128349,-1.15028216146437e-14,8.73150493983368e-15,-1.64269621068311e-08,-2.46352404740455e-14,3.53234611651309e-10,0.0288911052087807,2.3517456342015e-13,-0.707106781186629,4.52430546246825e-13,3.57106388984201e-05,2.31398289345502e-14,5.25459557942025e-15,2.27776865303131e-14,5.83330474672269e-15,-6.23142687646169e-14,-1.72595946183672e-14,3.99194594303605e-14,-4.49728529998105e-11,-1.02083872896129e-16,-8.31866590234019e-16,1.93029962652409e-15,-1.64364190362324e-14,1.08295659950554e-12,1.65238199781079e-15,2.83728433751663e-15,-5.34493098762386e-15,-1.97517942386792e-14
"t97",0.142771264408359,-0.0277000681899284,-0.157810412192989,1.47400842788709e-05,-0.00517433732324481,-0.0094007619284013,0.00709638613838002,0.00298889748509452,0.000878107376831256,-0.000206600452867581,0.000593245570812395,-0.225635282109166,0.0544670291390379,-7.74163136129813e-05,0.000277360963637937,-0.048804469480254,-1.1561547596828e-05,0.000118391784184725,-1.63585451841744e-06,1.21486037951216e-05,-3.04390613362785e-06,0.000127603569341804,-0.000877251231514886,6.23381479053049e-09,-0.00499454819945461,-4.30492988507159e-05,-0.00307117510262072,2.54441999704558e-05,-0.000321245959853906,-1.89849237528917e-05,0.192357763335353,-0.0187484948128959,-0.000272458022459832,-2.7864312644809e-05,-4.99318431938675e-05,-1.04280232956149e-07,-0.000710695234179249,-2.49284094697914e-05,-7.85582346298033e-05,0.00153863949103746,-0.00517595083674097,-0.18120408063276,0.168918180922449,7.84071580846236e-07,-3.02099984194444e-06,-1.06870200060827e-06,-6.86088905721038e-05,0.000283029695755753,0.0012473746035068,-1.30003088851256e-05,2.49940141314393e-06,-1.48421594172877e-05,-2.96031624202013e-05,3.7591414281707e-06,-0.00289532751672797,6.77904582514067e-08,-9.76889758704613e-17,-1.04594553152963e-05,5.99821504524209e-06,8.79649881259612e-06,-0.000100149249932627,-1.69573886912751e-05,6.85229838226791e-07,-7.34482334588958e-07,-0.0251636918846375,-3.33109547942379e-07,9.55950532543407e-10,2.63034516878772e-09,-8.08288139359469e-09,2.97135165046347e-09,6.23909029596964e-08,-3.16373671009721e-08,2.7057486429232e-08,1.72476017877008e-08,-3.38176851312143e-07,-6.70365974413993e-05,0.128962003357556,4.04048882214174e-15,-3.47358594542775e-06,2.31567659021034e-08,0.521008822977069,-1.8874436793677e-07,-8.76282044145825e-07,-1.75149201907888e-06,-4.58630485082201e-15,2.83150008599701e-05,3.3506494709298e-09,7.12600483589586e-09,-5.48976798646563e-11,2.34468541954333e-16,-3.26440920706787e-15,8.73275587293463e-11,1.90947670913216e-15,4.19399418651876e-08,-5.57736078098398e-07,1.1509527567014e-07,-1.1252815152093e-07,-8.61608706103544e-15,-2.93700591594924e-08,3.38673616940962e-06,-4.8387528506946e-15,-3.18643241179245e-08,2.92563890288351e-15,5.96284619053571e-08,0.0405584462126816,2.12641148059062e-15,-7.78308379492096e-15,-1.6427032387485e-08,1.94523953441758e-14,3.53454759433617e-10,0.0288911052126993,-2.33069246321798e-13,0.707106781186466,-4.58120567103257e-13,3.57106386383965e-05,-7.35371169204362e-15,-1.37306707355154e-15,-2.20982261438203e-14,-4.12198587179062e-15,5.53535442129138e-14,1.6020983527237e-14,-3.94367106554503e-14,-4.50059495094481e-11,1.296800957117e-15,1.4346230171242e-16,-3.82322890005214e-15,-1.2969590183579e-16,1.08852750442789e-12,-1.71269080522151e-15,1.493085642736e-15,-8.24468827824746e-15,-1.73927890020084e-14
"t102",0.142799635966626,-0.0277109151200344,-0.157936619689669,1.47587669741131e-05,-0.00518280006051455,-0.00942111679010415,0.00711366446150986,0.00299736777774061,0.000880847038032145,-0.000207305899300137,0.000595697747102919,-0.226629903443755,0.0547128322231564,-7.78034857657031e-05,0.000278827223356661,-0.0490716821407223,-1.16346156274628e-05,0.000119214178368849,-1.6473974069674e-06,1.22371515532205e-05,-3.06650663475109e-06,0.000128588963097939,-0.000885066909137954,6.29335476556476e-09,-0.00504634224225015,-4.35182628494059e-05,-0.00310624244616014,2.57419672964346e-05,-0.000325297195363802,-1.92421630824477e-05,0.195036315513559,-0.0190239003226059,-0.000276588428540552,-2.83727454085664e-05,-5.09037440518094e-05,-1.06327563122343e-07,-0.000725004677182552,-2.5540215477035e-05,-8.04907716399929e-05,0.00157902661957751,-0.00532104968776676,-0.186294105767411,0.174435302146051,8.14756666750398e-07,-3.1404388570904e-06,-1.11132413176356e-06,-7.16027017698854e-05,0.000296161238479241,0.00130902152890927,-1.36770932924016e-05,2.64092227080459e-06,-1.56926965658966e-05,-3.13116266274863e-05,3.99802382745909e-06,-0.00309292267597912,7.31652326597461e-08,-2.34866654695698e-15,-1.14677544011801e-05,6.60976864124405e-06,9.69513182401905e-06,-0.000111171973382254,-1.88318349266751e-05,7.6282348468576e-07,-8.1790138616493e-07,-0.0282749048270893,-3.76072461555984e-07,1.08007229239083e-09,3.03094669475062e-09,-9.49025268546406e-09,3.53508323089774e-09,7.58743552595208e-08,-3.87315921665326e-08,3.46745374338747e-08,2.28290386417327e-08,-5.6951153592817e-07,-0.000122479028413953,0.245190728718949,-2.49300330604682e-15,4.87445054386629e-05,-4.87597990541027e-08,-0.472161277185098,4.37449425508826e-08,-1.81227827012666e-07,-5.58892859411089e-07,6.78840840047063e-15,1.31974182575492e-05,1.75313161026319e-09,5.14477875121429e-09,-4.02016193084544e-11,1.77400458441173e-15,5.15297843631951e-15,6.69112709120567e-11,-3.88932001239491e-15,3.36777293435001e-08,-4.48418802933551e-07,9.54140179071424e-08,-9.34902147357435e-08,3.4061473424234e-15,-2.46916124237265e-08,2.93437035517669e-06,6.00776995118067e-15,-2.78215281193119e-08,-1.08601769842534e-15,5.22992301468949e-08,0.0358127633748915,-4.5089345922357e-15,-5.59558680328501e-15,-1.48362686096263e-08,1.34484960888473e-14,3.20492951939299e-10,0.026241199118109,-1.87158774304895e-15,-8.0894719416769e-14,-2.81937619149307e-14,3.26386229401709e-05,-0.70710678118653,9.34096544841477e-15,-5.961275456496e-14,9.26304550234476e-15,-6.14788537789013e-14,4.6922325150708e-14,-7.81167503600036e-14,-4.16743447671322e-11,4.55216623416037e-15,-1.13191855753291e-14,8.03264916259881e-15,-3.8685166712019e-17,1.01514290567084e-12,1.66313570666031e-15,4.46002855699698e-15,-9.87345224192782e-15,-1.28571747335449e-14
