"accepted_species","Medicinal"
"Ceriscoides_sessiliflora",0
"Adolphoduckea_maynensis",NA
"Oldenlandia_salzmannii",0
"Ceropegia_filiformis",0
"Cynanchum_orangeanum",1
"Leichhardtia_weberlingiana",0
"Ceropegia_swarupa",0
"Arcytophyllum_nitidum",1
"Palicourea_quadrifolia",0
"Asclepias_cucullata",1
"Canthium_kuntzeanum",0
"Anthospermopsis_catechosperma",0
"Oxypetalum_coeruleum",0
"Psychotria_megalocarpa",0
"Tarenna_wallichii",0
"Palicourea_manaraeana",0
"Cynanchum_laeve",0
"Solenandra_pulverulenta",0
"Pyrostria_major",NA
"Alyxia_oubatchensis",0
"Spermacoce_subvulgata",1
"Timonius_amboinicus",0
"Galianthe_equisetoides",0
"Solenandra_curbeloi",0
"Aoranthe_cladantha",1
"Urceola_polymorpha",0
"Gentianella_thyrsoidea",NA
"Multidentia_kingupirensis",0
"Symbolanthus_pauciflorus",0
"Tarennella_sanguinea",0
"Tarenna_citrina",0
"Ditassa_sipapoana",0
"Rubia_caramanica",NA
"Pentagonia_clementinensis",0
"Strychnos_dinhensis",0
"Asclepias_quinquedentata",0
"Apocynum_×_floribundum",1
"Cyclophyllum_merrillianum",0
"Mandevilla_antioquiana",0
"Cynanchum_compactum",0
"Cynanchum_batangense",0
"Cynanchum_rungweense",0
"Lomatogonium_gaurgopalii",0
"Mitrasacme_pilosa",NA
"Ceropegia_ciliata",0
"Swertia_eminii",0
"Swertia_connata",0
"Psychotria_intermedia",0
"Psychotria_oliveri",0
"Psychotria_foremanii",0
"Psychotria_awa",0
"Psychotria_balancanensis",0
"Galium_pamphylicum",0
"Coprosma_foliosa",0
"Asperula_assamica",0
"Coprosma_autumnalis",0
"Ixora_solomonensium",0
"Huernia_recondita",0
"Ixora_moszkowskii",0
"Ixora_froelichiana",0
"Ixora_nandarivatensis",0
"Squamellaria_major",NA
"Hoya_camphorifolia",0
"Hoya_calycina",0
"Hoya_kentiana",0
"Hoya_dulitensis",NA
"Mussaenda_thorelii",0
"Mussaenda_rufinervia",1
"Macrocarpaea_densiflora",0
"Greeniopsis_multiflora",0
"Mitracarpus_carnosus",0
"Palicourea_duckei",0
"Palicourea_mello-barretoi",0
"Palicourea_amorimii",0
"Paederia_thouarsiana",0
"Fagraea_ternatana",NA
"Couma_macrocarpa",1
"Hoffmannia_coriacea",0
"Timonius_leptocalyx",0
"Dischidia_longiflora",0
"Lasianthus_coriaceifolius",0
"Echidnopsis_dammanniana",NA
"Lasianthus_schmidtii",0
"Pavetta_siamica",0
"Craterispermum_caudatum",1
"Randia_laevigata",1
"Erithalis_harrisii",0
"Gymnema_dissitiflorum",0
"Anisotoma_cordifolia",0
"Diodia_othonii",0
"Glossostelma_mbisiense",0
"Ophiorrhiza_rufinervis",0
"Ophiorrhiza_recurvipetala",0
"Sabicea_setiloba",0
"Ophiorrhiza_chingii",0
"Ophiorrhiza_roxburghiana",0
"Argostemma_callitrichum",NA
"Gentiana_sikokiana",0
"Gentiana_fieldiana",0
"Scleromitrion_sirayanum",0
