"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"Tarennella_sanguinea",-0.0402116082315733,0.0122828412982201,0.0192699042223529,0.108502228010337,0.0457386261882997,-0.0569053489161086,0.130595030041226,0.100015460719221,-0.374604928404483,-0.2005311293858,-0.0118687311045065,0.0921523236205875,-0.0118181105274479,0.0620886148731395,1.60059688862626e-05,0.835724943965714,0.116285778334447,0.195042138500004,0.00278101548442586,-0.00261328351684775,0.0107860850901947,-0.00344513231263234,1.24890998588053e-16,-0.00454698079431418,0.00144076054958107,0.000762133144898149,-1.0803268283491e-17,1.76681326609051e-16,-3.91296397416129e-17,-0.0171923404131214,3.9829111539161e-16,-0.000367196472671178,-2.19610564371732e-16,0.0057980524831574,0.000716984837617085,-0.00365181408886849,0.000208083847924023,-0.000208518434667558,0.00445694616816958,-5.82045469103845e-05,0.00102396378815438,-9.50995713762914e-05,-0.000118526856715054,-1.12103983710094e-05,9.26917557019767e-05,4.31245258184614e-16,-1.47484955581801e-07,-1.78052003201652e-05,-4.734188466477e-17,6.93193136254797e-05,1.45708741320285e-16,6.78406431719935e-17,1.12754382340031e-17,-6.90889833646918e-16,3.49110034715949e-16,5.08323613698198e-05,-8.93634171061174e-18,-0.000114635776729421,9.50433050866183e-05,-2.44169329468173e-16,1.39444145083607e-17,-1.29048622048945e-17,-5.11983824557713e-17,1.04324526753009e-16,0.000322739975852285,-3.1978616465856e-17,0.000171222749244212,1.43411046028466e-05,8.32965569491026e-17,-2.49770587563325e-06,9.19764206372048e-16,0.000216805819684965,-5.70892216755472e-17,-5.56861816323457e-06,2.57133404708644e-17,-3.37166273049736e-17,-1.70832889250787e-05,3.08710068823057e-16,-1.68168324245045e-16,8.58934138817516e-16,3.74608045256849e-17,-5.20920756235242e-07,5.01483932918525e-17,7.07050297566388e-05,8.83066977298907e-17,-3.31142956883662e-16,-9.29712088952996e-17,-1.89518206138228e-16,9.7866000246719e-17,7.63336694805324e-16,-5.72019787166024e-16,-1.1410811204135e-16,-1.90940795311822e-15,-3.29472130534363e-16,-3.15451490913881e-16,3.56149848345682e-16,-4.1561098046007e-17,-3.24961026449175e-16,1.61641968363261e-15
"Anthospermopsis_catechosperma",-0.0402116082315734,0.0122828412982199,0.0192699042223527,0.108502228010337,0.0457386261883,-0.0569053489161095,0.130595030041226,0.10001546071922,-0.374604928404479,-0.200531129385799,-0.0118687311045049,0.0921523236205856,-0.0118181105274489,0.0620886148731364,1.60059688947971e-05,-0.204862842478344,-0.836118956396714,0.0945320396784323,0.00278101548441597,-0.00261328351685634,0.0107860850902015,-0.003445132312633,-9.82118285016695e-16,-0.00454698079430987,0.00144076054958195,0.000762133144895437,-2.82310522481563e-16,3.03407533438298e-16,7.99303862242576e-16,-0.0171923404131229,-1.78227942672882e-16,-0.000367196472668873,1.46149785241111e-15,0.00579805248315696,0.000716984837616386,-0.00365181408886784,0.000208083847926039,-0.000208518434664482,0.00445694616816668,-5.82045469108495e-05,0.0010239637881547,-9.50995713764907e-05,-0.000118526856715714,-1.12103983712853e-05,9.26917557023856e-05,-6.69240038700769e-16,-1.47484955054617e-07,-1.78052003201792e-05,1.30024926754411e-16,6.93193136253553e-05,-2.06628158809682e-17,8.16651693075788e-16,-2.4004556137753e-16,1.16524419032235e-15,5.11405410034527e-16,5.08323613710046e-05,-8.79816019367121e-17,-0.000114635776730474,9.50433050855878e-05,4.80544011677002e-16,6.78760626893743e-16,2.49709475673633e-16,1.10685940090091e-15,3.26273593773869e-16,0.000322739975853819,-6.73622043616318e-17,0.000171222749244532,1.43411046044093e-05,9.75820349641692e-17,-2.49770587640297e-06,2.25069948469996e-15,0.000216805819686696,7.50726969552424e-16,-5.56861816138365e-06,-2.55945863424791e-16,-1.22357697303211e-16,-1.70832889248298e-05,-1.86498185568439e-16,1.31456792690671e-16,3.20382831336367e-16,-1.65081356819067e-16,-5.20920756612369e-07,-1.02137746173308e-16,7.07050297559918e-05,-6.1742793560632e-17,-3.2704927277172e-16,-1.0300902725681e-17,2.40764420872827e-16,-2.95639021161743e-16,-3.12058157741602e-16,-3.73031095545232e-16,-1.15054877313773e-16,-1.17544064310203e-15,-6.9967100104536e-16,-1.1252246396848e-15,1.61613638820568e-15,-2.97824460099072e-16,-4.2117830145119e-16,1.35905802995086e-15
"Multidentia_kingupirensis",-0.0402116082315732,0.0122828412982196,0.0192699042223521,0.108502228010337,0.0457386261883003,-0.0569053489161077,0.130595030041225,0.100015460719224,-0.374604928404488,-0.2005311293858,-0.0118687311045105,0.0921523236205883,-0.0118181105274499,0.0620886148731362,1.60059688731767e-05,-0.489502211851244,0.478876259490523,0.530155743804685,0.00278101548437957,-0.00261328351684441,0.0107860850901927,-0.00344513231262036,6.4336634843755e-16,-0.00454698079431194,0.00144076054957687,0.000762133144893267,4.79128638012459e-16,-1.27140639587793e-16,-6.86005824256681e-16,-0.0171923404131234,3.10000638699134e-16,-0.000367196472670342,-3.2047799756812e-16,0.00579805248316023,0.000716984837616736,-0.00365181408886724,0.000208083847924625,-0.000208518434671085,0.00445694616816936,-5.82045469108318e-05,0.00102396378815468,-9.50995713774887e-05,-0.000118526856716315,-1.1210398371606e-05,9.26917557025041e-05,-2.50370968800019e-16,-1.4748495557393e-07,-1.78052003195986e-05,3.82091462711986e-16,6.93193136258411e-05,2.83016144774758e-17,3.55304295429837e-16,-1.09662827602946e-16,-1.05723133198231e-15,-2.60627639833026e-16,5.08323613699232e-05,-2.14740386376093e-16,-0.000114635776728724,9.50433050858798e-05,-1.41486924760582e-16,-3.05013684923715e-16,-2.56589091566282e-16,-3.73352450670863e-16,-7.98780957499283e-16,0.000322739975852055,-2.26493555187895e-18,0.000171222749244423,1.43411046026436e-05,3.08902448082972e-16,-2.4977058746616e-06,-6.23412746544899e-16,0.000216805819685624,-5.50797397685372e-16,-5.56861816207659e-06,-4.23800793684179e-17,-7.68789108512325e-17,-1.70832889240452e-05,3.92013386987667e-16,-8.93682379524876e-16,2.09430157605822e-15,6.37294338859371e-16,-5.20920756637449e-07,-6.12863554780937e-16,7.0705029755148e-05,1.80924963393049e-16,-2.47549648517316e-16,-2.03195293749936e-16,-3.03429765474011e-16,5.23959945318185e-17,6.19346776781774e-16,-2.36184163010812e-16,-4.92365632719849e-16,-1.7390859130984e-15,-5.41222791133125e-16,-9.53956183926157e-16,-3.43796140528477e-16,-1.04547198830843e-16,-6.43128375143026e-16,1.68135781791041e-15
"Adolphoduckea_maynensis",-0.0402116082315733,0.0122828412982213,0.0192699042223528,0.108502228010338,0.0457386261882994,-0.0569053489161079,0.130595030041225,0.100015460719222,-0.374604928404478,-0.200531129385794,-0.0118687311045079,0.0921523236205836,-0.0118181105274449,0.0620886148731301,1.60059688967122e-05,-0.141359889636125,0.240956918571738,-0.819729921983137,0.00278101548441736,-0.00261328351684433,0.0107860850901969,-0.00344513231261802,2.78418272018412e-16,-0.00454698079431574,0.00144076054958218,0.000762133144897455,-4.42080303409579e-16,3.72918726407489e-16,-5.33684274649854e-16,-0.0171923404131211,1.94775920511036e-16,-0.000367196472669424,-3.25917926744954e-16,0.00579805248315915,0.000716984837616767,-0.00365181408886942,0.000208083847923377,-0.00020851843467031,0.00445694616817116,-5.82045469103176e-05,0.0010239637881538,-9.50995713771274e-05,-0.000118526856715471,-1.12103983712705e-05,9.26917557014966e-05,6.22207588290418e-17,-1.47484954747847e-07,-1.780520032054e-05,5.1355417774934e-17,6.93193136232604e-05,-7.94442289729732e-17,4.7534596417032e-16,1.30069558972542e-16,-3.80491550988752e-16,1.70636351075209e-16,5.08323613698119e-05,-1.3076374167655e-16,-0.000114635776729155,9.50433050852835e-05,3.3665201086311e-16,-1.15450604744252e-16,8.48161872952126e-16,-1.11399879487889e-16,-3.9459401154953e-16,0.000322739975852443,6.60868004635591e-17,0.000171222749245476,1.43411046031375e-05,1.54712104329087e-16,-2.49770587516045e-06,-1.97980819287039e-16,0.00021680581968546,-1.18865676443131e-15,-5.56861816316517e-06,1.49184366895289e-16,-2.87279485654146e-16,-1.70832889250794e-05,7.22513788363494e-16,-6.85408142085238e-16,1.65604960034819e-15,-1.22448334085621e-16,-5.20920756461237e-07,-1.10087697925357e-16,7.07050297567954e-05,1.4438083177019e-16,-1.46394733034184e-16,2.20933232634282e-16,-5.37976799748807e-17,1.96340245465305e-16,2.71783364558368e-16,-5.01280636778504e-16,-1.9163392545853e-17,-1.70565161887604e-15,-7.00060978603814e-16,2.91211211228619e-16,7.84509182875379e-16,1.05723552806064e-16,-2.74643732114647e-16,1.49162418574151e-15
"Galium_pamphylicum",-0.0867640996276676,-0.110310706529257,-0.0147907906414545,0.00623647845718858,-0.14339374751832,-0.0538698683476287,-0.00607738089206273,0.00144770872458598,-0.0169685518566669,0.227933455815038,0.0122867695457863,0.313559406858164,-0.00253786445874576,-0.000615102703279077,0.000335537208272803,-1.76421377506841e-15,6.93889390390723e-18,-1.95459967655687e-15,1.67308599361215e-05,-7.47475124816528e-05,0.00118601137766303,-0.301262969901003,9.6495217311844e-16,-6.4700040900037e-05,3.51905724582234e-05,2.90456498620142e-05,3.44726885581473e-16,1.5154083877496e-15,-1.59945576740815e-16,-0.000999203597249026,-5.36703490733705e-17,-3.51719191243463e-05,9.39614385559328e-16,0.201292466613765,-0.00037145659998645,0.015125345055328,4.92642637010699e-05,-0.0698101289496336,-0.000234647469801843,1.10817399490057e-06,-0.00506535642483039,-4.31951581417247e-07,-1.04457027763214e-06,-1.72716684773364e-07,1.57375455763972e-06,-2.21376228301783e-15,-3.2816074889527e-09,-0.00010897146081613,-1.07079178690815e-14,1.80149179944124e-06,-4.89016208862029e-15,1.66310665450546e-15,3.09281639836761e-15,7.51796514400853e-15,-5.73608124711402e-15,1.81897364644587e-06,-1.23947472427555e-15,-0.000440961022806415,0.399268557606275,2.37202707305141e-14,-1.23257729760408e-14,1.27198153233935e-13,4.18392369081315e-14,4.1044741123236e-15,1.76523314526602e-06,1.91412492458665e-14,3.57628062021482e-06,6.4998673604594e-05,6.18015222014529e-14,-1.1836797445146e-05,-0.707106781186559,5.80790947066583e-06,1.32638623694605e-13,-1.67578058529029e-07,3.15311278871668e-16,-3.38347982369596e-15,-5.24718967967711e-07,9.32113721855985e-15,-9.74793180391261e-15,-8.04994759913824e-15,1.66071444613817e-15,-1.69401163994494e-08,6.96258486202296e-15,2.35966908791753e-06,6.97001482023933e-15,2.30069750866477e-15,-3.02181870002072e-15,1.71886229360886e-15,3.72920544283979e-15,6.25521168896387e-15,-4.1099142274815e-15,-8.05851944556813e-15,-5.61373685578278e-15,-3.265677410507e-15,1.01373555149554e-15,1.31157558424841e-16,8.96551529160667e-16,-5.52088865409169e-16,2.21477106502079e-15
"Asperula_assamica",-0.0867640996276675,-0.110310706529256,-0.0147907906414546,0.00623647845718883,-0.14339374751832,-0.0538698683476288,-0.00607738089206226,0.00144770872458731,-0.0169685518566666,0.227933455815039,0.0122867695457858,0.313559406858164,-0.00253786445874612,-0.000615102703277878,0.000335537208274434,-2.51534904016637e-15,3.1710745140856e-15,-2.33927460735472e-15,1.67308599357108e-05,-7.47475124787547e-05,0.00118601137765943,-0.301262969901003,6.5154160794949e-16,-6.47000409007259e-05,3.5190572460821e-05,2.90456498614365e-05,2.34706724609221e-17,2.9889140017879e-16,-1.30948785958684e-15,-0.000999203597250244,6.23797855937312e-16,-3.51719191255831e-05,5.71681179258824e-16,0.201292466613771,-0.000371456599986294,0.0151253450553266,4.92642637032786e-05,-0.0698101289496328,-0.000234647469805691,1.10817399756323e-06,-0.00506535642483157,-4.31951579650202e-07,-1.04457027933945e-06,-1.72716687348215e-07,1.57375454927783e-06,1.28317093002803e-15,-3.2816185505918e-09,-0.000108971460811623,5.39859472826293e-15,1.80149180052418e-06,-1.26592102851168e-15,-8.49180238345081e-15,2.37745363161787e-15,1.27098328711671e-14,-1.54487741032351e-16,1.81897365246243e-06,-5.8515869388498e-15,-0.000440961022817236,0.399268557606314,3.9932548259037e-14,-1.95071059501888e-15,1.2047800116088e-13,5.03501589625075e-14,-8.3085146035158e-15,1.76523319573374e-06,-1.21293897355232e-14,3.57628064036983e-06,6.4998673370081e-05,-5.83602209231955e-14,-1.1836798336076e-05,0.707106781186536,5.80790929459677e-06,-1.39356143962764e-13,-1.6757813007068e-07,-2.74650228595602e-15,1.31660534639735e-15,-5.24718986499811e-07,-5.21849979530906e-15,7.35799908319811e-15,5.78570642846189e-15,-6.31218049192836e-15,-1.6940106423652e-08,-2.22312628410872e-15,2.35966907297905e-06,-9.6166118656126e-15,-5.0657935022555e-15,-5.21976226822974e-16,-3.89067411308332e-15,-1.30861106172965e-15,-2.5092206142168e-16,5.81369883280309e-16,1.00103861209828e-15,2.03671062472045e-16,3.52986180087359e-16,-7.46126342353202e-16,1.88843356066073e-16,-7.54081965400774e-16,-1.57073011380135e-15,-5.95305683890893e-16
"Rubia_caramanica",-0.0866906146886115,-0.110123634834032,-0.0147424774741041,0.00618614424213604,-0.141971656730747,-0.0533246712850195,-0.00600125064458148,0.00142352919715046,-0.0166691375994954,0.223082210872709,0.0120238648835079,0.306512548718272,-0.0024791334405139,-0.000597979761087227,0.000325794859046426,-1.45022882591661e-15,2.14411821630733e-15,-1.07205910815367e-15,1.61694778125841e-05,-7.19846242365661e-05,0.00114050239336138,-0.289573946278778,8.90785801260073e-16,-6.17320116670472e-05,3.34150367698472e-05,2.73895684370797e-05,4.27550920893991e-16,1.21568678496999e-15,-4.1781144892874e-16,-0.000934855786152682,2.46642530416148e-16,-3.26501562006327e-05,-1.92613112475934e-16,0.184446667748189,-0.000339573964091989,0.0135445574039872,4.40972194907157e-05,-0.0617247849095376,-0.000207295297952698,9.74053173425165e-07,-0.00444179086792443,-3.68678333607973e-07,-8.75612065523602e-07,-1.38252573792561e-07,1.23902595402408e-06,1.2502150298047e-15,-2.37157673687951e-09,-7.66687185226216e-05,5.90683662849464e-15,1.16578824524792e-06,6.25662488676907e-15,6.87119447416986e-15,-7.18853886065629e-15,-2.15232865990371e-14,7.23171811540836e-15,5.32279882824319e-07,7.71419937879807e-15,4.40964582802868e-05,-0.825245773467415,-6.59655601394379e-14,1.41916468525793e-14,-2.57466449435543e-13,-9.51754778776701e-14,5.16235505582835e-15,2.77014884091113e-05,-6.96342866492996e-15,9.92456036860505e-06,0.00014499634638953,-3.31799429662585e-15,-2.42541694396802e-05,2.21698162184926e-14,1.08971112435437e-05,5.91660963687215e-15,-2.65692860989429e-07,2.47457949619029e-15,1.95948852812067e-15,-8.09865066628285e-07,-3.57725099133643e-15,1.94522120715643e-15,4.94439704050265e-15,5.73224797858311e-15,-2.43965671163367e-08,-4.49842567108289e-15,3.30315808939883e-06,2.98563636925409e-15,2.36193067561362e-15,3.50322800323691e-15,2.50273995639997e-15,-1.97901483004874e-15,-3.9721519147609e-15,2.16532639114756e-15,7.01513037994151e-15,9.61573488072874e-16,1.2823969556371e-15,-1.03822576388658e-15,3.34880784867083e-16,-4.69080845153132e-16,1.49252328854218e-15,2.56004889397516e-15
"Paederia_thouarsiana",-0.0855904189643738,-0.107304937995997,-0.0140058038217611,0.00538947240883661,-0.11912953624407,-0.0445532072385983,-0.00475224473172847,0.00101276763368996,-0.0115416067950464,0.137332203362313,0.00737211690670817,0.180629044430204,-0.00142367683972966,-0.000276707621293226,0.000140925431834941,-2.32973362823685e-15,5.13478148889135e-15,-1.02955838299224e-15,5.03960788577257e-06,-1.52920940771258e-05,0.000192997705916206,-0.0451157716096054,-4.41645138771032e-16,5.29780408353248e-06,-8.87105290643373e-06,-1.53945782387996e-05,3.72319725693718e-16,-2.01443244434267e-15,9.96563146892498e-16,0.000902785121535616,-1.68133314773256e-15,4.77452921641264e-05,-8.01880557312306e-16,-0.479505824687854,0.000972447791341815,-0.0921242657956634,-0.000305642562727728,0.807055418206737,0.00285478762386766,-1.90387619813794e-05,0.105649268342886,-1.08703734465734e-05,-1.32458640598105e-05,-1.19690968670488e-06,9.79306433120474e-06,1.20588015143478e-15,-1.51098391851104e-08,-0.000475465824835743,-8.83181664327621e-16,6.98607611189154e-06,6.36009798636758e-16,9.48830015438827e-16,1.38969025158842e-15,1.0080186648029e-15,-1.48218852614489e-15,5.02381737851299e-06,-1.06126121684306e-15,-0.000960611976480836,0.0098984923301975,1.3641541171012e-15,-1.34469546271761e-16,5.89607554084296e-15,1.98933058666298e-15,-1.66380994658285e-15,3.1199945572144e-05,1.6396264911596e-16,1.65735789766114e-05,0.000262192680063156,4.65227735084445e-16,-4.52386689337747e-05,2.01492819258785e-15,2.09679002971077e-05,1.53653797399331e-15,-5.38264553698462e-07,-1.23759747751827e-16,-2.88710265052192e-16,-1.65117960674618e-06,-6.02372023634012e-16,-1.46909913753149e-16,7.62587625477906e-16,-4.4770432604672e-16,-5.03502083702823e-08,-4.55259531228658e-16,6.83502774784817e-06,-1.49745088042102e-16,-7.94269647815922e-16,-8.77327907295512e-16,-2.08604297962984e-16,-1.52660273907972e-16,2.22785513271171e-16,4.65479792215637e-17,-1.80723424867281e-16,-1.02412132375664e-15,-2.72933267369833e-16,-7.20938499861479e-16,2.44129388792039e-16,1.54966121571764e-16,-4.23019473988484e-16,2.20760473826773e-15
"Argostemma_callitrichum",-0.0852797612767851,-0.106508294143097,-0.0137972311213046,0.00516260365381621,-0.11260920349089,-0.0420486999197212,-0.00439444563942402,0.00089437446247892,-0.0100615360841032,0.112432103737962,0.00602107823397739,0.143999380436902,-0.00111619507648962,-0.000182276898086399,8.64547333405216e-05,-1.17961196366423e-16,-1.65145674912992e-15,6.03250088770935e-16,1.72771344762802e-06,1.71747045758436e-06,-9.2317256148782e-05,0.0285794208883038,-6.74173830073396e-16,2.59282157679154e-05,-2.20938336238137e-05,-2.91387442390376e-05,4.8755430667694e-16,-5.83167469665227e-16,2.12605496389569e-15,0.00151614784155269,-2.12348518215757e-15,7.59449282894105e-05,-1.29149099807147e-15,-0.743458772617475,0.00151080332972719,-0.175995947044512,-0.000592079740172544,-0.576779874612028,-0.000800453381627023,-1.12790676018706e-05,0.077115690481387,-1.1727880167729e-05,-1.48079258238317e-05,-1.37376423101813e-06,1.12767774767778e-05,-8.51375992896731e-16,-1.74991002012038e-08,-0.000550895133327834,-9.43901568325352e-16,8.0972921355881e-06,9.55605158930913e-16,-1.55836499246195e-16,-2.91029365647152e-16,-1.3311550872685e-15,2.14442777104563e-16,5.80967190092877e-06,1.00741213776144e-16,-0.00110844728589735,0.00550853192218761,-9.37791638061624e-16,7.74078781085977e-16,1.63908291794485e-15,9.62262495592415e-16,-3.91918754137915e-16,3.61061971999812e-05,-1.07593579337908e-15,1.911490370218e-05,0.000302059151862147,-6.1286863481451e-16,-5.2086992522678e-05,3.70791349353528e-15,2.41241409289358e-05,-1.42817345203875e-15,-6.17974501456173e-07,-2.79513336394572e-16,-3.30659803272441e-16,-1.89478508169919e-06,9.05804582241905e-16,-1.47149410246497e-16,1.99621495747095e-15,-1.27281985610498e-16,-5.76889210920445e-08,-1.55786117261159e-16,7.8248743690498e-06,2.87397765462384e-16,2.09709709225007e-16,7.92832201575643e-16,-5.04351420713656e-16,-1.30008553348304e-16,2.42194565120963e-16,-5.93501478801947e-16,-3.03135314923573e-16,-2.30727592883492e-15,-4.71517340064773e-16,-6.24210226232093e-16,1.07786613828398e-15,-6.21454230693098e-17,-2.08177708380718e-16,1.67517760956124e-15
"Coprosma_autumnalis",-0.0860999250780843,-0.108594232132648,-0.0143345320839289,0.00571279931244676,-0.127974052058173,-0.0479304046169938,-0.00519809679145327,0.00113430621952394,-0.0129733861492363,0.154567518915139,0.00829366365196046,0.20192137047671,-0.00158148336709565,-0.000263768391727641,0.000120485024235503,4.95957441781769e-15,-5.69683189510783e-15,3.37533820338187e-15,-1.13585135873657e-06,6.51021573352113e-05,-0.00193892601332812,0.602526603370029,-1.24318730520706e-15,-0.000226680989974229,7.45485083757867e-05,4.53398798018192e-05,-6.04658219116987e-16,-6.2988442506501e-16,-1.422204452041e-16,-0.00127071410620845,9.54899406192643e-16,-3.77083022029996e-05,3.25453550379705e-16,0.154007674800724,-0.000261447196655934,-0.00298468276464227,-1.14456055059868e-05,-0.00627830111971465,5.53509633110325e-05,-1.74707153835617e-06,0.0116834865929038,-2.4575781595252e-06,-3.57080491112998e-06,-4.03339286118353e-07,3.45533605493489e-06,6.42380996829732e-17,-6.0967810755027e-09,-0.000196507224083169,-1.11736333008704e-15,3.03812431876072e-06,1.86000998902302e-16,6.37178389632416e-16,-5.71477286002289e-16,-3.27817025690581e-17,4.13190534045379e-16,2.43575582881508e-06,-1.90242480799328e-17,-0.000480377813413005,0.00162880222104958,-1.18536023155836e-15,-7.81260392454574e-16,-2.78416330282798e-15,1.07758820359289e-15,8.94519341513479e-16,1.66074873975935e-05,-9.31379915960709e-17,9.02054910035816e-06,0.000144326909314016,1.51290801519119e-15,-2.50586605732039e-05,-3.24456408480955e-16,1.17103217142687e-05,-4.04755703875517e-16,-3.07792472685509e-07,7.23545854300612e-16,-8.73797678210187e-16,-9.49158685622748e-07,-9.88477814517826e-16,-1.14198908234459e-17,1.90700298638602e-15,6.66819428635218e-16,-2.94256483091779e-08,5.40117484357652e-16,4.028218514284e-06,1.35557886239474e-15,-3.15244564427416e-15,-2.08947442932241e-15,1.00916213192776e-15,-1.64017246570959e-15,-1.94193382785304e-15,-1.42060101213758e-15,1.67485125766783e-15,4.69138152879087e-15,-6.18056038843603e-15,-4.94193977005711e-16,0.707106781186548,1.67561130325997e-14,-1.89099364400304e-14,5.52849408952856e-15
