"accepted_species","Medicinal"
"Ceriscoides_sessiliflora",0
"Adolphoduckea_maynensis",1
"Oldenlandia_salzmannii",0
"Ceropegia_filiformis",NA
"Cynanchum_orangeanum",NA
"Leichhardtia_weberlingiana",0
"Ceropegia_swarupa",0
"Arcytophyllum_nitidum",1
"Palicourea_quadrifolia",0
"Asclepias_cucullata",1
"Canthium_kuntzeanum",0
"Anthospermopsis_catechosperma",0
"Oxypetalum_coeruleum",0
"Psychotria_megalocarpa",0
"Tarenna_wallichii",0
"Palicourea_manaraeana",0
"Cynanchum_laeve",0
"Solenandra_pulverulenta",0
"Pyrostria_major",0
"Alyxia_oubatchensis",NA
"Spermacoce_subvulgata",1
"Timonius_amboinicus",0
"Galianthe_equisetoides",0
"Solenandra_curbeloi",0
"Aoranthe_cladantha",1
"Urceola_polymorpha",0
"Gentianella_thyrsoidea",0
"Multidentia_kingupirensis",0
"Symbolanthus_pauciflorus",0
"Tarennella_sanguinea",0
"Tarenna_citrina",0
"Ditassa_sipapoana",NA
"Rubia_caramanica",0
"Pentagonia_clementinensis",0
"Strychnos_dinhensis",0
"Asclepias_quinquedentata",0
"Apocynum_×_floribundum",1
"Cyclophyllum_merrillianum",0
"Mandevilla_antioquiana",NA
"Cynanchum_compactum",0
"Cynanchum_batangense",0
"Cynanchum_rungweense",NA
"Lomatogonium_gaurgopalii",0
"Mitrasacme_pilosa",0
"Ceropegia_ciliata",NA
"Swertia_eminii",0
"Swertia_connata",0
"Psychotria_intermedia",0
"Psychotria_oliveri",0
"Psychotria_foremanii",0
"Psychotria_awa",0
"Psychotria_balancanensis",0
"Galium_pamphylicum",0
"Coprosma_foliosa",0
"Asperula_assamica",0
"Coprosma_autumnalis",0
"Ixora_solomonensium",0
"Huernia_recondita",0
"Ixora_moszkowskii",0
"Ixora_froelichiana",0
"Ixora_nandarivatensis",0
"Squamellaria_major",0
"Hoya_camphorifolia",0
"Hoya_calycina",NA
"Hoya_kentiana",0
"Hoya_dulitensis",NA
"Mussaenda_thorelii",0
"Mussaenda_rufinervia",1
"Macrocarpaea_densiflora",0
"Greeniopsis_multiflora",0
"Mitracarpus_carnosus",0
"Palicourea_duckei",0
"Palicourea_mello-barretoi",0
"Palicourea_amorimii",0
"Paederia_thouarsiana",0
"Fagraea_ternatana",0
"Couma_macrocarpa",1
"Hoffmannia_coriacea",0
"Timonius_leptocalyx",0
"Dischidia_longiflora",0
"Lasianthus_coriaceifolius",0
"Echidnopsis_dammanniana",0
"Lasianthus_schmidtii",0
"Pavetta_siamica",0
"Craterispermum_caudatum",1
"Randia_laevigata",1
"Erithalis_harrisii",0
"Gymnema_dissitiflorum",NA
"Anisotoma_cordifolia",0
"Diodia_othonii",0
"Glossostelma_mbisiense",0
"Ophiorrhiza_rufinervis",0
"Ophiorrhiza_recurvipetala",0
"Sabicea_setiloba",0
"Ophiorrhiza_chingii",0
"Ophiorrhiza_roxburghiana",0
"Argostemma_callitrichum",0
"Gentiana_sikokiana",0
"Gentiana_fieldiana",0
"Scleromitrion_sirayanum",0
