"","t1","t70","t145","t146","t42","t79","t116","t120","t121","t141","t142","t27","t43","t44","t71","t72","t47","t53","t54","t63","t64","t45","t85","t95","t103","t125","t126","t69","t37","t38","t35","t36","t90","t91","t55","t52","t32","t75","t137","t138","t124","t76","t80","t81","t20","t2","t67","t108","t109","t147","t148","t135","t136","t96","t62","t73","t122","t123","t118","t119","t117","t77","t33","t34","t21","t14","t40","t41","t39","t129","t130","t56","t57","t18","t131","t132","t104","t105","t92","t93","t24","t99","t100","t60","t51","t46","t8","t9","t10","t88","t101","t102","t106","t107","t94","t89","t127","t128","t82","t83","t74","t143","t144","t110","t111","t78","t61","t139","t140","t86","t87","t84","t48","t97","t98","t68","t112","t113","t25","t26","t49","t65","t66","t11","t19","t23","t28","t29","t3","t6","t7","t58","t59","t22","t16","t15","t133","t134","t114","t115","t50","t30","t31","t17","t12","t13","t4","t5"
"t1",0,4.95097554897,4.95097554905,4.95097554905,4.95097554947,4.95097554847,4.95097554857,4.95097554853,4.95097554853,4.95097554856,4.95097554856,3.41140793927,4.95097554887,4.03949879117,4.36939960837,4.95097554887,4.95097554857,4.95097554897,4.95097554897,4.63081912367,4.95097554897,4.32345950667,4.95097554924,4.7887223713,4.9509755492,4.95097554925,4.95097554925,4.95097554914,4.95097554914,4.95097554914,4.95097554888,4.9509755493,4.95097554913,4.95097554913,4.95097554923,4.9509755492,3.48481462907,4.95097554917,4.95097554917,4.95097554917,4.95097554917,4.95097554915,4.95097554927,4.95097554927,3.64192422557,0.65998536868,4.61076193026,4.95097554846,4.92786454866,4.95097554844,4.95097554844,4.95097554841,4.95097554841,4.95097554846,4.41131296075,4.95097554845,4.95097554846,4.95097554846,4.950975548389,4.950975548389,4.95097554836,4.95097554845,4.51672970336,4.04595157136,3.31252727926,1.79097419146,4.95097554933,4.95097554933,4.95097554886,4.95097554885,4.95097554885,4.95097554846,4.95097554846,3.29599951056,4.95097554885,4.95097554885,4.95097554886,4.95097554886,4.95097554906,4.95097554906,3.55794254986,4.95097554886,4.95097554886,4.95097554896,4.95097554866,3.94092081066,1.27216094444,1.89077063048,1.88326537628,4.95097554872,4.95097554872,4.95097554872,4.95097554875,4.95097554875,4.83980918305,4.95097554872,4.95097554865,4.95097554865,4.95097554861,4.95097554861,4.45479781828,4.95097554863,4.95097554863,4.95097554868,4.95097554868,4.95097554868,4.95097554868,4.95097554873,4.95097554873,4.95097554871,4.95097554871,4.77627031348,4.95097554958,4.95097554918,4.95097554918,4.95097554908,4.95097554908,4.95097554908,4.16912359898,3.0604807703,4.95097554858,4.47825654738,4.55888506958,4.6161649806,4.9527178769,6.4560051781,5.4161109107,5.6011634018,3.6384312985,3.7154820914,2.8795826782,6.97489286632,6.97489286632,5.11788074122,4.13324809402,4.0868766408,6.97489286656,6.97489286656,6.97489286678,6.97489286678,6.97489286658,5.91514993748,6.28003280838,4.6351095498,4.449739385,4.0556512012,4.1681253014,3.3524997845
"t70",4.95097554897,0,1.48554826828,1.48554826828,2.5297270595,5.3884186365,5.3884186366,5.38841863656,5.38841863656,5.38841863659,5.38841863659,4.9243425047,6.4639101143,5.5524333566,5.8823341738,6.4639101143,6.463910114,6.4639101144,6.4639101144,6.1437536891,6.4639101144,5.8363940721,8.36940987707,8.20715669913,8.36940987703,8.36940987708,8.36940987708,8.36940987697,8.36940987697,8.36940987697,8.36940987671,8.36940987713,8.36940987696,8.36940987696,8.36940987706,8.36940987703,6.9032489569,8.369409877,8.369409877,8.369409877,8.369409877,8.36940987698,8.3694098771,8.3694098771,7.0603585534,5.26321369831,9.21399025989,9.55420387809,9.53109287829,9.55420387807,9.55420387807,9.55420387804,9.55420387804,9.55420387809,9.01454129038,9.55420387808,9.55420387809,9.55420387809,9.554203878019,9.554203878019,9.55420387799,9.55420387808,9.11995803299,8.64917990099,7.91575560889,6.39420252109,9.55420387896,9.55420387896,9.55420387849,9.55420387848,9.55420387848,9.55420387809,9.55420387809,7.89922784019,9.55420387848,9.55420387848,9.55420387849,9.55420387849,9.55420387869,9.55420387869,8.16117087949,9.55420387849,9.55420387849,9.55420387859,9.55420387829,8.54414914029,5.87538927407,6.49399896011,6.48649370591,9.55420387835,9.55420387835,9.55420387835,9.55420387838,9.55420387838,9.44303751268,9.55420387835,9.55420387828,9.55420387828,9.55420387824,9.55420387824,9.05802614791,9.55420387826,9.55420387826,9.55420387831,9.55420387831,9.55420387831,9.55420387831,9.55420387836,9.55420387836,9.55420387834,9.55420387834,9.37949864311,9.55420387921,9.55420387881,9.55420387881,9.55420387871,9.55420387871,9.55420387871,8.77235192861,7.66370909993,9.55420387821,9.08148487701,9.16211339921,9.33933022617,9.67588312247,11.17917042367,10.13927615627,10.32432864737,8.36159654407,8.43864733697,7.60274792377,11.69805811189,11.69805811189,9.84104598679,8.85641333959,8.81004188637,11.69805811213,11.69805811213,11.69805811235,11.69805811235,11.69805811215,10.63831518305,11.00319805395,9.35827479537,9.17290463057,8.77881644677,8.89129054697,8.07566503007
"t145",4.95097554905,1.48554826828,0,0.04619946656,2.52972705958,5.38841863658,5.38841863668,5.38841863664,5.38841863664,5.38841863667,5.38841863667,4.92434250478,6.46391011438,5.55243335668,5.88233417388,6.46391011438,6.46391011408,6.46391011448,6.46391011448,6.14375368918,6.46391011448,5.83639407218,8.36940987715,8.20715669921,8.36940987711,8.36940987716,8.36940987716,8.36940987705,8.36940987705,8.36940987705,8.36940987679,8.36940987721,8.36940987704,8.36940987704,8.36940987714,8.36940987711,6.90324895698,8.36940987708,8.36940987708,8.36940987708,8.36940987708,8.36940987706,8.36940987718,8.36940987718,7.06035855348,5.26321369839,9.21399025997,9.55420387817,9.53109287837,9.55420387815,9.55420387815,9.55420387812,9.55420387812,9.55420387817,9.01454129046,9.55420387816,9.55420387817,9.55420387817,9.554203878099,9.554203878099,9.55420387807,9.55420387816,9.11995803307,8.64917990107,7.91575560897,6.39420252117,9.55420387904,9.55420387904,9.55420387857,9.55420387856,9.55420387856,9.55420387817,9.55420387817,7.89922784027,9.55420387856,9.55420387856,9.55420387857,9.55420387857,9.55420387877,9.55420387877,8.16117087957,9.55420387857,9.55420387857,9.55420387867,9.55420387837,8.54414914037,5.87538927415,6.49399896019,6.48649370599,9.55420387843,9.55420387843,9.55420387843,9.55420387846,9.55420387846,9.44303751276,9.55420387843,9.55420387836,9.55420387836,9.55420387832,9.55420387832,9.05802614799,9.55420387834,9.55420387834,9.55420387839,9.55420387839,9.55420387839,9.55420387839,9.55420387844,9.55420387844,9.55420387842,9.55420387842,9.37949864319,9.55420387929,9.55420387889,9.55420387889,9.55420387879,9.55420387879,9.55420387879,8.77235192869,7.66370910001,9.55420387829,9.08148487709,9.16211339929,9.33933022625,9.67588312255,11.17917042375,10.13927615635,10.32432864745,8.36159654415,8.43864733705,7.60274792385,11.69805811197,11.69805811197,9.84104598687,8.85641333967,8.81004188645,11.69805811221,11.69805811221,11.69805811243,11.69805811243,11.69805811223,10.63831518313,11.00319805403,9.35827479545,9.17290463065,8.77881644685,8.89129054705,8.07566503015
"t146",4.95097554905,1.48554826828,0.04619946656,0,2.52972705958,5.38841863658,5.38841863668,5.38841863664,5.38841863664,5.38841863667,5.38841863667,4.92434250478,6.46391011438,5.55243335668,5.88233417388,6.46391011438,6.46391011408,6.46391011448,6.46391011448,6.14375368918,6.46391011448,5.83639407218,8.36940987715,8.20715669921,8.36940987711,8.36940987716,8.36940987716,8.36940987705,8.36940987705,8.36940987705,8.36940987679,8.36940987721,8.36940987704,8.36940987704,8.36940987714,8.36940987711,6.90324895698,8.36940987708,8.36940987708,8.36940987708,8.36940987708,8.36940987706,8.36940987718,8.36940987718,7.06035855348,5.26321369839,9.21399025997,9.55420387817,9.53109287837,9.55420387815,9.55420387815,9.55420387812,9.55420387812,9.55420387817,9.01454129046,9.55420387816,9.55420387817,9.55420387817,9.554203878099,9.554203878099,9.55420387807,9.55420387816,9.11995803307,8.64917990107,7.91575560897,6.39420252117,9.55420387904,9.55420387904,9.55420387857,9.55420387856,9.55420387856,9.55420387817,9.55420387817,7.89922784027,9.55420387856,9.55420387856,9.55420387857,9.55420387857,9.55420387877,9.55420387877,8.16117087957,9.55420387857,9.55420387857,9.55420387867,9.55420387837,8.54414914037,5.87538927415,6.49399896019,6.48649370599,9.55420387843,9.55420387843,9.55420387843,9.55420387846,9.55420387846,9.44303751276,9.55420387843,9.55420387836,9.55420387836,9.55420387832,9.55420387832,9.05802614799,9.55420387834,9.55420387834,9.55420387839,9.55420387839,9.55420387839,9.55420387839,9.55420387844,9.55420387844,9.55420387842,9.55420387842,9.37949864319,9.55420387929,9.55420387889,9.55420387889,9.55420387879,9.55420387879,9.55420387879,8.77235192869,7.66370910001,9.55420387829,9.08148487709,9.16211339929,9.33933022625,9.67588312255,11.17917042375,10.13927615635,10.32432864745,8.36159654415,8.43864733705,7.60274792385,11.69805811197,11.69805811197,9.84104598687,8.85641333967,8.81004188645,11.69805811221,11.69805811221,11.69805811243,11.69805811243,11.69805811223,10.63831518313,11.00319805403,9.35827479545,9.17290463065,8.77881644685,8.89129054705,8.07566503015
"t42",4.95097554947,2.5297270595,2.52972705958,2.52972705958,0,5.388418637,5.3884186371,5.38841863706,5.38841863706,5.38841863709,5.38841863709,4.9243425052,6.4639101148,5.5524333571,5.8823341743,6.4639101148,6.4639101145,6.4639101149,6.4639101149,6.1437536896,6.4639101149,5.8363940726,8.36940987757,8.20715669963,8.36940987753,8.36940987758,8.36940987758,8.36940987747,8.36940987747,8.36940987747,8.36940987721,8.36940987763,8.36940987746,8.36940987746,8.36940987756,8.36940987753,6.9032489574,8.3694098775,8.3694098775,8.3694098775,8.3694098775,8.36940987748,8.3694098776,8.3694098776,7.0603585539,5.26321369881,9.21399026039,9.55420387859,9.53109287879,9.55420387857,9.55420387857,9.55420387854,9.55420387854,9.55420387859,9.01454129088,9.55420387858,9.55420387859,9.55420387859,9.554203878519,9.554203878519,9.55420387849,9.55420387858,9.11995803349,8.64917990149,7.91575560939,6.39420252159,9.55420387946,9.55420387946,9.55420387899,9.55420387898,9.55420387898,9.55420387859,9.55420387859,7.89922784069,9.55420387898,9.55420387898,9.55420387899,9.55420387899,9.55420387919,9.55420387919,8.16117087999,9.55420387899,9.55420387899,9.55420387909,9.55420387879,8.54414914079,5.87538927457,6.49399896061,6.48649370641,9.55420387885,9.55420387885,9.55420387885,9.55420387888,9.55420387888,9.44303751318,9.55420387885,9.55420387878,9.55420387878,9.55420387874,9.55420387874,9.05802614841,9.55420387876,9.55420387876,9.55420387881,9.55420387881,9.55420387881,9.55420387881,9.55420387886,9.55420387886,9.55420387884,9.55420387884,9.37949864361,9.55420387971,9.55420387931,9.55420387931,9.55420387921,9.55420387921,9.55420387921,8.77235192911,7.66370910043,9.55420387871,9.08148487751,9.16211339971,9.33933022667,9.67588312297,11.17917042417,10.13927615677,10.32432864787,8.36159654457,8.43864733747,7.60274792427,11.69805811239,11.69805811239,9.84104598729,8.85641334009,8.81004188687,11.69805811263,11.69805811263,11.69805811285,11.69805811285,11.69805811265,10.63831518355,11.00319805445,9.35827479587,9.17290463107,8.77881644727,8.89129054747,8.07566503057
"t79",4.95097554847,5.3884186365,5.38841863658,5.38841863658,5.388418637,0,0.9389599353,0.93895993526,0.93895993526,1.96746619209,1.96746619209,4.9243425042,6.4639101138,5.5524333561,5.8823341733,6.4639101138,6.4639101135,6.4639101139,6.4639101139,6.1437536886,6.4639101139,5.8363940716,8.36940987657,8.20715669863,8.36940987653,8.36940987658,8.36940987658,8.36940987647,8.36940987647,8.36940987647,8.36940987621,8.36940987663,8.36940987646,8.36940987646,8.36940987656,8.36940987653,6.9032489564,8.3694098765,8.3694098765,8.3694098765,8.3694098765,8.36940987648,8.3694098766,8.3694098766,7.0603585529,5.26321369781,9.21399025939,9.55420387759,9.53109287779,9.55420387757,9.55420387757,9.55420387754,9.55420387754,9.55420387759,9.01454128988,9.55420387758,9.55420387759,9.55420387759,9.554203877519,9.554203877519,9.55420387749,9.55420387758,9.11995803249,8.64917990049,7.91575560839,6.39420252059,9.55420387846,9.55420387846,9.55420387799,9.55420387798,9.55420387798,9.55420387759,9.55420387759,7.89922783969,9.55420387798,9.55420387798,9.55420387799,9.55420387799,9.55420387819,9.55420387819,8.16117087899,9.55420387799,9.55420387799,9.55420387809,9.55420387779,8.54414913979,5.87538927357,6.49399895961,6.48649370541,9.55420387785,9.55420387785,9.55420387785,9.55420387788,9.55420387788,9.44303751218,9.55420387785,9.55420387778,9.55420387778,9.55420387774,9.55420387774,9.05802614741,9.55420387776,9.55420387776,9.55420387781,9.55420387781,9.55420387781,9.55420387781,9.55420387786,9.55420387786,9.55420387784,9.55420387784,9.37949864261,9.55420387871,9.55420387831,9.55420387831,9.55420387821,9.55420387821,9.55420387821,8.77235192811,7.66370909943,9.55420387771,9.08148487651,9.16211339871,9.33933022567,9.67588312197,11.17917042317,10.13927615577,10.32432864687,8.36159654357,8.43864733647,7.60274792327,11.69805811139,11.69805811139,9.84104598629,8.85641333909,8.81004188587,11.69805811163,11.69805811163,11.69805811185,11.69805811185,11.69805811165,10.63831518255,11.00319805345,9.35827479487,9.17290463007,8.77881644627,8.89129054647,8.07566502957
"t116",4.95097554857,5.3884186366,5.38841863668,5.38841863668,5.3884186371,0.9389599353,0,0.22227901116,0.22227901116,1.96746619219,1.96746619219,4.9243425043,6.4639101139,5.5524333562,5.8823341734,6.4639101139,6.4639101136,6.463910114,6.463910114,6.1437536887,6.463910114,5.8363940717,8.36940987667,8.20715669873,8.36940987663,8.36940987668,8.36940987668,8.36940987657,8.36940987657,8.36940987657,8.36940987631,8.36940987673,8.36940987656,8.36940987656,8.36940987666,8.36940987663,6.9032489565,8.3694098766,8.3694098766,8.3694098766,8.3694098766,8.36940987658,8.3694098767,8.3694098767,7.060358553,5.26321369791,9.21399025949,9.55420387769,9.53109287789,9.55420387767,9.55420387767,9.55420387764,9.55420387764,9.55420387769,9.01454128998,9.55420387768,9.55420387769,9.55420387769,9.554203877619,9.554203877619,9.55420387759,9.55420387768,9.11995803259,8.64917990059,7.91575560849,6.39420252069,9.55420387856,9.55420387856,9.55420387809,9.55420387808,9.55420387808,9.55420387769,9.55420387769,7.89922783979,9.55420387808,9.55420387808,9.55420387809,9.55420387809,9.55420387829,9.55420387829,8.16117087909,9.55420387809,9.55420387809,9.55420387819,9.55420387789,8.54414913989,5.87538927367,6.49399895971,6.48649370551,9.55420387795,9.55420387795,9.55420387795,9.55420387798,9.55420387798,9.44303751228,9.55420387795,9.55420387788,9.55420387788,9.55420387784,9.55420387784,9.05802614751,9.55420387786,9.55420387786,9.55420387791,9.55420387791,9.55420387791,9.55420387791,9.55420387796,9.55420387796,9.55420387794,9.55420387794,9.37949864271,9.55420387881,9.55420387841,9.55420387841,9.55420387831,9.55420387831,9.55420387831,8.77235192821,7.66370909953,9.55420387781,9.08148487661,9.16211339881,9.33933022577,9.67588312207,11.17917042327,10.13927615587,10.32432864697,8.36159654367,8.43864733657,7.60274792337,11.69805811149,11.69805811149,9.84104598639,8.85641333919,8.81004188597,11.69805811173,11.69805811173,11.69805811195,11.69805811195,11.69805811175,10.63831518265,11.00319805355,9.35827479497,9.17290463017,8.77881644637,8.89129054657,8.07566502967
"t120",4.95097554853,5.38841863656,5.38841863664,5.38841863664,5.38841863706,0.93895993526,0.22227901116,0,0.1892181018,1.96746619215,1.96746619215,4.92434250426,6.46391011386,5.55243335616,5.88233417336,6.46391011386,6.46391011356,6.46391011396,6.46391011396,6.14375368866,6.46391011396,5.83639407166,8.36940987663,8.20715669869,8.36940987659,8.36940987664,8.36940987664,8.36940987653,8.36940987653,8.36940987653,8.36940987627,8.36940987669,8.36940987652,8.36940987652,8.36940987662,8.36940987659,6.90324895646,8.36940987656,8.36940987656,8.36940987656,8.36940987656,8.36940987654,8.36940987666,8.36940987666,7.06035855296,5.26321369787,9.21399025945,9.55420387765,9.53109287785,9.55420387763,9.55420387763,9.5542038776,9.5542038776,9.55420387765,9.01454128994,9.55420387764,9.55420387765,9.55420387765,9.554203877579,9.554203877579,9.55420387755,9.55420387764,9.11995803255,8.64917990055,7.91575560845,6.39420252065,9.55420387852,9.55420387852,9.55420387805,9.55420387804,9.55420387804,9.55420387765,9.55420387765,7.89922783975,9.55420387804,9.55420387804,9.55420387805,9.55420387805,9.55420387825,9.55420387825,8.16117087905,9.55420387805,9.55420387805,9.55420387815,9.55420387785,8.54414913985,5.87538927363,6.49399895967,6.48649370547,9.55420387791,9.55420387791,9.55420387791,9.55420387794,9.55420387794,9.44303751224,9.55420387791,9.55420387784,9.55420387784,9.5542038778,9.5542038778,9.05802614747,9.55420387782,9.55420387782,9.55420387787,9.55420387787,9.55420387787,9.55420387787,9.55420387792,9.55420387792,9.5542038779,9.5542038779,9.37949864267,9.55420387877,9.55420387837,9.55420387837,9.55420387827,9.55420387827,9.55420387827,8.77235192817,7.66370909949,9.55420387777,9.08148487657,9.16211339877,9.33933022573,9.67588312203,11.17917042323,10.13927615583,10.32432864693,8.36159654363,8.43864733653,7.60274792333,11.69805811145,11.69805811145,9.84104598635,8.85641333915,8.81004188593,11.69805811169,11.69805811169,11.69805811191,11.69805811191,11.69805811171,10.63831518261,11.00319805351,9.35827479493,9.17290463013,8.77881644633,8.89129054653,8.07566502963
"t121",4.95097554853,5.38841863656,5.38841863664,5.38841863664,5.38841863706,0.93895993526,0.22227901116,0.1892181018,0,1.96746619215,1.96746619215,4.92434250426,6.46391011386,5.55243335616,5.88233417336,6.46391011386,6.46391011356,6.46391011396,6.46391011396,6.14375368866,6.46391011396,5.83639407166,8.36940987663,8.20715669869,8.36940987659,8.36940987664,8.36940987664,8.36940987653,8.36940987653,8.36940987653,8.36940987627,8.36940987669,8.36940987652,8.36940987652,8.36940987662,8.36940987659,6.90324895646,8.36940987656,8.36940987656,8.36940987656,8.36940987656,8.36940987654,8.36940987666,8.36940987666,7.06035855296,5.26321369787,9.21399025945,9.55420387765,9.53109287785,9.55420387763,9.55420387763,9.5542038776,9.5542038776,9.55420387765,9.01454128994,9.55420387764,9.55420387765,9.55420387765,9.554203877579,9.554203877579,9.55420387755,9.55420387764,9.11995803255,8.64917990055,7.91575560845,6.39420252065,9.55420387852,9.55420387852,9.55420387805,9.55420387804,9.55420387804,9.55420387765,9.55420387765,7.89922783975,9.55420387804,9.55420387804,9.55420387805,9.55420387805,9.55420387825,9.55420387825,8.16117087905,9.55420387805,9.55420387805,9.55420387815,9.55420387785,8.54414913985,5.87538927363,6.49399895967,6.48649370547,9.55420387791,9.55420387791,9.55420387791,9.55420387794,9.55420387794,9.44303751224,9.55420387791,9.55420387784,9.55420387784,9.5542038778,9.5542038778,9.05802614747,9.55420387782,9.55420387782,9.55420387787,9.55420387787,9.55420387787,9.55420387787,9.55420387792,9.55420387792,9.5542038779,9.5542038779,9.37949864267,9.55420387877,9.55420387837,9.55420387837,9.55420387827,9.55420387827,9.55420387827,8.77235192817,7.66370909949,9.55420387777,9.08148487657,9.16211339877,9.33933022573,9.67588312203,11.17917042323,10.13927615583,10.32432864693,8.36159654363,8.43864733653,7.60274792333,11.69805811145,11.69805811145,9.84104598635,8.85641333915,8.81004188593,11.69805811169,11.69805811169,11.69805811191,11.69805811191,11.69805811171,10.63831518261,11.00319805351,9.35827479493,9.17290463013,8.77881644633,8.89129054653,8.07566502963
"t141",4.95097554856,5.38841863659,5.38841863667,5.38841863667,5.38841863709,1.96746619209,1.96746619219,1.96746619215,1.96746619215,0,0.06791519338,4.92434250429,6.46391011389,5.55243335619,5.88233417339,6.46391011389,6.46391011359,6.46391011399,6.46391011399,6.14375368869,6.46391011399,5.83639407169,8.36940987666,8.20715669872,8.36940987662,8.36940987667,8.36940987667,8.36940987656,8.36940987656,8.36940987656,8.3694098763,8.36940987672,8.36940987655,8.36940987655,8.36940987665,8.36940987662,6.90324895649,8.36940987659,8.36940987659,8.36940987659,8.36940987659,8.36940987657,8.36940987669,8.36940987669,7.06035855299,5.2632136979,9.21399025948,9.55420387768,9.53109287788,9.55420387766,9.55420387766,9.55420387763,9.55420387763,9.55420387768,9.01454128997,9.55420387767,9.55420387768,9.55420387768,9.554203877609,9.554203877609,9.55420387758,9.55420387767,9.11995803258,8.64917990058,7.91575560848,6.39420252068,9.55420387855,9.55420387855,9.55420387808,9.55420387807,9.55420387807,9.55420387768,9.55420387768,7.89922783978,9.55420387807,9.55420387807,9.55420387808,9.55420387808,9.55420387828,9.55420387828,8.16117087908,9.55420387808,9.55420387808,9.55420387818,9.55420387788,8.54414913988,5.87538927366,6.4939989597,6.4864937055,9.55420387794,9.55420387794,9.55420387794,9.55420387797,9.55420387797,9.44303751227,9.55420387794,9.55420387787,9.55420387787,9.55420387783,9.55420387783,9.0580261475,9.55420387785,9.55420387785,9.5542038779,9.5542038779,9.5542038779,9.5542038779,9.55420387795,9.55420387795,9.55420387793,9.55420387793,9.3794986427,9.5542038788,9.5542038784,9.5542038784,9.5542038783,9.5542038783,9.5542038783,8.7723519282,7.66370909952,9.5542038778,9.0814848766,9.1621133988,9.33933022576,9.67588312206,11.17917042326,10.13927615586,10.32432864696,8.36159654366,8.43864733656,7.60274792336,11.69805811148,11.69805811148,9.84104598638,8.85641333918,8.81004188596,11.69805811172,11.69805811172,11.69805811194,11.69805811194,11.69805811174,10.63831518264,11.00319805354,9.35827479496,9.17290463016,8.77881644636,8.89129054656,8.07566502966
