,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-5.0304236,-6.309486,8.859706,27.985342,-0.8557338,-1.9415591,19.391151,11.177494,40.837124,-3.3331082,-1.4814941,-3.2485654,34.131157,21.031551,40.854973,-5.8959246
t2,-4.2603583,-5.317997,7.2583985,25.236416,-0.5027632,-1.6372222,16.161936,8.686968,34.52841,-2.7494845,-1.0313524,-2.895213,29.20671,17.238592,34.960682,-4.996677
t5,-4.285455,-5.2044234,7.1815996,24.835402,-0.5972032,-1.5534961,15.711319,8.7661295,33.388176,-2.6195796,-1.0742245,-2.73725,28.693441,16.999916,34.317497,-4.903995
t6,-4.6093845,-5.53244,7.4823265,25.745825,-0.66168886,-1.7211498,17.067202,9.434534,35.48737,-2.8066278,-1.2399963,-2.91196,30.718632,18.553408,36.825626,-5.257068
t33,-1.9205211,-4.4184985,-1.4678636,0.3438512,-3.968272,-2.885265,5.6924357,24.0844,0.030537486,-4.2042403,-2.964236,-0.2878307,26.092005,33.272194,23.335491,-0.70893997
t39,-2.1603816,-4.6773214,-1.4895573,0.79568493,-4.109484,-3.0435255,6.4098697,25.160328,0.9724339,-4.328597,-3.1141448,-0.34569213,27.543226,34.60747,25.314486,-0.8824221
t83,-2.649399,-5.4612126,-1.360206,1.923525,-4.425815,-3.4653022,7.5186152,27.707117,4.625528,-4.673181,-3.4064267,-0.5249736,31.489801,38.17281,30.009613,-1.5519812
t84,-2.7146556,-5.412294,-1.3852098,1.9256145,-4.4703317,-3.5577247,8.091394,27.305058,4.54541,-4.651325,-3.4121559,-0.5460426,31.939253,38.536297,30.247248,-1.5397085
t69,-2.4309087,-4.9934344,-1.478785,0.5274898,-4.3376517,-3.309594,6.606747,27.066368,2.0686808,-4.5520473,-3.526189,-0.30528915,29.06592,37.2792,27.78886,-1.1222936
t97,-2.7060373,-5.264171,-1.471714,0.80425274,-4.524696,-3.4155846,6.9691873,28.262604,3.0290647,-4.7149434,-3.7084641,-0.26648208,30.182878,38.88811,29.341116,-1.3570703
t98,-2.6901426,-5.2648497,-1.4975121,0.7281362,-4.5351415,-3.4730089,6.939217,28.25762,2.9600449,-4.7109914,-3.7231138,-0.25137204,30.345636,38.84609,29.242025,-1.3497624
t119,-2.684102,-5.272401,-1.5277656,0.59656346,-4.5505424,-3.4875066,6.8560276,28.28454,2.8183231,-4.7054915,-3.7270494,-0.25738654,30.36624,39.07961,29.169144,-1.2939501
t120,-2.6587477,-5.2984776,-1.5410633,0.62030995,-4.5340385,-3.5063863,6.8256,28.32577,2.861085,-4.742645,-3.7325578,-0.26085624,30.407549,39.108246,29.195187,-1.2998812
t112,-2.6747127,-5.2780056,-1.523535,0.6713239,-4.550921,-3.5161858,6.904131,28.302359,2.8593292,-4.7228227,-3.7433457,-0.2545361,30.42011,39.14407,29.24495,-1.2938807
t108,-2.518466,-5.0933266,-1.5367789,0.25740921,-4.4445643,-3.3763988,6.4448,27.689585,1.9608535,-4.629605,-3.6440942,-0.21973334,29.364634,38.071926,27.880566,-1.1426182
t163,-2.5489943,-5.4369674,-1.5576133,0.649006,-4.7051606,-3.4730644,6.6369123,28.387754,3.1856556,-4.873583,-3.4573085,-0.42607722,30.508951,39.909466,29.19843,-1.3224334
t164,-2.549105,-5.4371057,-1.5575236,0.6493732,-4.705049,-3.4731948,6.6380754,28.38806,3.1850348,-4.8733726,-3.4573414,-0.4263761,30.510267,39.90901,29.199066,-1.3224684
t89,-2.5382676,-5.4131618,-1.5273399,0.7948705,-4.6273456,-3.480337,6.815359,28.337484,3.2710938,-4.854854,-3.504195,-0.42654726,30.470531,39.738293,29.244522,-1.298964
t90,-2.5702758,-5.449404,-1.5476922,1.1074697,-4.668889,-3.4329698,7.0873237,28.249832,3.3136153,-4.8368316,-3.4675343,-0.42401537,30.758888,39.53361,29.499855,-1.3004352
t78,-2.639611,-5.4188175,-1.5962197,0.9686767,-4.645196,-3.4932764,7.090225,28.320162,3.1258144,-4.8686996,-3.4458985,-0.4484276,30.307001,39.605885,29.418636,-1.3145235
t67,-2.0065665,-4.6826296,-1.4245924,-0.10737703,-4.3422074,-3.0547824,5.622747,26.059542,0.31261647,-4.4343963,-3.301392,-0.14996804,27.454256,35.706196,24.42495,-0.70701116
t136,-2.3706334,-5.259727,-1.4899625,-0.07199609,-4.7539206,-3.3609834,6.2665873,28.975151,2.3055954,-4.881548,-3.6958947,-0.07283145,30.377634,39.04871,28.025333,-1.0396613
t137,-2.3750339,-5.245308,-1.4873066,-0.0671665,-4.7475824,-3.3718452,6.3238697,28.934813,2.333633,-4.8650274,-3.694254,-0.07441789,30.38809,38.964428,28.051434,-1.0319027
t116,-2.3802433,-5.2676387,-1.4721411,-0.035083365,-4.753804,-3.3366113,6.407724,28.96521,2.3000393,-4.8448615,-3.679383,-0.09082695,30.521769,38.95197,28.186634,-1.0448835
t113,-2.3757772,-5.2804027,-1.4881105,-0.04572275,-4.7693458,-3.317827,6.2888255,29.008524,2.3101654,-4.8667755,-3.6690786,-0.08062269,30.308836,39.005207,28.042742,-1.0362463
t138,-2.373908,-5.2809978,-1.4212162,-0.10890748,-4.7403426,-3.3516335,6.1979966,28.901133,2.423039,-4.8568335,-3.6590803,-0.1331854,30.36323,38.909336,27.906918,-1.112677
t139,-2.37652,-5.2714562,-1.4200618,-0.09174078,-4.727592,-3.3619485,6.204403,28.844982,2.4048958,-4.8500724,-3.657964,-0.13613193,30.352732,38.91423,27.935802,-1.1140717
t117,-2.4521825,-5.131021,-1.4230384,0.19540799,-4.705089,-3.490238,6.843783,28.620188,2.718143,-4.737833,-3.627866,-0.278116,30.210382,39.330074,29.19527,-1.1060498
t148,-2.4363627,-5.1169815,-1.3936201,0.17301857,-4.715342,-3.4955566,6.855114,28.656116,2.6208591,-4.696172,-3.6452851,-0.24861316,30.098576,39.131916,29.09766,-1.0664777
t149,-2.4404302,-5.1153092,-1.398432,0.18011105,-4.717003,-3.4975307,6.882957,28.651133,2.617948,-4.697845,-3.6402862,-0.24827905,30.089575,39.126904,29.106495,-1.0679606
t60,-1.9610281,-4.5705843,-1.433719,-0.06834314,-4.2192607,-2.9721153,5.5678363,25.242334,-0.00975554,-4.3378525,-3.1816711,-0.1888383,26.846716,34.837933,23.70131,-0.67263854
t37,-3.0431533,-5.50972,-1.4973526,6.6577687,-3.954642,-3.3283696,10.097444,25.052326,7.810814,-4.9741697,-3.0988338,-1.1274431,33.14262,36.83357,32.740753,-2.0354798
t38,-3.0689657,-5.5094047,-1.4775921,6.7916937,-4.006286,-3.50402,10.250615,24.105925,8.604195,-5.1593485,-3.0780702,-1.2515976,33.62892,37.47015,32.705223,-2.1680868
t109,-3.1954067,-4.7915583,-1.9522231,5.4009047,-3.7094784,-4.795152,12.679753,24.312107,6.8466873,-5.8873687,-2.8238177,-1.970615,31.172583,37.435856,35.14174,-2.4321792
t121,-3.2099984,-4.7844615,-1.9408149,5.6128187,-3.6928754,-4.7943916,12.835441,24.126406,6.941559,-5.8907294,-2.8277173,-1.9867381,31.327139,37.428196,35.15607,-2.4381244
t122,-3.2278485,-4.8048453,-1.9365176,5.7120523,-3.704844,-4.7980094,12.936707,24.172901,6.975667,-5.882781,-2.8255663,-1.9847764,31.362547,37.351147,35.22775,-2.44389
t159,-3.2870388,-4.5975685,-2.1243918,4.2224426,-3.831429,-5.316566,13.734972,23.366333,5.671976,-5.758929,-2.6457582,-2.1014698,30.834913,37.651302,34.819122,-2.478625
t160,-3.2877462,-4.596664,-2.1264548,4.2279654,-3.8315892,-5.3168993,13.745898,23.370436,5.6683807,-5.7592945,-2.6454694,-2.1006572,30.832197,37.64635,34.821514,-2.4770164
t106,-3.2343946,-4.5756936,-2.0233858,4.483389,-3.8099015,-5.2354436,13.898991,23.469,6.055134,-5.7450614,-2.6283977,-2.1239047,30.888618,37.545856,34.8045,-2.4483273
t129,-3.2438705,-4.5728455,-2.043412,4.2901096,-3.8558388,-5.2716117,13.773324,23.578043,5.939389,-5.71238,-2.6321127,-2.1036432,30.808409,37.724842,34.74981,-2.442973
t130,-3.2447,-4.5578947,-2.037826,4.2590055,-3.8481672,-5.2701526,13.8135605,23.516836,5.8275824,-5.7125487,-2.6386976,-2.114518,30.92318,37.68288,34.684814,-2.4295971
t99,-3.339367,-4.652695,-1.9459528,4.8140306,-3.9497888,-5.14838,13.839134,23.95842,6.560137,-5.708041,-2.729172,-1.9947932,30.809393,37.894222,34.93265,-2.4498956
t100,-3.3170571,-4.623148,-1.9445022,4.7829847,-3.9410064,-5.142798,13.680423,24.114376,6.5702143,-5.754442,-2.732543,-1.9960619,30.652521,37.790592,34.872402,-2.455468
t85,-3.0502706,-4.4264884,-1.9920933,3.9975815,-3.8070333,-4.966964,12.7588415,23.140587,5.256643,-5.5980067,-2.6227567,-1.8611513,29.491436,36.518414,32.891705,-2.1919572
t56,-3.3489978,-4.739269,-1.9193,6.1151237,-3.8612862,-4.887679,13.73327,23.623457,7.513929,-5.694434,-2.7740707,-1.8730252,31.5152,37.46111,34.80496,-2.4092252
t29,-2.6536758,-4.879165,-0.43837047,11.960873,-3.2341976,-2.3889778,11.824657,19.709166,12.3682995,-5.0190687,-1.867555,-2.3921874,37.078625,29.92089,29.262611,-2.193222
t52,-2.8466063,-5.005996,-0.13991341,13.357534,-3.5049386,-2.6634142,13.540548,20.776619,14.349514,-5.070784,-1.8031756,-2.7077565,40.76909,30.289305,30.937073,-2.3819976
t57,-2.4440887,-4.6010237,-0.26779428,11.739719,-3.2207067,-2.2993324,12.22113,19.39493,11.358562,-4.7471423,-1.6865138,-2.4937663,37.968792,28.22606,27.727764,-1.909248
t80,-2.4958882,-4.5935025,-0.12727675,12.2118,-3.280882,-2.4280066,13.090462,19.29482,12.245404,-4.801479,-1.6247854,-2.767363,39.799934,28.027298,28.143444,-2.001903
t81,-2.436294,-4.517835,-0.15946935,12.018136,-3.2452374,-2.3741157,12.894612,19.110815,11.808555,-4.7582254,-1.5896974,-2.7260377,39.34415,27.63096,27.637058,-1.9292551
t110,-2.6838026,-4.9095154,-0.014300003,13.498596,-3.416266,-2.5211227,14.038254,20.185486,14.062848,-5.0320425,-1.6799182,-3.0145152,43.17934,28.503546,29.920874,-2.2838867
t123,-2.5826812,-4.788744,-0.032992877,13.010457,-3.403529,-2.4598958,13.671913,19.98392,13.497081,-4.932405,-1.6237291,-2.941348,42.442463,28.032455,29.088392,-2.1652346
t144,-2.6529126,-4.8962646,-0.015310039,13.339121,-3.4484608,-2.533028,13.97422,20.319729,14.151908,-5.024035,-1.648119,-3.036971,43.395966,28.409883,29.853245,-2.2805822
t145,-2.6540065,-4.895785,-0.012796248,13.358286,-3.448684,-2.5336015,13.983555,20.312075,14.199017,-5.0198307,-1.6469826,-3.0361755,43.395435,28.401617,29.849077,-2.2849846
t143,-2.6583889,-4.8995376,-0.010972633,13.403561,-3.4492538,-2.5357199,14.018194,20.269093,14.187013,-5.016744,-1.6393044,-3.0403326,43.42145,28.399723,29.856705,-2.281483
