"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166","c167"
"t1",0.0303082266449756,-0.0378109294188909,0.0180919012063077,-0.0105237583989543,0.0014560322303777,0.00510096863735565,-0.0045446369390988,-0.399229962484289,-0.00183475515327657,0.0953904480003331,0.017344911112709,0.00986379104959959,0.0220569131161034,-0.0434842332702006,0.0054946892852101,-0.0862586204058434,0.00243885676569635,0.00718306821179763,0.0109506575036278,-0.0510911232099788,0.000392343156516263,-0.00571194218966382,0.0474912496183049,0.101274389083063,0.0468566780657499,-0.0254423747238848,0.0400992050058672,-0.00101617882124736,0.000409176515140058,-0.0122307988432142,0.000820883949708162,0.0554100936442668,0.00453387766667257,0.000664286392016081,-0.00407924147217412,-0.0026949626855646,0.00670934039933928,0.000189949787185212,-0.00337890392090339,0.722567567240102,0.00134015937508669,-0.000752690240269788,-0.000136401240652849,0.00217218960064153,-0.0031120129654755,-8.96531922758463e-15,0.485320439760833,-0.0258609595386569,-0.000222516775979459,-0.0023254882285562,-0.00162153171345559,-1.88216145824184e-05,1.07843521163107e-05,-1.76371726640635e-06,-0.000407947209235904,0.000276625013529371,5.67660468063557e-05,-0.000254737163592597,3.57124147736931e-05,-0.000132309508267817,-2.57378079824452e-05,0.000172140951464138,-7.69994537227898e-05,0.00065582684049479,2.83708494671185e-06,-0.00016207356517078,2.96128340755547e-06,-0.00376321496545912,2.17511206998941e-05,0.000277540192083171,-2.36500660885232e-14,0.162134061200169,-0.00225691701808639,-0.00135571500303858,3.93854252800414e-05,-7.25769381628229e-06,-0.000571440598932515,6.16319355573682e-05,-5.09858156581958e-08,-0.000138708429549442,-2.24662100619083e-05,-4.9175514424519e-05,9.52982819057005e-05,0.0685728365123194,-0.00503329813233773,1.88337967672853e-14,0.000140120099158185,3.53591947547736e-16,-7.63504842810286e-05,6.43895173988314e-07,2.32963638392424e-15,-5.0619189160684e-06,-3.42404053387806e-07,2.79710934459583e-05,0.00116690858625846,4.47378370016389e-06,-1.44003166585037e-08,-7.46491031740058e-09,-2.88567872825898e-07,7.11458679633904e-05,5.72049553480172e-06,3.03449885141566e-06,-1.04508284618045e-15,3.38271457247492e-05,-1.09327101152025e-15,-2.16462020802748e-06,-0.000331677219203928,3.42825686383688e-16,9.64746712291762e-08,6.74259491168914e-16,-3.40552125889598e-06,-1.46958582226692e-06,2.88689217336327e-05,-1.68667289281196e-09,-1.44833743487394e-06,8.48875268606089e-07,-3.37365084618611e-08,-1.07147314967926e-06,-2.91838350486609e-06,-1.48421807549274e-06,3.08998743946008e-06,3.36901814790872e-06,-1.11725338431501e-06,1.42093413786416e-05,-6.36231079249186e-08,1.0477585248379e-07,6.19703058928427e-09,-1.47764856312489e-06,2.4838425794661e-06,7.96808218790865e-16,0.00027524210330287,1.57694046917911e-06,-2.33512755880395e-16,0.000377490902730715,-8.16928158055393e-08,6.17523428242875e-16,-1.30419997252052e-07,-3.50051779299602e-16,-9.09702611896785e-16,3.15392347107485e-17,-2.76519319399686e-09,9.83041178213177e-08,-1.71010136977116e-08,1.60558902708801e-16,-3.17962674109746e-05,-2.48925868330751e-07,4.58466588104494e-08,2.36145256012138e-07,4.32954130334666e-16,3.36295944029282e-08,-2.68031075757599e-07,-1.08621788705676e-15,8.13579338204519e-09,-5.41829620036018e-12,3.68079229557146e-16,-9.02391230787106e-17,-1.73253822443273e-16,6.58769117847336e-10,-1.72630557405507e-15,-1.48169723884505e-15,1.67434908321647e-16,-1.80198520107532e-15,-4.87109887728727e-15,3.33620207856357e-15,8.1795249867626e-17,-6.75593211300766e-15,2.83577200666885e-14
"t2",0.0300253483694499,-0.0368709503478639,0.0174532215190873,-0.0101362223629696,0.00138029063376369,0.00478625208298857,-0.00425000653331613,-0.364159991901756,-0.00166252629546372,0.0852811034101276,0.0154111868317301,0.00870769006830992,0.0191072449597617,-0.0358571277467496,0.00448531030559683,-0.0653689242780342,0.00177358028103019,0.00502831827260929,0.00752720142795974,-0.0346034283479922,0.000262481595815743,-0.00380466358478693,0.0291903083502689,0.0586816186001522,0.0260481689186215,-0.0134429109399146,0.0202392621233835,-0.000479751898442942,0.000179076754317166,-0.00514212836701927,0.000333773053378697,0.0173581681054325,0.00138389915647987,0.000202007911254076,-0.00119652460389823,-0.000587964904304626,0.00121591708052938,3.09979594495461e-05,-0.000367900476743861,0.0774278418436838,-0.000130599658059563,8.26683094116229e-05,3.21678635345179e-05,-0.000674259308826108,0.00119720986427417,3.79101043790936e-15,-0.20664086975178,0.0111617033302971,0.000108718148798402,0.00129109446164254,0.00101950084334103,1.29928659198952e-05,-7.82704019747812e-06,1.29260550296355e-06,0.00041341555272392,-0.000294970099117605,-7.27851570230874e-05,0.000343210140778265,-5.67854088420174e-05,0.000212135829660274,4.24432143290269e-05,-0.000301194450937356,0.000139551738250783,-0.001346406438933,-6.8378461342474e-06,0.000391553045608159,-8.45266051199914e-06,0.0121964341863297,-7.0769547561975e-05,-0.000932933237913671,8.15892606969976e-14,-0.5629805323515,0.00796134365177003,0.00523188035689513,-0.000159463208693976,3.26675695721288e-05,0.00267678339907053,-0.000294089558822537,3.34801307632624e-07,0.00100407918897501,0.000169625716191813,0.000403081030132504,-0.00080106286116857,-0.678517464913825,0.0562976178878405,-1.93158549356576e-13,-0.00202568409608429,-9.00168977786011e-16,0.00133111594002376,-1.19256795918525e-05,-2.84489129395655e-14,0.00012637220807946,1.3477393645527e-05,-0.00142852987540962,-0.0915320136840882,-0.000757099599686051,-1.20593643450116e-05,-4.17670841462069e-07,-1.06513105079278e-05,0.00188348133791477,0.00012327163103978,5.35179824140528e-05,7.96714551458706e-15,0.000536657160093045,4.21919507705279e-15,-3.12816436434728e-05,-0.00438581796488798,5.12773080617381e-16,1.19322962367429e-06,-1.82316732942722e-15,-3.8358120270824e-05,-1.55415854060384e-05,0.000288994856086942,-1.67537966696734e-08,-1.37841762722627e-05,7.75394691715583e-06,-2.98531710052663e-07,-9.38476808807518e-06,-2.42954241440622e-05,-1.20189033771688e-05,2.42804266936738e-05,2.60936594517205e-05,-8.15765297002706e-06,9.78191510761511e-05,-4.10263051293562e-07,6.54021636851509e-07,3.82422009445341e-08,-9.04318661669022e-06,1.5077422948118e-05,-4.34910028278179e-15,0.00157875770532017,8.87600936464137e-06,1.98835093961863e-15,0.00210696296046022,-4.53869824680118e-07,-1.11601918493459e-15,-6.77357927289191e-07,2.68669441606233e-16,-3.66332021260676e-16,-1.91997697646059e-15,-1.25515934198296e-08,4.39519072079101e-07,-7.58036546229362e-08,1.34066253897658e-15,-0.000138267120835679,-1.07145509297124e-06,1.96173591052869e-07,1.00417674383816e-06,5.0157199546337e-16,1.39953931923226e-07,-1.10363452754416e-06,-2.71079149530239e-15,3.19644924685e-08,-2.11840141491183e-11,1.26388162992417e-15,1.25854485603897e-15,-4.49033943133786e-16,2.45490479213101e-09,-2.61440643405533e-16,-1.79673675819649e-15,-9.02058826767799e-16,-7.55880775027175e-16,-2.60866817829498e-15,2.7161871999206e-15,-3.54955582539915e-16,-8.60789274827522e-15,3.133407188272e-14
"t5",0.0299091727962112,-0.0364841896399684,0.0171900822324379,-0.00997652365845425,0.0013490138400482,0.00465611179438727,-0.00412811575694726,-0.349599050033572,-0.00159094600104306,0.0810707988952953,0.0146050474743349,0.0082252288612485,0.0178724387279358,-0.0326360716455432,0.00405821844615606,-0.0563960411782808,0.00148521593299828,0.00408607878019773,0.0060236515114604,-0.0273361705933945,0.000205069339998926,-0.00296053384668045,0.020921359989747,0.0391264314761297,0.0163831271044258,-0.00778762635829967,0.0107529461099665,-0.000218346351140236,6.43202162560178e-05,-0.00156264445976187,8.52308238304549e-05,-0.00371124835520621,-0.000374432300933701,-5.63380256338543e-05,0.000432643949459857,0.000713629930102196,-0.00235876665100281,-7.53481773823344e-05,0.00184728546010375,-0.398784786683922,-0.00224178805626649,0.00137331297108568,0.00356913343188475,0.00594243943207192,-0.0028150044714248,-4.47405731537956e-15,0.238781198774431,-0.0115238856057346,-1.80507615106898e-05,0.000531144342544489,0.000821118901341375,1.35167744765064e-05,-9.03220670078205e-06,1.51942190717042e-06,0.000818273281282959,-0.000643688198538418,-0.000285005018280271,0.00185302461314283,0.000398123818081428,-0.00129009992938704,-0.000174293489710257,0.000682381020033333,-0.000238956529613509,0.0010186954322335,2.00015410931683e-06,-0.000112881174272316,7.62180446492078e-07,-0.000284173404554632,1.55781258569772e-06,1.1874280572799e-05,1.70823232734744e-15,0.00336536083257161,-2.81333202587263e-05,5.061838364455e-06,4.10076844385026e-07,-7.62860107137407e-07,-9.50641678141865e-05,1.23310736935456e-05,-7.82901435998813e-08,-0.000334160948568665,-6.55750136115488e-05,-0.000214333390905902,0.000479693517206973,-0.00548010976015052,-0.0301788300768604,1.50844335886199e-15,0.00209302186219524,-1.32486726016277e-14,-0.00189456124879208,1.86378421249099e-05,2.61909565791565e-14,-0.000300452305268799,-5.59383859073747e-05,0.00793098679681165,0.795536233779579,0.0135595056574386,-0.0625413124196885,-3.68059770215856e-06,-6.37873461813261e-05,0.00847248554620984,0.000469614088344894,0.000174978085827076,-2.50615368148536e-14,0.00162459584808,2.94813156226949e-15,-8.86879731547562e-05,-0.0117062650852667,-1.3108180324101e-14,3.04764022527378e-06,-1.01404822571315e-16,-9.22977906048017e-05,-3.59721879816146e-05,0.000647243224425441,-3.73503968835278e-08,-2.99726680031343e-05,1.64692602663676e-05,-6.22879176228475e-07,-1.9470074680476e-05,-4.90249217647488e-05,-2.38962685412403e-05,4.75161400926388e-05,5.06827582214594e-05,-1.53759705845518e-05,0.0001791104483357,-7.28277070494857e-07,1.14376262842258e-06,6.65322393715303e-08,-1.56741861106841e-05,2.60375891679251e-05,2.81679526458885e-14,0.00265944861308502,1.48314735009659e-05,-5.55254089121155e-16,0.00350811795929361,-7.54227908146615e-07,4.62592948978414e-15,-1.0947669255252e-06,-1.73967563930702e-15,-7.48075778630836e-16,6.27009871573784e-16,-1.92624588396584e-08,6.70805843493513e-07,-1.15334354624427e-07,-5.87933316832023e-15,-0.000208933857884405,-1.61321615737202e-06,2.94750310223357e-07,1.5054874548561e-06,-7.07669640132068e-15,2.0825840291421e-07,-1.63627949777705e-06,9.13729218041073e-16,4.6650764783112e-08,-3.0854655449206e-11,1.50707370909385e-16,-1.39399805763846e-15,4.34527097044993e-15,3.52198828053255e-09,2.12777089771874e-16,1.62783233430488e-16,-3.05895991239364e-15,-3.74532454177931e-15,-4.38016673962838e-15,1.66448890789242e-15,-2.55808198953417e-15,-9.68077189889748e-15,2.78896865762234e-14
"t6",0.0300075166771009,-0.0368047906162762,0.0174050719638877,-0.0101067217647727,0.00137396534899728,0.00475846992552434,-0.00422354003484455,-0.360604210134575,-0.00164453444080748,0.0841619918019123,0.0151915848775414,0.00857293939039507,0.0187376380097398,-0.0347275588009565,0.00433110514427013,-0.0614617162927586,0.00163653394407476,0.00454674376801498,0.00673345912773037,-0.0306690488035992,0.000230762299172472,-0.00333498314710826,0.0240120086120649,0.0454871649096034,0.0192111881580854,-0.00922472061403043,0.01284855078132,-0.000264060296442799,7.87866421163493e-05,-0.00192640242326432,0.000105613555464585,-0.00476257099560493,-0.000481959999577764,-7.25480668714554e-05,0.000559401156289687,0.000949438607363458,-0.00318288817697324,-0.00010238103033263,0.00256324980818951,-0.553714681414087,-0.00337397735610367,0.00207716528446865,0.00568124246732761,0.00975445708355018,-0.00476661021458533,-8.17314524675204e-15,0.411407302326449,-0.0199041930256651,-3.19459446145416e-05,0.000967499143540812,0.00154478856296554,2.61371185303741e-05,-1.7746726182787e-05,2.99502822690349e-06,0.00183982045721501,-0.00148528761142538,-0.000734090337543488,0.00494107978576465,0.00121648290358815,-0.00397278388658528,-0.000551520818146999,0.0022965566764297,-0.000836810619117177,0.00420228633515495,1.09934200537982e-05,-0.000623640788409188,6.79782315700898e-06,-0.00509930363136129,2.88766910834132e-05,0.000305128468682372,-2.26929921168615e-14,0.141725230133192,-0.00172625931788373,-0.000187377011454647,-8.081538269724e-06,7.30019817018294e-06,0.000759265949021029,-9.14191738499589e-05,2.53802364525322e-07,0.00092011094477318,0.000169465219663535,0.00049448822812318,-0.00107143781441187,0.010151360855776,0.0496120159427018,1.79992355751156e-14,-0.00280141681894547,9.54047216080382e-15,0.00224787262960227,-2.13622463487787e-05,-1.92539483208867e-14,0.000297932488459998,4.74261118297062e-05,-0.00630714752771059,-0.585981234664938,-0.00923195509407285,0.0391441556534733,1.86743511170246e-06,2.85444313926115e-05,-0.00324114073275849,-0.00015648891930592,-4.86043865882378e-05,1.43840599519647e-14,-0.000398588867929092,-3.43082569268463e-15,1.90615100412458e-05,0.00215812487061521,9.9671345815324e-15,-4.88571216208109e-07,6.08928052251204e-16,1.15511820021171e-05,3.61505122335405e-06,-5.07410949860225e-05,2.80942895817425e-09,1.72474258273388e-06,-6.62930187803308e-07,1.66129301974242e-08,4.33234638369464e-07,2.80667525711555e-09,-2.91979976555755e-07,1.22195139309588e-06,1.63422321028607e-06,-9.11360809813083e-07,1.55426405440187e-05,-8.58805674974135e-08,1.52827455662398e-07,9.25986153921136e-09,-2.24492490863544e-06,3.83298721050868e-06,-1.52166863928709e-14,0.000465584764294272,2.73539182354449e-06,8.57419869785695e-16,0.000661683418437324,-1.43991479820835e-07,-2.30479079889412e-15,-2.46026742501914e-07,1.35173161264693e-16,-4.42604976708425e-16,-7.79502605913334e-16,-5.65232491809142e-09,2.02063926691109e-07,-3.5253457166975e-08,3.69061930469651e-15,-6.59313050048691e-05,-5.1759146143481e-07,9.54716932970888e-08,4.92485572017654e-07,5.96574989080948e-15,7.04542176310998e-08,-5.62591016162899e-07,-1.50564727801629e-15,1.71763706579772e-08,-1.14428152407137e-11,4.91038594651617e-16,6.41683170658993e-16,-2.66270612906754e-15,1.3936706477303e-09,-2.29872104619914e-15,-3.29841163554973e-15,1.25779147776628e-15,-6.94863334640778e-16,-4.90802879004846e-15,4.11655425597522e-15,1.15037356764124e-15,-5.74425722217918e-15,2.80713819758227e-14
"t33",-0.0817302894499546,0.0203305195520947,-0.100158781416261,-0.0185224071985005,-0.0248047557891738,-0.0311904413647823,-6.2923745615763e-05,0.00155776709450681,7.07546532188242e-06,0.0017454093979567,4.75759317805635e-06,-1.29408205679082e-06,-4.42815581966349e-05,0.00806155127122113,0.0294557449120052,0.000792182232758343,-6.92376603958524e-05,-0.0470716846266028,0.00116025140515295,0.000710032409020123,-2.06404228907631e-05,0.00347712666826984,-0.0549703594906725,0.0315399714003783,-0.0105656896838787,-0.00145416091529092,0.00345310792678666,0.100166621238002,0.0479818773455419,0.00342949761769424,-0.000614654316945431,5.91250221107509e-06,1.57858426173049e-06,2.50905493008624e-07,-2.47369740137776e-06,-1.83655551517928e-06,2.57869551322605e-06,0.00159710070635838,0.00156008435816941,2.31168717718111e-06,6.75187889732791e-05,-0.0047398388799546,-5.58856073255159e-05,-0.000174678357097975,0.0116607061861911,5.29140584764664e-16,4.48088068931152e-05,2.22798690989942e-05,-0.00471035280292568,-5.24291050205711e-05,-8.8289128482725e-05,-0.000304006138595972,1.31752289223022e-06,-2.27176145399093e-07,-0.000371828311505049,0.000379820045412741,0.00975957298601513,-0.0725499802022527,-0.0228173214094463,-0.00435613357219983,0.0161488173672519,0.00223139557250849,-0.118331428695193,0.000790053111266113,8.20852983706987e-05,-0.208966177809174,-5.29643868558883e-05,-8.06110697278758e-05,0.0108200918052819,3.40966328531568e-06,-7.3868931347736e-15,0.000282748475514516,0.00246703620257885,0.0183022463051857,-0.239521218389566,-3.83653376681004e-07,-0.000900987473661228,5.21169729671439e-05,-0.000537705390924449,-6.55048322810433e-05,-0.164730192819996,5.24870102862946e-05,-0.00813779215730563,4.03922368119314e-05,0.00135665688621145,-2.46715309627544e-14,0.00186710633550523,4.98378659493886e-15,-0.00277406290271611,-1.77192990249513e-05,6.58608374682526e-15,-0.00253359614626163,-0.00138959475047491,-1.63493344527986e-06,-2.39900524797365e-06,1.63950806096514e-06,-1.11212426430781e-05,2.07090000294081e-09,1.1539722534731e-07,-3.7233580391291e-05,-3.66693628868174e-06,-0.000285939348623842,1.19345532032318e-14,-3.35619385284722e-05,7.48599295216263e-16,0.00233833975594746,0.000542266667338903,1.1946338124955e-14,-0.000561573731606185,1.68429626925641e-13,0.176847064666554,-0.000221046247073733,0.000700150285450854,3.06841470840325e-08,2.92204652694738e-07,-3.72626418996521e-05,2.645796848526e-08,6.86194943908954e-05,4.20561290279921e-06,3.04990511547638e-06,-0.0787553113768663,-0.0827735309789426,0.000527658445008817,-0.00182771174621522,0.000847565793385066,-1.39342215053106e-06,-6.16705408958125e-05,3.00126856753818e-05,-0.000946278971286281,-3.16877029261018e-13,-0.689486092578534,0.000873896239624548,-1.32487767615017e-13,0.521263918751694,0.000182887058190818,-2.17153742704534e-14,1.7369211793039e-06,7.02260740513414e-15,-3.24536441018757e-15,2.34213954680074e-16,3.08731384752915e-09,-9.8276581657674e-06,1.33617478195531e-08,-1.18640709213819e-14,-0.00203670018611791,0.121233637442366,-2.18450663529375e-08,-3.58086497364034e-05,-7.83261643402642e-14,-0.0104584621557438,-1.01919786348788e-05,-1.35459956360719e-14,-8.89886241916216e-10,2.79383317633741e-09,-4.71052187442361e-16,6.61356941268757e-15,6.63223850069384e-15,-1.43573011399764e-12,-3.04523012242429e-15,2.09967030616869e-15,5.49777791895049e-15,-1.17447195190936e-15,-6.21273735651638e-15,3.50331203184187e-16,-1.31421496795261e-14,-1.54692745603431e-14,3.60550314115103e-14
"t39",-0.0820573349145898,0.0205491782824523,-0.101698124447437,-0.0188196355677496,-0.0253723896421447,-0.0320422970358175,-6.4733258241096e-05,0.00161942077211977,7.375983599631e-06,0.00182984019549137,5.00068192407083e-06,-1.36389491309707e-06,-4.70423704326201e-05,0.0087443762379025,0.0320885760186938,0.000891226404422546,-7.93458687058214e-05,-0.0549023691962427,0.00136502544707634,0.000841328002158914,-2.46049622635281e-05,0.00415398380720857,-0.0684933705352817,0.0406773010434503,-0.0139947799367267,-0.00199722432239623,0.00492120758229298,0.152171644837145,0.0800582819929664,0.00609761317505403,-0.0011646486042893,-0.000144654915139229,-9.32182499422448e-06,-1.31826029777253e-06,5.6505745002159e-06,-5.60142081757311e-07,1.3650010376484e-06,0.000960174165011232,0.00116532132953304,1.73484862195372e-06,6.65190523319955e-05,-0.00471033154233796,-5.96451800568646e-05,-0.000192655927794826,0.0132336490918042,4.05780052430614e-16,5.15945479737656e-05,2.57049081424376e-05,-0.00553709964086885,-6.29022915291796e-05,-0.000108180549910556,-0.000378760014541173,1.6567579584297e-06,-2.86191932298101e-07,-0.000500509201671408,0.000517165537544297,0.0138908965683548,-0.104580399465261,-0.0344080125235371,-0.00658454377094912,0.0246086929035002,0.0034604149706295,-0.185476574116082,0.00128828790174557,0.000141413255776704,-0.360304522577129,-9.71991942154316e-05,-0.000155698295322025,0.0209325906497474,6.68714884744686e-06,-1.64302288090417e-14,0.000562252807076863,0.00493921232697718,0.0381245527863021,-0.509949362762256,-8.58542846337481e-07,-0.00205562205991376,0.00011998996587668,-0.00146289777736599,-0.000188220271354515,-0.484880413302021,0.000162062103304886,-0.0255030909810785,0.000139682373305042,0.00506316443182022,-4.28820253719169e-14,0.00821428236383803,6.78866508522458e-15,-0.0138015930447555,-9.17571491911541e-05,4.32337636243403e-15,-0.0159927206900641,-0.0117791842583978,-1.62529928853032e-05,-3.03013868717646e-05,2.90149376506821e-05,-0.00035242295769229,-6.18469317635627e-08,-1.56030006808988e-06,0.000296349555524005,2.13505630922719e-05,0.00122888694268288,-1.62713462057841e-14,0.000122551954250322,-4.83558918861197e-15,-0.00737568087484383,-0.00148286093527337,-6.13559216467824e-15,0.00137530184363164,-3.42582186359954e-13,-0.369192395313554,0.000412653561026939,-0.00118176651861065,-5.10422113185347e-08,-4.48036108499695e-07,5.27043895791309e-05,-3.50927083105214e-08,-8.91127281924e-05,-4.90396316209722e-06,-3.34595929880336e-06,0.0806859038446225,0.0819950948969077,-0.000452551820973951,0.00134084371910997,-0.000512880899747256,7.58954105505243e-07,3.23087571647884e-05,-1.52757594929354e-05,0.000467885678094838,1.01298591973207e-13,0.273867878419701,-0.000319953801919827,5.21322735975375e-14,-0.183736291513081,-6.310589209648e-05,8.47277434182851e-15,-4.17960509629044e-07,-5.88575891956855e-15,-1.06233640466015e-15,1.33159949210256e-15,-1.64672084321332e-10,3.33522587294866e-07,-3.07783413274613e-10,8.53870803699892e-15,-1.83368881273348e-06,0.00163247203436569,-4.5181042901227e-10,-1.0104556580716e-06,2.10549919845221e-14,-0.000564432375203985,-6.77424950161778e-07,2.54863025316759e-15,-1.06710738093111e-10,3.5090927644542e-10,-2.86883350271663e-16,-3.2622886115557e-15,-5.88156733438525e-15,-2.47076578021732e-13,-1.10791833420325e-15,-1.13006320280831e-15,-1.04233935684609e-15,-2.05460010065544e-15,-4.38262231620511e-15,5.66322441908999e-15,6.62737323939882e-15,-5.14333259221766e-15,2.5947311672664e-14
"t83",-0.0831387060577771,0.0212858163509237,-0.10695016354081,-0.0198356238663243,-0.0273491322664325,-0.0350444853242749,-7.11353311515089e-05,0.00184392203125094,8.47862975145684e-06,0.0021444334374825,5.91284428894112e-06,-1.62779031667726e-06,-5.77038914524874e-05,0.0115306135766228,0.0429525809775309,0.00133438046875206,-0.000126607832379487,-0.0930148818475168,0.00238081433745391,0.00150268817745269,-4.48303067316927e-05,0.0076226070787615,-0.143687152993674,0.0945489658654267,-0.0350468348333077,-0.00549828590089754,0.014805211743707,0.524744151906365,0.326250785514031,0.0273227857167822,-0.00567074669976528,-0.00168003134450731,-0.00012280546238423,-1.77032891427033e-05,9.29317721787065e-05,1.65185758778249e-05,-1.70351817022994e-05,-0.00935734581374666,-0.00685538282429398,-1.00793825814627e-05,-0.00015776285308906,0.0107905280960064,0.000101665046152513,0.000285664085633839,-0.0173898634175394,-9.76371440384245e-16,-6.38139875183824e-05,-3.15308821777606e-05,0.00628725256434377,6.57553600364772e-05,0.000104050405778524,0.000341627152339853,-1.44293930277291e-06,2.47554025967445e-07,0.000342310378236369,-0.000340529354317988,-0.0079570281825958,0.0576815273145211,0.0167068959297226,0.00317669921500766,-0.0116170423402914,-0.001560335698259,0.0813828676524256,-0.000513183502535222,-4.97548045326115e-05,0.126537265768562,3.00301432250741e-05,4.36779146581606e-05,-0.00585496202388579,-1.82502923829625e-06,4.96382626318186e-15,-0.000149753184133294,-0.00130008374427175,-0.00938631451889182,0.121189834923541,1.88893928962783e-07,0.000439484000825752,-2.53163170579673e-05,0.000247604011381964,2.98853670617799e-05,0.0749317340361541,-2.37794724687052e-05,0.00368407663151578,-1.82940981991175e-05,-0.000618336706684899,0.707106781186556,-0.000876096257504472,-1.55028078717851e-15,0.0013463916030971,8.71238629279846e-06,1.09281370039067e-14,0.00134543614706221,0.000856023479652412,1.10674039501326e-06,1.90017571572235e-06,-1.66254493144811e-06,1.82069684886907e-05,2.37171084634908e-09,4.82776418345371e-08,-6.61386432999775e-06,-3.26993279912154e-07,-8.50983510706415e-06,-7.31673914912343e-15,-2.13523935237636e-07,1.04242365477665e-15,-2.44769091935022e-05,-1.27697474137723e-05,-3.60727082797854e-15,1.7780621279753e-05,-5.19971610654723e-15,-0.00719933031237301,1.00287202383715e-05,-3.39784564651044e-05,-1.5008240467979e-09,-1.48216749306536e-08,1.93805994406965e-06,-1.39450965154347e-09,-3.62830732166131e-06,-2.24241251387184e-07,-1.62517308317746e-07,0.00417642417615784,0.00437266658265426,-2.71482157794054e-05,8.99279417315219e-05,-3.87103954663119e-05,6.0626197091406e-08,2.63218927860317e-06,-1.26231726865668e-06,3.92047085158949e-05,3.10289922874416e-14,0.0252222304203,-3.03890561720397e-05,6.3239886526109e-15,-0.0176907028268404,-6.12147175140419e-06,2.21308321934148e-15,-4.51198253924316e-08,-3.29284281943509e-15,-1.39755079432949e-15,1.34738824881552e-16,-2.18102774575077e-11,4.51622835129699e-08,-4.22123041270302e-11,-2.85444349737408e-15,-2.58590794665464e-07,0.000233658272925944,-6.52241201818648e-11,-1.47192026253702e-07,-3.3008617477548e-15,-8.48132061771175e-05,-1.03355779348941e-07,-5.81464033773426e-16,-1.73990649958267e-11,5.7640787272002e-11,4.24529038240353e-16,-4.0433821209951e-16,5.53219717695583e-15,-3.25513974981065e-14,-1.0937938755299e-15,-3.65560774314119e-15,-1.90445792616459e-15,-1.79899418534843e-15,-3.83160175347925e-15,4.02669987293152e-15,-3.64023048896398e-15,-8.52760934728897e-15,3.04466570384886e-14
