"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165"
"t38",-0.0621357774064439,0.0104897575483065,0.00292349135490265,0.068497254614089,-0.0355729904032771,-0.19808909192852,-0.00270773707332915,-0.0164401996323727,0.000350455394148244,-0.0216502184218027,-0.0193290964076626,0.0352785657186766,0.00624930543431633,0.000190518470440631,0.000144780483344222,0.000412177894474479,-8.2732821008471e-05,-0.000566537683465572,-0.00102642589516292,-0.0253810048758668,-0.0224256880112975,0.00263532410241969,0.00162522702014842,0.00725521804510607,-0.0133804669360088,0.280282803829097,0.171983877464394,-0.000647796042479897,-0.0310674366966576,-0.00249594280854553,-0.000734224789546791,-0.00110224117080211,0.00128155267232587,0.000418796021587909,-0.000907525018518376,-0.00274934614319418,-0.00036954311293403,-0.00068238101770275,-0.021139342422965,0.175854862715585,0.132396710690062,-0.00233143065230065,-0.000204632755219345,0.000153025697926457,9.82271944393992e-05,0.4270957151554,0.00441747196665911,-0.13518362717653,-0.270357044863496,-0.0039769325978706,0.00135563987324621,-0.00445189181650037,0.0468380379179102,0.00527251904181189,0.0539440798917099,0.0144308168992538,-0.00154845941297092,1.83866752585221e-05,-0.000312870530061777,-2.339360088059e-05,-0.000276009085199578,-9.74914518813294e-07,-2.65776163695739e-06,0.000127678386303994,2.09009339057039e-06,7.03715658853265e-07,0.000747074780649111,-0.000937450261167145,-0.0325932204816273,-0.000501597972777661,-0.0128609585065413,6.98274322167442e-05,-1.99210454570081e-06,-0.070597732600703,9.40819101604709e-06,-8.18983000065977e-09,0.00108259332878183,0.000252629504809746,0.00158383592025035,0.000379905209427897,0.000125529387300125,0.01917619739728,3.38582426227368e-09,0.000275246015036228,9.02946447966537e-05,1.65301029912092e-09,0.000145376967115445,8.95629643718981e-06,2.09303339970764e-06,7.2966268375477e-05,-1.55014586135909e-08,-8.72168237162107e-15,0.00112294677415447,-3.18924340739623e-10,-1.30769357806265e-14,-4.90836551460877e-09,3.85346926448363e-09,0.701071152064823,-8.6710954631231e-05,-0.000193820829501566,9.96214909179469e-08,-2.5117883054839e-11,0.00741660378643068,0.00155228711223256,-1.01306817278931e-06,0.000128784925473676,-3.99657006919372e-09,0.00856514961952878,-4.47159123420636e-06,0.0736438169948177,0.000569314478752371,-6.34399465990619e-05,1.14924568575675e-06,-1.45863980075813e-06,-0.000398960129806431,-2.48624885873321e-07,0.00119143379664695,-0.00664601685076937,0.0106305917091721,-0.000514784023976556,1.65654627199931e-06,2.41770840348807e-05,-1.17005024090131e-05,-8.47455641763512e-15,6.51838921491838e-10,7.78672067812649e-15,4.83696613179607e-15,2.0882963563161e-09,2.11824581087602e-05,-1.7851882697014e-05,-0.000410345748379727,-1.69426170759454e-09,4.93415512134239e-05,2.3610547528373e-15,-2.6375016048534e-05,9.79606652525768e-07,9.19831468854895e-07,1.55630458565214e-06,1.32369156926553e-15,-1.96519736576389e-15,-1.545310612933e-09,2.29750955238188e-05,-1.38128599352222e-09,-2.48705682723877e-16,1.20831255697383e-05,-3.16904062320859e-09,1.75951085297651e-14,7.75191675843118e-16,1.04593533148823e-14,-5.14857906248503e-15,-7.38043746527931e-16,-4.22145814718149e-16,1.24975913518791e-15,4.21668759198704e-06,-3.2521477751105e-16,2.00463103693552e-05,-1.28159047496533e-15,4.03519770909505e-15,1.23416647466773e-15,-3.48722168992543e-15,-1.71841589867189e-05,-8.62365081346774e-16,8.32297617675819e-15,4.55804707902881e-15,2.52208830563918e-14
"t39",-0.0621277599713556,0.0104865816485016,0.00292180512905464,0.0684052684187204,-0.0355230036252282,-0.197790610250428,-0.00270337266417013,-0.0164115783276037,0.000349748410953656,-0.0216021407885064,-0.0192806762662542,0.0351866834748848,0.00623195945753899,0.000189970692869297,0.000144325671377656,0.000410744472286017,-8.23939200194903e-05,-0.000564152976360539,-0.00102054905206218,-0.0252179452597427,-0.0222688667735223,0.00261545253814591,0.0016127488146439,0.0071951931762088,-0.0132629706178793,0.277526075728886,0.170251960850362,-0.000640923101240259,-0.0307049157208716,-0.00246532786924222,-0.000724803990837805,-0.00108733579550629,0.00126254431413501,0.000412413754948991,-0.000893096734117941,-0.00270458985478141,-0.000363516532752862,-0.000670870846833606,-0.0207575980741909,0.172343154198451,0.12965992971591,-0.00228150661606177,-0.000199681862636686,0.000149269180904681,9.57745037451472e-05,0.416350646073412,0.00430370963497789,-0.131397006760884,-0.262762897225434,-0.00386269796847961,0.00131486798737601,-0.00431752373741537,0.0453782751635106,0.00510001832020984,0.0521457141497771,0.0139410195764196,-0.00149354617901109,1.77255397727479e-05,-0.000301132398534088,-2.24947236720003e-05,-0.000265382928515104,-9.3451531698896e-07,-2.54158235215618e-06,0.000122021419688262,1.99737107463733e-06,6.6477516998167e-07,0.000699570970880697,-0.000877544831730234,-0.0302773988119249,-0.000465702118982266,-0.0119280565915847,6.45604123174427e-05,-1.83746298552883e-06,-0.0646607768826775,8.5998046901573e-06,-7.24853008417054e-09,0.000949665782941562,0.000218553816166928,0.00136933164644032,0.0003276141760785,0.000108058118776513,0.016447430711856,2.85353579232108e-09,0.000225669561870314,7.32505635163073e-05,1.27688137127781e-09,0.000111044388093985,5.99224506615772e-06,1.35746171970887e-06,4.35947107099708e-05,-9.23881272961761e-09,1.45892276417611e-14,0.000586631943889214,-1.08396482827333e-10,2.10263980209849e-14,1.29653909879142e-09,-1.60798857384122e-09,-0.712930481426143,-0.000291931859239734,-0.000487273006759887,1.58869059819924e-07,-3.69752152646801e-11,0.010525006183101,0.00217064913039403,-1.32756155520338e-06,0.000165485430728568,-5.12872322527185e-09,0.0108402024878841,-5.64534247076723e-06,0.0911528950941061,0.000699153766416997,-7.78554211567263e-05,1.40577764316015e-06,-1.77882295294413e-06,-0.000473384017551837,-2.93335226782292e-07,0.00140551990464422,-0.00779943447858118,0.0122807198544247,-0.00059328359374689,1.89638911972241e-06,2.7359131325642e-05,-1.32081931005994e-05,1.32344995039404e-14,7.33194318088309e-10,-1.04895620157296e-14,-7.2040607298386e-15,2.33898579935129e-09,2.37137376671973e-05,-1.98818720095454e-05,-0.000455821760717806,-1.87313462967729e-09,5.43137855561058e-05,1.87226249321352e-16,-2.88896444535044e-05,1.07290821955966e-06,1.00471603192901e-06,1.68462028372263e-06,-3.93919502556465e-15,1.84779895775734e-15,-1.65722506761383e-09,2.46331245928958e-05,-1.48069164022743e-09,-1.74730561053572e-15,1.2926181749045e-05,-3.38644242089803e-09,-3.11265741265322e-14,-1.6722631864463e-15,-1.77389888966865e-14,7.83394797602648e-15,3.16799026568913e-16,-1.49559727351436e-15,7.6959762958292e-16,4.457475648705e-06,-9.23837985273924e-16,2.11397049654762e-05,5.49948077596671e-16,1.53776988000215e-15,-3.15006483403709e-15,5.94724021844198e-15,-1.80570664485836e-05,-6.29095501072481e-16,4.06858154843909e-15,3.78809364158512e-15,1.69836994264185e-14
"t58",-0.0628398224714406,0.0107808430093148,0.00308956218622599,0.0799929967342181,-0.0419618706434912,-0.237712712330656,-0.00331134040855582,-0.0206143630084676,0.000467355570279397,-0.030481272702224,-0.0298867241798085,0.0567355743643638,0.0108710929081408,0.000349660575085344,0.000319931701582771,0.00136978310357682,0.000445453243882177,0.00170135430193678,-0.000240292913502504,-0.0110923334813646,-0.0123070727764666,0.00167730026341464,0.00106735498778561,0.00537379415137191,-0.0108492581388303,0.271176221147277,0.17313507922625,-0.000716772237282584,-0.0423990864245209,-0.00392565977216726,-0.00135431260216336,-0.00260189809068246,0.00698413560226766,0.00403944593488324,0.0288873070993678,0.0243311648591268,0.00309508006411559,0.00278713854904822,0.0396066475124193,-0.165187870087273,-0.103420373161215,0.00153537848597508,8.55880493882642e-05,-6.20030461396504e-05,-3.88443256038077e-05,-0.168109805447229,-0.0017809290517955,-0.018272906626145,-0.0283746123761364,2.83799848171824e-05,-7.20748381532362e-05,0.000240419739307356,-0.00260646871043238,-0.000257716761411565,-0.00244102492735564,-0.000600918959548011,5.0911957706633e-05,-5.56049711464224e-07,7.11842230321826e-06,4.4442360874134e-07,5.16287200493756e-06,9.20016434243622e-09,1.26767793294287e-08,-4.92174780657054e-07,-7.88756201077166e-09,-1.48475293992598e-09,-8.70316033416439e-06,1.13577534990363e-05,0.00077962179505375,1.24581048908351e-05,0.000342199189094136,-2.23473586620117e-06,7.21602825073835e-08,0.00346198650680742,-4.96103629224071e-07,9.10483805597627e-10,-0.000136614419447476,-3.74732067580425e-05,-0.000236478773072245,-5.82017512312347e-05,-1.95683058236671e-05,-0.00309246555578102,-6.28981601040893e-10,-6.0464891693175e-05,-2.08893016510557e-05,-4.57745614862554e-10,-4.15391572291996e-05,-3.19811858793045e-06,-7.69499421400018e-07,-2.83393676827275e-05,6.02821911406187e-09,-3.12951686172243e-14,-0.000457390436756178,1.32572630478194e-10,-3.23356089642e-14,1.39647476572615e-09,-9.04075456143461e-10,-0.00974051340858728,0.000196635045140721,0.000382767392631567,-2.1081577436038e-07,6.03973896400649e-11,-0.0200509951037565,-0.0111223702166682,4.25283101541763e-06,-0.000668245210087281,2.11046926478929e-08,-0.0560129436809469,3.06266578131683e-05,-0.856872790235033,-0.00956673970069622,0.00110996298210323,-2.51993953370358e-05,4.21174239466498e-05,-0.00517317019086935,-2.40237421779719e-06,0.0114486113430511,-0.0513437990292305,0.0498981706296611,-0.00227151967773641,6.21356758947088e-06,7.08442008478487e-05,-3.26826996392254e-05,-1.69265151000527e-14,1.69987382456259e-09,-2.96136416785318e-15,4.63227513534807e-15,5.04081898171716e-09,5.06892152230165e-05,-3.9023750630732e-05,-0.000858470243127693,-3.28016670331643e-09,8.91125997087148e-05,-1.01855448548252e-14,-4.41418356449426e-05,1.63728646645069e-06,1.47616042450209e-06,2.19106506519226e-06,3.45198006584227e-15,1.2615227617574e-14,-1.91486870941943e-09,2.83805792215013e-05,-1.70190061138894e-09,4.27988552242234e-15,1.44908987008817e-05,-3.7464558870033e-09,6.26698918474784e-14,1.82653885412751e-15,-1.95722491656857e-14,-5.51815935575739e-15,-6.09379385886091e-16,2.06497982137204e-15,-2.76946261203545e-15,4.34997989073494e-06,-1.06622998946944e-16,2.00869324008233e-05,-3.15492874555429e-17,2.63920670130186e-14,3.7908448007626e-15,-8.67874422881094e-17,-1.65170285329701e-05,6.92026362968092e-16,8.62392867995935e-15,9.05899119066797e-15,2.31663803466302e-14
"t59",-0.0631439528386584,0.0109036953818169,0.00315700167235779,0.0841216808073281,-0.0442309490907694,-0.251525074316568,-0.00351759890151611,-0.0220049176065396,0.000504094352901919,-0.0331300008135638,-0.0328337114063812,0.0625641301756745,0.0120655698208243,0.000389540716266128,0.000360023230972734,0.00156116679914814,0.000519738704857112,0.0019936108984017,-0.00029833752584402,-0.0141464590844702,-0.016043605084102,0.0022334028601486,0.00142883277378721,0.00736248935692433,-0.0151625152105033,0.395055599734615,0.254583696838086,-0.00107682730547122,-0.0664611651730897,-0.00630401773353443,-0.00222547204255262,-0.00439874820587267,0.0124682226879279,0.00733596238549287,0.053948417819856,0.0461843926899494,0.00588233754813316,0.00542628037303679,0.0812284373368251,-0.369135894346525,-0.238696339935275,0.00366878630067492,0.000234119441993584,-0.000172666128603473,-0.000110523969425212,-0.482993620023142,-0.00527734102943391,-0.0611984735089589,-0.0954500696020815,9.89787068306404e-05,-0.000272184247883916,0.000913786134457015,-0.0105268637979682,-0.00115122494795786,-0.0113752122900672,-0.00292135971203429,0.000277018490368408,-3.14462034873913e-06,4.58272869923012e-05,3.104237648171e-06,3.63154044145562e-05,8.81838675737069e-08,1.65556236114785e-07,-7.07786617827421e-06,-1.14523315557104e-07,3.11423158723051e-08,7.17447764682121e-05,-9.16482232807177e-05,-0.00433760381012608,-6.78974454867234e-05,-0.00179580957411691,1.05952369626504e-05,-3.19557331624595e-07,-0.0129689724755248,1.78523835210128e-06,-2.16563172901235e-09,0.00030287007357992,7.59527962327076e-05,0.00047757118087239,0.000115874223216751,3.85853302449379e-05,0.00598426674782179,1.12544413310571e-09,9.85946326309252e-05,3.30972221718369e-05,6.55844398743339e-10,5.84691210694579e-05,3.9441735502561e-06,9.3112196089242e-07,3.29832301359486e-05,-7.00923314459843e-09,1.74803665260317e-14,0.000510485245425108,-1.39089950587033e-10,1.49215040156561e-14,-1.35577040852867e-09,8.69747439811924e-10,0.0091626675874491,-0.000167618471474902,-0.000318027194143326,1.56792386537381e-07,-4.29285435235442e-11,0.0138011446491116,0.00755078142825931,-2.66642416557822e-06,0.000405534593228854,-1.27766069054548e-08,0.0330144408518,-1.79590153002245e-05,0.479988460725013,0.0052485142215394,-0.000607807087859977,1.36717914060852e-05,-2.2648405419257e-05,0.00252706324576681,1.14529707521979e-06,-0.00545500723014478,0.0238799020043485,-0.0213105997976723,0.000955904364706563,-2.49932158206012e-06,-2.5987680618268e-05,1.1725182046463e-05,8.70988181757039e-15,-5.88789619597934e-10,-7.24561514450081e-16,-1.67749941848386e-15,-1.66954890193581e-09,-1.66978216124733e-05,1.20818037670488e-05,0.000256832872985022,9.16257511459974e-10,-2.3151425784939e-05,4.65268220915471e-15,1.04294093298542e-05,-3.86125333829028e-07,-3.28047957456801e-07,-3.78430417776102e-07,-1.8798688482374e-15,-5.73322924673772e-15,2.18389770796417e-10,-3.19152072071281e-06,1.89147974352715e-10,-3.17232449579853e-15,-1.40474688341434e-06,3.33933473666271e-10,-2.03840698585749e-14,-4.29155276906224e-16,2.10030719308972e-14,8.74384283657206e-16,8.79854919963803e-18,-1.42713093755199e-15,1.98294951905602e-15,-1.47921582901477e-08,-1.80602493265642e-15,3.66438032816978e-07,-8.23892039891104e-16,-2.11270807955309e-15,-2.39111667283046e-16,3.98290305749816e-16,-8.56945109689947e-07,-1.3891001558147e-15,6.18191827718372e-15,1.93538144128532e-15,2.19303887477312e-14
"t136",-0.0643332090548144,0.011402752599881,0.00344866089438016,0.105812337655047,-0.0563600424787059,-0.327515420037302,-0.00468754773049598,-0.0302035743017543,0.000740502661817791,-0.0513900584556702,-0.0553774268235179,0.108914494303536,0.0222543765989859,0.000744631721755861,0.000764036293496538,0.00386955718648034,0.00191015876896182,0.00806706573139258,0.002469555267469,0.0451187585394789,0.0332341042461402,-0.00339720638076038,-0.00203195316572487,-0.00807930850257214,0.0137563001491987,-0.255797132660367,-0.15407260820032,0.000562160612248121,0.0265573379765111,0.00218667139317725,0.000677883454516793,0.00114658654573132,-0.00242633666845476,-0.00130201623622782,-0.00822308718958587,-0.00643035207358078,-0.000813234376408528,-0.000653126338506786,-0.00705346331682766,0.0154291228183571,0.00641175969118785,-4.20100549895028e-05,1.20845290575061e-05,-1.06863887356828e-05,-8.3614172137443e-06,-0.0398653976680592,-0.000572116760514507,-0.0341733511783359,-0.0608014102529558,-0.000451147475198683,6.3158311565327e-05,-0.000195847263964836,0.00125754416333942,6.79086338525358e-05,0.000511174485143952,9.92746884844993e-05,-3.76666772804667e-06,2.65765266512748e-08,2.21783326292777e-07,3.43555712521354e-08,4.19301253951273e-07,2.3730139504624e-09,5.90648317988394e-09,-2.66506199400388e-07,-4.33306855571226e-09,1.9114917809193e-09,5.07318461785851e-06,-6.50620841388772e-06,-0.000330751335299869,-5.19837747261561e-06,-0.000138517309128876,8.33689279922832e-07,-2.5480329337752e-08,-0.00106741478764391,1.4801966368276e-07,-1.91614025945373e-10,2.70219049290438e-05,6.83715487185066e-06,4.30039941311028e-05,1.04469532469696e-05,3.48154014191855e-06,0.000540761703476016,1.02225216969621e-10,8.98950107452645e-06,3.01958523003952e-06,5.9853778507419e-11,5.3330042820122e-06,3.57717012205511e-07,8.43437485871779e-08,2.97939595408666e-06,-6.33097066976961e-10,-1.32653253364257e-14,4.59608923113769e-05,-1.24722084576436e-11,7.82824873359333e-15,-1.20899948537099e-10,7.75576211270311e-11,0.000816627620844501,-1.51364115424893e-05,-2.90307726553486e-05,1.70386211302718e-08,-6.33345783866925e-12,0.00470076288021605,0.49859751718755,-1.65555647054615e-08,7.18952844548027e-06,-2.3343974616704e-10,0.000739159712741792,-4.11332651712437e-07,0.0120306117885219,0.000131509860420383,-1.52159066575681e-05,3.40110721821607e-07,-5.58477102992856e-07,4.86901274204825e-05,1.97556239504068e-08,-9.38378945069031e-05,0.000358086473181527,-0.000124064076341222,3.85435462727527e-06,4.46563052682227e-09,3.95608048286823e-07,-2.20181027918607e-07,-4.02565179793894e-15,1.45212937926562e-11,-1.27695268053326e-15,-3.17263608005133e-15,5.43591155079337e-11,5.6026611853976e-07,-5.49178207717261e-07,-1.34735006128061e-05,-6.18220351449427e-11,1.96205912430792e-06,-2.26143677999833e-15,-1.14517875762601e-06,4.25977075507877e-08,4.18308319651908e-08,8.12813681004256e-08,-2.31179973587054e-15,9.72798827520597e-15,-9.21467579568639e-11,1.37480210862133e-06,-8.28872861601768e-11,-1.70286614569164e-14,7.46142569141413e-07,-1.9874584651526e-10,1.47070883790181e-13,2.77219643866398e-14,-0.707106781186553,1.49756044437149e-13,-4.91542850962751e-14,5.74199388554758e-14,2.35225932858105e-14,3.09236578376706e-07,-8.44497363885285e-15,1.52553928450492e-06,3.99966922898674e-15,4.20072286215158e-15,-1.39263327680764e-14,-8.06828626222571e-15,-1.38353002700736e-06,-4.43279001549909e-15,6.56459662665821e-15,6.9434763643647e-16,2.81346334484637e-14
"t137",-0.0643332090548144,0.0114027525998812,0.00344866089438067,0.105812337655047,-0.0563600424787054,-0.327515420037302,-0.00468754773049616,-0.0302035743017547,0.000740502661817928,-0.0513900584556712,-0.055377426823519,0.108914494303537,0.0222543765989866,0.00074463172175623,0.000764036293496245,0.00386955718648025,0.00191015876896198,0.0080670657313932,0.00246955526746932,0.0451187585394811,0.0332341042461397,-0.00339720638076063,-0.00203195316572439,-0.00807930850257198,0.0137563001491965,-0.255797132660369,-0.154072608200324,0.000562160612251032,0.0265573379765127,0.00218667139317883,0.000677883454517908,0.00114658654573066,-0.00242633666845342,-0.00130201623622581,-0.0082230871895858,-0.00643035207358139,-0.000813234376407157,-0.00065312633850666,-0.00705346331682864,0.0154291228183624,0.00641175969119646,-4.20100549900461e-05,1.20845290531961e-05,-1.06863887384635e-05,-8.36141721267945e-06,-0.0398653976680468,-0.000572116760518268,-0.0341733511783383,-0.0608014102529591,-0.000451147475199674,6.31583115623758e-05,-0.000195847263966075,0.00125754416334244,6.79086338525629e-05,0.00051117448514703,9.92746884830391e-05,-3.76666772958407e-06,2.65765249530415e-08,2.21783329927436e-07,3.43555711637492e-08,4.19301252814636e-07,2.37301460212156e-09,5.90648455591104e-09,-2.66506197607868e-07,-4.33306912098426e-09,1.9114905677746e-09,5.07318461527255e-06,-6.50620841332255e-06,-0.000330751335307237,-5.1983774739789e-06,-0.000138517309130863,8.33689274261729e-07,-2.5480329385633e-08,-0.00106741478764508,1.48019666623666e-07,-1.91626106530382e-10,2.70219049297316e-05,6.8371548741569e-06,4.30039941249215e-05,1.04469532544334e-05,3.4815401359681e-06,0.000540761703478314,1.0221734610772e-10,8.9895010770175e-06,3.01958523144846e-06,5.98460312713055e-11,5.3330042770422e-06,3.57717014119581e-07,8.43437371766056e-08,2.97939595230539e-06,-6.33098216341251e-10,-1.13857101224514e-14,4.59608923267841e-05,-1.24742862938593e-11,1.24670065566224e-16,-1.20894686257454e-10,7.75482103115076e-11,0.000816627620815802,-1.51364115392472e-05,-2.90307726513388e-05,1.70386043457473e-08,-6.35831545470343e-12,0.00470076288021517,0.498597517187565,-1.65555601726909e-08,7.1895284450993e-06,-2.33460236391493e-10,0.000739159712742181,-4.11332644533016e-07,0.0120306117884841,0.000131509860423769,-1.52159066607824e-05,3.40110713498756e-07,-5.58477104674461e-07,4.86901274115695e-05,1.97556251422811e-08,-9.38378945072948e-05,0.000358086473179241,-0.000124064076338717,3.85435462342171e-06,4.46562891192749e-09,3.95608050756361e-07,-2.20181025070067e-07,-4.34895868093425e-15,1.45103028794622e-11,6.26531256546862e-15,1.80522612994154e-15,5.43584196413018e-11,5.60266124558017e-07,-5.49178198764158e-07,-1.34735006247908e-05,-6.17983016864729e-11,1.96205915389036e-06,2.40795576775342e-15,-1.14517875156328e-06,4.25977327380874e-08,4.18308388453944e-08,8.12813640764249e-08,-2.97650826756694e-15,-2.50478743831648e-14,-9.21912655823237e-11,1.37480213576523e-06,-8.28562837248362e-11,1.64332874998287e-14,7.46142671847749e-07,-1.9872124550076e-10,-1.52558935606608e-13,-2.89165466419121e-14,0.707106781186542,-1.49262285369938e-13,4.48151401843579e-14,-5.84756217352535e-14,-2.13283196895137e-14,3.09236417920875e-07,6.81144055412963e-15,1.52553931603234e-06,3.55823772779748e-16,-2.87140191063201e-14,1.68566796045104e-14,1.18997001452182e-14,-1.383530028079e-06,4.81551286840028e-15,6.1504841927816e-15,6.64855886302915e-15,1.93131636696122e-14
"t132",-0.0643228533367196,0.0113984480660045,0.00344618286066772,0.105635738188421,-0.0562616356329387,-0.326902405917863,-0.00467816554341654,-0.0301383055405718,0.000738650009944217,-0.0512486172457102,-0.0552056441881536,0.108563335042327,0.0221779491676397,0.000741983579615299,0.000761070030397859,0.00385294328279132,0.00190051706813749,0.00802523847805195,0.00245221956434976,0.0447641347911827,0.0329502739923986,-0.00336597384711973,-0.00201293990825516,-0.00799799377189094,0.0136095779023536,-0.252751056933893,-0.152195442711117,0.000554956314216499,0.0261842194294136,0.00215443592735287,0.000667447656268175,0.00112802213598481,-0.00238341650102173,-0.00127838089767357,-0.00806766636256161,-0.00630604812012756,-0.000797486965356048,-0.000640067153249873,-0.00690300661914383,0.015067230246248,0.00625640767440012,-4.0957924372769e-05,1.17453441279396e-05,-1.03823683812266e-05,-8.1197544523557e-06,-0.038705123520482,-0.000555101407376129,-0.0330750706540175,-0.0588423174885116,-0.000436309495080073,6.09917546714077e-05,-0.000189107266290205,0.00121298097379644,6.53935684937108e-05,0.00049191743759333,9.54736035780532e-05,-3.61662660942336e-06,2.55046194899937e-08,2.12490871203664e-07,3.28850706753176e-08,4.01322775611143e-07,2.26439247642493e-09,5.62306758872408e-09,-2.5356561798337e-07,-4.1224319625063e-09,1.79898602074899e-09,4.7374610703969e-06,-6.0738696028072e-06,-0.000306761477791897,-4.81911789501625e-06,-0.000128299324580122,7.7020766165794e-07,-2.34946518197501e-08,-0.000978744718348649,1.35513081207977e-07,-1.7142028959266e-10,2.40313444488652e-05,6.02806663119269e-06,3.79004793120592e-05,9.19302833451538e-06,3.06040607109143e-06,0.000474336204779477,8.87878478899655e-11,7.69765349365385e-06,2.57256567051189e-06,4.99137355457972e-11,4.42955208355255e-06,2.85175503951826e-07,6.67355655639276e-08,2.31739833351186e-06,-4.92208625690861e-10,1.77750918358778e-14,3.4985888489961e-05,-9.10366707291243e-12,1.71502141912555e-15,-8.24388264866959e-11,5.23003993848035e-11,0.00053574431910431,-8.16603327889966e-06,-1.43751747939646e-05,2.38569330938942e-09,1.28581987191721e-12,-0.00315620671158801,-0.501262434660995,-2.49771711767296e-07,3.1027801128858e-05,-9.65122987573293e-10,0.00219848827387193,-1.16963505715911e-06,0.026019033612238,0.000262594085583156,-3.01904960274371e-05,6.55173227767455e-07,-1.0482982733088e-06,7.59647153779028e-05,2.99099108564348e-08,-0.000141982352474532,0.000528054403612688,-0.000170847972766982,5.25879346842695e-06,5.94234053458257e-09,5.06179307390047e-07,-2.79558991754502e-07,3.83298061665198e-15,1.821524626005e-11,8.25792993495836e-15,3.9841419340586e-16,6.74121416890119e-11,6.93819296524312e-07,-6.70242506990504e-07,-1.63280829298507e-05,-7.39658271360953e-11,2.32265582191173e-06,6.74636679634883e-15,-1.33947339834948e-06,4.98144286694704e-08,4.86077470895031e-08,9.25576579035019e-08,-9.0376110884935e-15,7.72957416017776e-14,-1.02903702644774e-10,1.53479559276487e-06,-9.25057059437731e-11,1.18144385850761e-14,8.29287752022524e-07,-2.20378058556605e-10,-0.707106781186539,2.27038548447177e-14,-1.44717571259889e-13,4.90800257908739e-15,1.0526000739989e-14,-5.22933921605643e-16,3.05318178459684e-14,3.36076207168279e-07,4.12964662551666e-15,1.65078664284605e-06,-1.42698897178347e-14,-6.40969589283503e-14,1.96374546402017e-15,-1.49267425519743e-15,-1.48784025973984e-06,1.16965977776314e-15,8.80078058673933e-15,-2.51768177606571e-15,1.91855338110413e-14
