accepted_species,estimate
t31,-0.022674482
t81,0.43511066
t21,0.5649344
t88,0.09523419
t7,-0.23450454
t24,0.7125053
t78,0.056151666
t79,0.056151666
t99,0.75962025
t100,0.75962025
