"accepted_species","Medicinal"
"Orthosia_stannardii",0
"Quaqua_cincta",0
"Gentianella_florida",0
"Ditassa_colellae",0
"Palicourea_imthurniana",0
"Mycetia_griffithii",0
"Aspidosperma_illustre",1
"Batopedina_tenuis",0
"Villaria_lanceolata",0
"Hoffmannia_discolor",0
"Psydrax_nitidus",0
"Pyrostria_louvelii",0
"Ceropegia_megamalayana",0
"Gentianella_nitida",0
"Cryptolepis_ibayana",0
"Arachnothryx_purpurea",0
"Pauridiantha_letestuana",0
"Guettarda_scabra",0
"Aidia_acuminata",0
"Duroia_martiniana",0
"Gentianella_moorcroftiana",1
"Peponidium_decaryi",0
"Rudgea_stipulacea",NA
"Artia_brachycarpa",NA
"Galium_ostenianum",0
"Matelea_lhotzkyana",0
"Orbea_cucullata",0
"Lisianthius_umbellatus",0
"Galium_sterneri",0
"Rudgea_pungens",0
"Ophiorrhiza_laxiflora",0
"Bouvardia_obovata",0
"Marsdenia_engleriana",0
"Tarenna_peekeliana",0
"Strychnos_henningsii",1
"Asclepias_melantha",NA
"Prepusa_dibotrya",0
"Urophyllum_rostratum",0
"Cynanchum_erythranthum",0
"Gardenia_kamialiensis",0
"Ceropegia_chuakulii",0
"Ceropegia_digitiformis",0
"Fockea_capensis",NA
"Psychotria_homolleae",0
"Galium_curvihirtum",0
"Psychotria_rigescens",0
"Psychotria_hirsutissima",0
"Psychotria_lorenciana",0
"Acrobotrys_discolor",0
"Galium_amorginum",0
"Galium_trichocarpum",0
"Psychotria_alpestris",0
"Cowiea_philippinensis",0
"Asperula_gunnii",0
"Manettia_sabiceoides",0
"Gaertnera_globigera",0
"Kohautia_coccinea",NA
"Ixora_tenuiflora",NA
"Ixora_notoniana",1
"Ixora_paraopaca",0
"Ixora_brachypoda",1
"Hoya_chiekoae",0
"Hoya_campanulata",0
"Hoya_clemensiorum",0
"Hoya_capotoanensis",0
"Hoya_hernaezii",0
"Hoya_taywanisensis",0
"Hedyotis_novoguineensis",0
"Hoya_corollimarginata",0
"Hymenodictyon_biafranum",0
"Tabernaemontana_alfaroi",0
"Pentanisia_foetida",NA
"Coffea_bridsoniae",0
"Coffea_dubardii",NA
"Lamprothamnus_zanguebaricus",0
"Canthium_subaureum",0
"Canthium_aciculatum",1
"Hoffmannia_tilaranensis",0
"Spermacoce_elaiosoma",0
"Gonolobus_ottonis",0
"Galianthe_chiquitosiana",NA
"Lasianthus_subaureus",0
"Pavetta_transjubensis",0
"Pavetta_reinwardtii",0
"Dimetia_brevipetiolata",0
"Genipa_infundibuliformis",0
"Rudgea_sanblasensis",0
"Rudgea_apodantha",0
"Gleasonia_duidana",0
"Orbea_tapscottii",NA
"Myrmecodia_archboldiana",0
"Tricalysia_lejolyana",0
"Pyrostria_ambrensis",0
"Amsonia_palmeri",0
"Ophiorrhiza_lancifolia",0
"Ophiorrhiza_bracteata",0
"Ophiorrhiza_leptantha",1
"Sipanea_glabrata",0
"Exacum_travancoricum",0
"Faramea_multiflora",0
