accepted_species,estimate
t43,-0.25257889468484895
t31,-0.3140558875435948
t56,-0.4693013356348297
t57,-0.48043070348221595
t17,-0.5395124450913754
t18,-0.5433843318965943
t67,-0.7006557262961267
t68,-0.690310492638849
t95,-0.7379473838241326
t96,-0.7388646194456637
