"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166","c167","c168","c169"
"t1",-0.0499835083068994,-0.00540116340038648,-0.000403517195514952,0.00177772114720798,-0.0605040672129627,-0.00330908725807694,-0.000816614640442286,0.00628203863279675,0.0396159405147127,0.016711201533718,-0.084676848370884,0.656618921321952,0.0335424565187954,-0.0363199013465699,0.00628816872941905,-0.0352886840556643,0.0112237597931059,0.000188188340318626,0.0246595275535942,-0.00790909168741272,0.00780693938758436,-0.0072182110915668,4.94026798452144e-05,0.0616175271574642,0.00563553800773938,-0.000144607177292417,0.00386296571531573,0.000568184417673248,-0.00556057380848828,3.59253001598968e-05,-0.00197268088705863,-0.00116056665853802,-0.000354495986504926,-0.00591855779943882,0.00491606669460286,-0.015281525894042,0.0323015993181912,-0.0277234067588669,-0.000117098695009757,-0.00591795581019497,0.0058636412908773,-0.00152169143063029,-0.00034536388812045,7.18996405253525e-05,0.000252183743134718,-0.00163194514375755,-0.00413971371521707,9.67682500986247e-06,0.018859908033909,0.00448260838910212,-0.00710778015651811,0.0160929310118212,-0.00505173071833243,0.00103331046951894,-1.77222319715134e-15,-3.43402832034632e-06,-0.000944271444658761,-0.00265314061811967,-0.00200474430552929,-1.84408385899807e-07,4.98292382797959e-07,-2.27621510043477e-16,-0.000142195303033025,-0.000747330177254671,9.99912608115481e-06,-2.48015612371175e-05,1.21515821825932e-15,-7.47262391046549e-07,-3.91415558289386e-05,9.78815313120511e-06,6.58774053494885e-06,0.00150314928557746,-0.00109888635178531,-0.000667248129082356,-0.00494958944116294,1.16985479314347e-05,0.0127069028869749,-0.000245381206365519,0.00717902113967594,9.88002104638519e-06,7.78765834470112e-06,-6.13673672948643e-05,0.000891784222352443,0.000756260139369194,0.000646457208227448,3.85986452931323e-05,0.000267449346109248,-0.000789932647279724,-3.1984656822159e-05,-0.000156037273700964,-0.0120162058962941,0.000380415911513165,2.06283213661989e-05,-8.80070454442048e-05,4.50218417778178e-06,-1.08620115444336e-14,-9.55835997374496e-06,0.000166912208654162,-0.00121800197813973,0.00215702550477453,0.73192886782753,-0.000297110650534107,3.05617626979023e-05,0.0018817047733483,-1.32057192845009e-05,-0.00172004373522763,-0.00117623465034049,3.48666969181739e-15,-7.32196471951106e-05,-2.86663716988911e-07,-1.13247857819735e-05,1.41255036111827e-15,7.4902585765344e-05,-1.03149130089642e-05,0.00105424500960262,3.03897370388566e-08,-9.19580501146906e-07,8.24106345560115e-15,1.18771790394745e-15,0.00039703408843209,1.27696771376643e-06,1.55708556301559e-15,2.81600019384639e-05,-0.00122709320720456,-0.00253842236715037,-0.0016456854204641,2.4180026905468e-15,-2.15903119390081e-06,-2.38023318733381e-06,-3.35780786654391e-06,2.50307542191702e-15,1.28504567690553e-05,-1.56344720796393e-08,2.50743034300225e-06,2.92641228759054e-05,-4.12266724425528e-15,-5.11342140554605e-15,3.7979089083662e-05,2.96205727908729e-07,2.97795432541125e-06,-7.16551238625047e-17,2.07964907759536e-15,-1.1592950068553e-06,1.3127414987436e-15,1.21038025054218e-16,-3.4060428539759e-05,1.18298600478508e-15,-3.88718340151283e-15,-1.48110186028306e-07,-7.89084915152446e-06,-0.0115585535138118,-6.3739038517311e-16,4.34080999058422e-16,1.53342727307612e-06,3.14544962561831e-06,-3.81226858611315e-06,-9.46726549862194e-16,-1.5458074575547e-05,1.09553606670877e-15,1.60768881921295e-07,-6.58916758361371e-16,-7.13154656024014e-16,-9.13092429539731e-09,-4.13284498232636e-17,-6.66155078468223e-07,3.37382520759446e-15,3.14809682743873e-15,2.04954384559544e-15,1.6828713357569e-14
"t2",-0.0503110661755801,-0.0054514861877194,-0.000414072483366914,0.00182639832104935,-0.0622574830869926,-0.00342603485874448,-0.000845950315781402,0.00651474505018609,0.0412863400600267,0.0175513598800619,-0.0896007167443071,0.702102645085908,0.036463543600574,-0.0395177738699376,0.0068920368531189,-0.038745152229063,0.0124490189136392,0.000208990618671556,0.027470443909126,-0.00893775303953273,0.00901377903332638,-0.0083494009647592,5.72586460081338e-05,0.072892825735101,0.00681886752384305,-0.000175966054324044,0.00472417419178555,0.000714362673597119,-0.00712753362042249,4.65152289115172e-05,-0.00264644753119039,-0.00156652981813349,-0.000491828965766479,-0.00831829685800732,0.00715052435664838,-0.0228977425910012,0.0485932667271503,-0.0423577678406447,-0.000194063146475478,-0.0101780184687151,0.0103442983201693,-0.00279793032696101,-0.000637821869868119,0.00013368953386709,0.000490912514585702,-0.00319138166625758,-0.00929686083047704,2.23654454939268e-05,0.0463264420490096,0.011135513174548,-0.017788591671808,0.0406263453092789,-0.0133190090991449,0.00309845653993325,1.56809954703046e-15,-1.04869143855663e-05,-0.0029662827057253,-0.00946335682042375,-0.00722252360982171,-6.82722084539473e-07,1.89906745199908e-06,5.74987191713317e-17,-0.000863431355474626,-0.00639408939452032,0.000106273256346119,-0.000413188863518976,-1.42766740895136e-15,-0.000116596200251615,0.00112591442273935,-8.45178103738319e-05,-5.49567656936827e-05,-0.00729014264981921,0.00517704043522044,0.00306953327660295,0.0215683650807277,-4.93459171941147e-05,-0.0473001453341753,0.000887166754916672,-0.0242109267619688,-3.24489863620792e-05,-2.28220735819754e-05,0.000156646591271373,-0.00218441918013154,-0.00164253100437545,-0.00130731733840102,-7.78665044511541e-05,-0.000530651305464541,0.00154966263443801,6.25896007065847e-05,0.000284758056466539,0.0190645943915031,-0.000555348561715443,-2.82306611743076e-05,0.000103703697665236,-5.12215072678677e-06,1.03047052969618e-14,9.94681733709677e-06,-0.000160989402201181,0.00114315612690038,-0.00200553173786637,-0.678314549715022,0.000249747600270055,-2.39690456299171e-05,-0.00142407688534033,9.9738116414768e-06,0.00126694993998593,0.000732469568524994,-3.17513843253467e-15,4.2524177924665e-05,1.65925316935779e-07,6.43379358253813e-06,-1.46771033993789e-15,-3.88614552462362e-05,5.10323032899522e-06,-0.000468630451983169,-1.34558350918644e-08,3.93518880558309e-07,-7.94842323149254e-15,-5.53292162224723e-16,-0.000153061767910436,-4.83546059021241e-07,-1.2666930155568e-15,-9.87149623838992e-06,0.000391825232523365,0.000781424027948994,0.000474291835466041,-2.45962526058349e-15,5.94284071117318e-07,5.88622728222443e-07,8.1018428663035e-07,-2.58147377472205e-15,-2.71299338671752e-06,3.07858517816619e-09,-4.85390753998542e-07,-5.33325035451085e-06,4.64167177270537e-15,5.22769046780224e-15,-5.60361419837146e-06,-4.10276633760642e-08,-4.01172255501618e-07,3.87669518436983e-16,-2.51929915823428e-15,1.23909475874559e-07,-8.64529012606963e-16,-5.52960459825587e-16,2.37666747593182e-06,-1.34168121904135e-15,4.54730743798978e-15,6.37442681557533e-09,2.49062118840182e-07,0.000253885036828085,2.29861204439274e-16,2.1502460624883e-16,3.53646709259731e-09,1.93950450992832e-08,-1.30400213694414e-07,1.34488553153219e-15,-7.5401873775756e-07,-9.27330252107714e-16,8.72302923720764e-09,1.28681236987806e-15,8.63031830830025e-16,-1.02571612078243e-09,1.18483173493713e-15,-8.50522357440206e-08,5.24610673523428e-15,2.15021448185217e-15,-1.96330267927829e-15,1.84766004030377e-14
"t19",0.0599423141453626,-0.034674013510756,-0.0668991792460055,-0.0377283214337151,0.00320797997596799,5.92885227460619e-05,-0.0975248744128284,-0.0283729016197441,-0.000680482761856227,-0.000205422153483899,0.001486115921103,-0.00106090814428872,-0.0221921217689643,-0.0166853977788196,-0.000109228025877202,9.34858076611852e-06,-0.0039979448311874,0.000596097284187161,-0.000104676143703991,7.42516025161941e-05,-0.0413773059630476,-0.0134702046398913,0.000118757678633476,-0.00390728085457335,-0.00073654470923655,-0.0145842919214648,1.02630589426408e-05,-0.000118672476155531,0.000248436062534676,-1.14335608303695e-05,0.0158524738361259,0.00467144366861017,0.000323886501741836,0.0472082515069682,-0.000115560674982436,0.00878498246861068,-0.000394770891113262,0.00310606571742832,0.00840188971001219,0.00277376720033559,-0.00401502262869775,0.0989091971746916,-0.00842662103715215,0.0918913298231746,-0.0064026367013259,0.0507004074273008,0.0551817498383977,-0.00011415848508158,-0.0575416071716428,-0.0483885962119954,-0.000763548955711955,0.0152118538143355,-0.0789585295759534,-0.00309000211064308,1.43290114219458e-14,1.27029568532809e-05,0.00486008622797006,0.421554885272914,-0.729786266922705,-7.46493551877191e-06,0.0310828922228048,1.61646511911177e-14,-0.0358788863577087,-0.0030803058174042,-0.198910618337291,-0.150585113907561,-1.26363188557629e-13,-0.00682205075338686,0.0475823023438591,-0.00544920892223035,-0.227151736054744,-0.0455900281283506,0.0263639463824719,-0.00339051960825394,0.000632704603718382,-0.00113301269188678,-0.0124419480423609,0.000265657199531927,-0.00212559485765124,-9.07779629281027e-07,0.00485594898449929,-0.000153582820720703,0.00292497444891239,0.0603313606285094,-0.000249846872541047,0.00431980117644642,-0.000133685326277213,0.000524083169201879,-0.0109946141020573,-0.258678784577464,9.45538752132515e-05,0.0124217795990833,0.000518554861974814,-0.0104023102413602,-2.11143658037371e-07,-1.65683768131862e-15,0.000417525810781949,-0.000122097793897734,0.00291711403732488,-0.000113948817976036,-0.000275916445876767,-0.00426187393253895,0.00188140011365054,0.0921293268405087,-0.000695458102450749,-0.0256609173606083,-1.31039556847602e-05,-3.52583265902673e-15,-5.89630394227204e-05,-4.00078905249772e-06,-0.00386149948668595,-2.71492148655012e-15,0.000117650122210099,-0.000244540592221696,0.000220435919810522,9.06274666294651e-08,-2.88106293577246e-05,5.32658104699712e-16,-4.84299991709389e-15,0.000165948372834122,4.89207890593758e-05,1.10472356987162e-15,0.000235647335529973,-0.0747346022379307,-0.109380226458602,0.0441276533873346,1.0521404781019e-16,-0.000402199704100844,-0.000215798728215805,-0.000855940719028506,-1.4985802903518e-14,-4.30568043789078e-05,3.26452767244493e-06,-0.00045979997640276,-0.00350863764997968,2.56678523621715e-15,-3.33727732901452e-16,-0.00402621548478991,4.26829578177826e-05,0.000453637445930243,7.2283972907146e-16,-4.14762628096872e-16,2.9993965909758e-05,-9.08610519350899e-16,6.54947784801227e-16,2.18768381906613e-05,-5.16327143672637e-16,5.13364456243048e-15,5.75941323614656e-08,4.23515758273941e-07,0.000561232319537827,-7.24025430185525e-16,3.87132378257327e-16,-5.61599891862369e-08,-2.18631673728568e-06,2.05730354194725e-05,9.96751344187014e-16,5.59975595217948e-05,-1.23106086207936e-15,-0.000349781656089925,1.22231973678868e-15,1.12308018833988e-15,-7.60454479435178e-09,1.02139408488162e-15,-1.03405690524638e-06,9.89301905298472e-15,2.36174964213535e-15,-2.83300919018736e-15,1.82023739658038e-14
"t97",0.0644249870180932,-0.0384801619230575,-0.0925946966753573,-0.0531737301753153,0.00463182828456765,9.48281216446266e-05,-0.157537861699399,-0.0467272068363972,-0.00123054493249553,-0.00043968674396689,0.00387037408540587,-0.00398050882023238,-0.282267626535016,-0.243605730276683,0.00699845250997231,-0.00026130503669651,0.0259955401038973,-0.00354335345864672,0.000511900529243631,-0.000198939500819484,0.0656588639169743,0.0206456819312089,-0.000175531144355287,0.00421552363234358,0.000609791335298484,0.0113998760825869,-7.64474551063783e-06,6.98903717289349e-05,-0.000127343645115525,5.48530183225086e-06,-0.00618422068122376,-0.00176447941217126,-0.000106907942530167,-0.0146965213039674,3.11859231576896e-05,-0.00212044178982678,9.39434669524931e-05,-0.000700374460816482,-0.00147521660399139,-0.000440820574581444,0.000598425936118219,-0.0133643839752227,0.001127243662681,-0.0121059985240841,0.000764181397211458,-0.00599443202425881,-0.00504909515755872,9.96600612949653e-06,0.00457510449650126,0.00378468042838324,5.90848137432217e-05,-0.00116268499116523,0.00568592070606104,0.000190366568227803,-7.13961220236125e-16,-7.67274741197032e-07,-0.000285031574705297,-0.0220235877966257,0.0378255838853848,3.78984235854964e-07,-0.00154585670275695,-9.88957536102374e-16,0.00165118330082597,0.000280821597414266,-0.0331712746437167,-0.00165311504420778,-2.70502456979705e-15,7.17799473774493e-06,-9.84019690169907e-05,6.37293671411832e-06,0.000250739649702205,-1.07712685990605e-06,1.86474216186291e-06,-3.60069176709723e-07,1.10194741112773e-07,-2.32162927021724e-07,-2.83885924458952e-06,5.47365073285076e-08,-2.08503500747793e-07,-3.0276494137961e-11,-2.11170548041026e-06,2.41030516286747e-07,-6.06500652847103e-06,-0.000250297564085727,1.48310829041712e-06,-2.59466873230244e-05,8.69199684640865e-07,-3.59431587215793e-06,7.62927194383339e-05,0.0024656374436295,-1.64028815659561e-06,-0.000304033024692827,-1.65660637985038e-05,0.000627544947563195,1.49100427352567e-08,6.09724231814093e-15,-4.51755587041375e-05,1.99469691626525e-05,-0.000562205216224405,2.33137409022692e-05,5.76530350675369e-05,0.00192305792261356,-0.00217137312631782,-0.311256476043775,0.00261696579677801,-0.29154481612311,-7.70291917136074e-06,5.83682984373569e-15,-2.86134218253723e-05,-1.92875788377544e-06,-0.00180159361589041,-5.54520803801542e-15,5.01864093730393e-05,-0.000103320819770691,9.89761655587259e-05,4.08749862225495e-08,-1.36137231705327e-05,5.55289477428597e-15,-1.42552886817061e-14,0.000100827418214128,3.17709108850992e-05,-1.22464625912102e-14,0.000237678227165053,-0.707841995216652,0.342607348690969,-0.0362786355137724,1.89493546724768e-14,0.000205218615386494,5.15372901556181e-05,0.000177419940422676,-5.07266589409985e-14,4.50813957731164e-06,-2.44401668468178e-07,3.16870482875735e-05,0.000178806709115369,-1.19744596370705e-16,3.27655686686465e-16,4.66077549478587e-05,-1.68541784117467e-07,-4.44164772226393e-07,8.62901902194615e-15,6.5250220200386e-17,5.21641337447402e-07,-4.2194345856952e-15,3.52340599404372e-15,7.72668195881329e-07,2.42933876907396e-15,2.44911342700987e-15,2.60662638163987e-09,2.07448737973266e-08,2.91245126806455e-05,-9.4544884809172e-16,2.83404861350922e-15,-3.28909817272281e-09,-1.30194165365638e-07,1.36138123948046e-06,-1.09585911723673e-15,3.88150936953509e-06,-4.66596011541526e-16,-2.46433952996641e-05,2.3569113547002e-15,-9.66364543949898e-17,-6.19220223440276e-10,9.42253658341746e-16,-8.6954690253568e-08,7.52813407673163e-16,3.67007775771658e-15,-4.186993111494e-16,1.76115536228272e-14
"t163",0.0648200975374149,-0.0388156997364023,-0.0948623109812526,-0.0545368832478359,0.0047575043658632,9.79662876697297e-05,-0.162837236774951,-0.0483480768731415,-0.00127913678567385,-0.000460392146097763,0.00408121295920513,-0.00423887455429264,-0.305309670520009,-0.263711593655999,0.00762855163593114,-0.000285301689249874,0.0286568341017918,-0.0039106773466102,0.000566626766754078,-0.000223214266912889,0.0751860833155264,0.023682773835181,-0.000201733862752728,0.00494000870658459,0.000730112894611648,0.0137232724109226,-9.24672375817934e-06,8.68033341765793e-05,-0.000161114401828337,7.00736605985364e-06,-0.00817439237076286,-0.00234612563902597,-0.000145967897913895,-0.0203183894130578,4.45723672304289e-05,-0.00311938293780561,0.000138735623184442,-0.00105004561888245,-0.00239470322191171,-0.000742131316737257,0.00103302396293225,-0.0240333503096748,0.00203599445647925,-0.0220130429968207,0.00145428897333853,-0.0114598411227863,-0.0110867698496474,2.25265743616958e-05,0.0109987542449721,0.00920316459493115,0.000144765298180827,-0.00287395261267839,0.0146906729099797,0.000561352384739504,-3.23637544217354e-15,-2.30566347617535e-06,-0.000881975956813669,-0.0778144602741501,0.135059742876604,1.39259794803814e-06,-0.00585702246709467,-8.11181988813843e-15,0.0103827090276683,0.00262401784928597,-0.404202612528282,-0.0370884359893813,-3.92016041918768e-14,-0.000481134605804762,0.0016130178011492,-4.17193883613539e-05,-0.00159311551688545,4.19569573958364e-06,-7.06956623802024e-06,1.33499650264571e-06,-3.88275505072244e-07,7.9330136169787e-07,8.61291438669035e-06,-1.6149360752342e-07,5.75318383252326e-07,8.1422003449285e-11,5.08348531801769e-06,-5.06550871843549e-07,1.22358407317384e-05,0.000447847290695858,-2.46974696606807e-06,4.31011534187192e-05,-1.41984763740385e-06,5.80445441460244e-06,-0.000122893391119281,-0.00369997641728066,2.13253674902496e-06,0.00036263310826991,1.84722792011733e-05,-0.000597672269185235,-1.36795133598713e-08,-2.70316447148828e-15,3.7669830896415e-05,-1.53203679754317e-05,0.000419161787442367,-1.72044999598123e-05,-4.23945354904448e-05,-0.00127021781342694,0.00132777337229295,0.182869879389033,-0.00153401377079815,0.166142073666432,3.62198734806657e-06,-4.8556528238198e-15,1.24004880206899e-05,8.3256289483985e-07,0.000760729503006723,2.77248641362612e-15,-1.90146259668882e-05,3.69533505042317e-05,-3.10123038257055e-05,-1.2744500591878e-08,4.06608514621268e-06,-2.1735847862414e-15,4.16492352368674e-16,-2.63306626308495e-05,-8.10424140960277e-06,3.04302225106992e-15,-5.47056599410437e-05,0.143303768548789,-0.0658710087789309,0.00634215413202802,-6.31073718876308e-15,-3.35134187490875e-05,-7.13423145804888e-06,-2.3610166224023e-05,8.13303030112598e-15,-4.78759437469729e-07,2.28579541227354e-08,-2.86945796844054e-06,-1.43833275245661e-05,5.14472643944495e-15,2.39279643218798e-15,-2.30460272050058e-06,6.97271130498969e-09,1.68675577026619e-08,2.29880335751256e-16,2.40680625343411e-15,-6.82039986394081e-09,6.29961813000126e-17,-1.90099634577898e-15,1.55827071254146e-08,-5.87923016711793e-15,2.34483643587616e-15,1.150960282213e-10,1.12964367451217e-09,1.83700618428071e-06,-4.0643163792426e-16,1.13327876460139e-14,-2.79203756131245e-10,-1.15035422109419e-08,1.54632571653003e-07,8.91818743827495e-15,4.91818211801426e-07,4.28307209202142e-15,-3.24416999363106e-06,-5.53161458223134e-15,-3.85139209431136e-15,-1.13955812613946e-10,3.97345414152081e-16,-1.7207286575154e-08,-0.707106781186542,-1.21651915983993e-13,2.14252782291425e-14,1.26539610120699e-14
"t164",0.0648200975374148,-0.0388156997364022,-0.0948623109812527,-0.0545368832478358,0.00475750436586281,9.79662876700038e-05,-0.162837236774951,-0.0483480768731415,-0.00127913678567398,-0.000460392146097666,0.00408121295920488,-0.00423887455429295,-0.305309670520009,-0.263711593655999,0.00762855163593113,-0.00028530168924995,0.0286568341017918,-0.00391067734661039,0.000566626766753869,-0.000223214266912436,0.0751860833155279,0.0236827738351811,-0.000201733862752511,0.00494000870658406,0.000730112894610814,0.013723272410923,-9.24672376047264e-06,8.68033341758327e-05,-0.00016111440182854,7.00736605913283e-06,-0.00817439237076353,-0.00234612563902574,-0.000145967897913053,-0.0203183894130608,4.45723672320084e-05,-0.00311938293780629,0.000138735623186947,-0.00105004561888486,-0.00239470322191198,-0.00074213131673858,0.0010330239629334,-0.0240333503096762,0.00203599445647846,-0.0220130429968214,0.00145428897333791,-0.0114598411227895,-0.0110867698496469,2.25265743595146e-05,0.0109987542449735,0.00920316459493067,0.000144765298181856,-0.00287395261267831,0.014690672909979,0.000561352384741414,-3.19280721194337e-15,-2.30566347441841e-06,-0.000881975956813018,-0.0778144602741526,0.135059742876609,1.39259795058202e-06,-0.00585702246709467,-7.37155559437723e-15,0.010382709027671,0.00262401784928967,-0.404202612528279,-0.0370884359893795,-3.89323266371855e-14,-0.000481134605805155,0.00161301780115005,-4.17193883651114e-05,-0.00159311551688366,4.19569573921127e-06,-7.06956623717342e-06,1.33499650926299e-06,-3.88275503458192e-07,7.93301363610918e-07,8.61291438425393e-06,-1.61493607394854e-07,5.75318382893021e-07,8.14183856900403e-11,5.08348531458753e-06,-5.06550877804586e-07,1.22358407327913e-05,0.000447847290694104,-2.46974696634984e-06,4.3101153418857e-05,-1.41984763748454e-06,5.80445441327528e-06,-0.000122893391117658,-0.00369997641727803,2.13253674993547e-06,0.000362633108267531,1.84722792006416e-05,-0.000597672269181753,-1.36795076650574e-08,-5.15366530409455e-16,3.76698308952959e-05,-1.53203679821633e-05,0.000419161787445649,-1.72044999585348e-05,-4.23945354883666e-05,-0.00127021781342958,0.00132777337228615,0.182869879389035,-0.0015340137707966,0.166142073666436,3.62198734687932e-06,-7.50564952201761e-15,1.24004880274927e-05,8.32562897013241e-07,0.00076072950300042,-3.95847143669512e-15,-1.90146259692024e-05,3.69533505062534e-05,-3.10123038240593e-05,-1.27444996549666e-08,4.06608514490832e-06,-3.30547312815225e-15,4.13528343083453e-15,-2.63306626273893e-05,-8.10424141179695e-06,3.2783469312878e-15,-5.47056599402354e-05,0.143303768548783,-0.0658710087789241,0.00634215413202587,-8.8391671919474e-16,-3.35134187473175e-05,-7.13423145365566e-06,-2.36101662291016e-05,1.81575042965464e-14,-4.78759422657807e-07,2.28579471328077e-08,-2.86945796889328e-06,-1.43833275306268e-05,-5.00985978164148e-15,7.96077142246666e-17,-2.3046027336997e-06,6.97270591016759e-09,1.6867564634954e-08,-5.10837669575291e-15,-4.16657938862598e-15,-6.82040036422096e-09,1.77003443554141e-15,-5.45688054725978e-17,1.55827054603732e-08,8.02929989994425e-15,-1.86051846122335e-15,1.15081724438931e-10,1.12964774405698e-09,1.83700617654992e-06,1.11904048687012e-15,-1.37526236710801e-14,-2.79192050300344e-10,-1.15035626914768e-08,1.54632577038123e-07,-9.08746077062791e-15,4.91818210142149e-07,-3.61670913837488e-15,-3.24416999438816e-06,4.86390914244701e-15,3.80813298154588e-15,-1.13951839014226e-10,3.16232217725003e-16,-1.72072349909235e-08,0.707106781186552,1.2764573559849e-13,-2.05917715671584e-14,2.18570837617503e-14
"t73",0.0642840585734913,-0.0383599431133518,-0.0917601521613246,-0.0526710916911431,0.00458537184735877,9.36566235373859e-05,-0.155557800463354,-0.0461205436773326,-0.00121221537849026,-0.000431780523935554,0.00378892271772091,-0.00387907031948265,-0.272990100165016,-0.235499592586612,0.00674160246116485,-0.000251497547155031,0.024891270035108,-0.00339065757064476,0.000489046432612307,-0.000188587172627933,0.0614682650718975,0.0193062935079873,-0.000163942724217045,0.00388575371034705,0.000553293521188603,0.0103004584540608,-6.88156029709369e-06,6.15296247847416e-05,-0.000110222312761733,4.70353283044486e-06,-0.00511503496084354,-0.001449607190649,-8.50376585263446e-05,-0.0114992241606563,2.32568801931191e-05,-0.00150808693303189,6.63609991235214e-05,-0.000481239702727398,-0.000845542549800236,-0.000226335573803513,0.000280927232568166,-0.00524178781817995,0.000432391264807136,-0.00448043831243704,0.000209115251585108,-0.00157951866308825,0.000473033581008482,-1.80533139996291e-06,-0.00175420261090213,-0.00160272124472701,-2.66110538141226e-05,0.000560709589091185,-0.0036951544448084,-0.000234569543362602,2.50858269163421e-15,1.01755058777803e-06,0.000421190273858507,0.0497165180020785,-0.0879912812603365,-9.5487659891375e-07,0.00422809801795592,1.04167323203085e-14,-0.0131996358294207,-0.00426101108210005,0.735376450089632,0.079884170070789,8.22683435553625e-14,0.00135649748430775,-0.00564559352588072,0.000236279587781399,0.00927178800750578,-5.05632451406829e-05,9.12609599142055e-05,-1.8316845009401e-05,6.235738706401e-06,-1.42256628541203e-05,-0.000288017382814004,6.82100031326868e-06,-6.76216401054499e-05,-3.10391180671062e-08,0.000217331868676791,-8.97971964816272e-06,0.000183737617178694,0.0046087363289474,-2.12970785837618e-05,0.000369587721707745,-1.17277457258292e-05,4.67653283400048e-05,-0.000984767025733653,-0.0257099803345819,1.15910634303114e-05,0.0017342762618224,8.05316015152856e-05,-0.00213662432088029,-4.67864640987921e-08,-7.364033253571e-15,0.00011542125726702,-4.28088523598114e-05,0.00113317738340177,-4.59843451940123e-05,-0.000112866686236068,-0.00300095802715716,0.0028744507043609,0.377981436762896,-0.00316225731568571,0.331286293914736,5.64878279952629e-06,-1.50385564172992e-14,1.71532957829386e-05,1.14454608153883e-06,0.00100987183935273,-3.25302753458979e-15,-2.0832460326491e-05,3.59040095705263e-05,-2.1133600987169e-05,-8.54453397008443e-09,2.33196787734556e-06,-9.00771616431005e-16,1.89816331794734e-15,-6.8226051150546e-06,-1.63683549490177e-06,1.28729920901282e-16,3.12814549396953e-06,-0.0580443847706555,0.0364896723162145,-0.00535071823358567,1.55429156717299e-15,3.56808659626483e-05,1.18073046673626e-05,4.27009672681409e-05,2.13305035232524e-15,1.33964486436733e-06,-7.89099305607909e-08,1.04190365581069e-05,6.23689155801143e-05,3.54122242949238e-15,6.21219100089887e-15,1.90076829153687e-05,-7.12346827069004e-08,-1.90467146616916e-07,-4.94892534885334e-16,1.11647465444302e-15,2.46672109769949e-07,3.21541745046008e-16,3.70340963507285e-16,4.0836625948269e-07,-1.63564480467923e-16,8.60859381035137e-16,1.47658280788422e-09,1.20781820842494e-08,1.73336790089511e-05,-1.50743948289832e-15,1.72085576301569e-15,-2.06187285094552e-09,-8.22566650208818e-08,9.0734255597942e-07,-3.11145657838472e-16,2.6541979105424e-06,-1.12062756466946e-16,-1.70087333683492e-05,-4.06216132775005e-16,9.46618008249982e-16,-4.66795039253331e-10,1.55544255646702e-15,-6.69065339467885e-08,9.61144872181002e-16,4.40810694172821e-15,8.80564721891587e-16,1.81196334677744e-14
