,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t6,-1.5595883,16.953138,-0.86988443,15.482424,14.159084,-3.4612548,35.025227,-4.5043645,-2.17898,-4.253895,40.227215,-0.49150616,-10.628809,18.43932,14.1941185,-2.6452882
t48,-1.3983402,14.532858,-0.25172248,12.025051,30.146814,-3.1276817,26.401321,-6.590366,-2.4296317,-5.0191197,39.680893,-0.12906516,-11.872207,17.967348,12.577705,-2.396552
t49,-1.4600408,15.68821,-0.2858873,12.844257,30.721247,-3.240189,27.707603,-6.7391443,-2.5472357,-5.1828146,41.43645,-0.16210139,-12.306087,18.598154,13.20547,-2.5186338
t96,-1.6632166,16.16049,-0.40760475,13.758984,33.930653,-3.5405552,29.640017,-7.623651,-2.711855,-5.842588,45.647427,-0.078940704,-13.355431,20.673903,14.578111,-2.5615776
t109,-1.7039557,16.0425,-0.43599868,13.747165,34.165493,-3.5343912,29.587427,-7.683352,-2.6891675,-5.8952575,45.74954,-0.071494035,-13.359115,20.764074,14.637785,-2.5581796
t137,-1.7057699,16.175385,-0.42182785,13.7516165,34.35461,-3.5214002,29.557545,-7.6409416,-2.718737,-5.8776836,45.592007,-0.09575494,-13.364699,20.692278,14.473513,-2.5512636
t138,-1.7043265,16.14804,-0.41371092,13.658136,34.346363,-3.528888,29.594166,-7.6395564,-2.714006,-5.882278,45.58858,-0.0914283,-13.374084,20.709623,14.497803,-2.552986
t115,-1.604929,15.951576,-0.4238256,14.114395,33.455418,-3.571036,30.122587,-7.578805,-2.8198934,-5.645484,45.631317,-0.1836365,-13.274279,20.72829,14.1153555,-2.5768163
t116,-1.5493295,15.469727,-0.3838121,13.465484,32.981415,-3.4764175,28.875423,-7.4220767,-2.7281008,-5.515658,44.07992,-0.14129297,-12.911723,19.984352,13.64282,-2.4820638
t92,-1.5683376,16.043869,-0.5449087,14.1231785,33.606884,-3.51931,30.03493,-7.6042457,-2.824922,-5.770391,45.532394,-0.2463032,-13.191437,20.845394,14.169149,-2.520965
t93,-1.6019181,16.34532,-0.47475561,14.272047,33.457447,-3.5721562,30.11119,-7.558227,-2.8705757,-5.697181,45.489296,-0.20247109,-13.255256,20.779621,14.207491,-2.5481646
