accepted_species,estimate
t93,-0.23871472
t94,-0.23871472
t50,0.1246595
t58,-0.03597318
t76,-0.28517422
t29,0.03071594
t17,0.107262485
t97,-0.17791499
t71,0.283811
t65,0.076983824
