"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134"
"t60",0.0275517397307618,-0.0779895137997405,0.000271127005886491,-0.0103869053735333,0.027117043124222,0.0222953312646795,0.00020274879849918,0.0886129077180401,0.0554331698362401,-0.00220059248719098,-0.00179493498155095,0.627076196927667,0.108468686612384,-0.0995757152589087,-0.000569898950600887,-0.0617509733163744,0.00694407979998952,0.0468966172517231,-0.056094442494115,0.120821965094383,-0.00222122816099993,-0.138212256649252,0.00108068748958664,0.000292236219633749,4.02976504866895e-06,-0.0103865438720176,0.0102443154411235,-0.122460945589425,-0.000129175111820972,-5.07211387166178e-06,-5.21790179674176e-05,0.00233858573960523,0.000159882293148928,0.000366517084768983,0.000961929398046968,-0.00137516377097537,0.00438279439531333,-0.00395070065790028,9.09796680091667e-05,-0.00585993351125377,-0.000129185003585895,0.000424676210815814,-0.000577111479958019,0.00501933461768196,1.80093726228483e-05,0.000339872267253248,0.000937651141895537,-4.40995407891375e-06,5.13868626543662e-17,7.95983108538697e-05,-0.00129911293343977,0.000567348487448864,0.000185020085149862,-0.00106437781673433,0.00125618417661122,0.0128414283909133,-2.39540472382638e-16,0.00402914767020159,3.02667632537288e-06,0.00320991995250163,3.43568892355571e-15,0.000284200095582924,-5.06652484507777e-05,-2.77756845562443e-05,-3.57956390287216e-16,-0.000379262093240624,-5.22071390079626e-16,0.000108212066648626,0.00810484663525251,-0.00334168886155502,1.11965623502838e-15,-1.48411511501951e-06,-4.35269036131635e-07,-0.00134200443412446,7.42973033354104e-05,-1.41891528963706e-05,2.43883141697936e-05,1.1180695591057e-06,0.707106781186549,5.99315967995644e-05,1.39895955813583e-05,-8.37234040559278e-09,1.29743793266442e-05,3.92058150329884e-05,3.51523112776903e-06,-0.000146426780989607,-0.000196144056298507,-5.33813120844898e-05,9.43866438732214e-06,4.62796798569422e-05,0.00141965657339704,-9.58004410284671e-07,1.55084042469083e-05,1.03563113361966e-18,-3.70509515198191e-16,1.95677048905072e-05,-1.41711476442669e-06,3.82181810785804e-05,-0.00338873792382491,-1.78205462065673e-06,4.25951407896502e-16,-9.14322867490335e-06,2.27619679952034e-16,1.71244187605813e-16,-4.63085846949103e-16,5.23878918421498e-17,1.24885467906852e-16,-2.59522134849635e-16,4.34611123032953e-17,4.23371258614723e-16,-3.67894674101851e-05,-4.1233964620835e-06,7.30883874356134e-07,1.7691615114289e-16,-3.0724107582608e-06,7.24790011648953e-17,-1.91390365604289e-05,-2.50698187089445e-05,-1.59581164432656e-16,-7.8438244797636e-06,-2.58669916160171e-15,0.000211980571949806,-1.40793536969282e-17,3.97589395726163e-16,-1.62488559206371e-15,-5.28911035917754e-16,4.76710751789604e-15,2.37291897113969e-15,1.43856655153216e-15,2.90643476148008e-15,4.36928107567412e-15,7.99970605919109e-16,3.61099135070186e-15,0.0863868425581329
"t61",0.0275517397307619,-0.0779895137997406,0.000271127005886483,-0.0103869053735332,0.0271170431242218,0.0222953312646795,0.000202748798499171,0.0886129077180405,0.0554331698362401,-0.00220059248719098,-0.00179493498155102,0.627076196927669,0.108468686612384,-0.0995757152589088,-0.000569898950600959,-0.0617509733163743,0.00694407979998952,0.0468966172517231,-0.0560944424941152,0.120821965094383,-0.00222122816100001,-0.138212256649252,0.00108068748958667,0.00029223621963377,4.02976504858038e-06,-0.0103865438720179,0.0102443154411239,-0.122460945589429,-0.000129175111821323,-5.07211387131477e-06,-5.21790179679676e-05,0.00233858573960471,0.000159882293149079,0.000366517084768951,0.000961929398047155,-0.00137516377097419,0.00438279439531305,-0.00395070065789956,9.09796680089553e-05,-0.00585993351125286,-0.000129185003586271,0.000424676210815983,-0.000577111479958981,0.00501933461768292,1.80093726229116e-05,0.000339872267252878,0.000937651141892869,-4.40995407752247e-06,-2.33044381033181e-17,7.9598310853328e-05,-0.00129911293344031,0.000567348487448729,0.00018502008514889,-0.0010643778167355,0.0012561841766105,0.0128414283909113,-1.67166729612928e-16,0.00402914767020109,3.02667632930829e-06,0.00320991995250257,-2.14147114321145e-15,0.000284200095583327,-5.06652484521768e-05,-2.77756845614135e-05,2.74886387036325e-16,-0.000379262093241762,7.56369100616369e-16,0.000108212066650601,0.00810484663524629,-0.00334168886156072,-1.40186789425001e-15,-1.48411511111658e-06,-4.35269029409913e-07,-0.00134200443412569,7.42973033664919e-05,-1.41891531827929e-05,2.43883141329374e-05,1.11806667449103e-06,-0.707106781186547,5.993159684344e-05,1.39895955404769e-05,-8.37234000412035e-09,1.29743793274217e-05,3.92058150308096e-05,3.51523112766291e-06,-0.00014642678100269,-0.000196144056301469,-5.33813120882434e-05,9.43866439671067e-06,4.62796798600128e-05,0.00141965657339956,-9.58004417156623e-07,1.55084042478687e-05,7.24503271140875e-17,2.76216151620241e-16,1.95677048904467e-05,-1.41711476862565e-06,3.82181810772525e-05,-0.00338873792383583,-1.78205462385795e-06,-2.8454024618256e-16,-9.14322867790974e-06,-6.49623537063919e-16,-2.82077396533934e-16,8.53327271508561e-16,3.62391318149141e-17,-2.44536484642635e-16,-1.61341900947787e-16,-5.42896812499109e-16,-5.34932737642765e-16,-3.67894674110362e-05,-4.1233964630334e-06,7.30883873615703e-07,1.09380887416803e-16,-3.07241075954581e-06,-2.65932387600935e-16,-1.91390365608326e-05,-2.50698187092564e-05,-4.86168685186279e-17,-7.84382448042411e-06,5.19389869301315e-16,0.000211980571950156,-2.09418608331499e-16,4.10984210352633e-16,-1.22913254356814e-16,-1.05960226122711e-15,3.7209466678824e-15,1.60947635363146e-15,1.29389970300499e-15,2.66024594646759e-15,4.14201684358761e-15,8.17641251072943e-16,3.72654194968121e-15,0.0863868425581362
"t1",0.02498864614621,-0.0690897323059251,0.00023407619140431,-0.00868202589867128,0.0224698564096374,0.0184261012867836,0.000161562857369847,0.0575941949805186,0.0333101988333736,-0.00125062577562257,-0.000908364310597359,0.218852658044841,0.026186150830949,-0.0235299247528985,-9.60998988213405e-07,0.00401147981009985,-0.00158653958516796,-0.0241240526295441,0.0421041342545479,-0.0950583408221838,0.00319529065969729,0.270107261591399,-0.0029880106840636,-0.00107650586965597,-1.52251041218384e-05,0.0459661572249563,-0.0664028671116841,0.913071163093528,0.00197435550258153,-0.000137864324197533,-0.00123614583631942,0.0481531686179401,0.00291595071276524,0.00397354673640178,0.0068498453544381,-0.00892304948508242,0.0274896376547794,-0.0232832172041013,0.000533608323950458,-0.0339799496757728,-0.000626745619271269,0.00191860041325825,-0.0025849694510643,0.0220610995168277,7.87955793781378e-05,0.00137049461899777,0.00340037719495717,-1.59585420861726e-05,-1.04165464407415e-16,0.000282106271055398,-0.00443185270441288,0.00189500549242107,0.000617478934350418,-0.00347927404053258,0.00402449496119738,0.0399005349543461,-4.03562464391787e-16,0.0122132291074444,9.13962211367256e-06,0.00964787351289361,1.47967316838325e-15,0.00084506055769905,-0.00015049595757376,-8.24958351483714e-05,-2.73277463881903e-16,-0.00109519680565957,4.69563911015795e-16,0.000310825655163735,0.0229461199545681,-0.00940207458647693,-3.73407997372717e-16,-4.13930627524187e-06,-1.208233020815e-06,-0.00372248203889625,0.000205207007906383,-3.90127522364606e-05,6.70354364450604e-05,3.06799438560195e-06,-2.41473507855972e-15,0.000163295975259584,3.7974017232687e-05,-2.25891311633875e-08,3.47893530864904e-05,0.000105025192150793,9.39645877976851e-06,-0.000391201105326359,-0.000521776907376,-0.000141820728373313,2.49989390408625e-05,0.00012119132815306,0.00371323805010153,-2.50333096979589e-06,4.04313243430658e-05,1.84707611268621e-16,-4.7865947010808e-16,5.06527997634487e-05,-3.66204426603178e-06,9.80524352661204e-05,-0.00869024244173226,-4.553761143564e-06,-2.74859163436384e-17,-2.3197343749273e-05,-7.51272043906888e-17,4.01849441848444e-17,1.20607804562261e-16,-1.57680645914347e-16,1.40088608045958e-16,-4.37981193695985e-16,-2.15321173250335e-16,-1.99747107915484e-17,-9.2066543416459e-05,-1.02850175972092e-05,1.80888958388476e-06,3.11459579573799e-16,-7.58461431818047e-06,-3.87627944447111e-16,-4.70231982269348e-05,-6.15791489644356e-05,-1.89536283921495e-16,-1.91752836975576e-05,-1.31046100034931e-15,0.000514776955026767,-7.97422048623171e-16,1.67628452802512e-16,-8.23724861881711e-17,-7.37624199460314e-16,4.65839669668389e-15,2.23991990664213e-15,1.51373023295913e-15,2.88906401491518e-15,4.33627605533714e-15,8.39561887185824e-16,3.78694990096287e-15,0.0863868425581408
"t5",0.0334067369411738,-0.10513440708486,0.00043289540123554,-0.0283086382769845,0.0916476110218758,0.0820212629970423,-0.0010934065569811,0.00606424108855336,0.00657208403768222,-0.00030760173596759,-0.000256901072647057,0.0564967749995886,0.00324474616111659,-0.00266555060973325,7.7682776459828e-05,0.0116106568546829,-0.00224553720098322,-0.0276213956937685,0.0471159127370071,-0.106483787028269,0.0040471732417517,0.420796020371863,-0.00912153000009524,0.00675227349950496,6.95627106919886e-05,-0.0671612162742227,0.0201344932764291,-0.154848467019242,0.000189489212041488,-3.3182514663058e-05,-0.000300301309303211,0.0117899480612062,0.000717107737131715,0.000922363924986934,0.000720739374093053,0.000184537014926224,-0.00353441583114726,0.138322068118606,0.0035788540860744,-0.0373768809336038,0.000435760026116566,-0.00710556740440299,0.0138335217050862,-0.814540838347413,0.0108261194823497,0.00309493731492815,0.0045996591527951,-2.22515266066963e-05,-8.14815239053553e-16,0.000378560504057705,-0.00572879443559613,0.00244557560453719,0.000797096072922075,-0.00457045678156049,0.00552727160477557,0.066369317715951,-2.45699898288143e-15,0.0414856562291084,4.26631240816977e-05,0.20578807047354,-1.12524290167096e-15,-0.00125558530621856,0.000188073158543021,0.000101256483347188,1.22772489649221e-15,-0.000369375323794863,4.63453657847244e-16,0.000127020152836516,0.0123414867591443,-0.00542077062478955,-1.00176919576991e-15,-2.57094033262299e-06,-7.75731137427833e-07,-0.00240124967344133,0.000135912666948736,-2.65131628496323e-05,4.56306701122071e-05,2.10757861185038e-06,6.66133814775094e-16,0.000116349305729108,0.000476701841811692,-1.690919870003e-08,2.69138298240094e-05,8.16869338479619e-05,7.39893375115956e-06,-0.000297343514976121,-0.000423549549160527,-0.000116139943726106,2.09429164634405e-05,0.000114040808434793,0.00344079844429379,-2.45517073982423e-06,4.12562749590005e-05,-2.56318392342258e-16,-1.13200313106273e-15,6.43762050991296e-05,-5.10675655834841e-06,0.000596831089585309,-0.0851346056505094,6.19524874546235e-06,1.16557519711977e-15,-2.30098696873207e-06,1.3794696524196e-15,9.00196652286957e-17,-1.49095341630018e-16,-1.98110098603972e-15,5.47819166589274e-16,-5.17008404285181e-15,-5.37805615125667e-17,5.1168985040857e-16,-4.10520229526283e-05,-4.91132536770568e-06,9.57619981445221e-07,-1.35104241518539e-15,-4.10994422355981e-06,-2.95108426383262e-15,-2.63920998869535e-05,-3.46180843792283e-05,-6.92553757574062e-16,-1.10778023534124e-05,-1.27286794033321e-15,0.000295962801650926,8.98780761993729e-16,4.98246254293097e-16,-6.11580330398305e-15,-1.73285169029752e-15,4.67933686304134e-15,1.95758850283481e-15,1.500210909799e-15,3.08487583468333e-15,4.01965119782891e-15,8.81174070366008e-16,4.33587437787549e-15,0.0863868425581379
"t11",0.0350085275815773,-0.11203047516757,0.000471529644465158,-0.0319269793300276,0.104518295114207,0.0938707837349159,-0.00132831241226157,-0.00297667525924994,0.00223221474907307,-0.000150460592381583,-0.000158953599902947,0.0411350263609791,0.00245766164418646,-0.00202172755951696,6.13171025457996e-05,0.00922637640228472,-0.00180690217590911,-0.0225531092033666,0.0388047452338593,-0.0878022650388393,0.00339401446192681,0.356550350069726,-0.00783371555922958,0.00587246687006187,6.0569664290869e-05,-0.0589183141495818,0.0180020016400397,-0.139433957063867,0.000176562878991829,-3.49396578768436e-05,-0.000320065438744578,0.0127637141453968,0.000789715458708648,0.00119010717253086,0.00215660496351758,-0.00262478376641926,0.0072340867905074,0.0542810305509022,0.00181735333648103,-0.0293965772474716,-0.00036564191514858,0.00221091970132256,-0.00380769854942356,0.168847464226868,-0.0020881732751538,-6.61458164770285e-05,0.000225172939275798,-1.08998177550147e-06,9.88186986567822e-17,1.75033341980288e-05,-0.000143160423718691,4.46694954786721e-06,5.73379042957141e-07,0.00015309946033212,-0.000451644372156688,-0.0137208115031922,2.2169139655493e-15,-0.0177928723599851,-2.08605852590278e-05,-0.119994654216497,2.67039783953634e-15,0.00124683482856696,-0.000199866923584226,-0.000108408831974915,-6.46198931976292e-16,-0.000279298094951398,-2.86101446105591e-15,5.80059892196169e-05,0.000633925383754006,0.000356699169598914,2.06398481474256e-15,5.55233390019268e-07,2.30416619587407e-07,0.000743256739613292,-5.23403741934613e-05,1.24452848464132e-05,-2.16768945098814e-05,-1.07114609036232e-06,-6.09234884763055e-15,-7.66082998162188e-05,-0.00117587897921787,1.54412506385951e-08,-3.00339463225138e-05,-9.40392270446781e-05,-9.13555771115611e-06,0.000373586163049799,0.000614086995701506,0.000175913414224961,-3.53032836441083e-05,-0.000297490061565822,-0.00944572042640313,7.03515202438802e-06,-0.000131553697624497,4.22153354315838e-15,1.69544413807258e-14,-0.000301767194227276,2.67445860587998e-05,-0.00576554015075745,0.865097923245098,-0.000104874954476289,-6.75679433482539e-15,-0.0001632063456568,-1.27883697119392e-14,3.35525959397385e-16,6.83056016227873e-16,8.39664242172205e-15,-1.51155384685839e-15,2.32100907484677e-14,7.29185839134964e-15,-1.98501366341533e-15,-0.000302996140218867,-3.04138315072582e-05,4.37160101681707e-06,8.45538193494315e-15,-1.73579610635946e-05,2.5281009279527e-14,-9.83510720484768e-05,-0.000128226466046986,4.32644414375196e-15,-3.69393967989068e-05,3.03333319259183e-15,0.000872665051101534,8.20245332743575e-16,-4.04274881470838e-16,7.94026582061817e-16,2.60650589529307e-15,3.27900002978077e-15,3.88220148288506e-15,1.0764409653117e-15,2.3532910238947e-15,6.79666643469908e-15,-9.45326195980909e-16,3.42878466938089e-15,0.0863868425581306
"t12",0.0359560451727085,-0.115717896763806,0.000489945835680223,-0.0334082349823519,0.10956664154558,0.0984582667569706,-0.00140341106721798,-0.00325081268546884,0.00246239086681074,-0.000167044865241401,-0.000178559189867809,0.0474704000961935,0.00288339572975875,-0.0023737254834669,7.42904904516758e-05,0.0112679908632321,-0.00224696321708708,-0.0288213691536282,0.0505512956831884,-0.114691945622572,0.00461893005630138,0.497247943090136,-0.0112496982577828,0.00864115775778273,8.93155585605637e-05,-0.088020600241707,0.0276957388745916,-0.216632132867511,0.000285669325241632,-6.20452994696712e-05,-0.00057216558218671,0.0230029759679486,0.00143516164907811,0.00229267569818482,0.00462061726924574,-0.00585315503657254,0.0164109003001868,0.127656049346044,0.00428710087527671,-0.069863320835335,-0.00102204177526998,0.00685942709788317,-0.0119930938843693,0.55111778932701,-0.0068782618523462,-0.000269544962427925,0.00166175549808954,-8.21277316650168e-06,2.5248262261696e-16,0.000168394412887052,-0.00335929257481999,0.00164289173161246,0.000538271818783087,-0.00352289252147912,0.00488197572562598,0.0757105749566628,-1.91275181646451e-15,0.0661036084688414,7.33728785923675e-05,0.39537244926947,-1.6757019409389e-14,-0.00355419030397641,0.000562072444588172,0.000304436423382726,1.80803079348812e-15,0.000552434626545667,5.19180065328023e-16,-0.000107659699179535,-0.000992049926638162,-0.000518887985276668,-9.22899494480673e-16,-7.29021940696127e-07,-2.86076753726828e-07,-0.00091496798906957,6.12557170774344e-05,-1.38019312705461e-05,2.39559721247897e-05,1.16005854407704e-06,3.96904731303493e-15,7.62129428700367e-05,0.00111734778477274,-1.36185952413843e-08,2.45068183156885e-05,7.58043180074692e-05,7.16499844692654e-06,-0.000291012634779174,-0.000452417424495427,-0.000127433592775467,2.45521133313514e-05,0.000177096146921567,0.0055299283477316,-4.06242544861617e-06,7.34868254846248e-05,-1.43870320390015e-15,-8.02962370070655e-15,0.000151670686042816,-1.30932045540954e-05,0.0025174298437281,-0.374969616175054,4.2838249479223e-05,2.21560722034682e-15,5.8781084979259e-05,4.7796048818729e-15,-5.91769990796463e-16,2.43796703309536e-16,-2.96074743316912e-15,6.91880809049353e-16,-9.33864964157377e-15,-3.6715908833295e-15,5.00628292658472e-16,8.31335350128553e-05,7.75622158201583e-06,-9.21834239471452e-07,-4.21469235713278e-15,3.41784489042198e-06,-1.11317121199845e-14,1.68742116996514e-05,2.18301654626468e-05,-1.84195177928629e-15,5.38061440917072e-06,-2.22995342356838e-15,-9.82150582402452e-05,-1.76407421650877e-15,4.55894559190567e-16,9.4213083787764e-16,-1.95690435657045e-15,4.55536373708185e-15,9.9204152461063e-16,1.49348554220541e-15,3.10911127064076e-15,3.18257846644623e-15,1.44904001310177e-15,3.63479113300651e-15,0.086386842558139
"t42",0.047636440278808,-0.16564787034258,0.000767706101079515,-0.0592182382741458,0.201195819540089,0.182769120267355,-0.00306246387293242,-0.0654165420685676,-0.0272017343940501,0.000903532627406333,0.000485437388370437,-0.0560155844786712,-0.00241717441108674,0.0019622764323894,-3.67332696111518e-05,-0.00496358291232146,0.000770802804744618,0.00686689777185126,-0.00927927172044118,0.0202699987122637,-0.000429487643522849,-0.0274337885692423,0.000195984386806799,8.27583517537198e-05,1.05219073345732e-06,-0.00219192314519903,0.0014473762555077,-0.0131879833259921,2.70827128406355e-05,-1.07410448547582e-05,-0.000102617693494301,0.0043053423352769,0.000280556841828057,0.000610409691973369,0.00272513683370991,-0.00640115638079522,0.0291098200719067,-0.583780535654262,-0.0148442438892795,0.151344212589168,0.000170210043237912,-0.00046899842838682,0.000712894898641476,-0.0227317531159199,0.000255420761900129,-6.48521506592973e-06,0.000141255533076596,-7.0758390953516e-07,1.46635978075873e-16,1.64109314139748e-05,-0.000399460703931352,0.000216520526048588,7.12223545586428e-05,-0.000515523106863344,0.000790791707572906,0.0146158750166203,1.89896883437435e-16,0.0153332034487118,1.7613046065235e-05,0.0992877905468889,0.707106781186546,-0.00100763611495095,0.000161473517090008,8.75831686272412e-05,3.93217806106891e-15,0.000285540546985586,5.80534411593191e-16,-6.92320341009297e-05,-0.00351035708169935,0.00124022682417211,1.47093936452954e-16,4.46283033299728e-07,1.16840619797465e-07,0.000354065144634232,-1.76887060675963e-05,3.02604565127519e-06,-5.16392721480693e-06,-2.27075742982117e-07,-2.4008572907519e-15,-1.02341734821339e-05,-0.00783795078157619,1.05827595003853e-09,-1.34522691265887e-06,-3.93009946725462e-06,-3.25574477652126e-07,1.27864443725546e-05,1.48685982650186e-05,3.81023138507139e-06,-5.73863684798655e-07,-9.15395295571142e-07,-2.05978548376042e-05,1.05558998220353e-08,-7.66457479435082e-09,-1.484747880764e-16,-3.42485301084513e-16,9.02708932301743e-07,-9.24025285304672e-08,2.57567175357135e-05,-0.00388087782297873,4.69348941282168e-07,-5.64248229446987e-16,6.04204818760725e-07,2.55763871516968e-16,3.36685989070481e-16,-5.55871865972088e-16,-1.936151832257e-15,2.73208615608918e-16,-1.57953542969298e-15,-6.93222321158594e-16,1.31187043314656e-15,2.93463888796051e-08,-3.28928842608725e-08,1.85517906780742e-08,8.63709333352536e-16,-9.3338671916175e-08,1.55255821549504e-15,-7.46809014210108e-07,-9.89234854339639e-07,-5.91553509630892e-16,-3.7196900689654e-07,-1.34469350903309e-15,1.18147363499697e-05,5.04959862119982e-16,6.84844430054178e-17,-3.32405478273937e-15,-4.05679217136588e-16,4.03866685894994e-15,2.27135941995948e-15,1.37200128420504e-15,2.88259791570076e-15,3.711981662313e-15,1.07910971264164e-15,4.00130676171083e-15,0.0863868425581378
"t43",0.047636440278808,-0.16564787034258,0.000767706101079684,-0.0592182382741459,0.201195819540089,0.182769120267355,-0.00306246387293239,-0.0654165420685679,-0.0272017343940501,0.000903532627406471,0.000485437388370369,-0.0560155844786708,-0.00241717441108694,0.00196227643238995,-3.67332696110996e-05,-0.004963582912321,0.000770802804744366,0.00686689777185129,-0.00927927172044106,0.0202699987122636,-0.00042948764352247,-0.0274337885692433,0.000195984386806742,8.27583517533831e-05,1.05219073388156e-06,-0.00219192314519945,0.00144737625550659,-0.013187983325992,2.70827128402913e-05,-1.07410448536775e-05,-0.000102617693494212,0.00430534233527677,0.000280556841828144,0.000610409691972839,0.00272513683371081,-0.00640115638079534,0.029109820071907,-0.583780535654266,-0.0148442438892795,0.15134421258917,0.000170210043237748,-0.000468998428386914,0.000712894898642928,-0.0227317531159283,0.000255420761898666,-6.48521506494625e-06,0.000141255533078401,-7.07583908406347e-07,-8.0320989387203e-16,1.64109314142606e-05,-0.000399460703926968,0.00021652052605338,7.1222354557759e-05,-0.000515523106859172,0.00079079170756656,0.014615875016607,-1.75042304662275e-15,0.0153332034487276,1.76130460226724e-05,0.0992877905468767,-0.707106781186549,-0.00100763611116753,0.000161473517173431,8.75831687185588e-05,-3.70547591315413e-15,0.000285540546985088,-8.2886151935241e-16,-6.9232034102733e-05,-0.00351035708170218,0.00124022682416909,-6.125228051035e-16,4.46283037546485e-07,1.16840620653014e-07,0.000354065144633505,-1.76887060629548e-05,3.02604565586495e-06,-5.16392721087903e-06,-2.27075742563248e-07,3.06699110552699e-15,-1.02341734825999e-05,-0.00783795078158446,1.0582856402611e-09,-1.3452269108996e-06,-3.93009946669615e-06,-3.25574480848496e-07,1.27864443743871e-05,1.48685982672744e-05,3.81023138572749e-06,-5.73863683180033e-07,-9.15395297564346e-07,-2.05978548396688e-05,1.05559031887487e-08,-7.66457529080022e-09,2.11226700389828e-16,2.5469888839643e-16,9.02708931098935e-07,-9.24025275123939e-08,2.57567175357832e-05,-0.00388087782297934,4.69348941145236e-07,7.54484271531912e-16,6.04204816960808e-07,-4.4198452491619e-16,-1.95500389625183e-16,1.16700485094838e-15,6.03091160511213e-16,-1.76909214124437e-16,4.5665040539335e-16,-7.6508476561672e-17,-1.67852279537396e-15,2.93463901770258e-08,-3.28928849279799e-08,1.85517905261663e-08,-4.18018655988677e-16,-9.33386738188884e-08,-1.99901384981456e-15,-7.46809015102427e-07,-9.89234854027926e-07,-5.30235604412018e-17,-3.71969007058323e-07,-1.38532971026885e-16,1.18147363498268e-05,-4.11366838856143e-16,6.43026963564741e-16,3.8875499360084e-16,-1.47815975866065e-15,5.19579324086543e-15,1.87708171299232e-15,1.51470898363126e-15,3.07213677974722e-15,5.06320604270407e-15,3.813650154219e-16,4.13333232292839e-15,0.0863868425581374
"t110",0.0503370825946713,-0.1772263469611,0.00083231852982069,-0.0652447951303524,0.222612018140901,0.202480631217916,-0.00345189305024055,-0.0802893005234446,-0.0343420471243557,0.00116225302452375,0.000647099744539719,-0.081666457635994,-0.00374634133062534,0.00305015454037023,-6.52514319250713e-05,-0.00915920176744923,0.00156243474458527,0.0164530637148572,-0.0256384673519543,0.0572678486134317,-0.00187240605135279,-0.181572434379703,0.00368100887024077,-0.00260927330944831,-2.67932178286894e-05,0.0253963641560627,-0.00738239396556311,0.0563769450055576,-6.81961609391431e-05,1.31408434080049e-05,0.00012070613964613,-0.00483426928398493,-0.000300773823225685,-0.000489839800266057,-0.00142463048453298,0.0029076925740896,-0.0124797132044913,0.222535650279827,0.00560357200598098,-0.0558007047378761,-3.88318899473517e-05,8.00853757963669e-05,-0.000116779884405652,0.00337557481269756,-3.69863718069053e-05,5.09490284629435e-07,1.00853632848504e-06,-6.25956590679894e-09,-3.10998274219479e-17,4.17677993801179e-07,-2.21541532676279e-05,1.55384241127206e-05,5.15599476364968e-06,-4.53985680127809e-05,8.13143847677455e-05,0.00181316282470994,1.91281609769996e-15,0.00213709884600333,2.4924147423348e-06,0.0142983593913099,-3.60993040942032e-15,-0.000150363413809208,2.4168815266586e-05,1.31132933580341e-05,1.57894949019148e-15,4.47370306880901e-05,9.05206962460399e-16,-1.08090289471458e-05,-0.000520446440481391,0.000173516860608954,8.15875229398948e-16,5.25256369595239e-08,1.12079162449198e-08,3.24412396559688e-05,-1.02312016826155e-06,-1.52010654949933e-08,5.55023298842264e-08,1.13819727337688e-08,-1.28855259795557e-14,6.1733129465298e-06,0.505175764549503,8.6298063130212e-10,-7.28680624650685e-07,-2.05463912666969e-06,-1.59361071165077e-07,6.17203295855797e-06,6.56956858921681e-06,1.65017085665129e-06,-2.38911268912312e-07,-3.5080499489387e-07,-7.85364697110425e-06,4.0094467937245e-09,-2.88793525364355e-09,1.12633539743249e-15,7.58942685462149e-16,3.34393323493438e-07,-3.4136201614481e-08,9.44811731853376e-06,-0.00142323859091119,1.71901548033155e-07,-1.6145912021364e-15,2.21372176399765e-07,-1.39819884029438e-15,8.38175409106562e-16,3.21839616996827e-15,-1.47453406086834e-16,1.73508783287312e-16,-5.68343500156493e-15,-1.17620223480991e-15,1.92558711208499e-15,1.084271360989e-08,-1.21903498916526e-08,6.93355504549482e-09,2.99302449740406e-15,-3.49910883538229e-08,-2.45471986957224e-14,-2.81648274380197e-07,-3.73198421099081e-07,1.52017492030223e-14,-1.41227345843829e-07,0.707106781186547,4.52812743499329e-06,-8.86839158891e-14,4.08934264282196e-15,1.18932265428381e-14,-3.70275909216147e-16,2.50686806573561e-15,5.40906702434345e-15,2.14561540716678e-15,1.14977194110985e-15,3.02210402690919e-15,3.5546245839376e-16,2.1537350012277e-15,0.0863868425581397
