"","t60","t61","t1","t5","t11","t12","t42","t43","t110","t111","t117","t118","t13","t6","t7","t79","t112","t113","t78","t103","t104","t63","t94","t95","t77","t90","t91","t31","t35","t133","t134","t109","t22","t107","t108","t100","t101","t41","t96","t97","t92","t93","t36","t52","t53","t44","t45","t9","t18","t19","t10","t38","t39","t70","t71","t20","t8","t2","t88","t89","t25","t32","t129","t130","t30","t55","t82","t98","t99","t14","t72","t73","t62","t50","t51","t21","t131","t132","t59","t83","t119","t120","t64","t23","t54","t115","t116","t102","t66","t67","t65","t74","t75","t125","t126","t86","t87","t34","t57","t58","t26","t46","t47","t17","t56","t84","t85","t80","t81","t68","t69","t37","t29","t27","t28","t24","t3","t127","t128","t121","t122","t114","t123","t124","t76","t4","t15","t16","t48","t49","t40","t33","t105","t106"
"t60",0,1.1198913694,5.6741980757,5.765651817384,4.956041166564,5.969033377684,7.104370205184,7.104370205184,7.104370205184,7.104370205184,7.104370205284,7.104370205284,5.322643719284,7.104370205344,4.747805805244,7.104370205744,7.104370205644,7.104370205644,7.104370205744,7.104370205644,7.104370205644,7.104370205444,7.104370205417,7.104370205417,7.104370205417,7.104370205544,7.104370205544,6.749539852444,6.482818099244,7.104370205463,7.104370205463,7.104370205444,7.104370205444,7.10437020537,7.10437020537,7.10437020547,7.10437020547,6.31505019301,7.10437020547,7.10437020547,7.10437020537,7.10437020537,7.104370205364,7.104370205344,7.104370205344,7.104370205444,7.104370205444,5.116485299744,5.955855427974,5.794778450774,5.386271717174,7.104370205474,7.104370205474,6.809658993774,7.104370205474,7.104370205374,6.278910455574,4.510783053874,7.104370205618,7.104370205618,6.111271070018,7.104370205648,7.104370205908,7.104370205908,6.890362593968,6.458681674158,7.104370205918,7.104370205898,7.104370205898,5.520602750418,7.104370205418,7.104370205418,7.104370205318,6.953044036618,6.799749116118,5.774002208154,7.104370205635,7.104370205635,7.104370205434,6.878657684984,7.104370205444,7.104370205444,7.104370205434,7.104370205934,7.10437020557,7.10437020554,7.10437020554,7.10437020557,6.960466855894,6.744584288764,7.104370205584,7.104370205564,7.104370205564,7.104370205834,7.104370205834,7.104370204644,7.104370204644,7.104370205044,7.104370205044,7.104370205044,7.104370204944,6.481836656344,7.104370205144,7.104370205544,7.104370205404,7.104370205404,7.104370205404,7.104370205404,7.104370205404,7.104370205304,6.971968912804,7.104370205304,5.999880465904,7.104370205304,7.104370205304,7.104370205504,4.555920336254,7.104370205304,7.104370205304,7.104370205364,7.104370205364,7.104370205364,7.104370205424,7.104370205424,7.104370205404,7.104370205364,7.1283576947,7.550627342024,8.882983914984,8.498409570884,8.882983915024,8.882983915324,9.24937521401,9.3631856952
"t61",1.1198913694,0,5.6741980757,5.765651817384,4.956041166564,5.969033377684,7.104370205184,7.104370205184,7.104370205184,7.104370205184,7.104370205284,7.104370205284,5.322643719284,7.104370205344,4.747805805244,7.104370205744,7.104370205644,7.104370205644,7.104370205744,7.104370205644,7.104370205644,7.104370205444,7.104370205417,7.104370205417,7.104370205417,7.104370205544,7.104370205544,6.749539852444,6.482818099244,7.104370205463,7.104370205463,7.104370205444,7.104370205444,7.10437020537,7.10437020537,7.10437020547,7.10437020547,6.31505019301,7.10437020547,7.10437020547,7.10437020537,7.10437020537,7.104370205364,7.104370205344,7.104370205344,7.104370205444,7.104370205444,5.116485299744,5.955855427974,5.794778450774,5.386271717174,7.104370205474,7.104370205474,6.809658993774,7.104370205474,7.104370205374,6.278910455574,4.510783053874,7.104370205618,7.104370205618,6.111271070018,7.104370205648,7.104370205908,7.104370205908,6.890362593968,6.458681674158,7.104370205918,7.104370205898,7.104370205898,5.520602750418,7.104370205418,7.104370205418,7.104370205318,6.953044036618,6.799749116118,5.774002208154,7.104370205635,7.104370205635,7.104370205434,6.878657684984,7.104370205444,7.104370205444,7.104370205434,7.104370205934,7.10437020557,7.10437020554,7.10437020554,7.10437020557,6.960466855894,6.744584288764,7.104370205584,7.104370205564,7.104370205564,7.104370205834,7.104370205834,7.104370204644,7.104370204644,7.104370205044,7.104370205044,7.104370205044,7.104370204944,6.481836656344,7.104370205144,7.104370205544,7.104370205404,7.104370205404,7.104370205404,7.104370205404,7.104370205404,7.104370205304,6.971968912804,7.104370205304,5.999880465904,7.104370205304,7.104370205304,7.104370205504,4.555920336254,7.104370205304,7.104370205304,7.104370205364,7.104370205364,7.104370205364,7.104370205424,7.104370205424,7.104370205404,7.104370205364,7.1283576947,7.550627342024,8.882983914984,8.498409570884,8.882983915024,8.882983915324,9.24937521401,9.3631856952
"t1",5.6741980757,5.6741980757,0,5.051445349684,4.241834698864,5.254826909984,6.390163737484,6.390163737484,6.390163737484,6.390163737484,6.390163737584,6.390163737584,4.608437251584,6.390163737644,4.033599337544,6.390163738044,6.390163737944,6.390163737944,6.390163738044,6.390163737944,6.390163737944,6.390163737744,6.390163737717,6.390163737717,6.390163737717,6.390163737844,6.390163737844,6.035333384744,5.768611631544,6.390163737763,6.390163737763,6.390163737744,6.390163737744,6.39016373767,6.39016373767,6.39016373777,6.39016373777,5.60084372531,6.39016373777,6.39016373777,6.39016373767,6.39016373767,6.390163737664,6.390163737644,6.390163737644,6.390163737744,6.390163737744,4.402278832044,5.241648960274,5.080571983074,4.672065249474,6.390163737774,6.390163737774,6.095452526074,6.390163737774,6.390163737674,5.564703987874,3.796576586174,6.390163737918,6.390163737918,5.397064602318,6.390163737948,6.390163738208,6.390163738208,6.176156126268,5.744475206458,6.390163738218,6.390163738198,6.390163738198,4.806396282718,6.390163737718,6.390163737718,6.390163737618,6.238837568918,6.085542648418,5.059795740454,6.390163737935,6.390163737935,6.390163737734,6.164451217284,6.390163737744,6.390163737744,6.390163737734,6.390163738234,6.39016373787,6.39016373784,6.39016373784,6.39016373787,6.246260388194,6.030377821064,6.390163737884,6.390163737864,6.390163737864,6.390163738134,6.390163738134,6.390163736944,6.390163736944,6.390163737344,6.390163737344,6.390163737344,6.390163737244,5.767630188644,6.390163737444,6.390163737844,6.390163737704,6.390163737704,6.390163737704,6.390163737704,6.390163737704,6.390163737604,6.257762445104,6.390163737604,5.285673998204,6.390163737604,6.390163737604,6.390163737804,3.841713868554,6.390163737604,6.390163737604,6.390163737664,6.390163737664,6.390163737664,6.390163737724,6.390163737724,6.390163737704,6.390163737664,6.414151227,6.836420874324,8.168777447284,7.784203103184,8.168777447324,8.168777447624,8.53516874631,8.6489792275
"t5",5.765651817384,5.765651817384,5.051445349684,0,1.88954294118,2.9025351523,4.0378719798,4.0378719798,4.0378719798,4.0378719798,4.0378719799,4.0378719799,2.2561454939,5.74655612896,3.38999172886,5.74655612936,5.74655612926,5.74655612926,5.74655612936,5.74655612926,5.74655612926,5.74655612906,5.746556129033,5.746556129033,5.746556129033,5.74655612916,5.74655612916,5.39172577606,5.12500402286,5.746556129079,5.746556129079,5.74655612906,5.74655612906,5.746556128986,5.746556128986,5.746556129086,5.746556129086,4.957236116626,5.746556129086,5.746556129086,5.746556128986,5.746556128986,5.74655612898,5.74655612896,5.74655612896,5.74655612906,5.74655612906,3.75867122336,4.59804135159,4.43696437439,4.02845764079,5.74655612909,5.74655612909,5.45184491739,5.74655612909,5.74655612899,4.92109637919,3.15296897749,5.746556129234,5.746556129234,4.753456993634,5.746556129264,5.746556129524,5.746556129524,5.532548517584,5.100867597774,5.746556129534,5.746556129514,5.746556129514,4.162788674034,5.746556129034,5.746556129034,5.746556128934,5.595229960234,5.441935039734,4.41618813177,5.746556129251,5.746556129251,5.74655612905,5.5208436086,5.74655612906,5.74655612906,5.74655612905,5.74655612955,5.746556129186,5.746556129156,5.746556129156,5.746556129186,5.60265277951,5.38677021238,5.7465561292,5.74655612918,5.74655612918,5.74655612945,5.74655612945,5.74655612826,5.74655612826,5.74655612866,5.74655612866,5.74655612866,5.74655612856,5.12402257996,5.74655612876,5.74655612916,5.74655612902,5.74655612902,5.74655612902,5.74655612902,5.74655612902,5.74655612892,5.61415483642,5.74655612892,4.64206638952,5.74655612892,5.74655612892,5.74655612912,3.19810625987,5.74655612892,5.74655612892,5.74655612898,5.74655612898,5.74655612898,5.74655612904,5.74655612904,5.74655612902,5.74655612898,5.789639306684,6.211908954008,7.544265526968,7.159691182868,7.544265527008,7.544265527308,7.910656825994,8.024467307184
"t11",4.956041166564,4.956041166564,4.241834698864,1.88954294118,0,1.07967424888,2.81187690598,2.81187690598,2.81187690598,2.81187690598,2.81187690608,2.81187690608,1.03015042008,4.93694547814,2.58038107804,4.93694547854,4.93694547844,4.93694547844,4.93694547854,4.93694547844,4.93694547844,4.93694547824,4.936945478213,4.936945478213,4.936945478213,4.93694547834,4.93694547834,4.58211512524,4.31539337204,4.936945478259,4.936945478259,4.93694547824,4.93694547824,4.936945478166,4.936945478166,4.936945478266,4.936945478266,4.147625465806,4.936945478266,4.936945478266,4.936945478166,4.936945478166,4.93694547816,4.93694547814,4.93694547814,4.93694547824,4.93694547824,2.94906057254,3.78843070077,3.62735372357,3.21884698997,4.93694547827,4.93694547827,4.64223426657,4.93694547827,4.93694547817,4.11148572837,2.34335832667,4.936945478414,4.936945478414,3.943846342814,4.936945478444,4.936945478704,4.936945478704,4.722937866764,4.291256946954,4.936945478714,4.936945478694,4.936945478694,3.353178023214,4.936945478214,4.936945478214,4.936945478114,4.785619309414,4.632324388914,3.60657748095,4.936945478431,4.936945478431,4.93694547823,4.71123295778,4.93694547824,4.93694547824,4.93694547823,4.93694547873,4.936945478366,4.936945478336,4.936945478336,4.936945478366,4.79304212869,4.57715956156,4.93694547838,4.93694547836,4.93694547836,4.93694547863,4.93694547863,4.93694547744,4.93694547744,4.93694547784,4.93694547784,4.93694547784,4.93694547774,4.31441192914,4.93694547794,4.93694547834,4.9369454782,4.9369454782,4.9369454782,4.9369454782,4.9369454782,4.9369454781,4.8045441856,4.9369454781,3.8324557387,4.9369454781,4.9369454781,4.9369454783,2.38849560905,4.9369454781,4.9369454781,4.93694547816,4.93694547816,4.93694547816,4.93694547822,4.93694547822,4.9369454782,4.93694547816,4.980028655864,5.402298303188,6.734654876148,6.350080532048,6.734654876188,6.734654876488,7.101046175174,7.214856656364
"t12",5.969033377684,5.969033377684,5.254826909984,2.9025351523,1.07967424888,0,3.8248691171,3.8248691171,3.8248691171,3.8248691171,3.8248691172,3.8248691172,2.0431426312,5.94993768926,3.59337328916,5.94993768966,5.94993768956,5.94993768956,5.94993768966,5.94993768956,5.94993768956,5.94993768936,5.949937689333,5.949937689333,5.949937689333,5.94993768946,5.94993768946,5.59510733636,5.32838558316,5.949937689379,5.949937689379,5.94993768936,5.94993768936,5.949937689286,5.949937689286,5.949937689386,5.949937689386,5.160617676926,5.949937689386,5.949937689386,5.949937689286,5.949937689286,5.94993768928,5.94993768926,5.94993768926,5.94993768936,5.94993768936,3.96205278366,4.80142291189,4.64034593469,4.23183920109,5.94993768939,5.94993768939,5.65522647769,5.94993768939,5.94993768929,5.12447793949,3.35635053779,5.949937689534,5.949937689534,4.956838553934,5.949937689564,5.949937689824,5.949937689824,5.735930077884,5.304249158074,5.949937689834,5.949937689814,5.949937689814,4.366170234334,5.949937689334,5.949937689334,5.949937689234,5.798611520534,5.645316600034,4.61956969207,5.949937689551,5.949937689551,5.94993768935,5.7242251689,5.94993768936,5.94993768936,5.94993768935,5.94993768985,5.949937689486,5.949937689456,5.949937689456,5.949937689486,5.80603433981,5.59015177268,5.9499376895,5.94993768948,5.94993768948,5.94993768975,5.94993768975,5.94993768856,5.94993768856,5.94993768896,5.94993768896,5.94993768896,5.94993768886,5.32740414026,5.94993768906,5.94993768946,5.94993768932,5.94993768932,5.94993768932,5.94993768932,5.94993768932,5.94993768922,5.81753639672,5.94993768922,4.84544794982,5.94993768922,5.94993768922,5.94993768942,3.40148782017,5.94993768922,5.94993768922,5.94993768928,5.94993768928,5.94993768928,5.94993768934,5.94993768934,5.94993768932,5.94993768928,5.993020866984,6.415290514308,7.747647087268,7.363072743168,7.747647087308,7.747647087608,8.114038386294,8.227848867484
"t42",7.104370205184,7.104370205184,6.390163737484,4.0378719798,2.81187690598,3.8248691171,0,1.5669515946,2.0041543306,2.0041543306,2.0041543307,2.0041543307,2.5738343827,7.08527451676,4.72871011666,7.08527451716,7.08527451706,7.08527451706,7.08527451716,7.08527451706,7.08527451706,7.08527451686,7.085274516833,7.085274516833,7.085274516833,7.08527451696,7.08527451696,6.73044416386,6.46372241066,7.085274516879,7.085274516879,7.08527451686,7.08527451686,7.085274516786,7.085274516786,7.085274516886,7.085274516886,6.295954504426,7.085274516886,7.085274516886,7.085274516786,7.085274516786,7.08527451678,7.08527451676,7.08527451676,7.08527451686,7.08527451686,5.09738961116,5.93675973939,5.77568276219,5.36717602859,7.08527451689,7.08527451689,6.79056330519,7.08527451689,7.08527451679,6.25981476699,4.49168736529,7.085274517034,7.085274517034,6.092175381434,7.085274517064,7.085274517324,7.085274517324,6.871266905384,6.439585985574,7.085274517334,7.085274517314,7.085274517314,5.501507061834,7.085274516834,7.085274516834,7.085274516734,6.933948348034,6.780653427534,5.75490651957,7.085274517051,7.085274517051,7.08527451685,6.8595619964,7.08527451686,7.08527451686,7.08527451685,7.08527451735,7.085274516986,7.085274516956,7.085274516956,7.085274516986,6.94137116731,6.72548860018,7.085274517,7.08527451698,7.08527451698,7.08527451725,7.08527451725,7.08527451606,7.08527451606,7.08527451646,7.08527451646,7.08527451646,7.08527451636,6.46274096776,7.08527451656,7.08527451696,7.08527451682,7.08527451682,7.08527451682,7.08527451682,7.08527451682,7.08527451672,6.95287322422,7.08527451672,5.98078477732,7.08527451672,7.08527451672,7.08527451692,4.53682464767,7.08527451672,7.08527451672,7.08527451678,7.08527451678,7.08527451678,7.08527451684,7.08527451684,7.08527451682,7.08527451678,7.128357694484,7.550627341808,8.882983914768,8.498409570668,8.882983914808,8.882983915108,9.249375213794,9.363185694984
"t43",7.104370205184,7.104370205184,6.390163737484,4.0378719798,2.81187690598,3.8248691171,1.5669515946,0,2.0041543306,2.0041543306,2.0041543307,2.0041543307,2.5738343827,7.08527451676,4.72871011666,7.08527451716,7.08527451706,7.08527451706,7.08527451716,7.08527451706,7.08527451706,7.08527451686,7.085274516833,7.085274516833,7.085274516833,7.08527451696,7.08527451696,6.73044416386,6.46372241066,7.085274516879,7.085274516879,7.08527451686,7.08527451686,7.085274516786,7.085274516786,7.085274516886,7.085274516886,6.295954504426,7.085274516886,7.085274516886,7.085274516786,7.085274516786,7.08527451678,7.08527451676,7.08527451676,7.08527451686,7.08527451686,5.09738961116,5.93675973939,5.77568276219,5.36717602859,7.08527451689,7.08527451689,6.79056330519,7.08527451689,7.08527451679,6.25981476699,4.49168736529,7.085274517034,7.085274517034,6.092175381434,7.085274517064,7.085274517324,7.085274517324,6.871266905384,6.439585985574,7.085274517334,7.085274517314,7.085274517314,5.501507061834,7.085274516834,7.085274516834,7.085274516734,6.933948348034,6.780653427534,5.75490651957,7.085274517051,7.085274517051,7.08527451685,6.8595619964,7.08527451686,7.08527451686,7.08527451685,7.08527451735,7.085274516986,7.085274516956,7.085274516956,7.085274516986,6.94137116731,6.72548860018,7.085274517,7.08527451698,7.08527451698,7.08527451725,7.08527451725,7.08527451606,7.08527451606,7.08527451646,7.08527451646,7.08527451646,7.08527451636,6.46274096776,7.08527451656,7.08527451696,7.08527451682,7.08527451682,7.08527451682,7.08527451682,7.08527451682,7.08527451672,6.95287322422,7.08527451672,5.98078477732,7.08527451672,7.08527451672,7.08527451692,4.53682464767,7.08527451672,7.08527451672,7.08527451678,7.08527451678,7.08527451678,7.08527451684,7.08527451684,7.08527451682,7.08527451678,7.128357694484,7.550627341808,8.882983914768,8.498409570668,8.882983914808,8.882983915108,9.249375213794,9.363185694984
"t110",7.104370205184,7.104370205184,6.390163737484,4.0378719798,2.81187690598,3.8248691171,2.0041543306,2.0041543306,0,0.3039699072,0.6398056537,0.6398056537,2.5738343827,7.08527451676,4.72871011666,7.08527451716,7.08527451706,7.08527451706,7.08527451716,7.08527451706,7.08527451706,7.08527451686,7.085274516833,7.085274516833,7.085274516833,7.08527451696,7.08527451696,6.73044416386,6.46372241066,7.085274516879,7.085274516879,7.08527451686,7.08527451686,7.085274516786,7.085274516786,7.085274516886,7.085274516886,6.295954504426,7.085274516886,7.085274516886,7.085274516786,7.085274516786,7.08527451678,7.08527451676,7.08527451676,7.08527451686,7.08527451686,5.09738961116,5.93675973939,5.77568276219,5.36717602859,7.08527451689,7.08527451689,6.79056330519,7.08527451689,7.08527451679,6.25981476699,4.49168736529,7.085274517034,7.085274517034,6.092175381434,7.085274517064,7.085274517324,7.085274517324,6.871266905384,6.439585985574,7.085274517334,7.085274517314,7.085274517314,5.501507061834,7.085274516834,7.085274516834,7.085274516734,6.933948348034,6.780653427534,5.75490651957,7.085274517051,7.085274517051,7.08527451685,6.8595619964,7.08527451686,7.08527451686,7.08527451685,7.08527451735,7.085274516986,7.085274516956,7.085274516956,7.085274516986,6.94137116731,6.72548860018,7.085274517,7.08527451698,7.08527451698,7.08527451725,7.08527451725,7.08527451606,7.08527451606,7.08527451646,7.08527451646,7.08527451646,7.08527451636,6.46274096776,7.08527451656,7.08527451696,7.08527451682,7.08527451682,7.08527451682,7.08527451682,7.08527451682,7.08527451672,6.95287322422,7.08527451672,5.98078477732,7.08527451672,7.08527451672,7.08527451692,4.53682464767,7.08527451672,7.08527451672,7.08527451678,7.08527451678,7.08527451678,7.08527451684,7.08527451684,7.08527451682,7.08527451678,7.128357694484,7.550627341808,8.882983914768,8.498409570668,8.882983914808,8.882983915108,9.249375213794,9.363185694984
"t111",7.104370205184,7.104370205184,6.390163737484,4.0378719798,2.81187690598,3.8248691171,2.0041543306,2.0041543306,0.3039699072,0,0.6398056537,0.6398056537,2.5738343827,7.08527451676,4.72871011666,7.08527451716,7.08527451706,7.08527451706,7.08527451716,7.08527451706,7.08527451706,7.08527451686,7.085274516833,7.085274516833,7.085274516833,7.08527451696,7.08527451696,6.73044416386,6.46372241066,7.085274516879,7.085274516879,7.08527451686,7.08527451686,7.085274516786,7.085274516786,7.085274516886,7.085274516886,6.295954504426,7.085274516886,7.085274516886,7.085274516786,7.085274516786,7.08527451678,7.08527451676,7.08527451676,7.08527451686,7.08527451686,5.09738961116,5.93675973939,5.77568276219,5.36717602859,7.08527451689,7.08527451689,6.79056330519,7.08527451689,7.08527451679,6.25981476699,4.49168736529,7.085274517034,7.085274517034,6.092175381434,7.085274517064,7.085274517324,7.085274517324,6.871266905384,6.439585985574,7.085274517334,7.085274517314,7.085274517314,5.501507061834,7.085274516834,7.085274516834,7.085274516734,6.933948348034,6.780653427534,5.75490651957,7.085274517051,7.085274517051,7.08527451685,6.8595619964,7.08527451686,7.08527451686,7.08527451685,7.08527451735,7.085274516986,7.085274516956,7.085274516956,7.085274516986,6.94137116731,6.72548860018,7.085274517,7.08527451698,7.08527451698,7.08527451725,7.08527451725,7.08527451606,7.08527451606,7.08527451646,7.08527451646,7.08527451646,7.08527451636,6.46274096776,7.08527451656,7.08527451696,7.08527451682,7.08527451682,7.08527451682,7.08527451682,7.08527451682,7.08527451672,6.95287322422,7.08527451672,5.98078477732,7.08527451672,7.08527451672,7.08527451692,4.53682464767,7.08527451672,7.08527451672,7.08527451678,7.08527451678,7.08527451678,7.08527451684,7.08527451684,7.08527451682,7.08527451678,7.128357694484,7.550627341808,8.882983914768,8.498409570668,8.882983914808,8.882983915108,9.249375213794,9.363185694984
